Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A8L1	P0A8L1		serS		2.42826e+07	2.45659e+07	2.44988e+07	2.47403e+07	2.40913e+07	2.3977e+07
P0A8L5	P0A8L5		ycgN		1.1633e+06	1.08902e+06	1.14023e+06	1.11693e+06	1.11689e+06	1.13278e+06
P0A8L7	P0A8L7		yciU		2.09959e+06	2.13077e+06	1.87288e+06	1.87191e+06	2.01544e+06	1.87618e+06
P0A8M0	P0A8M0		asnS		3.33155e+07	3.45606e+07	3.46664e+07	3.40229e+07	3.31487e+07	3.32194e+07
P0A8M3	P0A8M3		thrS		9.41384e+06	9.65068e+06	9.56385e+06	9.57037e+06	9.44659e+06	9.34162e+06
P0A8M6	P0A8M6		yeeX		1.05796e+07	1.13143e+07	1.01215e+07	1.06839e+07	1.03781e+07	1.00598e+07
P0A8N0	P0A8N0		matP		436485	325966	450479	405782	394346	417920
P0A8N3	P0A8N3		lysS		3.85528e+07	3.84287e+07	3.7954e+07	3.85025e+07	3.90297e+07	3.8269e+07
P0A8N5	P0A8N5		lysU		2.01959e+07	2.03014e+07	2.05882e+07	2.0178e+07	2.00248e+07	2.01795e+07
P0A8N7	P0A8N7		epmA		3.10727e+06	3.07957e+06	3.21519e+06	3.09251e+06	2.98521e+06	2.96409e+06
P0A8P3	P0A8P3		yggX		2.11532e+07	2.12114e+07	2.17363e+07	2.14511e+07	2.147e+07	2.16135e+07
P0A8Q0	P0A8Q0		frdC		1.64364e+06	1.60664e+06	1.88062e+06	1.69323e+06	1.73676e+06	1.84394e+06
P0A8Q6	P0A8Q6		clpS		1.46014e+06	1.50597e+06	1.27916e+06	1.50568e+06	1.54954e+06	1.59849e+06
P0A8R0	P0A8R0		rraA		2.00406e+07	1.93174e+07	1.89827e+07	1.95668e+07	2.04441e+07	1.9345e+07
P0A8R9	P0A8R9		hdfR		1.28937e+06	1.32326e+06	1.38835e+06	1.30868e+06	1.36042e+06	1.27994e+06
P0A8S1	P0A8S1		iciA		3.03802e+06	3.18e+06	3.22685e+06	3.24313e+06	3.28533e+06	2.97517e+06
P0A8T1	P0A8T1		prmA		6.32724e+06	6.82139e+06	6.5723e+06	6.79013e+06	6.52103e+06	6.32972e+06
P0A8T7	P0A8T7		rpoC		4.82241e+07	4.85116e+07	4.82678e+07	4.79718e+07	4.85513e+07	4.81135e+07
P0A8U0	P0A8U0		syd		1.53493e+06	1.54415e+06	1.41204e+06	1.47771e+06	1.38954e+06	1.49816e+06
P0A8U2	P0A8U2		yafD		141513	97432.7	93286.2	96629.9	174499	115720
P0A8U6	P0A8U6		metJ		8.20321e+06	8.30075e+06	8.43659e+06	8.36979e+06	8.15166e+06	8.23397e+06
P0A8V0	P0A8V0		rbn		349054	313273	323721	351766	343336	299372
P0A8V2	P0A8V2		rpoB		7.34542e+07	7.1744e+07	7.27574e+07	7.34307e+07	7.2697e+07	7.26617e+07
P0A8V6	P0A8V6		fadR		6.97666e+06	6.79489e+06	7.08876e+06	7.16442e+06	7.17117e+06	7.12896e+06
P0A8W0	P0A8W0		nanR		2.42128e+06	2.23121e+06	2.19955e+06	2.44363e+06	2.2688e+06	2.21676e+06
P0A8W2	P0A8W2		slyA		8.29398e+06	8.08603e+06	8.23216e+06	8.43465e+06	7.22162e+06	7.38583e+06
P0A8W5	P0A8W5		yqgE		1.8123e+06	2.08824e+06	1.82007e+06	2.02193e+06	1.97258e+06	1.7236e+06
P0A8W8	P0A8W8		yfbU		1.78084e+07	1.72172e+07	1.84164e+07	1.76158e+07	1.75204e+07	1.7726e+07
P0A8X0	P0A8X0		yjgA		6.5059e+06	6.42943e+06	6.48159e+06	6.41095e+06	6.41252e+06	6.40929e+06
P0A8X2	P0A8X2		yceI		1.12539e+06	1.19225e+06	1.17628e+06	1.14239e+06	1.14109e+06	1.08773e+06
P0A8Y1	P0A8Y1		yjjG		1.71313e+06	1.66312e+06	1.65489e+06	1.69823e+06	1.74368e+06	1.79119e+06
P0A8Y3	P0A8Y3		yihX		2.2049e+06	2.59069e+06	2.66325e+06	2.51434e+06	2.26133e+06	2.3108e+06
P0A8Y5	P0A8Y5		yidA		4.97204e+06	4.95337e+06	4.86361e+06	4.8195e+06	4.84646e+06	5.0198e+06
P0A8Z0	P0A8Z0		yciA		1.93965e+06	1.95605e+06	1.90184e+06	1.90857e+06	1.99464e+06	1.99143e+06
P0A8Z3	P0A8Z3		ybgC		553139	385109	308759	393371	343444	250593
P0A8Z7	P0A8Z7		yqiA		363593	349857	408004	270053	344214	416678
P0A901	P0A901		blc		2.23105e+06	2.00172e+06	2.33069e+06	1.8913e+06	2.34359e+06	2.39226e+06
P0A903	P0A903		bamC		2.09174e+07	2.15057e+07	2.11106e+07	2.1216e+07	2.11394e+07	2.1108e+07
P0A905	P0A905		slyB		2.90162e+07	2.98927e+07	2.97601e+07	3.01547e+07	2.83152e+07	2.98107e+07
P0A908	P0A908		mipA		1.86309e+06	1.9208e+06	2.25377e+06	2.15514e+06	1.95504e+06	1.92174e+06
P0A910	P0A910		ompA		5.95686e+08	5.98202e+08	5.81969e+08	5.94932e+08	6.08494e+08	5.85749e+08
P0A912	P0A912		pal		3.62412e+07	3.61796e+07	3.40857e+07	3.53596e+07	3.6265e+07	3.67747e+07
P0A915	P0A915		ompW		1.33913e+07	1.52466e+07	1.5254e+07	1.49411e+07	1.38113e+07	1.33845e+07
P0A917	P0A917		ompX		1.96563e+07	1.98243e+07	2.01415e+07	2.02196e+07	1.96975e+07	1.95451e+07
P0A921	P0A921		pldA		1.79384e+06	1.87475e+06	1.88002e+06	1.90106e+06	1.94097e+06	1.77291e+06
P0A927	P0A927		tsx		9.19593e+06	1.00125e+07	1.06352e+07	9.54457e+06	9.18591e+06	9.22312e+06
P0A932	P0A932		gfcE		1.89664e+07	1.93083e+07	1.83265e+07	1.89492e+07	1.92307e+07	1.88768e+07
P0A935	P0A935		mltA		5.86823e+06	5.73172e+06	6.34626e+06	6.11767e+06	6.04651e+06	5.69944e+06
P0A937	P0A937		bamE		6.03349e+06	5.74113e+06	5.88156e+06	5.81056e+06	6.06282e+06	6.27275e+06
P0A940	P0A940		bamA		1.42587e+07	1.4016e+07	1.41822e+07	1.42392e+07	1.43871e+07	1.40867e+07
P0A944	P0A944		rimI		593809	666288	606156	660200	600356	512685
P0A948	P0A948		rimJ		352019	477763	317867	363143	345163	344059
P0A951	P0A951		speG		1.49828e+06	1.51814e+06	1.26564e+06	1.29376e+06	1.16191e+06	1.09671e+06
P0A953	P0A953		fabB		1.62507e+07	1.60496e+07	1.60187e+07	1.61015e+07	1.63844e+07	1.64502e+07
P0A955	P0A955		eda		2.76503e+07	2.7106e+07	2.59638e+07	2.71993e+07	2.77104e+07	2.73564e+07
P0A959	P0A959		alaA		1.88904e+06	1.98974e+06	1.93446e+06	1.97472e+06	2.02249e+06	1.95682e+06
P0A962	P0A962		ansA		1.86661e+06	1.76099e+06	1.7216e+06	1.82338e+06	1.79771e+06	1.82732e+06
P0A964	P0A964		cheW		1.64074e+07	1.55966e+07	1.56523e+07	1.59375e+07	1.63266e+07	1.59971e+07
P0A968	P0A968		cspD		760002	811573	735746	735939	774925	785365
P0A972	P0A972		cspE		1.25997e+08	1.12268e+08	1.11252e+08	1.13474e+08	1.2599e+08	1.234e+08
P0A978	P0A978		cspG		9.85666e+06	9.252e+06	8.64978e+06	1.01442e+07	9.74529e+06	8.8461e+06
P0A988	P0A988		dnaN		4.16023e+06	4.07111e+06	4.12724e+06	4.19403e+06	4.13609e+06	4.21012e+06
P0A991	P0A991		fbaB		7.53632e+06	7.35617e+06	7.41621e+06	7.36417e+06	7.4498e+06	7.63946e+06
P0A993	P0A993		fbp		1.65934e+07	1.62437e+07	1.60181e+07	1.64639e+07	1.63022e+07	1.63745e+07
P0A996	P0A996		glpC		1.64596e+06	1.53173e+06	1.70122e+06	1.69224e+06	1.53639e+06	1.63928e+06
P0A998	P0A998		ftnA		4.62662e+07	4.78484e+07	4.60665e+07	4.64251e+07	4.55255e+07	4.25516e+07
P0A9A2	P0A9A2		ftnB		927532	1.03642e+06	1.06698e+06	1.06421e+06	1.10893e+06	928011
P0A9A6	P0A9A6		ftsZ		1.40438e+07	1.42756e+07	1.41613e+07	1.44389e+07	1.39766e+07	1.41065e+07
P0A9A9	P0A9A9		fur		1.79528e+07	1.80061e+07	1.8128e+07	1.82308e+07	1.76287e+07	1.80784e+07
P0A9B2	P0A9B2		gapA		4.31639e+08	4.3024e+08	4.25765e+08	4.25827e+08	4.3318e+08	4.2353e+08
P0A9B6	P0A9B6		epd		1.65303e+06	1.69381e+06	1.6557e+06	1.60414e+06	1.6357e+06	1.56883e+06
P0A9C0	P0A9C0		glpA		2.11525e+06	2.10343e+06	2.13989e+06	2.22953e+06	2.21594e+06	2.117e+06
P0A9C3	P0A9C3		galM		7.23527e+06	7.19148e+06	6.77319e+06	6.95177e+06	7.24785e+06	6.91309e+06
P0A9C5	P0A9C5		glnA		4.34397e+07	4.2855e+07	4.32741e+07	4.32349e+07	4.27174e+07	4.2915e+07
P0A9C9	P0A9C9		glpX		5.03632e+06	4.8336e+06	4.94626e+06	4.89357e+06	4.91907e+06	5.08279e+06
P0A9D2	P0A9D2		gstA		6.65154e+06	6.91136e+06	7.00861e+06	6.46527e+06	6.44594e+06	6.66672e+06
P0A9D4	P0A9D4		cysE		3.27727e+06	3.30645e+06	2.94786e+06	3.24799e+06	3.31011e+06	3.05386e+06
P0A9D8	P0A9D8		dapD		3.96546e+07	3.98178e+07	3.89013e+07	3.99742e+07	3.90817e+07	3.90373e+07
P0A9E5	P0A9E5		fnr		7.42771e+06	7.39612e+06	7.40606e+06	7.22333e+06	7.29865e+06	7.66157e+06
P0A9F1	P0A9F1		mntR		1.29611e+06	1.41297e+06	1.25485e+06	1.20753e+06	1.32253e+06	1.02711e+06
P0A9F3	P0A9F3		cysB		3.75412e+06	3.61466e+06	3.55353e+06	3.66702e+06	3.68503e+06	3.72434e+06
P0A9F6	P0A9F6		gcvA		174307	187972	190284	191887	141568	210147
P0A9G2	P0A9G2		nhaR		1.16759e+06	1.18097e+06	1.08207e+06	1.15489e+06	1.10703e+06	1.08894e+06
P0A9G4	P0A9G4		cueR		273307	349142	272742	311826	324044	235400
P0A9G6	P0A9G6		aceA		7.06779e+06	7.38543e+06	7.06709e+06	7.0521e+06	7.16225e+06	7.19718e+06
P0A9G8	P0A9G8		modE		1.13603e+06	1.0704e+06	1.10078e+06	1.14161e+06	1.08921e+06	1.07764e+06
P0A9H1	P0A9H1		mug		2.868e+06	2.56805e+06	2.7119e+06	2.71559e+06	2.56316e+06	2.73077e+06
P0A9H5	P0A9H5		btuR		928927	896171	853564	899579	925579	856144
P0A9H7	P0A9H7		cfa		3.26778e+06	3.29612e+06	3.34387e+06	3.43573e+06	3.22007e+06	3.28276e+06
P0A9H9	P0A9H9		cheZ		2.16394e+06	2.14598e+06	2.1633e+06	2.10277e+06	2.12304e+06	2.10846e+06
P0A9I1	P0A9I1		citE		6.48121e+06	6.44732e+06	6.00049e+06	6.15106e+06	6.38767e+06	6.18529e+06
P0A9I3	P0A9I3		gcvR		2.58493e+06	2.40337e+06	2.19851e+06	2.38052e+06	2.39795e+06	2.30532e+06
P0A9I8	P0A9I8		nirD		2.42569e+06	2.62871e+06	2.48607e+06	2.48854e+06	2.31396e+06	2.33405e+06
P0A9J0	P0A9J0		rng		5.21151e+06	4.99704e+06	5.21086e+06	5.16935e+06	5.22691e+06	5.10482e+06
P0A9J4	P0A9J4		panE		1.95322e+06	2.00385e+06	2.00021e+06	1.95743e+06	1.90293e+06	1.93442e+06
P0A9J6	P0A9J6		rbsK		2.93628e+06	3.34275e+06	3.24079e+06	3.4103e+06	3.37559e+06	3.24433e+06
P0A9J8	P0A9J8		pheA		1.95336e+06	2.17022e+06	1.94978e+06	2.10686e+06	2.04479e+06	2.02726e+06
P0A9K3	P0A9K3		ybeZ		5.77507e+06	5.63817e+06	5.81641e+06	5.87355e+06	5.75714e+06	5.69341e+06
P0A9K7	P0A9K7		phoU		2.62973e+06	2.68769e+06	2.7766e+06	2.62855e+06	2.58067e+06	2.61148e+06
P0A9K9	P0A9K9		slyD		1.00746e+08	9.38745e+07	9.7718e+07	9.56043e+07	1.01146e+08	9.58605e+07
P0A9L3	P0A9L3		fklB		1.9348e+07	1.84892e+07	1.89565e+07	1.87006e+07	1.93902e+07	1.93667e+07
P0A9L5	P0A9L5		ppiC		2.45403e+06	2.24394e+06	2.26995e+06	2.3316e+06	2.48834e+06	2.29265e+06
P0A9L8	P0A9L8		proC		2.90083e+06	2.94983e+06	2.95501e+06	3.17459e+06	2.9827e+06	2.0052e+06
P0A9M0	P0A9M0		lon		9.57996e+06	9.33057e+06	9.40754e+06	9.50556e+06	9.38701e+06	9.42192e+06
P0A9M2	P0A9M2		hpt		5.81595e+06	5.77067e+06	5.75392e+06	5.7473e+06	5.56959e+06	5.77468e+06
P0A9M5	P0A9M5		gpt		2.97518e+07	2.93718e+07	2.83885e+07	2.9934e+07	2.94911e+07	2.92499e+07
P0A9M8	P0A9M8		pta		4.76176e+07	4.65356e+07	4.70076e+07	4.69874e+07	4.74113e+07	4.70334e+07
P0A9N4	P0A9N4		pflA		5.23323e+06	5.11344e+06	5.06834e+06	5.06067e+06	5.124e+06	5.10397e+06
P0A9N8	P0A9N8		nrdG		574227	752004	627792	821136	807012	750641
P0A9P0	P0A9P0		lpdA		3.79082e+07	3.74394e+07	3.71867e+07	3.73555e+07	3.72995e+07	3.75069e+07
P0A9P4	P0A9P4		trxB		1.21092e+07	1.17128e+07	1.17506e+07	1.21416e+07	1.19479e+07	1.20355e+07
P0A9P6	P0A9P6		deaD		9.55558e+06	9.31251e+06	9.12348e+06	9.27547e+06	9.44456e+06	9.37588e+06
P0A9Q1	P0A9Q1		arcA		2.62457e+07	2.64724e+07	2.65161e+07	2.62039e+07	2.59209e+07	2.67786e+07
P0A9Q5	P0A9Q5		accD		3.01424e+07	3.03137e+07	2.99835e+07	3.05022e+07	3.08475e+07	3.10425e+07
P0A9Q7	P0A9Q7		adhE		1.33842e+08	1.35065e+08	1.36073e+08	1.34806e+08	1.33069e+08	1.32857e+08
P0A9Q9	P0A9Q9		asd		1.97068e+07	2.03178e+07	2.03905e+07	1.96932e+07	1.9638e+07	1.94936e+07
P0A9R4	P0A9R4		fdx		8.43614e+06	8.40988e+06	8.82733e+06	8.1488e+06	8.31031e+06	8.85328e+06
P0A9R7	P0A9R7		ftsE		3.44259e+06	3.61292e+06	3.73895e+06	3.6291e+06	3.51499e+06	3.4978e+06
P0A9S1	P0A9S1		fucO		1.27032e+06	1.22052e+06	1.18742e+06	1.39173e+06	1.28251e+06	1.08081e+06
P0A9S5	P0A9S5		gldA		1.01781e+07	1.06087e+07	1.03785e+07	1.07792e+07	9.98112e+06	9.83942e+06
P0A9T0	P0A9T0		serA		7.49793e+06	7.41671e+06	7.51972e+06	7.52416e+06	7.53956e+06	7.50459e+06
P0A9T4	P0A9T4		tas		9.42166e+06	9.57474e+06	9.44123e+06	9.48971e+06	9.24389e+06	9.28108e+06
P0A9T6	P0A9T6		ybaQ		1.1104e+06	1.22617e+06	1.04756e+06	906774	915487	1.12998e+06
P0A9T8	P0A9T8		ybbA		580086	628800	569357	586647	636247	648736
P0A9U1	P0A9U1		ybhF		520394	525007	516743	449861	518649	504816
P0A9U3	P0A9U3		ybiT		5.91552e+06	5.72909e+06	5.83862e+06	5.85557e+06	5.8344e+06	5.81108e+06
P0A9V1	P0A9V1		lptB		6.178e+06	6.20288e+06	6.16372e+06	6.27401e+06	6.30458e+06	6.05573e+06
P0A9W3	P0A9W3		yjjK		9.50482e+06	9.44738e+06	9.37376e+06	9.48262e+06	9.49328e+06	9.13493e+06
P0A9W6	P0A9W6		yrbA		1.20531e+07	1.28296e+07	1.31512e+07	1.31572e+07	1.09322e+07	1.26281e+07
P0A9W9	P0A9W9		yrdA		5.20465e+06	5.06188e+06	5.28913e+06	5.2849e+06	5.30024e+06	5.15648e+06
P0A9X4	P0A9X4		mreB		2.32993e+07	2.31929e+07	2.2962e+07	2.28284e+07	2.32402e+07	2.2395e+07
P0A9X9	P0A9X9		cspA		2.4847e+07	2.49652e+07	2.48725e+07	2.4899e+07	2.52334e+07	2.43704e+07
P0A9Y6	P0A9Y6		cspC		1.62326e+08	1.60362e+08	1.60104e+08	1.5914e+08	1.64975e+08	1.67088e+08
P0A9Z1	P0A9Z1		glnB		1.39727e+07	1.37313e+07	1.35755e+07	1.42702e+07	1.46634e+07	1.45505e+07
P0AA04	P0AA04		ptsH		5.13887e+07	5.09452e+07	4.83158e+07	4.83272e+07	5.47749e+07	5.11179e+07
P0AA10	P0AA10		rplM		7.27162e+07	7.50803e+07	7.77487e+07	7.57952e+07	7.39789e+07	7.62738e+07
P0AA16	P0AA16		ompR		8.84954e+06	8.87042e+06	8.75344e+06	8.69066e+06	9.09654e+06	9.05952e+06
P0AA25	P0AA25		trxA		2.65936e+07	2.83169e+07	2.79029e+07	2.78194e+07	2.69718e+07	2.66758e+07
P0AA31	P0AA31		yedF		3.86891e+06	3.7732e+06	3.49804e+06	3.90292e+06	3.85038e+06	3.84882e+06
P0AA37	P0AA37		rluA		340783	265023	345278	253764	291482	352740
P0AA39	P0AA39		rluC		1.55361e+06	1.54752e+06	1.55244e+06	1.58527e+06	1.49092e+06	1.54494e+06
P0AA43	P0AA43		rsuA		4.37494e+06	4.59449e+06	4.4305e+06	4.4869e+06	4.39282e+06	4.73503e+06
P0AA53	P0AA53		qmcA		1.63483e+06	1.805e+06	1.78455e+06	1.81258e+06	1.86949e+06	1.81637e+06
P0AA86	P0AA86		dsbE		1.21001e+06	1.14582e+06	1.33372e+06	1.08288e+06	1.17766e+06	1.28432e+06
P0AA91	P0AA91		yeaY		1.4962e+06	1.50902e+06	1.29139e+06	1.36888e+06	1.45777e+06	1.39872e+06
P0AA93	P0AA93		ypdA		224720	315395	200631	274398	247348	113477
P0AA95	P0AA95		yacC		1.03048e+06	960811	982544	941451	1.01169e+06	1.06996e+06
P0AA97	P0AA97		yaeQ		732366	565486	573527	673978	658839	589022
P0AAA1	P0AAA1		yagU		6.82294e+06	6.66411e+06	6.87212e+06	7.2777e+06	6.41314e+06	6.95901e+06
P0AAB4	P0AAB4		ubiD		2.53494e+06	2.40007e+06	1.88683e+06	2.42128e+06	2.06873e+06	2.20644e+06
P0AAB6	P0AAB6		galF		1.10219e+07	1.14738e+07	1.17787e+07	1.13497e+07	1.10577e+07	1.11886e+07
P0AAB8	P0AAB8		uspD		1.96953e+06	2.11916e+06	2.21755e+06	2.10794e+06	2.0508e+06	2.15901e+06
P0AAC0	P0AAC0		uspE		5.21545e+06	5.36962e+06	5.44358e+06	5.4264e+06	5.34049e+06	5.08491e+06
P0AAC8	P0AAC8		iscA		6.53572e+06	6.67284e+06	6.40038e+06	6.76434e+06	6.68088e+06	6.37138e+06
P0AAD6	P0AAD6		sdaC		721267	675608	660778	597944	529775	684434
P0AAF6	P0AAF6		artP		802582	773269	962726	874968	889832	923042
P0AAG3	P0AAG3		gltL		454268	508643	399803	325768	384681	359976
P0AAH0	P0AAH0		pstB		1.00474e+06	1.10863e+06	1.10423e+06	1.03309e+06	1.18163e+06	899552
P0AAH8	P0AAH8		sapF		621531	559923	487648	602056	542945	501800
P0AAI3	P0AAI3		ftsH		1.19738e+07	1.16896e+07	1.14888e+07	1.16389e+07	1.17559e+07	1.19878e+07
P0AAI5	P0AAI5		fabF		4.1156e+07	4.11476e+07	4.11299e+07	4.12941e+07	4.13214e+07	4.09378e+07
P0AAI9	P0AAI9		fabD		1.2112e+07	1.18227e+07	1.21866e+07	1.17061e+07	1.19196e+07	1.21044e+07
P0AAJ3	P0AAJ3		fdnH		4.64817e+06	4.70578e+06	4.66797e+06	4.53442e+06	4.51157e+06	4.64835e+06
P0AAJ5	P0AAJ5		fdoH		2.95241e+06	2.97176e+06	3.01232e+06	2.97558e+06	3.09788e+06	2.99126e+06
P0AAJ8	P0AAJ8		hybA		1.79673e+06	1.76333e+06	1.82655e+06	1.75727e+06	1.79895e+06	1.84926e+06
P0AAK1	P0AAK1		hycB		1.48532e+06	1.52806e+06	1.65869e+06	1.546e+06	1.48193e+06	1.42469e+06
P0AAN1	P0AAN1		hybE		1.12333e+06	1.07706e+06	1.0539e+06	1.08487e+06	1.09865e+06	1.02415e+06
P0AAN3	P0AAN3		hypB		3.025e+06	2.98103e+06	3.01772e+06	2.99836e+06	2.92932e+06	2.98009e+06
P0AAN5	P0AAN5		yaiA		1.24952e+06	1.39318e+06	1.25091e+06	1.33583e+06	1.26889e+06	1.13576e+06
P0AAN9	P0AAN9		iraP		195794	199324	251681	174054	200438	263851
P0AAP3	P0AAP3		frmR		2.93558e+06	2.93393e+06	2.83146e+06	2.94827e+06	2.77051e+06	2.83434e+06
P0AAQ2	P0AAQ2		yajD		4.93517e+06	5.20913e+06	4.94693e+06	4.96257e+06	4.88109e+06	4.92985e+06
P0AAR3	P0AAR3		ybaK		1.10501e+06	1.20876e+06	917258	1.16201e+06	1.12838e+06	1.15122e+06
P0AAS0	P0AAS0		ylaC		324033	399342	394555	345615	335251	386150
P0AAS7	P0AAS7		ybcJ		2.4147e+06	2.80205e+06	2.74949e+06	2.97326e+06	2.59686e+06	2.47815e+06
P0AAT2	P0AAT2		ybdF		702193	544889	695130	618763	749599	724184
P0AAT4	P0AAT4		mscM		1.8857e+06	2.03829e+06	1.89399e+06	1.97393e+06	1.9879e+06	1.9318e+06
P0AAT6	P0AAT6		rsfS		2.91481e+06	2.92649e+06	2.91139e+06	2.96034e+06	2.78872e+06	2.91818e+06
P0AAT9	P0AAT9		ybeL		7.39118e+06	7.53969e+06	6.82977e+06	7.3081e+06	7.20644e+06	6.94444e+06
P0AAU7	P0AAU7		ybfE		1.20264e+06	1.40979e+06	1.12335e+06	1.30362e+06	1.32026e+06	1.10404e+06
P0AAV4	P0AAV4		ybgJ		1.02825e+06	1.02829e+06	1.05933e+06	1.0884e+06	1.07918e+06	1.05272e+06
P0AAX8	P0AAX8		ybiS		5.52142e+06	5.40043e+06	5.12176e+06	5.48788e+06	5.52292e+06	5.20999e+06
P0AAZ4	P0AAZ4		rarA		1.15901e+06	1.13312e+06	1.23592e+06	1.21451e+06	1.20785e+06	1.14771e+06
P0AAZ7	P0AAZ7		ycaR		6.13689e+06	6.51516e+06	6.34879e+06	6.35381e+06	6.17021e+06	5.92365e+06
P0AB10	P0AB10		ymbA					1.06005e+06	882740	825570
P0AB12	P0AB12		yccF		430120	737395	468735	559868	542093	229356
P0AB14	P0AB14		yccJ		2.60089e+06	2.73751e+06	2.88789e+06	2.73682e+06	2.61973e+06	2.69669e+06
P0AB18	P0AB18		tusE		1.80183e+06	1.85935e+06	1.50426e+06	1.77261e+06	1.83893e+06	1.66687e+06
P0AB24	P0AB24		efeO		4.52569e+06	4.66874e+06	4.5772e+06	4.53978e+06	4.45657e+06	4.24837e+06
P0AB26	P0AB26		yceB		2.32988e+06	2.38127e+06	2.31922e+06	2.42024e+06	2.42513e+06	2.20717e+06
P0AB28	P0AB28		yceD		8.51465e+06	8.53112e+06	8.46632e+06	8.60562e+06	8.23312e+06	8.40547e+06
P0AB38	P0AB38		lpoB		5.21518e+06	4.85286e+06	5.2407e+06	4.9907e+06	5.10816e+06	5.55595e+06
P0AB43	P0AB43		ycgL		1.28044e+06	1.40835e+06	1.38696e+06	1.29462e+06	1.49446e+06	1.27539e+06
P0AB46	P0AB46		ymgD		2.13117e+06	2.12435e+06	1.95996e+06	2.09056e+06	2.13044e+06	2.07715e+06
P0AB52	P0AB52		ychN		2.28314e+06	2.07446e+06	2.17574e+06	2.26112e+06	2.02265e+06	1.86978e+06
P0AB55	P0AB55		yciI		4.15033e+06	4.04211e+06	4.10366e+06	4.19082e+06	4.30241e+06	3.62429e+06
P0AB58	P0AB58		yciM		407897	352253	299457	398340	282343	346280
P0AB61	P0AB61		yciN		5.07568e+06	5.07039e+06	5.0567e+06	4.89281e+06	5.04444e+06	5.01055e+06
P0AB67	P0AB67		pntB		1.77481e+06	1.66576e+06	1.67822e+06	1.60108e+06	1.72329e+06	1.77309e+06
P0AB71	P0AB71		fbaA		1.55499e+08	1.67603e+08	1.66064e+08	1.67933e+08	1.56647e+08	1.53592e+08
P0AB77	P0AB77		kbl		1.65131e+07	1.57814e+07	1.61417e+07	1.58427e+07	1.59811e+07	1.68202e+07
P0AB80	P0AB80		ilvE		7.10729e+06	7.27949e+06	6.94198e+06	7.0111e+06	7.00341e+06	7.04641e+06
P0AB83	P0AB83		nth		1.4704e+06	1.33165e+06	1.18029e+06	1.50884e+06	1.46488e+06	1.32739e+06
P0AB89	P0AB89		purB		8.27704e+06	8.3436e+06	8.69076e+06	8.57521e+06	8.33377e+06	8.2289e+06
P0AB91	P0AB91		aroG		3.05257e+06	3.10723e+06	2.89443e+06	2.90595e+06	2.99216e+06	3.0892e+06
P0AB96	P0AB96		arsC		811412	607196	542429	599316	549328	661542
P0AB98	P0AB98		atpB		917333	965047	1.10064e+06	922148	938006	1.03071e+06
P0ABA0	P0ABA0		atpF		2.25379e+07	2.26384e+07	2.23598e+07	2.24545e+07	2.2903e+07	2.26792e+07
P0ABA4	P0ABA4		atpH		2.26662e+07	2.25554e+07	2.22637e+07	2.2255e+07	2.25178e+07	2.2051e+07
P0ABA6	P0ABA6		atpG		3.13465e+07	3.30819e+07	3.25335e+07	3.28414e+07	3.1648e+07	3.02137e+07
P0ABB0	P0ABB0		atpA		5.96763e+07	5.96891e+07	5.97174e+07	5.88765e+07	5.97636e+07	5.99435e+07
P0ABB4	P0ABB4		atpD		6.12079e+07	5.91369e+07	5.997e+07	5.92997e+07	5.92333e+07	6.04671e+07
P0ABB8	P0ABB8		mgtA		697614	801979	754489	786141	566485	725134
P0ABC3	P0ABC3		hflC		1.18221e+07	1.15776e+07	1.14948e+07	1.15717e+07	1.15768e+07	1.1689e+07
P0ABC7	P0ABC7		hflK		1.56765e+07	1.56106e+07	1.55962e+07	1.59829e+07	1.59167e+07	1.58015e+07
P0ABD3	P0ABD3		bfr		6.66413e+06	6.75264e+06	6.8162e+06	6.60681e+06	6.57745e+06	6.84345e+06
P0ABD5	P0ABD5		accA		1.38117e+07	1.38057e+07	1.36313e+07	1.39259e+07	1.3495e+07	1.3564e+07
P0ABD8	P0ABD8		accB		3.51542e+07	3.17432e+07	3.00357e+07	3.22025e+07	3.4982e+07	3.18689e+07
P0ABE2	P0ABE2		bolA		3.80575e+06	3.73188e+06	3.21819e+06	3.56395e+06	4.10668e+06	3.85372e+06
P0ABF1	P0ABF1		pcnB		2.40926e+06	2.51665e+06	2.47678e+06	2.40073e+06	2.48699e+06	2.42385e+06
P0ABF6	P0ABF6		cdd		6.87224e+06	6.82723e+06	6.67344e+06	6.6937e+06	6.7828e+06	6.65713e+06
P0ABG4	P0ABG4		ftsW		990116	1.03031e+06	1.3803e+06	1.00136e+06	999382	1.22676e+06
