Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.46059e+07	4.55894e+07	4.52678e+07	4.5977e+07	4.7294e+07	4.34539e+07
P37774	YECC_ECOLI	yecC	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	2	2		183979	186823		159946	182285
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	5.48654e+06	5.37787e+06	5.89536e+06	5.04522e+06	5.07727e+06	5.10662e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.62691e+07	4.30936e+07	4.63284e+07	4.73106e+07	4.91568e+07	4.59395e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.15137e+06	3.54458e+06	3.31369e+06	3.18003e+06	3.0836e+06	3.01313e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.95608e+07	2.85486e+07	2.80158e+07	2.92718e+07	2.89786e+07	2.93487e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	3	3	868980	843029	870365	569455	1.10495e+06	412789
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	24	24	2.03204e+07	2.05082e+07	2.00827e+07	2.10164e+07	1.98422e+07	2.02839e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	14	14	7.45678e+07	7.51831e+07	7.53363e+07	7.60178e+07	7.46719e+07	7.35138e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	2	2	1.85333e+06	2.30486e+06	2.00788e+06	2.43635e+06	2.0649e+06	2.16708e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	4	4	2.13175e+06	2.24872e+06	1.92995e+06	2.05131e+06	2.56147e+06	1.87446e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	15	15	3.01665e+07	3.01365e+07	2.9904e+07	3.07647e+07	2.9792e+07	3.08284e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	2	2	3.21922e+06	3.5602e+06	3.44148e+06	3.57771e+06	3.50442e+06	3.24861e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	3	3	6.28071e+06	8.22146e+06		7.39035e+06	4.68213e+06	6.19234e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	8	8	1.25317e+08	1.22255e+08	1.30396e+08	1.21793e+08	1.30911e+08	1.24909e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	3	3	1.49096e+06	1.6957e+06	1.45509e+06	1.56255e+06	1.63628e+06	1.79822e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.4615e+08	1.36911e+08	1.46324e+08	1.52293e+08	1.38888e+08	1.51732e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1			2.72297e+06		4.14588e+06	
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.74987e+07	4.94207e+07	4.64166e+07	5.05671e+07	4.6928e+07	4.8745e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	1.06634e+06	1.4934e+06	1.18094e+06	1.22573e+06	1.33913e+06	1.03117e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	5.66812e+06	6.78535e+06	6.20678e+06	6.61386e+06	5.32756e+06	6.38616e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	5	5	9.6504e+06	9.47583e+06	9.47234e+06	1.03773e+07	9.58062e+06	1.00754e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.14572e+06	3.28195e+06	3.50971e+06	3.51815e+06	3.63476e+06	3.04348e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2	581165	713814	659731	905675	623059	699945
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.22453e+06	2.03729e+06	2.15792e+06	2.10414e+06	2.22578e+06	1.9976e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.34729e+07	1.44251e+07	1.35115e+07	1.47297e+07	1.50097e+07	1.44772e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	16	16	3.4768e+06	3.80182e+06	3.63869e+06	3.6518e+06	3.95598e+06	3.87336e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	3	3	4.49388e+06	4.54846e+06	4.17632e+06	4.80182e+06	4.58548e+06	4.31006e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.13239e+06	1.981e+06	1.56948e+06	1.33823e+06	1.72006e+06	1.61061e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	3.89745e+06	4.01928e+06	4.00272e+06	4.25164e+06	4.26601e+06	4.03745e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.14682e+06	2.7911e+06	2.6314e+06	2.74504e+06	2.45007e+06	2.51509e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	10	10	1.96112e+07	1.90631e+07	1.98077e+07	1.98016e+07	1.9361e+07	1.84545e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3	3.49744e+06	3.63605e+06	3.48243e+06	3.24973e+06	3.34424e+06	3.66637e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.42529e+06	1.24926e+06	1.49221e+06	1.34316e+06	1.50278e+06	1.26145e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	8	8	1.52319e+06	1.56632e+06	1.50281e+06	1.62676e+06	1.61429e+06	1.55059e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	2.0881e+07	1.88709e+07	2.09963e+07	2.21782e+07	2.12215e+07	2.10277e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	2.15351e+06	2.15235e+06	2.3923e+06	2.11648e+06	2.28583e+06	2.20055e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	8	8	4.16062e+07	4.24775e+07	4.1583e+07	4.2035e+07	4.04027e+07	4.19979e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.11348e+06	1.53223e+06	1.41122e+06	1.58236e+06	1.29064e+06	1.43133e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	1.2998e+06	1.172e+06	1.47201e+06	1.26299e+06	1.4183e+06	1.42941e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.22341e+07	1.17511e+07	1.11295e+07	1.30956e+07	1.18805e+07	1.14985e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	9.32518e+06	9.05849e+06	9.12224e+06	8.6389e+06	8.85262e+06	8.57299e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	777267	904110	1.10646e+06	954947	1.10899e+06	871734
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.82348e+06	3.10535e+06	2.61813e+06	2.94335e+06	2.9816e+06	3.08701e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.52961e+07	5.92546e+07	6.10456e+07	5.97133e+07	6.23003e+07	6.08397e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	2.02078e+06	1.88437e+06	1.89711e+06	1.91624e+06	2.14365e+06	1.85651e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14	1.23876e+07	1.18893e+07	1.25997e+07	1.1637e+07	1.28132e+07	1.17961e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	8.6948e+06	8.72874e+06	8.9178e+06	8.01438e+06	8.65005e+06	8.52021e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	7.87126e+06	7.42772e+06	8.0045e+06	7.62064e+06	8.94856e+06	8.14287e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	5	5	636784	559643	601564	592444	589551	630778
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	14	14	1.76418e+07	1.83046e+07	1.79424e+07	1.82256e+07	1.80564e+07	1.74999e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	4	4	2.94514e+06	3.06896e+06	3.11204e+06	3.22833e+06	3.30279e+06	3.1414e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		3	3		1.05395e+07		1.04005e+07		1.01005e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.41799e+07	1.26102e+07	1.27393e+07	1.24519e+07	1.2879e+07	1.30641e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	4	4	4.97326e+06	4.95833e+06	5.09568e+06	5.28318e+06	5.00314e+06	5.64009e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	9.1779e+06	9.07655e+06	9.04975e+06	8.95528e+06	9.36e+06	8.71254e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1			212431		219104	
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.33917e+06	1.49288e+06	1.22087e+06	1.40689e+06	1.02843e+06	1.45699e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	6.16098e+06	5.66721e+06	6.49053e+06	6.28055e+06	6.46882e+06	6.01488e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1			4.75839e+06	4.31576e+06	5.64985e+06	4.68063e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.62557e+06	3.33257e+06	3.81859e+06	4.18961e+06	3.31671e+06	3.87523e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.46408e+07	1.41843e+07	1.42883e+07	1.47427e+07	1.44419e+07	1.47356e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.76632e+07	2.77248e+07	2.8988e+07	2.80866e+07	2.75456e+07	2.89374e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	22	22	3.84204e+06	3.95545e+06	3.93074e+06	4.0826e+06	3.86446e+06	3.94468e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	564309	680782	514326	683690	487701	683702
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	5.12588e+06	4.96253e+06	5.34821e+06	5.56985e+06	5.43593e+06	5.6819e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	5.0767e+06	4.21335e+06	4.86902e+06	4.78996e+06	5.52241e+06	4.74173e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	6.68269e+06	6.55005e+06	6.40571e+06	6.6151e+06	6.88621e+06	6.30087e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1	781749	1.18195e+06	1.23001e+06		1.15925e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	6.62115e+06	6.4818e+06	6.24445e+06	7.17839e+06	6.75203e+06	6.92555e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.90543e+07	2.8685e+07	2.89657e+07	2.85469e+07	2.93358e+07	2.81829e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.70175e+06	3.64637e+06	3.99827e+06	4.15686e+06	3.60582e+06	3.81838e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	4	4	3.30026e+06	3.24917e+06	2.97946e+06	3.24667e+06	3.27528e+06	3.29778e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.87982e+06	4.05309e+06	3.7662e+06	4.68638e+06	4.37824e+06	4.40026e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.90769e+08	2.7476e+08	2.78891e+08	2.83745e+08	2.71681e+08	2.78502e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	5.22591e+06		5.83872e+06	5.19744e+06	5.9534e+06	5.98323e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.06727e+06	3.98818e+06	3.91286e+06	4.09556e+06	4.04016e+06	4.07624e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	4.61344e+06	5.66663e+06	4.38686e+06	5.39445e+06	4.77981e+06	4.84058e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	270357	320313	199800	284067	226637	278932
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	3	3	3.07085e+06	3.61885e+06	3.5846e+06	4.15478e+06	3.43676e+06	3.61849e+06
P45577	PROQ_ECOLI	proQ	ProP effector	11	11	1.12497e+08	1.1486e+08	1.10946e+08	1.12119e+08	1.14585e+08	1.13514e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.7023e+08	1.83754e+08	1.67613e+08	1.93506e+08	1.73114e+08	1.83475e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.76722e+07	1.64025e+07	1.73553e+07	1.64387e+07	1.62331e+07	1.64001e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.66805e+06	2.65958e+06	3.70359e+06	3.37266e+06	3.86884e+06	2.55107e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	7.26189e+06	7.27992e+06	7.45871e+06	7.39595e+06	7.17756e+06	6.26207e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.63879e+06	1.55623e+06	1.48898e+06	1.82368e+06		1.67677e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.46023e+07	1.2212e+07	1.39062e+07	1.26796e+07	1.42546e+07	1.29493e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	743628	880221	764184		869473	1.08081e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.38555e+06	7.42002e+06	5.75397e+06	5.35854e+06	7.38558e+06	6.43729e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	814731	941480	853851	868843	838200	715237
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	3.77034e+07	4.04213e+07	3.59793e+07	3.79257e+07	3.89991e+07	3.86433e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.39738e+07	7.849e+07	8.07827e+07	8.41871e+07	7.91748e+07	7.81703e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	6	6	672611	836455	753004	864616	905791	711945
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.82878e+07	3.79564e+07	3.83987e+07	3.95007e+07	3.86894e+07	3.81885e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	5.27024e+06	7.16482e+06	5.68882e+06	5.76812e+06	5.7074e+06	5.71446e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.71082e+07	3.37174e+07	3.73673e+07	3.39592e+07	3.7217e+07	3.4966e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1	3.39161e+06	2.21746e+06	3.26458e+06	3.23721e+06	3.7442e+06	3.52626e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	2.58446e+06		3.33734e+06	2.95341e+06	3.55348e+06	3.28171e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	11	11	1.05605e+07	9.0818e+06	1.10681e+07	1.13702e+07	1.07772e+07	1.03572e+07
P50456	MLC_ECOLI	mlc	Protein mlc	7	7	4.08423e+06	4.09385e+06	3.97481e+06	4.01871e+06	4.01005e+06	3.98777e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	3.6188e+06	2.91085e+06	3.03289e+06	3.53222e+06	2.64771e+06	3.75466e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.53417e+07	1.33228e+07	1.52477e+07	1.42613e+07	1.29824e+07	1.35166e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.29756e+06	3.61793e+06	3.25646e+06	3.23025e+06	3.64122e+06	2.85071e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.61498e+06	6.62781e+06	6.50695e+06	6.31124e+06	6.32108e+06	6.2967e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.01637e+06	2.15812e+06	2.03546e+06	2.40063e+06	1.89471e+06	2.37103e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.27884e+07	2.63123e+07	2.77688e+07	2.70259e+07	2.65724e+07	2.68884e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6	2.58948e+06	2.5355e+06	2.31455e+06	2.83063e+06	2.17044e+06	2.58859e+06
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1		1.96086e+06	1.91643e+06	1.65088e+06	2.02664e+06	1.55962e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1			242997	178276		
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.48993e+07	1.50075e+07	1.58136e+07	1.6084e+07	1.61932e+07	1.51882e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.95099e+07	1.95319e+07	1.99915e+07	1.92774e+07	1.94795e+07	1.98679e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	308266	883073	849673	1.03476e+06	744121	829583
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	550673		596317		649421	
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	2.08892e+06	1.58938e+06	2.45888e+06	1.45332e+06	2.71615e+06	1.275e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	788737	811672	722047		832867	748543
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.5422e+07	3.47318e+07	3.46328e+07	3.58119e+07	3.27716e+07	3.52407e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.12619e+06	2.48109e+06	2.56663e+06	2.75454e+06	2.75696e+06	2.44863e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	5.88102e+06	6.64798e+06	6.19985e+06	6.56244e+06	6.1853e+06	6.1685e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.17971e+08	1.19783e+08	1.15885e+08	1.22765e+08	1.21196e+08	1.1731e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	6.8731e+06	6.85186e+06	6.43754e+06	7.02108e+06	6.78657e+06	6.77293e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		4	4		8.37204e+06		7.83082e+06		7.5899e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	1	1			1.33222e+06	1.17784e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	5.7259e+06	5.86321e+06	5.62852e+06	6.0349e+06	5.35072e+06	6.77841e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.05245e+06	3.30237e+06	3.31077e+06	3.28997e+06	3.2695e+06	2.78712e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	1.97685e+07	2.01794e+07	1.9534e+07	2.09896e+07	2.05452e+07	2.05539e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	5.84407e+06	5.57829e+06	5.76814e+06	5.86066e+06	5.92194e+06	5.61324e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.11767e+07	3.17525e+07	3.1805e+07	3.03892e+07	3.41217e+07	3.13056e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	9	9	2.46155e+07	2.49371e+07	2.39541e+07	2.63596e+07	2.36505e+07	2.53837e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.94111e+08	7.87415e+08	6.84481e+08	7.83594e+08	6.88039e+08	7.62579e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	11	11	1.25253e+09	1.2279e+09	1.18739e+09	1.30042e+09	1.14851e+09	1.249e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	3.58577e+06	3.94395e+06	3.66882e+06	4.47116e+06	4.15341e+06	4.09153e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.41309e+07	5.01403e+07	4.9602e+07	4.91005e+07	5.21453e+07	4.86491e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	9.5411e+06	1.05385e+07	9.8694e+06	1.042e+07	1.00896e+07	1.01195e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	5.60172e+06	5.69336e+06	5.76808e+06	6.20278e+06	6.24326e+06	6.68867e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.7071e+08	9.5854e+08	9.58469e+08	9.69535e+08	9.46058e+08	9.2893e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.02645e+08	9.94927e+07	1.02706e+08	1.03172e+08	1.0745e+08	1.04129e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	9	9	6.23091e+06	6.45299e+06	6.54085e+06	6.42691e+06	6.23636e+06	5.7439e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.758e+07	7.61654e+07	7.73297e+07	7.84021e+07	7.76923e+07	7.80135e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.59674e+06	1.56094e+06	1.8737e+06	1.58755e+06	1.81674e+06	1.17909e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	16	16	1.07122e+09	1.03894e+09	1.02749e+09	1.0697e+09	1.06036e+09	1.05562e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.28308e+07	1.28659e+07	1.32141e+07	1.31332e+07	1.27557e+07	1.31196e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	1.1431e+07	1.14626e+07	1.16931e+07	1.15781e+07	1.22492e+07	1.15195e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	19	19	3.03634e+07	3.16239e+07	3.08297e+07	3.14903e+07	3.09541e+07	3.09127e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	302951	420816	373396	422989	266029	363499
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	20	20	9.10021e+07	9.3073e+07	9.06843e+07	9.3479e+07	9.36121e+07	8.96219e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	972275	1.2037e+06	745281	1.15645e+06	1.29681e+06	981110
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.45111e+08	8.31223e+08	8.71055e+08	8.84706e+08	8.58027e+08	8.63667e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.17573e+07	4.00413e+07	4.05625e+07	4.20962e+07	4.0931e+07	3.98859e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10	1.4855e+07	1.64072e+07	1.56136e+07	1.71634e+07	1.63189e+07	1.58181e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	5.81865e+07	6.36817e+07	6.3901e+07	6.22463e+07	6.40109e+07	6.09114e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		1	1		1.65498e+07		1.4534e+07		1.53914e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.26338e+08	2.1502e+08	2.11485e+08	2.19406e+08	2.19863e+08	2.2e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		1	1				514863		465247
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	5	3	4.43798e+06	3.67519e+06	4.07859e+06	3.73762e+06	4.23084e+06	3.3572e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.67743e+07	9.5617e+07	9.42631e+07	9.69202e+07	9.09543e+07	9.73234e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.4896e+08	1.44287e+08	1.4046e+08	1.43862e+08	1.42842e+08	1.39471e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18	1.38996e+09	1.44716e+09	1.36652e+09	1.48513e+09	1.42307e+09	1.42038e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	1.17149e+06	1.51247e+06	1.52767e+06	1.42441e+06	1.34251e+06	
P62556	SOPA_ECOLI	sopA	Protein SopA	6	6	2.30195e+07	2.11634e+07	2.22217e+07	2.12325e+07	2.09222e+07	2.09787e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.30206e+07	2.39515e+07	2.37945e+07	2.35737e+07	2.44715e+07	2.34392e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	1	1	2.04868e+06				2.55086e+06	
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	9.26932e+06	9.27461e+06	9.11708e+06	9.45152e+06	8.90184e+06	8.49874e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.35617e+06	9.2315e+06	8.24333e+06	9.95862e+06	9.46343e+06	8.95931e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.66987e+07	2.54715e+07	2.76942e+07	2.65723e+07	2.72676e+07	2.63769e+07
