Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0ABC7	P0ABC7		hflK		1.50495e+07	1.54347e+07	1.51892e+07	1.55691e+07	1.50936e+07	1.56217e+07
P0ABD3	P0ABD3		bfr		4.25139e+07	4.08408e+07	4.14366e+07	4.20414e+07	4.35012e+07	4.21187e+07
P0ABD5	P0ABD5		accA		1.37014e+07	1.29234e+07	1.3521e+07	1.32299e+07	1.40744e+07	1.30724e+07
P0ABD8	P0ABD8		accB		3.29446e+07	2.89598e+07	3.06881e+07	3.08739e+07	3.21839e+07	3.0713e+07
P0ABE2	P0ABE2		bolA		3.74939e+06	3.36051e+06	3.76865e+06	3.69219e+06	3.67841e+06	2.92126e+06
P0ABF1	P0ABF1		pcnB		2.40669e+06	2.47203e+06	2.47837e+06	2.51958e+06	2.46019e+06	2.34446e+06
P0ABF6	P0ABF6		cdd		6.89597e+06	6.51978e+06	6.61901e+06	6.60811e+06	6.90341e+06	6.56603e+06
P0ABG4	P0ABG4		ftsW		574632	579277	523199	533977	635140	787076
P0ABH0	P0ABH0		ftsA		3.3518e+06	3.33844e+06	3.23814e+06	3.20982e+06	3.11616e+06	3.06492e+06
P0ABH7	P0ABH7		gltA		1.03686e+07	1.02427e+07	1.04054e+07	1.01852e+07	1.0229e+07	1.00332e+07
P0ABH9	P0ABH9		clpA		7.28436e+06	7.30953e+06	7.21908e+06	7.14944e+06	7.16059e+06	7.34722e+06
P0ABI4	P0ABI4		corA		1.81694e+06	1.81399e+06	1.83754e+06	1.81703e+06	1.80436e+06	1.86637e+06
P0ABI8	P0ABI8		cyoB		2.10234e+06	2.17226e+06	2.05096e+06	2.19113e+06	2.1555e+06	2.29168e+06
P0ABJ1	P0ABJ1		cyoA		2.33939e+06	2.06001e+06	2.22481e+06	2.11578e+06	2.28231e+06	2.09399e+06
P0ABJ9	P0ABJ9		cydA		3.86357e+07	3.94103e+07	3.88729e+07	3.86955e+07	3.91838e+07	3.92202e+07
P0ABK2	P0ABK2		cydB		5.99836e+06	4.9254e+06	5.93495e+06	5.3047e+06	6.14583e+06	5.22455e+06
P0ABK5	P0ABK5		cysK		3.37879e+07	3.26722e+07	3.41996e+07	3.34595e+07	3.39993e+07	3.26222e+07
P0ABL5	P0ABL5		napC		1.01067e+06	1.01723e+06	1.05122e+06	997705	1.06706e+06	1.09178e+06
P0ABN1	P0ABN1		dgkA		394220	385533	342887	479950	429349	353350
P0ABN5	P0ABN5		dcuA		1.95003e+06	1.99527e+06	1.91654e+06	1.9409e+06	1.8773e+06	1.95751e+06
P0ABN9	P0ABN9		dcuB		6.83288e+06	6.51798e+06	6.61961e+06	6.73344e+06	6.3618e+06	6.96439e+06
P0ABP8	P0ABP8		deoD		5.25057e+07	4.88499e+07	5.25474e+07	4.79467e+07	5.43815e+07	4.79523e+07
P0ABQ0	P0ABQ0		coaBC		2.18374e+06	2.20337e+06	2.12181e+06	2.22842e+06	2.02712e+06	2.40557e+06
P0ABQ2	P0ABQ2		garR		1.8647e+06	1.83798e+06	1.93687e+06	1.88834e+06	1.71845e+06	1.77895e+06
P0ABQ4	P0ABQ4		folA		2.65155e+06	2.39154e+06	2.56201e+06	2.27804e+06	2.72358e+06	2.3994e+06
P0ABR1	P0ABR1		dinI		1.03537e+06	1.1079e+06	1.11218e+06	1.15463e+06	1.09668e+06	966918
P0ABS1	P0ABS1		dksA		3.24938e+07	3.37204e+07	3.34941e+07	3.38416e+07	3.37119e+07	3.50022e+07
P0ABS5	P0ABS5		dnaG		2.08609e+06	1.90938e+06	1.99462e+06	1.76268e+06	2.28191e+06	2.09532e+06
P0ABT2	P0ABT2		dps		5.28957e+07	5.23907e+07	5.27202e+07	5.24641e+07	5.19811e+07	5.28846e+07
P0ABT5	P0ABT5		dusB		238545	254270	242055	189566	215016	167673
P0ABU0	P0ABU0		menB		1.02694e+07	9.97013e+06	1.03029e+07	9.90606e+06	1.0471e+07	1.03332e+07
P0ABU2	P0ABU2		ychF		1.58119e+07	1.48837e+07	1.54402e+07	1.48311e+07	1.54829e+07	1.46585e+07
P0ABU5	P0ABU5		elbB		1.12538e+07	1.07638e+07	1.16184e+07	1.07105e+07	1.08324e+07	1.03383e+07
P0ABU7	P0ABU7		exbB		2.43767e+06	2.35003e+06	2.33093e+06	2.29734e+06	2.40799e+06	2.3471e+06
P0ABU9	P0ABU9		tolQ		2.39462e+06	2.27348e+06	2.37981e+06	2.41516e+06	2.30232e+06	2.31282e+06
P0ABV2	P0ABV2		exbD		2.1031e+06	2.19266e+06	2.10064e+06	2.06764e+06	2.03873e+06	2.15703e+06
P0ABV6	P0ABV6		tolR		6.26596e+06	7.69675e+06	6.03397e+06	7.4302e+06	6.52373e+06	7.49132e+06
P0ABX2	P0ABX2		flgC		7.21534e+06	7.09728e+06	5.98668e+06	6.23402e+06	6.76589e+06	7.11085e+06
P0ABX5	P0ABX5		flgG		1.24251e+06	1.11378e+06	1.25288e+06	1.21788e+06	1.38002e+06	1.45844e+06
P0ABX8	P0ABX8		fliL		2.47724e+06	2.51207e+06	2.41686e+06	2.48631e+06	2.53332e+06	2.42141e+06
P0ABZ1	P0ABZ1		fliG		2.3961e+06	2.58247e+06	2.37496e+06	2.49796e+06	2.38793e+06	2.49237e+06
P0ABZ4	P0ABZ4		kdsC		4.96272e+06	5.11811e+06	4.8497e+06	4.7892e+06	4.95589e+06	5.19443e+06
P0ABZ6	P0ABZ6		surA		1.29393e+07	1.16932e+07	1.29659e+07	1.20002e+07	1.29848e+07	1.21241e+07
P0AC02	P0AC02		bamD		1.17723e+07	1.12928e+07	1.20166e+07	1.11455e+07	1.20441e+07	1.0335e+07
P0AC13	P0AC13		folP		7.97002e+06	7.69029e+06	7.87642e+06	7.56552e+06	8.05752e+06	7.63718e+06
P0AC19	P0AC19		folX		3.37771e+06	3.60495e+06	3.58857e+06	3.57278e+06	3.43138e+06	3.76568e+06
P0AC30	P0AC30		ftsX		2.18741e+06	2.08e+06	2.04048e+06	2.01608e+06	2.01192e+06	2.0798e+06
P0AC33	P0AC33		fumA		2.0891e+06	2.071e+06	2.07743e+06	2.0926e+06	2.14535e+06	2.13417e+06
P0AC38	P0AC38		aspA		1.29541e+08	1.252e+08	1.28111e+08	1.25373e+08	1.30255e+08	1.27296e+08
P0AC41	P0AC41		sdhA		3.19458e+06	3.20715e+06	3.15945e+06	3.16069e+06	2.92488e+06	3.06273e+06
P0AC47	P0AC47		frdB		9.12532e+06	9.02398e+06	9.11305e+06	9.04491e+06	9.66338e+06	9.09412e+06
P0AC51	P0AC51		zur		3.09656e+06	3.13352e+06	2.93228e+06	3.17955e+06	2.93578e+06	3.1117e+06
P0AC53	P0AC53		zwf		1.14092e+07	1.17488e+07	1.13859e+07	1.17604e+07	1.16713e+07	1.19796e+07
P0AC59	P0AC59		grxB		6.81277e+06	6.68909e+06	6.87895e+06	6.69787e+06	6.8009e+06	6.51925e+06
P0AC62	P0AC62		grxC		7.06431e+06	6.60092e+06	7.13391e+06	6.77599e+06	7.04985e+06	6.77945e+06
P0AC69	P0AC69		grxD		2.6519e+07	2.39764e+07	2.63785e+07	2.47158e+07	2.5744e+07	2.44541e+07
P0AC75	P0AC75		waaA		1.24411e+06	1.17566e+06	1.07891e+06	1.26131e+06	1.20669e+06	1.27111e+06
P0AC81	P0AC81		gloA		1.02927e+06	974034	1.03824e+06	908607	1.14296e+06	1.03833e+06
P0AC84	P0AC84		gloB		1.01708e+06	1.04589e+06	879969	957358	1.03659e+06	1.01439e+06
P0AC86	P0AC86		glgP		1.68467e+06	1.78563e+06	1.68101e+06	1.84582e+06	1.67014e+06	1.68946e+06
P0AC92	P0AC92		gnsA		5.53117e+06	4.74823e+06	5.61021e+06	4.87256e+06	5.84498e+06	5.8596e+06
P0ACA1	P0ACA1		yibF		441112	475600	396147	323374	212795	201699
P0ACA3	P0ACA3		sspA		2.74896e+07	2.5907e+07	2.73211e+07	2.59589e+07	2.73537e+07	2.68922e+07
P0ACA7	P0ACA7		gstB		2.39927e+06	2.35116e+06	2.35723e+06	2.34054e+06	2.36284e+06	2.4478e+06
P0ACB0	P0ACB0		dnaB		2.60898e+06	2.42021e+06	2.51269e+06	2.56075e+06	2.5289e+06	2.40593e+06
P0ACB2	P0ACB2		hemB		1.17854e+07	1.16517e+07	1.20426e+07	1.13868e+07	1.23719e+07	1.14675e+07
P0ACB4	P0ACB4		hemG		4.1541e+06	4.0656e+06	3.91614e+06	4.22334e+06	3.90878e+06	4.13888e+06
P0ACB7	P0ACB7		hemY		5.34962e+06	5.26318e+06	5.46362e+06	5.27309e+06	5.26044e+06	5.20301e+06
P0ACC3	P0ACC3		erpA		7.15869e+06	7.06629e+06	7.21401e+06	6.9193e+06	7.22193e+06	7.18696e+06
P0ACC7	P0ACC7		glmU		1.42278e+07	1.39581e+07	1.40347e+07	1.36091e+07	1.39988e+07	1.36252e+07
P0ACD4	P0ACD4		nifU		1.51135e+07	1.5295e+07	1.56166e+07	1.53772e+07	1.51035e+07	1.51795e+07
P0ACD8	P0ACD8		hyaB		5.85278e+06	5.88938e+06	5.84277e+06	5.72811e+06	5.80067e+06	5.93378e+06
P0ACE0	P0ACE0		hybC		1.02709e+07	1.05542e+07	1.01987e+07	1.0556e+07	1.04214e+07	1.03995e+07
P0ACE3	P0ACE3		hha		3.99732e+06	3.91253e+06	3.97759e+06	3.91515e+06	3.83818e+06	3.84045e+06
P0ACE7	P0ACE7		hinT		1.2696e+07	1.26564e+07	1.26338e+07	1.29228e+07	1.27734e+07	1.28738e+07
P0ACF0	P0ACF0		hupA		4.78821e+08	5.15557e+08	4.78711e+08	5.08637e+08	4.60778e+08	4.87438e+08
P0ACF4	P0ACF4		hupB		3.71244e+07	3.65015e+07	3.70784e+07	3.52168e+07	3.79752e+07	3.45755e+07
P0ACF8	P0ACF8		hns		4.30982e+07	4.37469e+07	4.20328e+07	4.49284e+07	4.38925e+07	4.36779e+07
P0ACG1	P0ACG1		stpA		1.57327e+07	1.3898e+07	1.57625e+07	1.43341e+07	1.6372e+07	1.43945e+07
P0ACI0	P0ACI0		rob		3.66442e+06	3.76088e+06	3.68198e+06	3.80512e+06	3.5313e+06	3.75559e+06
P0ACI6	P0ACI6		asnC		181134	197137	251677	161607	245451	187430
P0ACJ0	P0ACJ0		lrp		1.25976e+07	1.28348e+07	1.28577e+07	1.28037e+07	1.24983e+07	1.24227e+07
P0ACJ8	P0ACJ8		crp		2.42976e+07	2.35738e+07	2.41567e+07	2.37307e+07	2.4329e+07	2.45093e+07
P0ACK2	P0ACK2		agaR		1.04507e+06	1.10044e+06	1.04496e+06	1.10359e+06	1.00856e+06	1.05725e+06
P0ACK5	P0ACK5		deoR		377385	414513	264141	398582	355186	405217
P0ACK8	P0ACK8		fucR		230997	219132	234442	228342	243118	231820
P0ACL0	P0ACL0		glpR		2.19441e+06	2.20563e+06	2.21567e+06	2.17843e+06	2.08463e+06	2.10489e+06
P0ACL2	P0ACL2		exuR		2.30931e+06	2.42938e+06	2.3565e+06	2.59491e+06	2.37899e+06	2.15898e+06
P0ACL9	P0ACL9		pdhR		3.13614e+06	3.05261e+06	3.03113e+06	2.90434e+06	3.26521e+06	3.24639e+06
P0ACM2	P0ACM2		ydfH		634470	599824	621324	572753	639950	601925
P0ACM5	P0ACM5		yegW		434887	424203	434031	372798	486767	502646
P0ACN2	P0ACN2		ytfH		371798	373402	380028	445028	357636	424664
P0ACN4	P0ACN4		allR		9.5341e+06	9.42728e+06	9.79479e+06	9.38182e+06	1.07059e+07	9.87531e+06
P0ACN7	P0ACN7		cytR		1.11001e+06	1.37285e+06	1.19552e+06	1.42638e+06	1.19667e+06	1.33913e+06
P0ACP1	P0ACP1		cra		3.46557e+06	3.44583e+06	3.45161e+06	3.5077e+06	3.44982e+06	3.40709e+06
P0ACP5	P0ACP5		gntR		973012	995365	947151	971094	975910	956849
P0ACP7	P0ACP7		purR		5.28872e+06	4.98808e+06	5.01977e+06	4.93595e+06	5.02203e+06	5.01072e+06
P0ACQ4	P0ACQ4		oxyR		4.61837e+06	4.54834e+06	4.60604e+06	4.52527e+06	4.72607e+06	4.47689e+06
P0ACR4	P0ACR4		yeiE		2.71106e+06	2.71888e+06	2.67368e+06	2.64767e+06	2.7439e+06	2.64777e+06
P0ACR9	P0ACR9		mprA		1.43606e+07	1.39459e+07	1.47748e+07	1.45241e+07	1.40447e+07	1.34557e+07
P0ACS7	P0ACS7		rpiR		803074	882176	840911	778197	820940	816456
P0ACT6	P0ACT6		uidR		919083	996200	1.02897e+06	1.121e+06	893905	965476
P0ACU5	P0ACU5		fabR		2.97399e+06	3.03121e+06	2.97694e+06	2.88515e+06	2.98075e+06	2.93132e+06
P0ACU7	P0ACU7		yjdC		2.15112e+06	2.17566e+06	2.1617e+06	2.31336e+06	2.18753e+06	2.32444e+06
P0ACV8	P0ACV8		ymjA		461532	537161	500189	522059	465409	586784
P0ACX5	P0ACX5		ydhZ		2.67282e+06	2.51271e+06	2.56807e+06	2.35311e+06	2.91561e+06	2.86203e+06
P0ACY1	P0ACY1		ydjA		6.66365e+06	6.45739e+06	6.66745e+06	6.50643e+06	6.78467e+06	6.57788e+06
P0ACY3	P0ACY3		yeaG		3.60231e+06	3.81208e+06	3.26031e+06	3.80611e+06	3.62256e+06	3.7964e+06
P0ACY9	P0ACY9		yebG		887730	839359	827990	856073	891828	882152
P0ACZ2	P0ACZ2		etp		2.0318e+06	1.838e+06	2.07377e+06	1.89264e+06	1.98039e+06	1.91163e+06
P0ACZ4	P0ACZ4		evgA		2.71891e+06	2.57849e+06	2.67215e+06	2.73032e+06	2.72484e+06	2.57218e+06
P0AD01	P0AD01		dcuR		903372	887888	1.02259e+06	963792	1.01091e+06	1.01884e+06
P0AD05	P0AD05		yecA		4.19961e+06	4.06831e+06	4.10953e+06	4.29031e+06	4.09587e+06	4.30326e+06
P0AD07	P0AD07		yecF		3.85399e+06	4.12855e+06	3.76279e+06	3.77952e+06	3.71053e+06	3.88077e+06
P0AD10	P0AD10		yecJ		3.12226e+06	3.29311e+06	3.41529e+06	2.87583e+06	3.4932e+06	2.91176e+06
P0AD12	P0AD12		yeeZ		1.05636e+07	1.17247e+07	1.07843e+07	1.09523e+07	9.92334e+06	1.14942e+07
P0AD24	P0AD24		yejL		3.59594e+06	3.88035e+06	4.12923e+06	3.42557e+06	3.96543e+06	3.8871e+06
P0AD33	P0AD33		yfcZ		3.98439e+07	3.72573e+07	4.10931e+07	3.79048e+07	4.0043e+07	3.68704e+07
P0AD37	P0AD37		yfeC		494866	498280	466885	495705	483890	622792
P0AD44	P0AD44		yfhG		778414	872532	801725	719907	693113	764132
P0AD49	P0AD49		raiA		5.02152e+06	5.54657e+06	5.06673e+06	5.80358e+06	4.78745e+06	5.33972e+06
P0AD57	P0AD57		ispB		1.5433e+06	1.41789e+06	1.47029e+06	1.41251e+06	1.37214e+06	1.27541e+06
P0AD59	P0AD59		ivy		2.54932e+06	2.27873e+06	2.5128e+06	2.2045e+06	2.70757e+06	2.44306e+06
P0AD61	P0AD61		pykF		4.32744e+07	4.18138e+07	4.29914e+07	4.24233e+07	4.26017e+07	4.09168e+07
P0AD68	P0AD68		ftsI		786315	838361	766410	791956	770142	764538
P0AD70	P0AD70		ampH		1.27804e+06	1.43669e+06	1.40242e+06	1.25657e+06	1.36455e+06	1.3347e+06
P0ADA1	P0ADA1		tesA		2.08223e+06	2.07624e+06	1.93305e+06	2.08964e+06	2.02918e+06	2.19268e+06
P0ADA3	P0ADA3		nlpD		5.99186e+06	6.34408e+06	5.86352e+06	6.33903e+06	6.0197e+06	6.18436e+06
P0ADA5	P0ADA5		yajG		1.68946e+07	1.62946e+07	1.69045e+07	1.65465e+07	1.69988e+07	1.61999e+07
P0ADA7	P0ADA7		osmB		2.25445e+06	2.00792e+06	2.29734e+06	2.15799e+06	2.06557e+06	1.90032e+06
P0ADB1	P0ADB1		osmE		2.41887e+07	2.47362e+07	2.478e+07	2.55547e+07	2.54575e+07	2.55151e+07
P0ADB7	P0ADB7		ecnB		6.61188e+06	5.92137e+06	6.53664e+06	6.70152e+06	6.22608e+06	6.36404e+06
P0ADC1	P0ADC1		lptE		898469	765912	904280	778850	905648	738028
P0ADC3	P0ADC3		lolC		1.66311e+06	1.7053e+06	1.70835e+06	1.77466e+06	1.56339e+06	1.66988e+06
P0ADC6	P0ADC6		lptG		953834	877180	979084	901123	852199	825304
P0ADE4	P0ADE4		tamA		3.85019e+06	3.90275e+06	3.73401e+06	3.86406e+06	3.96504e+06	3.77316e+06
P0ADE6	P0ADE6		ygaU		619415	584220	601242	550937	666401	577613
P0ADE8	P0ADE8		ygfZ		9.17141e+06	9.46663e+06	9.39736e+06	9.47554e+06	9.09503e+06	9.59191e+06
P0ADF6	P0ADF6		edd		1.70855e+06	1.74631e+06	1.74604e+06	1.71885e+06	1.64912e+06	1.45085e+06
P0ADG4	P0ADG4		suhB		1.56231e+07	1.63233e+07	1.57192e+07	1.65716e+07	1.61397e+07	1.66662e+07
P0ADG7	P0ADG7		guaB		3.47793e+07	3.29157e+07	3.42878e+07	3.41525e+07	3.3922e+07	3.32941e+07
P0ADH5	P0ADH5		fimB		1.2061e+06	1.15756e+06	1.18035e+06	1.10745e+06	1.08643e+06	1.07591e+06
P0ADI4	P0ADI4		entB		1.15095e+06	1.16594e+06	1.11197e+06	1.14538e+06	1.16246e+06	1.15005e+06
P0ADI7	P0ADI7		yecD		8.83252e+06	8.1716e+06	8.59592e+06	8.34215e+06	8.75566e+06	8.41756e+06
P0ADK0	P0ADK0		yiaF		1.50027e+07	1.49034e+07	1.49621e+07	1.50258e+07	1.51904e+07	1.52108e+07
P0ADK8	P0ADK8		yibL		9.18916e+06	8.32976e+06	8.93022e+06	8.12071e+06	8.77356e+06	8.3673e+06
P0ADM8	P0ADM8		yieE		331025	422879	390081	385062	649149	694141
P0ADN2	P0ADN2		yifE		5.59076e+06	6.03163e+06	5.80512e+06	5.98838e+06	5.58492e+06	5.56118e+06
P0ADP0	P0ADP0		yigB		1.10949e+06	1.09028e+06	1.08221e+06	1.09797e+06	1.0632e+06	1.02978e+06
P0ADP7	P0ADP7		yigP		1.19654e+06	1.47502e+06	1.3506e+06	1.49746e+06	1.22129e+06	1.63934e+06
P0ADP9	P0ADP9		yihD		3.9282e+06	4.35894e+06	4.04431e+06	4.42423e+06	3.87119e+06	4.32784e+06
P0ADQ2	P0ADQ2		yiiD		5.47052e+06	5.6142e+06	5.62764e+06	6.0277e+06	5.32569e+06	5.56536e+06
P0ADQ7	P0ADQ7		ygaM		1.19408e+07	1.1367e+07	1.21618e+07	1.14585e+07	1.21183e+07	1.18413e+07
P0ADR6	P0ADR6		rlmM		3.73628e+06	3.47114e+06	3.63161e+06	3.39833e+06	3.64887e+06	3.6887e+06
P0ADR8	P0ADR8		ygdH		6.35801e+06	6.46274e+06	6.44885e+06	6.67115e+06	6.53502e+06	6.59584e+06
P0ADS2	P0ADS2		zapA		1.5553e+07	1.50869e+07	1.56571e+07	1.58361e+07	1.55663e+07	1.50672e+07
P0ADS6	P0ADS6		yggE		5.34625e+06	5.23938e+06	5.23649e+06	4.99125e+06	5.14771e+06	5.0024e+06
P0ADS9	P0ADS9		yggN		2.53756e+06	2.64272e+06	2.58197e+06	2.55469e+06	2.61717e+06	2.65588e+06
P0ADT2	P0ADT2		ygiB		831945	582350	757422	564420	862927	635876
P0ADT5	P0ADT5		ygiC		2.82851e+06	2.68705e+06	2.86889e+06	2.67504e+06	2.82339e+06	2.73721e+06
P0ADT8	P0ADT8		ygiM		3.214e+06	3.06011e+06	3.04039e+06	2.99372e+06	3.12723e+06	2.97567e+06
P0ADU2	P0ADU2		ygiN		7.18961e+06	6.26131e+06	7.03869e+06	6.57298e+06	7.27895e+06	6.71791e+06
P0ADU5	P0ADU5		ygiW		6.55695e+06	6.66072e+06	6.94053e+06	6.84593e+06	6.74528e+06	7.06508e+06
P0ADV1	P0ADV1		lptA		3.25261e+06	3.34224e+06	3.3347e+06	3.54334e+06	3.13141e+06	3.4001e+06
P0ADV5	P0ADV5		yhbW		1.20949e+06	1.16517e+06	1.14433e+06	1.17802e+06	1.1209e+06	1.20846e+06
P0ADV7	P0ADV7		mlaC		8.69131e+06	8.35904e+06	8.87014e+06	8.61105e+06	8.76082e+06	8.37979e+06
P0ADW3	P0ADW3		yhcB		1.95643e+07	1.90398e+07	1.98126e+07	1.92664e+07	1.97459e+07	1.81588e+07
P0ADW8	P0ADW8		yheV		1.18354e+06	1.27955e+06	1.31911e+06	1.28959e+06	1.2869e+06	1.26685e+06
P0ADX1	P0ADX1		yhfA		4.35289e+06	4.79525e+06	4.45666e+06	4.44881e+06	4.51236e+06	4.51973e+06
P0ADX7	P0ADX7		yhhA		177792	180361	188538	144395	147905	136906
P0ADY1	P0ADY1		ppiD		2.06987e+07	2.07671e+07	2.11852e+07	2.11851e+07	2.1041e+07	2.0913e+07
P0ADY3	P0ADY3		rplN		3.8886e+07	3.39181e+07	4.01271e+07	3.7369e+07	3.85566e+07	3.59743e+07
P0ADY7	P0ADY7		rplP		6.46603e+07	6.00864e+07	6.50768e+07	6.32031e+07	6.6585e+07	6.02113e+07
P0ADZ0	P0ADZ0		rplW		8.26719e+06	8.50159e+06	8.15324e+06	7.59972e+06	8.32391e+06	8.55745e+06
P0ADZ4	P0ADZ4		rpsO		1.53464e+08	1.52973e+08	1.56358e+08	1.44986e+08	1.55837e+08	1.48892e+08
P0ADZ7	P0ADZ7		yajC		1.09707e+07	1.06924e+07	1.07728e+07	1.0583e+07	1.08611e+07	1.06318e+07
P0AE01	P0AE01		trmJ		4.11813e+06	4.12975e+06	4.23506e+06	4.20062e+06	3.93967e+06	3.98574e+06
P0AE06	P0AE06		acrA		1.74719e+07	1.74409e+07	1.73945e+07	1.7057e+07	1.74545e+07	1.73766e+07
P0AE08	P0AE08		ahpC		3.00925e+07	2.89503e+07	3.02826e+07	3.02716e+07	3.04724e+07	2.98483e+07
P0AE12	P0AE12		amn		1.08232e+06	1.14781e+06	1.14605e+06	1.17342e+06	1.04261e+06	1.09303e+06
P0AE18	P0AE18		map		9.82277e+06	9.2881e+06	9.67128e+06	9.48411e+06	9.55261e+06	9.59687e+06
P0AE22	P0AE22		aphA		1.78479e+06	1.75512e+06	1.77255e+06	1.66049e+06	1.76819e+06	1.76594e+06
P0AE39	P0AE39		ypdB		1.81619e+06	1.79292e+06	1.79491e+06	1.78278e+06	1.92101e+06	1.7759e+06
P0AE45	P0AE45		ytfL		1.20991e+06	1.24319e+06	1.21342e+06	1.17775e+06	1.21267e+06	1.18284e+06
P0AE48	P0AE48		ytfP		5.5152e+06	5.57933e+06	5.46183e+06	5.43598e+06	5.37324e+06	5.35788e+06
P0AE52	P0AE52		bcp		1.8393e+07	1.97998e+07	1.92089e+07	2.02356e+07	1.82584e+07	1.89371e+07
P0AE60	P0AE60		cedA		1.31338e+06	1.15151e+06	1.2909e+06	1.14709e+06	918688	1.13512e+06
P0AE67	P0AE67		cheY		1.49642e+06	1.17147e+06	1.47056e+06	1.05858e+06	1.55354e+06	1.22735e+06
P0AE70	P0AE70		mazF		3.63522e+06	3.64775e+06	3.61004e+06	3.5967e+06	3.44336e+06	3.60882e+06
P0AE78	P0AE78		corC		950203	781031	963006	789524	909453	767216
P0AE82	P0AE82		cpxA		1.5355e+06	1.66812e+06	1.49449e+06	1.53574e+06	1.54481e+06	1.57246e+06
P0AE85	P0AE85		cpxP		773230	817693	778034	864990	719253	784909
P0AE88	P0AE88		cpxR		4.2316e+06	4.16327e+06	4.26928e+06	4.12043e+06	4.3919e+06	4.27984e+06
P0AE91	P0AE91		creA		3.2855e+06	3.29715e+06	3.13535e+06	3.16679e+06	3.41046e+06	3.33999e+06
P0AEA8	P0AEA8		cysG		1.76979e+06	1.89206e+06	1.74594e+06	1.7111e+06	1.69155e+06	1.8397e+06
P0AEB2	P0AEB2		dacA		7.71658e+06	7.40371e+06	7.6084e+06	7.35774e+06	7.65479e+06	7.46768e+06
P0AEB7	P0AEB7		yoaB		1.02969e+07	1.07201e+07	1.08352e+07	1.01783e+07	9.8436e+06	1.08866e+07
P0AEC0	P0AEC0		yoaE		433262	426906	464102	362856	391529	408820
P0AEC3	P0AEC3		arcB		1.09795e+06	1.11008e+06	1.00648e+06	1.07038e+06	1.04013e+06	1.17378e+06
P0AEC8	P0AEC8		dcuS		427003	390275	429429	558971	363577	346952
P0AED0	P0AED0		uspA		1.24842e+07	8.82226e+06	1.18427e+07	8.5628e+06	1.28752e+07	8.75098e+06
P0AED5	P0AED5		uvrY		3.98457e+06	3.7991e+06	3.82149e+06	3.79122e+06	3.76585e+06	3.72558e+06
P0AED7	P0AED7		dapE		2.92727e+06	3.05956e+06	3.07368e+06	3.15604e+06	2.95563e+06	3.05472e+06
P0AED9	P0AED9		dcm		386238	468819	439217	488412	459062	493636
P0AEE1	P0AEE1		dcrB		7.88199e+06	7.74044e+06	7.77864e+06	7.28779e+06	8.16259e+06	7.926e+06
P0AEE3	P0AEE3		degS		1.10309e+06	1.11878e+06	1.04174e+06	1.16233e+06	894540	1.09593e+06
P0AEE5	P0AEE5		mglB		2.1741e+06	2.00448e+06	2.23925e+06	1.97574e+06	2.26556e+06	2.0125e+06
P0AEE8	P0AEE8		dam		367161	372676	280855	381944	382785	398973
P0AEF0	P0AEF0		dnaC		452372	457639	497849	544809	442535	443430
P0AEF4	P0AEF4		dpiA		1.00045e+06	919020	934568	918457	932449	983117
P0AEG4	P0AEG4		dsbA		4.68518e+06	5.01739e+06	4.83717e+06	5.10954e+06	5.2074e+06	5.01821e+06
P0AEG6	P0AEG6		dsbC		2.94192e+06	2.36891e+06	2.84641e+06	2.41304e+06	3.49288e+06	2.61413e+06
P0AEH5	P0AEH5		elaB		9.26802e+06	8.86979e+06	9.22269e+06	9.10667e+06	9.05768e+06	9.24148e+06
P0AEI1	P0AEI1		miaB		1.07857e+07	1.1067e+07	1.05808e+07	1.10715e+07	1.04367e+07	1.07892e+07
P0AEI4	P0AEI4		rimO		5.07115e+06	5.06011e+06	5.01129e+06	5.05531e+06	5.27036e+06	5.06223e+06
P0AEI6	P0AEI6		nudJ		3.05836e+06	2.9806e+06	3.11878e+06	3.00262e+06	3.06672e+06	2.92325e+06
P0AEJ2	P0AEJ2		entC		591216	625760	620310	662130	670308	597992
P0AEK2	P0AEK2		fabG		8.89683e+07	7.97491e+07	8.82629e+07	8.13744e+07	8.57086e+07	7.91381e+07
P0AEK4	P0AEK4		fabI		5.84608e+07	5.30567e+07	5.77546e+07	5.32528e+07	5.85849e+07	5.42634e+07
P0AEL6	P0AEL6		fepB		2.31245e+06	2.07189e+06	2.24644e+06	2.2743e+06	2.10496e+06	2.10658e+06
P0AEM0	P0AEM0		fkpB		1.85838e+06	1.84726e+06	1.83103e+06	1.97155e+06	1.86754e+06	1.76379e+06
P0AEM4	P0AEM4		flgM		2.07582e+06	2.01267e+06	2.13618e+06	2.10155e+06	2.13378e+06	2.06188e+06
