Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P08956	P08956		hsdR		2.2179e+06	2.32983e+06	2.11484e+06	2.2006e+06	2.30727e+06	2.19123e+06
P08957	P08957		hsdM		9.66578e+06	1.00752e+07	9.83321e+06	9.94227e+06	9.95936e+06	9.94692e+06
P09030	P09030		xthA		3.46855e+06	3.36954e+06	3.52726e+06	3.33916e+06	3.2192e+06	3.19691e+06
P09126	P09126		hemD		1.40392e+06	1.32386e+06	1.36878e+06	1.34502e+06	1.35498e+06	1.38666e+06
P09127	P09127		hemX		5.26523e+06	5.11808e+06	5.13194e+06	5.25472e+06	5.15073e+06	5.09334e+06
P09147	P09147		galE		9.5366e+06	9.03755e+06	9.6784e+06	9.31697e+06	9.19386e+06	9.36173e+06
P09148	P09148		galT		1.49646e+06	1.43285e+06	1.42893e+06	1.47981e+06	1.31921e+06	1.19284e+06
P09152	P09152		narG		5.13613e+06	5.15768e+06	5.26184e+06	5.12753e+06	4.96005e+06	5.02256e+06
P09155	P09155		rnd		2.06031e+06	2.08133e+06	2.24006e+06	2.1234e+06	1.98644e+06	2.03416e+06
P09158	P09158		speE		7.01425e+06	6.63137e+06	6.60473e+06	7.02209e+06	6.67827e+06	6.69111e+06
P09169	P09169		ompT		5.09421e+06	4.9837e+06	4.74274e+06	5.12202e+06	4.84994e+06	4.95502e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				631749	8.63634e+06	548250	608701	9.03892e+06	8.80734e+06
P09323	P09323		nagE		545432	512233	548308	485231	465327	374050
P09372	P09372		grpE		5.15293e+07	5.50705e+07	5.34071e+07	4.9148e+07	5.29427e+07	5.40307e+07
P09373	P09373		pflB		2.56272e+08	2.48818e+08	2.52296e+08	2.54278e+08	2.47698e+08	2.43142e+08
P09394	P09394		glpQ		5.26014e+06	5.53561e+06	5.58534e+06	5.18222e+06	5.69736e+06	5.31756e+06
P09424	P09424		mtlD		2.17606e+06	2.15028e+06	2.09095e+06	2.06876e+06	1.99026e+06	2.07441e+06
P09549	P09549		dedD		1.4076e+06	1.3484e+06	1.44939e+06	1.35886e+06	1.47294e+06	1.35033e+06
P09831	P09831		gltB		2.42768e+06	2.45909e+06	2.54473e+06	2.47404e+06	2.39975e+06	2.43907e+06
P09832	P09832		gltD		2.819e+06	2.88796e+06	2.84394e+06	2.87321e+06	2.84638e+06	3.03175e+06
P0A698	P0A698		uvrA		2.40663e+06	2.49076e+06	2.41239e+06	2.47234e+06	2.54927e+06	2.57504e+06
P0A6A0	P0A6A0		ubiB		1.81616e+06	1.89835e+06	1.98731e+06	1.99954e+06	2.04244e+06	1.96911e+06
P0A6A3	P0A6A3		ackA		1.08816e+08	1.09028e+08	1.07445e+08	1.10541e+08	1.06965e+08	1.09461e+08
P0A6A8	P0A6A8		acpP		1.45543e+08	1.39844e+08	1.45772e+08	1.46981e+08	1.20998e+08	1.37018e+08
P0A6B4	P0A6B4		alr		3.18259e+06	2.95475e+06	3.2199e+06	2.97106e+06	3.05057e+06	3.04314e+06
P0A6B7	P0A6B7		iscS		1.66662e+07	1.6538e+07	1.6916e+07	1.70053e+07	1.65851e+07	1.69361e+07
P0A6C1	P0A6C1		nfo		2.12123e+06	2.00286e+06	1.94742e+06	1.93406e+06	1.94358e+06	1.84055e+06
P0A6D0	P0A6D0		argR		1.61134e+06	1.17671e+06	1.4765e+06	1.5541e+06	1.3512e+06	1.22224e+06
P0A6D3	P0A6D3		aroA		5.39099e+06	5.78536e+06	5.58976e+06	5.48902e+06	6.07809e+06	6.29887e+06
P0A6D7	P0A6D7		aroK		7.73163e+06	7.89431e+06	7.59396e+06	7.73962e+06	7.867e+06	7.62809e+06
P0A6E6	P0A6E6		atpC		7.17826e+06	6.53354e+06	7.2594e+06	7.29739e+06	6.71597e+06	6.5804e+06
P0A6E9	P0A6E9		bioD2		5.5796e+06	5.92597e+06	5.67565e+06	5.62196e+06	5.83151e+06	5.76379e+06
P0A6F1	P0A6F1		carA		4.63707e+06	4.8607e+06	4.43701e+06	4.7235e+06	4.66839e+06	4.80293e+06
P0A6F3	P0A6F3		glpK		4.84448e+06	4.84498e+06	4.8183e+06	4.89608e+06	4.87133e+06	4.79788e+06
P0A6F5	P0A6F5		groL		8.05496e+07	7.98307e+07	8.11227e+07	8.24465e+07	8.03444e+07	7.99844e+07
P0A6F9	P0A6F9		groS		1.11176e+08	7.47809e+07	1.04094e+08	1.10801e+08	7.72332e+07	7.72345e+07
P0A6G3	P0A6G3		pncC		2.95756e+06	2.7362e+06	2.79655e+06	2.68709e+06	2.67852e+06	2.71138e+06
P0A6G7	P0A6G7		clpP		1.74103e+07	1.83831e+07	1.7231e+07	1.74497e+07	1.72431e+07	1.74486e+07
P0A6H1	P0A6H1		clpX		2.86061e+07	2.76161e+07	2.75619e+07	2.85435e+07	2.79264e+07	2.81885e+07
P0A6H5	P0A6H5		hslU		2.21353e+07	2.17641e+07	2.19077e+07	2.23031e+07	2.19472e+07	2.19842e+07
P0A6H8	P0A6H8		cls		141177	243736	168189	102432	232295	197492
P0A6I0	P0A6I0		cmk		9.68347e+06	1.02564e+07	9.98629e+06	9.96864e+06	9.99907e+06	9.54892e+06
P0A6I3	P0A6I3		coaA		3.21665e+06	3.65472e+06	3.44863e+06	3.16009e+06	3.3378e+06	3.33137e+06
P0A6I6	P0A6I6		coaD		650639	289008	690199	563771	339472	383986
P0A6I9	P0A6I9		coaE		1.01942e+06	1.13566e+06	1.08778e+06	972813	1.12729e+06	1.20717e+06
P0A6J1	P0A6J1		cysC		1.10889e+06	1.21251e+06	1.17854e+06	1.15759e+06	1.1313e+06	1.14767e+06
P0A6J8	P0A6J8		ddlA		1.08176e+07	1.08358e+07	1.0399e+07	1.05973e+07	1.0995e+07	1.11065e+07
P0A6K3	P0A6K3		def		1.34524e+07	1.28175e+07	1.36369e+07	1.36365e+07	1.31211e+07	1.31919e+07
P0A6K6	P0A6K6		deoB		1.85015e+07	1.73464e+07	1.83659e+07	1.83454e+07	1.78084e+07	1.79776e+07
P0A6L0	P0A6L0		deoC		1.02907e+07	1.02716e+07	1.00549e+07	1.02094e+07	1.00301e+07	1.02733e+07
P0A6L2	P0A6L2		dapA		4.13702e+07	4.05819e+07	4.06354e+07	4.12834e+07	4.10465e+07	4.05751e+07
P0A6L7	P0A6L7		uxaB		1.59008e+06	2.05225e+06	1.45482e+06	1.6881e+06	1.92365e+06	1.94988e+06
P0A6L9	P0A6L9		hscB		4.61706e+06	4.49908e+06	4.8388e+06	4.70432e+06	4.47639e+06	4.43603e+06
P0A6M4	P0A6M4		dtd		1.93872e+06	2.2572e+06	2.2106e+06	2.02959e+06	2.21899e+06	2.11601e+06
P0A6M8	P0A6M8		fusA		1.24646e+08	1.17803e+08	1.22476e+08	1.25419e+08	1.16949e+08	1.15629e+08
P0A6N4	P0A6N4		efp		5.52347e+07	5.79283e+07	5.57092e+07	5.75761e+07	5.62043e+07	5.53332e+07
P0A6N8	P0A6N8		yeiP		1.44893e+07	1.33634e+07	1.41376e+07	1.47628e+07	1.32693e+07	1.34743e+07
P0A6P1	P0A6P1		tsf		1.98327e+08	1.83472e+08	1.95847e+08	2.01444e+08	1.79013e+08	1.86166e+08
P0A6P5	P0A6P5		der		4.19611e+06	4.23407e+06	4.10642e+06	4.22785e+06	4.39574e+06	4.38861e+06
P0A6P7	P0A6P7		engB		8.37016e+06	8.20928e+06	8.60418e+06	8.39504e+06	7.93637e+06	8.3387e+06
P0A6P9	P0A6P9		eno		1.43273e+08	1.33591e+08	1.39882e+08	1.40556e+08	1.3707e+08	1.34865e+08
P0A6Q3	P0A6Q3		fabA		1.34362e+07	1.3451e+07	1.32842e+07	1.3783e+07	1.28963e+07	1.25989e+07
P0A6Q6	P0A6Q6		fabZ		2.3447e+07	2.7077e+07	2.37172e+07	2.34031e+07	2.6413e+07	2.56034e+07
P0A6R0	P0A6R0		fabH		1.60848e+07	1.65912e+07	1.60895e+07	1.58893e+07	1.72241e+07	1.71031e+07
P0A6R3	P0A6R3		fis		6.78529e+06	6.99451e+06	7.2219e+06	7.01116e+06	6.71445e+06	6.49879e+06
P0A6S0	P0A6S0		flgH		2.08801e+06	1.92979e+06	2.02557e+06	2.08953e+06	2.05258e+06	2.04758e+06
P0A6S7	P0A6S7		gpsA		4.68751e+06	4.69801e+06	4.54264e+06	4.56982e+06	4.75326e+06	4.93656e+06
P0A6T1	P0A6T1		pgi		3.14692e+07	3.18459e+07	3.14843e+07	3.20084e+07	3.19611e+07	3.11988e+07
P0A6T3	P0A6T3		galK		2.98649e+06	2.91522e+06	3.13256e+06	3.07116e+06	2.9803e+06	2.88791e+06
P0A6T5	P0A6T5		folE		4.38454e+06	4.21706e+06	4.19926e+06	4.25177e+06	4.83412e+06	4.47811e+06
P0A6T9	P0A6T9		gcvH		1.8839e+06	1.90449e+06	2.23987e+06	2.07036e+06	1.79552e+06	1.85855e+06
P0A6U3	P0A6U3		mnmG		6.47236e+06	5.9194e+06	6.21848e+06	6.33621e+06	6.1415e+06	5.95183e+06
P0A6U5	P0A6U5		rsmG		5.44642e+06	5.32759e+06	5.3594e+06	5.68776e+06	5.70446e+06	5.55982e+06
P0A6U8	P0A6U8		glgA		2.93848e+06	3.02148e+06	2.86215e+06	2.90229e+06	2.96183e+06	2.83596e+06
P0A6V1	P0A6V1		glgC		7.25598e+06	6.64379e+06	7.33172e+06	7.63889e+06	6.73053e+06	7.01895e+06
P0A6V8	P0A6V8		glk		1.0468e+07	1.05506e+07	1.05383e+07	1.06129e+07	1.01692e+07	1.0456e+07
P0A6W0	P0A6W0		glsA2		711480		720757		744435	764336
P0A6W5	P0A6W5		greA		2.34395e+07	2.41348e+07	2.32471e+07	2.38458e+07	2.4052e+07	2.37028e+07
P0A6W9	P0A6W9		gshA		4.66681e+06	4.30367e+06	4.4525e+06	4.85378e+06	4.42148e+06	4.222e+06
P0A6X1	P0A6X1		hemA			169222	187719	176628	226695	232617
P0A6X3	P0A6X3		hfq		892208	652605	887128	810688	672636	630837
P0A6X7	P0A6X7		ihfA		4.59272e+07	4.93942e+07	4.83862e+07	4.60467e+07	4.72364e+07	4.95704e+07
P0A6Y1	P0A6Y1		ihfB		1.14507e+07	1.07324e+07	1.00548e+07	1.15982e+07	1.11381e+07	1.06025e+07
P0A6Y5	P0A6Y5		hslO		6.64612e+06	6.87117e+06	6.566e+06	6.42483e+06	6.83282e+06	6.75845e+06
P0A6Y8	P0A6Y8		dnaK		4.74774e+07	4.55226e+07	4.6371e+07	4.68151e+07	4.51986e+07	4.50107e+07
P0A6Z1	P0A6Z1		hscA		4.94191e+06	4.82254e+06	4.94307e+06	4.89974e+06	4.79467e+06	4.92433e+06
P0A6Z3	P0A6Z3		htpG		2.77144e+07	2.78339e+07	2.76665e+07	2.80736e+07	2.74194e+07	2.84105e+07
P0A6Z6	P0A6Z6		nikR		1.65662e+06	1.43838e+06	1.6079e+06	1.63972e+06	1.41135e+06	1.58838e+06
P0A705	P0A705		infB		2.13795e+07	2.1619e+07	2.16485e+07	2.17996e+07	2.14838e+07	2.17571e+07
P0A707	P0A707		infC		5.39858e+07	5.2683e+07	5.28605e+07	5.25356e+07	5.17971e+07	5.00011e+07
P0A715	P0A715		kdsA		2.1635e+07	2.28414e+07	2.16061e+07	2.16575e+07	2.30003e+07	2.23387e+07
P0A717	P0A717		prs		4.76772e+07	4.74367e+07	4.72549e+07	4.88864e+07	4.74582e+07	4.8151e+07
P0A720	P0A720		tmk		2.75592e+06	2.6806e+06	2.78627e+06	2.88817e+06	2.76353e+06	2.87408e+06
P0A722	P0A722		lpxA		8.42833e+06	8.11633e+06	8.38578e+06	8.61315e+06	7.58566e+06	8.1485e+06
P0A729	P0A729		yceF		2.02401e+06	2.20211e+06	2.27072e+06	2.13886e+06	2.17694e+06	2.22357e+06
P0A731	P0A731		mgsA		3.89048e+06	3.53356e+06	3.48168e+06	3.79566e+06	3.30893e+06	3.54609e+06
P0A734	P0A734		minE		3.21514e+07	3.32326e+07	3.42327e+07	3.32346e+07	3.24325e+07	3.20041e+07
P0A738	P0A738		moaC		1.27785e+06	1.40789e+06	1.28971e+06	1.35017e+06	1.46344e+06	1.36875e+06
P0A744	P0A744		msrA		5.71606e+06	6.32896e+06	6.99349e+06	6.71718e+06	7.04878e+06	6.51834e+06
P0A746	P0A746		msrB		1.54875e+06	1.23606e+06	1.54844e+06	1.63128e+06	1.1847e+06	1.2899e+06
P0A749	P0A749		murA		1.28005e+07	1.21147e+07	1.22151e+07	1.25e+07	1.29864e+07	1.29181e+07
P0A752	P0A752		nadD		1.69616e+06	1.91107e+06	1.72678e+06	1.49167e+06	1.6171e+06	1.68523e+06
P0A759	P0A759		nagB		3.62322e+06	4.58062e+06	3.98612e+06	3.74881e+06	4.36875e+06	4.4583e+06
P0A763	P0A763		ndk		1.32923e+07	1.29085e+07	1.3744e+07	1.38614e+07	1.29116e+07	1.27103e+07
P0A780	P0A780		nusB		1.12291e+07	1.26673e+07	1.09464e+07	1.13324e+07	1.27911e+07	1.30339e+07
P0A784	P0A784		orn		2.70065e+06	2.41608e+06	2.79318e+06	2.64044e+06	2.52496e+06	2.35543e+06
P0A786	P0A786		pyrB		2.23351e+06	2.39421e+06	2.24217e+06	2.32948e+06	2.21328e+06	2.26709e+06
P0A790	P0A790		panD		7.08699e+06	7.08639e+06	6.98435e+06	7.11762e+06	7.7186e+06	7.2986e+06
P0A794	P0A794		pdxJ		5.9616e+06	5.87029e+06	6.16894e+06	6.04319e+06	5.91454e+06	5.90005e+06
P0A796	P0A796		pfkA		2.26143e+07	2.30925e+07	2.31584e+07	2.2582e+07	2.26502e+07	2.23195e+07
P0A799	P0A799		pgk		3.83279e+08	3.70019e+08	3.7984e+08	3.79041e+08	3.67983e+08	3.63484e+08
P0A7A2	P0A7A2		gpmB		3.08964e+06	3.98889e+06	3.2607e+06	3.07125e+06	4.23348e+06	3.94396e+06
P0A7A5	P0A7A5		pcm		882904	738926	816207	760613	720887	609461
P0A7A7	P0A7A7		plsB		3.73483e+06	3.68208e+06	3.81184e+06	3.64485e+06	3.9131e+06	3.76229e+06
P0A7A9	P0A7A9		ppa		9.05817e+07	8.47487e+07	8.66343e+07	8.65405e+07	8.0326e+07	7.9054e+07
P0A7B1	P0A7B1		ppk		1.29883e+06	1.34586e+06	1.32886e+06	1.29933e+06	1.44978e+06	1.43279e+06
P0A7B5	P0A7B5		proB		3.52699e+06	3.69535e+06	3.47716e+06	3.48094e+06	3.54736e+06	3.51941e+06
P0A7B8	P0A7B8		hslV		1.44309e+07	1.5181e+07	1.40089e+07	1.43393e+07	1.46992e+07	1.39926e+07
P0A7C2	P0A7C2		lexA		4.4125e+06	4.58906e+06	4.46103e+06	4.57574e+06	4.2013e+06	4.47638e+06
P0A7C6	P0A7C6		pepE		5.49733e+06	5.68982e+06	5.54697e+06	5.69447e+06	5.68134e+06	5.87689e+06
P0A7D1	P0A7D1		pth		6.15242e+06	5.90497e+06	6.15143e+06	5.93551e+06	5.95993e+06	5.83806e+06
P0A7D4	P0A7D4		purA		3.67647e+07	3.73752e+07	3.62673e+07	3.62094e+07	3.77603e+07	3.67215e+07
P0A7D7	P0A7D7		purC		6.88053e+06	7.07959e+06	6.95647e+06	6.88526e+06	7.08688e+06	7.03588e+06
P0A7E1	P0A7E1		pyrD		6.38286e+06	6.51482e+06	6.3529e+06	6.26243e+06	6.57701e+06	6.42402e+06
P0A7E3	P0A7E3		pyrE		4.59173e+06	4.50552e+06	4.49778e+06	4.51863e+06	4.40949e+06	4.27316e+06
P0A7E5	P0A7E5		pyrG		1.53282e+07	1.51513e+07	1.51782e+07	1.51896e+07	1.51998e+07	1.51826e+07
P0A7E9	P0A7E9		pyrH		7.27594e+06	7.9254e+06	7.25479e+06	7.56751e+06	7.45154e+06	7.68943e+06
P0A7F3	P0A7F3		pyrI		2.0142e+06	2.00006e+06	1.94243e+06	2.03066e+06	1.87122e+06	2.23144e+06
P0A7F6	P0A7F6		speD		1.72888e+06	1.62378e+06	1.74355e+06	1.8908e+06	1.62347e+06	1.62933e+06
P0A7F9	P0A7F9		queA		4.08967e+06	4.22707e+06	4.58257e+06	4.44076e+06	3.3792e+06	3.67007e+06
P0A7G2	P0A7G2		rbfA		2.09244e+07	1.95788e+07	2.18289e+07	2.12503e+07	2.04643e+07	2.05132e+07
P0A7G6	P0A7G6		recA		1.11309e+07	1.10122e+07	1.10158e+07	1.08069e+07	1.12824e+07	1.09241e+07
P0A7H6	P0A7H6		recR		641051	687232	757346	788793	736945	850975
P0A7I0	P0A7I0		prfA		4.00013e+06	4.11107e+06	4.03778e+06	4.08707e+06	4.14092e+06	4.14322e+06
P0A7I4	P0A7I4		prfC		5.10397e+06	5.10051e+06	5.41106e+06	5.25007e+06	4.97987e+06	5.18969e+06
P0A7I7	P0A7I7		ribA		9.72842e+06	8.25423e+06	8.90562e+06	9.33334e+06	8.89203e+06	9.13798e+06
P0A7J0	P0A7J0		ribB		1.25688e+07	1.18501e+07	1.30627e+07	1.26232e+07	1.18416e+07	1.13096e+07
P0A7J3	P0A7J3		rplJ		4.9669e+08	5.33542e+08	5.0338e+08	5.00008e+08	5.29027e+08	5.2541e+08
P0A7J7	P0A7J7		rplK		1.26748e+08	1.29295e+08	1.25121e+08	1.24258e+08	1.26919e+08	1.29239e+08
P0A7K2	P0A7K2		rplL		1.6747e+08	1.8083e+08	1.71428e+08	1.72619e+08	1.84997e+08	1.84381e+08
P0A7K6	P0A7K6		rplS		6.28371e+07	5.89112e+07	6.14641e+07	6.32775e+07	5.88513e+07	5.92934e+07
P0A7L0	P0A7L0		rplA		1.63197e+08	1.59081e+08	1.605e+08	1.62848e+08	1.62406e+08	1.60395e+08
P0A7L3	P0A7L3		rplT		3.59626e+07	4.12562e+07	3.82298e+07	3.82785e+07	4.04953e+07	3.9593e+07
P0A7L8	P0A7L8		rpmA		1.11825e+08	1.13155e+08	1.11124e+08	1.10561e+08	1.15712e+08	1.2031e+08
P0A7M2	P0A7M2		rpmB		1.30817e+08	1.35038e+08	1.3149e+08	1.28537e+08	1.35618e+08	1.33782e+08
P0A7M6	P0A7M6		rpmC		2.27191e+07	2.66285e+07	2.14313e+07	2.28483e+07	2.66148e+07	2.75675e+07
P0A7M9	P0A7M9		rpmE		7.26249e+07	6.94346e+07	7.33233e+07	7.29047e+07	7.03855e+07	7.01738e+07
P0A7N4	P0A7N4		rpmF		4.21863e+07	3.77368e+07	4.35511e+07	4.35179e+07	3.82943e+07	3.89676e+07
P0A7N9	P0A7N9		rpmG		1.25688e+08	1.07825e+08	1.18715e+08	1.20885e+08	1.0042e+08	1.09468e+08
P0A7P5	P0A7P5		rpmH		2.5175e+07	2.74023e+07	2.41398e+07	2.51544e+07	2.51184e+07	2.52549e+07
P0A7Q1	P0A7Q1		rpmI		1.66995e+07	1.57023e+07	1.78659e+07	1.77296e+07	1.37088e+07	1.09618e+07
P0A7R1	P0A7R1		rplI		3.19944e+08	2.87782e+08	3.05946e+08	3.15039e+08	2.85697e+08	2.93372e+08
P0A7R5	P0A7R5		rpsJ		1.67532e+08	1.56392e+08	1.64192e+08	1.71199e+08	1.57225e+08	1.56526e+08
P0A7R9	P0A7R9		rpsK		9.42046e+07	8.53049e+07	9.53237e+07	9.6274e+07	8.71553e+07	8.84692e+07
P0A7S3	P0A7S3		rpsL		7.33043e+07	7.44026e+07	7.6041e+07	7.52185e+07	6.97554e+07	7.15395e+07
P0A7S9	P0A7S9		rpsM		3.39483e+07	3.61173e+07	3.33548e+07	3.40236e+07	3.51579e+07	3.53787e+07
P0A7T3	P0A7T3		rpsP		1.04174e+08	9.5732e+07	1.00231e+08	1.00765e+08	9.84484e+07	9.69626e+07
P0A7T7	P0A7T7		rpsR		2.69174e+07	2.5241e+07	2.65564e+07	2.72046e+07	2.67669e+07	2.72377e+07
P0A7U3	P0A7U3		rpsS		7.88984e+07	8.14852e+07	7.85366e+07	7.97302e+07	8.10963e+07	8.0833e+07
P0A7U7	P0A7U7		rpsT		2.77591e+07	2.78529e+07	2.90426e+07	2.77798e+07	2.72918e+07	2.85546e+07
P0A7V0	P0A7V0		rpsB		1.34827e+08	1.35318e+08	1.35187e+08	1.34314e+08	1.36749e+08	1.32582e+08
P0A7V3	P0A7V3		rpsC		8.69091e+07	7.98668e+07	8.39204e+07	8.51546e+07	8.18532e+07	7.9882e+07
P0A7V8	P0A7V8		rpsD		1.91518e+08	1.87548e+08	1.81597e+08	1.86035e+08	1.89887e+08	1.91963e+08
P0A7W1	P0A7W1		rpsE		1.77416e+08	1.6604e+08	1.79212e+08	1.77651e+08	1.66201e+08	1.72453e+08
P0A7W7	P0A7W7		rpsH		5.94211e+07	6.06284e+07	6.01516e+07	5.94974e+07	5.93587e+07	5.76559e+07
P0A7X3	P0A7X3		rpsI		7.35129e+07	7.35818e+07	7.71864e+07	7.27677e+07	7.3829e+07	7.72059e+07
P0A7X6	P0A7X6		rimM		6.96083e+06	7.0994e+06	7.05124e+06	7.25974e+06	7.02811e+06	6.72488e+06
P0A7Y0	P0A7Y0		rnc		6.37717e+06	6.16986e+06	6.68959e+06	6.52698e+06	6.41558e+06	6.0527e+06
P0A7Y8	P0A7Y8		rnpA		897474	882370	946963	881058	770324	881708
P0A7Z0	P0A7Z0		rpiA		1.8834e+07	2.01887e+07	1.86141e+07	1.87542e+07	1.94393e+07	1.93043e+07
P0A7Z4	P0A7Z4		rpoA		7.78001e+07	7.49817e+07	7.88912e+07	7.91311e+07	7.48084e+07	7.53738e+07
P0A800	P0A800		rpoZ		4.4118e+07	3.98854e+07	4.30384e+07	4.40106e+07	4.01531e+07	4.08586e+07
P0A805	P0A805		frr		2.94211e+07	3.06505e+07	2.93117e+07	3.07206e+07	2.92133e+07	2.99837e+07
P0A809	P0A809		ruvA		625994	473679	562385	535712	518458	560809
P0A812	P0A812		ruvB		1.08376e+06	1.13676e+06	1.11096e+06	1.08499e+06	1.07359e+06	1.05585e+06
P0A817	P0A817		metK		1.83399e+07	1.9947e+07	1.85189e+07	1.90765e+07	1.97223e+07	1.99754e+07
P0A821	P0A821		selA		1.56426e+06	1.44355e+06	1.6526e+06	1.52055e+06	1.48196e+06	1.41601e+06
P0A825	P0A825		glyA		2.64817e+07	2.63374e+07	2.69833e+07	2.62003e+07	2.51329e+07	2.55986e+07
P0A832	P0A832		smpB		3.94264e+06	4.2929e+06	4.0522e+06	4.03894e+06	4.43613e+06	3.97561e+06
P0A836	P0A836		sucC		8.86533e+06	8.58119e+06	8.39404e+06	8.61693e+06	8.63833e+06	8.90574e+06
P0A840	P0A840		surE		1.54955e+06	1.59889e+06	1.51211e+06	1.61716e+06	1.5742e+06	1.46464e+06
P0A843	P0A843		tatE		8.45482e+06	9.21733e+06	8.42764e+06	8.29404e+06	9.19446e+06	8.80983e+06
P0A847	P0A847		tgt		3.41214e+06	3.22896e+06	3.17831e+06	3.42674e+06	3.40607e+06	3.37289e+06
P0A850	P0A850		tig		1.42648e+08	1.33892e+08	1.37927e+08	1.40189e+08	1.34182e+08	1.35405e+08
P0A853	P0A853		tnaA		3.34351e+06	3.30504e+06	3.38368e+06	3.46876e+06	3.25668e+06	3.38088e+06
P0A855	P0A855		tolB		1.70992e+07	1.57194e+07	1.78416e+07	1.72251e+07	1.62542e+07	1.57125e+07
P0A858	P0A858		tpiA		5.08112e+07	5.13224e+07	5.27374e+07	5.15561e+07	4.9582e+07	4.90607e+07
P0A862	P0A862		tpx		3.72469e+07	3.8816e+07	3.64699e+07	3.70565e+07	3.85358e+07	3.87836e+07
P0A867	P0A867		talA		4.45426e+06	4.39449e+06	4.50398e+06	4.40771e+06	4.23826e+06	4.44688e+06
P0A870	P0A870		talB		4.40576e+07	4.21041e+07	4.39744e+07	4.41203e+07	4.24236e+07	4.27324e+07
P0A873	P0A873		trmD		3.4817e+06	3.91267e+06	3.59181e+06	3.50728e+06	3.68551e+06	3.77581e+06
P0A877	P0A877		trpA		2.24361e+06	2.25991e+06	2.11217e+06	2.08843e+06	2.1582e+06	2.15154e+06
P0A879	P0A879		trpB		1.12411e+06	838176	1.04355e+06	836164	940719	834432
P0A884	P0A884		thyA		8.31313e+06	7.83325e+06	8.03262e+06	8.08285e+06	7.74999e+06	7.85146e+06
P0A887	P0A887		ubiE		9.61685e+06	9.12287e+06	9.41459e+06	9.56148e+06	9.23849e+06	9.11521e+06
P0A894	P0A894		yhbJ		1.41587e+06	1.25065e+06	1.43795e+06	1.37151e+06	1.29326e+06	1.47647e+06
P0A898	P0A898		ybeY		2.92117e+06	2.68792e+06	2.77382e+06	2.90271e+06	2.6276e+06	2.52619e+06
P0A8A0	P0A8A0		yebC		4.56344e+06	4.82775e+06	4.76393e+06	4.62162e+06	4.66e+06	5.00716e+06
P0A8A2	P0A8A2		yeeN		8.31729e+06	8.71249e+06	7.80016e+06	8.45309e+06	8.747e+06	8.74839e+06
P0A8A4	P0A8A4		ppsR		1.91328e+06	2.0917e+06	2.02377e+06	1.95392e+06	1.95619e+06	2.15018e+06
P0A8A8	P0A8A8		rimP		1.41811e+07	1.24929e+07	1.43643e+07	1.52561e+07	1.30906e+07	1.34485e+07
P0A8B2	P0A8B2		yfcN		1.32395e+06	1.4347e+06	1.24325e+06	1.39133e+06	1.53735e+06	1.55413e+06
P0A8B5	P0A8B5		ybaB		1.26072e+06	1.2978e+06	1.45185e+06	1.49527e+06	1.63635e+06	1.78687e+06
P0A8C4	P0A8C4		ygfB		3.05731e+06	3.03125e+06	3.03988e+06	3.00668e+06	2.99574e+06	3.10524e+06
P0A8D0	P0A8D0		nrdR		1.21992e+06	1.44482e+06	1.48908e+06	1.28288e+06	1.23565e+06	1.25175e+06
P0A8D3	P0A8D3		yaiI		2.24955e+06	2.34492e+06	2.21667e+06	2.3434e+06	2.43768e+06	2.17878e+06
P0A8D6	P0A8D6		ymdB		1.5505e+06	1.53867e+06	1.42276e+06	1.4301e+06	1.56438e+06	1.57174e+06
P0A8E1	P0A8E1		ycfP		1.19012e+07	1.20222e+07	1.15604e+07	1.16516e+07	1.17862e+07	1.15454e+07
P0A8E7	P0A8E7		yajQ		1.55727e+07	1.46422e+07	1.60705e+07	1.61256e+07	1.48021e+07	1.49632e+07
P0A8F0	P0A8F0		upp		3.03715e+07	3.08947e+07	3.11287e+07	3.16926e+07	3.18006e+07	3.09667e+07
P0A8F4	P0A8F4		udk		7.36094e+06	7.19518e+06	6.82355e+06	7.18308e+06	7.17204e+06	7.1292e+06
P0A8F8	P0A8F8		uvrB		836978	862654	791536	618819	844451	739438
P0A8G3	P0A8G3		uxaC		1.46101e+06	1.59848e+06	1.48551e+06	1.46992e+06	1.62264e+06	1.76722e+06
P0A8G6	P0A8G6		wrbA		8.5117e+06	8.63681e+06	8.27503e+06	8.56776e+06	8.50097e+06	8.53225e+06
