protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB10	13325840.824513111	12737319.03397012	11860352.722056031	13196593.22665977	12891361.054252973	12347619.293718431	0	0.7505224253725155	-0.019349601157168942	False	0.03920176297747307	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEZ9	138569236.96515155	141583034.8018201	138492138.96969086	140850979.2039535	141197049.83148137	138051368.8524199	0	0.7505435423832688	-0.005005354034410385	False	0.03922624877571009	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS	195281.3818252606	54775623.94994983	51375630.49322911	44778104.46765156	40264314.33543136	40510375.30450027	1	0.7519932739052232	-0.2395210962089545	False	0.039250734573947114	False	False	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P31658	87438872.30538204	96171333.81709927	92838794.60940982	93266867.18672755	91152244.45347816	94928282.27353574	0	0.752448353613072	-0.01504700431907147	False	0.03927522037218414	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6L7	18388982.777158387	18402550.32979116	18484617.96522729	18036029.990833107	18987318.65833251	18551026.5550192	0	0.7529500040829378	-0.007762660743244842	False	0.03929970617042115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABL5	8133899.341252388	7894568.251457354	6332374.788874985	6458306.936039701	7130557.234696955	8035422.375996815	0	0.7531072858864489	0.0483220041811424	False	0.03932419196865818	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77739	14159685.68986774	13355154.981817223	16123855.62181658	11177928.812605493	16068549.449109633	14674938.290896945	0	0.753457526106977	0.05792053444998593	False	0.039348677766895206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13024	81702136.75890064	79604420.79491371	78486098.2548698	88859221.320293	76546658.59525985	78565063.51737252	0	0.7534686656458301	-0.024921861604520288	False	0.03937316356513223	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23830	41054601.62741614	40538832.93745174	36957510.953252025	46694797.17202464	37768184.04707538	37509100.25500734	0	0.7535666438752677	-0.041043793867773216	False	0.039397649363369244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60752	54214245.30389828	58043758.45732568	54475789.02279448	56042946.43911648	55605717.20908092	56429822.09557367	0	0.7535813835832721	-0.011588537338237122	False	0.03942213516160627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG3	257222075.5433286	248153592.14043576	246951868.14658624	245353044.2001471	255162583.16893777	256651599.6817195	0	0.7539736511818498	-0.009251072106420136	False	0.0394466209598433	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76055	20883674.193291675	20182602.72712641	17963234.27754065	22147819.088912785	19990802.416213352	18317857.02254398	0	0.7545564351331474	-0.03446055183292498	False	0.03947110675808032	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEE5	81406676.51028337	72194609.39650205	75524641.73945048	78817235.1731125	73331410.49623746	73705302.02322498	0	0.7545619047380068	0.020750590908589304	False	0.039495592556317335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB1	41919380.68023102	39315833.2243144	34575994.918071054	39591199.85097736	39604235.73912165	38924803.17303336	0	0.7551579499185166	-0.028481286031281704	False	0.03952007835455436	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG55	4558785218.343396	4928765459.054191	4577369516.813739	4364426349.055647	4787705745.135021	4733639603.981898	0	0.7560673951869881	0.018494009888628548	False	0.03954456415279138	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63020	111712114.13264756	114549082.82016216	121649426.6948019	90648511.6389316	130643631.59223086	114092839.94142205	0	0.7571720062834295	0.05289863930987631	False	0.03956904995102841	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38051	1404505.896692718	1137363.0196667635	1229849.399198931	1338287.501752688	1192502.2264289153	1333305.0520115795	0	0.7573433894061842	-0.0349085468751069	False	0.039593535749265434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39304	1100921.7446158328	1033174.8586203412	932804.543203626	1364013.351439799	134289.33895480738	1163070.9205770302	1	0.7574917941747006	0.20461061175386164	False	0.03961802154750245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7N4	1426596211.3880608	1484328723.7004745	1540370105.4614482	1428729964.6110067	1486621543.3781023	1594657153.3983247	0	0.757676062721879	-0.018905075540988702	False	0.03964250734573947	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16926	11186260.252368107	10669111.809366258	11257150.011987545	12450803.72359611	10913997.512058808	10412549.51762732	0	0.757810703535756	-0.0286792778633696	False	0.039666993143976495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C0	32470602.65190568	32702920.85189601	33968169.07437985	30344485.974802792	33831747.55987772	33702879.661482535	0	0.7580747169533067	0.01849085878398831	False	0.039691478942213525	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31441	19433335.45950945	22059465.233657774	19594783.203664538	18947781.37818136	20357185.26452161	23326630.2974748	0	0.7582553813969481	-0.03601148347148101	False	0.03971596474045054	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC51	22810476.949900948	24541571.81986219	26227753.63775963	25420712.269081905	26339634.521275766	23167703.17161364	0	0.7583900319496015	-0.02619610306016972	False	0.03974045053868756	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15639	114796021.48104715	113571812.89946358	114704980.81454398	117539780.23622967	109257874.27913192	113731947.46227902	0	0.7585560768235192	0.010734596403460242	False	0.039764936336924586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45568	6707134.675190173	7333212.427273652	6231124.591586301	10732056.197063226	5999862.532187167	5343394.2462437535	0	0.7590146891841021	-0.12298306079303147	False	0.03978942213516161	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC19	53431142.19141428	54545975.9435056	55112962.580289714	53211123.338604346	54835015.297662064	55987429.0845644	0	0.7591557749932494	-0.008322038501257359	False	0.03981390793339863	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67601	662223.053962905	674004.0200678974	421573.11896079	689656.3882350052	545559.0927110501	409246.3878739799	0	0.7598212356487707	0.09615553453499444	False	0.039838393731635655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6X3	7616673.284505182	8266054.10474681	7773523.588275406	7002566.139018523	7953951.937445657	8272849.723380901	0	0.7619399722749307	0.02627156377999139	False	0.03986287952987268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABD3	184663379.95650977	173318927.7662272	180372180.93376985	185795614.1351222	176410371.5299069	180317847.78649104	0	0.7624069444678023	-0.01113006481891779	False	0.0398873653281097	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76298	195281.3818252606	708620.485862605	452638.9231582896	582640.3129840627	134289.33895480738	447206.6658465109	2	0.7635193348117346	0.22067242522205144	False	0.039911851126346716	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11557	75218582.96242976	76502440.89551777	79181325.06227131	76202721.58025578	78976806.9145121	73914059.45838153	0	0.7643086939554519	0.011345769461227017	False	0.039936336924583746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00803	30665469.434640933	31265570.91075962	34012144.37219832	35996150.91228674	30411876.493163697	31483557.560170542	0	0.7646850634075233	-0.02900451821366644	False	0.03996082272282077	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGK4	124371728.20096228	129249354.72069432	119305762.6337797	130887088.817727	119259809.17748964	117944293.01112266	0	0.7658132398366088	0.018829430660386642	False	0.03998530852105779	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60560	25077764.58254025	25714253.775981866	27533685.84165689	24546297.982791584	26314907.311645973	26537265.739942364	0	0.7659891454978165	0.01718076846451559	False	0.04000979431929481	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05459	148622480.17802954	157534583.67391232	161756170.17357373	152930227.6412721	160343670.29190233	158955680.23042208	0	0.7682477468728657	-0.013247374667334038	False	0.04003428011753183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07822	1671618.3817451291	1466302.0107493736	1176720.7227736225	1303606.6474740289	1331858.0969375714	1524750.6237812038	0	0.7688239358251469	0.052582346913799864	False	0.04005876591576886	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE48	64817359.56152474	68235516.2483964	65812964.2142436	69518516.37853962	61982576.870386906	65026610.5291935	0	0.7691092135105347	0.01706278182784037	False	0.04008325171400588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30130	17907768.117285598	17631894.86621263	17136077.697261795	20231162.580532134	16027709.705745997	14752921.017454246	0	0.7704145879619739	0.04630787599461891	False	0.040107737512242905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAJ8	54456813.79764991	53003215.76820067	60535908.61358788	59488663.017818086	53420553.49490655	52043086.75447738	0	0.7704176753659538	0.02637742908981918	False	0.04013222331047992	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFU8	185132358.63147423	203385500.534694	196473977.78729856	207160812.5863869	192742050.5602395	191894319.6374429	0	0.7706722662527714	-0.016686335386504447	False	0.040156709108716944	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P40719	3581283.794837936	2752409.529833447	2937678.283951757	3929709.286738045	3007550.427937769	2745929.1445830674	0	0.7714513537741113	-0.06269944557183903	False	0.040181194906953974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33025	6543821.647404742	7187616.028378051	6721787.094495568	7158578.153606872	6552590.83114518	6987700.218837333	0	0.7714908994051977	-0.017223629746956327	False	0.040205680705190996	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33927	840743.5329631583	1244865.0030104048	167499.3404649487	116542.74046639971	1264948.4955856823	1344457.3443043544	2	0.7717982496905187	-0.2748419588530837	False	0.04023016650342801	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P66948	40685716.473713286	44148075.26611078	45968823.75076205	43911486.0472064	44281067.14157876	44147779.82901728	0	0.7724867229664334	-0.016861426202847904	False	0.040254652301665035	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09158	64289941.85390399	62483754.112478025	65666475.82851295	57870942.076824345	63923494.53083189	67723943.79091702	0	0.7725009144736235	0.022072217809769496	False	0.04027913809990206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19318	987389.4992003829	889143.5675760796	1047698.6249436494	1122310.8127541929	811702.6267840147	891343.7509566916	0	0.7725092130669609	0.0496243538581065	False	0.04030362389813909	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C5	1450879398.1796346	1425239792.8835506	1438571266.769012	1475189420.462535	1445494284.679339	1412720656.4588103	0	0.7725421502448543	-0.006243802564003395	False	0.040328109696376103	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A853	102571977.77958076	103630429.57433993	101277270.90314868	103180316.71674536	101204779.19921312	102269782.89311156	0	0.7728070364922814	0.003875159849264244	False	0.040352595494613126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A799	11098737079.63151	10887459214.904371	11232757792.071075	10582876127.086044	11148251162.24427	11265665074.856174	0	0.7728366892309317	0.009680863995254297	False	0.04037708129285015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAP5	195281.3818252606	750606.3749999997	863203.5814838709	630902.2519383755	759686.5219828901	164195.4604492106	2	0.7731235535883277	0.21855086548016317	False	0.04040156709108717	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77611	28777349.268415987	27809118.50148541	31218912.667509127	27095771.269732174	30936507.743497197	28372419.6456981	0	0.7739320328039947	0.023199578480600766	False	0.040426052889324195	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7L0	4437687397.756315	4615297562.317402	4649622172.058548	4117102076.2772384	4632123386.903152	4756217403.242763	0	0.7753584399843902	0.020909465217964874	False	0.04045053868756122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76004	6445887.525610602	6676185.118282342	5735905.099814658	5860851.610207774	6495809.504930093	6190282.480068227	0	0.776221810386381	0.02399351477427591	False	0.04047502448579824	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67080	36881975.849139854	37341782.77020113	34081559.315258235	35909406.93829896	35415464.5320686	38196898.82778975	0	0.7762779206887954	-0.016113588541653356	False	0.04049951028403526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39176	5384076.045098808	5670990.77605861	4552063.263217584	5562999.30907151	4281891.116177996	5294551.045963481	0	0.7773234735090944	0.043893289894456136	False	0.04052399608227228	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30750	8099908.914664197	8265627.734363872	8277336.458389592	7785618.270265233	8269958.560948448	8903116.434900733	0	0.7774530590406653	-0.018371933283954624	False	0.04054848188050931	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB20	6024648.230373592	6838553.9999999935	4294674.970558874	6687747.600018459	5663204.0092290295	5579836.866562208	0	0.777587548939217	-0.06356785823291268	False	0.04057296767874633	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06129	312969781.3786508	320415729.07426214	324099479.50576925	291376459.9921359	326786885.8560836	327586336.6070694	0	0.7784384067124436	0.017791483888306536	False	0.040597453476983354	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18390	34778118.76235555	30902189.945569444	35691226.81256961	37533860.43136829	33495466.882660743	32284197.312321376	0	0.7796111657509786	-0.027376518063396197	False	0.04062193927522038	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEK4	1144309687.9788086	1111546724.157065	1125923071.336275	1059245923.5450242	1212263047.1284125	1153267747.367546	0	0.7806276182986936	-0.01822734445822119	False	0.04064642507345739	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGJ2	21048267.438331954	22975875.28491504	20981900.073686533	20885845.84846535	22341611.02266066	22526531.16604204	0	0.7807827063939986	-0.01650456413265941	False	0.04067091087169442	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A905	288365332.26756614	287802351.2803962	302142061.0146657	274925469.5947687	308129366.3884709	306036920.4262629	0	0.7808582359264322	-0.017602506260966492	False	0.040695396669931445	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABN5	29876183.11055351	30776383.828932628	30697771.665506218	32701574.76609355	28836865.218355548	28515576.947190657	0	0.7809147455549567	0.020619446312101292	False	0.04071988246816847	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABV6	40582041.903564565	40922236.1798179	37080074.84694341	38508862.80332274	39512538.3489006	39376196.32611679	0	0.7814435717376884	0.01451077623809516	False	0.040744368266405484	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77212	2081916.4389794928	2457754.159985396	2065507.75345265	2647283.528424074	1380838.5660036928	2213386.7077129027	0	0.7818972351834297	0.08170269383850448	False	0.04076885406464251	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A843	72670845.33758627	76741897.28669879	73405578.52051353	74041537.92675065	73916178.21029496	73671636.09408493	0	0.7820623772752352	0.0077189003348547185	False	0.04079333986287954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76406	3576217.9029336693	3122367.1512387567	4197517.357964382	4007365.83784198	3772206.8332847394	3434162.9702760787	0	0.7836274243399232	-0.041454796080436396	False	0.04081782566111656	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADL3	1616160.257805678	1806191.1115536424	1537617.5406947727	2081365.6129355412	1507339.323116636	1553165.3855810352	0	0.7841371288369451	-0.05196214817237474	False	0.040842311459353575	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31120	273615879.2897105	273125064.6415666	280373135.8742899	272378297.78324914	269534736.09476686	281407664.20196444	0	0.7843705310003957	0.006631831459124806	False	0.0408667972575906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25745	54907328.11687807	50942641.2927171	52299284.74672821	53359282.78150108	51042490.93989988	52547066.1238294	0	0.7845420776648815	0.010992387354633095	False	0.04089128305582762	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY9	17419776.69993734	21378741.096963298	23491877.4285917	19700202.32455156	21156968.577712044	19738725.42268445	0	0.7849278622066658	0.03978963137126715	False	0.04091576885406465	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24188	10753510.577260217	6226659.080027025	8649889.610051442	8966961.079066446	9556623.446434733	8349447.825477586	0	0.7852257682433563	-0.0683223093947738	False	0.040940254652301666	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76558	76311604.03894538	75619956.58866489	75112329.57211003	72757976.19069275	76974082.16360992	76092217.03977413	0	0.7854470055910703	0.007770634455679993	False	0.04096474045053869	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A700	195281.3818252606	1247984.9999999995	1382959.186485435	1512984.6312203452	1683440.1316713262	164195.4604492106	2	0.7855281548736678	-0.24985090045152394	False	0.04098922624877571	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD70	5437627.855349681	6563140.956936149	6444868.801983467	6205060.425536587	5632291.703118445	6245627.97364236	0	0.7857889094924685	0.028647204182628807	False	0.041013712047012735	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D6	15587894.46575512	14437653.578425745	14204251.767178284	16180792.815730702	14738164.252596484	13990113.781962458	0	0.7859765130776435	-0.021988161210504443	False	0.04103819784524976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64554	53630832.526338585	49111372.148659855	51408769.98946656	54239435.88199014	49761964.14928963	48197734.16379275	0	0.7864954530964731	0.018383859430764052	False	0.04106268364348678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52007	21324074.290931266	17965449.0524413	17551920.008628204	19623662.53599568	17615879.60573725	18422467.10992694	0	0.7873029431671478	0.030250201729413624	False	0.0410871694417238	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACR9	215365755.2567792	220107960.09353796	241267089.2362837	202764759.07059428	229930966.51922357	233329071.69100893	0	0.7901891194102726	0.023027487149298136	False	0.041111655239960826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77748	12823193.785987636	12899319.30630377	11086540.316733392	12647047.673832614	12120101.92416141	11451830.24032278	0	0.7916633885242634	0.023314738287628745	False	0.04113614103819784	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39451	16577171.603102949	16207026.633536875	15056695.006250372	18712629.90638274	15149131.830189863	15101320.20634506	0	0.7921195168336924	-0.033450043685573326	False	0.04116062683643487	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9M8	2097827780.775139	2126974161.8643255	2049113879.020668	2161884964.990392	2067715926.494969	2076307791.159992	0	0.7921699644583825	-0.0073381057710375525	False	0.041185112634671894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09833	22013554.82070714	23283283.67988149	27235408.32659013	27637650.45660416	21532356.494266137	21132202.707619406	0	0.7923416700771768	0.04505250473203349	False	0.04120959843290892	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C093	37360292.54741379	39768168.47226949	38848995.66230712	43544737.46831306	36549495.63235285	37870120.720966525	0	0.79251308059391	-0.024506569132402903	False	0.04123408423114594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64476	11078316.745877946	6548971.320187527	7268350.745677036	8509007.476420399	8631299.01775211	9021635.590067431	0	0.7928486274542905	-0.07157660582259519	False	0.041258570029382956	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06974	29913695.285829064	27984275.078095768	27016254.039145462	24368190.560494334	29756808.63336001	29152648.251518063	0	0.7936275823063303	0.028076933275187028	False	0.041283055827619985	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C3	174691897.09963873	173830956.1499529	175894269.53950667	152840154.66479003	180747490.2072696	182263111.7847209	0	0.793651665010224	0.023761059138227156	False	0.04130754162585701	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32680	56672490.33026373	47870289.94694915	47865062.24731255	55426536.01405042	50039204.76419963	49846296.21163033	0	0.7959343944560382	-0.027232503573598802	False	0.04133202742409403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Y8	13083584.570626233	14891736.26624442	13581585.99704732	16161240.67590079	12835541.227498967	13529151.20716022	0	0.7963662744222532	-0.03325461659433164	False	0.04135651322233105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22634	13725252.807362702	14115509.45618487	12479486.277206223	16033902.36718914	11168609.3188663	11729290.95628054	0	0.7971581639682579	0.05055538516552859	False	0.04138099902056807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22524	81595000.12920365	81883518.37826934	81305720.03227858	89069078.56801145	72680985.11804211	78841197.47978564	0	0.797551270186974	0.024926425621331138	False	0.0414054848188051	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9A9	318604912.86038125	337508391.6844432	338944289.76408213	309046803.8131921	352425334.0033237	346269215.5636562	0	0.7977176435247209	-0.01827346771493299	False	0.04142997061704212	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE78	5671394.467600877	5471769.880013687	5114284.733029441	4503992.274081898	6158195.238906707	6078589.062628777	0	0.7978460177330617	-0.042265548390259006	False	0.04145445641527914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9G8	42476634.71009099	37662471.94265865	37719875.45292612	38701414.330454245	41009236.42860812	39614637.42118667	0	0.7979570231134628	-0.017838109163580453	False	0.04147894221351616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32131	85937831.53284135	75266765.58588104	76163937.73434624	79867543.45109726	75465940.29608941	78923062.21385154	0	0.7984191385448682	0.019039344110650017	False	0.041503428011753184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46854	3625530.666649316	3041587.135705368	3306488.674097535	2922926.593425472	2983876.1831198023	3795583.577279592	0	0.7993476659592134	0.03977565093036194	False	0.04152791380999021	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64581	389702001.5930194	404340201.94846857	421629842.59863806	446882343.4991644	387457761.4416	398387032.67223006	0	0.799403088513579	-0.020099413555827974	False	0.04155239960822723	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17445	12783250.119479008	11838438.354164137	10612585.882168256	12297038.679315723	11327050.16695494	11003737.210341088	0	0.8004687087935647	0.025047684675279406	False	0.04157688540646425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36553	2500109.024545966	3018612.805902223	167499.3404649487	3536273.729591913	3094479.128340435	164195.4604492106	2	0.8017133418287896	-0.25699236297151634	False	0.041601371204701275	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06999	14495969.108836517	13790693.774588468	14871809.393011663	15483351.238438517	13336179.028353265	14928035.177067624	0	0.8025006386557171	-0.019558935851842135	False	0.0416258570029383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69801	16967447.709177263	17346297.99999998	15996824.810358638	19746117.92099832	16397109.229665307	15330537.712380886	0	0.8028039287087143	-0.03297575732258023	False	0.04165034280117532	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69490	2930897.39627479	2122372.594629666	2257267.763872726	2830047.2646825905	1734352.2000672722	2420642.805475912	0	0.803152743882899	0.06570868689421888	False	0.04167482859941234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A698	98643284.95219524	105808592.48475488	98082493.16523238	102674153.31844564	100931287.00837696	101072840.35518248	0	0.8033954060890431	-0.010187604907234558	False	0.041699314397649366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33916	1092584.5966523208	853013.004215357	1185092.4391237602	951912.5540089548	1053326.271059039	1038924.5362358524	0	0.8033973816810844	0.040434897356747636	False	0.04172380019588639	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFA9	1763199.1743987063	1714622.73794978	167499.3404649487	1149047.1013150702	1774494.3300449827	164195.4604492106	2	0.804707756987276	0.2394961363653789	False	0.04174828599412341	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04805	897487911.7502404	872941206.2170066	873750273.0188758	862775856.7557268	876306075.0959704	920810332.774408	0	0.8047250600761547	-0.008547754504142977	False	0.041772771792360434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7F6	31969276.152788904	32664540.42181434	29239477.569336783	31197400.65139285	31748337.651753448	31818408.746021576	0	0.804766938242012	-0.013626548528205575	False	0.04179725759059746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28305	1245366.4625035785	1577625.6362447927	1634529.1938401926	2698117.049796001	1334007.9691515854	889907.7711675036	0	0.805153758151311	-0.14301257962515068	False	0.04182174338883448	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00550	10962186.933779197	11206250.473542873	10684377.539642004	12510203.741080835	9517436.630740743	10043163.54119899	0	0.8053595494477135	0.034756473119512785	False	0.0418462291870715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75820	1321749.7597611567	1316133.571706646	951115.3822207424	1299188.0178073747	1196531.2212847387	1198504.5289151522	0	0.8055739266308022	-0.041689850384691425	False	0.04187071498530852	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAT9	75251561.29581976	80603905.48904395	81352191.85209087	78301252.83969976	78439700.7378859	78850380.63687757	0	0.8058184742315995	0.009864117091188595	False	0.04189520078354555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77488	57416231.7066996	55388043.46224909	54844369.05948363	59283012.99599213	53540054.11060356	56306612.93747357	0	0.8060586110803138	-0.012689039922182416	False	0.04191968658178257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
