protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADK0	238266923.02591643	245253124.230805	237141132.40664044	252295792.7563327	237201235.36504847	234253959.491857	0	0.8781349795777591	-0.006172278947675936	False	0.04557806324110672	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46889	28674229.975342315	27325914.225793805	27793703.40396457	29199876.92685569	29868047.181808405	25450329.213395465	0	0.8795056092643604	-0.012418631611869712	False	0.04560276679841898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q1	837236088.2069594	875467098.3917785	839792376.0683186	873485344.2433912	848901707.9095923	837880481.4965608	0	0.8810103529627935	-0.004386118589735636	False	0.04562747035573123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37344	76523.18428992227	4550620.652051682	89671.98180856215	2290327.488856003	1566960.9381278476	61921.95710385033	3	0.8814888547008992	0.26725024851542195	False	0.04565217391304348	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33224	5104264.462132387	6605983.94241821	6812247.064602537	6386950.850214398	6327696.665585279	5512961.65759705	0	0.8817050880083757	0.02315313828990745	False	0.04567687747035573	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05041	15119900.02512366	11645168.239584286	14472371.376961274	14510275.596935311	12940669.169354543	13215127.286553536	0	0.8819046182646203	0.02012911393464871	False	0.045701581027667984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29012	4428033.123181705	4466811.174062754	3876678.733986061	5049931.561713863	3478696.593675054	4000038.810907056	0	0.8828326737805331	0.027697657777180286	False	0.045726284584980244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6P5	131054557.129275	134148590.10354017	139190486.60443264	136110345.87588564	133082901.69786608	133969413.71166831	0	0.8833340513590422	0.0043982552849762555	False	0.0457509881422925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB5	2884335.3526222785	3604599.257638242	3202390.693524436	2692672.776905784	3273966.5962585653	3569852.0894315457	0	0.8840887751502216	0.02323538298821093	False	0.04577569169960474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAB8	21632750.04508989	22949419.425392408	25101598.08427149	23894282.64827696	22921695.40093349	22344609.915530983	0	0.8856506984568875	0.010872493440904138	False	0.045800395256916995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31677	2674338.818261464	2307776.0682268967	2508919.6576509723	2095943.7686727047	2739112.458569237	2770600.09316741	0	0.8859105462146605	-0.021907774006538105	False	0.04582509881422925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	443294218.93093777	384324278.3026315	403901621.4611184	416734515.9278568	404336339.1702473	401876333.69863737	0	0.8864553757690274	0.010078092062974981	False	0.04584980237154151	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05637	25409776.193918124	25295957.305753667	28715982.607481424	30760214.28273687	26814406.423026294	20316497.14542876	0	0.8867281809147287	0.02807471128627229	False	0.04587450592885376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P38135	424530.3393723396	334093.15624999977	89671.98180856215	412535.14146993	308770.45371422434	61921.95710385033	2	0.8877893731302267	0.11513535362536935	False	0.045899209486166014	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8S1	35884675.680946074	33402516.90285179	32587859.561560776	35895060.30494477	32161965.049128454	34480668.59919249	0	0.8880496646386937	-0.009353559571031816	False	0.04592391304347826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W8	466490817.8578625	507211056.6263192	505377742.55152977	498305352.1445285	506522557.85508347	481199855.0868122	0	0.8883575359366003	-0.006761358556011027	False	0.04594861660079051	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08368	1743036.3043879191	96441.05468750006	1760120.239331785	1631599.1491364182	95444.94282135296	1542364.378975437	2	0.8894975449932918	0.13880600092752945	False	0.04597332015810277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI3	783574579.5389707	773498874.5481064	760968467.9786767	805728813.4692808	755367916.4790431	748182745.7211102	0	0.890726929664466	0.00546387509561873	False	0.045998023715415025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFY8	491985876.75227326	529238262.0041751	517795896.5263804	520827912.3144223	499735776.1487661	524386983.0314714	0	0.890952879623894	-0.005548762172437228	False	0.04602272727272728	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8T1	50701781.90779816	49367168.89897456	47570798.3197506	45941230.00954608	55911533.49545872	47242070.53465903	0	0.8935488729036396	-0.014149079572361185	False	0.04604743083003953	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB46	29305084.07652148	29664981.19145696	29583214.12727683	28135761.56597497	28751843.50957927	32247547.420160584	0	0.8936929492177328	-0.009448768591474728	False	0.046072134387351776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22186	9175558.617087008	9899722.008547772	11094606.86024217	10624028.03036316	10529912.736418905	8654113.113028847	0	0.8942957264701361	0.017407129026654013	False	0.046096837944664036	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23894	23690138.28135586	25137847.21817404	25056985.26966476	26402916.717698906	22746128.651296783	24229340.947874382	0	0.8943535556743445	0.009925751720929927	False	0.04612154150197629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39172	10205262.17805132	10711538.865819557	9899802.262950849	10891786.7215735	10245990.519417224	9843392.150058595	0	0.8943617210420303	-0.007683747308854597	False	0.04614624505928854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17846	283025529.0337055	280045250.6696177	273434850.73269886	277144335.3100032	290170376.03580576	271847348.7552404	0	0.8944030989669185	-0.004574201837692872	False	0.046170948616600795	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76291	42396879.72032072	38265532.89028746	37314041.944920704	40138646.58037746	38306272.74590174	40264497.92006941	0	0.8949654695446476	-0.008935429998110441	False	0.04619565217391304	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21338	11136743.999603206	12626690.274592154	13341749.906219162	13187213.508234415	13203684.394511895	10217069.909302296	0	0.8966694876512196	0.019463079492953266	False	0.0462203557312253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37624	1823910.1610273616	1707492.8615280834	2119842.393467224	2258988.2629071465	2044486.3863636476	1202068.5643542726	0	0.8983821994511381	0.03768392557986499	False	0.04624505928853755	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16433	11102364.388271796	12526648.886064485	11147114.266290836	12621789.736293832	11728313.767351735	10719552.28503643	0	0.8988290676278543	-0.012125978711164583	False	0.046269762845849806	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABI8	23915907.59396869	16650109.92852804	19124990.655197807	23374683.375563048	19553936.805403944	17842815.33998112	0	0.9002785718972844	-0.025879750078042052	False	0.04629446640316206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29131	12241542.197333915	13708783.108658528	13200858.245456962	12430625.137516584	12975559.333464002	13531921.033925464	0	0.9013019907716706	0.007873228395896128	False	0.04631916996047431	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68066	12222869814.13279	13140556436.620749	12913629288.966522	12432118143.129032	12917646060.821083	13060483421.863695	0	0.9017726633443878	-0.005011409904297285	False	0.046343873517786564	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45523	1745492627.278834	1663679940.8590107	1741751176.3573973	1696160357.5927525	1696528511.710884	1772602823.9838653	0	0.9028609998853617	-0.004018640750226498	False	0.04636857707509882	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABB0	4149718712.185858	4195857749.727983	4208669719.85174	4221856305.53363	4113764511.3181977	4203801427.128401	0	0.9044223039813928	0.0017045275050524774	False	0.04639328063241107	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37908	7236965.622363303	7604256.185967335	7658293.715609848	7383289.859200562	8092605.368928386	7146870.802371855	0	0.9044881204304789	-0.007881398311297355	False	0.04641798418972332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACD4	181397682.2317792	178041532.02215645	182843149.6632694	169908614.48647234	184083295.57422096	190817661.86130285	0	0.9051726698764034	-0.006707798860035249	False	0.046442687747035576	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6F3	130265539.37650366	133967047.4476266	128436293.93663134	134178410.7635307	128464303.41944106	129109586.17960718	0	0.9061216134580417	0.003371521903476851	False	0.04646739130434783	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76007	1776994.8623864378	1801496.5512242743	3655274.731042492	2926552.906523773	1795656.6453163023	2241420.0382476184	0	0.906176893829514	0.054907493786425565	False	0.04649209486166008	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77781	18140865.731014326	15347922.713830492	14516628.90022878	19411589.368724275	12376103.734619044	15331221.308211315	0	0.9063616233279049	0.026890920347183066	False	0.046516798418972334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACL0	24109579.38406496	23493962.053028144	27121180.79448832	24730782.15221256	25615250.197288327	24833475.378918037	0	0.9063940426732084	-0.008753839623459225	False	0.04654150197628459	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31120	268490471.9559297	271938064.81740826	295002387.47838986	278818756.0879235	283931537.1498359	276068005.5251469	0	0.9065090253021184	-0.005837786883648455	False	0.04656620553359684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFP9	611413.9068280698	96441.05468750006	519116.64143672737	845844.5420176534	422542.612799961	61921.95710385033	2	0.9075335401021231	-0.11665965107137465	False	0.0465909090909091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76206	4143596.681433024	5248489.006548684	5992714.786355135	3505225.7569098845	6046575.500787981	5485102.778004434	0	0.9083907864006073	0.032998173902417396	False	0.046615612648221345	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9C5	1521791587.5128336	1592200117.454966	1509378825.191077	1532797331.2602255	1529163187.115759	1551216322.7475984	0	0.9090129715643964	0.0031843913096898076	False	0.0466403162055336	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77529	58838646.65089344	54205947.875312544	60618302.440139	58570453.02691581	60666476.05010876	55326877.07036085	0	0.9090620538145201	-0.007464907751162008	False	0.04666501976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6E9	82817867.7094061	86049235.26630557	84543378.61214076	83434822.23437679	81207473.24680823	87952154.43786633	0	0.9095176459556615	0.004653258453054885	False	0.046689723320158104	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7U3	1975258600.522005	2098576905.4101875	2059192951.167616	2047468876.6662395	2073511199.4244351	2026631858.576393	0	0.9095421468718907	-0.0034264533418425953	False	0.046714426877470364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77522	4260388.268659165	4042108.388465707	5547194.31884541	5661344.96904017	3510784.6278149416	4393810.901879825	0	0.9098751502805861	0.02986471604383934	False	0.04673913043478261	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6V1	114199484.62516098	107347848.2577541	98486667.60724184	109788888.4527874	102838568.91799	105560930.4046254	0	0.9100747076106099	0.008343999778576677	False	0.04676383399209486	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37095	401137282.3930915	402179381.5857894	415840746.2373574	408057088.7120928	402463483.7063445	410576522.1841085	0	0.9108639253428306	-0.002293509655524917	False	0.046788537549407115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31069	14309162.942762198	13512615.425824588	15395407.865605475	17009835.028717153	12140562.037095755	14621905.504785268	0	0.911224094836006	-0.018413131700740708	False	0.04681324110671937	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62672	10086780.919295205	9290976.339706387	10769720.23428725	9748747.74284307	9261413.738432284	10910829.467190268	0	0.9131727103494637	0.010879337261266784	False	0.04683794466403163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68767	141475496.19420055	137385940.74456558	148227014.97146127	141901906.25591174	136292032.2841276	147353449.90436625	0	0.9144869275668996	0.005215091685277191	False	0.04686264822134388	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77444	21707808.34003913	13967609.6345398	18919343.367912587	17160904.867742002	19364718.248667218	17227683.011092205	0	0.9151787405335361	0.022409032324075547	False	0.046887351778656126	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEM4	19553847.42971592	22645414.462226547	19345150.85483495	20629027.738200583	21142813.55805644	19363335.88372309	0	0.916206116623006	0.009625143237984085	False	0.04691205533596838	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33218	18002329.93183262	14458119.091558736	17742733.93247505	18159783.46987456	16618452.485536763	14931844.496183284	0	0.9167310045546228	0.014240397906575452	False	0.04693675889328063	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7L8	1212816970.898437	1203682344.8609767	1245269049.4505315	1168482540.7208622	1251687456.4874215	1232148333.3040688	0	0.9179700412192073	0.0037280186434719147	False	0.04696146245059289	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33937	294056961.4896023	294665130.20978343	280016071.9900833	300969691.7625587	288696717.71327543	281438340.3467393	0	0.9208297299221035	-0.0039247959195285636	False	0.046986166007905145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q7	10285257802.41064	10614496130.7446	10520508004.81793	10204635187.053724	10536319772.29562	10628395031.322412	0	0.9218064523275655	0.0023395726692478067	False	0.0470108695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A715	554418997.0352728	545632758.0573481	545962615.2087375	534338970.4965488	558175881.9752982	551047395.0299044	0	0.9222524814925115	0.0021508336597100925	False	0.04703557312252964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18355	11887325.444720984	96441.05468750006	11712368.706905697	120722.0751694668	26604415.66598113	61921.95710385033	3	0.9223603988225197	-0.17688445381768217	False	0.047060276679841896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A784	84123910.66416377	86303950.0375115	84421097.97657065	88482686.15767457	81778264.82281496	85246999.9733921	0	0.922796518846662	-0.003725727617205958	False	0.047084980237154156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21829	47671038.86381661	45599425.3654137	49149304.59085799	47719155.00558122	46444871.69283662	47902526.78757	0	0.9239083289523711	0.0035824729188391833	False	0.04710968379446641	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36979	46791713.65320356	48639407.055563785	44361063.93909841	50013487.55900506	45176201.39987919	45222245.33251815	0	0.9240397330859589	-0.006381856188961135	False	0.04713438735177866	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADZ4	2360072819.1305075	2569007222.111125	2476705447.926563	2395782280.5514603	2565707019.581609	2467902804.3077283	0	0.9246540593159308	-0.004591407863713254	False	0.04715909090909091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB8	56645936.85451049	59316977.49432857	54670355.0568127	53374254.25857458	59083891.677021086	57520198.44743554	0	0.9249965569173119	0.005548009571371842	False	0.04718379446640316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ6	533999843.0172859	552632066.5582913	545628875.4529855	557845415.4886361	544752040.5079812	526449569.29695815	0	0.9254136173870742	0.0028433236006464306	False	0.04720849802371542	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00562	49604778.0944777	46289454.92313336	47568397.40538745	46655015.62814824	48993495.07072405	47459533.01076585	0	0.9257896896319414	0.003570224033207872	False	0.04723320158102767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P61175	3162498132.160913	3405247318.604028	3254179545.5370364	3223325290.474015	3404822985.827268	3221543880.63715	0	0.9258527421954277	-0.004072829523166889	False	0.047257905138339926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q57154	8791485.197621657	8806939.728565305	8988126.066145837	9590732.437327305	8466535.515791118	8409552.627706744	0	0.9273521002207921	0.006511735599694809	False	0.04728260869565218	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62623	25385416.56875584	23163153.75769277	21269307.26260785	25694952.543864623	24382956.5772404	19044556.25171534	0	0.927424695062865	0.01444182606938635	False	0.047307312252964424	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25397	45669625.79635009	49111941.58054851	44794330.58950317	44243659.43755626	50999188.62062257	45066315.95062187	0	0.9277839140767943	-0.0075594009620784525	False	0.047332015810276684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76112	6102451.740531087	6216384.380471435	6491464.447346718	6308707.029447141	6056120.490724102	6493804.614621866	0	0.9297252629152675	-0.0037021356585562044	False	0.04735671936758894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABH9	321492157.8354779	332848990.6118814	346939472.3970556	329591539.9100116	332016177.2561529	337436467.45052946	0	0.9305391466580792	0.003225972892571195	False	0.04738142292490119	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q93K97	45547509.76503942	41006311.49225382	47090184.1902003	47122260.11039717	44866075.78139191	42297188.62122561	0	0.9306047091734766	-0.006908668434205173	False	0.04740612648221344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77434	42017940.283309735	38246164.91071197	41193806.4025421	40833806.93373246	40320387.68131138	40634113.32380023	0	0.9324505694366677	-0.003919168475306453	False	0.04743083003952569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A948	766871.0412395046	686067.1249999998	648754.1569919218	698248.4303913804	606825.8427860434	780094.2790895426	0	0.9328740731774676	0.011387474723389154	False	0.04745553359683795	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27862	13354360.591796504	15510792.00000002	89671.98180856215	120722.0751694668	14380882.071705429	16316162.7343354	2	0.9338052646319295	-0.08995856888205253	False	0.0474802371541502	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31441	33291173.522292554	38280723.2390379	34547138.61405133	23475096.2753368	45439685.836052045	39052531.638124816	0	0.9343305179157274	-0.02491114736762157	False	0.047504940711462454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD01	4155213.6576323207	4531894.284690803	4450177.243525123	3980232.97998204	5140878.400885348	4121039.901079253	0	0.9344026621036341	-0.011470343116263623	False	0.04752964426877471	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60664	39805232.957863405	34428540.22504179	33653069.149450235	37833626.04210805	36050105.98536584	33386330.94512266	0	0.9344134461627709	0.008271423683361877	False	0.04755434782608696	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00393	175821320.17654663	173838295.93214977	174858787.9951826	171877574.01467338	175587745.13004553	177529318.99051693	0	0.9347083347960614	-0.0013092939198380352	False	0.04757905138339921	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64476	9254802.340161936	7727657.7757042525	9220366.046361689	9369693.421958243	8669474.200381039	8318103.823979519	0	0.9355464543735544	-0.008478602471970442	False	0.047603754940711465	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31063	80874252.39049786	89948283.5732921	92794623.75357224	82246066.16332693	86959068.41385324	93178599.50012092	0	0.9357826561773662	0.006765997308137171	False	0.04762845849802372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22939	13176792.809138875	9608069.485017171	16889364.843974635	12103031.454455618	13691599.903072966	13297842.27889742	0	0.93583192371492	0.021311243082306273	False	0.04765316205533597	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M9	288899899.7249529	328278949.9946117	321063743.1305128	292746390.1494729	325495745.4590226	324121443.17485386	0	0.9363712096408396	-0.006322786317893493	False	0.047677865612648224	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8I8	33874787.32231324	31943765.17493703	34264047.934639856	32790269.67752971	32458155.409377057	35112277.085001744	0	0.9370194335570594	-0.004003289243578353	False	0.047702569169960476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77536	27273812.242427643	26724990.072959147	29827889.92373037	27867797.10753652	28753544.589289702	26939414.829078667	0	0.9401545301717686	0.004584148456538534	False	0.04772727272727273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M0	1459114238.6412764	1462057138.879748	1536714533.4525757	1484821257.5459187	1488823348.4752471	1490621661.7681768	0	0.9409470476342139	-0.0020633834800932015	False	0.04775197628458498	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Y6	2553564794.7785225	2658934884.1646614	2483901150.070217	2611807154.524534	2499204225.834445	2570921793.3017416	0	0.9409922613487843	0.002714523014629155	False	0.047776679841897235	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77395	47802994.41004644	45239224.63022664	47857505.89920942	53257813.336534575	43010235.47469978	45423053.73363738	0	0.9411110645539867	-0.008080372187300941	False	0.04780138339920949	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31475	28553449.733300656	28146762.430714693	31833096.671313345	28730332.379749577	30016725.07807754	30089833.662589654	0	0.9412666913949598	-0.004938564482541198	False	0.04782608695652175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76049	5150432.102154888	5649575.619157972	5125534.788173886	5379817.607606693	4638338.312389641	6010001.662888992	0	0.9423001655621341	-0.00926607973423041	False	0.04785079051383399	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24251	41915626.22102444	41597422.71229012	42868686.397409335	39388690.95557939	42774093.25879994	43883620.7585128	0	0.9429311816674131	0.003833009491704153	False	0.047875494071146246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46853	204578234.1872604	211545874.15259588	187486344.47799268	196896765.16804275	204652094.9265201	203820334.78752485	0	0.9440239595296687	-0.004197473876389652	False	0.0479001976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67699	3691010.3741216296	96441.05468750006	3418791.950421541	120722.0751694668	4347539.804554865	3112953.347087481	2	0.94512920615314	-0.0731817456751756	False	0.04792490118577075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43533	7468702.817354175	4263421.406442261	6734434.076680221	7504495.747785343	5517956.265385395	5700945.753012932	0	0.9451683452659719	-0.019927257454143536	False	0.04794960474308301	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22255	109892482.21513753	105173981.64679708	104614701.98388033	109355079.73650776	106531199.22880812	104276453.66819824	0	0.9460570867088846	-0.0021716363922632364	False	0.047974308300395264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16701	76523.18428992227	202634.6406250001	194956.18101509463	337620.2880714487	95444.94282135296	61921.95710385033	3	0.9470000738759139	-0.062157170933187816	False	0.04799901185770751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8J4	147352159.44881034	122651950.71122026	123061498.20916095	129400341.09198315	134624974.55567616	130854275.1600197	0	0.9482353369071153	-0.006642665237135	False	0.04802371541501976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77735	16900637.82951349	16297661.981817404	18127111.20520117	16465603.808358178	15824836.988189103	19283347.47246356	0	0.9489976937958465	-0.006964744698499128	False	0.048048418972332016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00805	756000365.2036833	753948828.1282494	741129523.8997794	763035091.3567501	746887199.6074766	739436115.7248046	0	0.9491587726895185	0.0011029522427520998	False	0.048073122529644276	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27859	11298832.645013671	10606368.536469664	10757747.298510144	11657491.220184006	10619527.98614399	10471735.404221162	0	0.9507557825843818	-0.003785015347044308	False	0.04809782608695653	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06959	2647280946.16255	2625749875.113687	2567123511.159245	2600404522.7146263	2609929294.172075	2624911895.822726	0	0.9529482474407256	0.0009035356734074095	False	0.048122529644268774	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG76	6449258.190079495	5364320.096661875	89671.98180856215	10974029.985577514	95444.94282135296	61921.95710385033	3	0.9541406194542901	0.09672091695427941	False	0.04814723320158103	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q9JMS9	2346211.717220809	2495870.499999999	2513551.0560134365	2170371.5669056736	2662084.2200827617	2553189.9699736927	0	0.9543057010177558	-0.005874513490487109	False	0.04817193675889328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45568	6433197.267903005	7497320.326727578	89671.98180856215	6928923.666366803	7640088.288483045	61921.95710385033	2	0.9543869716270938	-0.06151600442407929	False	0.04819664031620554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77717	39732714.80914185	36928020.34229179	35615791.18010976	35633302.99856338	39238149.56680071	37689768.74717576	0	0.9556474998358865	-0.00365355249341751	False	0.04822134387351779	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18393	2128682.2351110666	1565898.9999999988	89671.98180856215	2179586.9478448327	95444.94282135296	1663787.8029374103	2	0.9557789550319974	-0.05775474914966032	False	0.048246047430830045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E1	151132027.10122493	157666388.0450217	162195344.14191288	152770617.68864074	161621924.91543484	157326974.62132198	0	0.9559558876415984	-0.0022213489719124465	False	0.04827075098814229	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30011	64220165.61170469	65172555.03583634	60513290.04549827	61406937.0909834	64093997.68024541	64106453.405561686	0	0.9561146880878848	0.0022703878887346484	False	0.048295454545454544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0S1	89445783.92952089	85271960.92906171	82911140.79992692	83773821.23849232	88716904.43803579	85557264.5140947	0	0.9564888046835027	-0.0023450350075327107	False	0.048320158102766804	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
