protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P06846	15987089.2410541	16318766.642048797	15718046.527344331	16726386.885259556	15859902.395508258	16042471.436327914	0	0.5629573951108214	-0.018057184212443417	False	0.03082225504677499	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76008	18149503.379664145	17409170.571588285	17535399.20123616	17540109.642743133	16517265.685662564	18053511.056928758	0	0.5639658435946181	0.026966028518513624	False	0.03084687346134909	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03024	8914887.115145588	10363372.771502065	9952472.348411389	9143604.387119396	10037538.411779096	9034086.712605238	0	0.5644428722197528	0.05101188440207568	False	0.030871491875923193	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABG4	543895.6095988655	497608.22369767335	455845.426707793	648433.3466289338	504011.7499999995	464665.93263376906	0	0.5649245725094352	-0.11100796380747469	False	0.03089611029049729	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29680	42363520.16803529	40694411.31473606	42696497.37249257	43428808.21550509	40837394.98622725	38397796.3950745	0	0.5653298091373894	0.03589731262760202	False	0.030920728705071395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7E5	716621491.0553129	730067980.4800564	721106450.8186945	704473091.0164568	702418530.2355356	737243340.1096944	0	0.5653568594400346	0.01583322860616583	False	0.030945347119645496	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46800	106587.48698987404	1822422.1818794648	1763001.2974189676	47927.32449664492	1951356.5000000007	117849.03360117222	3	0.5659301563566751	0.8022950314321212	False	0.030969965534219598	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77808	42474873.45146911	43147220.26632544	42361861.800043225	42457255.74663914	43004918.87279538	41625919.94651598	0	0.5663047785413123	0.010134073620131143	False	0.0309945839487937	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31068	8170409.562216519	9203168.27367751	9906503.723151358	7915585.799316052	8656424.249026775	9450032.245076757	0	0.5665031799548685	0.06811376374499778	False	0.0310192023633678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13009	82810817.34763879	78685433.95468323	82912810.64047623	83434433.27867825	82233045.7383811	81661878.40342854	0	0.5668855729364473	-0.017135717562039077	False	0.0310438207779419	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG03	1200235.7823115473	1631939.4069892606	1709464.985402105	47927.32449664492	1673184.432238023	1692184.3969359405	1	0.5669264654165375	0.41204781376432925	False	0.031068439192516003	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABW9	106587.48698987404	859814.5612896439	800112.290935529	47927.32449664492	93273.87499999993	925042.3845896616	3	0.5670318057920811	0.7283683995407862	False	0.031093057607090108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY9	18582662.592790697	23235437.568512224	20666516.60240421	20251348.883325584	24761579.03104108	21077313.4585576	0	0.5676190671597459	-0.0809362117715992	False	0.031117676021664206	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25745	52524488.56306539	51291542.25013036	53986062.3304609	51234565.05553735	52088567.81282909	52769563.35293133	0	0.5678903526692459	0.01571330857135488	False	0.031142294436238307	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09323	4718206.158783915	6414575.474140048	5580367.421404148	5299809.616631605	6135307.197225024	6388783.450376306	0	0.5688723966782967	-0.09282947664232259	False	0.031166912850812408	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07000	2877376.3670448274	2922860.1149764806	2562484.073070189	2350479.9393079667	2543621.101993217	3028452.833922077	0	0.5689864920721789	0.07800679002020164	False	0.03119153126538651	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8K5	17951552.818498775	15650820.799163245	15470913.54926268	17284169.092997015	15070183.66894415	14579961.519261878	0	0.5698880351865546	0.0642948319389095	False	0.031216149679960614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46118	2463015.016256086	143982.51540525525	45135.529915888896	2662993.165527885	1895714.2575427415	117849.03360117222	3	0.5700932015026949	-0.8182934447885325	False	0.031240768094534712	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABZ4	51110799.26355024	48895302.689853735	46989121.5600451	46884476.446278125	49500355.20767614	47967819.26804301	0	0.5722152399058521	0.026171674889554814	False	0.03126538650910882	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06988	13090472.085480852	13097961.807382943	14014617.549044514	12542890.708633088	14754940.704074183	14327106.256809304	0	0.5723624756079544	-0.050143104647737836	False	0.03129000492368292	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA93	984021.4238015586	1459666.0010806292	1605306.3147169948	1267657.4351048565	1380701.507374406	1895154.6325225309	0	0.5734706744417404	-0.16624497693516385	False	0.03131462333825702	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9J4	11827317.469585922	13361871.441693155	11511730.840322807	12118206.989580529	12114132.198148971	11264027.844009988	0	0.5748215737393542	0.04814484271668852	False	0.03133924175283112	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76269	882854.9596714558	733698.1085798302	45135.529915888896	786913.2237123754	714411.4999999992	675767.0811740938	1	0.574913940238432	-0.38975220003996336	False	0.03136386016740522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9J6	24557517.97791176	22239179.481482398	26255275.081255008	23560559.741006386	24724238.886925984	28006374.938479308	0	0.5749857953561092	-0.06259292647189084	False	0.03138847858197932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76389	106587.48698987404	143982.51540525525	3900781.509775592	47927.32449664492	3647306.330563113	3632555.909948207	3	0.5751785177546005	-0.819796977499879	False	0.031413096996553425	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11880	52216698.61178907	49075469.92542662	45378933.01552609	47640371.208437815	46370993.92799459	48654183.27994942	0	0.5766252304390332	0.039947658654890084	False	0.031437715411127526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39263	791468.2436665769	143982.51540525525	650448.3658332006	47927.32449664492	837463.7500000007	117849.03360117222	3	0.5783555270230303	0.660634076440512	False	0.03146233382570163	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI9	181804880.61796388	186330159.51773736	181814500.50703952	179173905.57086304	176877748.62024024	187327205.489342	0	0.5788880996086437	0.017340815375989062	False	0.03148695224027573	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9V5	1442500.4244946358	1437344.1424577313	1939305.6532094767	47927.32449664492	1885956.1250000023	1713342.647983701	1	0.5789668190834338	0.4019791352941945	False	0.03151157065484983	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16676	8601694.886013426	6926141.541419462	7178076.755791076	7984802.063785491	6701789.639772523	6816283.592834391	0	0.5798620962052021	0.07853847470928824	False	0.03153618906942393	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22939	8547014.222090594	11689832.056549642	14207522.334122004	12469500.302411629	13289695.649704298	11934620.186544158	0	0.5799734635745089	-0.1300597287277657	False	0.03156080748399803	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76503	106587.48698987404	143982.51540525525	4086641.676569954	3648233.9420282976	93273.87499999993	3838256.372764633	3	0.5800232858078992	-0.805385110039835	False	0.031585425898572134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33643	58226173.41930106	57176476.77443958	57771465.187995866	53947950.02300393	57095533.8505252	59145390.08461556	0	0.5804465301002637	0.025086579800611897	False	0.031610044313146235	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB80	128681069.3426638	127149031.95839548	133375733.335176	123259240.07846284	128820930.85519937	131560521.0511512	0	0.581247122517663	0.020777585724535495	False	0.031634662727720336	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19934	14034462.20281739	13934917.70559884	13801468.539923145	12815570.971607177	16133444.680124383	14701798.881072965	0	0.581473645943872	-0.06351212729895626	False	0.03165928114229444	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A805	415994456.0086354	413711232.147952	410730484.1786117	399530481.3100687	422332448.3176329	405020164.6457956	0	0.581487322439622	0.015849716278510874	False	0.03168389955686854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29131	11914106.881923627	10564853.506047787	10896074.80083691	10817804.554852435	11528419.842517946	11980242.165965367	0	0.5817573493093078	-0.04055200146632193	False	0.03170851797144264	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8G6	391646276.4545099	365440044.949903	372295515.2556319	366680745.8326576	368967702.209207	377787049.93596166	0	0.5821569627956067	0.02051535009234888	False	0.03173313638601674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39177	305651222.17534715	308286071.40286607	320889350.75073683	315307025.92069083	298838803.56789666	308655288.8558714	0	0.5822853301751945	0.01867910181950346	False	0.03175775480059084	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09030	137831435.56807348	143055487.68913448	144561863.042063	141013012.1320476	143817393.05654916	144915265.39443403	0	0.5826203658861604	-0.014497628612981253	False	0.031782373215164944	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75728	7314736.695072841	6070331.112888762	7442662.754690373	7313503.935302695	6842511.014802531	7572111.786234206	0	0.5826818927673897	-0.0610581511282262	False	0.03180699162973905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFM6	59919208.59444879	55485242.16366843	53143017.65892926	53010697.72632253	55600906.38416279	55895794.78702224	0	0.58442829011353	0.03500248602195644	False	0.03183161004431315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF70	3409274.029436974	3080967.832662253	2572092.8657166963	3282067.101957247	2844818.874924048	2244083.985506569	0	0.5849648520915216	0.11448797879062118	False	0.03185622845888725	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABD3	175531931.90512848	162441954.39258507	166760341.045041	171506700.92553738	170085824.19078642	170605782.51638284	0	0.5851348865234859	-0.021178563235848002	False	0.03188084687346135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25539	53870950.97432192	52788818.85862676	50870214.92550612	52432755.85924033	51550740.24525356	51820546.030584574	0	0.5853166017782429	0.015893799165798698	False	0.03190546528803545	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A873	40077539.12159378	41185155.9266919	43142752.25619518	42855108.52333448	40674125.32876809	42950242.75589107	0	0.5856369395481433	-0.02385364500973092	False	0.03193008370260956	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75863	31696117.688656017	32162365.07426145	34283385.030183755	33596389.809346616	32382757.986587036	33821519.55884368	0	0.5856696189167535	-0.024180734310527398	False	0.03195470211718365	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46857	93583728.23191787	94972017.3019677	103596667.33087598	98928645.45408335	97133104.63045552	102482483.92394368	0	0.5868323323231808	-0.03122350077278832	False	0.031979320531757754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADN6	508054.11847922736	143982.51540525525	562512.5805672022	379792.3304521105	532973.6874999995	565417.303551053	1	0.5869588257909465	-0.2834042506421669	False	0.032003938946331856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46835	6769383.128373064	6945248.743166012	7637175.530658295	7004754.303532907	7651236.786230037	7274450.311563748	0	0.5875567383156216	-0.03857665267130563	False	0.03202855736090596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36771	12226673.946049418	10501228.160191871	11361628.238432825	9652226.272343744	11888685.111064697	11088585.472609917	0	0.5878968375952772	0.06315198207136163	False	0.032053175775480065	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACU5	33526420.57286044	27735828.08702977	31736947.26061744	29906009.6730496	31307176.06479003	28305316.20457148	0	0.5885772159793403	0.05503234903079407	False	0.03207779419005417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52108	39411779.81602047	37611175.612813696	40260126.08990198	37571768.902390674	41255270.46427624	40982625.84462933	0	0.589470460702354	-0.03074938228905122	False	0.03210241260462826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J5	4076199.4896482527	4149764.521877697	3706798.129722616	4224209.217780198	3807213.032389994	4249897.798585351	0	0.5896637344090911	-0.04153760592520476	False	0.03212703101920236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09169	100226599.30935046	94542742.2000658	98955053.38291503	93441371.86739798	99277998.84926204	96766464.14685322	0	0.5896783427175584	0.02097033586315782	False	0.032151649433776464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF24	49277668.805077374	51351089.15864135	49287961.54413073	51514656.112392046	51060044.087793134	49111239.64415111	0	0.5905158942266137	-0.016926075445893737	False	0.03217626784835057	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
