Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15.0	79739700.0	86760900.0	76461200.0	81753500.0	78214000.0	79077600.0	0	0.18064091558524464	0.07890042606979845	False	0.011950336264873254	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6.0	64372100.0	73723700.0	65986000.0	69291500.0	67507400.0	66757900.0	0	0.1807100552900205	0.08430960276477048	False	0.011976202793585102	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	3	3.0	4190080.0	5276590.0	4874050.0	4644530.0	3945080.0	4769520.0	0	0.18173725799844606	0.17536389317980433	False	0.012002069322296948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7.0	18507000.0	18243500.0	18397400.0	18320000.0	18524700.0	18471000.0	0	0.18212370470591602	-0.01030728465598868	False	0.012027935851008795	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00968	CARB_ECOLI	carB	Carbamoyl-phosphate synthase large chain	35	35.0	20118800.0	21245000.0	20527800.0	20544700.0	20336900.0	20550400.0	0	0.1823100161735312	0.03174151649310187	False	0.012053802379720643	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE52	BCP_ECOLI	bcp	Putative peroxiredoxin bcp	7	7.0	173080000.0	146583000.0	173815000.0	167115000.0	168292000.0	164005000.0	0	0.18325173499875716	-0.10898225254729466	False	0.012079668908432489	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6.0	29336400.0	29987300.0	28092500.0	30158400.0	29109600.0	28965200.0	0	0.18358819761422993	0.04225979799151646	False	0.012105535437144337	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	7	7.0	4065580.0	3697020.0	3670210.0	3596590.0	3761480.0	3511250.0	0	0.18372746429549447	-0.08961095812633145	False	0.012131401965856183	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	5	5.0	26203800.0	30111300.0	26537400.0	27644300.0	28436900.0	28296600.0	0	0.1846365142386273	0.08412150282045458	False	0.01215726849456803	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15.0	192709000.0	162247000.0	196706000.0	189605000.0	193874000.0	182752000.0	0	0.1847518587019746	-0.12574023511769114	False	0.012183135023279876	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	21	21.0	47880100.0	47306500.0	47656400.0	47548800.0	48690100.0	45348000.0	0	0.1847527236648075	-0.04081696142661708	False	0.012209001551991724	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2.0	2279450.0	1332130.0	2090350.0	1972610.0	2030230.0	1915100.0	0	0.18564618845519165	-0.29407308215000727	False	0.01223486808070357	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A821	SELA_ECOLI	selA	L-seryl-tRNA(Sec) selenium transferase	12	12.0	4969430.0	4872270.0	5091250.0	5027950.0	5038940.0	4775300.0	0	0.1856708521676228	-0.04110061938021692	False	0.012260734609415418	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14.0	144410000.0	143323000.0	144725000.0	136495000.0	144392000.0	141552000.0	0	0.18580851304451962	-0.04103424387649803	False	0.012286601138127263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24.0	211723000.0	212996000.0	207767000.0	210795000.0	207477000.0	211071000.0	0	0.18612508940892844	0.01805351752426463	False	0.01231246766683911	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42.0	835544000.0	764659000.0	830101000.0	813451000.0	814532000.0	811007000.0	0	0.18691559497028798	-0.053965576195321496	False	0.012338334195550959	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	8	8.0	429112000.0	371105000.0	425758000.0	417252000.0	426846000.0	409225000.0	0	0.1870668299014296	-0.09795218540905633	False	0.012364200724262805	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46893	ISPD_ECOLI	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	4	4.0	6417270.0	7549330.0	7305660.0	7372580.0	6532380.0	6963710.0	0	0.18712685444662486	0.1116830897080676	False	0.012390067252974653	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8.0	96957200.0	89250900.0	92558900.0	95391000.0	99609200.0	91416100.0	0	0.18724087558072827	-0.06672344762314199	False	0.012415933781686497	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	12	12.0	8602920.0	9415580.0	8707860.0	8524940.0	8343120.0	9382460.0	0	0.18785794281733498	0.09093667445852716	False	0.012441800310398345	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	4	4.0	6969860.0	7180300.0	7370530.0	7515870.0	6896910.0	7409150.0	0	0.18827308381127728	0.05779325807033809	False	0.012467666839110192	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEN8	FUCM_ECOLI	fucU	L-fucose mutarotase	3	3.0	24817100.0	28722000.0	27322600.0	26921200.0	27529400.0	29681800.0	0	0.18850106028606564	0.09894823204411823	False	0.01249353336782204	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12.0	9963460.0	10684200.0	9532700.0	9686200.0	9653590.0	10600200.0	0	0.18901505177494432	0.0874158225752962	False	0.012519399896533886	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17.0	12962400.0	13467600.0	13054400.0	14240600.0	13940200.0	14144800.0	0	0.18938699228727035	0.06688276944245333	False	0.012545266425245732	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1.0	1606930.0	2495890.0	1465110.0	1759930.0	1386800.0	1686890.0	0	0.19016755593433343	0.4144525489395178	False	0.01257113295395758	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	4	4.0	2764460.0	3961910.0	3235460.0	3270040.0	3230750.0	3317040.0	0	0.1902967303185951	0.19259760296723466	False	0.012596999482669426	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	19	19.0	440251000.0	379827000.0	432151000.0	429370000.0	436990000.0	414970000.0	0	0.1906256972463908	-0.0970966867259625	False	0.012622866011381274	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	11	11.0	203775000.0	197178000.0	196403000.0	199803000.0	209071000.0	187269000.0	0	0.19089587584461176	-0.06044614895327709	False	0.01264873254009312	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4.0	23546900.0	20697500.0	21798800.0	22037600.0	22146100.0	21578300.0	0	0.19171111148794476	-0.06959286960254896	False	0.012674599068804967	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32132	TYPA_ECOLI	typA	GTP-binding protein TypA/BipA	28	28.0	199395000.0	192701000.0	200578000.0	195512000.0	194989000.0	196740000.0	0	0.19180447895377173	-0.024476815764123635	False	0.012700465597516813	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	3	3.0	11651300.0	12813200.0	10424900.0	11974600.0	11989200.0	11993800.0	0	0.1920563915621899	0.11067709120174035	False	0.012726332126228661	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2.0	25071800.0	25723500.0	26065100.0	24223900.0	26497500.0	24840900.0	0	0.19270448148309555	-0.053883465653592096	False	0.012752198654940507	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	8	8.0	12787700.0	12447300.0	12546900.0	12530500.0	12837100.0	11696200.0	0	0.1928514628385191	-0.05774581121578219	False	0.012778065183652355	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7.0	31074800.0	30958600.0	29265900.0	30893200.0	29116400.0	31222100.0	0	0.19289063599840717	0.057180670451855	False	0.0128039317123642	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8.0	3599270.0	3434140.0	3796030.0	3501630.0	3415420.0	3109330.0	0	0.1942851177935089	-0.10597068424948626	False	0.012829798241076048	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3.0	3081410.0	3094130.0	3000020.0	2831810.0	3297550.0	2897120.0	0	0.19459486815793414	-0.08815193683223048	False	0.012855664769787896	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07001	PNTA_ECOLI	pntA	NAD(P) transhydrogenase subunit alpha	12	12.0	20486700.0	21419300.0	21447500.0	21587500.0	20173300.0	21271500.0	0	0.19469996634181236	0.049564277391617534	False	0.012881531298499742	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8.0	8090550.0	8784750.0	7916230.0	8294030.0	8307560.0	8235940.0	0	0.19506993605350859	0.05816909612649213	False	0.01290739782721159	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7V0	RS2_ECOLI	rpsB	30S ribosomal protein S2	18	18.0	717545000.0	630884000.0	737286000.0	700176000.0	706456000.0	700666000.0	0	0.1951153473503558	-0.08918480983618252	False	0.012933264355923435	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77398	ARNA_ECOLI	arnA	Bifunctional polymyxin resistance protein ArnA	5	5.0	2278200.0	1852170.0	3070180.0	1708930.0	2539960.0	2614280.0	0	0.19517921334211275	-0.35319382030775637	False	0.012959130884635283	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14.0	41231000.0	41085200.0	42571000.0	41442400.0	43084700.0	41220200.0	0	0.1953702130003471	-0.03613797975761306	False	0.012984997413347129	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	2	2.0	95476.4	717986.0	86879.9	845918.0	855342.0	914136.0	2	0.19555601265363648	1.255812419281835	False	0.013010863942058977	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77552	YDHQ_ECOLI	ydhQ	Uncharacterized protein YdhQ	6	6.0	15569400.0	15112100.0	14732800.0	15756500.0	14660100.0	15843600.0	0	0.19561384801721193	0.055083556187410974	False	0.013036730470770823	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3.0	5701220.0	5798840.0	5585690.0	6132440.0	6023200.0	6281810.0	0	0.1956803432618056	0.07336081553735158	False	0.01306259699948267	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31441	ADEC_ECOLI	ade	Adenine deaminase	4	4.0	23566200.0	18167900.0	21433200.0	17848600.0	21992100.0	22538200.0	0	0.1956874532865742	-0.19419307955598727	False	0.013088463528194517	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	4	4.0	9006120.0	9204500.0	9915960.0	8576820.0	10144900.0	9293090.0	0	0.19595976872403645	-0.10245128692387566	False	0.013114330056906364	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30		6064160000.0	5293000000.0	6117530000.0	5893950000.0	6136970000.0	5941370000.0	0	0.19643724086520092	-0.0969303206865936	False	0.013140196585618212	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	1	1.0	10073800.0	7997190.0	9400410.0	8535230.0	8545870.0	8966600.0	0	0.19644306595869293	-0.13601927353840185	False	0.013166063114330058	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10.0	23419500.0	21495900.0	23143000.0	22641800.0	23128100.0	22996300.0	0	0.19648402014589955	-0.053920471675498405	False	0.013191929643041904	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7Y8	RNPA_ECOLI	rnpA	Ribonuclease P protein component	3	3.0	4801080.0	4904640.0	4612910.0	4997440.0	4982900.0	5442460.0	0	0.19677790635010498	0.0919682012487393	False	0.01321779617175375	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	6	6.0	18318500.0	18035500.0	19213000.0	18981200.0	19988700.0	16938400.0	0	0.19683605640432256	-0.09230935801569642	False	0.013243662700465599	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20.0	59257700.0	51394200.0	60332700.0	57584500.0	59115000.0	57827200.0	0	0.1969933289371014	-0.09941291096978781	False	0.013269529229177445	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7F3	PYRI_ECOLI	pyrI	Aspartate carbamoyltransferase regulatory chain	8	8.0	13364900.0	8962530.0	14299800.0	12342600.0	13573400.0	12956900.0	0	0.1974078178025486	-0.2673672310824737	False	0.013295395757889293	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6.0	7909160.0	8119300.0	7977640.0	7413720.0	8875730.0	7384740.0	0	0.19746422569079305	-0.11169268212170295	False	0.013321262286601137	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	4	4.0	10126200.0	11495400.0	10256200.0	10843700.0	10803900.0	10516500.0	0	0.1988495153925157	0.07522688959645657	False	0.013347128815312985	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05637	APAH_ECOLI	apaH	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]	8	8.0	10512400.0	8120810.0	10953700.0	9242000.0	9294750.0	9994510.0	0	0.19890521649156828	-0.1691684624767095	False	0.013372995344024833	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	3	3.0	218991000.0	276576000.0	210571000.0	227054000.0	217880000.0	232188000.0	0	0.19907338101998767	0.18459801158740693	False	0.01339886187273668	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	3	3.0	5174090.0	4711570.0	4857730.0	4898310.0	5062570.0	4941460.0	0	0.1999687653183393	-0.05286044153537579	False	0.013424728401448528	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	2	2.0	95476.4	461387.0	368701.0	377782.0	318688.0	407162.0	1	0.20095638796209642	0.6708510817239437	False	0.013450594930160372	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3.0	28227100.0	28877600.0	29567600.0	27121200.0	28622800.0	26800600.0	0	0.20100934786034114	-0.061703181961840846	False	0.01347646145887222	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1.0	1241420.0	1318310.0	1162170.0	1555830.0	1431370.0	1918300.0	0	0.20114708949853943	0.3215488398875421	False	0.013502327987584066	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10.0	28896500.0	29403100.0	29721500.0	26915200.0	29189300.0	26564200.0	0	0.20191504208317312	-0.08327336554593692	False	0.013528194516295914	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6.0	24581400.0	24111400.0	23270700.0	22882400.0	24980800.0	22732700.0	0	0.2024896305871787	-0.06288322458239894	False	0.01355406104500776	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3.0	19456900.0	19163500.0	20438500.0	17974500.0	19687100.0	19665300.0	0	0.20306056996636335	-0.06891391251801815	False	0.013579927573719607	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	6	6.0	1387470.0	2112320.0	1329080.0	1722040.0	1553280.0	1463790.0	0	0.20320492723686168	0.31131005833989084	False	0.013605794102431455	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4534720.0	5458100.0	4363940.0	4590090.0	4822150.0	5048860.0	0	0.2032604839358874	0.13790101831363852	False	0.013631660631143301	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14.0	74534000.0	76073100.0	75251600.0	74442100.0	73491600.0	76360800.0	0	0.20338881429873765	0.02306806451795709	False	0.013657527159855149	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5.0	5658100.0	5006270.0	5360670.0	5408340.0	5699060.0	5468560.0	0	0.20343750442851158	-0.07388871789111526	False	0.013683393688566995	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46925	CSDA_ECOLI	csdA	Cysteine sulfinate desulfinase	3	3.0	1865440.0	1908210.0	2043910.0	1690040.0	1842360.0	1734630.0	0	0.20432302707490196	-0.1090760722441874	False	0.013709260217278842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6.0	2301090.0	2828350.0	2708060.0	3485310.0	2811060.0	2785450.0	0	0.20473389700226183	0.218518090202858	False	0.013735126745990688	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3.0	23866400.0	24658100.0	24768200.0	23195700.0	25222100.0	22794200.0	0	0.20527697251034666	-0.06408008339762486	False	0.013760993274702536	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
