Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13.0	39035500.0	38270300.0	38541800.0	37581200.0	39497800.0	38410000.0	0	0.7480061236609311	-0.00795759745495478	False	0.04130321910695743	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2.0	198096.0	2640080.0	2767970.0	2067160.0	2208090.0	2957750.0	1	0.7481781809173931	0.22327126883371784	False	0.04132917964693666	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1.0	198096.0	266283.0	3923740.0	4998450.0	6655920.0	5280630.0	2	0.7494016935604864	0.342352177683201	False	0.04135514018691589	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2.0	526618.0	708344.0	657758.0	225120.0	479953.0	395117.0	1	0.7498618434794688	-0.1602743769965317	False	0.04138110072689512	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4.0	1334430.0	1326640.0	1351080.0	1384900.0	1285200.0	1343120.0	0	0.7500027445936674	-0.011465586510651176	False	0.04140706126687435	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P31808	YCIK_ECOLI	yciK	Uncharacterized oxidoreductase YciK	6	6.0	12314300.0	12910000.0	12154300.0	12245100.0	12049600.0	13148700.0	0	0.750846566146816	-0.0159114166331202	False	0.04143302180685359	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00579	RPOD_ECOLI	rpoD	RNA polymerase sigma factor RpoD	19	18.0	93214900.0	96404600.0	98846000.0	94341700.0	95840600.0	96369200.0	0	0.7512956171266654	-0.009249064313350434	False	0.04145898234683282	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
Q47319	YFIP_ECOLI	yfiP	DTW domain-containing protein YfiP	2	2.0	829472.0	984726.0	1011570.0	934075.0	907718.0	925791.0	0	0.7533606575026432	0.030790826240728028	False	0.04148494288681205	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7.0	20238700.0	17948500.0	18543000.0	18895300.0	18999900.0	17870000.0	0	0.7537228582765123	-0.020724716552007826	False	0.04151090342679128	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	2	2.0	671415.0	630666.0	205774.0	852630.0	214696.0	583077.0	2	0.75428688570289	0.2175984693825739	False	0.04153686396677051	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77488	DXS_ECOLI	dxs	1-deoxy-D-xylulose-5-phosphate synthase	13	13.0	25145800.0	26054500.0	24116400.0	23034600.0	23299500.0	24193800.0	0	0.7549944045779369	-0.021117822429585167	False	0.041562824506749745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2.0	3055390.0	1778360.0	205774.0	225120.0	4404800.0	4989310.0	2	0.7567186181007106	-0.36453982088660564	False	0.04158878504672898	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1.0	10068500.0	7731640.0	9590370.0	10206900.0	10231900.0	9404130.0	0	0.7573832792256705	-0.0450015338096617	False	0.041614745586708204	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	23	23.0	15823700.0	16835700.0	16258100.0	15017600.0	15483900.0	15843400.0	0	0.7575514900939391	-0.017810079473686	False	0.04164070612668744	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11.0	7804820.0	7990120.0	8063720.0	8023240.0	7504330.0	7397240.0	0	0.7600766267336062	0.015536804782412353	False	0.041666666666666664	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16.0	29179300.0	30367300.0	29353300.0	28208200.0	29765400.0	29133600.0	0	0.7606060117757756	0.011060816433050603	False	0.041692627206645905	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	3	3.0	944759.0	721753.0	1036600.0	1131480.0	1000430.0	1000190.0	0	0.7606849945774036	-0.06324707531278047	False	0.04171858774662513	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	12	12.0	16932900.0	16665500.0	16454800.0	16989800.0	16892700.0	17477700.0	0	0.760848483296744	-0.009030619250160687	False	0.041744548286604365	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	11	11.0	6192980.0	7342220.0	7310220.0	6127640.0	7231120.0	7791490.0	0	0.7631864637796364	-0.04079466022307618	False	0.04177050882658359	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77460	YBCY_ECOLI	ybcY	Putative uncharacterized protein YbcY	1	1.0	504691.0	467084.0	553621.0	519999.0	519080.0	475716.0	0	0.7632920754025563	-0.026446906188937053	False	0.041796469366562825	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1.0	1198810.0	266283.0	1230560.0	1537950.0	2186160.0	975584.0	1	0.7634078785917138	0.22889553153535808	False	0.041822429906542065	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2.0	2112470.0	2084250.0	2297860.0	1699520.0	2334920.0	1919000.0	0	0.7636258562853209	-0.04882998156449137	False	0.04184839044652129	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEB7	YOAB_ECOLI	yoaB	RutC family protein YoaB	2	2.0	66762600.0	53127900.0	59461100.0	63573600.0	65414900.0	60252700.0	0	0.7647189128913687	-0.03413221188897108	False	0.041874350986500525	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9.0	9736660.0	10205000.0	10071700.0	9278370.0	9576830.0	9557050.0	0	0.7650112755462591	-0.01507314887663393	False	0.04190031152647975	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77754	SPY_ECOLI	spy	Spheroplast protein Y	2	2.0	854448.0	1121240.0	784597.0	917418.0	214696.0	896539.0	1	0.7653152271595606	-0.17024409192106166	False	0.041926272066458985	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4.0	3249450.0	3347000.0	3277270.0	3097040.0	3222360.0	3040740.0	0	0.7666397535973155	0.014842731141394302	False	0.04195223260643822	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8.0	15986700.0	17038200.0	16030400.0	15782300.0	15524800.0	15853500.0	0	0.7679356255656915	0.014235752982520647	False	0.04197819314641745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1.0	267901.0	270196.0	225865.0	225120.0	214696.0	236424.0	0	0.7681830211777566	-0.04042850311534533	False	0.04200415368639668	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33590	NIKA_ECOLI	nikA	Nickel-binding periplasmic protein	19	19.0	18185200.0	18466000.0	17533200.0	17463900.0	16991300.0	17668100.0	0	0.7682934838973758	-0.012629194108686074	False	0.04203011422637591	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7.0	9953350.0	11822000.0	11231700.0	10544500.0	10474000.0	11092400.0	0	0.7688635500248708	0.02494948589484387	False	0.04205607476635514	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23331	KITH_ECOLI	tdk	Thymidine kinase	7	7.0	16243100.0	15504000.0	13613800.0	15674200.0	15136100.0	15648800.0	0	0.7693588137652689	0.02541044147016987	False	0.04208203530633438	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	464326000.0	435018000.0	464412000.0	468720000.0	466775000.0	453088000.0	0	0.7697898045471272	-0.011859949601228655	False	0.042107995846313605	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	5	5.0	2925220.0	2678950.0	2206930.0	2821970.0	2607820.0	2754790.0	0	0.7702676951576406	0.04001208712217541	False	0.04213395638629284	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5.0	4280980.0	4406000.0	4072190.0	4405640.0	3549900.0	3691790.0	0	0.7706388958683541	0.037428882759335806	False	0.042159916926272065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	3	3.0	7913820.0	7857660.0	7236360.0	7275230.0	7629610.0	7360970.0	0	0.7711455240875559	0.01601925730395427	False	0.0421858774662513	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	5	5.0	3872040.0	4090660.0	3936270.0	3225880.0	3691790.0	3474100.0	0	0.7711571649143387	-0.035479646288901254	False	0.04221183800623054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1.0	7076260.0	7124460.0	9347200.0	9612270.0	10894700.0	9895030.0	0	0.7716115748148314	0.07023350928796673	False	0.042237798546209765	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14.0	28216300.0	27814300.0	26458900.0	27034300.0	26939300.0	27671100.0	0	0.772248818585756	-0.009816406561557146	False	0.042263759086189	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P07001	PNTA_ECOLI	pntA	NAD(P) transhydrogenase subunit alpha	11	11.0	15632300.0	15577100.0	14876300.0	15439300.0	15240900.0	16112500.0	0	0.7722992668841765	-0.011301984962743806	False	0.042289719626168225	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5.0	6134970.0	6082380.0	6967870.0	6757390.0	6812550.0	6877860.0	0	0.7723059182329652	-0.023907491226570796	False	0.04231568016614746	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6.0	10028500.0	10073400.0	10505300.0	10344000.0	10760400.0	10413200.0	0	0.7727772379015047	0.010719569233247435	False	0.04234164070612669	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	9	9.0	4072140.0	4121800.0	4273970.0	4067280.0	4299370.0	4228340.0	0	0.7734842971447579	-0.009900870248192785	False	0.042367601246105925	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P34209	YDCF_ECOLI	ydcF	Protein YdcF	2	2.0	6018850.0	7043130.0	5701610.0	5646050.0	5483730.0	5967530.0	0	0.7771223643238448	0.039019339966376354	False	0.04239356178608515	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9.0	9918670.0	10241500.0	10613500.0	10238500.0	10438000.0	10615200.0	0	0.7774496743298943	-0.010663352785127131	False	0.042419522326064385	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AE06	ACRA_ECOLI	acrA	Acriflavine resistance protein A	16	15.0	111726000.0	115378000.0	113421000.0	113436000.0	114028000.0	116332000.0	0	0.7784412765426257	0.005746998677591138	False	0.04244548286604361	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00805	ASPG2_ECOLI	ansB	L-asparaginase 2	19	19.0	135187000.0	142588000.0	138466000.0	140080000.0	135862000.0	142313000.0	0	0.7788337417687571	0.008865427096264077	False	0.04247144340602285	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1.0	727944.0	592580.0	634193.0	717501.0	660137.0	649860.0	0	0.7792406046428768	-0.030272884670370453	False	0.04249740394600208	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEA8	CYSG_ECOLI	cysG	Siroheme synthase	7	7.0	4202180.0	4531010.0	4130730.0	3907410.0	4069390.0	3990320.0	0	0.7794418177358382	0.021448763770322125	False	0.04252336448598131	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1.0	13511300.0	14581600.0	13713000.0	12553400.0	12781200.0	13309400.0	0	0.7804751987211278	-0.022147490135734235	False	0.04254932502596054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4.0	1994630.0	1917410.0	1974300.0	2180520.0	1985020.0	2037830.0	0	0.78107021267724	0.018184123585383242	False	0.04257528556593977	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4.0	7288100.0	5929180.0	7220710.0	7279660.0	7466300.0	6648640.0	0	0.7816623368198896	-0.033268658703314365	False	0.04260124610591901	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2.0	2732790.0	2747860.0	2975520.0	2882440.0	3092590.0	3155240.0	0	0.7823049386404735	-0.023078441326421114	False	0.04262720664589824	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	16	16.0	27729700.0	27094400.0	29839800.0	29444100.0	30067700.0	30078100.0	0	0.7825487425857874	-0.017244278209475068	False	0.04265316718587747	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	1	1.0	791074.0	802992.0	830116.0	1101790.0	880603.0	1056460.0	0	0.783019234905235	0.0569093568093374	False	0.0426791277258567	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06710	DPO3X_ECOLI	dnaX	DNA polymerase III subunit tau	8	8.0	5947100.0	5730350.0	5502910.0	5682190.0	5720220.0	5806580.0	0	0.7832962002857867	-0.010389827027031917	False	0.04270508826583593	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2.0	29818500.0	33094300.0	28828900.0	27691700.0	28341300.0	28893500.0	0	0.7873628174693892	0.02591018564670569	False	0.042731048805815165	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	84469200.0	83616200.0	88700700.0	88576900.0	86540500.0	87208600.0	0	0.7874842446593694	-0.009142907727115299	False	0.0427570093457944	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P62672	APAG_ECOLI	apaG	Protein ApaG	3	3.0	5680610.0	5746340.0	5576560.0	5509180.0	5325950.0	5446720.0	0	0.7878285796173485	-0.01061220448040344	False	0.042782969885773625	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	3	3.0	1910340.0	1680080.0	1854580.0	1969940.0	1998160.0	1979810.0	0	0.7885420993138873	-0.02445302226012413	False	0.04280893042575286	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1.0	2869750.0	3276560.0	4041240.0	4484040.0	3833570.0	4211970.0	0	0.7889006920160164	0.05985878075968754	False	0.042834890965732085	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33235	FLGK_ECOLI	flgK	Flagellar hook-associated protein 1	11	11.0	16283100.0	16868800.0	16133900.0	15525100.0	15607100.0	15983600.0	0	0.790359357905405	-0.011960470370884196	False	0.042860851505711325	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2.0	10165400.0	14087700.0	13622200.0	12796300.0	12489800.0	14365100.0	0	0.7907946139897193	0.045450797298016675	False	0.04288681204569055	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4.0	25959900.0	27493900.0	26511100.0	24763200.0	24707600.0	23362700.0	0	0.7920166456326436	0.021357787664638327	False	0.042912772585669785	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	8	8.0	8613260.0	7975360.0	8158900.0	8766820.0	8439630.0	8176040.0	0	0.7922554328541471	0.01344625417824304	False	0.04293873312564901	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1.0	641260.0	266283.0	1171940.0	1267970.0	1223460.0	623874.0	1	0.7924786374344992	0.17832226275185434	False	0.042964693665628245	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	3	3.0	244483.0	266283.0	245542.0	225120.0	214696.0	197206.0	2	0.7928676360867882	0.039075357737321355	False	0.042990654205607486	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEI4	RIMO_ECOLI	rimO	Ribosomal protein S12 methylthiotransferase RimO	9	9.0	24964000.0	26226600.0	23089100.0	24038300.0	22819600.0	24058100.0	0	0.7929820537834066	0.019342117102977924	False	0.04301661474558671	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15.0	6295580.0	6649900.0	6357840.0	6277000.0	6069140.0	6187190.0	0	0.7937495973464411	0.011853023539822738	False	0.043042575285565945	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	2	2.0	19289400.0	16224300.0	22353800.0	23990900.0	23862100.0	20066300.0	0	0.7945404587353586	0.05432075353014971	False	0.04306853582554517	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P07604	TYRR_ECOLI	tyrR	Transcriptional regulatory protein TyrR	10	10.0	8487380.0	9109730.0	9204300.0	8386880.0	8324160.0	8425390.0	0	0.7946207775406182	-0.016461030268840417	False	0.043094496365524405	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11.0	53926800.0	53346300.0	51586800.0	50677100.0	50424900.0	50139800.0	0	0.795278308062126	-0.011213099096164048	False	0.04312045690550364	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	3	3.0	2415170.0	2114070.0	2293810.0	2466590.0	2575370.0	2321790.0	0	0.7961383813022291	0.025476735693941554	False	0.04314641744548287	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	12	12.0	14521500.0	14069300.0	14139700.0	14297300.0	14043600.0	13473800.0	0	0.7962932473426535	0.00939216129351172	False	0.0431723779854621	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5.0	23425500.0	24430100.0	23453800.0	22628500.0	23614100.0	24289400.0	0	0.7980022420886144	-0.010089856092874208	False	0.04319833852544133	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2.0	9720020.0	12463400.0	12314300.0	10965800.0	11085700.0	11716700.0	0	0.7982921547726627	0.0322882014149583	False	0.04322429906542056	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5.0	449515000.0	437625000.0	438105000.0	443274000.0	438407000.0	425596000.0	0	0.7998560391739861	0.0066749895897465165	False	0.0432502596053998	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3.0	24342300.0	21613300.0	23294300.0	24006100.0	23887900.0	22627400.0	0	0.8007833068438919	-0.015621204114241853	False	0.043276220145379025	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P32662	GPH_ECOLI	gph	Phosphoglycolate phosphatase	5	5.0	7531530.0	7000540.0	8066790.0	8217810.0	8128110.0	7383650.0	0	0.8015671020680143	0.022701341940042766	False	0.04330218068535826	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P32703	YJCE_ECOLI	yjcE	Uncharacterized Na(+)/H(+) exchanger YjcE	3	3.0	4371230.0	2986320.0	4090940.0	4956480.0	4678740.0	4697020.0	0	0.8025073632992125	-0.06018273871195298	False	0.043328141225337485	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33927	CCMF_ECOLI	ccmF	Cytochrome c-type biogenesis protein CcmF	2	2.0	608810.0	266283.0	560852.0	802884.0	842845.0	583275.0	1	0.8025406264535553	0.12531743083482288	False	0.04335410176531672	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2.0	8548010.0	9577230.0	9850480.0	9759300.0	9656540.0	10175800.0	0	0.8058527012565472	0.020990453171321203	False	0.04338006230529596	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8.0	45247800.0	47450700.0	44806500.0	42947700.0	41873500.0	43679200.0	0	0.8060578472550499	-0.01585429688843495	False	0.043406022845275186	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4.0	9408260.0	9441520.0	8482820.0	9026370.0	9106080.0	9411550.0	0	0.8062844443740006	0.014267066934160268	False	0.04343198338525442	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11.0	24050500.0	27319400.0	25064000.0	22805400.0	25448200.0	25337400.0	0	0.8066776350389967	0.02156222757430795	False	0.043457943925233646	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33195	GCSP_ECOLI	gcvP	Glycine dehydrogenase [decarboxylating]	15	15.0	23752500.0	24639900.0	24327200.0	24310900.0	24124600.0	25410900.0	0	0.8075078276424924	-0.008173909137729203	False	0.04348390446521288	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	14	14.0	77057600.0	74805000.0	75838000.0	76280600.0	77269500.0	74687800.0	0	0.8079167366078427	0.004883679821667057	False	0.04350986500519211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3.0	307951.0	309613.0	466811.0	413358.0	328816.0	323954.0	0	0.8085333126950573	-0.06297595110443609	False	0.043535825545171346	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1.0	636807.0	539707.0	773486.0	666465.0	717339.0	573486.0	0	0.8124065429874345	-0.04450923333271838	False	0.04356178608515057	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2.0	7049380.0	8282010.0	6078840.0	5719120.0	5077260.0	6753590.0	0	0.814268735759532	-0.05950967357301617	False	0.043587746625129806	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3.0	4823460.0	266283.0	205774.0	3891940.0	4056550.0	4659070.0	2	0.8143695005996809	-0.23802342515934533	False	0.04361370716510903	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1.0	12166200.0	10816200.0	10556400.0	12053300.0	11452400.0	11155200.0	0	0.8151236586596908	0.018789229975191463	False	0.04363966770508827	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8.0	22343700.0	20151900.0	21337200.0	22480200.0	20763900.0	20388500.0	0	0.8151950549903535	-0.015243664225928507	False	0.0436656282450675	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20.0	3939710.0	4314400.0	4027330.0	4055350.0	3783620.0	4062680.0	0	0.8158476136376698	0.014753350081124989	False	0.04369158878504673	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	59562500.0	63759700.0	59065700.0	62216000.0	57404500.0	63031900.0	0	0.81608637433616	0.013596296665579545	False	0.04371754932502596	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77562	YAIW_ECOLI	yaiW	Uncharacterized protein YaiW	3	3.0	3421300.0	4180700.0	3454440.0	3418510.0	3333100.0	3829370.0	0	0.8172777846143913	0.030298654901123278	False	0.04374350986500519	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P03018	UVRD_ECOLI	uvrD	DNA helicase II	11	11.0	7163150.0	8159210.0	7856000.0	7217040.0	7948210.0	8024050.0	0	0.8212268807350079	0.017502603498730295	False	0.04376947040498443	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
