Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	2	2.0	455313.0	183979.0	594601.0	170587.0	159946.0	404801.0	3	0.3824359055512658	0.6719709045734511	False	0.028115345005149332	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21.0	35403700.0	35413400.0	36140600.0	35750700.0	36056900.0	35648100.0	0	0.3829555571454055	0.010617727484771215	False	0.02814109165808445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE85	CPXP_ECOLI	cpxP	Periplasmic protein CpxP	2	2.0	5709140.0	5952020.0	5813560.0	5582130.0	5320900.0	5863290.0	0	0.38323028361722156	-0.04667451181742857	False	0.028166838311019567	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1.0	3022130.0	2997190.0	2779580.0	3318900.0	3131150.0	3040990.0	0	0.38387949395297577	-0.0669362365411076	False	0.028192584963954687	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7.0	34124500.0	32593100.0	32501000.0	34356000.0	32703700.0	34991700.0	0	0.3844075227743141	-0.03744178311513636	False	0.028218331616889806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12.0	16714700.0	17090700.0	16946600.0	17699500.0	17480000.0	17211900.0	0	0.3850741290585023	-0.024081050742203965	False	0.028244078269824925	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12.0	43145500.0	45156900.0	43550500.0	46083600.0	43950800.0	42724600.0	0	0.38513753750169	-0.036185416638927194	False	0.028269824922760044	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3.0	1021030.0	1154420.0	907844.0	1090130.0	1026530.0	936575.0	0	0.38585499758940406	-0.10618170417030608	False	0.02829557157569516	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31224	ACRB_ECOLI	acrB	Acriflavine resistance protein B	22	22.0	17680000.0	17643000.0	16645300.0	17893600.0	17587300.0	17476800.0	0	0.3865460835387556	-0.030272324694942208	False	0.02832131822863028	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	197854000.0	204164000.0	192399000.0	201733000.0	204626000.0	200659000.0	0	0.3875380382546439	-0.028044597460714853	False	0.0283470648815654	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18.0	26583700.0	25492900.0	25744300.0	26272100.0	25790200.0	25009300.0	0	0.38754905642911675	0.02503525372535146	False	0.028372811534500515	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor 3	19	19.0	36713700.0	39033700.0	36265500.0	38618600.0	37848000.0	36196300.0	0	0.3879309225043385	-0.03880454938854279	False	0.028398558187435637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	30	30.0	401820000.0	390169000.0	381789000.0	399584000.0	380379000.0	397296000.0	0	0.388656425008284	-0.028303303954990405	False	0.028424304840370753	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2.0	2574890.0	2935450.0	2788940.0	2643690.0	2823630.0	3003080.0	0	0.390434082561126	-0.06793493093281087	False	0.02845005149330587	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32.0	102166000.0	103689000.0	101122000.0	101863000.0	102888000.0	102746000.0	0	0.39060852367260035	-0.009964330619763383	False	0.02847579814624099	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	4	3.0	9652560.0	9830160.0	9850940.0	9376220.0	10299100.0	9877100.0	0	0.392089183987537	0.03523829185340921	False	0.028501544799176107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	9	9.0	8943600.0	8830110.0	8962410.0	8492960.0	8682470.0	8843790.0	0	0.3931274454786003	0.02306049147106594	False	0.02852729145211123	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4.0	13472900.0	14425100.0	13511500.0	14729700.0	15009700.0	14477200.0	0	0.39372871867541287	-0.055199956013866694	False	0.028553038105046346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEI1	MIAB_ECOLI	miaB	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	21	21.0	50864500.0	49890600.0	49355000.0	48903000.0	49192900.0	48756400.0	0	0.39460569370170473	0.01809596414537721	False	0.028578784757981462	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6.0	36358000.0	33501400.0	34910800.0	36253900.0	34596600.0	32092300.0	0	0.39609298370051677	0.0558191660480306	False	0.028604531410916584	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7.0	22835200.0	25665700.0	24596300.0	25070300.0	25569900.0	24848700.0	0	0.3968266582543006	-0.050170099049583645	False	0.0286302780638517	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2.0	18029700.0	18057900.0	17681300.0	17973500.0	17199800.0	17673800.0	0	0.3974593665107853	-0.021499552609048584	False	0.02865602471678682	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2.0	43458400.0	46778800.0	37448400.0	47642600.0	47173500.0	43030000.0	0	0.3980764517808557	-0.10187300921077119	False	0.02868177136972194	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	3	3.0	2186570.0	183979.0	2632220.0	2485520.0	2884430.0	2544690.0	1	0.3989560432478559	0.5630187509859031	False	0.028707518022657055	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEC3	ARCB_ECOLI	arcB	Aerobic respiration control sensor protein ArcB	8	8.0	2695160.0	2914420.0	3150120.0	2791020.0	3028320.0	2727750.0	0	0.3996184285624012	0.07344106272595556	False	0.028733264675592174	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	22	22.0	63060600.0	63708400.0	63041300.0	61998800.0	63324600.0	61772500.0	0	0.3997379822454157	0.01490378074759203	False	0.028759011328527293	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3.0	1772270.0	2330990.0	2214940.0	2451050.0	2245090.0	2017430.0	0	0.3997603175550164	-0.12565761552771018	False	0.028784757981462412	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A843	TATE_ECOLI	tatE	Sec-independent protein translocase protein TatE	3	3.0	60892500.0	54944800.0	62368700.0	61063100.0	60018000.0	60834400.0	0	0.3997612913989037	0.05157966338404219	False	0.028810504634397528	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03004	DNAA_ECOLI	dnaA	Chromosomal replication initiator protein DnaA	12	12.0	6642890.0	6973800.0	6950820.0	6671090.0	7049400.0	6434690.0	0	0.3999956297077322	0.039931244132919624	False	0.028836251287332648	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60651	SPEB_ECOLI	speB	Agmatinase	5	5.0	102645000.0	99492700.0	102706000.0	103172000.0	107450000.0	104129000.0	0	0.4007723728633966	0.027976267391375955	False	0.028861997940267767	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	14	14.0	32482400.0	32932400.0	32931800.0	32774800.0	34057700.0	32243400.0	0	0.401255205352743	0.02223470383294158	False	0.028887744593202886	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5.0	11811000.0	10445700.0	11823600.0	10793800.0	10562900.0	11485000.0	0	0.40130812162080837	0.06351971179549776	False	0.028913491246138005	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	15	15.0	71396500.0	70355900.0	68898300.0	73766500.0	71626400.0	71537300.0	0	0.4019959602151701	-0.025228689379280154	False	0.02893923789907312	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1.0	15341700.0	13322800.0	15247700.0	14261300.0	12982400.0	13516600.0	0	0.4023032467000409	0.08423174869071864	False	0.02896498455200824	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12.0	114570000.0	114443000.0	113177000.0	115091000.0	117616000.0	110046000.0	0	0.40339124769102097	0.02436203793816936	False	0.02899073120494336	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7.0	25393900.0	25308200.0	24778600.0	25742400.0	25805600.0	25929600.0	0	0.40463856264975684	-0.01890378469538339	False	0.029016477857878475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4788950.0	4656130.0	4599950.0	4838870.0	5153930.0	4508410.0	0	0.4060685457952409	0.054529857914148765	False	0.029042224510813598	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06993	MALT_ECOLI	malT	HTH-type transcriptional regulator MalT	3	3.0	5957750.0	6853100.0	7291440.0	6370390.0	159946.0	7038600.0	1	0.4063163852727302	-0.5955667112613527	False	0.029067971163748714	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13.0	39764900.0	43569900.0	38595100.0	41693700.0	41579200.0	39091100.0	0	0.40659442342283014	-0.052157780302162726	False	0.02909371781668383	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8.0	8601150.0	8285270.0	7944710.0	8099410.0	8930770.0	8185770.0	0	0.4072546710913822	0.052250172823714164	False	0.029119464469618953	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3.0	5225910.0	183979.0	5838720.0	5197440.0	5953400.0	5983230.0	1	0.4086498062550845	0.5825109140677626	False	0.02914521112255407	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2.0	5601720.0	5693360.0	5768080.0	6202780.0	6243260.0	6688670.0	0	0.40895115848627966	-0.07747836186272788	False	0.02917095777548919	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1.0	6542640.0	6598500.0	7154600.0	7456490.0	6808920.0	7362860.0	0	0.409830330179268	-0.06275630761732144	False	0.029196704428424307	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE39	YPDB_ECOLI	ypdB	Transcriptional regulatory protein YpdB	4	4.0	7654650.0	7531100.0	8018780.0	7678850.0	8625310.0	8140400.0	0	0.4099307416117275	0.057437330729969434	False	0.029222451081359423	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	7	7.0	12725000.0	12537200.0	12414600.0	12581900.0	12593600.0	12179000.0	0	0.410738872995735	0.01673231434323815	False	0.029248197734294545	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2.0	2584460.0	183979.0	3337340.0	2953410.0	3553480.0	3281710.0	1	0.4113558411438747	0.5617977649345397	False	0.02927394438722966	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10.0	45908400.0	47696800.0	47332500.0	46303100.0	48547200.0	44442700.0	0	0.41184479723365125	0.03444851388077375	False	0.02929969104016478	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEW6	INGK_ECOLI	gsk	Inosine-guanosine kinase	12	12.0	11729200.0	11306200.0	11409300.0	11304100.0	11225600.0	11300100.0	0	0.4120870227617881	0.019174373304924584	False	0.0293254376930999	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9.0	202707000.0	210015000.0	203049000.0	208541000.0	206506000.0	201773000.0	0	0.41250186407742295	-0.0188844264945666	False	0.029351184346035016	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18.0	185520000.0	180838000.0	174960000.0	180900000.0	163485000.0	181781000.0	0	0.4133951406211005	-0.05286002364632389	False	0.029376930998970135	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22.0	46019600.0	45882600.0	45133400.0	45077100.0	42603900.0	45952300.0	0	0.41423175755423064	-0.03363558433052829	False	0.029402677651905254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8.0	2650100.0	2795460.0	2750020.0	2874740.0	2918440.0	2891340.0	0	0.41553124588516216	-0.041536514021028016	False	0.029428424304840373	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8.0	7743390.0	6855080.0	7068180.0	7259190.0	7333860.0	7350760.0	0	0.4160292735548062	0.0450208213175987	False	0.02945417095777549	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18.0	25891500.0	27165600.0	26424500.0	26786600.0	27313200.0	26948400.0	0	0.4161874420500522	-0.02285283889320393	False	0.02947991761071061	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7M2	RL28_ECOLI	rpmB	50S ribosomal protein L28	6	6.0	891021000.0	908069000.0	903582000.0	954126000.0	947777000.0	940205000.0	0	0.41629991826998825	-0.031234400132836335	False	0.029505664263645728	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10.0	95776700.0	90432400.0	88896000.0	89729600.0	89608300.0	87303700.0	0	0.416776079831492	0.03630079614970543	False	0.029531410916580847	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16.0	18453300.0	19003000.0	18593400.0	19115800.0	19611200.0	19720900.0	0	0.41898151916153575	-0.029782939558060186	False	0.029557157569515966	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4.0	2557600.0	1897940.0	1920530.0	2084890.0	2342770.0	2245180.0	0	0.41936317018310654	0.13119085078344878	False	0.029582904222451082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q59385	COPA_ECOLI	copA	Copper-exporting P-type ATPase A	7	7.0	5214730.0	5540440.0	5954390.0	5313330.0	5463620.0	5076910.0	0	0.42067120916027717	0.06221800153633619	False	0.0296086508753862	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32.0	323860000.0	311965000.0	316419000.0	315337000.0	311668000.0	313888000.0	0	0.4208780912030674	0.016395260961944755	False	0.02963439752832132	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8.0	18563000.0	18558300.0	17688500.0	20239700.0	19789900.0	19348100.0	0	0.4212478893612789	-0.05318943293631019	False	0.029660144181256436	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1.0	788737.0	811672.0	722047.0	170587.0	832867.0	748543.0	1	0.42257072001164786	0.43731705681416544	False	0.02968589083419156	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4.0	31385400.0	32343300.0	30342000.0	30457000.0	29780600.0	30730600.0	0	0.4235817805505531	-0.03154519478814353	False	0.029711637487126675	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17.0	36203400.0	35946300.0	36052700.0	36346200.0	36231500.0	34989400.0	0	0.4235893189258196	0.016123460598679036	False	0.02973738414006179	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7R1	RL9_ECOLI	rplI	50S ribosomal protein L9	19	19.0	1559810000.0	1546790000.0	1533180000.0	1647780000.0	1555050000.0	1551940000.0	0	0.42462054308809294	-0.03024463833431499	False	0.029763130792996913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10.0	25215200.0	24666800.0	25758100.0	25248600.0	25994900.0	25900800.0	0	0.4248432664159899	0.021756359732828974	False	0.02978887744593203	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P04982	RBSD_ECOLI	rbsD	D-ribose pyranase	1	1.0	5108500.0	4341200.0	4954080.0	5317590.0	5395100.0	4927940.0	0	0.42501524471476737	0.08366730406035243	False	0.02981462409886715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6.0	12038900.0	11106600.0	11282200.0	10892000.0	10877500.0	11180600.0	0	0.42518864461233835	0.04365816502675838	False	0.029840370751802268	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	4	4.0	5755550.0	6305300.0	6792250.0	6613750.0	6210490.0	6757650.0	0	0.4252741377199054	-0.06895996685826455	False	0.029866117404737384	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77721	YDJF_ECOLI	ydjF	Uncharacterized HTH-type transcriptional regulator YdjF	2	2.0	1727920.0	1225420.0	1339480.0	1525000.0	1319340.0	1177940.0	0	0.4256820699782957	0.15922205488631877	False	0.029891864057672506	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8U0	SYDP_ECOLI	syd	Protein syd	5	5.0	3000610.0	2862710.0	2787340.0	2802020.0	2712060.0	2012340.0	0	0.42573373198198394	0.14690873579635114	False	0.029917610710607622	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1.0	1967970.0	2175280.0	1550140.0	2293120.0	2192320.0	1855230.0	0	0.42850890088264587	-0.14715357129050824	False	0.02994335736354274	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2.0	3929410.0	4777390.0	4809520.0	4670650.0	4353340.0	4412130.0	0	0.42923997820965176	-0.08222969246601776	False	0.02996910401647786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	2	2.0	1394590.0	1316560.0	1494620.0	1187260.0	1388290.0	1501090.0	0	0.4300398488935502	0.09499803255825798	False	0.029994850669412976	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4.0	3304550.0	3499450.0	3625180.0	3218210.0	3582320.0	3446280.0	0	0.4314804822713913	0.048584278911389785	False	0.030020597322348096	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5.0	38875300.0	38436900.0	38940000.0	38034200.0	37332900.0	36778400.0	0	0.43194865867241494	0.023987178313409033	False	0.030046343975283215	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12.0	199927000.0	189745000.0	192853000.0	198442000.0	199324000.0	195017000.0	0	0.4320659048709002	0.021849985362116107	False	0.030072090628218334	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4.0	14720600.0	15380700.0	14059800.0	15108000.0	13914000.0	13743800.0	0	0.43217354857706325	-0.05105993345226546	False	0.03009783728115345	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4.0	3785470.0	3882620.0	3750510.0	4206810.0	4040100.0	3864540.0	0	0.4324163229150469	-0.04634303005808295	False	0.03012358393408857	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33937	NAPA_ECOLI	napA	Periplasmic nitrate reductase	23	23.0	121309000.0	127712000.0	120814000.0	127239000.0	127027000.0	121549000.0	0	0.43247210303337486	-0.028442706379974557	False	0.03014933058702369	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	4	4.0	3565130.0	4098000.0	4685380.0	3793260.0	4421340.0	3782950.0	0	0.43257376312936946	0.11830223777571947	False	0.030175077239958804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1.0	4204600.0	4081480.0	3867410.0	4084290.0	3911570.0	4127410.0	0	0.43267941739145277	-0.03679919408330789	False	0.030200823892893927	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	3	3.0	2379480.0	2315920.0	2406730.0	2437970.0	2889160.0	2435660.0	0	0.4329458444712752	0.09433482493498356	False	0.030226570545829043	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8.0	7184030.0	7572270.0	7596230.0	7372400.0	8352760.0	7177760.0	0	0.4333041846585371	0.06444375650958997	False	0.030252317198764162	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07000	PLDB_ECOLI	pldB	Lysophospholipase L2	1	1.0	2210250.0	2404660.0	2173000.0	2253860.0	2506490.0	2624640.0	0	0.43340744641930845	-0.08011499874231583	False	0.03027806385169928	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	11	11.0	27698300.0	28237000.0	28761000.0	28491500.0	29611000.0	27686400.0	0	0.43344917002457656	0.028017827137059723	False	0.030303810504634397	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3.0	5904860.0	5203820.0	5707840.0	4862260.0	4777560.0	5296640.0	0	0.4351978450911204	0.09340506951706554	False	0.03032955715756952	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5.0	5129160.0	4894770.0	4575700.0	5593500.0	5082290.0	5023230.0	0	0.4363573814503793	-0.06899418372736382	False	0.030355303810504636	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	6	6.0	9798090.0	9440320.0	9558140.0	9827750.0	9947630.0	9622990.0	0	0.436557513916363	0.020467576954304654	False	0.03038105046343975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77804	YDGA_ECOLI	ydgA	Protein YdgA	22	22.0	79549000.0	76431800.0	76192400.0	75874200.0	76808200.0	77218300.0	0	0.4382920161182671	0.018891556839985824	False	0.030406797116374874	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02918	PBPA_ECOLI	mrcA	Penicillin-binding protein 1A	9	9.0	57988500.0	58516200.0	64114200.0	58562000.0	57290400.0	55938200.0	0	0.4383182228025848	0.052215605385149126	False	0.03043254376930999	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEL0	FDOI_ECOLI	fdoI	Formate dehydrogenase, cytochrome b556(fdo) subunit	2	2.0	706589.0	644550.0	772266.0	747561.0	159946.0	807884.0	1	0.43883970507355696	-0.4248595666270137	False	0.03045829042224511	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
