Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	14	14.0	5634710.0	5739330.0	5596620.0	5903180.0	5996010.0	5482300.0	0	0.033626249207545075	-0.07770440988433584	False	0.002473684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33920	NDPA_ECOLI	yejK	Nucleoid-associated protein YejK	17	17.0	13048800.0	13459800.0	13071200.0	13179100.0	13414200.0	12864900.0	0	0.03424649003325193	-0.03899847370634992	False	0.0025	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16.0	68257500.0	70861100.0	69855600.0	70993500.0	71537600.0	69283800.0	0	0.03464980882857341	-0.04111311305848243	False	0.0025263157894736847	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8.0	13713700.0	15501600.0	14137000.0	14662300.0	15811500.0	13691000.0	0	0.034875920710076024	-0.14630187016048293	False	0.002552631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10.0	17214500.0	18145400.0	17186600.0	18326100.0	17751200.0	17280600.0	0	0.034923176594859884	-0.06924342712405718	False	0.0025789473684210526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7L3	RL20_ECOLI	rplT	50S ribosomal protein L20	7	7.0	681471000.0	662283000.0	685780000.0	647129000.0	663863000.0	671516000.0	0	0.035101263038811385	0.047104879449346604	False	0.002605263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6.0	398836000.0	387601000.0	404110000.0	389518000.0	397085000.0	407457000.0	0	0.03550036456936884	0.04380439197209474	False	0.002631578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16.0	8496880.0	7381610.0	7843280.0	7242980.0	7650590.0	8203120.0	0	0.0359620667576028	0.13989097592840305	False	0.0026578947368421056	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46893	ISPD_ECOLI	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	4	4.0	6315460.0	6963440.0	6515090.0	6827440.0	6886220.0	6639660.0	0	0.03597774025018638	-0.0867654146693622	False	0.00268421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	1	1.0	15308300.0	23106100.0	151323.0	29000500.0	28894400.0	126123.0	2	0.03636516765243856	-2.3777125088091426	False	0.002710526315789474	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6P5	DER_ECOLI	der	GTPase Der	19	19.0	27304600.0	28355000.0	27502200.0	27849000.0	28333400.0	27740900.0	0	0.036470150310860726	-0.0343617237222471	False	0.002736842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4.0	1667390.0	1983150.0	1802840.0	2268550.0	2169290.0	1925190.0	0	0.038599241949867275	-0.25106048291124355	False	0.002763157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	15	15.0	64016400.0	65868000.0	64468400.0	67956000.0	67759600.0	65058400.0	0	0.03959653445010785	-0.058722651490895825	False	0.0027894736842105266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q2M7R5	YIBT_ECOLI	yibT	Uncharacterized protein YibT	2	2.0	8113490.0	8750990.0	7659580.0	8432220.0	8282070.0	7467860.0	0	0.03966998270046631	-0.1318637800582725	False	0.0028157894736842107	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11.0	47164400.0	49097200.0	47532200.0	50105500.0	49426400.0	48674400.0	0	0.03970683568314018	-0.05196337178275434	False	0.002842105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6.0	10623400.0	11200000.0	10566900.0	11239800.0	10876100.0	10785500.0	0	0.039896673363942356	-0.05923041305046995	False	0.002868421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	18	18.0	62256000.0	65121700.0	62275300.0	63169600.0	64532700.0	61426800.0	0	0.040104308097410196	-0.05230703846855954	False	0.0028947368421052633	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1.0	1511730.0	1594220.0	1287170.0	1785580.0	1639750.0	1229210.0	0	0.04028546121797425	-0.3174549519944877	False	0.002921052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11.0	23864700.0	25311200.0	23484000.0	24418300.0	24667800.0	23942000.0	0	0.040321220504250424	-0.06153637773324458	False	0.0029473684210526317	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P01127ups|PDGFB_HUMAN_UPS	Platelet-derived	Platelet-derived		2	2.0	3826430.0	9357280.0	5118860.0	8988550.0	10264800.0	126123.0	1	0.041828743635200914	-1.6571520724615327	False	0.002973684210526316	False	True	Human	True	False	False	False	diann231	manual	min	0.6609640474436812
P36771	LRHA_ECOLI	lrhA	Probable HTH-type transcriptional regulator LrhA	2	2.0	7875700.0	6993960.0	7865430.0	7045520.0	7621730.0	8215600.0	0	0.04193913390880683	0.14531716486884094	False	0.003	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	9	9.0	44215200.0	44507000.0	44078500.0	44388500.0	44857600.0	43852600.0	0	0.042298212602291066	-0.01743629815544416	False	0.0030263157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	9	9.0	58658000.0	56898900.0	58231900.0	56161400.0	56533200.0	57299400.0	0	0.04238250916196523	0.03857512874488204	False	0.003052631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33590	NIKA_ECOLI	nikA	Nickel-binding periplasmic protein	18	18.0	16477900.0	18090900.0	17351100.0	17855000.0	18546100.0	17362900.0	0	0.04291049343668076	-0.09012888929061115	False	0.003078947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2.0	2594310.0	2223840.0	2443100.0	2306640.0	2006320.0	2520020.0	0	0.04422991895380925	0.20931115394687255	False	0.003105263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6.0	27300500.0	29219800.0	28344800.0	29428600.0	29925500.0	28561300.0	0	0.04448108276296921	-0.07294832939382714	False	0.003131578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15.0	5371620.0	5851400.0	5546600.0	5685270.0	5766760.0	5605850.0	0	0.044719002441787975	-0.06648896980641301	False	0.003157894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06974	FLIM_ECOLI	fliM	Flagellar motor switch protein FliM	9	9.0	13071400.0	12894600.0	13526200.0	12417700.0	12648400.0	13845900.0	0	0.045057876564514966	0.09140125808920709	False	0.00318421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3.0	1035210000.0	1130500000.0	1077010000.0	1115950000.0	1111280000.0	1079240000.0	0	0.04560141002211587	-0.07326965974933579	False	0.003210526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12.0	34774200.0	32892300.0	33065200.0	31066700.0	31854900.0	34241900.0	0	0.04614357833792815	0.09141173477254072	False	0.003236842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2.0	2220130.0	2688710.0	2248360.0	2420050.0	2487720.0	2161170.0	0	0.04658713884035468	-0.19639618409081655	False	0.0032631578947368424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7W1	RS5_ECOLI	rpsE	30S ribosomal protein S5	14	14.0	1059780000.0	980591000.0	1012820000.0	976844000.0	993551000.0	1036160000.0	0	0.046814107850236715	0.07514216680530052	False	0.003289473684210526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2.0	25801800.0	28550200.0	27050700.0	27803200.0	27637700.0	25229800.0	0	0.047242426415924806	-0.10524091312306837	False	0.0033157894736842108	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	9	9.0	252289000.0	259260000.0	254604000.0	260137000.0	265831000.0	255252000.0	0	0.04799919872907756	-0.04304611777975932	False	0.003342105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3.0	33002700.0	36582800.0	36098700.0	38633200.0	38309600.0	34727000.0	0	0.04805116084305064	-0.12881654612697377	False	0.003368421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18.0	23992400.0	24442300.0	23463100.0	24293100.0	24178700.0	23448700.0	0	0.04813293381395477	-0.04032673952456517	False	0.0033947368421052633	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10.0	191479000.0	197600000.0	193681000.0	195698000.0	200617000.0	193110000.0	0	0.049950578689951335	-0.03851321133386161	False	0.0034210526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33937	NAPA_ECOLI	napA	Periplasmic nitrate reductase	22	22.0	113996000.0	119891000.0	111673000.0	116516000.0	116632000.0	114988000.0	0	0.05009708410780023	-0.05150771359861923	False	0.003447368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6.0	1349480000.0	1309780000.0	1358420000.0	1238580000.0	1265610000.0	1361980000.0	0	0.05041133724844244	0.09369276168495262	False	0.003473684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12.0	11691800.0	13289600.0	12218100.0	12858900.0	12456300.0	12144100.0	0	0.050435155725833646	-0.09862091112628177	False	0.0035	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEQ6	GLNP_ECOLI	glnP	Glutamine transport system permease protein GlnP	5	5.0	4181630.0	3825700.0	3987300.0	3772390.0	3706160.0	3938080.0	0	0.051181996000390514	0.09897733759157591	False	0.0035263157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45577	PROQ_ECOLI	proQ	ProP effector	11	11.0	106610000.0	103954000.0	106172000.0	100422000.0	100498000.0	106598000.0	0	0.051458767938922435	0.06706085117054904	False	0.0035526315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1.0	9298520.0	10326500.0	8717870.0	11586100.0	10145900.0	9011210.0	0	0.05207659547604393	-0.24627351518892598	False	0.003578947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	19	19.0	106490000.0	113836000.0	107768000.0	111392000.0	111220000.0	110317000.0	0	0.0524810781059409	-0.05183166282468719	False	0.0036052631578947373	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10.0	92727900.0	89637800.0	91512700.0	85302300.0	86071600.0	92202600.0	0	0.05317741824168657	0.08286860656985641	False	0.0036315789473684214	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2.0	605642.0	555938.0	684681.0	606656.0	536176.0	671038.0	0	0.05426332680302219	0.20736456019211888	False	0.003657894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2.0	7683290.0	7163080.0	7445780.0	6563090.0	6474030.0	7359630.0	0	0.05439898466609229	0.1548306889128381	False	0.0036842105263157894	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5.0	10608300.0	11143500.0	10547000.0	11119900.0	11060200.0	10901300.0	0	0.05467657446149249	-0.055922847792394495	False	0.003710526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39.0	29523500.0	31266400.0	30891400.0	32171300.0	32334500.0	30787600.0	0	0.054867777304822576	-0.07053357116442183	False	0.003736842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q93K97	ADPP_ECOLI	nudF	ADP-ribose pyrophosphatase	6	6.0	8640030.0	9304000.0	8595820.0	8889880.0	9507790.0	8449300.0	0	0.05493261644066546	-0.10903845304109745	False	0.0037631578947368424	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	21059400.0	21716600.0	20943100.0	21218900.0	22060200.0	20362200.0	0	0.05544228900501401	-0.059614616988243434	False	0.0037894736842105266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEE1	DCRB_ECOLI	dcrB	Protein DcrB	6	6.0	69499000.0	67846000.0	68908900.0	67486000.0	66465500.0	68073600.0	0	0.05579745838200949	0.0331042256454782	False	0.0038157894736842103	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	17	17.0	192884000.0	191563000.0	191946000.0	190968000.0	191087000.0	193476000.0	0	0.05670283441137491	0.011742774161409012	False	0.003842105263157895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	1	1.0	348374.0	436819.0	428116.0	454569.0	497652.0	359272.0	0	0.0575146132046334	-0.29042759660954226	False	0.003868421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	3	3.0	2170000.0	75779.2	1540830.0	991090.0	117251.0	1019680.0	2	0.05793042534159566	1.9981801937121773	False	0.0038947368421052633	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30.0	188794000.0	189661000.0	189570000.0	190577000.0	191047000.0	187907000.0	0	0.05830556291250521	-0.01271800206809918	False	0.0039210526315789475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6.0	21466500.0	23710000.0	21961500.0	22785900.0	23178700.0	22676800.0	0	0.05852897640377176	-0.075877782408686	False	0.003947368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9.0	12930800.0	14157800.0	13449700.0	13562500.0	13885000.0	13368200.0	0	0.05871105301588882	-0.06585964440955877	False	0.003973684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12.0	28656400.0	27652100.0	28403300.0	27311600.0	28257700.0	28929000.0	0	0.05883653254829629	0.04719252547880593	False	0.004	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1.0	5039110.0	5861620.0	5200910.0	5300270.0	5513420.0	4705270.0	0	0.0589250921159362	-0.15802269038201214	False	0.004026315789473684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	3	3.0	1132160.0	1076920.0	1231870.0	857136.0	800362.0	1240760.0	0	0.05900513718518282	0.39868141746644564	False	0.0040526315789473685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14.0	38128500.0	39242100.0	37739900.0	38211800.0	38775600.0	37366400.0	0	0.05937256486942911	-0.037658879013439055	False	0.004078947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	6	6.0	4612060.0	4551260.0	4932460.0	4159450.0	4051720.0	4722740.0	0	0.05951918325883025	0.160805246431096	False	0.004105263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6.0	9038540.0	9520750.0	9126060.0	9684440.0	9450530.0	9403170.0	0	0.059779082649863376	-0.05584057547107711	False	0.004131578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11.0	958608000.0	904567000.0	938602000.0	857955000.0	899503000.0	915948000.0	0	0.060744957124413156	0.07966646320961757	False	0.004157894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	25	24.0	2317280000.0	2373760000.0	2347500000.0	2400300000.0	2397240000.0	2366550000.0	0	0.06203454269283397	-0.028437065936178126	False	0.004184210526315789	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	41	41.0	1629070000.0	1596590000.0	1609210000.0	1572010000.0	1580870000.0	1599280000.0	0	0.06285966023354594	0.02651302496985436	False	0.004210526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8.0	9067610.0	10404600.0	8532370.0	9313470.0	9632170.0	8596850.0	0	0.06336555825088301	-0.16398005433772675	False	0.004236842105263159	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	3	3.0	8683510.0	7750520.0	8039910.0	7675770.0	6969240.0	8129350.0	0	0.06539252458493366	0.15019584972288946	False	0.004263157894736842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
