Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16.0	870324000.0	812335000.0	859257000.0	797189000.0	782076000.0	887254000.0	0	0.003322478076574081	0.1298468446050887	False	0.0024334016393442624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2.0	240502.0	479875.0	291535.0	466226.0	440134.0	306982.0	0	0.0033605158197522233	-0.7243964628456092	False	0.002459016393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A890	TUSA_ECOLI	tusA	Sulfurtransferase TusA	3	3.0	27607500.0	30861900.0	27292500.0	32254500.0	31032900.0	28452400.0	0	0.003571333307777917	-0.17572662851990298	False	0.002484631147540984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3.0	8550120.0	7214690.0	9168200.0	6658330.0	7221410.0	9364720.0	0	0.0037100125807215485	0.36052758221095166	False	0.0025102459016393443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2.0	36842300.0	53661900.0	36191300.0	50595600.0	55009500.0	35641400.0	0	0.0037927547499474945	-0.5514272769077627	False	0.002535860655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7W7	RS8_ECOLI	rpsH	30S ribosomal protein S8	6	6.0	231461000.0	275539000.0	237600000.0	287331000.0	282157000.0	248955000.0	0	0.0038340792510258735	-0.23498144572317844	False	0.0025614754098360654	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07021	YFIB_ECOLI	yfiB	Putative lipoprotein YfiB	4	4.0	3361440.0	4173520.0	3583220.0	4484560.0	4506090.0	3625320.0	0	0.0038472476049229124	-0.3166439155036841	False	0.0025870901639344266	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	39	39.0	95083600.0	86539100.0	97586900.0	86201200.0	88392300.0	99120300.0	0	0.0038656157234801996	0.16015182052647992	False	0.0026127049180327874	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEE1	DCRB_ECOLI	dcrB	Protein DcrB	6	6.0	65984200.0	73613800.0	65884600.0	72683700.0	73957300.0	68159300.0	0	0.004037541841808009	-0.13897077564210217	False	0.0026383196721311477	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2.0	1430270.0	1316220.0	1468440.0	1286530.0	1239340.0	1481430.0	0	0.00413450427998218	0.18908566845883396	False	0.0026639344262295085	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13.0	19848300.0	21980900.0	20420600.0	21897100.0	21749900.0	19973300.0	0	0.004256930721802559	-0.12353481252470526	False	0.002689549180327869	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3.0	23516400.0	28376600.0	23736300.0	27975600.0	29650400.0	23074500.0	0	0.004287850255906604	-0.29029749638177277	False	0.00271516393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5.0	358152000.0	270259000.0	357462000.0	266593000.0	244575000.0	350941000.0	0	0.004315277370376019	0.4487753546058278	False	0.0027407786885245903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11.0	133344000.0	112503000.0	137349000.0	116546000.0	120026000.0	135075000.0	0	0.004326699223430302	0.2171180567349958	False	0.002766393442622951	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	22811500.0	20345700.0	22549200.0	20815300.0	21125000.0	22922900.0	0	0.004696303290040535	0.13263119544145524	False	0.0027920081967213115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5.0	447240000.0	394868000.0	441480000.0	402499000.0	409353000.0	462401000.0	0	0.004771212640447535	0.16306592068195586	False	0.0028176229508196722	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4.0	40543200.0	38822600.0	40024900.0	38967400.0	38281800.0	40251700.0	0	0.00481557050647803	0.05783939592498254	False	0.002843237704918033	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4.0	41644900.0	45528600.0	40413700.0	46216300.0	46326700.0	42185900.0	0	0.004930879654469692	-0.1522346129966367	False	0.0028688524590163938	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13.0	102034000.0	108345000.0	101815000.0	107076000.0	110556000.0	99271600.0	0	0.00511475116311955	-0.10487827498532516	False	0.002894467213114754	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9.0	32563700.0	35074700.0	32028800.0	35489300.0	34984100.0	33105300.0	0	0.005188315573132468	-0.1115026281131625	False	0.002920081967213115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3.0	34449700.0	39081300.0	34079800.0	41374800.0	40031100.0	35215200.0	0	0.005215595270696269	-0.2158422539245924	False	0.002945696721311475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6.0	11729000.0	10436000.0	12250300.0	10539100.0	9770400.0	12169400.0	0	0.005273728758034116	0.23356849619547582	False	0.0029713114754098364	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4.0	14595000.0	19103300.0	12818300.0	18517000.0	20053700.0	11953300.0	0	0.0053039745309722336	-0.5509489687492298	False	0.002996926229508197	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02413	RL15_ECOLI	rplO	50S ribosomal protein L15	12	12.0	846743000.0	795355000.0	845578000.0	805248000.0	803706000.0	864453000.0	0	0.005323127909269823	0.08870232053831253	False	0.0030225409836065575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	65	60.0	1892280000.0	1993080000.0	1852620000.0	1962350000.0	1990490000.0	1839260000.0	0	0.005462049541223328	-0.0905597735633026	False	0.0030481557377049183	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2.0	12103700.0	17321800.0	13362500.0	19078800.0	17010100.0	13894300.0	0	0.005507211560698436	-0.4403802448185692	False	0.0030737704918032786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2.0	3332010.0	3684500.0	3484960.0	3760550.0	3838590.0	3433590.0	0	0.005522740970176782	-0.13852981517517246	False	0.00309938524590164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00957	SYA_ECOLI	alaS	Alanine--tRNA ligase	43	43.0	123211000.0	126681000.0	121833000.0	125308000.0	127180000.0	122051000.0	0	0.005671036330192553	-0.04668755316150562	False	0.003125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06610	BTUE_ECOLI	btuE	Vitamin B12 transport periplasmic protein BtuE	7	7.0	55184500.0	57747300.0	56151400.0	58640200.0	57569500.0	55269200.0	0	0.005737775972207286	-0.06229816976677181	False	0.003150614754098361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8.0	7672440.0	6420690.0	8327050.0	6470270.0	6758490.0	8018320.0	0	0.005843371441417679	0.28961567759642504	False	0.0031762295081967213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	11	11.0	5936700.0	6801170.0	5951640.0	6750170.0	7039380.0	6026340.0	0	0.005910140243683868	-0.20085200415364876	False	0.003201844262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1.0	1404810.0	4882850.0	2173420.0	3981590.0	5306290.0	2097050.0	0	0.006188219030521377	-1.3201506028908323	False	0.003227459016393443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	19662500.0	21555000.0	19690400.0	22326100.0	21709200.0	19449800.0	0	0.006292452907481102	-0.15760007399466297	False	0.0032530737704918036	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	25	25.0	19417700.0	18717800.0	19591200.0	18349300.0	18288800.0	19186800.0	0	0.006324576425699871	0.07217546630259204	False	0.003278688524590164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7.0	8368380.0	9274430.0	8540560.0	9306160.0	9357090.0	8644720.0	0	0.006340274410191785	-0.12868228117307676	False	0.0033043032786885247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07330	CHEB_ECOLI	cheB	Chemotaxis response regulator protein-glutamate methylesterase	4	4.0	2619640.0	2326880.0	2602600.0	2413410.0	2363690.0	2627500.0	0	0.00636657445317086	0.1440173496420531	False	0.003329918032786885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	10	10.0	34843500.0	37662800.0	34055200.0	38989300.0	39207900.0	35857300.0	0	0.0065866235357410355	-0.14534969209419427	False	0.0033555327868852462	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16.0	186136000.0	183673000.0	187485000.0	181433000.0	181791000.0	188534000.0	0	0.006610171362949175	0.039698823679872444	False	0.003381147540983607	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	10	10.0	15104900.0	14026200.0	14657900.0	13668100.0	14098400.0	14912500.0	0	0.00663693385510963	0.09622645078538793	False	0.0034067622950819674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	15	15.0	8748720.0	9254900.0	8885340.0	9231500.0	9180390.0	8897010.0	0	0.006743323511106051	-0.06047240627842814	False	0.003432377049180328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2.0	22126000.0	20476900.0	22770300.0	20039200.0	20133600.0	23170700.0	0	0.006821363187224303	0.1664550163111542	False	0.0034579918032786885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1.0	840015.0	1333270.0	872440.0	1291750.0	1162550.0	997733.0	0	0.007056217209753475	-0.4828796202609329	False	0.0034836065573770497	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Z0	RPIA_ECOLI	rpiA	Ribose-5-phosphate isomerase A	8	8.0	91522400.0	101658000.0	93447500.0	100490000.0	104728000.0	93233700.0	0	0.007345244812944131	-0.14151473195595354	False	0.00350922131147541	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	3	3.0	1106590.0	1282480.0	1107360.0	1281360.0	1220370.0	1144220.0	0	0.007373273573822155	-0.1723168860556149	False	0.0035348360655737708	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5.0	90502000.0	95705100.0	88356900.0	97596300.0	94239400.0	88976700.0	0	0.0074264354467770835	-0.10241894615613607	False	0.003560450819672131	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2.0	2742030.0	2180490.0	2958830.0	2125680.0	2295630.0	2677110.0	0	0.007480874151459337	0.3437412850720904	False	0.003586065573770492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24182	ACCC_ECOLI	accC	Biotin carboxylase	23	23.0	95307600.0	97721700.0	94046900.0	98281100.0	97638100.0	95235300.0	0	0.007629659947316877	-0.04516897400022023	False	0.0036116803278688527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10.0	204893000.0	213026000.0	202930000.0	209469000.0	211571000.0	205978000.0	0	0.008185140052189935	-0.04686202223277349	False	0.0036372950819672134	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46856	YQHD_ECOLI	yqhD	Alcohol dehydrogenase YqhD	16	16.0	30579500.0	28929500.0	31571700.0	29612400.0	29146700.0	31101500.0	0	0.008228049404744439	0.08875620059112366	False	0.0036629098360655738	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	2	2.0	1310390.0	3783860.0	1989430.0	3725330.0	3739870.0	1459490.0	0	0.008577544114618014	-1.2409801178969249	False	0.0036885245901639345	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7.0	119065000.0	130167000.0	116297000.0	128555000.0	132621000.0	111603000.0	0	0.008690651146500325	-0.17364350077162008	False	0.003714139344262295	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A887	UBIE_ECOLI	ubiE	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE	10	10.0	48006300.0	45953700.0	47355900.0	46051000.0	45051800.0	48581300.0	0	0.008741934825083656	0.07073189255619848	False	0.003739754098360656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1.0	137917.0	3370870.0	199826.0	4028420.0	2952010.0	161682.0	3	0.00880545323998183	-4.373400113316603	False	0.003765368852459017	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	17	16.0	209310000.0	197790000.0	214069000.0	191944000.0	198187000.0	206771000.0	0	0.008806309454702033	0.10007297598268733	False	0.003790983606557377	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4.0	21248600.0	17769200.0	21817600.0	17890400.0	19228400.0	21938400.0	0	0.008922533029734909	0.24405104136344818	False	0.003816598360655738	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18.0	1336520000.0	1399970000.0	1321350000.0	1421720000.0	1393820000.0	1357850000.0	0	0.008986436899989831	-0.07004850209898761	False	0.0038422131147540983	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	9	9.0	23440600.0	24949700.0	23473700.0	24952000.0	24289800.0	23040200.0	0	0.009007084605491884	-0.08483704369977928	False	0.0038678278688524595	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17.0	31520700.0	33200000.0	30853100.0	33266900.0	33537200.0	31710200.0	0	0.009058744099609465	-0.08803784622628168	False	0.00389344262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	35	35.0	617698000.0	643207000.0	611840000.0	631003000.0	633339000.0	607964000.0	0	0.009138545082131667	-0.0539742964114454	False	0.00391905737704918	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7.0	48119800.0	49105700.0	47144300.0	50224800.0	50279300.0	47081600.0	0	0.00929961011389331	-0.07180576763493605	False	0.003944672131147541	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13.0	72666600.0	76299800.0	74049900.0	77538900.0	78478100.0	73831900.0	0	0.009482814961560098	-0.07499819224692074	False	0.003970286885245902	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5.0	614004000.0	506974000.0	611694000.0	437562000.0	487601000.0	641337000.0	0	0.009503100647370605	0.38257946381406877	False	0.003995901639344263	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15.0	162743000.0	182560000.0	157010000.0	187474000.0	183321000.0	168044000.0	0	0.009651828918112573	-0.18192444025972843	False	0.004021516393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	188504000.0	172434000.0	186299000.0	176260000.0	172126000.0	194594000.0	0	0.009864428975314062	0.12865004145203401	False	0.004047131147540984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	4	4.0	3276640.0	3945140.0	3451900.0	4120180.0	4037510.0	3594900.0	0	0.009991459892047923	-0.22942064278692953	False	0.004072745901639344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6.0	4440220.0	4088560.0	4384250.0	3898610.0	4030300.0	4646080.0	0	0.010036739963397922	0.16467555498162903	False	0.004098360655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4.0	22360800.0	25489000.0	22893200.0	24659600.0	25954100.0	22664700.0	0	0.01005418036147228	-0.16413879390433425	False	0.004123975409836066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4.0	4462380.0	3975540.0	4309440.0	3831360.0	3985300.0	4600110.0	0	0.010107332185118431	0.18137480941511738	False	0.004149590163934426	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
