Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1.0	7041870.0	5614870.0	7016540.0	6989180.0	6155050.0	5935900.0	0	0.3396835596707528	0.12467894019980064	False	0.025417536534446766	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2.0	1051730.0	926654.0	1234530.0	1128230.0	1291550.0	1179340.0	0	0.3399352220667654	0.14565717266233866	False	0.025443632567849688	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9.0	7847990.0	8332340.0	8102480.0	7417460.0	8778780.0	7728860.0	0	0.34137199042915733	0.0748684139628722	False	0.02546972860125261	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	18	15.0	1423540000.0	1387910000.0	1448830000.0	1393710000.0	1384040000.0	1404970000.0	0	0.34211532655754623	0.023861486200097495	False	0.025495824634655533	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	5	5.0	6001830.0	7694470.0	6104800.0	6167160.0	6395110.0	6397980.0	0	0.34252953071890363	-0.1309454466700705	False	0.02552192066805846	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5.0	38195000.0	37957000.0	37669500.0	37975700.0	40317300.0	37253700.0	0	0.3426993147122327	0.037683466323410096	False	0.02554801670146138	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2.0	1380640.0	1346810.0	1606230.0	1426230.0	1546920.0	1496330.0	0	0.34313678318050833	0.08669437113532821	False	0.0255741127348643	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7W1	RS5_ECOLI	rpsE	30S ribosomal protein S5	14	14.0	1118840000.0	1141220000.0	1119120000.0	1109510000.0	1077870000.0	1119430000.0	0	0.3439801760498384	-0.023447042800191806	False	0.025600208768267227	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12.0	12378100.0	12513100.0	12809300.0	12168800.0	12286500.0	12138300.0	0	0.3439916472436888	0.02538866712405775	False	0.025626304801670146	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	1	1.0	29376400.0	27717300.0	30321000.0	30179300.0	30451300.0	29503300.0	0	0.34446246919681944	0.044675058208897306	False	0.025652400835073072	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEL6	FEPB_ECOLI	fepB	Ferrienterobactin-binding periplasmic protein	5	5.0	9879110.0	10597900.0	10562900.0	10639400.0	9746980.0	10003700.0	0	0.34461809625550316	-0.04941814277020381	False	0.025678496868475995	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4.0	17677000.0	18398900.0	19196100.0	22090000.0	20013400.0	20567500.0	0	0.3454932755928305	-0.10205620756591238	False	0.025704592901878914	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	12	12.0	40491100.0	40513600.0	41858600.0	40380200.0	41765400.0	41436100.0	0	0.34604972170341075	0.020901574276170534	False	0.02573068893528184	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	5	5.0	5621400.0	6001860.0	5413350.0	5661340.0	5831090.0	5716720.0	0	0.3460734566557831	-0.043317268121857995	False	0.025756784968684762	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31119	AAS_ECOLI	aas	Bifunctional protein aas	13	13.0	7910330.0	7253100.0	8004340.0	7512580.0	7594640.0	7955160.0	0	0.3462259342705096	0.0492160234715625	False	0.025782881002087685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11.0	20068400.0	19169300.0	19659100.0	18903600.0	18851700.0	19198700.0	0	0.3468420414110521	0.03256858218222912	False	0.025808977035490607	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	10	10.0	23845500.0	25036300.0	24610500.0	24380600.0	24692700.0	24803900.0	0	0.3471352998498009	-0.020991326434027874	False	0.02583507306889353	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	7	7.0	19670100.0	20364200.0	21117900.0	19907700.0	21563600.0	19992600.0	0	0.3474008676290086	0.04911817724026715	False	0.025861169102296452	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	54	54.0	408072000.0	406002000.0	414606000.0	407265000.0	408968000.0	410439000.0	0	0.3475063541612082	0.009330669129152895	False	0.025887265135699375	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2.0	149116.0	879309.0	104247.0	105878.0	615281.0	881392.0	3	0.3477016533212296	-1.103559632172889	False	0.0259133611691023	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2.0	22812800.0	23220400.0	23292500.0	22867000.0	22449200.0	23418100.0	0	0.34821804001207707	-0.019875774076073882	False	0.02593945720250522	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1.0	1532590.0	1155040.0	1648420.0	1470010.0	1253850.0	1333620.0	0	0.3484325216646745	0.16387275473598978	False	0.025965553235908143	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	7	7.0	7629260.0	7581730.0	7337580.0	7254680.0	7709180.0	7367020.0	0	0.3491084602515665	0.030384884471832862	False	0.02599164926931107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P77781	YDII_ECOLI	ydiI	Esterase YdiI	3	3.0	1685570.0	2051870.0	1991480.0	2261280.0	2136600.0	2004810.0	0	0.350688309815428	-0.12001458387090508	False	0.026017745302713988	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31441	ADEC_ECOLI	ade	Adenine deaminase	3	3.0	13136600.0	15689000.0	15817000.0	17020300.0	12825700.0	13488800.0	0	0.35267873266657607	-0.14504519813463743	False	0.026043841336116914	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	2	2.0	730142.0	1026080.0	104247.0	759980.0	973771.0	952688.0	1	0.35443901640211456	-0.5989941814406715	False	0.026069937369519833	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q46798	YGER_ECOLI	ygeR	Uncharacterized lipoprotein YgeR	4	4.0	2568760.0	2000250.0	2000870.0	2125360.0	2882150.0	2388220.0	0	0.35500002749289683	0.19407901369713004	False	0.026096033402922755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3.0	14170900.0	12875200.0	15345200.0	13888700.0	14120100.0	14743100.0	0	0.35511535309415254	0.07217080987713578	False	0.02612212943632568	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5.0	8120730.0	8402330.0	8418420.0	8199480.0	8614090.0	7934540.0	0	0.35626977727480186	0.03582359492818147	False	0.0261482254697286	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3.0	5346220.0	4763100.0	5049060.0	5670490.0	3293260.0	5572660.0	0	0.3574074024533916	-0.22566676880070932	False	0.026174321503131526	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P16681	PHNB_ECOLI	phnB	Protein PhnB	1	1.0	149116.0	1403260.0	104247.0	105878.0	928768.0	1205180.0	3	0.3592988002755183	-1.1991998325084594	False	0.02620041753653445	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.0
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	10	10.0	7803020.0	7936440.0	7615040.0	7695790.0	7456890.0	7655620.0	0	0.36022881266556633	-0.025808862059776026	False	0.026226513569937368	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3.0	3279450.0	3118900.0	3534660.0	3164490.0	3637410.0	3590900.0	0	0.36110795643419813	0.08196385198410835	False	0.026252609603340294	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2.0	813920.0	786227.0	715441.0	750060.0	825801.0	661636.0	0	0.3616553303293227	0.09968545401122898	False	0.026278705636743217	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3.0	18065400.0	18396700.0	19035600.0	17706500.0	19761200.0	18884100.0	0	0.36178963752852855	0.048371469234509135	False	0.02630480167014614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	34	34.0	81201600.0	82866000.0	83272700.0	83242300.0	81597200.0	82238800.0	0	0.3619849130282767	-0.013280325689087581	False	0.02633089770354906	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5.0	7573940.0	7307540.0	7636470.0	7851970.0	7866330.0	7196600.0	0	0.3635540305139593	0.04577025333864873	False	0.026356993736951984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2.0	17514800.0	20723300.0	18804200.0	18237900.0	18859500.0	18938400.0	0	0.36372512638645293	-0.06944714309580012	False	0.026383089770354907	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24.0	86276100.0	90856900.0	88011000.0	88472200.0	89717900.0	88569100.0	0	0.36520667561395903	-0.021119634693292085	False	0.02640918580375783	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	12	12.0	24188600.0	24275200.0	23966600.0	23231800.0	23674900.0	22747500.0	0	0.3659097761777683	0.0319978870028676	False	0.026435281837160755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	5	5.0	99817100.0	95545800.0	108020000.0	93667300.0	93526100.0	97557600.0	0	0.366622101526864	0.07160562940654157	False	0.026461377870563674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2.0	149116.0	908120.0	1025530.0	1054980.0	957341.0	1146910.0	1	0.3666765264798986	-0.5447205780899387	False	0.026487473903966597	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q46829	BGLA_ECOLI	bglA	6-phospho-beta-glucosidase BglA	13	13.0	50907700.0	53952900.0	52137700.0	52625800.0	53390800.0	52511800.0	0	0.3673758253602833	-0.024273291487995067	False	0.026513569937369523	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEN8	FUCM_ECOLI	fucU	L-fucose mutarotase	3	3.0	25062300.0	23422300.0	26441500.0	25662700.0	25470400.0	25349100.0	0	0.36844073086796403	0.048411263211044914	False	0.026539665970772442	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A894	YHBJ_ECOLI	yhbJ	UPF0042 nucleotide-binding protein YhbJ	8	8.0	8101780.0	7889300.0	8388580.0	8058330.0	8141380.0	8259620.0	0	0.3699521760139096	0.025079349100119486	False	0.026565762004175368	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	2	2.0	984890.0	1207360.0	1271940.0	1203830.0	1185030.0	1330710.0	0	0.37046375076610066	-0.12058258797894555	False	0.02659185803757829	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	5	5.0	84431600.0	86149100.0	88005100.0	86343100.0	83011600.0	88136200.0	0	0.37097919006795654	-0.02896296452266798	False	0.02661795407098121	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	3	3.0	9080440.0	8450170.0	8255320.0	8919630.0	7861060.0	9108190.0	0	0.37118616199897797	-0.07155194041877207	False	0.026644050104384136	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3.0	149116.0	4269180.0	4451920.0	4378320.0	4152790.0	4862150.0	1	0.37136076970718185	-0.6260046857680486	False	0.02667014613778706	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33937	NAPA_ECOLI	napA	Periplasmic nitrate reductase	23	23.0	120412000.0	119643000.0	122858000.0	115327000.0	118933000.0	120946000.0	0	0.37144937815502	0.02526170583788669	False	0.02669624217118998	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5.0	1660610.0	1610650.0	1572050.0	105878.0	1824830.0	1618030.0	1	0.37160098545317677	0.600926019216796	False	0.026722338204592903	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9.0	60729200.0	64889500.0	60478500.0	61931000.0	60731800.0	59990200.0	0	0.37240982896882313	-0.03811829749555464	False	0.026748434237995826	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7.0	22863600.0	24228100.0	23911400.0	23918900.0	23591500.0	23405800.0	0	0.3734278954782943	-0.02411946775677324	False	0.02677453027139875	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24.0	221165000.0	223926000.0	218394000.0	219802000.0	218864000.0	219711000.0	0	0.3743842544129315	-0.01094909008550916	False	0.02680062630480167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10.0	20626400.0	20834700.0	20670800.0	20750900.0	20290100.0	20482100.0	0	0.3756219941662615	-0.01120980444899121	False	0.026826722338204597	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	3	3.0	1436030.0	1500680.0	1431910.0	1349430.0	1329790.0	1603470.0	0	0.3762522697620309	-0.08535613474079774	False	0.026852818371607516	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	7	7.0	3491140.0	3256180.0	3965830.0	3412090.0	3509430.0	3694950.0	0	0.3766725251527493	0.08161766351264298	False	0.02687891440501044	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEE8	DMA_ECOLI	dam	DNA adenine methylase	2	2.0	1020320.0	950222.0	872554.0	800617.0	1047070.0	964376.0	0	0.3769184821080424	0.1147222348194661	False	0.026905010438413365	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	18	18.0	17349400.0	17819100.0	17433000.0	17591500.0	17743600.0	17555800.0	0	0.37692004876059254	-0.012045731960237826	False	0.026931106471816284	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1.0	589924.0	695018.0	536116.0	523721.0	598722.0	707532.0	0	0.3771067927918848	-0.1594133868729376	False	0.02695720250521921	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	5	5.0	1229460.0	1351570.0	1160010.0	1034160.0	973667.0	1388570.0	0	0.3775818214312766	-0.1664015506557842	False	0.026983298538622132	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2.0	1092070.0	1123240.0	939502.0	1066080.0	1182760.0	1443890.0	0	0.37820541512268885	-0.17672580718914274	False	0.02700939457202505	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q46856	YQHD_ECOLI	yqhD	Alcohol dehydrogenase YqhD	16	16.0	30364200.0	31162700.0	31794600.0	30653700.0	32432100.0	30711100.0	0	0.3783174047223609	0.0318191863353814	False	0.027035490605427977	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	91311500.0	91447200.0	89624100.0	88291100.0	90475800.0	87689600.0	0	0.3785893416999593	0.021331333459179612	False	0.0270615866388309	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	5	5.0	4454540.0	3752450.0	4448340.0	4223650.0	3906690.0	4139920.0	0	0.3788116885138945	0.08030618244954757	False	0.027087682672233823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6.0	9918330.0	9879980.0	9729300.0	10224600.0	9333260.0	9609450.0	0	0.37991272435357515	-0.03604238505815654	False	0.027113778705636745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1.0	5004170.0	4741270.0	4459940.0	4884970.0	130701.0	5137990.0	1	0.3799426630953918	-0.6217798240567974	False	0.027139874739039668	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5.0	10982200.0	10401000.0	10329000.0	10425600.0	10636600.0	10489100.0	0	0.3802434805621438	0.028830459375702697	False	0.02716597077244259	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00888	AROF_ECOLI	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	8	7.0	11320400.0	11189900.0	10871400.0	11347400.0	11030900.0	11137300.0	0	0.3804246899983259	-0.01949148338892101	False	0.027192066805845513	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1.0	555782.0	681919.0	104247.0	700201.0	731181.0	634324.0	1	0.38046954116902265	-0.5354731323937151	False	0.02721816283924844	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3.0	26810900.0	29231000.0	25354500.0	27048800.0	27098100.0	26185800.0	0	0.38064417902669084	-0.05713576069442332	False	0.027244258872651358	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3.0	5904750.0	6981700.0	7014460.0	6892990.0	6114190.0	6349410.0	0	0.3831367345460557	-0.08754220410846332	False	0.02727035490605428	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6.0	8105980.0	8271200.0	7731950.0	8800530.0	8549610.0	8207360.0	0	0.383378241880384	-0.05180029100587474	False	0.027296450939457206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00811	AMPC_ECOLI	ampC	Beta-lactamase	5	5.0	6529150.0	5730340.0	6448120.0	5874310.0	6195820.0	6632250.0	0	0.38427490307461043	0.07222235157073452	False	0.027322546972860125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	8	8.0	1089500.0	1067350.0	1276290.0	1003140.0	1074500.0	1141240.0	0	0.38448411468201177	0.09917956721205737	False	0.02734864300626305	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	5	5.0	1204680.0	1166790.0	1222950.0	1272360.0	1184470.0	1526920.0	0	0.384674005344547	-0.13487230695684727	False	0.02737473903966597	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00934	THRC_ECOLI	thrC	Threonine synthase	15	15.0	18420700.0	18449800.0	18111000.0	17969800.0	18785900.0	18189600.0	0	0.38525814626096	0.018594543184839784	False	0.027400835073068893	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2.0	55581500.0	64755100.0	54672700.0	58089500.0	63028000.0	60169200.0	0	0.3853581777422297	-0.07882897309610899	False	0.02742693110647182	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	28	28.0	185500000.0	186812000.0	181844000.0	182863000.0	184110000.0	186679000.0	0	0.3870607084809659	-0.01276259388292727	False	0.027453027139874738	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
