protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AE74	9303216.192629447	9847415.649058923	9358432.981090467	9918609.732995078	10280738.758187644	10375256.25895645	0	0.03840662266348372	-0.10091313297914235	False	0.002681231380337637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69791	1437555.3250479756	1194842.8749999995	1976042.644909506	146892.9414173368	101496.66279868108	977200.1277478604	2	0.039158868277952466	1.9108026165870682	False	0.0027060575968222444	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25552	8426585.908334581	9470369.378579792	8306720.583292694	9654273.563887583	10612869.472227251	10268708.251685526	0	0.03932277266762336	-0.22073485739415544	False	0.002730883813306852	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P32685	3067212.430643049	2629100.385877763	3441144.064407796	4210420.930514084	3741714.380818578	3922261.093089178	0	0.03942471661121762	-0.37798958247878794	False	0.0027557100297914603	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P67244	1783360.258753414	1712306.7264589306	1778570.8322012995	1360311.164868768	1208560.0557527244	1516566.1324406157	0	0.03964921577079367	0.36847209473193937	False	0.002780536246276068	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P68191	43632736.76330296	46275950.76988775	42815020.81014517	48097423.82142081	47005792.50581702	49993754.30139626	0	0.040368714464861316	-0.12859129743041053	False	0.0028053624627606753	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAT6	62096209.69528074	58230785.95710434	58203416.12409964	55780338.48330184	54180722.71765125	50732340.0909965	0	0.04038253276104641	0.15185916373209107	False	0.0028301886792452833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08263ups|GSTA1_HUMAN_UPS	95084.20934397526	6530447.266153428	4158723.741325698	10829483.497990388	12708199.315960912	11615931.809555884	1	0.04068529552140736	-1.7047464957094227	False	0.0028550148957298908	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P10346	62934506.01848093	64410954.70667841	61782364.586037055	67467208.64257134	64770647.75030663	67071787.21627831	0	0.04071291804989571	-0.07564988225763945	False	0.0028798411122144987	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6R0	292677710.24747163	293496485.20710164	301597608.3879276	276179337.21229297	288566546.8402009	276552170.08551204	0	0.04132298828857909	0.07757188110934077	False	0.0029046673286991067	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6I3	50572528.32889395	48922254.10972685	52081685.18375119	54269781.584064506	53835528.96464812	54876747.10992182	0	0.04192943291754311	-0.10466735878732909	False	0.002929493545183714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31473	12228544.435309147	11543157.154865708	12089353.321422257	11190826.80556654	10253952.28473429	11073793.673100809	0	0.04228162671871441	0.14115398899026077	False	0.0029543197616683217	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7L3	1418766731.9314704	1436002491.2554665	1404565772.2578928	1313666513.878732	1372985661.1352394	1362065582.6755965	0	0.042400107610926864	0.07316312785052878	False	0.0029791459781529296	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A734	227810907.74359196	221821138.24473804	222703050.97057828	208326226.72047776	218158748.43174636	213847309.85929835	0	0.042856228186527213	0.07035971124626476	False	0.0030039721946375376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P05852	15735277.766027186	15962790.810701003	15827704.56881626	15333020.713708378	14629033.691192122	14649921.344812771	0	0.04345667793904446	0.09127905393362623	False	0.003028798411122145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31133	1338654.363415554	105810.48437500007	2848552.626330035	5241632.025664096	4114615.088659419	3980163.726445388	1	0.043630713429453495	-1.6353065035123864	False	0.003053624627606753	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACA1	25847963.63278743	26750162.344254404	26278634.72229068	22533781.077458344	23233599.58066126	24874599.81005213	0	0.044692302479646645	0.15907451459556965	False	0.0030784508440913605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P35340	621588374.2199183	626508541.2561042	614920775.7065498	634214702.2999176	636287920.5884941	629990513.4308285	0	0.044761173484649905	-0.028732440727521236	False	0.003103277060575968	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15288	1005329637.8271062	1013460368.6828558	1039816168.8963412	971188915.2819364	995596659.8417146	976167225.6132884	0	0.04483054361226277	0.05560995373645713	False	0.0031281032770605764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31545	4259776.443551048	4593234.927730276	4052161.862267626	4918598.913012364	4912069.20754792	5041259.492931253	0	0.045277320344269165	-0.20464214563552727	False	0.003152929493545184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7J7	3683093408.135119	3682229307.2982106	3650584654.696736	3711692102.282031	3774440784.5159097	3782535229.6217446	0	0.045585357434713945	-0.03272867498427353	False	0.0031777557100297915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P45527	13157070.415306916	10699221.077937296	11735232.147016345	15617659.136253657	14409855.693850638	13609549.57249996	0	0.04565433036631951	-0.2940203558518841	False	0.0032025819265143994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AES6	473981704.0714868	468141583.7826482	468519208.0345031	460178995.1055098	459076198.7669405	448116149.8910785	0	0.04567088196633059	0.04494731101171264	False	0.003227408142999007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P62558	126307508.52699286	123595449.17183152	123392036.46147004	119996784.93501651	121253387.2949132	121573390.32782032	0	0.04594524926225656	0.04104801172028918	False	0.003252234359483615	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P38038	121165254.0531291	120339610.97665216	120523202.6017348	126783228.0294926	127801998.52942272	123599311.0756681	0	0.04637555311651128	-0.06298882661933924	False	0.003277060575968223	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAV4	3066491.761129452	3313183.878584234	3283971.673372346	2864557.301529416	2988351.434661392	2618766.739244371	0	0.04640287177732054	0.18992047760697744	False	0.0033018867924528303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A717	1421760088.6777291	1444869995.0116928	1425641747.4990036	1351638609.5901742	1391767292.240846	1394886527.4898186	0	0.046788978076124525	0.05270584964723797	False	0.003326713008937438	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P17952	47780850.16904617	49088359.52934107	48922717.50127298	54369465.62278972	51479828.93060271	51304825.54458154	0	0.04679323754055077	-0.10826925879172743	False	0.0033515392254220458	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAC0	163071526.7354034	158095260.9961914	155928543.6240237	164451152.81823608	170412515.23063716	166045425.71747828	0	0.04699139023585173	-0.0702712344615977	False	0.0033763654419066537	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07650	258763529.8434333	260310104.2547807	257968193.54220003	244768770.59798905	253430382.9994281	246578200.6534844	0	0.047487402137404204	0.061183053146128576	False	0.0034011916583912612	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69783	3537524445.870417	3555984307.2330246	3564786568.5987163	3453230347.172216	3359623917.526636	3456492082.337593	0	0.047744606144701975	0.05363235741754669	False	0.003426017874875869	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P46142	87844659.16102152	93040332.93514338	95869312.32810284	99265635.05813114	104368704.05940424	98774831.6349476	0	0.04811937284444236	-0.12789613512292117	False	0.0034508440913604767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7X3	1223533212.4291074	1308528244.070257	1353946765.442458	1157749559.6271403	1120308064.4607215	1196398222.1186805	0	0.04859705577970587	0.16150190629429348	False	0.003475670307845084	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P10145ups|IL8_HUMAN_UPS	95084.20934397526	105810.48437500007	140095.97235654233	336175.4224087823	655144.7809420383	587046.7573988793	3	0.04863149134076683	-2.2106285081332535	False	0.0035004965243296926	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P00957	1319080015.613227	1325027433.1514835	1288977558.982445	1253281522.008675	1274893917.978498	1282757474.6997778	0	0.04867900093587523	0.045517156252592374	False	0.0035253227408143	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P25522	96148168.71537112	96911637.68346956	99596164.25625134	101471760.4230076	103736784.79503427	100028101.33169957	0	0.04933580984369855	-0.060722469491352536	False	0.0035501489572989076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22564	394925.193549485	474406.6562500005	527612.2583591859	851839.2490840819	661434.9594966783	624462.2125823222	0	0.05206185725767202	-0.613809682905323	False	0.0035749751737835156	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07026	12768164.666365927	12569721.675344922	11014354.94431607	13856743.36097626	14695815.549989449	13586816.540907215	0	0.052308496085402736	-0.2131246163183051	False	0.003599801390268123	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P16659	739107352.631144	723984000.9833083	737007390.898013	714874135.2337468	715777812.6435243	712852340.4690384	0	0.05330000836137333	0.03759697258421619	False	0.0036246276067527314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37349	61439859.57253276	60516892.5511839	61689318.366630666	62879413.57456233	65667053.0666624	63847326.5041945	0	0.05335262687961482	-0.06713423000431518	False	0.003649453823237339	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P43329	41818065.13707958	43420179.37988335	43060710.7079473	44911223.24314064	43670250.41894389	45102180.92222344	0	0.053610128296233815	-0.05931365660933233	False	0.0036742800397219465	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69905ups|HBA_HUMAN_UPS	95084.20934397526	3484170.467995537	140095.97235654233	4076662.4799626777	6232421.849899472	5049430.353293204	2	0.053725528750522125	-2.0459160276288935	False	0.0036991062562065544	False	True	Human	True	False	False	False	diann231	directlfq	min	0.6609640474436812
P0AGK8	23458147.71207942	22464138.34253334	24734189.466649108	26972661.94500836	25164296.336256523	25553822.735648777	0	0.05381568439460521	-0.13692162831049828	False	0.003723932472691162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEF4	8671384.780886333	8891173.312800385	9576502.226329034	10069354.7582284	9719936.303284353	10186296.93101916	0	0.054203963099219446	-0.14341728457271954	False	0.00374875868917577	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P20099	2625128.7038911195	2450032.4794512205	2791990.70268999	1798981.5675042204	2033797.8696532173	2361929.1055415	0	0.05482484196412337	0.34480503102543597	False	0.003773584905660378	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6R3	71725416.01216175	71041324.86712635	76766201.21542504	69589478.43874529	62628728.99127551	65381646.30483428	0	0.05508110980805773	0.15185556110119164	False	0.0037984111221449853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AGK4	126536491.5967269	122224384.04312372	123517367.15707076	111880175.57966454	120133360.46723402	112136135.53979722	0	0.05585273069634355	0.11334516943616114	False	0.003823237338629593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AGE0	712498014.7410407	732467913.6774924	707522749.705891	737615353.062208	744684002.5990483	749543156.7609266	0	0.0561337951885366	-0.05222957931730679	False	0.003848063555114201	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AFF6	1289037555.7217057	1303861069.8567605	1285398625.2471237	1272392384.795816	1229204304.143062	1235236140.64597	0	0.05683743794177778	0.05360735760770708	False	0.0038728897715988087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ADY7	1264036878.4238367	1324822926.8232105	1316649335.6484487	1368755718.9757578	1342854387.2590334	1385032611.4631245	0	0.057820953729325095	-0.06893143863809473	False	0.0038977159880834162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00350	1733508838.521276	1754659914.1959014	1750954787.7109463	1768127164.6949134	1765182457.8859954	1774003826.694651	0	0.05801417402477067	-0.018656274977352134	False	0.003922542204568024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09551	2209813.8922069124	1209802.5000000007	1097881.2003523658	146892.9414173368	101496.66279868108	129991.79890025848	3	0.05961342958180866	3.577610743041924	False	0.003947368421052632	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P11988	1092750.8291667188	932637.5789536036	1175284.714211662	1362514.744029456	1189636.8297352318	1403306.4034459582	0	0.060459894945523486	-0.30546939965899733	False	0.003972194637537239	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52643	123896125.43052492	122800556.33272746	129454484.28070045	117213813.44572274	117895971.74357934	120514071.55882856	0	0.06084440214700493	0.08096045315038024	False	0.003997020854021848	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P00959	447317946.1178459	457292905.50228894	465240008.0783432	428587409.495716	444216295.047088	441867303.0465889	0	0.061126160236940424	0.05931701599258818	False	0.004021847070506454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A7K6	2525132120.756403	2543233147.8090286	2495404268.241012	2561508201.406785	2629588378.460001	2575885046.2417026	0	0.061638932363911436	-0.03824864709718837	False	0.004046673286991063	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P13009	79721209.36350948	78893031.05717579	77295586.62372597	75321595.68417077	76273915.96385781	77223335.7233978	0	0.062074851679127185	0.0440296275942879	False	0.004071499503475671	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
