Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AET8	HDHA_ECOLI	hdhA	7-alpha-hydroxysteroid dehydrogenase	1	1.0	2994890.0	6453840.0	4436940.0	78682.6	2805150.0	4566840.0	1	0.7258796753376573	0.3097218753272002	False	0.042198207696362684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3.0	33214600.0	35215800.0	35977100.0	37602800.0	32992600.0	35297200.0	0	0.7264859771327632	-0.02423481655687835	False	0.04222456510279389	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	4	4.0	679015.0	523670.0	557784.0	599329.0	684770.0	624549.0	0	0.7277531315917489	0.05119129739183839	False	0.042250922509225096	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1.0	599234.0	599360.0	424282.0	78682.6	594616.0	470303.0	1	0.7288089751784792	0.22146750909151702	False	0.0422772799156563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	15	15.0	13927400.0	14068400.0	14278200.0	14291400.0	13800500.0	14013300.0	0	0.7288144151886873	-0.006674976163582571	False	0.04230363732208751	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4.0	6361940.0	6155260.0	5895960.0	5423240.0	6113550.0	5561180.0	0	0.7301362324983875	-0.03004442663694589	False	0.04232999472851872	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	5	5.0	1934580.0	2196550.0	1934990.0	2092210.0	2190040.0	2231460.0	0	0.7308187911742574	0.03054127418462499	False	0.042356352134949926	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	2	2.0	1593410.0	1075310.0	2450300.0	2278430.0	1705110.0	1323050.0	0	0.7312051377274158	0.1471727639328376	False	0.04238270954138113	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF08	MRP_ECOLI	mrp	Protein mrp	8	8.0	34122600.0	33330000.0	34410100.0	34252000.0	33965300.0	33720600.0	0	0.7316492740959137	0.00554141188237724	False	0.04240906694781234	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17.0	226977000.0	235554000.0	227683000.0	221192000.0	231885000.0	229179000.0	0	0.732389554840116	0.01056217222918324	False	0.042435424354243544	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2.0	249019.0	221384.0	212407.0	78682.6	147650.0	122371.0	1	0.7326308415239555	-0.18671743317016548	False	0.042461781760674756	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	2	2.0	5449630.0	5010410.0	5502340.0	4673140.0	4699760.0	5292640.0	0	0.7328134504203316	0.034063367760166906	False	0.04248813916710596	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10.0	1239730000.0	1271050000.0	1206990000.0	1273580000.0	1319780000.0	1299290000.0	0	0.7336087035156846	0.015810161668357164	False	0.04251449657353717	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	10	10.0	24513600.0	25137200.0	23386500.0	24156800.0	24773000.0	25001700.0	0	0.7338543348830616	-0.01269064029534907	False	0.042540853979968374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20.0	177573000.0	176971000.0	178810000.0	176063000.0	174483000.0	175768000.0	0	0.7342582547498624	-0.004209635689122598	False	0.04256721138639958	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2.0	757495.0	1102920.0	821514.0	1419140.0	1153030.0	1064950.0	0	0.7347516281159799	-0.10966889918389565	False	0.04259356879283079	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22.0	29145800.0	31347000.0	29839500.0	30506500.0	30038800.0	30362500.0	0	0.734893260174231	-0.012075590084822086	False	0.042619926199262	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1.0	1156350.0	1431590.0	1418930.0	1334570.0	848150.0	1422210.0	0	0.7350200525546492	-0.08843392733998298	False	0.042646283605693204	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2.0	1655430.0	1720790.0	1909690.0	1607460.0	1659690.0	1542980.0	0	0.7357693061748634	0.036777994456922536	False	0.04267264101212441	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1.0	720268.0	451296.0	478129.0	78682.6	552199.0	437215.0	1	0.7364686110850254	0.23119009419836245	False	0.042698998418555616	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AED7	DAPE_ECOLI	dapE	Succinyl-diaminopimelate desuccinylase	8	8.0	17846200.0	19781400.0	19476600.0	19857300.0	18747500.0	18458700.0	0	0.7381063503969802	-0.02027201620458663	False	0.04272535582498683	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	1	1.0	24633900.0	29302900.0	19031100.0	19040800.0	25031200.0	25043900.0	0	0.739051254898027	-0.07863855540269545	False	0.042751713231418034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	2	2.0	1331520.0	865062.0	944412.0	1202360.0	1149760.0	1135880.0	0	0.7400619717695962	-0.07352835296643288	False	0.04277807063784924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	2	2.0	1674000.0	110647.0	69543.6	996819.0	76922.4	4265630.0	3	0.7413575447056963	0.6656187114303797	False	0.042804428044280446	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5.0	20444800.0	21327300.0	19751500.0	18421300.0	19754200.0	19710900.0	0	0.7414568196456373	-0.023603650455072903	False	0.04283078545071165	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4.0	24860800.0	24976500.0	25230400.0	25087400.0	25382200.0	24591400.0	0	0.7422235600440411	0.005367996789406319	False	0.042857142857142864	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9.0	19190900.0	14457700.0	17187600.0	17088100.0	15314700.0	16616800.0	0	0.7423458096221351	-0.04674556042870125	False	0.04288350026357407	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	15	15.0	68165400.0	68180400.0	68330300.0	63711000.0	66232300.0	67245300.0	0	0.7433226223035503	0.012572984267943187	False	0.042909857670005276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6.0	11006300.0	12377400.0	11793300.0	12107300.0	12192300.0	11986800.0	0	0.7433741246945278	0.019437191574058123	False	0.04293621507643648	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8.0	3139280.0	3058180.0	3538690.0	3370620.0	3120040.0	3092320.0	0	0.7437152930040378	0.0273281255020195	False	0.04296257248286769	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	1	1.0	171327.0	110647.0	69543.6	78682.6	185185.0	152170.0	3	0.7437161630396081	0.17404349128577282	False	0.0429889298892989	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1.0	3458840.0	110647.0	5605220.0	4678100.0	4900440.0	72189.7	2	0.7440047531458861	0.3590023851653579	False	0.043015287295730106	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2.0	38455400.0	39726700.0	39147200.0	40383700.0	39083600.0	41309300.0	0	0.7442624145798791	0.011806726531204183	False	0.04304164470216131	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3.0	252803000.0	250602000.0	255129000.0	253611000.0	252514000.0	250961000.0	0	0.7454309487919015	0.003023185974426133	False	0.04306800210859252	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P36548	AMIA_ECOLI	amiA	N-acetylmuramoyl-L-alanine amidase AmiA	3	3.0	2608180.0	2794290.0	2798970.0	2766260.0	3119840.0	2465520.0	0	0.7459669078035587	0.03758370255169549	False	0.043094359515023724	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	5	5.0	707697.0	941179.0	856204.0	710742.0	699270.0	707689.0	0	0.7485189255024882	-0.06021282400230674	False	0.04312071692145494	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11.0	187899000.0	189948000.0	188658000.0	188602000.0	186893000.0	192930000.0	0	0.7487397088566662	0.005166062145784194	False	0.04314707432788614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6.0	65145000.0	67269500.0	61614900.0	59755200.0	64435100.0	69402500.0	0	0.7489377366066372	0.024437158228442824	False	0.04317343173431735	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33927	CCMF_ECOLI	ccmF	Cytochrome c-type biogenesis protein CcmF	2	2.0	290646.0	318122.0	317789.0	347259.0	312542.0	307621.0	0	0.7496293850190756	-0.027537268962158013	False	0.043199789140748554	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3.0	4258800.0	5284200.0	4922100.0	4970560.0	4597700.0	4652620.0	0	0.7504659953438825	-0.034315312880509305	False	0.04322614654717976	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1.0	91949.1	538892.0	69543.6	838375.0	848498.0	905768.0	2	0.7506419242254229	0.3119085138829697	False	0.04325250395361097	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4.0	56727600.0	60419700.0	56342300.0	57290400.0	60903300.0	58967200.0	0	0.7527144397406278	0.014606851230304849	False	0.04327886136004218	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE12	AMN_ECOLI	amn	AMP nucleosidase	10	10.0	3761550.0	4242930.0	4414350.0	4429680.0	4342020.0	3930630.0	0	0.7537852723368947	0.02904191781478105	False	0.043305218766473384	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4.0	4589560.0	3945360.0	4665420.0	4394070.0	4397310.0	4115680.0	0	0.7549073942117431	0.02756673933994366	False	0.04333157617290459	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1.0	91949.1	110647.0	84334.2	78682.6	87150.8	99205.1	3	0.7557984122369925	-0.05535818327236785	False	0.043357933579335796	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3.0	27609400.0	22099900.0	25131200.0	26253200.0	26753100.0	25881400.0	0	0.7563081516578214	0.03384658140627358	False	0.04338429098576701	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	5	5.0	2817560.0	2831720.0	2767910.0	3057650.0	2857430.0	3251980.0	0	0.7571994766938679	0.027960078160559995	False	0.043410648392198214	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06721	METC_ECOLI	metC	Cystathionine beta-lyase MetC	2	2.0	461459.0	753562.0	825974.0	78682.6	696630.0	72189.7	2	0.758236388021958	0.3018626914929461	False	0.04343700579862942	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1.0	2836720.0	2012490.0	2446770.0	1962440.0	2508090.0	2166690.0	0	0.7588428453701622	0.06418696929853691	False	0.043463363205060626	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06999	K6PF2_ECOLI	pfkB	6-phosphofructokinase isozyme 2	5	5.0	4422330.0	4548230.0	4692190.0	4659320.0	4547540.0	4481430.0	0	0.7588894001593985	0.00962959304287001	False	0.04348972061149183	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3.0	1783590.0	1420500.0	1867680.0	1271370.0	1176920.0	1685230.0	0	0.7590456468644003	0.0797523568802179	False	0.043516078017923045	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12.0	35444900.0	35969000.0	35541800.0	34817900.0	34791600.0	36488000.0	0	0.759093288775007	0.007985002502350487	False	0.04354243542435425	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18.0	24008300.0	23937100.0	23730100.0	24005000.0	24283700.0	23744000.0	0	0.7592047376626795	-0.0038670476874565866	False	0.043568792830785456	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6.0	8046660.0	8286310.0	7797560.0	7789890.0	8539570.0	7422570.0	0	0.7596045702800931	-0.021884342749523795	False	0.04359515023721666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	77	77.0	215471000.0	219427000.0	212506000.0	210086000.0	211098000.0	218016000.0	0	0.7612238636238444	-0.0075442594255775075	False	0.04362150764364787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3.0	21443400.0	22478200.0	21399400.0	18752900.0	19005200.0	20980500.0	0	0.7655969523725963	-0.029990068832490745	False	0.04364786505007908	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	26	26.0	126883000.0	124330000.0	126915000.0	125086000.0	124437000.0	123777000.0	0	0.7657991474837975	-0.0044926581439882	False	0.04367422245651029	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	19	19.0	29018300.0	29113400.0	29616200.0	28848700.0	29118500.0	28560800.0	0	0.7669291542481569	0.0052169428216797325	False	0.04370057986294149	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6.0	6882860.0	7346480.0	7217580.0	7594710.0	7571870.0	6729720.0	0	0.7678290971245947	-0.020296420922069385	False	0.0437269372693727	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1.0	810373.0	520234.0	743943.0	760050.0	791792.0	650972.0	0	0.7680057479104659	0.06480353647060333	False	0.043753294675803904	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	8	8.0	11845900.0	12280800.0	11976700.0	11719700.0	11803800.0	12272100.0	0	0.7691101840900992	0.008275067331352968	False	0.04377965208223512	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	1	1.0	91949.1	1042800.0	1458140.0	1199620.0	76922.4	1327340.0	2	0.7698149620905512	0.29419381057242	False	0.04380600948866632	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	6	6.0	4956180.0	6669300.0	6392450.0	5441240.0	5134740.0	4890780.0	0	0.7698197865303145	-0.05591006181330553	False	0.04383236689509753	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A867	TALA_ECOLI	talA	Transaldolase A	13	13.0	18974300.0	18883000.0	19090200.0	19211600.0	18902300.0	18969600.0	0	0.7711176703127475	-0.002702420840292632	False	0.043858724301528734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76576	YFGM_ECOLI	yfgM	UPF0070 protein YfgM	7	7.0	61636900.0	65709400.0	60885700.0	63881000.0	66477900.0	65863300.0	0	0.7718078208271538	0.015007452213366254	False	0.04388508170795994	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	5	5.0	2316040.0	2567020.0	2779030.0	2814180.0	2370790.0	2362550.0	0	0.7722435733121407	-0.035073110745308146	False	0.04391143911439115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEM0	FKBX_ECOLI	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase	5	5.0	16263400.0	26783900.0	21606900.0	26118400.0	21520100.0	22655400.0	0	0.7723475587935416	-0.07235512321009968	False	0.04393779652082236	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3.0	5361540.0	6426700.0	5722700.0	5927520.0	5668050.0	6011170.0	0	0.7731648115097915	-0.025786866676906522	False	0.043964153927253564	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	1	1.0	456765.0	110647.0	836514.0	843723.0	805019.0	72189.7	2	0.773778020409026	0.28027766990779235	False	0.04399051133368477	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1.0	1568900.0	110647.0	1736140.0	1353870.0	1911750.0	72189.7	2	0.7739324194728179	0.2943896932971731	False	0.04401686874011597	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3.0	19978700.0	20258600.0	20219700.0	20540900.0	20353100.0	20030100.0	0	0.7744130391948303	-0.004167116898753412	False	0.04404322614654719	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A879	TRPB_ECOLI	trpB	Tryptophan synthase beta chain	2	2.0	1337820.0	1552700.0	983821.0	1262730.0	1574950.0	1409930.0	0	0.7751241910025934	-0.06557384121764696	False	0.044069583552978395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33362	OSMF_ECOLI	osmF	Putative osmoprotectant uptake system substrate-binding protein OsmF	5	5.0	3851350.0	5462750.0	4665460.0	4441720.0	4979010.0	4579030.0	0	0.7756476079185083	0.048234372078754396	False	0.0440959409594096	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31680	DJLA_ECOLI	djlA	DnaJ-like protein DjlA	2	2.0	3481170.0	3305760.0	3248070.0	3938990.0	3781950.0	3472200.0	0	0.7757980688468973	-0.030407075473970254	False	0.0441222983658408	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	3	3.0	4562740.0	4346750.0	5116870.0	4772540.0	4470480.0	4345240.0	0	0.7764556306040298	0.02618117431311878	False	0.044148655772272005	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1.0	1815710.0	1209880.0	1242840.0	1158790.0	1472060.0	1257690.0	0	0.7768041771625827	-0.07493396978961356	False	0.044175013178703225	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23.0	120351000.0	118738000.0	117149000.0	117012000.0	116489000.0	120920000.0	0	0.776926456163533	-0.006264838540486809	False	0.04420137058513443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2.0	3734220.0	2887650.0	2944370.0	2779720.0	3431890.0	2684350.0	0	0.7771190471552993	-0.05329658438702228	False	0.04422772799156563	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3.0	6080460.0	4538660.0	5518830.0	5836480.0	5504170.0	5902540.0	0	0.778558452063856	0.04062323231299851	False	0.044254085397996835	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44.0	123562000.0	127319000.0	125275000.0	126622000.0	126324000.0	127066000.0	0	0.7810167517058602	0.004433969586369355	False	0.04428044280442804	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1.0	151630.0	211008.0	186333.0	78682.6	137984.0	72189.7	2	0.782731756150004	-0.15448184694914688	False	0.044306800210859254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3.0	934427000.0	1048690000.0	1008030000.0	1042700000.0	968110000.0	1013200000.0	0	0.7828015540301043	-0.017497741822985902	False	0.04433315761729046	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	1	1.0	3964530.0	3388110.0	3353030.0	2505250.0	3136880.0	3789620.0	0	0.7839399238950618	0.06042351543968347	False	0.044359515023721666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05194	AROD_ECOLI	aroD	3-dehydroquinate dehydratase	5	5.0	17044000.0	18761800.0	17119300.0	18153500.0	19471700.0	16430000.0	0	0.784509830731286	-0.025307752357449503	False	0.04438587243015287	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	4	4.0	1722180.0	1267350.0	1591350.0	1782650.0	1538700.0	1805280.0	0	0.7848259645461987	0.04849809295297473	False	0.04441222983658408	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7.0	13728500.0	13940200.0	14044700.0	15814500.0	14721400.0	14079100.0	0	0.7848601762939069	-0.021324528059978008	False	0.04443858724301529	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32177	FDHD_ECOLI	fdhD	Protein FdhD	2	2.0	1368980.0	110647.0	844282.0	1233320.0	76922.4	1320800.0	2	0.7853879951578259	-0.2750717539974309	False	0.044464944649446496	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06715	GSHR_ECOLI	gor	Glutathione reductase	13	13.0	19900800.0	22248800.0	21105200.0	21048800.0	20902100.0	20550700.0	0	0.7856766058185639	-0.014693644071173255	False	0.0444913020558777	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7I7	RIBA_ECOLI	ribA	GTP cyclohydrolase-2	7	7.0	36306900.0	39356600.0	36970500.0	35026100.0	33220300.0	38695200.0	0	0.7860521238667375	-0.023701206311787855	False	0.04451765946230891	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5.0	2908130.0	2876620.0	2740660.0	2731250.0	2792470.0	3090990.0	0	0.7873364765294097	0.01820130276686756	False	0.04454401686874011	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1.0	531453.0	536252.0	505002.0	411652.0	448466.0	486623.0	0	0.788001381400179	-0.03881026805058686	False	0.044570374275171326	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	1	1.0	91949.1	445492.0	568476.0	558599.0	76922.4	645871.0	2	0.7892523190555426	0.23648944219902607	False	0.04459673168160253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2.0	91949.1	1752230.0	990473.0	1569620.0	1215020.0	1708480.0	1	0.7902688681961468	0.19725564462898543	False	0.04462308908803374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
