Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36.0	187490000.0	157729000.0	187024000.0	176510000.0	181121000.0	178375000.0	0	0.15255746539988374	-0.11626459836470657	False	0.014902580305423907	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10.0	22133000.0	24196600.0	22310000.0	25078500.0	24111200.0	23497300.0	0	0.1528078917874987	0.08614633491365911	False	0.014928909952606637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7Z0	RPIA_ECOLI	rpiA	Ribose-5-phosphate isomerase A	8	8.0	98657600.0	73505500.0	95601200.0	90981800.0	96090700.0	89021000.0	0	0.15288052510543318	-0.1957575670073122	False	0.014955239599789364	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3.0	4157870.0	4727160.0	4654760.0	4847280.0	4334490.0	4524320.0	0	0.15298632580414498	0.10082148349444693	False	0.014981569246972092	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7.0	21116800.0	18760700.0	20040000.0	19849000.0	22034200.0	20507000.0	0	0.15322913312965064	-0.09615335878157034	False	0.015007898894154818	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q47710	YQJK_ECOLI	yqjK	Uncharacterized protein YqjK	2	2.0	1411570.0	1218610.0	1527850.0	1424890.0	1376230.0	1238050.0	0	0.1538403397860432	-0.15294499505607365	False	0.015034228541337546	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10.0	3791640.0	3934100.0	3788100.0	4313490.0	3989420.0	4641930.0	0	0.15480502873413546	0.15591442063876587	False	0.015060558188520274	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3.0	17729400.0	15610200.0	19958500.0	17233000.0	16680000.0	15276400.0	0	0.15531564946695128	-0.17613045407179728	False	0.015086887835703004	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7X6	RIMM_ECOLI	rimM	Ribosome maturation factor RimM	10	10.0	32706400.0	31842900.0	33422200.0	32503500.0	33254700.0	32945600.0	0	0.15559071486081036	-0.030682265213493615	False	0.015113217482885731	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	7	7.0	29937600.0	32035700.0	29695700.0	31514700.0	31392300.0	30893200.0	0	0.15581674897843253	0.05318068994586855	False	0.015139547130068457	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7J0	RIBB_ECOLI	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	6	6.0	76945400.0	77025300.0	77452800.0	76536000.0	77223700.0	76953300.0	0	0.15619206323562546	-0.006913538644447286	False	0.015165876777251185	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	2	2.0	151543.0	204926.0	90601.6	117913.0	90779.7	236182.0	2	0.15636064971285313	0.7477083038908618	False	0.015192206424433913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P05055	PNP_ECOLI	pnp	Polyribonucleotide nucleotidyltransferase	34	34.0	182276000.0	190592000.0	190419000.0	191027000.0	181700000.0	191458000.0	0	0.15646283199533678	0.04781474987385527	False	0.015218536071616641	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	1289020.0	1472880.0	1193290.0	1572350.0	1418860.0	1342830.0	0	0.15664433348041085	0.1696763849422512	False	0.015244865718799369	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22.0	45414100.0	47607200.0	44715200.0	47506800.0	45844600.0	45407800.0	0	0.1566918422047436	0.04746420709603833	False	0.015271195365982097	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10.0	98745700.0	95721100.0	105324000.0	100325000.0	102386000.0	97963400.0	0	0.156800675350603	-0.059815766806354656	False	0.015297525013164824	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6.0	131511000.0	141517000.0	137054000.0	139734000.0	136585000.0	136245000.0	0	0.1568019657228642	0.04330623472450255	False	0.015323854660347552	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4.0	3632620.0	4161330.0	3374370.0	4164800.0	3630120.0	3568130.0	0	0.1570776014146617	0.161159279676754	False	0.01535018430753028	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE82	CPXA_ECOLI	cpxA	Sensor protein CpxA	8	8.0	15056800.0	13623500.0	15383100.0	14969600.0	16539800.0	15032600.0	0	0.15717174858320254	-0.10685922031071615	False	0.015376513954713008	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	5	5.0	24568100.0	22151000.0	21730000.0	20593000.0	23397300.0	21713100.0	0	0.15734327918400637	-0.11272415789125059	False	0.015402843601895734	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12.0	4785520.0	5423220.0	4228210.0	4790770.0	4401540.0	4697400.0	0	0.15789604006976674	0.1525386570423575	False	0.015429173249078462	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2.0	955402.0	1344740.0	90601.6	1256010.0	1025300.0	1432940.0	1	0.1580982266044748	0.9615611820303552	False	0.015455502896261191	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	14	14.0	25883400.0	23637200.0	24886200.0	25349400.0	25560300.0	24090200.0	0	0.15818414341438986	-0.06283484086648652	False	0.01548183254344392	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEX9	MALE_ECOLI	malE	Maltose-binding periplasmic protein	19	19.0	40048300.0	37141900.0	41728600.0	37288400.0	39425200.0	40239400.0	0	0.1586362865896895	-0.07993046776768396	False	0.015508162190626647	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3.0	909496.0	1621390.0	90601.6	1102030.0	1025170.0	1159310.0	1	0.15938692578360428	0.9389588427161344	False	0.015534491837809373	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEA8	CYSG_ECOLI	cysG	Siroheme synthase	6	6.0	2763830.0	3150020.0	2868160.0	2754160.0	2521500.0	3077600.0	0	0.15996518299118492	0.13958366591757543	False	0.015560821484992101	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31473	RAVA_ECOLI	ravA	ATPase RavA	6	6.0	5779670.0	5422940.0	5206450.0	4863500.0	5532760.0	5015220.0	0	0.16000588953399483	-0.1104277014839241	False	0.015587151132174829	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31120	GLMM_ECOLI	glmM	Phosphoglucosamine mutase	16	16.0	40298100.0	35649100.0	41520800.0	40623500.0	43184100.0	39343200.0	0	0.16040265640151907	-0.11262414982614152	False	0.015613480779357558	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11.0	24219400.0	19952500.0	23042800.0	23278400.0	23453400.0	21434700.0	0	0.16082254774123717	-0.12903006214810256	False	0.015639810426540286	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7.0	827974000.0	845447000.0	868420000.0	887053000.0	797882000.0	895449000.0	0	0.16232023117442146	0.07531616483947537	False	0.015666140073723012	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2.0	19465100.0	17578800.0	21293500.0	12645700.0	17881200.0	17833500.0	0	0.16262779551546738	-0.2871035729764692	False	0.015692469720905742	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5.0	15677200.0	14363000.0	15806700.0	15134200.0	14818700.0	14802800.0	0	0.16269287030745322	-0.06378650770285105	False	0.015718799368088468	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3.0	111553.0	154069.0	148909.0	144633.0	104600.0	153828.0	0	0.1627710073780845	0.30987193360618037	False	0.015745129015271198	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	35	23.0	200232000.0	204080000.0	200565000.0	204648000.0	191669000.0	202147000.0	0	0.162850156800323	0.044144835400010546	False	0.015771458662453924	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	79698200.0	74403600.0	82527400.0	80164300.0	79008000.0	75676700.0	0	0.16315662284492582	-0.06726354495802504	False	0.01579778830963665	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	4	4.0	1175270.0	1089190.0	1551100.0	1080550.0	1324090.0	1200060.0	0	0.1636614531680954	-0.2654227913685565	False	0.01582411795681938	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEN8	FUCM_ECOLI	fucU	L-fucose mutarotase	3	3.0	24716100.0	26897000.0	25482200.0	25094700.0	24953100.0	26971700.0	0	0.16394148779568052	0.07138413013813658	False	0.015850447604002105	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	1	1.0	2702350.0	2313930.0	2583240.0	2110610.0	2882910.0	2691170.0	0	0.16417892456365246	-0.19906346244092235	False	0.015876777251184835	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	13	13.0	28832000.0	28688900.0	29552000.0	28971300.0	29588200.0	27482900.0	0	0.16438110849434617	-0.04715807268543062	False	0.015903106898367565	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	39	39.0	25496200.0	26252300.0	25152100.0	25341800.0	24748700.0	25591100.0	0	0.16465658141492662	0.03381712144397325	False	0.01592943654555029	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	10	10.0	5047940.0	7027650.0	6021460.0	6162210.0	6062650.0	6175610.0	0	0.16597923125929206	0.17678872314036587	False	0.015955766192733017	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	418625000.0	442095000.0	443150000.0	472305000.0	440158000.0	448712000.0	0	0.16621653149887958	0.06624889942220025	False	0.015982095839915746	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3.0	1573090.0	1405350.0	1454950.0	1357900.0	1418910.0	1395250.0	0	0.16654120572022543	-0.09675295158757125	False	0.016008425487098472	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3.0	9766000.0	11516200.0	9935370.0	10368400.0	9930220.0	10274700.0	0	0.16690713655841763	0.11809996235379444	False	0.016034755134281202	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8.0	7284600.0	5873940.0	6481470.0	6623380.0	7761560.0	6675530.0	0	0.16797569714240365	-0.16712469415242392	False	0.016061084781463928	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15.0	73192300.0	71966500.0	78600100.0	73926100.0	76626400.0	72880700.0	0	0.16916439780011713	-0.06224472015046313	False	0.016087414428646658	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	4	4.0	875917.0	1226110.0	927281.0	981102.0	816534.0	947602.0	0	0.16946264388588417	0.2681357191690372	False	0.016113744075829384	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	1	1.0	2733120.0	88245.1	3158120.0	1948410.0	2092070.0	2061380.0	1	0.16949491483885362	-0.9620546922752299	False	0.016140073723012113	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5.0	24594600.0	20360700.0	25509100.0	24140200.0	26881200.0	24471900.0	0	0.169626324781561	-0.15854796474480032	False	0.01616640337019484	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00946	MANA_ECOLI	manA	Mannose-6-phosphate isomerase	11	11.0	51929500.0	53332400.0	52170400.0	52987500.0	50821200.0	51771500.0	0	0.16988973448278705	0.02922523858113299	False	0.016192733017377565	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5.0	121881000.0	108266000.0	126371000.0	120628000.0	131385000.0	122863000.0	0	0.1699329759847117	-0.11004147294127954	False	0.016219062664560295	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12.0	102534000.0	99041400.0	111518000.0	106389000.0	110209000.0	100728000.0	0	0.1705169591987481	-0.08287724973152141	False	0.016245392311743025	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7J7	RL11_ECOLI	rplK	50S ribosomal protein L11	8	8.0	971367000.0	808141000.0	984298000.0	917000000.0	951167000.0	936169000.0	0	0.17066662295819815	-0.12731112248085705	False	0.01627172195892575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q46919	YQCC_ECOLI	yqcC	Uncharacterized protein YqcC	1	1.0	1316940.0	1411090.0	1337200.0	888511.0	1624960.0	716118.0	0	0.17075279177314068	-0.5048053874810946	False	0.01629805160610848	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5.0	4775560.0	4813880.0	4717320.0	4466800.0	5428130.0	4130100.0	0	0.17171430252931735	-0.15395204466977294	False	0.016324381253291206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5.0	230055000.0	232533000.0	225781000.0	248246000.0	236106000.0	239246000.0	0	0.17204038451347783	0.05739588599536708	False	0.016350710900473932	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5.0	7853180.0	7742540.0	8104240.0	7678480.0	7965230.0	6946880.0	0	0.17208297811067022	-0.09694739503375803	False	0.016377040547656662	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6.0	61968400.0	65545200.0	63926700.0	67412300.0	56893300.0	62722800.0	0	0.17240945037164263	0.09832400287885303	False	0.01640337019483939	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00393	DHNA_ECOLI	ndh	NADH dehydrogenase	18	18.0	26954400.0	28192700.0	26144000.0	27140300.0	25431300.0	26498000.0	0	0.1724861934507025	0.0594090964995594	False	0.016429699842022118	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	3	3.0	5154080.0	5363340.0	4753720.0	5507530.0	3944640.0	5139500.0	0	0.17268980699917177	0.20886653073979475	False	0.016456029489204844	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4.0	1131270.0	956958.0	1016900.0	1053670.0	1072100.0	843146.0	0	0.17327285388321503	-0.17431056714640708	False	0.016482359136387573	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6.0	11072200.0	8669400.0	10300900.0	10141400.0	10421900.0	10090700.0	0	0.17347979759079318	-0.13765553768340835	False	0.0165086887835703	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4.0	1586470.0	1611850.0	1733230.0	1356600.0	1535130.0	1281000.0	0	0.17417382753558674	-0.1921446506894196	False	0.01653501843075303	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6.0	9925650.0	6717220.0	9878390.0	8265800.0	10120800.0	9669720.0	0	0.17453531859200389	-0.2795955313201748	False	0.01656134807793576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2.0	83438.3	130449.0	90601.6	94094.0	99303.6	153828.0	3	0.17505959740065502	0.4690864492588171	False	0.016587677725118485	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5.0	140924000.0	149524000.0	150023000.0	157224000.0	149115000.0	151739000.0	0	0.17506589148999338	0.05917402976218746	False	0.01661400737230121	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18.0	60409100.0	62879600.0	60528400.0	59949100.0	58057200.0	62009700.0	0	0.1757615986977935	0.0463476362116327	False	0.01664033701948394	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5.0	22165500.0	22177300.0	23462600.0	20798400.0	22209400.0	21909200.0	0	0.17581158426228452	-0.06420022996245114	False	0.016666666666666666	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77295	YGAV_ECOLI	ygaV	Probable HTH-type transcriptional regulator YgaV	1	1.0	829530.0	88245.1	740576.0	644292.0	771746.0	556322.0	1	0.17640303697082194	-0.8615553487569999	False	0.016692996313849396	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3.0	3193320.0	2392190.0	3453840.0	2984690.0	3147920.0	3108150.0	0	0.17662958535386736	-0.20713751493361068	False	0.016719325961032122	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4.0	3234590.0	3554730.0	3005530.0	3172520.0	3262040.0	3679470.0	0	0.17783106125015502	0.13118802570796484	False	0.01674565560821485	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P31069	KCH_ECOLI	kch	Voltage-gated potassium channel Kch	7	7.0	4816470.0	6220930.0	5279970.0	5508190.0	5429150.0	5390180.0	0	0.1781773918785464	0.14097561737206907	False	0.016771985255397578	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
