Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	3	3.0	632534.0	672546.0	677171.0	784203.0	550680.0	696721.0	0	0.44232044809177434	0.11847027855382654	False	0.029367547952306897	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	4	4.0	1489010.0	1733900.0	1302270.0	1659390.0	1422180.0	1753490.0	0	0.4424022966183514	0.12472574870783985	False	0.02939346811819596	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5.0	14807500.0	13124300.0	15573700.0	14982600.0	14187200.0	15010000.0	0	0.4424379727554529	-0.061099492343046055	False	0.029419388284085017	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3.0	1893590.0	2278040.0	2061310.0	1878740.0	2035930.0	105835.0	1	0.4433038537714512	0.5255781703427029	False	0.029445308449974082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7.0	8432130.0	8555400.0	8608050.0	7947350.0	8722580.0	8218850.0	0	0.44341205864729705	-0.03512866877489302	False	0.029471228615863144	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2.0	18403800.0	20327100.0	21089400.0	19488400.0	20165400.0	19038200.0	0	0.44350992220176677	-0.0504930220524348	False	0.029497148781752205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	5	5.0	2781900.0	2884530.0	2799630.0	2592930.0	2655400.0	2488370.0	0	0.4437164326811118	0.05627334077847799	False	0.029523068947641267	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1.0	6030710.0	5808140.0	6583370.0	6151500.0	6337980.0	5769820.0	0	0.44399655745220806	-0.055133625115808264	False	0.029548989113530325	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13.0	30118400.0	28983800.0	29937500.0	30624500.0	30778700.0	30445900.0	0	0.4441976357352357	-0.02289680653796238	False	0.02957490927941939	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46851	GPR_ECOLI	gpr	L-glyceraldehyde 3-phosphate reductase	2	2.0	2811160.0	2957610.0	3248680.0	3011620.0	2259620.0	2392660.0	0	0.445167537094021	0.15225706412335363	False	0.029600829445308452	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11.0	42055900.0	41306800.0	40117500.0	40479700.0	40907600.0	41339500.0	0	0.4452953381777839	0.017319087885295546	False	0.029626749611197514	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	8	8.0	11539800.0	11920200.0	11839000.0	12744100.0	11844000.0	11505200.0	0	0.44554207556489583	0.04106137016058846	False	0.029652669777086575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEV4	HYCA_ECOLI	hycA	Formate hydrogenlyase regulatory protein HycA	3	3.0	5833490.0	6046230.0	5375610.0	5443020.0	5883200.0	5464750.0	0	0.4456411698945374	0.05078515295295306	False	0.029678589942975633	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5.0	3956080.0	4354310.0	4274080.0	4200430.0	4337620.0	4229150.0	0	0.44566953289021	-0.03756435326480491	False	0.0297045101088647	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33913	YEJA_ECOLI	yejA	Uncharacterized protein YejA	7	7.0	1104760.0	949661.0	1267960.0	980552.0	925788.0	1131610.0	0	0.44708558769948425	-0.13182598412938548	False	0.02973043027475376	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30.0	193928000.0	190487000.0	190856000.0	191977000.0	195936000.0	194200000.0	0	0.4471824899767303	-0.011467986653275307	False	0.02975635044064282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00934	THRC_ECOLI	thrC	Threonine synthase	14	14.0	17463000.0	18718200.0	17780000.0	18483200.0	18068400.0	17723200.0	0	0.4472190458862032	0.029133203651687565	False	0.029782270606531883	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8.0	27207500.0	29295400.0	27237900.0	27765000.0	27388300.0	27867300.0	0	0.4472445580315133	0.030702724922468144	False	0.029808190772420945	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5.0	26757300.0	24209500.0	27120500.0	27097300.0	25922000.0	27757500.0	0	0.44782311490374516	-0.049696056509032756	False	0.029834110938310007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6.0	86145900.0	88366800.0	86897600.0	93513000.0	85563600.0	89194200.0	0	0.44794730867000565	0.03470330868786942	False	0.029860031104199068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3.0	3520590.0	3391070.0	2984120.0	3174220.0	3330540.0	3369420.0	0	0.4480043869316412	0.05865006300699293	False	0.02988595127008813	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	1	1.0	1929540.0	86292.2	1851410.0	2370380.0	133717.0	105835.0	3	0.4480117553218331	1.0688087662441093	False	0.02991187143597719	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	16	16.0	17276200.0	17798000.0	18013200.0	17293000.0	17558200.0	17420500.0	0	0.44802863369948764	-0.01710838748090659	False	0.029937791601866253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8.0	12507600.0	12467900.0	12992900.0	12209200.0	12198100.0	12654700.0	0	0.44859619970826065	-0.025420258827654238	False	0.029963711767755315	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14.0	2119770000.0	2092390000.0	2026120000.0	2038150000.0	2091500000.0	2055850000.0	0	0.45117701917564984	0.017846114550245602	False	0.029989631933644376	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2.0	92742.0	4303660.0	3818280.0	78531.8	4560940.0	694390.0	2	0.45257341702129456	-1.0198103114017851	False	0.03001555209953344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2.0	3526180.0	3610920.0	3999470.0	3755690.0	3583620.0	3677280.0	0	0.45264507144189065	-0.04788071033682346	False	0.0300414722654225	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEN1	FRE_ECOLI	fre	NAD(P)H-flavin reductase	7	7.0	28678700.0	30011500.0	28473300.0	29626100.0	28903400.0	29637700.0	0	0.45342654815046995	0.02142555975458097	False	0.03006739243131156	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7.0	106035000.0	100717000.0	105481000.0	115786000.0	102125000.0	102661000.0	0	0.45384784476380446	0.055958882522486375	False	0.030093312597200623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEV9	HYCI_ECOLI	hycI	Hydrogenase 3 maturation protease	2	2.0	794283.0	821396.0	794273.0	874449.0	866591.0	652870.0	0	0.4551020740260928	0.10599688945983012	False	0.030119232763089684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00887	AROH_ECOLI	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	4	4.0	6716640.0	6045260.0	6742550.0	7244980.0	6265440.0	5951140.0	0	0.45551034441351385	0.0776034386491696	False	0.03014515292897875	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31057	PANB_ECOLI	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	3	3.0	35105300.0	35099400.0	32422600.0	34726600.0	35316000.0	34755700.0	0	0.4566003129806713	0.03390140461923426	False	0.030171073094867808	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3.0	27300400.0	25506600.0	28230200.0	27518700.0	27410100.0	26642900.0	0	0.4570440120601112	-0.03473625332767184	False	0.03019699326075687	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEH1	RSEP_ECOLI	rseP	Regulator of sigma E protease	4	4.0	2343840.0	2064580.0	2339380.0	2342440.0	2462060.0	2233110.0	0	0.4581004401324888	-0.05938683675539407	False	0.030222913426645934	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1.0	736804.0	745073.0	698871.0	684483.0	133717.0	780152.0	1	0.4600707662333332	0.42575913486958694	False	0.030248833592534993	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5.0	149992000.0	127268000.0	150733000.0	148491000.0	149496000.0	145568000.0	0	0.46025477329858466	-0.06637698948811403	False	0.030274753758424058	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	18	18.0	99518600.0	100835000.0	98967700.0	98993200.0	102808000.0	100718000.0	0	0.4605750212148067	-0.015087247867083252	False	0.030300673924313116	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	21	21.0	197440000.0	196009000.0	196175000.0	192297000.0	195913000.0	197924000.0	0	0.4612604227978648	-0.010469100022062462	False	0.030326594090202177	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFX4	RSD_ECOLI	rsd	Regulator of sigma D	1	1.0	2238790.0	2819450.0	2227420.0	78531.8	133717.0	105835.0	3	0.461463045804583	1.0581206424670564	False	0.030352514256091243	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	4	4.0	17944000.0	17836000.0	17405700.0	17208300.0	17902600.0	16495000.0	0	0.4614664732735526	0.03262983865417101	False	0.0303784344219803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3.0	22362400.0	21664000.0	21983900.0	22444700.0	22637900.0	22658100.0	0	0.46313247346490044	-0.017448332679415788	False	0.030404354587869366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1.0	1283100.0	1001900.0	75684.6	1207800.0	1195440.0	1207080.0	1	0.46449818499503864	0.49508873447605395	False	0.030430274753758424	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1.0	11111600.0	11406600.0	11881800.0	11535900.0	13097700.0	10831700.0	0	0.4667834536574512	-0.07258235847427172	False	0.030456194919647486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2.0	913172.0	86292.2	870209.0	770741.0	864883.0	715884.0	1	0.46926092080949877	-0.4694397519499395	False	0.03048211508553655	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9.0	185322000.0	167932000.0	185220000.0	187714000.0	185367000.0	186933000.0	0	0.46973060324812643	-0.04348030346395524	False	0.03050803525142561	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	4	4.0	2199780.0	2179430.0	2320320.0	2317440.0	2319350.0	105835.0	1	0.47123322121364963	0.49687794569027055	False	0.030533955417314674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	41	41.0	10543400.0	10631000.0	10904400.0	11356000.0	10591800.0	10275600.0	0	0.47190353127841794	0.03404173530962999	False	0.030559875583203736	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5.0	98014200.0	98610000.0	91001500.0	94658400.0	99248700.0	94407000.0	0	0.47209254409535084	0.0331939323907818	False	0.030585795749092794	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	15	14.0	10638700.0	10453400.0	10671500.0	10635600.0	10238000.0	10473400.0	0	0.4721060525583628	0.015764267795363683	False	0.03061171591498186	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76344	ZINT_ECOLI	zinT	Metal-binding protein ZinT	1	1.0	953437.0	892057.0	75684.6	78531.8	843489.0	105835.0	3	0.47232246142108475	0.908492130645666	False	0.030637636080870917	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2.0	3565020.0	4023450.0	3631840.0	2987670.0	3975930.0	3769410.0	0	0.47274925546169744	-0.10532982941207115	False	0.030663556246759982	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06136	FTSQ_ECOLI	ftsQ	Cell division protein FtsQ	3	3.0	75468200.0	73056600.0	68773400.0	68662500.0	77147800.0	81808000.0	0	0.47360721942595335	-0.06837954505559478	False	0.030689476412649044	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2.0	6248320.0	6180520.0	6850280.0	6597510.0	5321850.0	5613850.0	0	0.4741231203088221	0.09725835419692373	False	0.030715396578538102	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16.0	7889650.0	8285550.0	8157440.0	8519600.0	7555870.0	8289430.0	0	0.4742021852255502	0.04100818044633736	False	0.030741316744427167	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4.0	3258630.0	3647440.0	3369970.0	3280570.0	3246620.0	3233940.0	0	0.47441422461337457	0.0484050111198406	False	0.030767236910316225	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6.0	38175600.0	37234200.0	39697100.0	39325900.0	37996400.0	38887100.0	0	0.4758228095048074	-0.023013376225455042	False	0.03079315707620529	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76297	FLHE_ECOLI	flhE	Flagellar protein FlhE	1	1.0	1794320.0	1624960.0	1624320.0	1597510.0	133717.0	1851550.0	1	0.47619533032815764	0.47493077200181083	False	0.030819077242094352	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	6	6.0	1808960.0	1493520.0	1605990.0	1567010.0	1654450.0	1942360.0	0	0.47744020596500847	-0.09551756862934647	False	0.03084499740798341	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00968	CARB_ECOLI	carB	Carbamoyl-phosphate synthase large chain	34	34.0	17828900.0	18589800.0	17834300.0	18554800.0	18159800.0	18295400.0	0	0.4777482717134407	0.01806313754769549	False	0.030870917573872475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9.0	51566600.0	51585900.0	50749700.0	51087200.0	51973500.0	50029000.0	0	0.4785043964383068	0.013980992125110558	False	0.030896837739761537	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	2	2.0	1099360.0	1391890.0	1284930.0	1069760.0	1351490.0	1199360.0	0	0.4785892073105746	-0.10723349032038786	False	0.0309227579056506	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7L8	RL27_ECOLI	rpmA	50S ribosomal protein L27	5	5.0	600211000.0	620168000.0	610334000.0	574732000.0	608041000.0	610819000.0	0	0.4787766859381983	-0.02713503673245176	False	0.03094867807153966	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1.0	4427060.0	3669260.0	4198430.0	3994760.0	3902810.0	2933710.0	0	0.4794185559330665	0.13186302211770262	False	0.030974598237428718	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	2	2.0	3992880.0	4408000.0	3857520.0	3768440.0	3835460.0	3988110.0	0	0.479587884104525	0.059073652061752024	False	0.031000518403317783	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22.0	636914000.0	620742000.0	634644000.0	629897000.0	635134000.0	630050000.0	0	0.48096536813372587	-0.009351656796171509	False	0.031026438569206845	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3.0	6791470.0	5423260.0	6497100.0	6286460.0	6464220.0	6567810.0	0	0.48160003233732424	-0.07800961213141593	False	0.031052358735095906	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9.0	12949500.0	12172400.0	12361800.0	12688500.0	13596300.0	12856900.0	0	0.4823021979488758	-0.03783117573634157	False	0.031078278900984968	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4.0	5174030.0	3716540.0	4568840.0	5585710.0	4465510.0	3964030.0	0	0.48244253772608175	0.15535908762613906	False	0.03110419906687403	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	16	16.0	13441500.0	14125600.0	14285800.0	14345500.0	13201200.0	13429500.0	0	0.4825397290677439	0.034701278038316394	False	0.03113011923276309	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9.0	63477200.0	67279400.0	65834100.0	66095200.0	67731100.0	66309000.0	0	0.4829069602539976	-0.021982354838416356	False	0.031156039398652153	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8K1	PSD_ECOLI	psd	Phosphatidylserine decarboxylase proenzyme	6	6.0	25076400.0	25815900.0	25747100.0	24198000.0	24676800.0	26141300.0	0	0.4856461458441025	-0.028062259588337413	False	0.031181959564541215	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1.0	1360020.0	1704010.0	1586470.0	1653830.0	1813540.0	1618400.0	0	0.4857558544272398	-0.08909773456886534	False	0.031207879730430276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31460	DGOR_ECOLI	dgoR	Galactonate operon transcriptional repressor	4	4.0	4237130.0	4541690.0	4630020.0	4465300.0	3908830.0	4148420.0	0	0.4858343820432592	0.06197031885365871	False	0.031233799896319338	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
