protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P37903	109490293.8703184	105338370.17237328	112704013.99330388	105016986.70748918	104797783.55191123	113663952.13959087	0	0.7291858008050625	0.01796803340101977	False	0.03923800098960911	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64429	13671196.794524496	14039535.494432015	13863033.68566056	14397806.912490726	13862964.148038875	13606828.818072006	0	0.7293456580563844	-0.010160774911876997	False	0.039262741217219205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32166	704405.2950280382	656308.6969965668	137899.52840575587	678670.4680877401	572965.9375000005	469024.0620052524	1	0.7298740537119724	-0.1993340705011888	False	0.0392874814448293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACM2	11240057.978694351	11405961.751275124	11954140.123094428	11126840.332672166	12021332.777857266	11022221.609420571	0	0.7300968754907711	0.01803178996002474	False	0.03931222167243939	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52007	20003399.206312917	16756588.575095676	16713672.75705608	20523314.329866115	17290958.3669609	17352246.23451172	0	0.7301685665234039	-0.044964507902596665	False	0.03933696190004948	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN1	2259387.7809759425	2450736.3496686853	2407759.2592979497	2058429.1945490127	2492637.4999999995	2401878.825502192	0	0.7309197301320144	0.03382401251227556	False	0.03936170212765958	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37685	15373232.74894458	14319289.42798967	16197422.743621074	14478198.821700407	15006939.227883242	17675113.537220318	0	0.7317318428478068	-0.03939333955903342	False	0.039386442355269675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19931	5406329.863889714	5334607.108194091	5337434.087353232	5119471.211637543	5464000.211773874	5372128.605534094	0	0.7326777348168976	0.011058386958908498	False	0.03941118258287977	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8U0	5533928.754313309	5657046.824369773	6535970.163294214	5526425.740777354	6191628.496472647	6472270.561916299	0	0.7332127915071796	-0.03722731440363351	False	0.03943592281048986	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13024	82515886.62919463	79112907.66427223	78635419.6450493	82297085.84652431	80258897.19632562	79363946.62933561	0	0.7332351259826368	-0.0099078424625017	False	0.039460663038099954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25522	94067013.29838528	97093908.81466036	93397926.091521	97592173.40125407	95187139.65822683	93554215.05296151	0	0.7355733842291942	-0.008969572044356174	False	0.03948540326571005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23827	150199762.80334345	143931138.85394686	153937307.98166242	153257783.02032027	152998835.04567766	145923877.99837422	0	0.7359203481745011	-0.013180394396048314	False	0.039510143493320146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADA1	21032402.495524544	20142361.64983896	21531093.35104909	20719845.429414265	20721549.791217446	21868283.508919597	0	0.736597081691513	-0.013825859760009078	False	0.03953488372093023	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37689	743814059.0231473	692437440.1546646	672764868.2860883	702806787.390292	722632426.8969557	708535617.5058525	0	0.7371369501856158	-0.016972869531999106	False	0.039559623948540325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7B8	97045711.67215236	101327121.97242568	104105446.00769742	93928330.9931729	100844258.785933	115106855.08937845	0	0.7374039278142253	-0.03487551116016533	False	0.03958436417615042	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6M4	16350768.11245764	14927854.52086277	16327190.635837017	15585909.31906466	16064465.48433926	16555036.487939768	0	0.7374253595086915	-0.018057349546545795	False	0.03960910440376052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9K7	16358811.594575642	17401668.084934674	12201976.299957372	16315682.446521169	13278624.48114166	14369657.475845017	0	0.7375910645725122	0.06413440405178028	False	0.03963384463137061	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8M0	1340875095.802693	1330141465.9165778	1362326376.5265267	1348595707.9034944	1355382357.647123	1340846595.918981	0	0.7381147830928105	-0.004101087556267409	False	0.0396585848589807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGI8	5191413.469034961	5080596.720797414	4457765.464360204	4815011.472468202	5771127.95071508	4606450.288032198	0	0.7381176662031891	-0.04463235373835565	False	0.039683325086590795	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32131	85872368.63353066	78467416.63664304	70462574.92383666	83514922.87637027	75845202.6021706	80930906.43855159	0	0.7383774625062436	-0.03333589531251722	False	0.03970806531420089	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28248	103541005.0851417	104940452.93567228	102192772.1805428	102403198.20668764	107062524.64275746	98202147.32537328	0	0.7391052022155147	0.014028787220064572	False	0.03973280554181099	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23894	23597390.56943569	23029610.257578038	22812646.651547592	24064357.72666208	22682034.299264483	21959721.729213636	0	0.7395863312787727	0.015321141982089918	False	0.03975754576942108	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6A3	2248110908.5868	2201403833.270754	2367066057.189228	2278137897.805204	2304115728.609972	2291016055.4533286	0	0.7398260778658563	-0.011948302533291778	False	0.03978228599703117	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACL9	25106117.01079534	20577515.33345324	21084895.706811305	24504216.36759564	21891098.485157948	22168157.19537731	0	0.7402394834569866	-0.03827193367349915	False	0.039807026224641266	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08622	189632821.7346842	189509569.1542025	196108168.25052285	189440199.04730293	198684808.49760452	190972734.0237265	0	0.7406025698736524	-0.009616389712850809	False	0.03983176645225136	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00946	282249896.446816	262602983.7582256	258643615.27258345	264044426.40553853	260464414.3173057	270388104.2945188	0	0.7426085930919712	0.015523898179123622	False	0.03985650667986146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20099	3355679.881604256	3212988.794628473	3430418.887830327	3253058.155274359	2495698.414181054	5140086.179214333	0	0.7426502411011572	-0.1229822772301348	False	0.03988124690747155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI3	697922653.4721073	709680924.9151103	716327196.6193023	728093319.6778201	697278294.0691677	709749558.851475	0	0.7427017815318826	-0.00758120279380211	False	0.039905987135081644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P3	136527027.414113	137683892.82218975	146095509.45739686	149010101.55532086	137934075.61842826	138339844.69730544	0	0.7432879363089122	-0.016985126744132044	False	0.03993072736269174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABX8	29640279.41062531	30789170.945195563	28756581.593481377	30072793.08009553	29572426.43980757	30222538.673980266	0	0.743523366872938	-0.010985836423702251	False	0.03995546759030183	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06992	257313619.71334156	268879424.21075094	275177764.54422826	256152292.34089407	275218144.03660154	261906105.60525343	0	0.7437140949777574	0.014646070062257646	False	0.03998020781791193	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64559	3919225.576554169	3359381.953439461	3324051.270298033	3712341.852546234	3506586.938070381	3109347.309743748	0	0.7444568770759361	0.03782661784167259	False	0.04000494804552202	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64423	1554266.1337212462	1904363.988402319	1685225.130444906	1287907.1284716378	1964637.9999999995	1655584.4626606377	0	0.7452282824635723	0.06767670447633904	False	0.040029688273132115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	57213381.39751094	56032426.92107514	51482638.02499609	54399586.09147899	55714627.28900967	56634372.9895626	0	0.7457400128697664	-0.01758482062573773	False	0.04005442850074221	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P50456	9922309.367399724	9144149.317451457	8861982.598988831	9539189.95080506	8952719.715232806	9049409.480592286	0	0.7460403503286885	0.020137395616725864	False	0.0400791687283523	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD61	3106278298.501193	3154960617.30398	3244844959.8174367	3122107470.5193057	3141660222.006897	3193677517.070702	0	0.7468814679377511	0.007400617873194876	False	0.0401039089559624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0L9	20426442.61370453	18498901.99439445	17970259.32055408	18570653.556197368	18544742.000000004	18948198.561600026	0	0.7476390511733657	0.021252950735122303	False	0.04012864918357249	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8T1	46131822.07465112	43765378.02652527	42336818.13392827	43264258.98752239	44143351.35803475	43586312.35965882	0	0.7477932666103766	0.013593487841165382	False	0.040153389411182586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06149	115773577.01895708	119117602.98947236	114768150.29804204	117374411.3140219	119010104.7285075	115062973.2178528	0	0.749946379831685	-0.007359145787503685	False	0.04017812963879268	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76516	170979.2527276151	172174.93195937865	555152.1282637529	170902.4476125254	424597.5000000002	464812.885290024	3	0.7506312040858863	-0.23921060017345938	False	0.04020286986640277	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32177	1573153.344443265	1666237.4428333635	1447822.9955337383	1323867.982699817	1811800.8343862216	1374892.3167444842	0	0.7509203080154282	0.0554236750137378	False	0.04022761009401287	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39304	826084.0346931001	778984.9438705102	723257.8354891929	768270.3210697717	773965.0260324423	753531.627471184	0	0.7523775621639037	0.020317362687778635	False	0.040252350321622964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22564	813197.3199989466	764361.4593358266	757279.9233127057	876952.869810006	758496.2499999999	617007.1129871991	0	0.7529750939273796	0.05182381438765603	False	0.040277090549233056	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75820	1681337.3337926648	1529178.5497899563	1259007.7828624535	1565714.7070523463	1413391.7212490789	1346262.9062051366	0	0.7530780279276234	0.047297759481298524	False	0.04030183077684315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23845	50708742.35898728	50838807.85199551	49308420.32796315	51883349.96477698	47617983.29219884	49969226.677992426	0	0.7539529637523812	0.013310440356620101	False	0.04032657100445324	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P51024	4191160.8759845705	4245112.185718163	5716013.450072941	5432226.783283934	4375442.692402788	3613710.850478306	0	0.7541954582409086	0.07650210706613109	False	0.04035131123206334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFA7	4798597.682448231	4640902.376900771	4810316.431508421	4336960.4220174365	4373680.09030107	5226982.813410937	0	0.7566451531864592	0.03195876973092096	False	0.040376051459673434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60560	26668455.809174094	28543461.09757336	29152499.13246818	26160499.03983914	28562267.18382794	28554884.946374062	0	0.757322689459757	0.018705236425979665	False	0.04040079168728353	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG40	73657785.46268961	75884880.77816544	71959805.11588788	75379166.97643144	74281353.92884657	69797473.7196451	0	0.7586991446767952	0.013377968343850853	False	0.04042553191489362	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16676	5748309.53939895	6088267.6825767495	5760775.795692116	6631535.253578631	5652383.317333474	4728926.2603783095	0	0.7590527077389813	0.048734032101014096	False	0.04045027214250371	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF50	42182346.98622165	41220967.50668152	38045949.563810326	42030475.754605	39907233.747249074	40916806.43137917	0	0.7593014267576104	-0.016597142075653822	False	0.04047501237011381	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28306	4030972.462647549	2379735.089233811	3742174.223308898	3917186.448360989	2247356.352066485	3296692.178309976	0	0.7600063007195732	0.10178886090685435	False	0.040499752597723905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60906	459292930.96175474	471913559.04250616	476839275.1240514	442845133.962511	472402482.3250705	480181629.3576115	0	0.7603814213307236	0.012985250735164123	False	0.040524492825334	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF18	32681317.13384641	36440767.18127716	38471692.53422313	36095258.2461317	35783614.86313282	37534618.08194784	0	0.7608302798933417	-0.024196004281670562	False	0.04054923305294409	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00887	13936850.825367972	15728393.933698911	16481865.499992806	15028280.49213245	15070548.580370016	15262354.502979033	0	0.7621393295215476	0.02478202492261062	False	0.04057397328055418	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39160	6311378.173423321	7082870.241889411	6171196.607160334	5151561.246842288	6778585.652262339	6992625.8873940045	0	0.762943923539128	0.04818442042720011	False	0.04059871350816428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75914	64930480.35550808	66416397.45179895	60682388.4554746	62478624.79438361	65392458.45410392	66165555.95710305	0	0.7632222806238048	-0.01500289483038982	False	0.040623453735774376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A881	11423475.15932778	11405456.01229273	11495746.512258302	11962349.599149326	10541169.132665273	12400519.01109205	0	0.7636974043959877	-0.02414776564381385	False	0.04064819396338447	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37325	305409.8803240082	286779.3050358139	425509.2737758137	320627.16858371755	243678.8173128148	394518.0622339525	0	0.7657333307054973	0.0859721601258163	False	0.04067293419099456	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28629	47091794.57550471	45832202.89601653	50433623.12290802	49277060.53023112	48541126.857031554	47031063.77821828	0	0.7664593799762558	-0.01493362895432877	False	0.040697674418604654	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07604	43424888.12829188	44167817.426896095	40907091.4902152	44340150.90097593	41340726.824053295	41497860.122195065	0	0.7667449607921986	0.01490858444749356	False	0.040722414646214754	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY9	15312869.691449268	19394113.317727696	21543484.047733985	18934032.156769123	20127208.15570517	19066320.496328343	0	0.7670324827039716	-0.047357295101642875	False	0.040747154873824847	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03007	3330623.4496477437	2397603.9928961904	1873918.6167831367	2405683.0995831788	2469187.604520374	2293593.832156905	0	0.7674596296040622	0.08474261279211841	False	0.04077189510143494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7A7	79088287.32223268	80883772.45911749	78686863.66938198	78287324.7388864	78903783.47553138	83065891.81435665	0	0.768990276455097	-0.00962818565115264	False	0.04079663532904503	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05825	50092494.329415634	47152095.60312776	46544465.73326758	48502379.7586325	46194761.62651226	47860136.334330015	0	0.7696115788721933	0.01241217846375195	False	0.04082137555665512	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24181	904958.0724046106	1012898.2116261302	137899.52840575587	977954.1824908092	131107.43750000015	1379860.435974416	2	0.7703262478890924	-0.27585214307552336	False	0.04084611578426522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAV6	170979.2527276151	172174.93195937865	137899.52840575587	170902.4476125254	141120.28125000015	155734.12992959007	3	0.7706758973458346	0.0404391821396795	False	0.04087085601187531	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24216	22072109.22160208	22771801.758595034	24391828.11327603	21635547.37206561	24878895.99250661	23829698.63155594	0	0.7707565836231356	-0.022913344992691122	False	0.0408955962394854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77552	35079077.41989116	39221942.19166832	40235757.15746944	37875865.50573726	38481551.55531909	39810010.265131325	0	0.7709462551778776	-0.020394692494462425	False	0.040920336467095496	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76502	23660981.10832512	27363273.03104403	24942778.32405757	30507169.33336739	23667886.86858323	24143020.069553804	0	0.771286000714001	-0.04397186277217486	False	0.04094507669470559	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB85	527384.7954479719	613494.8208171477	137899.52840575587	170902.4476125254	131107.43750000015	746878.6112401375	3	0.7731341889081504	0.28590580259489295	False	0.04096981692231569	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A944	5881724.389148079	6109597.498010646	5930673.618598816	6123849.847865685	5582083.889014272	6477927.938277372	0	0.7733807534445902	-0.020927333010104306	False	0.04099455714992578	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37624	407772.8570477516	518250.96974208433	467950.2588727557	470387.37577326095	521744.60811428976	438906.4044077419	0	0.7741040162276228	-0.03785863219118943	False	0.041019297377535874	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31658	84949560.25690416	87303381.10764651	86891083.62785664	92513503.2290428	85387709.32059206	83904258.05319837	0	0.7743998605204674	-0.014741113378565637	False	0.04104403760514597	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43329	38398128.16065433	37795483.7162037	37550345.09818347	39134128.09433902	37098389.99741283	38118139.02498427	0	0.7745411957699135	-0.007674756840652824	False	0.04106877783275606	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05100	6866813.4090905385	7768235.304160241	6470626.358782748	7141803.450685648	7219343.287267202	7121110.722977532	0	0.7750700309295251	-0.025514631643199077	False	0.04109351806036616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31224	80939042.06263739	78132500.94704191	83442575.35308933	80230936.03809004	79509833.20900443	81236292.85904743	0	0.776161321876039	0.009172911519606407	False	0.04111825828797625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37906	170979.2527276151	172440.36365090153	137899.52840575587	172045.3677921443	131107.43750000015	199178.1564494137	3	0.7775008259570857	-0.061644391319642056	False	0.041142998515586345	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77173	29696406.940421395	29807050.931732357	33878573.527535275	28438980.40869653	30467671.15914217	32785901.7077629	0	0.7776048940293067	0.026340401340980042	False	0.04116773874319644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFW0	5303300.176312351	6113116.607783761	6365788.696214138	5372991.010171853	6076465.935922978	5979883.0089366855	0	0.7791633916885368	0.028916332968065943	False	0.04119247897080653	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45475	9949403.826680958	8068049.7615292305	8377371.947501867	8708492.44551379	7817665.600053524	9223402.51515176	0	0.7794330256605575	0.03570731850219198	False	0.04121721919841663	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF24	47855656.9824416	48318663.67584758	50385677.14200767	50155488.36559586	47337932.68037631	48032720.66541711	0	0.7795071242891559	0.01021305073841889	False	0.04124195942602672	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16694	1506807.522710654	1687021.585440091	137899.52840575587	1513256.6924211378	1095220.1250000014	155734.12992959007	2	0.7803862159612495	0.269403183091412	False	0.041266699653636815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG27	426492912.37481457	432007733.0966723	413414155.50151646	415627856.7235807	420970072.694268	429216467.4219172	0	0.780753324934169	0.0069361535902031065	False	0.04129143988124691	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19934	12408512.42450784	13809604.82836534	13287255.106712552	11439100.401435545	15604651.698774436	13639574.817528436	0	0.7816188192818359	-0.042388802171996635	False	0.041316180108857	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28630	1088399.8229387803	974362.8090060258	1299261.134282076	1087366.7507616372	1288910.5755016217	842335.2741110243	0	0.7817517218659926	0.0628909818890515	False	0.0413409203364671	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25526	10730268.14846672	9342397.015439987	9238109.780190902	11969636.9394703	9136621.79027065	9164034.30539002	0	0.781835397082231	-0.046471529637467944	False	0.04136566056407719	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6T1	1320556628.483692	1278763758.2421143	1312909514.490919	1291681037.5024235	1282584688.244624	1322351306.269893	0	0.7822390335097126	0.005769005123419097	False	0.041390400791687286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACU7	16482113.873612098	17584625.21382452	19703999.99445572	17673857.762798898	19498756.870337263	15210538.41632098	0	0.7827715331066983	0.03771840059911626	False	0.04141514101929738	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P29208	19147174.62763399	24535449.85365839	22670697.50285103	22032965.415314853	21016965.55894709	21812972.26650151	0	0.7849366626481228	0.03277509627907567	False	0.04143988124690747	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADS9	32191069.44474415	32892869.108677864	34156668.29127045	33996747.718127	33032162.479712967	31372982.517329942	0	0.7860042469645456	0.012244491761308884	False	0.04146462147451757	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFC3	14480075.812421912	13325456.328552349	13599459.394016905	13890784.855036242	13853265.15448774	13312600.21892589	0	0.7877095479685846	0.012188776600434869	False	0.041489361702127664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27278	7946756.827985405	6986930.876736857	7378021.586332533	8197858.385083826	6530135.313386529	7088733.508679436	0	0.7878984229767967	0.032366347229571754	False	0.04151410192973776	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06996	5290419453.250537	5487685278.81788	5511430799.586661	5284347980.928358	5529499434.213908	5389790181.146518	0	0.7883129503426416	0.0076277446692664015	False	0.04153884215734785	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06999	13125389.009133466	12825700.256590348	13724915.44953162	13140774.40761	13289132.25051994	13497752.487477798	0	0.7896267082061419	-0.009121736125488576	False	0.04156358238495794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75797	9373298.445273498	7271252.66886951	8844025.537229592	8577586.155137517	9075345.45558078	8426625.280365357	0	0.7897095177035639	-0.03306854568054007	False	0.04158832261256804	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A948	820459.4210598167	823489.4314096811	773114.6473420385	813012.1462073028	754712.6875000006	885634.8895668826	0	0.7901553403243397	-0.021503408894448003	False	0.041613062840178135	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60240	165048504.28376067	164544593.3932152	163674544.08503887	157041556.1696511	165345194.45686477	167910859.16419873	0	0.7920338262404801	0.008712921513160075	False	0.04163780306778823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75884	28685272.95599715	30524734.297793385	27320211.91132945	29467004.25989377	28701396.57679443	29207671.11713016	0	0.7930855020588643	-0.014034193228849023	False	0.04166254329539832	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05793	132531285.62635344	129913588.2878391	126934521.40382025	130899781.89658384	128804192.57157467	131212379.1123848	0	0.7937693088367566	-0.005683396158850962	False	0.04168728352300841	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00861	3512634.8423271687	2466979.7618253445	2890337.5258824886	3276362.402751924	3330931.453671543	2587389.3502082075	0	0.7940932472055575	-0.05187355040531696	False	0.04171202375061851	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR2	14937210.56594114	13549183.720398271	9275292.857718335	11989506.995575711	12244274.695633523	12011751.689048523	0	0.7948299459378549	0.059120004434576746	False	0.041736763978228605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A988	106206793.34403405	107016810.71238963	109399676.89472812	106380858.17638128	110551109.31749769	107037957.16839124	0	0.7954035214617133	-0.006009339399173372	False	0.0417615042058387	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04825	536435856.0869018	543299507.4180902	540446545.2383807	534880942.4442208	521679427.2763034	554959496.2817565	0	0.7956707729873688	0.007733829978085073	False	0.04178624443344879	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACN4	40522574.21646346	43799301.794325896	39873115.75365111	36284493.731097884	43312686.7540099	42462454.12849143	0	0.7958636863282578	0.02502082039913523	False	0.041810984661058884	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76116	88168370.85452169	95528493.8980367	95655077.88017727	91880008.08453923	92506024.69337784	92796368.74233532	0	0.7982234177408085	0.011248190133311685	False	0.04183572488866898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6V1	96552630.9739614	93593755.97804554	100229258.78085668	98161742.17866106	96511719.08480167	97400536.28264268	0	0.7989540538736464	-0.00841346788040527	False	0.041860465116279076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03023	4799361.405939519	5221181.021515615	5122502.57058863	5736454.274060444	5298868.85053925	4445627.753521646	0	0.8002725719165598	-0.03183875318005337	False	0.04188520534388917	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A2	207272338.7245851	214608182.20165592	212511846.4935023	200870699.0975581	213433926.81863376	215835871.8157518	0	0.8010956945586805	0.009701882172260706	False	0.04190994557149926	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8J4	128978725.5832119	122454101.37872946	111484359.60154498	122913783.5386234	125185030.639551	119326628.74186066	0	0.801993244033858	-0.017811151743499544	False	0.041934685799109354	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08312	523245070.4523825	517717251.2072346	539231863.1156478	519733811.4236301	536065742.05587065	517396513.0228965	0	0.8024861985260279	0.006403373067019827	False	0.041959426026719454	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10908	3984922.6875714	3950262.594191821	4279377.210408943	3656775.9077165457	4311824.142914297	4068768.851056093	0	0.8033598850260816	0.021082103453627106	False	0.04198416625432955	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P6	1901707.1763907385	1573564.1136248547	1564009.8600622031	1806579.311809498	1528189.1371492036	1592982.842516693	0	0.8036283338497203	0.03228850535447508	False	0.04200890648193964	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
