protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P65556	30711079.294470567	29692092.35602344	24633121.37040373	30801754.64954688	28135359.88752056	27693643.33325206	0	0.8178560524912293	-0.026800631475403975	False	0.043441018110621635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09980	7108794.219128241	5871467.202683579	182805.30061056837	4274250.154337874	3006391.0113967946	4191168.9733686624	1	0.8179566155924676	0.1984025939123947	False	0.04346549192364171	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG78	66209745.60086297	52951421.733297765	41318843.69238299	51474743.23112147	54457837.08319129	60370440.96053329	0	0.8189831047652094	-0.05142076852928034	False	0.04348996573666178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30130	21871294.82519008	16977148.38290005	17994387.22175816	19646395.338816658	17831483.58171328	18155217.67924683	0	0.819082691082547	0.031034984043738337	False	0.043514439549681844	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17445	60168226.93804199	43773226.61713286	35241299.95508264	42901991.71295909	45438150.09262576	45172746.08256848	0	0.8208010490589969	0.06000144345332196	False	0.04353891336270191	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P17109	31213429.170889165	28663323.925260022	28729100.33480301	30401253.80422408	30757033.548263952	28270516.647123396	0	0.8222439822188476	-0.013337573453996738	False	0.04356338717572198	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6P5	151752503.1714116	141760072.2936947	147516046.2886639	153339184.6825551	143470681.54149213	140770705.33541366	0	0.8231011687992693	0.011323602101835157	False	0.04358786098874205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG82	127850633.79273884	128940244.22511163	128300428.69738936	125765130.74358097	128252698.31722732	132608326.76032196	0	0.8231066945850927	-0.005738686036673645	False	0.04361233480176212	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76537	34755164.70165147	30857725.44675227	31478615.249946628	31446313.873152547	34152918.78490426	32529658.06266805	0	0.8241336379622944	-0.01533287276559477	False	0.04363680861478218	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24188	12477255.665538635	10550894.342465978	9665810.872221064	11384633.329163944	13112362.640103385	6682253.578350121	0	0.8263788384480312	0.06843796622891504	False	0.043661282427802255	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9W9	86760427.82258989	83018767.32224941	81112288.03246981	83700531.13217348	81982644.95895849	83927494.41510051	0	0.8274269877344532	0.007383888796228107	False	0.04368575624082232	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6L7	19428810.47405862	21862764.792668667	21423464.127589315	19323163.32379432	21923888.57124588	20731581.937138587	0	0.8283988181824933	0.01704049574820129	False	0.04371023005384239	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33224	6690496.885747632	7254566.237855009	5802127.650353964	7091627.456485813	5837222.564416323	7244567.070328875	0	0.8285003324000174	-0.030808045992480756	False	0.043734703866862464	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGL5	2535841.0718172	1799886.9443555868	1560620.4397027672	1972316.38842586	2279020.8995364723	1871419.7709336656	0	0.8293881899574258	-0.05435965467276482	False	0.04375917767988253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00888	50627888.85074971	46434781.51158207	45962572.15969866	49283447.7071596	49100841.910554014	45914354.12331405	0	0.8300358634381129	-0.012787949349303085	False	0.043783651492902594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06971	307694055.1048845	360361003.002331	357420506.29789656	343609427.97236305	350177936.71225446	344079138.27532446	0	0.8321667267506959	-0.017327772050967645	False	0.043808125305922666	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75780	1955891.4331556424	1601859.2105887958	1745176.8169335432	1875766.4131650643	1546985.4328332928	1784289.9197736322	0	0.8329937351269704	0.026325035174689874	False	0.04383259911894274	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB83	6472900.6472297935	4128130.0244625537	4673623.365247574	4843770.224573712	4881604.306506345	5040854.74330133	0	0.8335078846828398	0.048838239667576167	False	0.0438570729319628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN1	2979165.3072241894	2724083.142199983	2430990.6434063897	2612184.733858472	2853717.987335868	2788568.513616448	0	0.8336762766552477	-0.021168404776447006	False	0.043881546744982874	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFM9	2287466.001728361	2773909.271713781	2746738.46776754	2800394.284010267	2027050.318359061	2777376.8364683543	0	0.8339017039664336	0.038059694993103264	False	0.04390602055800294	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A855	437147423.53254485	394879854.1499551	380146161.2091048	399931387.0833389	411041165.18295926	413326027.0457132	0	0.8375006627824982	-0.014359306598958533	False	0.043930494371023004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37689	743672554.109259	828602039.4332986	838903017.7317123	805528248.9233918	795280558.4787619	789161983.4471647	0	0.837610999442286	0.012744939781431855	False	0.043954968184043076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A794	149862423.59151796	168748766.90804777	160034258.1404492	165219434.90577802	163676426.56495577	144035606.26712772	0	0.8385254368446334	0.01732625256157982	False	0.04397944199706315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAX8	241642338.88449565	284452219.1289356	259506080.34646496	262792284.00499707	268216603.34080055	263247268.19401085	0	0.83864653566347	-0.01580826401599817	False	0.04400391581008321	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15288	1050251065.3140614	963812271.9799086	976665144.2730366	998475683.8283712	998053529.73981	1012870152.7557104	0	0.8400625343656729	-0.008978635279983056	False	0.04402838962310328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG2	21628647.041355345	20120740.10185425	18956189.722598203	21039762.60047158	19791901.09073324	19265996.144219443	0	0.8404585206649092	0.01452024486150723	False	0.04405286343612335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD96	72430.77423286857	980189.8664524384	1068888.760067232	79920.51944532013	1115406.0742113492	1238706.170866564	2	0.8410234467007531	-0.1982575168464178	False	0.04407733724914342	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A996	105112512.66587289	95900470.29236184	92455116.51018208	98937647.2462564	95638000.6335379	96261190.77826849	0	0.8410531653268338	0.012993669351525933	False	0.04410181106216349	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7M2	1548101803.762058	1455266426.2799523	1542433776.4986038	1504632028.752484	1528526443.0085442	1491374975.6224442	0	0.8411632703964247	0.0067658139471784865	False	0.04412628487518356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00914	6238037.1275965385	5620689.465593969	5717682.463115556	6116859.80397348	5676485.9812847935	5624638.724572987	0	0.8417090623291402	0.013062656369567981	False	0.044150758688203624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFH0	1848263.26140094	1705195.8298878595	182805.30061056837	932247.9112431057	2190765.417049178	96873.125148736	2	0.8420689103115042	0.21458673527905417	False	0.04417523250122369	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB98	72430.77423286857	9477888.155696295	6292051.474624099	4693714.483065891	4681560.0806253	4605021.575111101	1	0.8430572034870935	0.18039329284588013	False	0.04419970631424376	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AED7	29411212.392795462	35177240.71349474	33306399.465960834	33714418.80018154	31190426.170798745	34241534.302239925	0	0.8431683737713518	-0.018327084431061486	False	0.04422418012726383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76053	3024754.79571364	2927082.321842289	2451676.54533814	2929914.92635948	2592337.565057634	3021200.20369247	0	0.8432211826583194	-0.02382655779064927	False	0.0442486539402839	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB43	21968381.189284477	21644152.58458898	25227209.959840868	25549874.0913136	21902164.54481415	22404716.24893102	0	0.8441036999421011	-0.0211578988168213	False	0.04427312775330396	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8V6	112089519.51105574	124199729.37546036	115528389.34753051	119363585.60338975	113673234.2193841	116244148.19817282	0	0.8455473065623977	0.010439779721796747	False	0.044297601566324035	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22256	158677143.8034369	131721307.89014794	128626838.59232353	141292430.06814337	136834427.7293564	134500135.80943468	0	0.8456678521002136	0.022199116617175132	False	0.04432207537934411	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9N4	96288734.45322628	106258507.22959588	100989753.01856032	94580134.97770616	102929266.2734629	109246390.4872746	0	0.8459154166835017	-0.015218222090335024	False	0.04434654919236417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEJ2	12582371.719051648	10512903.975826971	182805.30061056837	10120137.430608654	82669.26562500009	9920000.342184154	2	0.8459346739230369	0.2101405614180244	False	0.044371023005384244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25519	118735053.40878616	121427260.57461388	127165665.32496604	123263066.67203283	122526063.8922433	123183613.68150792	0	0.8462710304476814	-0.006445459279416616	False	0.04439549681840431	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACX5	13061459.788883029	11507994.425134296	11910759.906740366	11980600.313622594	12515665.999999983	11650592.45798826	0	0.8468459263938037	0.013243917655670734	False	0.044419970631424374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD57	12083580.928122433	10430881.72750664	11430655.793047069	13240033.395305226	11705988.8811133	9709143.640504776	0	0.8481353623537223	-0.029866306087137775	False	0.04444444444444445	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAK1	7414507.633940811	6225219.6380114285	6067541.815910481	6654781.437999359	6677663.252368075	6651098.4194647465	0	0.848615448866642	-0.02008452720852113	False	0.04446891825746452	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA57	72430.77423286857	5276304.213750905	4333867.53493242	79920.51944532013	5038354.194506475	3252539.9756389163	2	0.849536269714384	0.21002683220173374	False	0.04449339207048458	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07026	12193939.19748226	10112289.474255024	9396806.129757082	11886510.83417702	10176433.345447509	8912071.347194077	0	0.8499540331610319	0.03351594470978981	False	0.04451786588350465	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25736	98191013.5377394	96551409.88544182	82907152.47000086	93430849.36314406	98173972.7229938	89415721.44657466	0	0.8502168025140376	-0.0174104078584985	False	0.04454233969652472	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9L5	72663179.07892202	73115618.54088695	82001592.1186435	77124146.34883942	74320843.25289586	78372581.12024565	0	0.8505313088987027	-0.012845556899940479	False	0.04456681350954479	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23930	10852244.0455584	11637817.435796376	11991662.659837378	11627191.72575904	10672018.059956448	12576119.114448864	0	0.8505744201345873	-0.01637490940487801	False	0.04459128732256486	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7U7	892687505.8084731	1265988437.6233172	1268626317.1588123	1164570507.2166147	1172348417.0397117	1169512316.1909118	0	0.8522952788741985	-0.03293000607422757	False	0.04461576113558493	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR2	8591360.053067204	7797987.199545155	8979553.27036026	6622667.11214368	9529013.196048012	8647021.06185414	0	0.8524781322951233	0.032796421795306493	False	0.044640234948604994	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00811	21000114.843729176	21916433.52807129	22230541.83921916	22746640.429342564	19945067.362539668	23111994.917107347	0	0.8527079596158595	-0.014468022874527213	False	0.04466470876162506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64554	62981108.59643075	57812105.87591687	56184064.30301626	58881552.37494018	57806698.19784131	61710351.950210646	0	0.8528832997288214	-0.011540162198088144	False	0.04468918257464514	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C066	72430.77423286857	1212370.002233851	1572576.0720213628	1109641.9044155616	852970.0452169963	1183318.7193776043	1	0.8531549480121783	-0.13879555620037115	False	0.0447136563876652	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A836	274697904.4448501	257492378.32341275	270510058.1978178	269433569.0378568	262912097.331127	274000860.59210914	0	0.8535412191606073	-0.00653845896223329	False	0.04473813020068527	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69407	139732264.93472567	150573578.26901397	156301100.81550062	148567075.7191254	152563084.2179956	148591416.84084463	0	0.8535418799396999	-0.010026420485220157	False	0.04476260401370534	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P18392	901580.5564673684	128091.0669175269	954038.240674058	766217.3855674324	726432.7854332088	658065.8432013029	1	0.8546731476361549	-0.11661600671611706	False	0.044787077826725405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P43337	1002375.9675473288	1386516.163480193	1671335.01510154	1565359.08976752	1198190.995677296	1160566.0049144332	0	0.8563616016170469	0.04919271745279066	False	0.04481155163974548	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31142	183776724.9075976	181212762.91394797	192364086.4078071	184434575.57435808	184700558.9261121	186141708.20039007	0	0.8572645891891669	0.005385604619712418	False	0.04483602545276554	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR4	112428740.99018998	121152088.949684	120578666.0055918	116801420.64483245	118841861.23411992	120270288.0283673	0	0.8598001500223305	-0.007127714245953402	False	0.044860499265785614	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32669	818623.5800682937	1127764.964511878	182805.30061056837	79920.51944532013	1184424.3958035754	1121843.7354848888	2	0.8599105607936173	-0.16440080518295183	False	0.04488497307880568	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36672	22462373.15796784	19018083.299670607	16494541.572403848	19192292.686841317	20715208.824413013	19123585.31186439	0	0.8609839879789625	-0.026044037682559584	False	0.044909446891825744	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76536	378736932.8282693	357292115.91094345	355169056.0840458	365895200.9772095	368328648.1237148	351880893.98371226	0	0.8623244211598425	0.006749801602203567	False	0.04493392070484582	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAH0	8748095.69744793	5366889.107325278	3419209.839713596	6536592.611588376	7452879.983788533	4543934.917832102	0	0.862939129358599	-0.07995698830896063	False	0.04495839451786589	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABT2	2772569697.657826	2964341812.995001	2971793889.3531823	2841587051.1100464	2899309946.24367	2928208558.1567364	0	0.8641775500074061	0.006575120227543376	False	0.04498286833088595	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28634	8543856.535272337	7270504.772350604	182805.30061056837	4545915.099989065	82669.26562500009	9342663.371996934	2	0.8651425909913234	0.19535552994288646	False	0.045007342143906025	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC75	6287985.233409873	7617708.274765797	6177453.676586845	7029870.233198573	5951762.403776678	6792410.492851008	0	0.8654939927313694	0.02237748442967972	False	0.04503181595692609	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37908	7935844.213568313	6471962.711170281	7108265.173840676	7305625.978799839	6556491.059448735	7380713.609234117	0	0.8656435701086621	0.01843870759744573	False	0.04505628976994616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07023	19118901.416895933	17972755.443877604	19730566.95027462	18119488.64312226	19504574.7544334	19568723.069161784	0	0.8684243947668037	-0.009377901853309365	False	0.045080763582966234	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8P3	129988617.0491166	161013777.43966967	155747117.97533324	160546084.97392085	146270144.32947648	145730554.80946332	0	0.8688505639143017	-0.018600790304764414	False	0.0451052373959863	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16700	263225352.78158745	276835844.4164465	274287051.1959194	262767847.34356892	279123086.61640835	275896898.3367748	0	0.8691459302784682	-0.006080715994383409	False	0.045129711209006364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30860	72430.77423286857	2641601.1052156338	2811083.8047646894	3247982.681031767	2882057.935706517	96873.125148736	2	0.8692576662195024	-0.17251262267212025	False	0.04515418502202643	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23886	1267866.7257906217	1636053.429620094	1497605.9130112592	1507913.818892678	1225698.803771416	1768402.2486857623	0	0.8696551034766709	-0.032567010102488594	False	0.04517865883504651	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEU7	865875446.0010701	800938509.6224734	785461353.0957005	813323254.5120058	810916111.1895715	814334244.3767052	0	0.8700677498151462	0.008083432845094381	False	0.04520313264806657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A998	551518568.969916	486535156.5902255	533451230.4995749	520748268.7591809	525176397.1894308	514777112.2373737	0	0.8704611058228607	0.009951931190842728	False	0.04522760646108664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15005	5621157.441605508	3889036.2507517054	4871983.1401956845	5564935.928413047	4257947.071429565	4210561.576932501	0	0.8707434283681948	0.03541288434242909	False	0.04525208027410671	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS1	403269863.42605335	535406708.6315924	510390234.9157735	477707448.3215509	491930070.9337052	501961808.996968	0	0.8710870920903249	-0.022260813228795147	False	0.045276554087126775	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A890	50806860.16833199	59959131.21133633	56921376.16652324	57028779.72854912	54106548.885165006	58122513.21984368	0	0.8711869670338614	-0.013448666491130235	False	0.04530102790014685	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P12295	73172748.99294029	78824934.77023047	78513482.69079535	79413272.43789962	77574068.56613085	74715438.83505449	0	0.871236556945581	-0.007438713365705054	False	0.04532550171316692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24171	82681332.9101543	92387493.67666578	93286837.79881054	86097105.98453878	88361761.27606794	91891569.6072172	0	0.8715193968599034	0.010820693277378477	False	0.045349975526186984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABM9	6030242.342105933	5805463.6070669005	7405248.562647198	6188271.181640574	6058889.892133985	7326418.148881069	0	0.871635790116575	-0.024727220562783193	False	0.04537444933920705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFP4	13625588.11114504	11728893.46357522	13649835.700502414	13848962.42132735	13136317.922361013	12409308.250974664	0	0.873665710076077	-0.014363648110614805	False	0.045398923152227114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21829	49531524.83681435	47955022.45874299	49980087.75069438	45594695.154601134	48834555.83290129	52010649.39648975	0	0.8743079333238746	0.010079878143258192	False	0.04542339696524719	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37645	72430.77423286857	1554610.0099061823	2005990.4793164216	1915783.815455017	82669.26562500009	2064445.417237924	2	0.876437984380337	-0.16133554209391837	False	0.04544787077826726	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76116	105583637.76620424	99234142.49650922	100542051.064617	98627261.5254975	105052159.199372	103023525.98253542	0	0.8767863452814555	-0.006331732881058083	False	0.04547234459128732	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A853	108875844.1172766	107846941.13415788	110386836.0348834	116758814.88907383	103142036.58418284	109296770.97531588	0	0.8771088192674235	-0.009179722193187818	False	0.045496818404307394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75767	4718847.524326577	4568381.72028252	3760638.794042674	5030049.215527085	3542981.207331376	4746431.622107546	0	0.8772083539522413	-0.029721718738814094	False	0.04552129221732746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27832	5304910.396978706	5035187.585351798	4743143.962846985	6641600.800657412	5297938.482668934	3608481.56209317	0	0.8772372313900758	-0.043784396702354435	False	0.04554576603034753	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADB1	326966644.6868104	292945569.67848974	280727811.9958999	297692822.9878651	302426037.1698938	293232155.79591954	0	0.8779592028551786	0.011723444304667489	False	0.0455702398433676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31808	45919028.37581304	46864998.13279582	48123610.91620374	44720621.7515299	48714653.23287467	48174562.395122185	0	0.8783308799876847	-0.007171680118092325	False	0.04559471365638767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31441	62050326.3011691	50220684.2638388	65791085.01055156	61527754.64408627	59715377.27602689	59264469.92026499	0	0.8787803408810244	-0.019679155772697028	False	0.04561918746940773	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31455	34589058.61185148	37391870.85543665	34083650.08921283	36139745.32599597	28526135.812542185	39656276.783441335	0	0.8792412617102822	0.02389732887543595	False	0.045643661282427805	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACY1	209030446.20476532	205448335.550584	200126042.1249752	205106001.97492403	199809991.44264877	207983891.81080425	0	0.8797581152274809	0.00400765569641738	False	0.04566813509544788	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8K1	67847890.6880141	55017652.52699416	57108992.267508425	56017883.1504456	64123587.9631519	57549173.51529006	0	0.8802859374405829	0.018425068903005486	False	0.04569260890846794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69451	72430.77423286857	5064537.165620751	182805.30061056837	79920.51944532013	4189807.7719736574	2020791.8660134228	3	0.8817681959504289	-0.24181456616586952	False	0.04571708272148801	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06715	131090661.59131956	135300327.00900942	135223820.4752913	135113182.6013412	136413855.35183594	128770710.15200616	0	0.8821858736272203	0.0047389681632827455	False	0.04574155653450808	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS5	19145500.226107977	15199298.34242728	16253630.89308366	17996307.998134825	16196100.45080864	17029015.59112102	0	0.8831285635226973	-0.017654757382705586	False	0.045766030347528144	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00959	462240504.2326158	471642515.55242586	449896331.1049401	448973290.9130792	453402976.9106994	476406238.0388108	0	0.8831514008296208	0.00521901899514894	False	0.045790504160548216	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76223	39979973.22946341	32016567.595049117	34776464.55806616	35200364.03562918	36556969.4474527	36178068.409605496	0	0.8843731374935231	-0.015621186763760791	False	0.04581497797356829	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q57154	13233440.680470994	14968517.496913737	15476244.564068278	14508856.08046664	14924203.584719436	13891495.169232138	0	0.8847499830421244	0.011728568286937071	False	0.04583945178658835	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37636	122022424.34507376	123492744.2673768	122083220.49732774	124190605.59335822	123320873.67069072	119337413.50453772	0	0.8858884979176951	0.002944513667992695	False	0.04586392559960842	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37626	14497320.442181772	14251628.030629722	15302079.605599709	12650129.078023026	15798019.824869107	15124058.099031342	0	0.8863976539601717	0.01576749975026729	False	0.04588839941262849	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33934	72430.77423286857	128091.0669175269	182805.30061056837	119172.55621748716	150722.1093749999	96873.125148736	3	0.8865529243326458	0.06370920468877453	False	0.04591287322564856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25553	1397680.1190333806	990040.479650511	1052924.543430331	1070590.1644887156	1255721.7717330602	1048007.7213506196	0	0.8867531155107385	0.028082454343642125	False	0.04593734703866863	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76149	8544267.263625126	11199765.819975523	10015122.480239322	8012843.846690805	12085122.48730316	8995765.558311023	0	0.8869610165192247	0.03262522482911744	False	0.0459618208516887	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05793	168044321.74143964	157395937.4269295	166908907.1690296	167534245.46911606	160044500.31460914	162940734.03401962	0	0.8879017386154746	0.005371384523993142	False	0.045986294664708764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06999	14671516.15454983	14672700.893967912	13397794.392093357	13867629.297643054	14464956.908675857	14628676.23033784	0	0.8892192428885246	-0.007381585333948746	False	0.04601076847772883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Y6	2410646532.8347287	2845271771.784655	2804836383.2824016	2602704188.432521	2684842194.855761	2707033699.1610847	0	0.8897687947868465	0.011892659618219207	False	0.0460352422907489	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76206	7477479.671795086	6646897.300150174	6788991.288745778	6203576.760894515	7138066.182787961	7376632.769664227	0	0.8904384347905663	0.013521498745521922	False	0.04605971610376897	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24192	1251821.6796245803	1818698.0030035167	1864588.6877839991	1381882.351006176	1986800.4462658945	1682142.5498835477	0	0.8907120151942309	-0.03343739030116928	False	0.04608418991678904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8Y3	37096698.17253701	44410492.52555044	45486321.60057464	43492043.64171386	41078325.62676442	43670069.38575045	0	0.8922263459994254	-0.014096469337002511	False	0.0461086637298091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19318	504250.1202398101	384906.9494484198	182805.30061056837	400445.2524419481	323039.8749999997	392166.970168677	1	0.892911030111359	-0.05763294764339915	False	0.046133137542829175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27250	6532696.80363691	7152212.860366488	5410875.94714808	5784635.511928291	6085900.287738725	6959031.526542253	0	0.8938329177389247	0.02025442497703757	False	0.04615761135584925	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
