Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.65978e+06	2.04747e+06	2.13192e+06	1.46864e+06	1.29876e+06	1.83164e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	8.00164e+06	7.41189e+06	8.01738e+06	7.90162e+06	8.08169e+06	7.91069e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	2	2	2.63554e+07	2.35746e+07	2.59807e+07	2.48887e+07	2.61381e+07	2.49513e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.35723e+08	5.2946e+08	5.32266e+08	5.31886e+08	5.28727e+08	5.20371e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	6.98925e+06	7.13189e+06	7.5874e+06	6.54644e+06	7.75569e+06	7.01159e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	6.18488e+06	3.94139e+06	5.09107e+06	5.88705e+06	6.19154e+06	5.4027e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	3.15724e+07	2.83836e+07	2.71892e+07	2.67879e+07	3.10564e+07	2.73254e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.35437e+08	3.17026e+08	3.33599e+08	3.21942e+08	3.09464e+08	3.33301e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	4.67269e+06	5.01846e+06	4.49322e+06	3.86584e+06	4.65459e+06	4.13605e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	17	17	4.32427e+08	4.36255e+08	4.30145e+08	4.31313e+08	4.23852e+08	4.37567e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	3.27054e+07	3.20569e+07	3.26755e+07	3.03282e+07	3.35162e+07	3.20248e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	16	16	1.41609e+08	1.40507e+08	1.41754e+08	1.38866e+08	1.39813e+08	1.43525e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.94139e+07	9.21503e+07	9.30324e+07	8.46163e+07	9.07114e+07	8.94095e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	7.5424e+07	7.78931e+07	7.85654e+07	7.19445e+07	7.50939e+07	7.90191e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	6	6	1.15649e+07	1.06478e+07	1.17457e+07	1.02172e+07	1.09631e+07	1.07597e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.68955e+07	1.6312e+07	1.6075e+07	1.78837e+07	1.79224e+07	1.65153e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.93183e+07	2.95205e+07	2.9179e+07	3.08252e+07	2.94163e+07	2.843e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.97146e+06	2.04864e+06	2.25115e+06	2.26028e+06	2.64564e+06	2.27448e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	3	3	5.27345e+06	4.8543e+06	5.02926e+06	5.49441e+06	5.5722e+06	5.00846e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.98804e+06	9.71739e+06	9.7813e+06	9.76278e+06	9.49363e+06	9.43679e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.18771e+07	1.27325e+07	1.15099e+07	1.29289e+07	1.23192e+07	1.18824e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	2	2	2.41428e+07	2.36078e+07	2.45145e+07	2.35895e+07	2.32282e+07	2.54728e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	16	16	6.99848e+07	7.00116e+07	7.06287e+07	7.00858e+07	7.00551e+07	6.91212e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	1.062e+08	1.02575e+08	1.00794e+08	1.04709e+08	1.08651e+08	1.05479e+08
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.8326e+07	2.79668e+07	2.82676e+07	2.86442e+07	2.81042e+07	2.83383e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1		86242.5			114801	
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.35636e+07	2.34746e+07	2.32171e+07	2.35845e+07	2.36025e+07	2.29892e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	729047	615275	786516	646745	646342	845584
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	1.22905e+07	1.11059e+07	1.24391e+07	1.12541e+07	1.22014e+07	1.22936e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.27706e+07	1.27457e+07	1.31963e+07	1.40987e+07	1.38981e+07	1.2931e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	21	21	5.78304e+08	5.81357e+08	5.68459e+08	5.94283e+08	5.72965e+08	5.89285e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13	2.16932e+07	2.18106e+07	2.17998e+07	2.15494e+07	2.21726e+07	2.17974e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	9.81103e+07	1.04222e+08	1.0082e+08	1.00289e+08	1.01079e+08	9.84188e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.32555e+07	1.52825e+07	1.30993e+07	1.53783e+07	1.456e+07	1.29996e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	24	24	6.27666e+07	6.30216e+07	6.13344e+07	5.93891e+07	6.33102e+07	6.09243e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	5.63073e+07	5.11657e+07	5.49177e+07	5.03492e+07	5.29126e+07	5.35743e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.45983e+08	1.48309e+08	1.48381e+08	1.48573e+08	1.51192e+08	1.50923e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.76977e+08	1.84932e+08	1.87213e+08	1.75589e+08	1.76971e+08	1.87026e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	5	5	1.76242e+06	1.90243e+06	2.05199e+06	1.68054e+06	2.6326e+06	1.90206e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	871967					
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.75222e+06	2.59471e+06	2.82271e+06	2.85236e+06	2.54492e+06	2.53863e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	12	12	7.25549e+06	7.00034e+06	7.27876e+06	7.0876e+06	7.14154e+06	7.22743e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	6.37291e+07	6.89838e+07	6.37434e+07	6.71321e+07	6.81029e+07	6.59958e+07
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	2.78842e+06	2.40865e+06	2.8729e+06	2.89397e+06	2.78595e+06	3.32479e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.98745e+08	1.97475e+08	1.98165e+08	1.96437e+08	2.03164e+08	1.9697e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	2.04735e+07	1.99148e+07	1.98053e+07	1.80215e+07	2.07762e+07	1.9636e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	12	12	5.59693e+06	5.49633e+06	5.25951e+06	5.17131e+06	5.63556e+06	5.02031e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.89516e+07	6.77855e+07	6.99399e+07	6.41392e+07	6.85228e+07	6.91873e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	6	6	6.86331e+06	6.65354e+06	6.88777e+06	6.34062e+06	7.2316e+06	6.99304e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	2.28801e+07	2.34228e+07	2.22728e+07	2.44078e+07	2.35592e+07	2.27797e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2	1.15982e+06	1.57501e+06	930972	1.42526e+06	1.42501e+06	730243
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.49137e+07	6.41599e+07	6.39421e+07	6.30573e+07	6.4468e+07	6.39675e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	13	13	8.03634e+07	7.30124e+07	7.8096e+07	7.60266e+07	7.47399e+07	7.8057e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	1.00935e+08	9.07174e+07	9.66886e+07	1.05922e+08	1.00187e+08	9.96629e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	21	21	2.30844e+07	2.322e+07	2.25616e+07	2.37351e+07	2.34179e+07	2.29654e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	7.94591e+07	7.64932e+07	7.46817e+07	7.60292e+07	7.73516e+07	7.56249e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.6781e+07	2.80833e+07	2.68246e+07	2.84196e+07	2.77207e+07	2.77583e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	7.7645e+07	8.01014e+07	7.82593e+07	8.50277e+07	8.07302e+07	7.9976e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.92412e+09	3.97636e+09	3.92739e+09	4.103e+09	3.92214e+09	3.94182e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	3.02328e+08	2.97155e+08	3.03188e+08	2.98282e+08	2.97677e+08	3.00651e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	1.05229e+09	9.35833e+08	1.0203e+09	9.01658e+08	9.4499e+08	1.04471e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.55794e+08	1.54636e+08	1.56189e+08	1.51607e+08	1.59582e+08	1.55611e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.8921e+07	1.83147e+07	1.79276e+07	1.89764e+07	1.82627e+07	1.80462e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	2	2	169630	333699	331855	291688	270822	281230
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	9	9	4.40251e+07	4.51426e+07	4.45936e+07	4.7515e+07	4.32116e+07	4.49683e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.59443e+08	1.69969e+08	1.67381e+08	1.66116e+08	1.70579e+08	1.62104e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	3	3	2.56645e+06	2.6747e+06	2.59557e+06	2.33023e+06	2.0046e+06	2.39277e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	3	3		1.21946e+06	1.39723e+06			1.43383e+06
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	7	7	1.02185e+07	1.05243e+07	9.29909e+06	9.96438e+06	9.47652e+06	9.99714e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6	9.55365e+06	9.20645e+06	9.89192e+06	9.69474e+06	9.04946e+06	9.75856e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	5.73253e+06	5.59696e+06	6.81264e+06	5.77162e+06	5.6578e+06	5.96793e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	3	3	5.18145e+06	5.05911e+06	5.19381e+06	4.57955e+06	4.92688e+06	5.77503e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2		1.10118e+06	849907	678393	1.27596e+06	1.12068e+06
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	6	6	1.29448e+07	1.3623e+07	1.37697e+07	1.38385e+07	1.33603e+07	1.3729e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3	2.90972e+06	2.12993e+06	2.44272e+06	2.72228e+06	2.63779e+06	2.72661e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.43067e+07	1.46864e+07	1.43079e+07	1.30605e+07	1.43892e+07	1.33711e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	1.65552e+06	1.64962e+06	1.90013e+06	1.63135e+06	1.67124e+06	1.95195e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.97884e+07	2.08748e+07	1.99017e+07	2.02106e+07	2.01337e+07	2.01004e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	2.21942e+07	2.14698e+07	2.22107e+07	1.97073e+07	2.304e+07	2.18016e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	1.33988e+07	1.21e+07	1.34123e+07	1.24906e+07	1.25834e+07	1.36453e+07
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	5.98964e+07	6.16163e+07	5.80001e+07	6.24788e+07	6.11081e+07	5.92884e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	2.16043e+06	2.3425e+06	2.19592e+06	2.49051e+06	2.52566e+06	2.3368e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1		998291	1.03738e+06			716660
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.70754e+06	1.49616e+06	1.54939e+06	1.96355e+06	1.59294e+06	1.78362e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.12352e+07	1.08795e+07	1.10558e+07	1.13691e+07	1.15078e+07	1.13064e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	5	5	1.0817e+07	1.12804e+07	1.09812e+07	1.01508e+07	1.08925e+07	1.17993e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.59804e+06	2.84562e+06	3.31868e+06	3.1234e+06	3.14106e+06	3.01088e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.14356e+06	9.12626e+06	9.59531e+06	8.6946e+06	9.63417e+06	1.00385e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.68226e+07	4.49047e+07	4.55555e+07	4.4089e+07	4.48106e+07	4.54637e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	9	9	2.72184e+06	2.16532e+06	2.58273e+06	2.30816e+06	2.46796e+06	2.63939e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.86377e+07	1.63628e+07	1.50146e+07	1.95939e+07	1.71902e+07	1.92891e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	4	4	6.87895e+06	7.40581e+06	6.89627e+06	7.33006e+06	6.8038e+06	6.95846e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	9	9	2.8454e+07	2.97086e+07	2.91258e+07	2.9776e+07	3.03001e+07	2.91164e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	2.04829e+06	2.14673e+06	1.6937e+06	1.83757e+06	1.81731e+06	1.46777e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	3	3	3.39029e+07	3.54289e+07	3.31741e+07	3.59555e+07	3.78714e+07	3.43347e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	1	1	3.99863e+07	3.74824e+07	3.75657e+07	3.77176e+07	3.60864e+07	4.09452e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	2	2	3.07721e+07	3.23881e+07	3.11452e+07	3.06728e+07	3.40579e+07	3.20531e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.50915e+07	3.55806e+07	3.4788e+07	3.41668e+07	3.55458e+07	3.39612e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.96896e+07	1.73404e+07	1.82321e+07	1.94221e+07	1.7773e+07	2.04581e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	2	2	5.49596e+08	5.4376e+08	5.31997e+08	5.77127e+08	5.56455e+08	5.4641e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	6.92245e+06	6.83568e+06	7.06074e+06	7.59186e+06	7.3628e+06	6.72761e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	4	4	3.31596e+06	3.06496e+06	3.20438e+06	3.22704e+06	3.23523e+06	3.46888e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	5.51702e+07	5.04492e+07	4.90272e+07	4.77515e+07	5.0394e+07	5.11224e+07
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	3.07698e+06	2.8894e+06	2.89484e+06	2.4339e+06	2.69206e+06	2.78521e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	2.83594e+07	2.84226e+07	2.95671e+07	2.67106e+07	3.05065e+07	2.66596e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	31	31	4.09222e+08	4.0299e+08	4.11063e+08	4.05505e+08	4.03307e+08	4.14593e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	3.66108e+06	3.5121e+06	3.37391e+06	3.75603e+06	3.3507e+06	3.56739e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2	1.66142e+06	1.56398e+06	1.82034e+06	1.87506e+06	1.75104e+06	1.73994e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5	2.84792e+06	2.44675e+06	2.42725e+06	2.28771e+06	2.4765e+06	2.55625e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.34435e+07	2.16647e+07	2.38861e+07	2.46406e+07	2.3729e+07	2.35397e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	1.0929e+08	1.12762e+08	1.07627e+08	1.0981e+08	1.1214e+08	1.07951e+08
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	6.65233e+07	6.50322e+07	6.98381e+07	6.27051e+07	6.95636e+07	6.76276e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.59481e+08	1.39624e+08	1.31655e+08	1.30013e+08	1.43952e+08	1.27966e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3	4.94059e+06	5.57683e+06	5.30396e+06	4.69786e+06	4.66549e+06	5.82616e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	3	3	3.83601e+06	3.82816e+06	3.94433e+06	4.35768e+06	4.04993e+06	3.99431e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.09492e+06	1.96479e+06	1.81477e+06	1.82832e+06	2.3153e+06	2.0848e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	10	10	1.20372e+07	1.04937e+07	1.04739e+07	1.05817e+07	1.05333e+07	1.03707e+07
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	4	4	3.5634e+06	3.56926e+06	4.01886e+06	3.46057e+06	3.60462e+06	3.81348e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	14	14	4.83326e+07	4.91794e+07	4.62266e+07	4.8815e+07	5.02059e+07	4.71492e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	6	6	5.01895e+06	4.73376e+06	4.33387e+06	4.77302e+06	4.78366e+06	4.63511e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15	9.24427e+07	8.69803e+07	8.8871e+07	8.90278e+07	8.72032e+07	8.83587e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	20	20	2.26125e+08	2.14129e+08	2.22381e+08	2.11517e+08	2.12984e+08	2.28534e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	5	4	5.20185e+06	4.87385e+06	4.86828e+06	5.50819e+06	4.99797e+06	5.45151e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3	3.53766e+06	3.15994e+06	3.48908e+06	3.70409e+06	3.29374e+06	3.76753e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	3.06722e+07	2.9815e+07	3.05754e+07	2.67712e+07	3.16032e+07	2.96651e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	9.64203e+07	9.75631e+07	9.10025e+07	9.91094e+07	1.01579e+08	9.10524e+07
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	4	4	5.70385e+07	5.33008e+07	5.51449e+07	4.43693e+07	5.49891e+07	5.26725e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2	251765		306678	277941	332245	288554
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	4.09365e+07	3.95728e+07	3.85051e+07	3.98222e+07	3.92346e+07	3.74527e+07
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7	1.34819e+07	1.33792e+07	1.28083e+07	1.34955e+07	1.27043e+07	1.34923e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	3	3	6.58117e+06	6.61852e+06	6.9567e+06	8.80056e+06	6.13464e+06	4.89568e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	7	7	4.22139e+07	4.41942e+07	4.30235e+07	4.64342e+07	4.22579e+07	4.31201e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	4	4	3.26904e+06	2.77894e+06	2.80461e+06	3.23616e+06	2.80248e+06	3.08763e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.49775e+07	2.48299e+07	2.28519e+07	2.27037e+07	2.57218e+07	2.41561e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7	1.13785e+07	1.29756e+07	1.2038e+07	1.21008e+07	1.21256e+07	1.14534e+07
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	17	17	3.84223e+07	3.81227e+07	3.84408e+07	3.96374e+07	3.89678e+07	3.86884e+07
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	4	4	3.93195e+07	3.90394e+07	3.8515e+07	4.11838e+07	3.94095e+07	3.85071e+07
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	9	9	2.4224e+07	2.33988e+07	2.38659e+07	2.42851e+07	2.45917e+07	2.49651e+07
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	7	7	1.0042e+07	9.61814e+06	1.00446e+07	8.95824e+06	1.07279e+07	1.05373e+07
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	2	2	1.7867e+06	1.50914e+06	2.0103e+06	1.58089e+06	1.39071e+06	
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	11	11	1.79955e+07	1.92895e+07	1.86438e+07	1.95854e+07	1.99211e+07	1.88126e+07
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	10	10	1.9496e+07	1.71831e+07	1.90748e+07	1.80439e+07	1.82934e+07	1.86477e+07
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	6	6	7.9516e+07	7.5168e+07	7.45942e+07	7.54734e+07	7.44069e+07	8.07519e+07
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5	4.43545e+07	4.45635e+07	4.31539e+07	4.13265e+07	4.29525e+07	4.33146e+07
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	2	2		630598		712229	421738	501464
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	3	3	1.04781e+07	1.03617e+07	1.10463e+07	9.93494e+06	1.02882e+07	1.14557e+07
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	4	4	1.94635e+06	2.01228e+06	1.97475e+06	1.99935e+06	1.92419e+06	1.8758e+06
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	7	7	6.92476e+07	6.69637e+07	6.85025e+07	6.83168e+07	6.54476e+07	6.77291e+07
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7	1.22084e+08	1.29376e+08	1.16743e+08	1.28663e+08	1.28544e+08	1.24251e+08
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2	6.44475e+07	6.03616e+07	6.32413e+07	6.35263e+07	6.01407e+07	6.38262e+07
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	4	4	5.28655e+06	4.7564e+06	4.81207e+06	5.46956e+06	5.37426e+06	4.14898e+06
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	25	25	9.18146e+07	9.0491e+07	8.98256e+07	9.1321e+07	9.19686e+07	9.11928e+07
P0ADY3	RL14_ECOLI	rplN	50S ribosomal protein L14	9	9	4.25344e+08	4.27533e+08	4.44176e+08	4.3871e+08	4.4287e+08	4.52612e+08
P0ADY7	RL16_ECOLI	rplP	50S ribosomal protein L16	7	7	4.57846e+08	4.52017e+08	4.60884e+08	4.59328e+08	4.56689e+08	4.57645e+08
P0ADZ0	RL23_ECOLI	rplW	50S ribosomal protein L23	6	6	2.32309e+08	2.13095e+08	2.31984e+08	2.34882e+08	2.0821e+08	2.30776e+08
