Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8F8	P0A8F8		uvrB		1.78379e+06	1.80494e+06	1.98091e+06	1.6955e+06	1.9303e+06	1.84166e+06
P0A8G0	P0A8G0		uvrC		359274	375264	345142	356472	325274	300195
P0A8G3	P0A8G3		uxaC		1.93156e+06	1.9403e+06	1.98024e+06	1.86045e+06	1.92892e+06	1.91061e+06
P0A8G6	P0A8G6		wrbA		9.87616e+06	9.70102e+06	9.72236e+06	9.97793e+06	9.40528e+06	9.36067e+06
P0A8G9	P0A8G9		xseB		8.64463e+06	9.07037e+06	8.78702e+06	9.1347e+06	8.53879e+06	7.5975e+06
P0A8H8	P0A8H8		yacG		2.29856e+06	2.32135e+06	2.08272e+06	2.20327e+06	2.10212e+06	2.14928e+06
P0A8I1	P0A8I1		yqgF		1.5962e+06	1.63077e+06	1.52955e+06	1.64618e+06	1.63732e+06	1.67662e+06
P0A8I3	P0A8I3		yaaA		4.06945e+06	4.01448e+06	4.073e+06	4.04222e+06	4.14692e+06	3.98523e+06
P0A8I5	P0A8I5		trmB		7.37072e+06	6.79708e+06	6.26223e+06	6.13518e+06	6.31955e+06	5.87374e+06
P0A8I8	P0A8I8		rlmH		4.0785e+06	3.93288e+06	3.79999e+06	3.64073e+06	3.93203e+06	3.7957e+06
P0A8J2	P0A8J2		dnaT		1.19241e+06	1.06481e+06	1.03682e+06	981156	1.21228e+06	847297
P0A8J4	P0A8J4		ybeD		1.19905e+07	1.2125e+07	1.20187e+07	1.22075e+07	1.25931e+07	1.24622e+07
P0A8J8	P0A8J8		rhlB		5.38036e+06	5.38659e+06	5.19059e+06	5.2371e+06	5.25537e+06	5.14934e+06
P0A8K1	P0A8K1		psd		4.06844e+06	4.27677e+06	4.38347e+06	4.22022e+06	4.17274e+06	4.5945e+06
P0A8K5	P0A8K5		yaeP		1.39827e+06	1.33164e+06	1.15781e+06	1.2933e+06	963341	1.30828e+06
P0A8L1	P0A8L1		serS		3.35622e+07	3.29094e+07	3.17106e+07	3.21681e+07	3.13167e+07	3.16397e+07
P0A8L5	P0A8L5		ycgN		1.15901e+06	1.15604e+06	1.28379e+06	1.27592e+06	1.22901e+06	1.24143e+06
P0A8L7	P0A8L7		yciU		1.85124e+06	1.72461e+06	1.74418e+06	1.83054e+06	1.86642e+06	1.8233e+06
P0A8M0	P0A8M0		asnS		3.23142e+07	3.22453e+07	3.19751e+07	3.15037e+07	3.18018e+07	3.22978e+07
P0A8M3	P0A8M3		thrS		1.47534e+07	1.46895e+07	1.3454e+07	1.38689e+07	1.35998e+07	1.34788e+07
P0A8M6	P0A8M6		yeeX		1.00233e+07	9.80606e+06	9.58095e+06	1.0233e+07	8.94826e+06	8.64438e+06
P0A8N0	P0A8N0		matP		508355	538092	437644	437275	597544	341394
P0A8N3	P0A8N3		lysS		3.54916e+07	3.59146e+07	3.48992e+07	3.52287e+07	3.52496e+07	3.60021e+07
P0A8N5	P0A8N5		lysU		1.93214e+07	1.89767e+07	1.90255e+07	1.88502e+07	1.92902e+07	1.87595e+07
P0A8N7	P0A8N7		epmA		3.24888e+06	3.04334e+06	3.33505e+06	3.26046e+06	3.23918e+06	3.0286e+06
P0A8P3	P0A8P3		yggX		2.7947e+07	2.69309e+07	2.39496e+07	2.48428e+07	2.50731e+07	2.56048e+07
P0A8P6	P0A8P6		xerC		1.42834e+06	1.43413e+06		1.95763e+06	1.6086e+06	2.63217e+06
P0A8Q0	P0A8Q0		frdC		1.90809e+06	1.82898e+06	1.8114e+06	1.79781e+06	1.93711e+06	2.19565e+06
P0A8Q6	P0A8Q6		clpS		1.47088e+06	1.41322e+06	1.54045e+06	1.53916e+06	1.56804e+06	1.23545e+06
P0A8R0	P0A8R0		rraA		1.87085e+07	1.92284e+07	1.94716e+07	1.90591e+07	1.8633e+07	2.02521e+07
P0A8R9	P0A8R9		hdfR		1.94606e+06	1.84231e+06	1.58262e+06	1.84914e+06	1.71614e+06	1.63835e+06
P0A8S1	P0A8S1		iciA		2.94991e+06	2.9043e+06	2.93209e+06	2.97829e+06	2.99596e+06	2.92525e+06
P0A8T1	P0A8T1		prmA		6.04547e+06	6.22977e+06	6.32151e+06	6.00163e+06	6.22045e+06	5.86563e+06
P0A8T7	P0A8T7		rpoC		4.97483e+07	4.93458e+07	4.7361e+07	4.76056e+07	4.67965e+07	4.46388e+07
P0A8U0	P0A8U0		syd		562550	552431	524561	502659	530915	437054
P0A8U2	P0A8U2		yafD		159494	154857	170586	82930.3	162383	148593
P0A8U6	P0A8U6		metJ		8.28356e+06	8.26282e+06	7.93123e+06	7.9751e+06	7.77256e+06	8.06978e+06
P0A8V0	P0A8V0		rbn		284652	299346	277455		279978	
P0A8V2	P0A8V2		rpoB		6.87164e+07	6.85321e+07	6.665e+07	6.68926e+07	6.68068e+07	6.60024e+07
P0A8V6	P0A8V6		fadR		5.23868e+06	4.97719e+06	4.96225e+06	5.0088e+06	4.9339e+06	4.73456e+06
P0A8W0	P0A8W0		nanR		2.66285e+06	2.52745e+06	2.55128e+06	2.42489e+06	2.46433e+06	2.39578e+06
P0A8W2	P0A8W2		slyA		8.41227e+06	8.26881e+06	7.88588e+06	7.8451e+06	7.64092e+06	7.30493e+06
P0A8W5	P0A8W5		yqgE		2.79317e+06	2.89668e+06	2.71719e+06	2.72983e+06	2.68592e+06	2.72094e+06
P0A8W8	P0A8W8		yfbU		1.92631e+07	1.91557e+07	1.8287e+07	1.77394e+07	1.88044e+07	1.73248e+07
P0A8X0	P0A8X0		yjgA		6.08343e+06	5.97109e+06	5.93336e+06	5.93849e+06	5.95796e+06	5.88791e+06
P0A8X2	P0A8X2		yceI		1.07556e+06	998506	1.03672e+06	1.1086e+06	1.01783e+06	1.11255e+06
P0A8Y1	P0A8Y1		yjjG		1.07245e+06	1.04946e+06	1.13977e+06	1.17209e+06	1.23871e+06	1.0973e+06
P0A8Y3	P0A8Y3		yihX		2.95295e+06	2.88417e+06	2.81517e+06	2.7438e+06	2.74915e+06	2.80624e+06
P0A8Y5	P0A8Y5		yidA		4.17265e+06	4.34822e+06	4.3178e+06	4.28276e+06	4.41302e+06	4.11751e+06
P0A8Z0	P0A8Z0		yciA		2.08458e+06	1.98478e+06	1.92538e+06	2.01529e+06	1.93521e+06	1.75946e+06
P0A8Z3	P0A8Z3		ybgC		1.63641e+06	385552	1.44115e+06	696964	453219	1.3668e+06
P0A8Z7	P0A8Z7		yqiA		291117	234981	302053	371602	336008	75922
P0A901	P0A901		blc		1.13037e+06	1.13588e+06	1.02788e+06	1.10515e+06	1.07363e+06	1.10466e+06
P0A903	P0A903		bamC		1.79839e+07	1.82041e+07	1.7346e+07	1.78089e+07	1.75115e+07	1.77665e+07
P0A905	P0A905		slyB		8.06411e+06	7.87083e+06	7.51597e+06	7.41522e+06	7.54983e+06	6.5005e+06
P0A908	P0A908		mipA		2.64672e+06	2.47256e+06	1.92863e+06	2.11418e+06	2.24114e+06	2.46693e+06
P0A910	P0A910		ompA		6.281e+08	6.34702e+08	6.19712e+08	6.28284e+08	6.16113e+08	5.67842e+08
P0A912	P0A912		pal		4.29862e+07	4.24254e+07	4.16285e+07	4.26219e+07	4.33797e+07	4.04855e+07
P0A915	P0A915		ompW		1.66189e+07	1.71041e+07	1.54269e+07	1.52508e+07	1.52911e+07	1.78492e+07
P0A917	P0A917		ompX		1.72353e+07	1.66514e+07	1.62958e+07	1.67836e+07	1.69562e+07	1.73768e+07
P0A921	P0A921		pldA		1.91714e+06	1.85617e+06	1.86102e+06	1.92276e+06	1.81874e+06	2.12568e+06
P0A927	P0A927		tsx		1.00016e+07	9.9103e+06	9.16582e+06	9.40804e+06	9.93731e+06	9.11927e+06
P0A932	P0A932		gfcE		1.21229e+07	1.18395e+07	1.09898e+07	1.10854e+07	1.10894e+07	1.11253e+07
P0A935	P0A935		mltA		5.80095e+06	5.4802e+06	5.54847e+06	5.49609e+06	5.5884e+06	5.02332e+06
P0A937	P0A937		bamE		7.42542e+06	7.53567e+06	7.5324e+06	8.3085e+06	7.85847e+06	6.11995e+06
P0A940	P0A940		bamA		1.42031e+07	1.38572e+07	1.37424e+07	1.40097e+07	1.38357e+07	1.36012e+07
P0A944	P0A944		rimI		541895	541964	566778	556062	595335	585632
P0A948	P0A948		rimJ		300239	375314	407213	343521	357394	
P0A951	P0A951		speG		5.85008e+06	5.63446e+06	5.51938e+06	5.69383e+06	5.16152e+06	4.10303e+06
P0A953	P0A953		fabB		1.65407e+07	1.68564e+07	1.60333e+07	1.57471e+07	1.55797e+07	1.64785e+07
P0A955	P0A955		eda		2.77301e+07	2.7468e+07	2.74983e+07	2.7137e+07	2.64532e+07	2.50597e+07
P0A959	P0A959		alaA		1.86528e+06	1.93763e+06	1.82174e+06	1.71008e+06	1.79589e+06	1.63171e+06
P0A962	P0A962		ansA		1.91234e+06	1.81121e+06	1.91765e+06	1.83928e+06	1.89669e+06	1.77082e+06
P0A964	P0A964		cheW		1.46384e+07	1.42881e+07	1.55734e+07	1.42322e+07	1.49378e+07	1.65705e+07
P0A968	P0A968		cspD		1.79744e+06	1.80542e+06	1.89251e+06	1.82411e+06	1.70251e+06	1.47659e+06
P0A972	P0A972		cspE		1.99399e+08	2.00431e+08	2.12519e+08	2.18634e+08	2.15743e+08	1.7055e+08
P0A978	P0A978		cspG		4.03382e+06	4.42846e+06	3.78313e+06	4.44694e+06	3.74498e+06	3.28572e+06
P0A988	P0A988		dnaN		4.39481e+06	4.30292e+06	4.19511e+06	4.26079e+06	4.31776e+06	4.09641e+06
P0A991	P0A991		fbaB		8.17504e+06	8.29487e+06	7.90717e+06	8.18432e+06	8.46758e+06	7.71369e+06
P0A993	P0A993		fbp		1.87802e+07	1.86331e+07	1.85091e+07	1.82289e+07	1.90115e+07	1.74327e+07
P0A996	P0A996		glpC		1.53086e+06	1.47904e+06	1.59475e+06	1.58697e+06	1.5688e+06	1.50243e+06
P0A998	P0A998		ftnA		3.62971e+07	3.75421e+07	3.64006e+07	3.82664e+07	3.6174e+07	3.86821e+07
P0A9A2	P0A9A2		ftnB		683310	731279	688287	638334	655682	911879
P0A9A6	P0A9A6		ftsZ		1.34645e+07	1.37049e+07	1.33755e+07	1.36165e+07	1.36111e+07	1.32869e+07
P0A9A9	P0A9A9		fur		1.8287e+07	1.77655e+07	1.76351e+07	1.78455e+07	1.78085e+07	1.54369e+07
P0A9B2	P0A9B2		gapA		3.57946e+08	3.56145e+08	3.48984e+08	3.54344e+08	3.5444e+08	3.14101e+08
P0A9B6	P0A9B6		epd		1.74453e+06	1.68523e+06	1.55603e+06	1.71931e+06	1.5051e+06	1.83684e+06
P0A9C0	P0A9C0		glpA		2.10683e+06	2.1371e+06	2.12158e+06	2.19409e+06	2.04182e+06	1.9882e+06
P0A9C3	P0A9C3		galM		6.49565e+06	6.35353e+06	6.25717e+06	6.31442e+06	6.22234e+06	5.57214e+06
P0A9C5	P0A9C5		glnA		3.63534e+07	3.63715e+07	3.57676e+07	3.62683e+07	3.604e+07	3.40274e+07
P0A9C9	P0A9C9		glpX		8.92594e+06	8.90926e+06	8.9925e+06	9.07268e+06	9.31742e+06	8.87118e+06
P0A9D2	P0A9D2		gstA		6.42856e+06	6.71618e+06	6.15676e+06	6.19871e+06	6.04211e+06	6.24462e+06
P0A9D4	P0A9D4		cysE		3.63293e+06	3.39758e+06	3.13799e+06	3.58584e+06	2.99118e+06	3.04628e+06
P0A9D8	P0A9D8		dapD		3.8032e+07	3.79076e+07	3.78254e+07	3.72556e+07	3.73847e+07	3.79609e+07
P0A9E5	P0A9E5		fnr		7.03153e+06	7.09557e+06	6.98502e+06	7.15018e+06	6.91066e+06	6.6545e+06
P0A9F1	P0A9F1		mntR		1.29719e+06	1.46641e+06	1.34158e+06	1.30452e+06	1.34675e+06	1.29808e+06
P0A9F3	P0A9F3		cysB		3.87165e+06	3.82525e+06	3.82228e+06	3.63275e+06	3.79051e+06	3.63912e+06
P0A9F6	P0A9F6		gcvA		481027	436500	396224	436720	404678	309907
P0A9G2	P0A9G2		nhaR		1.17373e+06	1.25374e+06	981047	1.18033e+06	949568	1.12777e+06
P0A9G6	P0A9G6		aceA		6.98356e+06	6.72533e+06	7.01472e+06	6.87328e+06	6.57262e+06	6.60945e+06
P0A9G8	P0A9G8		modE		2.39037e+06	2.53121e+06	2.54346e+06	2.39301e+06	2.75322e+06	2.5214e+06
P0A9H1	P0A9H1		mug		2.93902e+06	2.86081e+06	2.98798e+06	2.9226e+06	2.90489e+06	2.68926e+06
P0A9H5	P0A9H5		btuR		1.07793e+06	1.05083e+06	1.1322e+06	1.04109e+06	1.05064e+06	967687
P0A9H7	P0A9H7		cfa		3.23117e+06	3.16973e+06	3.29877e+06	3.21199e+06	3.35308e+06	3.12891e+06
P0A9H9	P0A9H9		cheZ		2.24552e+06	2.17008e+06	2.18837e+06	2.23194e+06	2.20136e+06	2.09211e+06
P0A9I1	P0A9I1		citE		6.04166e+06	6.1544e+06	6.1004e+06	6.03402e+06	5.78563e+06	5.89455e+06
P0A9I3	P0A9I3		gcvR		2.33749e+06	2.2962e+06	2.10821e+06	2.22462e+06	2.19737e+06	1.68051e+06
P0A9I8	P0A9I8		nirD		2.51112e+06	2.54218e+06	2.07296e+06	2.3772e+06	2.28098e+06	2.30454e+06
P0A9J0	P0A9J0		rng		5.30055e+06	5.29517e+06	5.17723e+06	5.11319e+06	5.3032e+06	4.75756e+06
P0A9J4	P0A9J4		panE		2.54122e+06	2.51837e+06	2.49988e+06	2.41847e+06	2.50185e+06	2.46529e+06
P0A9J6	P0A9J6		rbsK		2.00951e+06	2.05983e+06	2.02774e+06	1.94818e+06	2.02395e+06	2.15436e+06
P0A9J8	P0A9J8		pheA		2.17173e+06	1.97899e+06	2.16356e+06	2.06012e+06	2.06388e+06	2.25505e+06
P0A9K3	P0A9K3		ybeZ		5.19322e+06	5.17062e+06	5.28224e+06	5.16335e+06	5.19568e+06	5.06343e+06
P0A9K7	P0A9K7		phoU		2.87763e+06	2.88775e+06	2.92756e+06	2.85685e+06	2.89002e+06	2.51151e+06
P0A9K9	P0A9K9		slyD		8.0127e+07	8.14109e+07	6.59588e+07	6.72014e+07	7.11124e+07	7.19007e+07
P0A9L3	P0A9L3		fklB		1.93305e+07	1.90461e+07	1.9589e+07	1.94303e+07	1.97227e+07	1.87741e+07
P0A9L5	P0A9L5		ppiC		2.96682e+06	2.97094e+06	3.0413e+06	3.00475e+06	2.90559e+06	2.54191e+06
P0A9L8	P0A9L8		proC		2.93237e+06	2.86952e+06	2.23483e+06	2.28463e+06	2.47958e+06	2.23464e+06
P0A9M0	P0A9M0		lon		9.15736e+06	9.0262e+06	9.10502e+06	9.16057e+06	9.15128e+06	8.89866e+06
P0A9M2	P0A9M2		hpt		4.03516e+06	3.97354e+06	3.77699e+06	3.5797e+06	3.68715e+06	3.80114e+06
P0A9M5	P0A9M5		gpt		7.56158e+07	7.12151e+07	7.17057e+07	7.12954e+07	6.94327e+07	6.45056e+07
P0A9M8	P0A9M8		pta		4.85313e+07	4.75639e+07	4.60642e+07	4.6977e+07	4.70653e+07	4.29216e+07
P0A9N4	P0A9N4		pflA		5.27141e+06	5.05388e+06	4.95207e+06	5.10704e+06	5.12358e+06	4.68883e+06
P0A9P0	P0A9P0		lpdA		4.29031e+07	4.22175e+07	4.07353e+07	4.19691e+07	4.08755e+07	3.78687e+07
P0A9P4	P0A9P4		trxB		1.53492e+07	1.53791e+07	1.51946e+07	1.52565e+07	1.51506e+07	1.44728e+07
P0A9P6	P0A9P6		deaD		9.42493e+06	9.44285e+06	9.39695e+06	9.33793e+06	9.38839e+06	9.53729e+06
P0A9Q1	P0A9Q1		arcA		2.49671e+07	2.52461e+07	2.33101e+07	2.34314e+07	2.35252e+07	2.24687e+07
P0A9Q5	P0A9Q5		accD		1.53648e+07	1.56461e+07	1.46183e+07	1.46403e+07	1.47211e+07	1.52595e+07
P0A9Q7	P0A9Q7		adhE		1.82021e+08	1.82092e+08	1.76111e+08	1.79572e+08	1.78235e+08	1.65177e+08
P0A9Q9	P0A9Q9		asd		1.96131e+07	1.86445e+07	1.82161e+07	1.82842e+07	1.82548e+07	1.75569e+07
P0A9R4	P0A9R4		fdx		7.88231e+06	8.08488e+06	8.02668e+06	7.84341e+06	8.66658e+06	7.79057e+06
P0A9R7	P0A9R7		ftsE		3.38863e+06	3.347e+06	3.36275e+06	3.45614e+06	3.28354e+06	3.4668e+06
P0A9S1	P0A9S1		fucO		1.1232e+06	1.09835e+06	1.2515e+06	1.16708e+06	1.12107e+06	1.15073e+06
P0A9S5	P0A9S5		gldA		1.6148e+07	1.60783e+07	1.50651e+07	1.60212e+07	1.52691e+07	1.52251e+07
P0A9T0	P0A9T0		serA		6.60758e+06	6.55037e+06	6.56208e+06	6.61278e+06	6.62585e+06	6.83808e+06
P0A9T4	P0A9T4		tas		9.34848e+06	9.32829e+06	9.06377e+06	8.88994e+06	9.15514e+06	8.33945e+06
P0A9T8	P0A9T8		ybbA		796904	745282	792301	759155	749592	774237
P0A9U1	P0A9U1		ybhF		404210	285932	475329	388349	499006	486082
P0A9U3	P0A9U3		ybiT		6.05409e+06	6.01022e+06	5.95473e+06	5.68348e+06	5.70953e+06	6.04434e+06
P0A9V1	P0A9V1		lptB		4.35785e+06	4.32106e+06	4.26873e+06	4.27233e+06	4.50241e+06	4.25774e+06
P0A9W0	P0A9W0		ulaR		134994	325924	332143	376556	265718	227953
P0A9W3	P0A9W3		yjjK		1.09338e+07	1.0953e+07	1.06538e+07	1.09133e+07	1.05514e+07	1.07221e+07
P0A9W6	P0A9W6		yrbA		7.42234e+06	5.6072e+06	6.72631e+06	6.17704e+06	7.08864e+06	5.96515e+06
P0A9W9	P0A9W9		yrdA		5.4824e+06	5.23953e+06	5.49558e+06	5.27217e+06	5.3474e+06	5.6622e+06
P0A9X4	P0A9X4		mreB		8.51246e+06	8.3753e+06	8.34629e+06	8.32344e+06	8.37332e+06	7.82574e+06
P0A9X9	P0A9X9		cspA		2.89809e+07	2.8586e+07	2.92427e+07	2.9024e+07	2.97974e+07	2.51291e+07
P0A9Y6	P0A9Y6		cspC		1.69979e+08	1.69683e+08	1.7035e+08	1.78168e+08	1.76e+08	1.54995e+08
P0A9Z1	P0A9Z1		glnB		1.36761e+07	1.37374e+07	1.32587e+07	1.34861e+07	1.21522e+07	1.42693e+07
P0AA04	P0AA04		ptsH		5.31404e+07	5.46416e+07	5.20137e+07	5.5863e+07	5.38655e+07	4.86838e+07
P0AA10	P0AA10		rplM		6.9557e+07	6.96635e+07	6.9444e+07	6.96885e+07	7.16005e+07	6.71465e+07
P0AA16	P0AA16		ompR		9.86173e+06	9.65277e+06	9.17378e+06	9.12102e+06	9.13848e+06	9.51734e+06
P0AA25	P0AA25		trxA		2.84516e+07	2.82251e+07	2.73213e+07	2.77802e+07	2.74329e+07	2.69539e+07
P0AA31	P0AA31		yedF		3.59678e+06	3.37722e+06	3.37903e+06	3.74542e+06	3.46787e+06	3.51027e+06
P0AA37	P0AA37		rluA		407556	340997	396982	328276	432174	407822
P0AA39	P0AA39		rluC		1.25184e+06	1.23242e+06	1.23515e+06	1.08801e+06	1.22475e+06	1.36373e+06
P0AA43	P0AA43		rsuA		4.56859e+06	4.58845e+06	4.54348e+06	4.69258e+06	4.65126e+06	4.46202e+06
P0AA53	P0AA53		qmcA		1.81691e+06	1.8109e+06	1.78565e+06	1.67825e+06	1.82025e+06	1.58538e+06
P0AA86	P0AA86		dsbE		1.32389e+06	1.21286e+06	1.28069e+06	1.38465e+06	1.37685e+06	953792
P0AA91	P0AA91		yeaY		1.39954e+06	1.40782e+06	1.51374e+06	1.44973e+06	1.561e+06	1.56047e+06
P0AA93	P0AA93		ypdA		325602	360621	305156	335792	224973	281192
P0AA95	P0AA95		yacC		974925	971396	1.04746e+06	969320	984070	1.0711e+06
P0AA97	P0AA97		yaeQ		797829	743237	642470	724118	705338	793285
P0AAA1	P0AAA1		yagU		6.97645e+06	6.59674e+06	6.60059e+06	6.86569e+06	7.03026e+06	6.0222e+06
P0AAB4	P0AAB4		ubiD		2.50473e+06	2.62528e+06	2.36831e+06	2.385e+06	2.71729e+06	2.43854e+06
P0AAB6	P0AAB6		galF		1.22268e+07	1.2334e+07	1.10314e+07	1.06655e+07	1.10153e+07	1.11344e+07
P0AAB8	P0AAB8		uspD		2.47478e+06	2.39521e+06	2.35169e+06	2.39323e+06	2.50001e+06	2.18646e+06
P0AAC0	P0AAC0		uspE		4.87522e+06	4.73206e+06	4.71184e+06	4.82827e+06	4.67218e+06	4.6125e+06
P0AAC8	P0AAC8		iscA		6.39486e+06	6.23588e+06	6.14948e+06	6.30954e+06	5.75257e+06	4.57419e+06
P0AAD6	P0AAD6		sdaC		161733	128340	67709.1	112492	52355.4	
P0AAF6	P0AAF6		artP		755100	792090	776036	742645	656629	671674
P0AAG3	P0AAG3		gltL		411599	454349	403862	479277	394993	291073
P0AAH0	P0AAH0		pstB		1.26194e+06	1.39525e+06	1.34673e+06	1.47163e+06	1.3382e+06	1.45953e+06
P0AAH8	P0AAH8		sapF		651151	560827	715060	637320	576470	371482
P0AAI3	P0AAI3		ftsH		1.64408e+07	1.61587e+07	1.62286e+07	1.63154e+07	1.65225e+07	1.58243e+07
P0AAI5	P0AAI5		fabF		3.35811e+07	3.37771e+07	3.29363e+07	3.43207e+07	3.32558e+07	3.2029e+07
P0AAI9	P0AAI9		fabD		1.05146e+07	1.03413e+07	9.95534e+06	1.01451e+07	9.98718e+06	9.50855e+06
P0AAJ3	P0AAJ3		fdnH		4.59929e+06	4.51473e+06	4.23393e+06	4.43438e+06	4.3056e+06	3.95127e+06
P0AAJ5	P0AAJ5		fdoH		3.98295e+06	3.76916e+06	3.69474e+06	3.8696e+06	3.7598e+06	3.17441e+06
P0AAJ8	P0AAJ8		hybA		1.85627e+06	1.81636e+06	1.86235e+06	1.87756e+06	1.87256e+06	1.87737e+06
P0AAK1	P0AAK1		hycB		1.45493e+06	1.36318e+06	1.48377e+06	1.34734e+06	1.43099e+06	1.57514e+06
P0AAK4	P0AAK4		hydN		973189	1.12865e+06	1.07466e+06	1.12609e+06	1.03095e+06	881299
P0AAL3	P0AAL3		napG		535106	593492	608093	594608	617626	445159
P0AAN1	P0AAN1		hybE		1.05409e+06	1.05512e+06	1.06938e+06	1.10524e+06	1.08435e+06	1.05046e+06
P0AAN3	P0AAN3		hypB		3.05942e+06	2.95723e+06	2.92172e+06	2.90846e+06	2.98974e+06	2.86849e+06
P0AAN5	P0AAN5		yaiA		1.48255e+06	1.4683e+06	1.03358e+06	1.4189e+06	1.12812e+06	1.27041e+06
P0AAN9	P0AAN9		iraP		126250	152587	102165	112219	206242	165644
P0AAP3	P0AAP3		frmR		3.40478e+06	3.46426e+06	3.37117e+06	3.3012e+06	3.34573e+06	4.03315e+06
P0AAQ2	P0AAQ2		yajD		4.92195e+06	4.8316e+06	5.00986e+06	4.96929e+06	4.96034e+06	4.60907e+06
P0AAR3	P0AAR3		ybaK		2.01558e+06	2.01466e+06	2.08225e+06	1.91853e+06	1.82546e+06	1.8596e+06
P0AAS0	P0AAS0		ylaC		254234	328976	288905	258898	347587	309437
P0AAS7	P0AAS7		ybcJ		2.48775e+06	2.45644e+06	2.33146e+06	2.25299e+06	2.44214e+06	1.98062e+06
P0AAT2	P0AAT2		ybdF		592728	618315	559625	579458	556284	511757
P0AAT4	P0AAT4		mscM		2.00406e+06	2.03082e+06	2.04709e+06	1.96221e+06	2.05936e+06	1.63856e+06
P0AAT6	P0AAT6		rsfS		3.52319e+06	3.27746e+06	3.17228e+06	3.03296e+06	3.04456e+06	3.29295e+06
P0AAT9	P0AAT9		ybeL		7.71266e+06	7.56936e+06	7.85795e+06	7.7192e+06	7.43803e+06	7.07556e+06
P0AAU7	P0AAU7		ybfE		1.28036e+06	1.37029e+06	1.26893e+06	1.41754e+06	1.17001e+06	1.12169e+06
P0AAV4	P0AAV4		ybgJ		1.18741e+06	1.09756e+06	1.13162e+06	1.20734e+06	1.25607e+06	1.14474e+06
P0AAX8	P0AAX8		ybiS		5.12133e+06	5.0412e+06	5.1237e+06	5.08785e+06	4.91722e+06	4.34645e+06
P0AAZ4	P0AAZ4		rarA		1.231e+06	1.1663e+06	1.18624e+06	1.14452e+06	1.17212e+06	1.07363e+06
P0AAZ7	P0AAZ7		ycaR		5.86491e+06	5.91886e+06	6.12044e+06	6.06249e+06	6.15028e+06	5.52195e+06
P0AB03	P0AB03		ycbJ		1.8217e+06	1.9755e+06	1.72388e+06	1.89115e+06	1.86073e+06	1.97321e+06
P0AB10	P0AB10		ymbA		931117		828282	892857	847188	859458
P0AB14	P0AB14		yccJ		2.71855e+06	2.65514e+06	2.55567e+06	2.5377e+06	2.66313e+06	2.709e+06
P0AB18	P0AB18		tusE		1.90284e+06	1.88035e+06	1.81941e+06	1.75673e+06	1.49047e+06	2.21772e+06
P0AB24	P0AB24		efeO		3.64527e+06	3.62566e+06	3.5619e+06	3.45413e+06	3.62234e+06	3.46301e+06
P0AB26	P0AB26		yceB		2.3887e+06	2.25188e+06	2.18036e+06	2.22891e+06	2.02466e+06	2.22796e+06
P0AB28	P0AB28		yceD		8.00906e+06	8.24457e+06	8.50199e+06	8.21713e+06	8.08006e+06	7.80918e+06
P0AB38	P0AB38		lpoB		4.7414e+06	4.56356e+06	4.86412e+06	4.94589e+06	5.01384e+06	4.30222e+06
P0AB43	P0AB43		ycgL		1.22691e+06	1.20224e+06	1.1802e+06	1.14597e+06	1.14712e+06	1.0947e+06
P0AB46	P0AB46		ymgD		2.11475e+06	2.00575e+06	2.16142e+06	1.98074e+06	2.05636e+06	2.14694e+06
P0AB52	P0AB52		ychN		2.44373e+06	2.31449e+06	2.22963e+06	2.22478e+06	2.02539e+06	1.9154e+06
P0AB55	P0AB55		yciI		3.95264e+06	4.15402e+06	3.78336e+06	3.47826e+06	3.96779e+06	3.59653e+06
P0AB58	P0AB58		yciM		421364	405829	313371	372979	371400	320181
P0AB61	P0AB61		yciN		4.02478e+06	4.11946e+06	3.93244e+06	4.04447e+06	3.76229e+06	3.70124e+06
P0AB67	P0AB67		pntB		1.86312e+06	1.8107e+06	1.65562e+06	1.52815e+06	1.74975e+06	1.9597e+06
P0AB71	P0AB71		fbaA		1.53514e+08	1.5182e+08	1.5274e+08	1.53847e+08	1.50481e+08	1.31458e+08
P0AB77	P0AB77		kbl		1.4546e+07	1.44587e+07	1.35885e+07	1.35586e+07	1.40295e+07	1.39015e+07
P0AB80	P0AB80		ilvE		6.60671e+06	6.72327e+06	6.67877e+06	6.73258e+06	6.65694e+06	5.45966e+06
P0AB83	P0AB83		nth		1.44271e+06	1.46547e+06	1.48499e+06	1.32819e+06	1.29369e+06	1.48647e+06
P0AB89	P0AB89		purB		8.89905e+06	8.87968e+06	8.9545e+06	8.48046e+06	8.70028e+06	8.47354e+06
P0AB91	P0AB91		aroG		3.20781e+06	3.16919e+06	3.25464e+06	3.25765e+06	3.15324e+06	2.90512e+06
