Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	5	5	2.36556e+06	2.17151e+06	2.55333e+06	2.41881e+06	2.65308e+06	2.55493e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.92993e+07	1.919e+07	2.08845e+07	2.03944e+07	2.0158e+07	2.1196e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	2.04891e+07	2.07786e+07	2.04746e+07	2.16634e+07	2.10169e+07	1.99361e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	9	9	7.66845e+06	8.11669e+06	7.75933e+06	7.86128e+06	8.13345e+06	8.18715e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.59784e+07	7.10865e+07	6.57436e+07	6.8883e+07	6.88156e+07	6.5671e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.42177e+06	1.75767e+06	1.47561e+06	1.35992e+06	1.48028e+06	1.53267e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	581607	516640	1.01134e+06	747786	742074	706997
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.07632e+07	1.13766e+07	1.16562e+07	1.20762e+07	1.08769e+07	1.15962e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	5	5	9.37676e+06	8.99172e+06	8.64331e+06	1.00401e+07	9.28632e+06	9.41398e+06
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.90271e+06	2.85782e+06	3.4069e+06	3.42164e+06	3.51826e+06	3.11096e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	1.13852e+07	1.19745e+07	1.06752e+07	1.14937e+07	1.10915e+07	1.15138e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.65036e+07	4.6622e+07	4.47621e+07	4.64073e+07	4.5094e+07	4.4665e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	11	11	5.97598e+06	7.12594e+06	5.42354e+06	5.90905e+06	5.90083e+06	5.49665e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.67093e+07	1.88492e+07	1.80126e+07	2.18882e+07	2.10395e+07	1.85852e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	6.75678e+06	5.28397e+06	6.21151e+06	6.19562e+06	6.36304e+06	6.51831e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	8	8	2.89206e+07	3.17288e+07	2.99108e+07	3.16464e+07	3.01628e+07	3.03225e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	2.16312e+06	2.18702e+06	1.2897e+06	2.1063e+06	2.62189e+06	2.02897e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	3.03947e+07	3.79333e+07	3.478e+07	3.99608e+07	3.83055e+07	3.55421e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	3.54091e+07	2.49352e+07	4.04206e+07	3.452e+07	3.58602e+07	4.32637e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	2	2	3.14518e+07	1.90588e+07	3.20249e+07	2.7331e+07	2.90014e+07	3.36841e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.62845e+07	4.08825e+07	3.56023e+07	3.64819e+07	3.64944e+07	3.48529e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	2.09733e+07		1.96271e+07	1.76882e+07	1.94434e+07	2.22008e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	2	2	5.28766e+08	4.46879e+08	5.1981e+08	5.17967e+08	5.25031e+08	5.2412e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	6.64985e+06	8.07648e+06	6.67804e+06	5.74208e+06	5.86966e+06	6.38957e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	4	4	2.34547e+06	3.53656e+06	2.78444e+06	2.84064e+06	3.09885e+06	2.70287e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	5.37007e+07	4.6166e+07	4.70275e+07	4.93795e+07	5.05831e+07	5.06008e+07
P0AD53	YGAC_ECOLI	ygaC	Uncharacterized protein YgaC	2	2		1.85852e+06		1.6729e+06		
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	3.57285e+06	2.987e+06	3.41593e+06	3.23607e+06	3.48215e+06	3.05309e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	6	6	2.70229e+07	2.31577e+07	2.92228e+07	2.51126e+07	2.74635e+07	2.75167e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	30	30	3.8924e+08	3.65366e+08	3.94404e+08	3.88625e+08	3.87833e+08	4.0211e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	3.11189e+06	3.59868e+06	3.18622e+06	2.93746e+06	2.9436e+06	3.24822e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	2	2	2.96419e+06	3.17735e+06	3.10197e+06	3.04432e+06	3.67005e+06	2.93494e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	4	4	4.81309e+06	5.81651e+06	4.15819e+06	4.67549e+06	4.82048e+06	4.30714e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.29964e+07	1.9359e+07	2.2942e+07	2.24028e+07	2.25748e+07	2.31466e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	1.13292e+08	1.04578e+08	1.0911e+08	1.08837e+08	1.05671e+08	1.11675e+08
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	7.1023e+07	6.78693e+07	7.35071e+07	7.09669e+07	7.03161e+07	7.00093e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.70545e+08	1.23706e+08	1.43051e+08	1.43626e+08	1.36257e+08	1.44325e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	4	4	4.74543e+06	3.95771e+06	4.61267e+06	4.41252e+06	4.12134e+06	5.42563e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	4.0201e+06	3.93191e+06	4.24817e+06	4.06005e+06	4.11482e+06	4.29922e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.36946e+06	2.41371e+06	2.29362e+06	2.46523e+06	2.17362e+06	2.50924e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	14	14	1.14944e+07	1.14293e+07	1.06577e+07	1.026e+07	1.00304e+07	1.02063e+07
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	5	5	2.70622e+06	3.16926e+06	3.01244e+06	3.01727e+06	2.92177e+06	2.91091e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	15	15	4.90504e+07	4.68147e+07	4.64397e+07	4.68774e+07	4.70729e+07	4.73953e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	6	6	5.56964e+06	4.90727e+06	4.57548e+06	5.23925e+06	4.71822e+06	4.84007e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15	9.04668e+07	8.93573e+07	8.92232e+07	8.91261e+07	9.03779e+07	8.89534e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	19	19	2.31751e+08	2.14641e+08	2.31655e+08	2.29952e+08	2.28167e+08	2.34961e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	5	4	5.60056e+06	6.16538e+06	5.16328e+06	6.25381e+06	6.85809e+06	5.71732e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3	3.51504e+06	2.77183e+06	3.51388e+06	3.10779e+06	3.21606e+06	3.55428e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	2.82518e+07	3.418e+07	2.90391e+07	3.42016e+07	3.36253e+07	2.96402e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	1.03899e+08	7.28761e+07	1.00101e+08	1.07147e+08	1.00509e+08	1.0269e+08
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	5	5	5.80259e+07	5.63675e+07	5.56364e+07	5.83142e+07	5.6853e+07	5.4591e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2	242216	315933	288063	226464	231953	248321
P0ADM8	YIEE_ECOLI	yieE	Uncharacterized protein YieE	2	2		662575			664591	
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	4.21037e+07	3.30858e+07	4.34784e+07	4.08956e+07	4.00887e+07	4.30818e+07
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	8	8	1.24451e+07	1.27245e+07	1.19724e+07	1.19099e+07	1.20025e+07	1.22262e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	3	3	5.24627e+06	6.55457e+06	6.23816e+06	6.93356e+06	6.62493e+06	4.53199e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	8	8	4.24946e+07	4.69387e+07	4.42196e+07	4.36236e+07	4.56037e+07	4.39422e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	5	5	3.87204e+06	4.09066e+06	3.93627e+06	3.22588e+06	3.69179e+06	3.4741e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.43123e+07	2.39007e+07	2.10154e+07	2.56617e+07	2.56279e+07	2.34064e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7	1.18482e+07	1.18087e+07	1.214e+07	1.08271e+07	1.2138e+07	1.13697e+07
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	18	18	3.92194e+07	4.01231e+07	3.997e+07	4.07247e+07	4.07977e+07	3.99387e+07
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3	3.86018e+07	3.70363e+07	3.73554e+07	3.90416e+07	3.80435e+07	3.71886e+07
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	11	11	2.52997e+07	2.62031e+07	2.62613e+07	2.68818e+07	2.64399e+07	2.66339e+07
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	7	7	1.07164e+07	1.12816e+07	1.06418e+07	1.10738e+07	1.10942e+07	1.03132e+07
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	2	2	3.4575e+06	2.09099e+06	3.40477e+06	3.29698e+06	3.73481e+06	3.35684e+06
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12	1.68956e+07	1.78594e+07	1.71218e+07	1.86564e+07	1.86347e+07	1.78825e+07
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	11	11	1.82536e+07	1.61751e+07	1.7843e+07	1.83162e+07	1.90923e+07	1.77575e+07
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	5	5	7.5423e+07	5.6083e+07	7.56678e+07	7.81241e+07	7.90474e+07	8.23323e+07
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5	4.40338e+07	4.75236e+07	4.31493e+07	4.6753e+07	4.56782e+07	4.37809e+07
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	2	2		978251		1.00238e+06	1.12488e+06	1.16576e+06
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	3	3	1.09893e+07	1.26158e+07	1.11289e+07	1.19284e+07	1.15777e+07	1.165e+07
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	5	5	3.31631e+06	3.46206e+06	3.0828e+06	3.30305e+06	3.4512e+06	3.19455e+06
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8	7.36976e+07	6.81529e+07	7.54172e+07	7.0602e+07	7.10909e+07	7.44405e+07
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	8	8	1.29208e+08	1.2599e+08	1.25378e+08	1.3053e+08	1.29247e+08	1.31819e+08
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2	5.60247e+07	4.40655e+07	6.0484e+07	5.9566e+07	5.73222e+07	6.02403e+07
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	6	6	4.79639e+06	4.36404e+06	5.04953e+06	4.9323e+06	4.9365e+06	4.6303e+06
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	25	25	9.22942e+07	9.31234e+07	9.12404e+07	9.02381e+07	8.99482e+07	9.30917e+07
P0ADY3	RL14_ECOLI	rplN	50S ribosomal protein L14	9	9	4.3003e+08	4.22411e+08	4.35256e+08	4.35334e+08	4.23544e+08	4.29042e+08
P0ADY7	RL16_ECOLI	rplP	50S ribosomal protein L16	7	7	4.80204e+08	4.81531e+08	4.85787e+08	5.03796e+08	4.95924e+08	4.9893e+08
P0ADZ0	RL23_ECOLI	rplW	50S ribosomal protein L23	6	6	2.14878e+08	1.91937e+08	2.18646e+08	2.04331e+08	2.06982e+08	2.28806e+08
P0ADZ4	RS15_ECOLI	rpsO	30S ribosomal protein S15	5	5	7.50676e+08	8.07525e+08	7.80995e+08	7.92799e+08	7.92635e+08	8.16805e+08
P0ADZ7	YAJC_ECOLI	yajC	UPF0092 membrane protein YajC	6	6	2.18474e+08	2.46655e+08	2.21591e+08	2.12276e+08	2.12144e+08	2.24587e+08
P0AE01	TRMJ_ECOLI	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	8	8	3.93085e+07	3.85622e+07	3.9805e+07	3.62853e+07	3.75753e+07	3.92428e+07
P0AE06	ACRA_ECOLI	acrA	Acriflavine resistance protein A	16	15	1.11726e+08	1.15378e+08	1.13421e+08	1.13436e+08	1.14028e+08	1.16332e+08
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase subunit C	13	13	5.20007e+08	4.49159e+08	5.25854e+08	5.28089e+08	5.36071e+08	5.41633e+08
P0AE12	AMN_ECOLI	amn	AMP nucleosidase	10	10	4.25551e+06	4.87751e+06	4.84409e+06	4.87533e+06	4.90378e+06	5.14553e+06
P0AE18	AMPM_ECOLI	map	Methionine aminopeptidase	11	11	5.71266e+07	5.91539e+07	5.93536e+07	6.05137e+07	5.94602e+07	6.03546e+07
P0AE22	APHA_ECOLI	aphA	Class B acid phosphatase	4	4	5.94805e+06	6.70162e+06	5.75475e+06	5.68282e+06	5.92391e+06	5.51917e+06
P0AE28	AROM_ECOLI	aroM	Protein AroM	1	1	776168		630718	478965	409009	887139
P0AE39	YPDB_ECOLI	ypdB	Transcriptional regulatory protein YpdB	4	4	7.35494e+06	7.96792e+06	7.37438e+06	7.6252e+06	7.09786e+06	7.6229e+06
P0AE45	YTFL_ECOLI	ytfL	UPF0053 inner membrane protein YtfL	8	8	1.16446e+06	1.1796e+06	1.03702e+06	1.02458e+06	1.06609e+06	975348
P0AE48	YTFP_ECOLI	ytfP	Gamma-glutamylcyclotransferase family protein YtfP	3	3	2.44865e+07	2.9387e+07	2.40488e+07	2.36699e+07	2.40589e+07	2.41493e+07
P0AE52	BCP_ECOLI	bcp	Putative peroxiredoxin bcp	8	8	1.62434e+08	1.52847e+08	1.68016e+08	1.67612e+08	1.62262e+08	1.77518e+08
