Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8R9	P0A8R9		hdfR		1.05444e+06	893343	1.05291e+06	994051	1.09366e+06	971165
P0A8S1	P0A8S1		iciA		2.95684e+06	3.20395e+06	3.06552e+06	3.19014e+06	3.09424e+06	3.26617e+06
P0A8T1	P0A8T1		prmA		7.37493e+06	7.90655e+06	7.65222e+06	7.95762e+06	7.42949e+06	7.41553e+06
P0A8T7	P0A8T7		rpoC		5.25659e+07	5.18029e+07	5.24077e+07	5.21814e+07	5.24959e+07	5.23346e+07
P0A8U0	P0A8U0		syd		665490	565207	718573	532858	660214	619877
P0A8U6	P0A8U6		metJ		8.41246e+06	8.3561e+06	8.37301e+06	8.47e+06	8.31801e+06	8.3754e+06
P0A8V2	P0A8V2		rpoB		3.98884e+07	3.88037e+07	3.95147e+07	3.96211e+07	3.99916e+07	3.97451e+07
P0A8V6	P0A8V6		fadR		6.9547e+06	7.62006e+06	6.93532e+06	7.70808e+06	6.89911e+06	7.15852e+06
P0A8W0	P0A8W0		nanR		2.4514e+06	2.733e+06	2.34703e+06	2.81329e+06	2.48971e+06	3.02079e+06
P0A8W2	P0A8W2		slyA		9.32773e+06	9.76169e+06	9.24634e+06	9.13966e+06	9.01219e+06	9.20757e+06
P0A8W5	P0A8W5		yqgE		1.09329e+06	1.1561e+06	1.15688e+06	1.10157e+06	1.06165e+06	1.18398e+06
P0A8W8	P0A8W8		yfbU		1.78019e+07	1.82109e+07	1.73468e+07	1.83262e+07	1.79269e+07	1.85719e+07
P0A8X0	P0A8X0		yjgA		6.96467e+06	6.59608e+06	6.84309e+06	6.80983e+06	6.89526e+06	6.77294e+06
P0A8X2	P0A8X2		yceI		1.10743e+06	991920	1.18172e+06	988384	1.1053e+06	1.06603e+06
P0A8Y1	P0A8Y1		yjjG		1.20452e+06	1.31908e+06	1.25422e+06	1.40851e+06	1.33884e+06	1.32211e+06
P0A8Y3	P0A8Y3		yihX		2.74431e+06	2.77714e+06	2.67121e+06	2.7659e+06	2.70261e+06	2.66876e+06
P0A8Y5	P0A8Y5		yidA		5.29801e+06	4.90861e+06	5.05921e+06	5.0565e+06	5.29658e+06	5.11105e+06
P0A8Z0	P0A8Z0		yciA		1.97011e+06	1.98034e+06	1.97112e+06	1.71037e+06	1.95034e+06	1.9001e+06
P0A8Z3	P0A8Z3		ybgC		1.50183e+06	1.37515e+06	1.10952e+06	1.18579e+06	1.31758e+06	1.43176e+06
P0A8Z7	P0A8Z7		yqiA		413176	424312	367960	385170	409969	399845
P0A903	P0A903		bamC		2.08656e+07	2.04575e+07	2.0931e+07	2.0466e+07	2.04609e+07	2.03032e+07
P0A905	P0A905		slyB		9.98247e+06	9.59119e+06	1.0206e+07	9.8122e+06	1.03749e+07	9.64613e+06
P0A908	P0A908		mipA		1.89249e+06	1.9915e+06	1.83615e+06	2.02243e+06	1.84936e+06	2.02181e+06
P0A910	P0A910		ompA		5.84514e+08	5.65947e+08	6.03719e+08	5.76161e+08	5.81282e+08	5.68424e+08
P0A912	P0A912		pal		4.94852e+07	4.64499e+07	4.97471e+07	4.48578e+07	5.30175e+07	4.44355e+07
P0A915	P0A915		ompW		1.48129e+07	1.37654e+07	1.48169e+07	1.40113e+07	1.53507e+07	1.37604e+07
P0A917	P0A917		ompX		1.76209e+07	1.48626e+07	1.65997e+07	1.51253e+07	1.67173e+07	1.49546e+07
P0A921	P0A921		pldA		1.84109e+06	1.85951e+06	1.92885e+06	1.85417e+06	1.82083e+06	1.70963e+06
P0A927	P0A927		tsx		1.01117e+07	9.5203e+06	1.01033e+07	9.48865e+06	9.85935e+06	8.86045e+06
P0A932	P0A932		gfcE		1.68261e+07	1.69284e+07	1.74989e+07	1.70549e+07	1.76461e+07	1.69646e+07
P0A935	P0A935		mltA		5.33901e+06	5.86881e+06	5.41124e+06	5.58383e+06	5.35198e+06	5.58677e+06
P0A937	P0A937		bamE		7.1633e+06	6.11359e+06	7.08946e+06	6.27764e+06	7.19727e+06	6.37974e+06
P0A940	P0A940		bamA		1.3784e+07	1.28892e+07	1.37527e+07	1.32232e+07	1.35936e+07	1.31932e+07
P0A944	P0A944		rimI		398635	433712	390120	407507	393981	378399
P0A951	P0A951		speG		1.27959e+06	1.38024e+06	1.32072e+06	1.48294e+06	1.09011e+06	1.43309e+06
P0A953	P0A953		fabB		3.38867e+07	3.29962e+07	3.33526e+07	3.27084e+07	3.32405e+07	3.17652e+07
P0A955	P0A955		eda		3.0036e+07	2.84453e+07	2.91159e+07	2.83464e+07	2.90171e+07	2.84103e+07
P0A959	P0A959		alaA		1.91534e+06	1.87371e+06	1.94768e+06	1.93392e+06	1.93982e+06	1.7773e+06
P0A962	P0A962		ansA		1.66579e+06	1.46572e+06	1.71241e+06	1.56127e+06	1.54951e+06	1.23086e+06
P0A964	P0A964		cheW		1.62406e+07	1.70081e+07	1.63917e+07	1.57501e+07	1.57533e+07	1.51406e+07
P0A968	P0A968		cspD		1.82308e+06	1.51477e+06	1.84796e+06	1.53826e+06	1.77912e+06	1.50318e+06
P0A972	P0A972		cspE		2.42476e+08	1.52582e+08	2.4112e+08	1.51866e+08	2.42833e+08	1.52578e+08
P0A978	P0A978		cspG		1.064e+07	1.02461e+07	1.1061e+07	1.088e+07	1.04684e+07	1.21041e+07
P0A988	P0A988		dnaN		4.11881e+06	4.36029e+06	4.14432e+06	4.24684e+06	4.25434e+06	4.18478e+06
P0A991	P0A991		fbaB		8.62446e+06	8.3909e+06	8.5529e+06	8.58579e+06	8.75432e+06	8.52022e+06
P0A993	P0A993		fbp		1.83432e+07	1.81665e+07	1.82907e+07	1.79505e+07	1.80803e+07	1.84651e+07
P0A996	P0A996		glpC		1.56823e+06	1.66513e+06	1.65892e+06	1.65504e+06	1.62702e+06	1.7337e+06
P0A998	P0A998		ftnA		4.2076e+07	4.2233e+07	4.16385e+07	4.28806e+07	3.91864e+07	4.05473e+07
P0A9A6	P0A9A6		ftsZ		1.40618e+07	1.35724e+07	1.39292e+07	1.34997e+07	1.41083e+07	1.37069e+07
P0A9A9	P0A9A9		fur		1.68264e+07	1.71069e+07	1.63991e+07	1.70014e+07	1.70523e+07	1.78012e+07
P0A9B2	P0A9B2		gapA		3.50259e+08	3.16131e+08	3.46646e+08	3.22714e+08	3.43669e+08	3.10878e+08
P0A9B6	P0A9B6		epd		1.52535e+06	1.49507e+06	1.56309e+06	1.68714e+06	1.50639e+06	1.73743e+06
P0A9C0	P0A9C0		glpA		2.17107e+06	2.09327e+06	2.28084e+06	2.04685e+06	2.06866e+06	2.13332e+06
P0A9C3	P0A9C3		galM		5.93536e+06	5.50454e+06	6.12141e+06	5.46714e+06	5.75151e+06	5.47737e+06
P0A9C5	P0A9C5		glnA		4.48295e+07	4.25016e+07	4.40309e+07	4.36227e+07	4.39142e+07	4.20419e+07
P0A9C9	P0A9C9		glpX		5.16878e+06	4.90414e+06	5.13422e+06	5.00505e+06	5.18536e+06	5.23336e+06
P0A9D2	P0A9D2		gstA		6.41823e+06	6.98016e+06	6.56407e+06	7.34371e+06	6.27633e+06	7.51022e+06
P0A9D4	P0A9D4		cysE		3.0822e+06	3.06461e+06	3.13558e+06	2.93966e+06	3.17039e+06	2.9393e+06
P0A9D8	P0A9D8		dapD		3.9504e+07	4.09726e+07	3.84679e+07	4.09807e+07	3.87475e+07	4.04559e+07
P0A9E5	P0A9E5		fnr		7.78939e+06	7.02011e+06	8.04369e+06	7.42851e+06	7.8869e+06	6.95339e+06
P0A9F1	P0A9F1		mntR		1.30172e+06	1.05851e+06	1.30484e+06	784868	1.16598e+06	1.08748e+06
P0A9F3	P0A9F3		cysB		3.73472e+06	3.69779e+06	3.50208e+06	3.72968e+06	3.66882e+06	3.6549e+06
P0A9G2	P0A9G2		nhaR		1.02573e+06	879354	1.12986e+06	934254	1.01918e+06	1.0351e+06
P0A9G6	P0A9G6		aceA		7.3141e+06	7.18369e+06	7.53127e+06	7.32093e+06	7.33611e+06	7.09322e+06
P0A9G8	P0A9G8		modE		3.33521e+06	3.29483e+06	3.40227e+06	3.33548e+06	3.24363e+06	3.14779e+06
P0A9H1	P0A9H1		mug		1.78399e+06	1.83745e+06	1.767e+06	1.93189e+06	1.77641e+06	1.89068e+06
P0A9H5	P0A9H5		btuR		891001	820741	891307	789980	784866	757371
P0A9H7	P0A9H7		cfa		3.74166e+06	3.55571e+06	3.7208e+06	3.54502e+06	3.83427e+06	3.67813e+06
P0A9H9	P0A9H9		cheZ		2.03948e+06	2.04002e+06	1.9261e+06	2.12557e+06	2.0944e+06	1.95472e+06
P0A9I1	P0A9I1		citE		6.66126e+06	6.21352e+06	6.51043e+06	6.34685e+06	6.61858e+06	6.35665e+06
P0A9I3	P0A9I3		gcvR		2.41239e+06	2.09189e+06	2.51809e+06	2.20398e+06	2.56889e+06	1.97012e+06
P0A9I8	P0A9I8		nirD		2.8921e+06	2.88666e+06	2.98135e+06	2.69106e+06	3.06401e+06	2.67509e+06
P0A9J0	P0A9J0		rng		1.92104e+07	1.83968e+07	1.94727e+07	1.85668e+07	1.79989e+07	1.77458e+07
P0A9J4	P0A9J4		panE		875692	674554	766122	822258	823535	664924
P0A9J6	P0A9J6		rbsK		3.08654e+06	4.05494e+06	3.40975e+06	3.77744e+06	3.22806e+06	4.05222e+06
P0A9J8	P0A9J8		pheA		1.80127e+06	2.01283e+06	1.93427e+06	2.2271e+06	1.98322e+06	2.15411e+06
P0A9K3	P0A9K3		ybeZ		5.66779e+06	5.59326e+06	5.70461e+06	5.61327e+06	5.50557e+06	5.71052e+06
P0A9K7	P0A9K7		phoU		2.07645e+06	2.33833e+06	1.94667e+06	2.41931e+06	2.11657e+06	2.3948e+06
P0A9K9	P0A9K9		slyD		7.43479e+07	6.85432e+07	7.33862e+07	6.69515e+07	7.66053e+07	6.83947e+07
P0A9L3	P0A9L3		fklB		2.33173e+07	2.35011e+07	2.25633e+07	2.32562e+07	2.35691e+07	2.36306e+07
P0A9L5	P0A9L5		ppiC		2.25138e+06	2.17004e+06	2.1984e+06	2.22412e+06	2.1164e+06	2.31702e+06
P0A9M0	P0A9M0		lon		9.96389e+06	9.48545e+06	9.93472e+06	9.489e+06	9.89156e+06	9.70634e+06
P0A9M2	P0A9M2		hpt		1.30377e+07	1.22629e+07	1.30053e+07	1.216e+07	1.29669e+07	1.23566e+07
P0A9M5	P0A9M5		gpt		8.3659e+07	7.75045e+07	8.49846e+07	7.96607e+07	8.35792e+07	8.41149e+07
P0A9M8	P0A9M8		pta		3.76091e+07	3.64941e+07	3.77389e+07	3.67135e+07	3.7384e+07	3.62236e+07
P0A9N4	P0A9N4		pflA		4.92895e+06	5.0349e+06	4.91158e+06	4.87911e+06	5.03979e+06	4.98105e+06
P0A9P0	P0A9P0		lpdA		4.69778e+07	4.34455e+07	4.58468e+07	4.42224e+07	4.66917e+07	4.41844e+07
P0A9P4	P0A9P4		trxB		1.03166e+07	9.9755e+06	1.01338e+07	9.71714e+06	9.92788e+06	1.00853e+07
P0A9P6	P0A9P6		deaD		9.91114e+06	9.92052e+06	9.77168e+06	9.93016e+06	9.87309e+06	9.85904e+06
P0A9Q1	P0A9Q1		arcA		2.51451e+07	2.45446e+07	2.42405e+07	2.42156e+07	2.47808e+07	2.44432e+07
P0A9Q5	P0A9Q5		accD		2.41563e+07	2.35151e+07	2.41693e+07	2.33539e+07	2.40681e+07	2.25314e+07
P0A9Q7	P0A9Q7		adhE		1.83923e+08	1.79548e+08	1.81948e+08	1.78388e+08	1.80461e+08	1.77824e+08
P0A9Q9	P0A9Q9		asd		2.96436e+07	3.02452e+07	2.94763e+07	3.0329e+07	2.95779e+07	3.05731e+07
P0A9R4	P0A9R4		fdx		8.22658e+06	8.27044e+06	8.31638e+06	7.88545e+06	8.62771e+06	8.21818e+06
P0A9R7	P0A9R7		ftsE		4.01387e+06	3.96751e+06	4.01053e+06	3.98114e+06	3.55912e+06	3.97132e+06
P0A9S1	P0A9S1		fucO		833806	788904	745226	764988	828650	757757
P0A9S5	P0A9S5		gldA		1.44613e+07	1.38466e+07	1.44464e+07	1.45575e+07	1.39002e+07	1.45812e+07
P0A9T0	P0A9T0		serA		7.14014e+06	7.22227e+06	7.17868e+06	7.21466e+06	7.11767e+06	7.28561e+06
P0A9T4	P0A9T4		tas		9.76562e+06	9.63382e+06	9.47308e+06	9.46486e+06	9.40631e+06	9.02568e+06
P0A9T8	P0A9T8		ybbA		623679	674065	644357	679555	626204	703083
P0A9U3	P0A9U3		ybiT		5.94762e+06	5.42519e+06	5.90232e+06	5.55213e+06	5.64334e+06	5.37945e+06
P0A9V1	P0A9V1		lptB		3.98586e+06	4.63957e+06	3.93968e+06	4.57722e+06	3.86714e+06	4.70271e+06
P0A9W3	P0A9W3		yjjK		7.60654e+06	7.77605e+06	7.70893e+06	7.71365e+06	7.49272e+06	7.59613e+06
P0A9W6	P0A9W6		yrbA		1.17288e+07	1.14558e+07	1.10857e+07	1.1166e+07	1.21721e+07	1.10412e+07
P0A9W9	P0A9W9		yrdA		4.85585e+06	4.52141e+06	4.76465e+06	4.68723e+06	5.00606e+06	4.57948e+06
P0A9X4	P0A9X4		mreB		2.54695e+07	2.41709e+07	2.55664e+07	2.40461e+07	2.46581e+07	2.48654e+07
P0A9X9	P0A9X9		cspA		2.75306e+07	2.86102e+07	2.75364e+07	3.00867e+07	2.80185e+07	3.02101e+07
P0A9Y6	P0A9Y6		cspC		1.35703e+08	1.34196e+08	1.34978e+08	1.35337e+08	1.29969e+08	1.40684e+08
P0A9Z1	P0A9Z1		glnB		1.41135e+07	1.35417e+07	1.34478e+07	1.3608e+07	1.44076e+07	1.38532e+07
P0AA04	P0AA04		ptsH		6.67856e+07	3.81565e+07	6.54339e+07	3.59614e+07	6.31117e+07	3.95891e+07
P0AA10	P0AA10		rplM		6.92747e+07	6.78254e+07	7.09662e+07	6.66595e+07	7.29241e+07	6.70514e+07
P0AA16	P0AA16		ompR		9.36642e+06	8.04314e+06	9.2957e+06	8.15309e+06	9.07688e+06	7.82399e+06
P0AA25	P0AA25		trxA		3.51648e+07	3.68965e+07	3.51753e+07	3.73166e+07	3.53607e+07	3.7474e+07
P0AA31	P0AA31		yedF		3.71194e+06	3.73391e+06	4.03935e+06	3.68099e+06	3.98739e+06	3.76359e+06
P0AA39	P0AA39		rluC		1.63221e+06	1.68673e+06	1.58614e+06	1.55698e+06	1.71453e+06	1.63999e+06
P0AA43	P0AA43		rsuA		4.40744e+06	4.52057e+06	4.37873e+06	4.62677e+06	4.38128e+06	4.12548e+06
P0AA57	P0AA57		yobA		566533	562783	498970	596809	482574	431414
P0AA86	P0AA86		dsbE		852892	753519	834194	797620	869744	649005
P0AA91	P0AA91		yeaY		1.50712e+06	1.39879e+06	1.44659e+06	1.44446e+06	1.50049e+06	1.43381e+06
P0AA95	P0AA95		yacC		1.07215e+06	1.1197e+06	1.05397e+06	1.1285e+06	1.16237e+06	1.10918e+06
P0AA97	P0AA97		yaeQ		1.01988e+06	871004	1.08576e+06	913744	975322	895179
P0AAA1	P0AAA1		yagU		3.6995e+06	3.79526e+06	3.55163e+06	3.49936e+06	3.68431e+06	3.61707e+06
P0AAB4	P0AAB4		ubiD		1.96265e+06	1.82997e+06	2.01465e+06	1.77895e+06	2.05749e+06	1.91513e+06
P0AAB6	P0AAB6		galF		1.31266e+07	1.41392e+07	1.32034e+07	1.38886e+07	1.37257e+07	1.36682e+07
P0AAB8	P0AAB8		uspD		2.32319e+06	2.23733e+06	2.25579e+06	2.21358e+06	2.42698e+06	2.28437e+06
P0AAC0	P0AAC0		uspE		4.93606e+06	5.32617e+06	4.90478e+06	5.15771e+06	4.68245e+06	5.17343e+06
P0AAC8	P0AAC8		iscA		6.66149e+06	6.81465e+06	6.56636e+06	6.69769e+06	6.29981e+06	7.10171e+06
P0AAD6	P0AAD6		sdaC		180942	201637	129282	225916	197028	210270
P0AAF6	P0AAF6		artP		858484	877883	860100	790111	768824	677017
P0AAH0	P0AAH0		pstB		1.17142e+06	1.22385e+06	1.20598e+06	1.15487e+06	1.02528e+06	1.15876e+06
P0AAI3	P0AAI3		ftsH		1.29297e+07	1.20767e+07	1.25586e+07	1.20528e+07	1.2528e+07	1.22134e+07
P0AAI5	P0AAI5		fabF		3.21458e+07	3.12641e+07	3.16443e+07	3.14621e+07	3.166e+07	3.14447e+07
P0AAI9	P0AAI9		fabD		9.64333e+06	1.03867e+07	9.49317e+06	9.91491e+06	9.71969e+06	1.02277e+07
P0AAJ3	P0AAJ3		fdnH		4.74717e+06	4.49917e+06	4.57834e+06	4.24777e+06	4.56443e+06	4.12493e+06
P0AAJ5	P0AAJ5		fdoH		3.68127e+06	3.93178e+06	3.66986e+06	3.94367e+06	3.62572e+06	4.09294e+06
P0AAJ8	P0AAJ8		hybA		1.94755e+06	1.72699e+06	1.96658e+06	1.79252e+06	1.94152e+06	1.79133e+06
P0AAK1	P0AAK1		hycB		1.48305e+06	1.4956e+06	1.48828e+06	1.50481e+06	1.46429e+06	1.45333e+06
P0AAN1	P0AAN1		hybE		1.03241e+06	1.02471e+06	1.11021e+06	988866	1.06758e+06	977027
P0AAN3	P0AAN3		hypB		2.45211e+06	2.45094e+06	2.38521e+06	2.46131e+06	2.29892e+06	2.41533e+06
P0AAN5	P0AAN5		yaiA		1.27112e+06	1.14122e+06	1.32105e+06	1.19112e+06	1.22241e+06	1.06152e+06
P0AAP3	P0AAP3		frmR		2.70324e+06	3.17922e+06	2.74371e+06	3.26206e+06	2.74187e+06	3.3448e+06
P0AAQ2	P0AAQ2		yajD		5.13282e+06	4.48557e+06	4.81833e+06	4.58177e+06	4.83711e+06	4.76341e+06
P0AAR3	P0AAR3		ybaK		2.16626e+06	1.97872e+06	2.21905e+06	2.13969e+06	2.02066e+06	1.87032e+06
P0AAS0	P0AAS0		ylaC		208056	380509	309593	284538	273894	248159
P0AAS7	P0AAS7		ybcJ		2.38743e+06	2.93065e+06	2.49238e+06	2.97274e+06	2.39866e+06	3.12335e+06
P0AAT4	P0AAT4		mscM		1.9469e+06	1.96017e+06	1.94957e+06	1.8962e+06	1.96659e+06	1.9335e+06
P0AAT6	P0AAT6		rsfS		3.4667e+06	3.33389e+06	3.40872e+06	3.52187e+06	3.42696e+06	3.33608e+06
P0AAT9	P0AAT9		ybeL		7.57419e+06	6.64346e+06	7.60684e+06	6.83533e+06	7.16075e+06	6.99138e+06
P0AAU7	P0AAU7		ybfE		1.06462e+06	1.19845e+06	1.17752e+06	1.14754e+06	902365	1.18885e+06
P0AAV4	P0AAV4		ybgJ		616063	672578	648576		743508	327042
P0AAX8	P0AAX8		ybiS		5.08778e+06	4.9879e+06	5.00574e+06	4.992e+06	4.96588e+06	4.83216e+06
P0AAZ4	P0AAZ4		rarA		1.17717e+06	1.20649e+06	1.19954e+06	1.25919e+06	1.23597e+06	1.29946e+06
P0AAZ7	P0AAZ7		ycaR		4.64603e+06	4.19367e+06	4.73366e+06	4.14997e+06	4.53155e+06	4.31116e+06
P0AB06	P0AB06		ycbK		831401	1.07551e+06	839357	1.06441e+06	818632	1.05155e+06
P0AB10	P0AB10		ymbA		163012	187796	192465	222915	283085	190374
P0AB14	P0AB14		yccJ		2.8108e+06	2.79962e+06	2.8614e+06	2.94355e+06	2.75213e+06	2.87829e+06
P0AB18	P0AB18		tusE		1.63273e+06	1.36062e+06	1.62112e+06	1.3399e+06	1.43412e+06	1.33512e+06
P0AB20	P0AB20		hspQ		1.4156e+06	1.29139e+06	1.38504e+06	1.25967e+06	1.29583e+06	1.44805e+06
P0AB24	P0AB24		efeO		5.38113e+06	5.30776e+06	5.40514e+06	5.32345e+06	5.19443e+06	5.23836e+06
P0AB26	P0AB26		yceB		2.22196e+06	2.38472e+06	2.2772e+06	2.38645e+06	2.26047e+06	1.9796e+06
P0AB28	P0AB28		yceD		8.46584e+06	7.68624e+06	8.1477e+06	7.73257e+06	8.28141e+06	7.82223e+06
P0AB38	P0AB38		lpoB		5.11414e+06	5.3541e+06	5.07575e+06	5.41156e+06	4.73966e+06	5.51749e+06
P0AB43	P0AB43		ycgL		1.02575e+06	1.08498e+06	954870	1.00686e+06	1.00786e+06	1.05969e+06
P0AB46	P0AB46		ymgD		2.04398e+06	1.91786e+06	2.03371e+06	1.85617e+06	2.07547e+06	1.94426e+06
P0AB52	P0AB52		ychN		2.26341e+06	2.5567e+06	2.10906e+06	2.55883e+06	2.25114e+06	2.28796e+06
P0AB55	P0AB55		yciI		4.10426e+06	3.6171e+06	4.27297e+06	3.80362e+06	4.27658e+06	3.58705e+06
P0AB61	P0AB61		yciN		4.82766e+06	4.48534e+06	4.85413e+06	4.44056e+06	5.15484e+06	4.68306e+06
P0AB67	P0AB67		pntB		1.87034e+06	1.89071e+06	1.72262e+06	1.73119e+06	1.85035e+06	1.70171e+06
P0AB71	P0AB71		fbaA		1.43078e+08	1.42592e+08	1.4384e+08	1.40234e+08	1.4042e+08	1.41984e+08
P0AB77	P0AB77		kbl		1.66956e+07	1.60785e+07	1.61148e+07	1.60848e+07	1.67009e+07	1.62433e+07
P0AB80	P0AB80		ilvE		6.78668e+06	7.048e+06	6.95245e+06	7.04097e+06	6.78543e+06	6.97697e+06
P0AB83	P0AB83		nth		1.50927e+06	1.5165e+06	1.34383e+06	1.54196e+06	1.40021e+06	1.53659e+06
P0AB89	P0AB89		purB		9.02601e+06	9.17441e+06	9.18123e+06	9.11318e+06	9.12053e+06	9.17186e+06
P0AB91	P0AB91		aroG		2.9241e+06	2.97602e+06	2.8918e+06	2.79884e+06	2.79424e+06	2.93513e+06
P0AB98	P0AB98		atpB		463706	542416	389257	537050	482070	430614
P0ABA0	P0ABA0		atpF		2.26774e+07	2.31726e+07	2.26157e+07	2.31611e+07	2.25171e+07	2.35823e+07
P0ABA4	P0ABA4		atpH		2.20307e+07	2.2025e+07	2.20253e+07	2.26147e+07	2.16867e+07	2.27794e+07
P0ABA6	P0ABA6		atpG		3.00566e+07	3.16478e+07	3.046e+07	3.27052e+07	2.86048e+07	3.30048e+07
P0ABB0	P0ABB0		atpA		5.63849e+07	5.4601e+07	5.49184e+07	5.49336e+07	5.48334e+07	5.52579e+07
P0ABB4	P0ABB4		atpD		5.24081e+07	5.14064e+07	5.12649e+07	5.11752e+07	5.14686e+07	5.24991e+07
P0ABC3	P0ABC3		hflC		1.14371e+07	1.10096e+07	1.13391e+07	1.09838e+07	1.14584e+07	1.08436e+07
P0ABC7	P0ABC7		hflK		1.24774e+07	1.34296e+07	1.26633e+07	1.37482e+07	1.27807e+07	1.36291e+07
P0ABD3	P0ABD3		bfr		6.75156e+06	7.35033e+06	6.66225e+06	7.25639e+06	6.88331e+06	7.26396e+06
P0ABD5	P0ABD5		accA		1.43191e+07	1.31994e+07	1.42656e+07	1.3222e+07	1.43813e+07	1.32327e+07
P0ABD8	P0ABD8		accB		3.39165e+07	3.04186e+07	3.225e+07	2.97136e+07	3.25528e+07	2.95709e+07
P0ABE2	P0ABE2		bolA		3.61424e+06	3.52359e+06	3.81503e+06	3.37614e+06	3.2511e+06	3.67475e+06
P0ABF1	P0ABF1		pcnB		2.44086e+06	2.60324e+06	2.53957e+06	2.62525e+06	2.36606e+06	2.59115e+06
P0ABF6	P0ABF6		cdd		7.29074e+06	6.82701e+06	6.86667e+06	6.87061e+06	7.44156e+06	6.70475e+06
P0ABH0	P0ABH0		ftsA		2.36654e+06	2.32378e+06	2.34994e+06	2.36484e+06	2.38249e+06	2.3033e+06
P0ABH7	P0ABH7		gltA		1.07954e+07	1.03338e+07	1.06737e+07	1.07626e+07	1.0572e+07	1.07682e+07
P0ABH9	P0ABH9		clpA		1.07353e+07	1.0548e+07	1.0434e+07	1.09903e+07	1.0339e+07	1.04507e+07
P0ABI4	P0ABI4		corA		1.85111e+06	1.82195e+06	1.91177e+06	1.79621e+06	1.8542e+06	1.81364e+06
P0ABI8	P0ABI8		cyoB		2.16736e+06	2.37957e+06	2.27766e+06	2.21557e+06	2.33638e+06	2.21673e+06
P0ABJ1	P0ABJ1		cyoA		2.40706e+06	2.22896e+06	2.21965e+06	2.25727e+06	2.39208e+06	2.28235e+06
P0ABJ9	P0ABJ9		cydA		1.5866e+07	1.59035e+07	1.55408e+07	1.57323e+07	1.56851e+07	1.55821e+07
P0ABK2	P0ABK2		cydB		5.86609e+06	6.47849e+06	5.92116e+06	5.83252e+06	5.63827e+06	5.84102e+06
P0ABK5	P0ABK5		cysK		3.50114e+07	3.33037e+07	3.47069e+07	3.28694e+07	3.56592e+07	3.32353e+07
P0ABN1	P0ABN1		dgkA		402944	404565	267909	413572	455772	337108
P0ABN5	P0ABN5		dcuA		4.65185e+06	4.18499e+06	4.52685e+06	4.22529e+06	4.79726e+06	4.41824e+06
P0ABN9	P0ABN9		dcuB		6.57384e+06	6.87408e+06	6.47532e+06	6.13921e+06	6.30071e+06	6.42215e+06
P0ABP8	P0ABP8		deoD		5.32853e+07	5.17805e+07	5.19275e+07	5.14287e+07	5.40739e+07	5.16827e+07
P0ABQ0	P0ABQ0		coaBC		792043	845270	751052	825747	681580	746343
P0ABQ2	P0ABQ2		garR		1.7922e+06	1.73352e+06	1.72153e+06	1.63919e+06	1.70549e+06	1.70362e+06
P0ABQ4	P0ABQ4		folA		2.59961e+06	2.55223e+06	2.44885e+06	2.4534e+06	2.65589e+06	2.45382e+06
P0ABS1	P0ABS1		dksA		3.09395e+07	3.10304e+07	2.94198e+07	3.16694e+07	3.12846e+07	3.13825e+07
P0ABT2	P0ABT2		dps		4.81982e+07	4.9302e+07	4.90676e+07	4.98592e+07	4.81336e+07	5.04383e+07
P0ABU0	P0ABU0		menB		1.04446e+07	1.06543e+07	1.03493e+07	1.07903e+07	1.10501e+07	1.04033e+07
P0ABU2	P0ABU2		ychF		1.58741e+07	1.54681e+07	1.56163e+07	1.52761e+07	1.54088e+07	1.52124e+07
P0ABU5	P0ABU5		elbB		1.93918e+07	1.95327e+07	1.96651e+07	1.92202e+07	1.88106e+07	1.94073e+07
P0ABU7	P0ABU7		exbB		2.51517e+06	1.90055e+06	2.35138e+06	2.12726e+06	2.27938e+06	2.11511e+06
P0ABU9	P0ABU9		tolQ		2.33728e+06	2.20244e+06	2.33946e+06	2.12607e+06	2.30301e+06	2.11435e+06
P0ABV2	P0ABV2		exbD		3.53542e+06	3.67735e+06	3.38844e+06	3.64407e+06	3.28152e+06	3.77593e+06
P0ABV6	P0ABV6		tolR		6.21023e+06	8.74973e+06	5.60656e+06	7.95089e+06	6.49098e+06	8.43601e+06
P0ABX2	P0ABX2		flgC		1.10719e+06	882048	886108	1.00715e+06	955192	1.01076e+06
P0ABX5	P0ABX5		flgG		1.10599e+06	1.32469e+06	1.05055e+06	1.04069e+06	1.21204e+06	1.13401e+06
P0ABX8	P0ABX8		fliL		2.5574e+06	2.45116e+06	2.51951e+06	2.69886e+06	2.59031e+06	2.54155e+06
P0ABZ1	P0ABZ1		fliG		2.50405e+06	2.63818e+06	2.47716e+06	2.73158e+06	2.43686e+06	2.77462e+06
