Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	1	1	2.39017e+06	1.61474e+06	2.70892e+06	1.51598e+06	1.44486e+06	2.17846e+06
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	2	2	2.5867e+06	3.53656e+06	3.15292e+06	3.77854e+06	4.25531e+06	3.66046e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	20	20	5.046e+07	5.53627e+07	5.1352e+07	5.44457e+07	5.68793e+07	5.32894e+07
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	10	10	9.4767e+06	1.02534e+07	9.57848e+06	1.02327e+07	1.01601e+07	9.93966e+06
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	2	2	4.63537e+06	4.38625e+06	3.74588e+06	4.37588e+06	4.90406e+06	4.8695e+06
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5	4.9638e+06	4.75495e+06	5.19551e+06	4.97089e+06	4.99706e+06	5.49082e+06
P37024	HRPB_ECOLI	hrpB	ATP-dependent RNA helicase HrpB	1	1				1.38731e+06	1.97273e+06	
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1	354864	486352	334796	471521	454039	448276
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3	1.32456e+06	1.59564e+06	1.63884e+06	1.31919e+06	1.75877e+06	1.69251e+06
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	8	8	2.29377e+07	2.38818e+07	2.41222e+07	2.37426e+07	2.46637e+07	2.19372e+07
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17	4.31857e+07	4.53147e+07	4.30904e+07	4.58099e+07	4.58125e+07	4.28918e+07
P37127	AEGA_ECOLI	aegA	Protein AegA	1	1				492539		
P37128	NUDK_ECOLI	nudK	GDP-mannose pyrophosphatase NudK	2	2	3.02974e+06	3.06799e+06	3.42124e+06	3.17267e+06	2.91493e+06	3.27352e+06
P37177	PT1P_ECOLI	ptsP	Phosphoenolpyruvate-protein phosphotransferase PtsP	7	7	1.90712e+06	2.08734e+06	2.29272e+06	2.2872e+06	2.01536e+06	2.11134e+06
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	8	8	1.6298e+07	1.57992e+07	1.6169e+07	1.6394e+07	1.64107e+07	1.56519e+07
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.47516e+08	2.26993e+08	2.41593e+08	2.43204e+08	2.38545e+08	2.53798e+08
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	1	1		232045			302277	
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	12	12	3.30887e+07	3.5244e+07	3.41965e+07	3.52444e+07	3.62845e+07	3.39991e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6	6.52296e+06	6.28392e+06	6.57777e+06	6.89992e+06	6.33263e+06	6.47617e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	8	8	9.18491e+06	9.90082e+06	9.5868e+06	9.82349e+06	9.78728e+06	9.72349e+06
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7	1.27035e+07	1.17992e+07	1.30939e+07	1.22102e+07	1.1864e+07	1.34999e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	3	3	1.15799e+06	1.44562e+06	1.32666e+06	1.50875e+06	1.36304e+06	1.30743e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	9	9	2.15972e+07	2.2513e+07	2.15437e+07	2.29992e+07	2.33777e+07	2.15034e+07
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.30056e+07	2.49026e+07	2.20134e+07	2.54091e+07	2.21674e+07	2.31786e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	12	12	6.72708e+06	7.11695e+06	6.31775e+06	6.56807e+06	6.16351e+06	6.5092e+06
P37624	YHIH_ECOLI	yhiH	Uncharacterized ABC transporter ATP-binding protein YhiH	2	2	362731		371524	610914	582806	317858
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	7	7	2.28201e+06	2.53319e+06	2.60502e+06	2.37672e+06	2.67898e+06	2.51975e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	5	5	4.54107e+06	4.44788e+06	4.69079e+06	4.41056e+06	4.65993e+06	4.68204e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	14	14	2.67721e+07	2.67964e+07	2.66249e+07	2.74209e+07	2.7365e+07	2.69934e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.05944e+07	1.88641e+07	2.00756e+07	1.93003e+07	1.97957e+07	2.03687e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	2.1911e+06	2.74616e+06	2.17257e+06	2.4727e+06	2.34938e+06	2.10681e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	1	1	424957		408623	392038	429801	
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	7	7	1.2261e+07	1.26594e+07	1.25688e+07	1.09845e+07	1.2417e+07	1.28726e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	11	11	2.16006e+07	2.03162e+07	2.0766e+07	1.96981e+07	2.04044e+07	2.10394e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	14	14	3.44948e+06	3.31207e+06	3.59686e+06	3.70455e+06	3.60971e+06	3.42168e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	6.94371e+06	7.08662e+06	6.85199e+06	6.94638e+06	6.88769e+06	7.04052e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	13	13	1.25356e+07	1.35202e+07	1.32465e+07	1.35567e+07	1.39507e+07	1.25328e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	5	5	5.65027e+06	5.25004e+06	5.46605e+06	5.07826e+06	5.36777e+06	5.69629e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	3.50909e+06	3.64709e+06	3.64203e+06	3.54906e+06	3.61427e+06	3.76483e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	3	3	1.25758e+06	1.21187e+06	1.03665e+06		1.0568e+06	1.29156e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.33256e+07	3.33436e+07	3.28448e+07	3.25503e+07	3.40408e+07	3.20568e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	11	11	9.1709e+07	9.79716e+07	9.13555e+07	9.27574e+07	9.55397e+07	9.33632e+07
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	4.33134e+06	4.51371e+06	4.33588e+06	4.57163e+06	4.97395e+06	4.49223e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	20	20	1.99492e+08	2.10279e+08	1.94903e+08	2.02355e+08	2.18009e+08	2.05297e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	7	7	1.80512e+06	1.74973e+06	2.02359e+06	1.83966e+06	1.78981e+06	1.79047e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.62996e+07	1.57135e+07	1.66157e+07	1.58637e+07	1.44344e+07	1.56709e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2		4.69739e+06	5.21314e+06	5.49411e+06		5.06051e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.17409e+07	2.2778e+07	2.168e+07	2.21121e+07	2.27478e+07	2.18322e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	12	12	4.10955e+07	4.36332e+07	4.28381e+07	4.40655e+07	4.48086e+07	4.40448e+07
P37774	YECC_ECOLI	yecC	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	1	1						153870
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	6	6	5.76247e+06	4.96893e+06	5.65865e+06	5.28032e+06	5.48127e+06	5.04844e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.49556e+07	4.53894e+07	4.40337e+07	4.65466e+07	4.70701e+07	4.65429e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.02522e+06	2.91835e+06	3.11108e+06	2.68115e+06	2.94541e+06	2.61233e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.78152e+07	2.79692e+07	2.62191e+07	2.71887e+07	2.53666e+07	2.61315e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2			1.01106e+06			1.24769e+06
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	22	22	1.92161e+07	1.94405e+07	1.88872e+07	1.85429e+07	1.90637e+07	1.88134e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	12	12	7.12969e+07	7.65263e+07	7.12616e+07	7.24798e+07	7.53846e+07	7.13076e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	1.81446e+06	2.21118e+06	1.89222e+06	1.93055e+06	2.16124e+06	2.00243e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	2.92072e+06	2.08081e+06	2.56012e+06	1.88111e+06	2.41729e+06	3.26392e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	15	15	2.99353e+07	2.88711e+07	2.98478e+07	3.00586e+07	2.89965e+07	2.93264e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	3.06645e+06	3.30166e+06	3.3091e+06	3.50848e+06	3.50462e+06	3.3828e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	3	3	8.96095e+06	1.0929e+07				7.53355e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.08766e+08	1.09923e+08	1.1e+08	1.08694e+08	1.12658e+08	1.09276e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	6	6	1.56023e+06	1.94903e+06	1.56765e+06	1.97341e+06	1.94418e+06	1.77781e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.32917e+08	1.21815e+08	1.32559e+08	1.32643e+08	1.28087e+08	1.28105e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	3.89647e+07	4.18769e+07	4.0125e+07	4.60509e+07	4.07993e+07	4.05023e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	903003	1.05198e+06	918226	1.15924e+06	1.13822e+06	1.08182e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	2	2	5.35002e+06	6.48537e+06	6.28136e+06	6.67754e+06	6.54163e+06	5.40604e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	6	6	1.19357e+07	1.29458e+07	1.12957e+07	1.33751e+07	1.22252e+07	1.1732e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	2.79825e+06	3.85616e+06	3.50146e+06	3.61648e+06	2.36858e+06	4.01918e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.76316e+06	1.70396e+06	1.34648e+06	1.87825e+06	1.82576e+06	1.24163e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2			411631	418518		409457
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	3	3	1.77181e+06	1.63529e+06	1.77629e+06	1.73082e+06	1.83296e+06	1.81253e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	3	3	1.2291e+07	1.25438e+07	1.28794e+07	1.26652e+07	1.28453e+07	1.32107e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	14	14	2.44136e+06	2.94848e+06	2.69904e+06	2.7369e+06	2.78961e+06	2.66786e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	3	3	4.06907e+06	4.01707e+06	3.90688e+06	4.06253e+06	4.13091e+06	4.15849e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.00736e+06	1.54336e+06	1.16301e+06	1.49591e+06	1.52488e+06	1.40472e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	3.72463e+06	3.41402e+06	3.7761e+06	3.65798e+06	3.73309e+06	4.21214e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.33918e+06	2.66651e+06	2.37249e+06	2.6187e+06	2.33968e+06	2.44246e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.75943e+07	1.73998e+07	1.75738e+07	1.7514e+07	1.7779e+07	1.78285e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3	2.58803e+06	2.83467e+06	2.98341e+06		3.28726e+06	2.72261e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.50705e+06	1.56495e+06	1.60895e+06	1.50461e+06	1.46983e+06	1.50686e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	10	10	2.74895e+06	3.11538e+06	2.79651e+06	3.10852e+06	3.17217e+06	3.22027e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.91569e+07	1.86355e+07	1.91223e+07	1.78151e+07	1.95005e+07	1.93052e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	1.96274e+06	2.12612e+06	2.17532e+06	1.97933e+06	1.91337e+06	2.15724e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	3.88071e+07	3.99742e+07	3.86536e+07	3.99727e+07	3.96081e+07	3.82765e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	632835	1.13506e+06	1.27441e+06	976486	1.40269e+06	1.18879e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	1.3676e+06	879948	1.37076e+06		1.20809e+06	1.0502e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.13841e+07	1.23088e+07	1.04937e+07	1.22293e+07	1.19532e+07	1.11165e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	7.50633e+06	7.38562e+06	7.97955e+06	7.60316e+06	8.05235e+06	7.97739e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	1.12816e+06		1.36617e+06	1.26335e+06	1.06776e+06	1.17677e+06
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.30822e+06	2.40788e+06	2.23818e+06	1.84759e+06	2.23192e+06	2.18736e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.1484e+07	6.04172e+07	5.85302e+07	5.73883e+07	5.94367e+07	6.05865e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	1.33882e+06	1.27602e+06	1.20018e+06	1.08449e+06	1.3075e+06	1.31957e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	13	13	1.11535e+07	1.13326e+07	1.12074e+07	1.04543e+07	1.11336e+07	1.15285e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	7.50872e+06	7.71938e+06	7.58128e+06	7.74222e+06	8.14424e+06	7.37056e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	8.79832e+06	9.46176e+06	9.20748e+06	7.73796e+06	8.75709e+06	9.53797e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	4	4	739674	750924	531891	752858	663927	673821
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.6014e+07	1.67908e+07	1.62001e+07	1.65839e+07	1.74622e+07	1.6788e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	2.5516e+06	2.53946e+06	2.5935e+06	2.73081e+06	2.52197e+06	2.77495e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7		1.04033e+08		1.10784e+08	9.28982e+07	
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.20454e+07	1.23855e+07	1.15378e+07	1.18752e+07	1.19891e+07	1.10207e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	2.83593e+06	4.4445e+06	3.86728e+06	4.63562e+06	4.19358e+06	3.91344e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.40331e+06	8.72618e+06	8.40196e+06	7.90617e+06	8.70114e+06	8.4051e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	987998		991309		1.11501e+06	921934
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	6.0171e+06	5.64071e+06	6.69393e+06	5.77862e+06	6.34761e+06	6.52651e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	4.87705e+06		4.78885e+06		5.0676e+06	6.04105e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.714e+06	4.18083e+06	3.8795e+06	4.20045e+06	4.00079e+06	3.39379e+06
P42626	YHAM_ECOLI	yhaM	UPF0597 protein YhaM	1	1				193871		
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	14	14	1.3864e+07	1.44439e+07	1.39592e+07	1.42906e+07	1.43943e+07	1.44426e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.74078e+07	2.75722e+07	2.77331e+07	2.69092e+07	2.57649e+07	2.61013e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	3.72416e+06	4.02293e+06	3.79767e+06	4.0452e+06	3.71807e+06	3.71136e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	539953	689283	488484	756357	714023	478918
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	4.13928e+06	4.58903e+06	4.14961e+06	4.06551e+06	4.16012e+06	4.11718e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	3.73988e+06	3.20469e+06	3.4933e+06	3.20912e+06	3.42782e+06	3.82636e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12	6.07978e+06	5.78294e+06	6.00875e+06	5.39479e+06	5.30496e+06	6.0585e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1	1.87772e+06		1.77242e+06			1.59784e+06
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	8.13724e+06	8.95012e+06	8.04499e+06	9.10617e+06	9.5792e+06	8.37526e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.59872e+07	2.42916e+07	2.61126e+07	2.43099e+07	2.46556e+07	2.63181e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.98861e+06	2.7479e+06	4.4607e+06	3.63464e+06	4.04882e+06	3.87786e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.55106e+06	3.6681e+06	2.68582e+06	3.83956e+06	3.37704e+06	3.4872e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	2.67018e+06	2.70591e+06	2.29624e+06	2.75025e+06	2.60345e+06	3.01095e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.39368e+08	2.29119e+08	2.27768e+08	2.34972e+08	2.31916e+08	2.24007e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4	4.68815e+06	4.28571e+06	5.99072e+06	863004		5.4252e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.92894e+06	3.58935e+06	3.58893e+06	3.25138e+06	3.61335e+06	3.3184e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	5.69436e+06	5.31126e+06	5.26932e+06	5.95968e+06	5.41108e+06	5.89741e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1		203252	176369	196783	284079	198429
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2			4.68861e+06		3.98466e+06	4.14165e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.1025e+08	1.14623e+08	1.11654e+08	1.12332e+08	1.14707e+08	1.13762e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.60941e+08	1.9006e+08	1.60578e+08	1.92455e+08	1.84753e+08	1.64689e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	6	6	1.62453e+07	1.63367e+07	1.62826e+07	1.59995e+07	1.54896e+07	1.56489e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.08696e+06	2.5535e+06	2.15325e+06	2.93889e+06	2.90436e+06	3.13187e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5	6.20334e+06	5.95454e+06	6.66051e+06	5.83862e+06	6.47943e+06	6.22471e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.54108e+06	1.21177e+06	1.37829e+06	1.47852e+06	1.39668e+06	
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.33078e+07	1.23844e+07	1.30542e+07	1.23788e+07	1.19859e+07	1.30732e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	1	1	932987	782231		1.07854e+06	1.33299e+06	1.38372e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.29499e+06	5.89549e+06	5.18703e+06	5.65084e+06	6.511e+06	6.56086e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	504664	720557	637872	520228	572025	
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.50637e+07	3.52169e+07	3.5228e+07	3.59877e+07	3.57302e+07	3.72017e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	6	6	652086	788557	878868	1.16162e+06	965150	1.05866e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	28	28	3.36412e+07	3.29435e+07	3.40303e+07	3.38438e+07	3.3407e+07	3.34801e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	2.9758e+06	3.75213e+06	3.62383e+06	4.07065e+06	4.32953e+06	3.88306e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.46044e+07	3.18399e+07	3.46342e+07	3.28832e+07	3.28164e+07	3.45727e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1	2.45578e+06		2.90151e+06	2.19112e+06	1.84214e+06	3.24767e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3		4.07452e+06	3.73433e+06	2.91952e+06	4.90143e+06	3.05039e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	10	10	1.05514e+07	1.24414e+07	1.13818e+07	1.10959e+07	1.21857e+07	1.17356e+07
P50456	MLC_ECOLI	mlc	Protein mlc	6	6	3.62741e+06	3.65933e+06	3.41891e+06	3.87091e+06	3.60728e+06	3.45757e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	3.05577e+06	3.32333e+06	2.46107e+06	2.8114e+06	3.8725e+06	2.73015e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.65103e+07	1.60478e+07	1.64605e+07	1.74918e+07	1.55933e+07	1.57769e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		2	2		2.35991e+07		2.35704e+07	2.6723e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.85998e+06	4.30963e+06	4.05257e+06	4.65941e+06	4.42824e+06	4.36699e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.5629e+06	5.74132e+06	5.73811e+06	5.26978e+06	5.60182e+06	5.7608e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.12857e+06	2.13794e+06	1.97972e+06	2.01077e+06	2.24732e+06	1.64956e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.3501e+07	2.55694e+07	2.44697e+07	2.51683e+07	2.67044e+07	2.3859e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6	2.28807e+06	2.47356e+06	2.0232e+06	2.28501e+06	1.94074e+06	2.05876e+06
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.46813e+07	1.48856e+07	1.54284e+07	1.51774e+07	1.66137e+07	1.56292e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.77778e+07	1.81725e+07	1.87026e+07	1.83343e+07	1.85766e+07	1.7564e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	944661	1.52371e+06		1.62551e+06	1.66244e+06	1.15626e+06
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.0223e+06	1.0608e+06	1.26971e+06	943227	928181	1.15357e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	777160	991828	671966	1.05882e+06	1.24666e+06	912361
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	11	11	3.39272e+07	3.16422e+07	3.24581e+07	3.34633e+07	3.43771e+07	3.1814e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.79086e+06	2.22097e+06	2.44255e+06	2.76567e+06	2.32386e+06	2.69995e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	5.24063e+06	5.8332e+06	5.41016e+06	5.90677e+06	5.80461e+06	5.40151e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.10414e+08	1.14435e+08	1.1218e+08	1.16491e+08	1.1658e+08	1.15591e+08
