Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P30125	P30125		leuB		864996	852410	817837	747253	722835	768293
P30126	P30126		leuD		457629	485028	474419	514537	464864	485147
P30128	P30128		greB		2.10801e+06	2.13684e+06	2.24721e+06	2.1968e+06	2.01392e+06	2.02674e+06
P30130	P30130		fimD		1.75242e+06	1.60125e+06	1.58588e+06	1.59953e+06	1.67092e+06	1.78121e+06
P30131	P30131		hypF		571217	515590	561017	555606	519818	538129
P30177	P30177		ybiB		8.93683e+06	8.85948e+06	8.87016e+06	8.67428e+06	8.47408e+06	8.96977e+06
P30178	P30178		ybiC		2.06664e+06	2.03895e+06	2.1752e+06	2.30526e+06	2.21055e+06	2.16619e+06
P30744	P30744		sdaB		6.01497e+06	6.30412e+06	6.1542e+06	6.05307e+06	6.09808e+06	6.19751e+06
P30745	P30745		moaA					530547	419202	431692
P30749	P30749		moaE		3.7897e+06	3.45581e+06	3.50668e+06	3.87802e+06	3.55583e+06	3.63228e+06
P30750	P30750		metN		1.69297e+06	1.73748e+06	1.72077e+06	1.77888e+06	1.61319e+06	1.63466e+06
P30843	P30843		basR		2.12504e+06	1.72417e+06	1.75462e+06	1.67667e+06	1.78237e+06	2.09081e+06
P30844	P30844		basS		140787	225749	199635			
P30850	P30850		rnb		7.3396e+06	7.35331e+06	7.2902e+06	7.25357e+06	7.28414e+06	7.52541e+06
P30852	P30852		smf		1.76808e+06	1.99417e+06	1.96061e+06	2.02868e+06	1.95343e+06	1.89307e+06
P30855	P30855		evgS		771871	794076	713089	777108	794682	749840
P30859	P30859		artI		2.23738e+06	2.16717e+06	2.24791e+06	2.32261e+06	2.22347e+06	2.21693e+06
P30870	P30870		glnE		907116	906140	832960	928270	852615	893928
P30871	P30871		ygiF		4.06369e+06	4.13909e+06	4.19536e+06	4.05002e+06	4.20288e+06	4.13749e+06
P30958	P30958		mfd		6.47076e+06	6.61691e+06	6.43832e+06	6.76959e+06	6.35126e+06	6.40324e+06
P31057	P31057		panB		7.47181e+06	7.28788e+06	7.27912e+06	7.20363e+06	7.0746e+06	7.20201e+06
P31060	P31060		modF		285848	281466	293208	306611	311492	285950
P31063	P31063		yedD		5.71974e+06	5.76944e+06	5.31526e+06	5.92437e+06	5.90721e+06	5.68179e+06
P31068	P31068		fliH		825544	881176	966591	945378	867274	900037
P31069	P31069		kch		1.35054e+06	1.20606e+06	1.24834e+06	1.22877e+06	1.12607e+06	1.35094e+06
P31119	P31119		aas		3.06213e+06	2.95557e+06	2.8339e+06	3.18059e+06	2.9349e+06	2.74189e+06
P31120	P31120		glmM		1.11531e+07	1.12628e+07	1.11499e+07	1.12787e+07	1.13078e+07	1.12655e+07
P31142	P31142		sseA		6.87393e+06	6.94749e+06	6.84554e+06	6.89431e+06	7.02221e+06	6.98114e+06
P31224	P31224		acrB		1.09866e+07	1.14982e+07	1.13025e+07	1.11136e+07	1.0907e+07	1.14066e+07
P31433	P31433		yicH		1.38759e+06	1.30388e+06	1.3073e+06	1.34629e+06	1.38874e+06	1.43895e+06
P31455	P31455		yidR		2.64797e+06	2.79936e+06	2.69595e+06	2.9077e+06	2.77311e+06	2.82882e+06
P31460	P31460		dgoR		1.1251e+06	1.72982e+06	1.05926e+06	2.02697e+06	1.53705e+06	1.81741e+06
P31467	P31467		yieH		1.93882e+06	2.16061e+06	2.22261e+06	1.97011e+06	1.9254e+06	2.07842e+06
P31473	P31473		ravA		4.08401e+06	3.91286e+06	4.06918e+06	3.84241e+06	4.14623e+06	4.16138e+06
P31475	P31475		yieP		1.45312e+06	1.3778e+06	1.41156e+06	1.42262e+06	1.38791e+06	1.4426e+06
P31545	P31545		efeB		1.78728e+06	1.63494e+06	1.64272e+06	1.87834e+06	1.62396e+06	1.36729e+06
P31550	P31550		thiB		1.79624e+06	1.696e+06	1.787e+06	1.81333e+06	1.76192e+06	1.78899e+06
P31551	P31551		caiD		1.07256e+06	1.32417e+06	1.1191e+06	1.11891e+06	1.11841e+06	1.13744e+06
P31554	P31554		lptD		6.47208e+06	6.24308e+06	6.26364e+06	6.36253e+06	6.4856e+06	6.29928e+06
P31658	P31658		hchA		8.76773e+06	9.10026e+06	9.20355e+06	9.24375e+06	8.9585e+06	9.03513e+06
P31663	P31663		panC		3.07969e+06	3.06953e+06	3.15484e+06	3.00966e+06	3.22555e+06	3.19176e+06
P31678	P31678		otsB			765623	783231		721877	744400
P31680	P31680		djlA		1.27607e+06	1.41714e+06	1.41529e+06	1.38824e+06	1.39518e+06	1.35153e+06
P31697	P31697		fimC		4.58978e+06	4.51209e+06	4.61124e+06	4.51981e+06	4.48731e+06	4.47992e+06
P31802	P31802		narP		3.1949e+06	3.21716e+06	3.03347e+06	3.03507e+06	2.84946e+06	3.01505e+06
P31806	P31806		nnr		821177	805394	840701	820715	791587	726811
P31808	P31808		yciK		3.2527e+06	3.25807e+06	3.30612e+06	3.15759e+06	3.19588e+06	3.13507e+06
P31825	P31825		yfiC		695368	672235	685261	607503	691390	701688
P31979	P31979		nuoF		1.27589e+07	1.2786e+07	1.28144e+07	1.25964e+07	1.26691e+07	1.29213e+07
P32099	P32099		lplA		2.6803e+06	2.41562e+06	2.6603e+06	2.55166e+06	2.57535e+06	2.51933e+06
P32131	P32131		hemN		3.54699e+06	3.34713e+06	3.27712e+06	3.5744e+06	3.44645e+06	3.2687e+06
P32132	P32132		typA		4.04442e+07	4.15582e+07	4.11559e+07	4.04298e+07	4.12038e+07	4.15734e+07
P32144	P32144		yihW		697174	599504	617073	507327	577538	608145
P32157	P32157		yiiM		3.79573e+06	3.75872e+06	3.69078e+06	3.89915e+06	3.72803e+06	3.52971e+06
P32160	P32160		yiiQ		1.29393e+06	1.30562e+06	1.20925e+06	1.18967e+06	1.19305e+06	1.35184e+06
P32162	P32162		yiiS		1.66279e+06	1.95079e+06	1.87417e+06	1.89856e+06	1.8387e+06	1.99723e+06
P32173	P32173		mobA		679787	713662	705870	762620	740157	694201
P32176	P32176		fdoG		6.66578e+06	6.83153e+06	6.73274e+06	6.6448e+06	6.56451e+06	6.71076e+06
P32177	P32177		fdhD		1.06556e+06	1.12894e+06	1.11816e+06	1.16303e+06	980635	1.13204e+06
P32662	P32662		gph		2.82371e+06	3.03617e+06	3.06833e+06	3.01897e+06	2.56506e+06	2.94528e+06
P32664	P32664		nudC		1.29751e+06	1.31541e+06	1.28834e+06	1.27994e+06	1.11687e+06	1.23511e+06
P32675	P32675		pflC			710734		2.40147e+06		4.7511e+06
P32680	P32680		yjaG		1.70369e+06	1.67812e+06	1.72909e+06	1.70115e+06	1.66958e+06	1.77414e+06
P32684	P32684		rluF		1.13992e+06	1.1097e+06	1.16532e+06	1.08412e+06	1.12834e+06	1.23802e+06
P32685	P32685		yjbD		768343	944273	772742	940898	891987	946474
P32695	P32695		dusA		1.46249e+06	1.49763e+06	1.43827e+06	1.43827e+06	1.44525e+06	1.48903e+06
P33011	P33011		yeeA		1.97914e+06	1.91594e+06	1.89542e+06	1.88642e+06	1.85505e+06	1.88678e+06
P33018	P33018		yeiG		213944	313304	216746	229354	173000	263029
P33025	P33025		psuG		2.01365e+06	1.98195e+06	1.94404e+06	1.89711e+06	1.98577e+06	2.01084e+06
P33030	P33030		yeiR		1.58721e+06	1.75451e+06	1.63541e+06	1.64333e+06	1.62958e+06	1.5661e+06
P33136	P33136		mdoG		1.24552e+07	1.26149e+07	1.28428e+07	1.21718e+07	1.21671e+07	1.29491e+07
P33195	P33195		gcvP		5.66746e+06	5.61183e+06	5.66942e+06	5.57583e+06	5.40257e+06	5.50739e+06
P33218	P33218		yebE		2.92868e+06	2.78791e+06	2.91711e+06	2.82957e+06	2.87904e+06	2.89398e+06
P33219	P33219		yebF		483380	477155	424079	417486	501291	414816
P33221	P33221		purT		775207	724140	888686	831926	917969	905996
P33224	P33224		aidB		897419	853143	784280	756603	828644	791548
P33225	P33225		torA		3.87014e+06	3.46627e+06	3.4919e+06	3.86225e+06	3.9318e+06	3.23602e+06
P33232	P33232		lldD		352152	330684	308141	437331	318194	395787
P33235	P33235		flgK		2.01365e+06	2.02137e+06	1.90268e+06	2.05051e+06	1.95078e+06	1.99215e+06
P33355	P33355		yehS		2.82617e+06	2.91499e+06	2.93536e+06	2.95195e+06	2.91213e+06	3.04068e+06
P33362	P33362		osmF		2.05225e+06	1.88554e+06	2.07247e+06	1.96815e+06	1.80797e+06	1.85252e+06
P33363	P33363		bglX		4.24665e+06	4.343e+06	4.24623e+06	4.25417e+06	4.27963e+06	4.30187e+06
P33570	P33570		tktB		2.39292e+06	2.38409e+06	2.4413e+06	2.4002e+06	2.44405e+06	2.38285e+06
P33590	P33590		nikA		3.79478e+06	3.72176e+06	3.60989e+06	3.76835e+06	3.67961e+06	3.61874e+06
P33599	P33599		nuoC		1.37115e+07	1.38388e+07	1.38066e+07	1.37758e+07	1.37013e+07	1.35502e+07
P33602	P33602		nuoG		1.52169e+07	1.59984e+07	1.59517e+07	1.52401e+07	1.5318e+07	1.57667e+07
P33643	P33643		rluD		3.1698e+06	3.18452e+06	3.26608e+06	3.09361e+06	3.17505e+06	3.09071e+06
P33644	P33644		yfiH		356875	408051	354325	378856	391325	425963
P33650	P33650		feoB		2.18344e+06	2.28835e+06	2.17393e+06	2.109e+06	2.23008e+06	2.11245e+06
P33667	P33667		selU		879674	795615	756363	738743	851498	940300
P33898	P33898		gapC		1.537e+06	1.45411e+06	1.58013e+06	1.53104e+06	1.48973e+06	1.46362e+06
P33913	P33913		yejA		627720	510504	641196	578429	628347	563004
P33916	P33916		yejF		181677	209585	196875	230632	258768	200603
P33920	P33920		yejK		2.44677e+06	2.48273e+06	2.51695e+06	2.47091e+06	2.55564e+06	2.5775e+06
P33937	P33937		napA		4.90326e+06	4.7969e+06	4.71041e+06	4.82941e+06	4.71213e+06	4.8026e+06
P34209	P34209		ydcF		1.17422e+06	1.19174e+06	1.09104e+06	1.29208e+06	1.2147e+06	1.16469e+06
P35340	P35340		ahpF		1.18466e+07	1.20428e+07	1.21076e+07	1.18174e+07	1.17712e+07	1.21323e+07
P36566	P36566		smtA		709910	597072	519502	531438	775577	642348
P36649	P36649		cueO		2.38113e+06	2.12531e+06	1.77702e+06	2.80459e+06	2.28434e+06	2.21519e+06
P36659	P36659		cbpA		3.70113e+06	3.29894e+06	3.34886e+06	3.48935e+06	3.71069e+06	3.34349e+06
P36672	P36672		treB		1.39636e+06	1.35583e+06	1.37549e+06	1.38326e+06	1.34999e+06	1.32956e+06
P36673	P36673		treR		942185	993623	1.00962e+06	919983	961849	984559
P36680	P36680		zapD		2.68925e+06	2.68908e+06	2.71818e+06	2.66997e+06	2.64315e+06	2.66416e+06
P36683	P36683		acnB		1.02516e+07	1.05116e+07	1.03274e+07	1.0235e+07	1.00336e+07	1.05642e+07
P36767	P36767		rdgC		4.6635e+06	5.09812e+06	4.95487e+06	4.76298e+06	4.98531e+06	4.97504e+06
P36771	P36771		lrhA		3.5463e+06	3.55347e+06	3.36261e+06	3.65241e+06	3.30085e+06	3.08724e+06
P36879	P36879		yadG		814179	898471	837770	943500	926586	828860
P36928	P36928		yegD		1.28309e+06	1.24583e+06	1.31268e+06	1.32425e+06	1.09611e+06	1.10283e+06
P36929	P36929		rsmB		3.43881e+06	3.18108e+06	3.2386e+06	3.43217e+06	3.34023e+06	3.29554e+06
P36938	P36938		pgm		7.57982e+06	7.97065e+06	8.03009e+06	7.43022e+06	7.62988e+06	8.08484e+06
P36979	P36979		rlmN		3.49672e+06	3.61704e+06	3.56531e+06	3.48928e+06	3.47591e+06	3.648e+06
P36999	P36999		rlmA		1.04652e+06	1.04823e+06	1.06994e+06	1.05237e+06	1.1092e+06	932812
P37005	P37005		lasT		1.27707e+06	1.3135e+06	1.31305e+06	1.26114e+06	1.27513e+06	1.3144e+06
P37025	P37025		ligT		344823	411873	378778	334494		
P37028	P37028		btuF		654121	640264	593458	702314	626520	585125
P37051	P37051		purU		5.77644e+06	5.60395e+06	5.70665e+06	5.86643e+06	5.5967e+06	5.82584e+06
P37052	P37052		ychJ		1.1801e+06	1.01721e+06	1.11743e+06	1.16778e+06	1.15462e+06	1.08332e+06
P37095	P37095		pepB		1.20266e+07	1.20699e+07	1.22513e+07	1.21037e+07	1.19482e+07	1.20455e+07
P37128	P37128		nudK		850938	938883	1.01132e+06	844232	1.02664e+06	909321
P37177	P37177		ptsP		1.37657e+06	1.0993e+06	1.16824e+06	1.35473e+06	1.29274e+06	1.23765e+06
P37182	P37182		hybD		3.98362e+06	3.957e+06	4.0139e+06	3.97452e+06	3.81761e+06	3.82382e+06
P37194	P37194		slp		4.99611e+07	5.01635e+07	5.09002e+07	4.789e+07	5.04691e+07	5.26397e+07
P37329	P37329		modA		4.02014e+06	4.14855e+06	4.1937e+06	4.15503e+06	4.02775e+06	4.22577e+06
P37330	P37330		glcB		1.80182e+06	1.72418e+06	1.79562e+06	1.82035e+06	1.81662e+06	1.76873e+06
P37342	P37342		yjjI		4.27964e+06	4.09116e+06	4.16395e+06	3.98171e+06	4.06073e+06	4.03317e+06
P37349	P37349		dhaM		2.59614e+06	2.45889e+06	2.52279e+06	2.57684e+06	2.60791e+06	2.49905e+06
P37440	P37440		ucpA		6.82885e+06	6.94587e+06	6.83258e+06	6.47859e+06	6.85477e+06	6.97222e+06
P37590	P37590		pmrD		2.18955e+06	2.04704e+06	2.05156e+06	2.02493e+06	1.45244e+06	1.59673e+06
P37613	P37613		yhhK		4.23596e+06	4.61352e+06	4.60508e+06	4.44859e+06	4.29931e+06	4.49166e+06
P37617	P37617		zntA		1.69851e+06	1.65774e+06	1.67821e+06	1.64255e+06	1.59073e+06	1.59848e+06
P37626	P37626		yhiI		5.56671e+06	5.40421e+06	5.53771e+06	5.54433e+06	5.37698e+06	5.25894e+06
P37631	P37631		yhiN		1.26159e+06	1.19533e+06	1.17561e+06	1.17729e+06	1.2969e+06	1.17736e+06
P37634	P37634		rlmJ		3.19301e+07	3.25019e+07	3.32437e+07	3.22563e+07	3.25993e+07	3.31606e+07
P37636	P37636		mdtE		3.63778e+06	3.55056e+06	3.75155e+06	3.5946e+06	3.65701e+06	3.70534e+06
P37637	P37637		mdtF		853797	974001	733985	869024	770965	758564
P37646	P37646		yhjH		317107	425773	222704		296573	282514
P37647	P37647		kdgK		2.24033e+06	2.29585e+06	2.38094e+06	2.23058e+06	2.43065e+06	2.41189e+06
P37648	P37648		yhjJ		4.29844e+06	4.27358e+06	4.25569e+06	4.2199e+06	4.33073e+06	4.35854e+06
P37650	P37650		bcsC		1.37764e+06	1.35188e+06	1.40223e+06	1.37027e+06	1.37272e+06	1.29782e+06
P37651	P37651		bcsZ		2.64581e+07	2.62868e+07	2.56711e+07	2.61968e+07	2.5804e+07	2.5685e+07
P37652	P37652		bcsB		5.24396e+06	5.17999e+06	5.28298e+06	5.25259e+06	5.06904e+06	5.44167e+06
P37655	P37655		bcsQ		1.40162e+06	1.38105e+06	1.30622e+06	1.55965e+06	1.44787e+06	1.30147e+06
P37657	P37657		bcsE		1.04605e+06	1.12078e+06	1.00858e+06	1.05912e+06	999090	1.04606e+06
P37665	P37665		yiaD		6.69668e+06	6.41136e+06	6.49998e+06	6.58105e+06	6.66742e+06	6.4775e+06
P37666	P37666		ghrB		1.07051e+07	1.11124e+07	1.10822e+07	1.02922e+07	1.06603e+07	1.16536e+07
P37671	P37671		yiaJ		227081	160463	211737	168732	154165	184317
P37685	P37685		aldB		1.33124e+06	1.31771e+06	1.30072e+06	1.38192e+06	1.28655e+06	1.20467e+06
P37689	P37689		gpmI		2.88721e+07	2.94567e+07	3.06853e+07	2.79483e+07	2.7319e+07	2.94277e+07
P37690	P37690		envC		1.3149e+06	1.35128e+06	1.32797e+06	1.21851e+06	1.32683e+06	1.19255e+06
P37692	P37692		rfaF		3.0922e+06	2.92227e+06	2.90416e+06	3.05127e+06	3.10846e+06	2.99476e+06
P37765	P37765		rluB		4.98509e+06	4.76241e+06	4.91265e+06	4.92359e+06	4.93726e+06	4.82149e+06
P37773	P37773		mpl		8.21509e+06	8.34498e+06	8.23065e+06	8.28885e+06	7.93e+06	8.52874e+06
P37902	P37902		gltI		2.01339e+06	1.98667e+06	2.05814e+06	1.97653e+06	1.92007e+06	1.96131e+06
P37903	P37903		uspF		8.85605e+06	9.01307e+06	9.17486e+06	8.81333e+06	8.70519e+06	8.98996e+06
P37908	P37908		yfjD		759772	705459	788054	690566	718748	607367
P38038	P38038		cysJ		3.25324e+06	3.2681e+06	3.14388e+06	3.28389e+06	3.16888e+06	3.14358e+06
P38097	P38097		yegE							1.40065e+06
P38134	P38134		etk		4.76562e+06	4.66922e+06	4.73717e+06	4.78755e+06	4.74804e+06	4.72325e+06
P38489	P38489		nfnB		5.89456e+06	6.15998e+06	6.17164e+06	5.81397e+06	6.01458e+06	6.31783e+06
P38506	P38506		ygdG		602272	611507	642717	593430	468047	631365
P38521	P38521		yggL		584507	586263	764215	663633	827830	746050
P39099	P39099		degQ		5.35125e+06	5.07021e+06	5.29502e+06	5.08644e+06	5.41612e+06	5.02794e+06
P39160	P39160		uxuB		1.44111e+06	1.42936e+06	1.45185e+06	1.31822e+06	1.5082e+06	1.47929e+06
P39172	P39172		znuA		4.46456e+06	4.30983e+06	4.53925e+06	4.96346e+06	4.92763e+06	4.74633e+06
P39173	P39173		yeaD		2.50871e+07	2.47648e+07	2.43962e+07	2.50421e+07	2.44473e+07	2.4286e+07
P39176	P39176		erfK		1.14217e+06	1.39628e+06	1.33887e+06	1.18217e+06	1.19232e+06	1.40521e+06
P39177	P39177		uspG		1.87692e+07	1.9075e+07	1.88262e+07	1.83701e+07	1.83266e+07	1.95498e+07
P39199	P39199		prmB		7.74321e+06	7.78543e+06	7.52316e+06	8.01249e+06	7.83016e+06	7.96125e+06
P39265	P39265		alsB		821436	777969	915366	887386	1.03841e+06	876904
P39274	P39274		yjdJ		4.13604e+06	3.90892e+06	3.71717e+06	3.70523e+06	3.77424e+06	4.03099e+06
P39280	P39280		epmB		1.49472e+06	1.40608e+06	990754	1.52783e+06	1.4651e+06	1.49963e+06
P39285	P39285		yjeP		332001	312885	313035	342766	330864	375855
P39286	P39286		rsgA		4.7336e+06	5.3227e+06	5.07799e+06	4.79248e+06	5.10566e+06	5.24986e+06
P39298	P39298		yjfP		810392	745752	710953	749691	847269	864538
P39300	P39300		ulaG		430396	350420	457003	448066	488003	491723
P39310	P39310		ytfB		1.18206e+06	1.19478e+06	1.20746e+06	1.23608e+06	1.27869e+06	1.30676e+06
P39315	P39315		qorB		3.10112e+06	2.99625e+06	3.03878e+06	3.02893e+06	3.02578e+06	2.9696e+06
P39321	P39321		tamB		1.06829e+06	1.06681e+06	1.02854e+06	1.05587e+06	1.03428e+06	977216
P39325	P39325		ytfQ		1.62021e+06	1.67059e+06	1.60019e+06	1.65998e+06	1.80293e+06	1.64656e+06
P39337	P39337		yjgM		525444	646999	557762	470590	634295	723594
P39342	P39342		yjgR		1.53199e+06	1.42001e+06	1.31725e+06	1.47882e+06	1.50006e+06	1.33986e+06
P39347	P39347		intB		969834	811311	822602	954210	933514	870115
P39353	P39353		yjhC		839174	772373	772158	758912	806331	743707
P39377	P39377		iadA		5.4384e+06	5.20004e+06	5.2197e+06	5.45601e+06	5.14272e+06	5.19101e+06
P39384	P39384		yjiM		1.11915e+06	981140	1.03132e+06	1.01396e+06	1.02772e+06	1.04812e+06
P39385	P39385		yjiN		308124	227344	172929	311086	186786	
P39391	P39391		yjiT		601999	573084	618781	544703	528500	547445
P39393	P39393		yjiV		912906	879966	867594	855806	900510	921521
P39396	P39396		yjiY		5.89579e+06	6.1532e+06	6.04219e+06	5.9164e+06	6.08558e+06	5.98504e+06
P39401	P39401		mdoB		1.35902e+06	1.34587e+06	1.43057e+06	1.33225e+06	1.32102e+06	1.33918e+06
P39406	P39406		rsmC		1.08957e+07	1.07339e+07	1.08057e+07	1.08012e+07	1.11329e+07	1.08432e+07
P39407	P39407		yjjU		820544	922633	916459	898546	836736	837813
P39408	P39408		yjjV		667774	761589	733043	748946	714890	678888
P39411	P39411		yjjX		3.08191e+06	2.93042e+06	2.98151e+06	2.93684e+06	2.77239e+06	2.96378e+06
P39451	P39451		adhP		2.44368e+06	2.7229e+06	2.42349e+06	2.57468e+06	2.4152e+06	2.64138e+06
P39829	P39829		garD		559232	676716	654086	712412	814175	652907
P39830	P39830		ybaL		891559	910924	902265	977841	996637	921065
P39831	P39831		ydfG		9.32534e+06	9.49163e+06	9.5412e+06	9.28761e+06	8.96419e+06	9.59445e+06
P39838	P39838		rcsD		726350	733848	757657	684797	730185	699442
P40120	P40120		mdoD		4.09375e+06	4.01976e+06	3.95707e+06	4.19269e+06	4.18224e+06	4.11663e+06
P40191	P40191		pdxK		1.16238e+06	1.20235e+06	1.20701e+06	1.16452e+06	1.27408e+06	1.16584e+06
P40710	P40710		nlpE		4.20364e+06	4.12076e+06	4.10608e+06	4.22532e+06	4.11265e+06	4.17177e+06
P40719	P40719		qseC		273642	335381	301107	380185	399548	375204
P40874	P40874		solA		2.95991e+06	3.1112e+06	2.98735e+06	2.86855e+06	2.81565e+06	2.88998e+06
P41052	P41052		mltB		993234	952177	1.06042e+06	1.05637e+06	892998	926187
P41407	P41407		azoR		4.11941e+06	3.92088e+06	4.15441e+06	3.14674e+06	2.30423e+06	3.96978e+06
P41409	P41409		rihA		1.49773e+06	1.73836e+06	1.71263e+06	1.43526e+06	1.461e+06	1.58326e+06
P42596	P42596		rlmG		2.37211e+06	2.47227e+06	2.46173e+06	2.45503e+06	2.39062e+06	2.47556e+06
P42599	P42599		ygjR		522909	668042	721971	802844	583953	645640
P42604	P42604		uxaA		767262	753593	789465	734125	721528	655537
P42616	P42616		yqjC		216952	216995	188891	233216	245800	222431
P42620	P42620		yqjG		1.07023e+06	1.12607e+06	1.15979e+06	1.15236e+06	969728	1.0749e+06
P42628	P42628		yhaO		8.13789e+06	1.04627e+07	1.09503e+07	9.33726e+06	8.98469e+06	9.66714e+06
P42632	P42632		tdcE		4.76816e+06	4.62235e+06	4.76484e+06	4.78719e+06	4.702e+06	4.7341e+06
P42641	P42641		obgE		8.2273e+06	8.57104e+06	8.22295e+06	8.31067e+06	7.75556e+06	8.307e+06
P43329	P43329		hrpA		2.2116e+06	2.17593e+06	2.07985e+06	2.09724e+06	2.21131e+06	2.09468e+06
P43533	P43533		flgN		1.28485e+06	1.38042e+06	1.31025e+06	1.30598e+06	1.34437e+06	1.16223e+06
P43671	P43671		pqiB		673745	586012	682619	632538	628605	614290
P43672	P43672		uup		2.19746e+06	2.35254e+06	2.3342e+06	2.2656e+06	2.19828e+06	2.28095e+06
P45395	P45395		kdsD		2.43844e+06	2.54137e+06	2.61276e+06	2.41323e+06	2.4063e+06	2.55162e+06
P45464	P45464		lpoA		4.40747e+06	4.31501e+06	4.29753e+06	4.45046e+06	4.31131e+06	4.32718e+06
P45469	P45469		yraR		1.03518e+06	995580	930326	963292	1.00716e+06	906581
P45470	P45470		yhbO		900955	973506	839266	949672	923090	820569
P45475	P45475		yhbV		1.20381e+06	1.33406e+06	1.37642e+06	1.18826e+06	1.33021e+06	1.33709e+06
P45523	P45523		fkpA		2.82544e+07	2.87836e+07	2.86222e+07	2.844e+07	2.8257e+07	2.81105e+07
P45527	P45527		yhbU		1.76669e+06	1.95847e+06	1.66351e+06	1.73648e+06	1.92519e+06	1.67546e+06
P45530	P45530		tusB		1.11216e+06	1.12423e+06	1.17066e+06	1.23862e+06	1.21623e+06	1.22506e+06
P45531	P45531		tusC		477592	359769	328610	383583	479697	368497
P45568	P45568		dxr		791563	764875	802866	699311	792252	823929
P45577	P45577		proQ		1.61887e+07	1.66239e+07	1.65907e+07	1.62731e+07	1.57752e+07	1.68475e+07
P45578	P45578		luxS		1.81844e+07	1.91872e+07	1.9159e+07	1.82126e+07	1.82782e+07	1.91625e+07
P45748	P45748		rimN		4.62563e+06	4.42151e+06	4.58822e+06	4.60634e+06	4.19742e+06	4.44897e+06
P45771	P45771		yrdD		2.56562e+06	2.16954e+06	2.23289e+06	2.12389e+06	1.79019e+06	2.08585e+06
P45795	P45795		yrdB		1.52473e+06	1.51995e+06	1.57007e+06	1.80767e+06	1.78753e+06	1.70147e+06
P45799	P45799		nudE		2.06162e+06	2.01663e+06	2.08734e+06	2.09736e+06	2.01025e+06	2.16021e+06
P45955	P45955		ybgF		2.0134e+06	1.85661e+06	1.97136e+06	1.95712e+06	1.97173e+06	2.00242e+06
P46122	P46122		yajI		579391	527164	674307	666211	734336	667834
P46125	P46125		yedI		442014	497201	346323	437451	351368	459896
P46130	P46130		ybhC		6.57394e+06	6.2465e+06	6.45083e+06	6.72198e+06	6.48211e+06	6.48204e+06
P46142	P46142		yggM		9.14473e+06	8.64313e+06	8.75693e+06	9.15831e+06	8.81344e+06	8.7791e+06
P46474	P46474		yhdP		611006	777070	686894	636968	721765	749026
P46837	P46837		yhgF		8.84088e+06	8.84579e+06	8.82639e+06	8.90374e+06	8.99905e+06	8.67547e+06
P46853	P46853		yhhX		7.42273e+06	7.58554e+06	7.65529e+06	7.51172e+06	7.5e+06	7.60456e+06
P46854	P46854		yhhY		1.10509e+06	1.0309e+06	890860	828606	1.00446e+06	975149
P46887	P46887		yecH		245632	313041	342291	243581	375378	350215
P46889	P46889		ftsK		2.18804e+06	1.90857e+06	1.97597e+06	2.03056e+06	2.10724e+06	2.03664e+06
P50456	P50456		mlc		1.83843e+06	1.87564e+06	1.78901e+06	1.74686e+06	1.82825e+06	1.90968e+06
P51025	P51025		frmB		2.51927e+06	2.56596e+06	2.63532e+06	2.41372e+06	2.19059e+06	2.22716e+06
P52006	P52006		nudI		998912	1.15411e+06	1.09553e+06	1.01819e+06	1.11753e+06	1.08955e+06
P52007	P52007		yecM		1.8912e+06	1.85061e+06	1.84375e+06	1.90848e+06	2.07381e+06	1.76019e+06
P52060	P52060		yggU		607006	601470	602066	591612	675281	537638
P52061	P52061		rdgB		6.21292e+06	6.35754e+06	6.38371e+06	6.02116e+06	6.40764e+06	6.69119e+06
P52062	P52062		yggW		1.65049e+06	1.53147e+06	1.58491e+06	1.52823e+06	1.39021e+06	1.46417e+06
P52076	P52076		qseB		1.21401e+06	1.2128e+06	1.13652e+06	1.18724e+06	1.07246e+06	1.00627e+06
P52108	P52108		rstA		3.6937e+06	3.65242e+06	3.48294e+06	3.75152e+06	3.66975e+06	3.52881e+06
P52119	P52119		ratB		3.83711e+06	3.78457e+06	3.82754e+06	3.83654e+06	3.86311e+06	3.68365e+06
P52599	P52599		emrK		1.95999e+06	599957	2.04928e+06	1.80582e+06	1.92119e+06	1.41651e+06
P52614	P52614		fliK		1.77024e+06	1.55281e+06	1.51499e+06	1.76107e+06	1.78037e+06	1.53689e+06
P52627	P52627		fliZ		154428	178653	167770	186853	168721	204246
P52643	P52643		ldhA		9.59881e+06	1.00973e+07	1.02605e+07	9.43648e+06	9.54529e+06	1.03228e+07
P52644	P52644		hslJ		219108	216515	303707	217569	172515	225916
