Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	3.75015e+06	3.4422e+06	3.91004e+06	3.9057e+06	4.30907e+06	3.59764e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.54029e+07	2.47801e+07	2.43561e+07	2.61084e+07	2.32143e+07	2.51769e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.87968e+06	2.75442e+06	2.26381e+06	2.51217e+06	2.33538e+06	2.59115e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1		931656	1.00604e+06	975008	973762	1.04587e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1	320603	257781	318302			268540
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.58565e+07	1.60605e+07	1.59595e+07	1.62912e+07	1.63194e+07	1.60411e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.82328e+07	1.98456e+07	1.91e+07	2.00444e+07	2.02179e+07	1.95419e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	773352		996057	746271	1.16401e+06	1.03953e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	515855	523609	682031	583276	597473	566209
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	2.56067e+06	2.51732e+06	2.55064e+06	2.67289e+06	3.15206e+06	2.16743e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	845662	1.38525e+06	778667	802262	1.09858e+06	1.21034e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.24333e+07	3.41955e+07	3.25068e+07	3.41571e+07	3.1973e+07	3.45718e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.27312e+06	2.59431e+06	2.09731e+06	2.79628e+06	2.16397e+06	2.32975e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	15	15	1.10705e+07	1.13862e+07	1.131e+07	1.13393e+07	1.16403e+07	1.16542e+07
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.21277e+08	1.1991e+08	1.23658e+08	1.16447e+08	1.22506e+08	1.18431e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	3	3	7.03068e+06	6.19506e+06		7.68558e+06	7.52398e+06	5.7704e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		1	1		5.18434e+06				5.96044e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3	1.56146e+06	1.58001e+06		1.60101e+06	1.71128e+06	1.79531e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	6.59009e+06	7.11349e+06	8.13612e+06	8.0675e+06	6.98376e+06	7.97422e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	4.07908e+06	3.63746e+06	4.11065e+06	4.23904e+06	3.83293e+06	4.0091e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	2.22768e+07	2.33786e+07	2.33844e+07	2.25208e+07	2.29031e+07	2.26702e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	18	18	8.20011e+06	8.29196e+06	8.09602e+06	8.44983e+06	8.05324e+06	8.12254e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.51984e+07	3.68657e+07	3.64471e+07	3.33623e+07	3.6759e+07	3.55835e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.70461e+07	2.71204e+07	2.78685e+07	2.74328e+07	2.69035e+07	2.75024e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.59806e+08	7.01106e+08	6.57913e+08	6.84484e+08	6.64555e+08	6.81514e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	9	9	1.24278e+09	1.18296e+09	1.25661e+09	1.22379e+09	9.39112e+08	1.09517e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	6.02653e+06	5.52706e+06	5.47166e+06	5.10884e+06	5.6899e+06	5.7189e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.37182e+07	5.07294e+07	5.18686e+07	5.06803e+07	5.26167e+07	4.9634e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	9.81048e+06	1.18676e+07	1.06738e+07	1.08326e+07	1.09562e+07	1.1082e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	8.60125e+06	7.57891e+06	8.55468e+06	7.32596e+06	8.37009e+06	8.51617e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.57124e+08	9.24983e+08	8.58914e+08	9.28162e+08	8.54566e+08	9.21834e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.06177e+08	1.07483e+08	1.06933e+08	1.10384e+08	1.06973e+08	1.08294e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	11	11	3.78481e+07	3.84854e+07	3.71433e+07	3.81505e+07	3.75492e+07	3.66427e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	6.85879e+07	7.06576e+07	6.8612e+07	7.00226e+07	6.76228e+07	6.79929e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.71676e+06	1.76924e+06	1.77952e+06	1.71862e+06	1.7557e+06	1.72523e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	9.23594e+08	9.9024e+08	8.81156e+08	9.91664e+08	9.19942e+08	9.51096e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	8	8	1.40373e+07	1.29124e+07	1.42088e+07	1.3719e+07	1.43875e+07	1.32373e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.0666e+07	1.14589e+07	1.04034e+07	1.15389e+07	1.13282e+07	1.10329e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	20	20	3.20545e+07	3.24061e+07	3.30569e+07	3.21871e+07	3.16281e+07	3.28061e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	763460	614424	896179	725439	558355	787114
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22	9.09205e+07	9.58478e+07	9.14711e+07	9.33094e+07	9.20277e+07	9.35156e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2		1.87703e+06			2.08688e+06	2.27835e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	9.90095e+08	9.98359e+08	9.73317e+08	9.58852e+08	9.61401e+08	9.282e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	10	10	4.30107e+07	4.55843e+07	4.27473e+07	4.43467e+07	4.38451e+07	4.4307e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.69212e+07	1.73135e+07	1.65021e+07	1.71392e+07	1.66571e+07	1.70482e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.67286e+07	6.75804e+07	6.90835e+07	6.59679e+07	6.75242e+07	6.86574e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.12382e+08	2.15782e+08	2.18001e+08	2.21402e+08	2.17996e+08	2.18214e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.87318e+06	4.02359e+06	3.72106e+06	3.83417e+06	3.5201e+06	4.08699e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.85345e+07	9.30848e+07	9.48019e+07	9.34643e+07	9.5265e+07	9.23187e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.62085e+08	1.52915e+08	1.67924e+08	1.56964e+08	1.64652e+08	1.53967e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.31522e+09	1.33863e+09	1.30309e+09	1.28928e+09	1.34289e+09	1.2891e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	4	4	1.5332e+06	1.43146e+06		1.6749e+06	1.58934e+06	1.39487e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	1.33107e+08	1.33161e+08	1.35526e+08	1.35455e+08	1.30413e+08	1.37228e+08
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.32234e+07	2.4213e+07	2.34998e+07	2.3475e+07	2.46807e+07	2.31394e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	281450	419207		297211	279251	330579
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	8.89512e+06	8.62575e+06	9.15655e+06	8.28949e+06	8.48108e+06	8.40031e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.88408e+06	1.00509e+07	8.1528e+06	9.16942e+06	8.84968e+06	9.8655e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	3.1189e+07	3.04422e+07	3.1553e+07	3.00766e+07	3.22934e+07	2.99352e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	8.96743e+06	9.19667e+06	9.32599e+06	8.62152e+06	9.576e+06	8.94682e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	6.20004e+06	5.71264e+06	5.91448e+06	5.91201e+06	5.33862e+06	5.86106e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	2.09415e+08	2.08102e+08	2.08568e+08	2.08076e+08	2.04678e+08	2.12453e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	3.09997e+07	3.27295e+07	3.13636e+07	3.12203e+07	3.14408e+07	3.22693e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1	734700	854302	610144	794268	560183	948972
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.1626e+07	6.83969e+07	6.92481e+07	7.04654e+07	6.76438e+07	6.78764e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.17145e+07	2.33991e+07	2.08642e+07	2.25176e+07	2.20206e+07	2.26092e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	1.9576e+06	1.46008e+06	1.48181e+06	1.57631e+06		2.09566e+06
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	1	1		2.0526e+06		3.03114e+06		
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	1.91186e+08	1.90502e+08	1.95447e+08	1.93289e+08	1.90787e+08	1.90281e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.27351e+07	1.38937e+07	1.11162e+07	1.28794e+07	1.29647e+07	1.20888e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.49031e+07	2.47556e+07	2.58805e+07	2.51635e+07	2.48886e+07	2.48367e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	51	51	6.40318e+07	6.28942e+07	6.32549e+07	6.48483e+07	6.25377e+07	6.39813e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	2.5596e+06	2.75516e+06	2.7854e+06	3.1142e+06	2.78893e+06	2.79497e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	16	16	6.25927e+06	5.94726e+06	6.00582e+06	5.8669e+06	6.21265e+06	6.49221e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5	4.32732e+07	4.20868e+07	4.44461e+07	4.20226e+07	4.38386e+07	4.23309e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	5.04878e+06	4.78818e+06	4.86226e+06	4.58974e+06	4.83222e+06	4.70955e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.39196e+06	1.83594e+06	2.185e+06	2.25079e+06	1.83785e+06	2.02058e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.12758e+06	6.27231e+06	6.15773e+06	6.59973e+06	5.71066e+06	6.57481e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2			982494		1.14083e+06	1.09833e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.7088e+07	1.78239e+07	1.68258e+07	1.61682e+07	1.82135e+07	1.82494e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.32855e+07	5.59602e+07	5.45926e+07	5.36794e+07	5.40088e+07	5.3098e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	4	4	1.97566e+08	1.8684e+08	1.9088e+08	1.89855e+08	1.89501e+08	1.85147e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.07148e+07	3.07575e+07	2.98459e+07	2.87607e+07	2.69855e+07	2.79509e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.51448e+06	5.1091e+06	5.69496e+06	5.40802e+06	5.46091e+06	5.66324e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.00103e+07	1.07263e+07	1.02562e+07	1.15872e+07	1.00817e+07	1.11401e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.03047e+06	1.62685e+06	1.16133e+06	1.47334e+06	952416	1.58635e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.08867e+07	2.02077e+07	2.18494e+07	2.09239e+07	2.03834e+07	2.18416e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.79806e+06	3.25135e+06	2.6854e+06	2.9551e+06	2.88947e+06	3.21694e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.19838e+06	1.00461e+06	683442	1.12483e+06		1.38245e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	2.0631e+06	2.22568e+06			2.40002e+06	2.6659e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.78328e+07	3.25105e+07	2.90784e+07	3.08283e+07	3.1023e+07	3.07156e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.49841e+07	3.66027e+07	3.42102e+07	3.45338e+07	3.47267e+07	3.42096e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.31584e+06	3.30083e+06	3.13275e+06	3.31415e+06	3.51616e+06	3.14431e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	756505	727240	846724	846127	716607	717179
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.46703e+07	2.67085e+07	2.65252e+07	2.52395e+07	2.68955e+07	2.63958e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	2.84944e+06	3.1455e+06	2.60979e+06	2.99459e+06	2.54024e+06	3.16512e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	6.43008e+06	6.95737e+06	8.17337e+06	6.94449e+06	6.94185e+06	7.49563e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.31327e+08	1.99793e+08	2.43084e+08	2.28042e+08	2.25541e+08	2.39539e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.23078e+06	1.94357e+06	2.20046e+06	2.37572e+06	2.19747e+06	2.15165e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.1083e+06	4.82577e+06	3.91245e+06	4.92789e+06	4.70688e+06	4.76284e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.06504e+07	5.02751e+07	4.89077e+07	5.04707e+07	5.16293e+07	4.87824e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.28636e+07	2.42281e+07	2.39114e+07	2.39189e+07	2.35915e+07	2.34058e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.38801e+06	6.44109e+06	6.06104e+06	7.21707e+06	6.72746e+06	7.16517e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	6.19368e+07	6.00439e+07	6.23862e+07	6.08716e+07	5.9776e+07	6.18291e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2		879309			615281	881392
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.32481e+06	5.72474e+06	5.07263e+06	5.2811e+06	6.0366e+06	5.07459e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.06986e+07	9.95502e+06	1.03024e+07	1.02563e+07	1.06968e+07	9.77912e+06
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	9.56509e+06	8.03295e+06	1.1225e+07	9.39932e+06	9.78913e+06	1.00769e+07
P65292	YGDI_ECOLI	ygdI	Uncharacterized lipoprotein YgdI	1	1	2.1849e+06	3.11491e+06	3.01132e+06	3.24121e+06		3.81795e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	8.0142e+06	8.25653e+06	8.51506e+06	8.8075e+06	8.74186e+06	8.65431e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.70186e+06	7.69659e+06	7.76537e+06	7.67239e+06	7.45087e+06	7.59267e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	9.73561e+06	1.01913e+07	9.22e+06	1.02461e+07	8.89489e+06	1.04477e+07
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.45772e+07	1.29769e+07	1.34706e+07	1.41029e+07	1.43364e+07	1.32527e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.33207e+07	1.28923e+07	1.29239e+07	1.36698e+07	1.25757e+07	1.2759e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	10	10	1.02517e+07	8.70625e+06	9.77417e+06	9.59065e+06	8.95034e+06	9.33732e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.17492e+07	2.89029e+07	3.15413e+07	3.13064e+07	3.15684e+07	3.12188e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.05386e+07	2.05326e+07	2.00844e+07	1.9286e+07	2.09863e+07	1.99466e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.0518e+06	1.31799e+06	944332	1.48869e+06	1.10077e+06	1.29431e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.04045e+06	4.19363e+06	3.54929e+06	3.03853e+06	3.04743e+06	3.01471e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	279814	672679	303984	403700	527321	726624
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.55969e+07	1.49799e+07	1.62234e+07	1.53772e+07	1.52065e+07	1.51802e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	5	5	6.25744e+06	6.21771e+06	6.68054e+06	6.67644e+06	6.8588e+06	6.31691e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	6	6	8.36249e+06	8.12772e+06	8.34949e+06	8.19584e+06	8.15986e+06	8.4544e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	25	25	1.60388e+08	1.60066e+08	1.59555e+08	1.56783e+08	1.61972e+08	1.59228e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.07576e+09	2.10155e+09	2.02122e+09	2.12509e+09	2.0785e+09	2.16465e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.12633e+07	1.01944e+07	1.03909e+07	1.14529e+07	1.08238e+07	1.11922e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.29648e+07	2.15878e+07	2.18589e+07	2.13699e+07	2.29164e+07	2.06248e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.63336e+07	3.00232e+07	2.67428e+07	2.95001e+07	2.45295e+07	2.86594e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	3.25176e+06			3.62708e+06	4.2e+06	2.48364e+06
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	2.02774e+06	1.51614e+06	1.8192e+06	1.72142e+06	1.91419e+06	1.6298e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.73515e+08	6.07236e+08	5.7392e+08	6.14375e+08	5.65566e+08	6.08403e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.25598e+07	1.23155e+07	1.21226e+07	1.05742e+07	1.14798e+07	1.18904e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.32651e+07	1.68464e+07	1.20334e+07	1.42106e+07	1.50218e+07	1.30672e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	13	13	2.89509e+07	2.94785e+07	3.01239e+07	2.95401e+07	2.84149e+07	2.97707e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		2	2	3.46623e+06	4.67688e+06	3.20403e+06	4.55004e+06	3.32894e+06	4.4041e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	9.99627e+08	1.0014e+09	1.00115e+09	9.82838e+08	1.02024e+09	9.80756e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.10376e+08	2.09281e+08	2.0788e+08	2.01667e+08	2.14641e+08	1.95709e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	8.13603e+06	8.84878e+06	8.21098e+06	8.69135e+06	8.76846e+06	8.19376e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.96e+07	4.9608e+07	5.19072e+07	4.86166e+07	5.15187e+07	4.84437e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.61658e+06	5.0648e+06	5.50995e+06	4.95477e+06	5.17362e+06	5.73159e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10	6.51778e+07	5.95131e+07	6.3719e+07	6.24249e+07	6.25666e+07	6.17548e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.51079e+07	3.20904e+07	3.68111e+07	3.66422e+07	3.71788e+07	3.64373e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.60264e+07	1.66575e+07	1.63701e+07	1.69455e+07	1.70055e+07	1.74757e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.67434e+08	1.60879e+08	1.64568e+08	1.64324e+08	1.653e+08	1.55063e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17	4.09102e+08	4.46245e+08	4.14729e+08	4.30057e+08	4.32247e+08	4.35777e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	2	2	2.65242e+06	2.28155e+06	2.50301e+06	1.81027e+06	2.69094e+06	2.61933e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.25946e+08	1.28311e+08	1.28493e+08	1.24441e+08	1.2668e+08	1.25374e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	3.39187e+06	3.11949e+06	2.731e+06	3.00278e+06	3.35209e+06	3.78864e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.96186e+07	2.11078e+07	2.08789e+07	2.1126e+07	2.17725e+07	2.08696e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.45235e+08	4.48179e+08	4.44891e+08	4.54646e+08	4.5475e+08	4.41893e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.07131e+08	8.34245e+08	8.69348e+08	8.7229e+08	8.85479e+08	8.66834e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.56161e+07	4.46666e+07	4.48254e+07	4.51834e+07	4.46639e+07	4.37839e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.38488e+06	711372	693913	858889	980378	1.00391e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	1.33949e+06	1.9637e+06	1.61764e+06	1.93641e+06	1.44923e+06	2.39929e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.66225e+07	9.48463e+07	9.56661e+07	9.41527e+07	9.93567e+07	9.4647e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.5731e+07	1.5338e+07	1.43891e+07	1.53753e+07	1.55578e+07	1.23489e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.61833e+07	3.3926e+07	3.84215e+07	3.48993e+07	3.49172e+07	3.68525e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.21737e+08	1.21184e+08	1.20219e+08	1.19806e+08	1.23057e+08	1.17676e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	8	8	1.20635e+07	1.24523e+07	1.21565e+07	1.27779e+07	1.29763e+07	1.18501e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.39746e+06	4.16823e+06	3.74849e+06	3.70967e+06	3.61638e+06	3.86936e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.66518e+07	2.60663e+07	2.55477e+07	2.64492e+07	2.73353e+07	2.58011e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.16442e+06	7.96069e+06	7.09821e+06	8.12721e+06	7.59427e+06	7.57298e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		1	1				457897		
