Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	3	3	3.0362e+06	3.32226e+06	3.09301e+06	2.65945e+06	2.92868e+06	3.12763e+06
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.16982e+06	1.90953e+06	1.82081e+06	1.40029e+06	1.57438e+06	1.83649e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	4.27844e+07	4.31004e+07	4.27695e+07	4.40225e+07	4.41838e+07	4.43388e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.44077e+07	3.39947e+07	3.48176e+07	3.61822e+07	3.59284e+07	3.33438e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	5	5	7.24397e+06	6.66522e+06	7.01861e+06	7.15103e+06	7.18707e+06	6.84216e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	3.01815e+06	4.69205e+06	5.48003e+06	5.20523e+06	5.87096e+06	5.33252e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.03665e+06	2.87375e+06	2.34247e+06	2.2801e+06	2.02051e+06	2.34781e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	4.12011e+06	5.00721e+06	4.4717e+06	5.11407e+06	5.03123e+06	5.09488e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.51042e+06	7.94227e+06	8.13294e+06	8.16749e+06	8.36357e+06	7.73517e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	2.13757e+07	1.98017e+07	2.00111e+07	1.9507e+07	1.9699e+07	2.01537e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.06967e+08	1.16162e+08	1.12803e+08	1.14759e+08	1.11104e+08	1.1342e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.60076e+07	2.58789e+07	2.57071e+07	2.59262e+07	2.63797e+07	2.63296e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.47215e+07	6.29455e+07	6.18263e+07	6.31717e+07	6.43422e+07	6.1284e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	8.15132e+06	9.79675e+06	1.02066e+07	1.02837e+07	9.67973e+06	1.01326e+07
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		11	11	1.78372e+07		1.48135e+06	2.05286e+07	2.05861e+07	1.95313e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	18	18	6.61425e+07	6.6312e+07	6.49237e+07	6.57165e+07	6.57757e+07	6.53338e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	19	19	1.09312e+07	1.17889e+07	1.15352e+07	1.22527e+07	1.19671e+07	1.20485e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.34478e+06	2.50011e+06	2.47324e+06	3.06002e+06	2.68629e+06	2.37213e+06
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	9.5012e+06	7.7521e+06	8.26043e+06	8.55193e+06	8.83999e+06	8.13859e+06
P08390	USG_ECOLI	usg	USG-1 protein	10	10	1.81537e+07	2.1822e+07	2.29458e+07	2.15478e+07	2.14751e+07	2.25183e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.11204e+07	1.17049e+07	1.10872e+07	1.13464e+07	1.15409e+07	1.06827e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.70126e+07	2.77841e+07	2.64355e+07	2.6779e+07	2.64947e+07	2.63926e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.15467e+07	3.40029e+07	3.27998e+07	3.35127e+07	3.25164e+07	3.31305e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	3.23952e+07	3.12471e+07	2.98806e+07	2.94489e+07	3.16318e+07	2.97204e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		11	11	2.85465e+07	2.43918e+06	1.33877e+06	2.54583e+07	2.67864e+07	2.41649e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	33	33	2.85221e+08	2.91689e+08	2.84864e+08	2.87603e+08	2.86394e+08	2.83643e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	19	19	6.65599e+06	6.92378e+06	6.62879e+06	6.67285e+06	6.99069e+06	6.99912e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.34198e+07	4.78064e+07	4.75182e+07	4.65532e+07	4.64987e+07	4.8017e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	9.35675e+06	9.86104e+06	9.68227e+06	1.08314e+07	9.37484e+06	1.01135e+07
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3	3.28655e+06	2.60572e+06	2.68423e+06	3.10961e+06	2.80566e+06	2.76761e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.092e+07	2.38064e+07	2.22977e+07	2.30866e+07	2.2988e+07	2.33808e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	7	7	1.32879e+07	1.3383e+07	1.39136e+07	1.3501e+07	1.3513e+07	1.32069e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.45269e+07	1.69928e+07	1.71106e+07	1.67904e+07	1.6424e+07	1.58577e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	8.67295e+07	8.58818e+07	8.35039e+07	8.71618e+07	8.61858e+07	8.38131e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.53845e+07	3.42827e+07	3.37709e+07	3.40525e+07	3.26992e+07	3.3194e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	4.35506e+06	5.24295e+06	4.99914e+06	5.02838e+06	5.06169e+06	5.00408e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	22	16	2.20175e+07	2.16105e+07	2.1138e+07	2.14235e+07	2.07791e+07	2.15071e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	1.00248e+07	9.20713e+06	9.4273e+06	9.03418e+06	1.0201e+07	8.76072e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.54045e+07	2.35846e+07	2.4363e+07	2.44382e+07	2.46196e+07	2.30568e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	12	2.28161e+07	2.28084e+07	2.29507e+07	2.40182e+07	2.29978e+07	2.34895e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		4	4	2.14234e+07			1.90256e+07	1.97982e+07	
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	5.34389e+06	4.76677e+06	5.47564e+06	5.58954e+06	5.96433e+06	4.78881e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	2.16597e+06	2.04206e+06	1.78863e+06	1.75888e+06	1.98054e+06	1.97532e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.43699e+08	1.97152e+08	1.92301e+08	1.66802e+08	1.67694e+08	1.72014e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	67	62	1.66077e+09	1.8969e+09	1.911e+09	1.87476e+09	1.87535e+09	1.89848e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	14	14	3.54839e+07	3.13464e+07	3.14648e+07	3.07243e+07	3.05779e+07	3.21372e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.2142e+07	2.31027e+07	2.41962e+07	2.50972e+07	2.56806e+07	2.25129e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	2.20907e+07	2.50811e+07	2.24203e+07	2.57381e+07	2.41656e+07	2.26292e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.06018e+07	1.06558e+07	1.02917e+07	1.01688e+07	1.07778e+07	1.06753e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.39705e+07	1.31942e+07	1.32369e+07	1.33071e+07	1.28778e+07	1.30857e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	4.29863e+07	3.94784e+07	4.05291e+07	3.83032e+07	3.83859e+07	3.97758e+07
P09833	MODC_ECOLI	modC	Molybdenum import ATP-binding protein ModC	2	2	388578		752638	544868		
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1		2.85275e+06		2.54646e+06		2.47249e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	23	23	1.35715e+07	1.33598e+07	1.40749e+07	1.3064e+07	1.36063e+07	1.40319e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.95601e+06	4.63643e+06	4.53452e+06	4.08497e+06	4.60975e+06	4.35076e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.61468e+08	8.05214e+08	8.23339e+08	8.12363e+08	8.25521e+08	8.18518e+08
P0A6A6	LEUC_ECOLI	leuC	3-isopropylmalate dehydratase large subunit	2	2				1.54581e+06		1.51503e+06
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.28247e+09	1.23315e+09	1.17726e+09	1.26175e+09	1.20692e+09	1.17984e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.1626e+07	1.23102e+07	1.23321e+07	1.21088e+07	1.2669e+07	1.23569e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.02572e+08	1.04846e+08	1.05916e+08	1.0829e+08	1.04588e+08	1.03845e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	8	8	1.04253e+07	1.05608e+07	1.091e+07	1.02084e+07	1.0454e+07	1.08715e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.54267e+07	1.32368e+07	1.28701e+07	1.19056e+07	1.38198e+07	1.32534e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	10	10	2.6885e+07	2.38294e+07	2.47594e+07	2.45546e+07	2.50477e+07	2.44342e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	13	13	6.82561e+07	7.73473e+07	7.35843e+07	7.64979e+07	7.65447e+07	7.37775e+07
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	12	12	1.5e+07	1.38411e+07	1.45859e+07	1.4511e+07	1.4418e+07	1.51272e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.50354e+07	6.10034e+07	5.37969e+07	5.13314e+07	4.88078e+07	5.53758e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.70617e+07	3.16321e+07	3.21739e+07	3.2957e+07	3.54253e+07	3.42047e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.2943e+07	4.37244e+07	4.48006e+07	4.48572e+07	4.40481e+07	4.19852e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.79391e+07	1.81386e+07	1.80896e+07	1.83204e+07	1.8456e+07	1.82939e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36	5.56657e+08	6.32712e+08	6.30357e+08	6.21552e+08	6.1856e+08	6.22193e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	6.2563e+08	7.06842e+08	7.14096e+08	6.59906e+08	6.44756e+08	6.94396e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.71544e+07	1.89572e+07	1.7871e+07	1.90968e+07	1.94071e+07	1.88843e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	6	6	1.23349e+08	1.38193e+08	1.42726e+08	1.40258e+08	1.43261e+08	1.35072e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	8.61718e+07	8.41349e+07	8.66557e+07	8.42866e+07	8.46039e+07	8.63581e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	9.06335e+07	8.62613e+07	8.54971e+07	8.515e+07	8.61062e+07	8.42942e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.90817e+06	1.56356e+06	1.35274e+06	1.90397e+06	1.82572e+06	1.74572e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.93601e+07	4.96925e+07	5.03563e+07	4.83672e+07	4.92504e+07	4.88316e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.73308e+07	1.52932e+07	1.64016e+07	1.5781e+07	1.61334e+07	1.58915e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	5.09369e+06	6.01499e+06	6.06642e+06	5.56212e+06	6.14245e+06	5.76333e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	8.84721e+06	9.78778e+06	1.08972e+07	1.07327e+07	9.29158e+06	9.55924e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	7.19466e+06	6.32569e+06	6.17648e+06	6.18e+06	6.25125e+06	6.87186e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	4	4	1.38736e+06	1.68035e+06	1.61314e+06	1.56228e+06	1.51123e+06	1.61476e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	6.87663e+07	7.21412e+07	7.18692e+07	7.03608e+07	7.18283e+07	7.07776e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	2.27203e+06	1.49778e+06		2.10388e+06	1.7023e+06	1.28449e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	8.34044e+07	9.57652e+07	9.43556e+07	9.49635e+07	9.46125e+07	9.50221e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.28671e+08	1.32633e+08	1.34247e+08	1.33879e+08	1.33703e+08	1.35052e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	11	11	1.04089e+08	1.03388e+08	1.02854e+08	9.69008e+07	1.00582e+08	1.02238e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.46312e+08	1.5751e+08	1.59336e+08	1.57726e+08	1.60401e+08	1.60311e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	8.44108e+06	8.47084e+06	9.09266e+06	9.33008e+06	9.23727e+06	8.35921e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.37582e+07	2.71722e+07	2.48271e+07	2.42493e+07	2.46901e+07	2.54449e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.25255e+07	1.49588e+07	1.29038e+07	1.34882e+07	1.32395e+07	1.33191e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42	7.08996e+08	7.63689e+08	7.59896e+08	7.52101e+08	7.6068e+08	7.59819e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.55093e+08	6.28946e+08	5.94485e+08	5.90476e+08	6.51097e+08	6.06986e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	9.06641e+07	8.61625e+07	8.63024e+07	9.07272e+07	8.76579e+07	8.89413e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.46629e+09	1.55881e+09	1.58783e+09	1.55526e+09	1.51892e+09	1.55615e+09
P0A6P5	DER_ECOLI	der	GTPase Der	20	20	3.15046e+07	3.17327e+07	3.01475e+07	3.01939e+07	3.1725e+07	3.08943e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.15967e+07	6.78188e+07	6.57793e+07	6.56513e+07	6.61422e+07	6.59218e+07
P0A6P9	ENO_ECOLI	eno	Enolase	26	26	1.1795e+09	1.31965e+09	1.30267e+09	1.28074e+09	1.30023e+09	1.29257e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	9	9	8.4989e+07	9.03203e+07	8.6334e+07	9.16376e+07	9.03454e+07	8.87536e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	1.07863e+08	9.99231e+07	1.04288e+08	1.08158e+08	1.09568e+08	1.01257e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.65588e+07	7.60423e+07	7.80499e+07	7.95511e+07	8.25236e+07	7.7428e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	2.97737e+07	5.50953e+07	5.43238e+07	5.18167e+07	4.53287e+07	5.0737e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.56647e+06	6.47427e+06	6.95589e+06	6.75392e+06	6.6361e+06	7.2823e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.64577e+07	2.61585e+07	2.58446e+07	2.70175e+07	2.72019e+07	2.67977e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.66134e+08	2.92081e+08	2.88497e+08	2.89884e+08	2.8847e+08	2.82601e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7	1.75828e+07	1.88754e+07	1.76019e+07	1.79199e+07	1.77205e+07	1.807e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.30533e+07	2.10462e+07	2.1453e+07	2.27782e+07	2.36629e+07	2.15767e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.47484e+07	1.25877e+07	1.41149e+07	1.41772e+07	1.51287e+07	1.46635e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.41408e+07	2.33992e+07	2.39881e+07	2.43878e+07	2.47871e+07	2.37284e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.88961e+07	1.95565e+07	1.99155e+07	1.96437e+07	1.84497e+07	1.95115e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.19327e+07	1.26793e+07	1.26231e+07	1.30203e+07	1.28711e+07	1.24795e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11	2.97676e+07	3.00734e+07	3.14512e+07	2.90701e+07	2.8045e+07	2.99801e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	4.76783e+07	4.85042e+07	4.91938e+07	4.93422e+07	4.92993e+07	4.89659e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	2.06363e+06	1.8382e+06	1.32853e+06	1.56602e+06	1.91583e+06	1.81897e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2	4.14911e+06	4.06901e+06	4.58542e+06	4.60489e+06	4.24378e+06	4.36395e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.11225e+08	1.12833e+08	1.15349e+08	1.14903e+08	1.14806e+08	1.13436e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10	2.94868e+07	2.74644e+07	2.73869e+07	2.74769e+07	2.79359e+07	2.73647e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.14564e+06	3.56918e+06	3.42856e+06	3.28449e+06	3.64282e+06	3.60918e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	2.24609e+08	2.03005e+08	2.05974e+08	2.24382e+08	2.22384e+08	2.08377e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	6.52642e+07	5.36885e+07	6.06198e+07	5.93804e+07	5.97922e+07	5.91417e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	6	6	5.2328e+07	4.28121e+07	4.38556e+07	4.52828e+07	4.32526e+07	4.29671e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42	3.80553e+08	4.01257e+08	4.02077e+08	4.03718e+08	4.03797e+08	4.02641e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18	3.12359e+07	2.9528e+07	3.0187e+07	3.06499e+07	3.16299e+07	3.07408e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.21432e+08	1.22898e+08	1.22318e+08	1.22254e+08	1.21015e+08	1.2404e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	9.06624e+06	8.79685e+06	7.78456e+06	8.42225e+06	1.13431e+07	8.5494e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	38	38	8.6697e+07	8.91933e+07	8.88757e+07	8.82284e+07	9.10877e+07	8.68472e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.05223e+08	3.16179e+08	3.19617e+08	3.09664e+08	3.17794e+08	3.22151e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18	1.57261e+08	1.73885e+08	1.79741e+08	1.71126e+08	1.74972e+08	1.72259e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	14	14	2.10962e+08	2.29189e+08	2.29262e+08	2.23026e+08	2.22471e+08	2.23852e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.23303e+07	1.25391e+07	1.26556e+07	1.28904e+07	1.29883e+07	1.297e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.03544e+07	5.04421e+07	4.86854e+07	4.91727e+07	4.79914e+07	4.91353e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	3.74538e+06	2.24231e+06	3.20186e+06	3.03566e+06	3.87376e+06	2.95703e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	9.03842e+06	7.97671e+06	7.82791e+06	7.63304e+06	7.75317e+06	7.48875e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.16724e+07	2.84585e+07	3.14809e+07	2.96828e+07	3.12809e+07	3.18419e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.70727e+07	9.46306e+07	8.93738e+07	8.96261e+07	9.46695e+07	9.00146e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	5	5	6.21246e+06	5.84863e+06	6.11854e+06	5.90929e+06	5.94746e+06	6.01559e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.44242e+07	3.43051e+07	3.54222e+07	3.50215e+07	3.37036e+07	3.50183e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1		4.08067e+06	3.48538e+06	2.10271e+06	3.08788e+06	2.76094e+06
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.99562e+07	4.31295e+07	4.17132e+07	4.10972e+07	4.10118e+07	4.01821e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1		3.84052e+06	2.94335e+06	2.82993e+06	3.11521e+06	2.83074e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	5	5	3.568e+07	3.26409e+07	3.29422e+07	3.21789e+07	3.18101e+07	3.17417e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	5.26318e+07	5.38217e+07	5.41864e+07	4.96631e+07	5.09481e+07	5.42483e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.01423e+06	1.08658e+06	896512	1.14894e+06	1.05975e+06	1.08986e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	9	9	1.27034e+08	1.16848e+08	1.19821e+08	1.26452e+08	1.28585e+08	1.17644e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	1.88677e+07	2.10121e+07	1.98028e+07	1.96533e+07	1.96387e+07	2.07663e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	11	11	8.17586e+06	8.6849e+06	8.8854e+06	8.52587e+06	8.62276e+06	8.59833e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.00188e+07	4.94288e+07	4.76827e+07	4.80577e+07	4.82428e+07	4.71318e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	3.60021e+07	4.32562e+07	4.25924e+07	4.33413e+07	4.29451e+07	3.99153e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.66123e+08	2.06802e+08	1.93486e+08	1.90964e+08	1.86063e+08	1.94571e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.56274e+09	1.69136e+09	1.73026e+09	1.70645e+09	1.7125e+09	1.69419e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5		1.1085e+07	1.25286e+07	1.29707e+07	1.12252e+07	1.15161e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	6	6	3.60523e+06	2.98522e+06	2.47266e+06	3.20714e+06	3.21017e+06	3.23568e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	18	18	1.70044e+07	1.77956e+07	1.60463e+07	1.62216e+07	1.60407e+07	1.63036e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	10	10	4.09768e+08	4.81667e+08	4.72519e+08	5.12417e+08	5.16895e+08	4.90108e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	12	12	5.06272e+06	4.15757e+06	4.62697e+06	4.78064e+06	4.79376e+06	4.7221e+06
