Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0ABS5	P0ABS5		dnaG		1.25219e+06	1.17871e+06	1.35241e+06	1.31724e+06	1.35628e+06	1.29728e+06
P0ABT2	P0ABT2		dps		7.66153e+07	7.54831e+07	7.70105e+07	7.55966e+07	7.51338e+07	7.69696e+07
P0ABU0	P0ABU0		menB		1.12795e+07	1.1382e+07	1.16477e+07	1.17358e+07	1.15383e+07	1.14705e+07
P0ABU2	P0ABU2		ychF		1.85487e+07	1.82923e+07	1.85764e+07	1.86389e+07	1.87319e+07	1.83647e+07
P0ABU5	P0ABU5		elbB		2.39857e+07	2.34019e+07	2.39235e+07	2.31239e+07	2.37398e+07	2.3121e+07
P0ABU7	P0ABU7		exbB		2.26785e+06	2.26938e+06	2.22779e+06	2.16588e+06	2.34244e+06	2.14636e+06
P0ABU9	P0ABU9		tolQ		2.47057e+06	2.4843e+06	2.40274e+06	2.47189e+06	2.43403e+06	2.35479e+06
P0ABV2	P0ABV2		exbD		2.23767e+06	2.10226e+06	2.21768e+06	2.23695e+06	2.29277e+06	2.13865e+06
P0ABV6	P0ABV6		tolR		6.97024e+06	6.95778e+06	7.105e+06	7.12957e+06	7.2063e+06	7.01339e+06
P0ABX2	P0ABX2		flgC		1.14146e+06	1.23921e+06	1.24767e+06	1.16087e+06	1.06433e+06	1.14307e+06
P0ABX5	P0ABX5		flgG		1.43153e+06	1.36043e+06	1.46108e+06	1.24388e+06	1.41573e+06	1.17109e+06
P0ABX8	P0ABX8		fliL		2.65477e+06	2.61964e+06	2.83276e+06	2.82632e+06	2.70436e+06	2.79399e+06
P0ABZ1	P0ABZ1		fliG		2.5842e+06	2.65912e+06	2.54969e+06	2.54707e+06	2.57698e+06	2.51212e+06
P0ABZ4	P0ABZ4		kdsC		4.80455e+06	4.83711e+06	4.82429e+06	4.76801e+06	4.7642e+06	4.65075e+06
P0ABZ6	P0ABZ6		surA		1.18753e+07	1.16419e+07	1.17529e+07	1.18388e+07	1.17132e+07	1.18308e+07
P0AC02	P0AC02		bamD		2.12482e+07	2.11262e+07	2.08918e+07	2.16467e+07	2.08375e+07	2.17149e+07
P0AC13	P0AC13		folP		6.85019e+06	6.88993e+06	6.82851e+06	7.03864e+06	6.80036e+06	6.9212e+06
P0AC19	P0AC19		folX		3.64723e+06	3.68706e+06	3.67753e+06	3.73168e+06	3.6348e+06	3.67576e+06
P0AC30	P0AC30		ftsX		5.46393e+06	5.75941e+06	5.30554e+06	5.83103e+06	5.90498e+06	6.10147e+06
P0AC33	P0AC33		fumA		1.76661e+06	1.75458e+06	1.69432e+06	1.86074e+06	1.72431e+06	1.851e+06
P0AC38	P0AC38		aspA		1.33264e+08	1.32403e+08	1.32768e+08	1.29473e+08	1.32883e+08	1.30961e+08
P0AC41	P0AC41		sdhA		4.25149e+06	4.13026e+06	4.21175e+06	4.06147e+06	4.10735e+06	3.96825e+06
P0AC47	P0AC47		frdB		1.82368e+07	1.86551e+07	1.76201e+07	1.76116e+07	1.80417e+07	1.8484e+07
P0AC51	P0AC51		zur		1.33333e+06	1.29697e+06	1.35429e+06	1.41315e+06	1.30637e+06	1.26781e+06
P0AC53	P0AC53		zwf		1.22834e+07	1.21088e+07	1.22676e+07	1.26111e+07	1.2265e+07	1.22844e+07
P0AC59	P0AC59		grxB		6.86879e+06	6.72875e+06	6.86954e+06	6.93996e+06	6.70553e+06	6.60397e+06
P0AC62	P0AC62		grxC		1.93672e+07	1.90031e+07	1.95553e+07	1.91089e+07	1.92288e+07	1.81469e+07
P0AC69	P0AC69		grxD		2.58564e+07	2.61213e+07	2.60463e+07	2.58326e+07	2.53432e+07	2.63774e+07
P0AC75	P0AC75		waaA		879491	958350	1.02905e+06	1.14425e+06	1.18689e+06	993453
P0AC81	P0AC81		gloA		1.89757e+06	1.7949e+06	1.73987e+06	1.99365e+06	2.00489e+06	1.79448e+06
P0AC84	P0AC84		gloB		913859	1.0772e+06	781429	929071	1.07686e+06	1.00615e+06
P0AC86	P0AC86		glgP		1.76299e+06	1.83967e+06	1.88233e+06	1.74885e+06	1.81367e+06	1.75574e+06
P0AC92	P0AC92		gnsA		5.20492e+06	5.1487e+06	5.19348e+06	5.23838e+06	5.18463e+06	5.4917e+06
P0ACA1	P0ACA1		yibF		379380	416434	380074	341403	304480	408797
P0ACA3	P0ACA3		sspA		3.27234e+07	3.23968e+07	3.16276e+07	3.20371e+07	3.18873e+07	3.27676e+07
P0ACA7	P0ACA7		gstB		2.39484e+06	2.32518e+06	2.37057e+06	2.42758e+06	2.40856e+06	2.37683e+06
P0ACB0	P0ACB0		dnaB		2.44694e+06	2.40549e+06	2.49581e+06	2.43992e+06	2.49225e+06	2.34748e+06
P0ACB2	P0ACB2		hemB		1.23705e+07	1.26738e+07	1.26045e+07	1.26526e+07	1.24704e+07	1.25203e+07
P0ACB4	P0ACB4		hemG		2.46958e+06	2.4148e+06	2.38925e+06	2.13832e+06	2.64502e+06	2.15744e+06
P0ACB7	P0ACB7		hemY		5.5281e+06	5.51788e+06	5.54518e+06	5.5587e+06	5.56275e+06	5.3826e+06
P0ACC3	P0ACC3		erpA		7.08389e+06	7.17987e+06	7.25989e+06	7.16854e+06	7.25845e+06	7.19514e+06
P0ACC7	P0ACC7		glmU		1.45007e+07	1.45839e+07	1.44641e+07	1.41857e+07	1.43828e+07	1.41079e+07
P0ACD4	P0ACD4		nifU		1.63486e+07	1.60358e+07	1.64001e+07	1.59026e+07	1.59307e+07	1.56619e+07
P0ACD8	P0ACD8		hyaB		6.07133e+06	6.02713e+06	5.94345e+06	6.03502e+06	6.04153e+06	6.16471e+06
P0ACE0	P0ACE0		hybC		1.47576e+07	1.47066e+07	1.43241e+07	1.46822e+07	1.45259e+07	1.46674e+07
P0ACE3	P0ACE3		hha		3.73939e+06	3.76663e+06	3.96846e+06	3.64999e+06	3.79339e+06	3.67171e+06
P0ACE7	P0ACE7		hinT		1.24197e+07	1.22779e+07	1.25198e+07	1.21103e+07	1.2434e+07	1.21528e+07
P0ACF0	P0ACF0		hupA		1.64552e+08	1.64149e+08	1.67398e+08	1.67654e+08	1.66386e+08	1.64249e+08
P0ACF4	P0ACF4		hupB		3.68423e+07	3.66318e+07	3.89308e+07	3.73906e+07	3.86218e+07	3.58572e+07
P0ACF8	P0ACF8		hns		5.18491e+07	5.31762e+07	5.21206e+07	5.1581e+07	5.19887e+07	5.38933e+07
P0ACG1	P0ACG1		stpA		2.73659e+07	2.65743e+07	2.57362e+07	2.62613e+07	2.51491e+07	2.74213e+07
P0ACG8	P0ACG8		hslR		1.89669e+06	1.79739e+06	1.6302e+06	1.77561e+06	2.0264e+06	1.72328e+06
P0ACI0	P0ACI0		rob		3.95174e+06	3.98487e+06	4.08771e+06	4.0833e+06	3.95476e+06	3.79848e+06
P0ACJ0	P0ACJ0		lrp		1.30805e+07	1.28287e+07	1.3226e+07	1.29273e+07	1.31502e+07	1.27753e+07
P0ACJ8	P0ACJ8		crp		2.77868e+07	2.77794e+07	2.82714e+07	2.78737e+07	2.79454e+07	2.76194e+07
P0ACK2	P0ACK2		agaR		1.04762e+06	1.09465e+06	1.17413e+06	1.06507e+06	1.24633e+06	981222
P0ACL0	P0ACL0		glpR		2.01625e+06	2.17514e+06	2.25929e+06	2.18129e+06	2.17415e+06	2.30038e+06
P0ACL2	P0ACL2		exuR		2.552e+06	2.59853e+06	2.69082e+06	2.28595e+06	2.47129e+06	2.35606e+06
P0ACL9	P0ACL9		pdhR		1.50455e+07	1.52813e+07	1.50975e+07	1.53933e+07	1.51941e+07	1.54603e+07
P0ACM2	P0ACM2		ydfH		1.5754e+06	1.59172e+06	1.67854e+06	1.5773e+06	1.53377e+06	1.59182e+06
P0ACN4	P0ACN4		allR		1.24181e+07	1.18322e+07	1.2448e+07	1.23591e+07	1.25031e+07	1.2125e+07
P0ACN7	P0ACN7		cytR		1.30926e+06	1.30007e+06	1.30189e+06	1.30844e+06	1.16111e+06	1.37836e+06
P0ACP1	P0ACP1		cra		1.03138e+08	1.04763e+08	1.03024e+08	1.03611e+08	1.03674e+08	9.98013e+07
P0ACP5	P0ACP5		gntR		598361	663600	634075	772683	753873	641954
P0ACP7	P0ACP7		purR		6.36298e+06	6.29541e+06	6.0562e+06	5.83195e+06	5.92186e+06	6.09856e+06
P0ACQ4	P0ACQ4		oxyR		4.94957e+06	4.84856e+06	4.8475e+06	4.919e+06	4.84522e+06	4.95055e+06
P0ACR4	P0ACR4		yeiE		2.81044e+06	2.75791e+06	2.94997e+06	2.87457e+06	2.83295e+06	2.81966e+06
P0ACR9	P0ACR9		mprA		9.95633e+06	9.92485e+06	1.02086e+07	1.01007e+07	1.04345e+07	9.79981e+06
P0ACS7	P0ACS7		rpiR		726135	678118	684562	681616	727672	719486
P0ACT6	P0ACT6		uidR		650278	775927	612988	808098	604051	848349
P0ACU0	P0ACU0		ybiH		613235	646223	655275	479446	625820	505278
P0ACU5	P0ACU5		fabR		3.1605e+06	3.0048e+06	3.06092e+06	3.1725e+06	3.16948e+06	3.03065e+06
P0ACU7	P0ACU7		yjdC		703339	837866	776309	826387	843044	795964
P0ACV8	P0ACV8		ymjA		604994	525612	554893	509098	528484	533022
P0ACX5	P0ACX5		ydhZ		2.63546e+06	2.89417e+06	2.61778e+06	2.86304e+06	2.61218e+06	2.81848e+06
P0ACY1	P0ACY1		ydjA		8.24103e+06	8.04723e+06	8.07191e+06	8.16505e+06	7.88672e+06	7.9658e+06
P0ACY3	P0ACY3		yeaG		1.96543e+06	1.92382e+06	2.12829e+06	1.97551e+06	2.13856e+06	1.99386e+06
P0ACY9	P0ACY9		yebG		825628	844031	884986	803529	843805	815014
P0ACZ2	P0ACZ2		etp		2.23591e+06	2.26649e+06	2.20544e+06	2.29712e+06	2.31167e+06	2.43983e+06
P0ACZ4	P0ACZ4		evgA		2.60104e+06	2.56446e+06	2.5296e+06	2.56868e+06	2.47282e+06	2.64635e+06
P0AD05	P0AD05		yecA		7.88025e+06	7.55205e+06	7.37889e+06	7.60034e+06	7.21683e+06	7.81668e+06
P0AD07	P0AD07		yecF		3.99858e+06	4.00198e+06	3.97928e+06	3.79225e+06	4.04021e+06	4.12066e+06
P0AD10	P0AD10		yecJ		3.28788e+06	3.06825e+06	3.31134e+06	3.16372e+06	3.13611e+06	3.07903e+06
P0AD12	P0AD12		yeeZ		1.13279e+07	1.14866e+07	1.08146e+07	1.13655e+07	1.1751e+07	1.1477e+07
P0AD24	P0AD24		yejL		3.86916e+06	3.94754e+06	4.01216e+06	3.99289e+06	4.04069e+06	4.11373e+06
P0AD33	P0AD33		yfcZ		4.18736e+07	4.47857e+07	4.85551e+07	4.85896e+07	4.64793e+07	4.43824e+07
P0AD44	P0AD44		yfhG		901806	904968	850473	875192	936947	900039
P0AD49	P0AD49		raiA		7.27295e+06	7.2871e+06	7.20206e+06	7.06492e+06	7.33773e+06	7.12329e+06
P0AD57	P0AD57		ispB		1.41434e+06	1.5263e+06	1.39352e+06	1.21076e+06	1.30712e+06	1.30142e+06
P0AD59	P0AD59		ivy		2.7364e+06	2.71971e+06	2.58216e+06	2.53035e+06	2.54704e+06	2.72619e+06
P0AD61	P0AD61		pykF		4.96379e+07	5.02995e+07	4.87903e+07	4.84941e+07	4.91259e+07	5.01561e+07
P0AD68	P0AD68		ftsI		359407	355931	345703	335034	329757	276618
P0AD83	P0AD83		pyrL		396192	522089	335339	499626	494708	443901
P0ADA1	P0ADA1		tesA		686714	803845	832700	674741	887451	840326
P0ADA3	P0ADA3		nlpD		6.18539e+06	6.19091e+06	5.99018e+06	6.07612e+06	6.24473e+06	6.21965e+06
P0ADA5	P0ADA5		yajG		1.88643e+07	1.88136e+07	1.95754e+07	1.91155e+07	1.96264e+07	1.88986e+07
P0ADA7	P0ADA7		osmB		2.53327e+06	2.39252e+06	2.68023e+06	2.11057e+06	2.48685e+06	1.94829e+06
P0ADB1	P0ADB1		osmE		2.01188e+07	2.01935e+07	1.97225e+07	1.98421e+07	1.96786e+07	2.05592e+07
P0ADB7	P0ADB7		ecnB		1.22754e+07	1.33061e+07	1.29277e+07	1.40987e+07	1.32789e+07	1.38453e+07
P0ADC1	P0ADC1		lptE		5.99703e+06	5.96393e+06	5.94734e+06	5.78016e+06	5.73633e+06	5.96615e+06
P0ADC3	P0ADC3		lolC		1.73849e+06	1.75459e+06	1.75103e+06	1.68746e+06	1.70804e+06	1.66718e+06
P0ADC6	P0ADC6		lptG		830322	757450	781816	777554	802569	758991
P0ADE4	P0ADE4		tamA		3.8674e+06	4.00318e+06	4.05243e+06	4.01045e+06	3.96147e+06	3.93932e+06
P0ADE6	P0ADE6		ygaU		600720	667023	640285	553570	653946	644208
P0ADE8	P0ADE8		ygfZ		1.04931e+07	1.01941e+07	1.06308e+07	1.07442e+07	1.04276e+07	1.03101e+07
P0ADF6	P0ADF6		edd		2.04303e+06	1.5835e+06	1.66915e+06	1.63064e+06	1.49507e+06	1.57826e+06
P0ADG4	P0ADG4		suhB		1.40686e+07	1.41259e+07	1.39493e+07	1.43533e+07	1.39538e+07	1.4473e+07
P0ADG7	P0ADG7		guaB		3.83657e+07	3.85619e+07	3.81078e+07	3.75707e+07	3.79184e+07	3.88647e+07
P0ADH5	P0ADH5		fimB		949627	870386	1.04118e+06	995610	959684	851368
P0ADI4	P0ADI4		entB		810370	784058	789714	840898	844472	825049
P0ADI7	P0ADI7		yecD		8.7772e+06	8.68029e+06	9.105e+06	8.66126e+06	8.84424e+06	8.64466e+06
P0ADK0	P0ADK0		yiaF		1.56577e+07	1.56474e+07	1.57156e+07	1.55439e+07	1.5604e+07	1.58361e+07
P0ADK8	P0ADK8		yibL		1.16113e+07	1.15789e+07	1.17359e+07	1.15425e+07	1.10134e+07	1.17355e+07
P0ADN2	P0ADN2		yifE		7.4816e+06	7.4779e+06	7.26587e+06	7.37246e+06	7.30806e+06	7.70484e+06
P0ADP0	P0ADP0		yigB		1.185e+06	1.24338e+06	1.20738e+06	1.13984e+06	1.27635e+06	1.12245e+06
P0ADP7	P0ADP7		yigP		1.92896e+06	2.0024e+06	1.75809e+06	2.13284e+06	2.01526e+06	2.01407e+06
P0ADP9	P0ADP9		yihD		4.55353e+06	4.71383e+06	4.53798e+06	4.37362e+06	4.49251e+06	4.65878e+06
P0ADQ2	P0ADQ2		yiiD		5.54543e+06	5.4832e+06	6.24567e+06		5.91087e+06	4.9832e+06
P0ADQ7	P0ADQ7		ygaM		6.01926e+06	6.04115e+06	6.10015e+06	5.89307e+06	6.20821e+06	5.9046e+06
P0ADR6	P0ADR6		rlmM		3.39289e+06	3.47706e+06	3.67557e+06	3.92342e+06	3.34912e+06	3.78757e+06
P0ADR8	P0ADR8		ygdH		8.66348e+06	8.8131e+06	8.7919e+06	8.84969e+06	8.88744e+06	8.91797e+06
P0ADS2	P0ADS2		zapA		1.4968e+07	1.51369e+07	1.52205e+07	1.51607e+07	1.51792e+07	1.52134e+07
P0ADS6	P0ADS6		yggE		5.11989e+06	5.04855e+06	5.17157e+06	5.26016e+06	5.15778e+06	5.21332e+06
P0ADS9	P0ADS9		yggN		1.70509e+06	1.74614e+06	1.77861e+06	1.71538e+06	1.74546e+06	1.61056e+06
P0ADT2	P0ADT2		ygiB		940972	981849	924927	1.01712e+06	982567	1.1223e+06
P0ADT5	P0ADT5		ygiC		3.2333e+06	3.15531e+06	3.20154e+06	3.35172e+06	3.1479e+06	3.25536e+06
P0ADT8	P0ADT8		ygiM		3.78455e+06	3.8035e+06	3.99961e+06	3.92066e+06	3.88606e+06	3.6981e+06
P0ADU2	P0ADU2		ygiN		9.56034e+06	9.16554e+06	8.72066e+06	8.96695e+06	8.64492e+06	9.70551e+06
P0ADU5	P0ADU5		ygiW		7.02946e+06	7.13118e+06	7.12702e+06	7.2251e+06	6.99218e+06	6.86939e+06
P0ADV1	P0ADV1		lptA		3.63219e+06	3.84738e+06	3.5827e+06	3.5528e+06	3.89776e+06	3.61184e+06
P0ADV5	P0ADV5		yhbW		1.28804e+06	1.14389e+06	1.1889e+06	1.22777e+06	1.1748e+06	1.21681e+06
P0ADV7	P0ADV7		mlaC		9.09644e+06	8.95747e+06	9.59024e+06	9.57024e+06	9.42158e+06	9.25821e+06
P0ADW3	P0ADW3		yhcB		3.08184e+07	3.09949e+07	3.07238e+07	3.02462e+07	3.07068e+07	3.12166e+07
P0ADX1	P0ADX1		yhfA		4.57541e+06	4.63771e+06	4.69556e+06	4.70346e+06	4.79853e+06	4.64729e+06
P0ADY1	P0ADY1		ppiD		2.31781e+07	2.31667e+07	2.31208e+07	2.30817e+07	2.32346e+07	2.34203e+07
P0ADY3	P0ADY3		rplN		4.8304e+07	4.85549e+07	4.81596e+07	4.91356e+07	4.84129e+07	4.85018e+07
P0ADY7	P0ADY7		rplP		4.62133e+07	4.56603e+07	4.54264e+07	4.58909e+07	4.54234e+07	4.60134e+07
P0ADZ0	P0ADZ0		rplW		8.0202e+06	7.92603e+06	8.60657e+06	8.50793e+06	8.72612e+06	8.15708e+06
P0ADZ4	P0ADZ4		rpsO		9.01006e+07	8.97275e+07	9.03654e+07	8.78665e+07	9.08986e+07	8.72833e+07
P0ADZ7	P0ADZ7		yajC		1.99293e+07	2.05249e+07	1.92969e+07	1.93904e+07	1.92247e+07	2.08336e+07
P0AE01	P0AE01		trmJ		4.01955e+06	4.14235e+06	4.18921e+06	4.14297e+06	4.19236e+06	3.98609e+06
P0AE06	P0AE06		acrA		2.11221e+07	2.09666e+07	2.12991e+07	2.14047e+07	2.1168e+07	2.08505e+07
P0AE08	P0AE08		ahpC		2.97905e+07	3.02008e+07	2.935e+07	2.95831e+07	2.92496e+07	3.01311e+07
P0AE12	P0AE12		amn		1.104e+06	1.05989e+06	1.13201e+06	993466	1.14632e+06	1.12468e+06
P0AE18	P0AE18		map		9.86841e+06	9.89812e+06	9.52164e+06	9.73784e+06	9.77803e+06	1.01187e+07
P0AE22	P0AE22		aphA		1.72836e+06	1.81486e+06	1.8925e+06	1.7145e+06	1.86368e+06	1.76219e+06
P0AE39	P0AE39		ypdB		1.88182e+06	1.78654e+06	1.85376e+06	1.78329e+06	1.76292e+06	1.82698e+06
P0AE45	P0AE45		ytfL		468872	441467	421202	436265	380397	411002
P0AE48	P0AE48		ytfP		3.88597e+06	3.87757e+06	3.80775e+06	3.88708e+06	3.97832e+06	3.93134e+06
P0AE52	P0AE52		bcp		1.77707e+07	1.71754e+07	1.67464e+07	1.69093e+07	1.72456e+07	1.657e+07
P0AE60	P0AE60		cedA		1.76711e+06	1.79317e+06	1.73133e+06	1.63004e+06	1.66829e+06	1.52026e+06
P0AE67	P0AE67		cheY		1.59571e+06	1.63959e+06	1.50774e+06	1.46603e+06	1.4638e+06	1.57246e+06
P0AE70	P0AE70		mazF		3.06838e+06	3.28697e+06	3.3189e+06	3.29643e+06	3.32296e+06	3.02643e+06
P0AE74	P0AE74		citT		798789	813602	850515	824949	926976	776010
P0AE78	P0AE78		corC		956762	989592	915702	1.01657e+06	925095	1.01148e+06
P0AE82	P0AE82		cpxA		1.5117e+06	1.48842e+06	1.53555e+06	1.53188e+06	1.57063e+06	1.5697e+06
P0AE85	P0AE85		cpxP		845990	813757	750437	786688	906597	778080
P0AE88	P0AE88		cpxR		4.74136e+06	4.65255e+06	4.662e+06	4.79428e+06	4.69357e+06	4.85545e+06
P0AE91	P0AE91		creA		3.08171e+06	3.30728e+06	3.24493e+06	3.37605e+06	3.2869e+06	3.34803e+06
P0AEB2	P0AEB2		dacA		7.93578e+06	8.04305e+06	7.95598e+06	8.18888e+06	7.88961e+06	8.1075e+06
P0AEB7	P0AEB7		yoaB		1.11998e+07	1.05309e+07	1.07452e+07	1.06243e+07	1.05349e+07	1.01187e+07
P0AEC0	P0AEC0		yoaE		404323	497669	346610	387852	377327	390731
P0AEC3	P0AEC3		arcB		865102	889583	801398	773685	869873	766293
P0AED0	P0AED0		uspA		1.03045e+07	1.08121e+07	9.72978e+06	1.00308e+07	1.02813e+07	1.04297e+07
P0AED5	P0AED5		uvrY		3.77358e+06	3.78198e+06	3.85804e+06	4.07114e+06	3.79044e+06	3.80075e+06
P0AED7	P0AED7		dapE		4.27864e+06	4.28833e+06	4.5653e+06	4.30813e+06	4.44485e+06	4.31835e+06
P0AEE1	P0AEE1		dcrB		7.45383e+06	7.51208e+06	7.33693e+06	7.47312e+06	7.09754e+06	7.83755e+06
P0AEE5	P0AEE5		mglB		2.03103e+06	1.91227e+06	2.26067e+06	2.13053e+06	2.12022e+06	2.06152e+06
P0AEF4	P0AEF4		dpiA		4.2237e+06	4.2822e+06	4.44849e+06	4.36067e+06	4.1957e+06	4.25385e+06
P0AEG4	P0AEG4		dsbA		5.2262e+06	5.37667e+06	5.43369e+06	5.2931e+06	5.17574e+06	5.04564e+06
P0AEG6	P0AEG6		dsbC		2.62826e+06	2.83105e+06	2.74991e+06	2.82196e+06	2.77982e+06	2.99051e+06
P0AEH1	P0AEH1		rseP		1.23623e+06	1.30562e+06	1.29083e+06	1.30537e+06	1.30428e+06	1.29786e+06
P0AEH5	P0AEH5		elaB		9.30057e+06	9.12075e+06	9.56783e+06	9.49862e+06	9.30315e+06	9.08085e+06
P0AEI1	P0AEI1		miaB		1.12138e+07	1.1252e+07	1.11256e+07	1.09553e+07	1.11445e+07	1.11914e+07
P0AEI4	P0AEI4		rimO		5.00633e+06	4.86533e+06	5.11543e+06	4.92387e+06	4.78448e+06	4.91792e+06
P0AEI6	P0AEI6		nudJ		2.76874e+06	2.72316e+06	2.82642e+06	2.87563e+06	2.82438e+06	2.74276e+06
P0AEK2	P0AEK2		fabG		6.90507e+07	7.00207e+07	6.68281e+07	6.69981e+07	6.7791e+07	6.83375e+07
P0AEK4	P0AEK4		fabI		6.06899e+07	6.09793e+07	5.99692e+07	5.91255e+07	5.93661e+07	5.97032e+07
P0AEL6	P0AEL6		fepB		1.55713e+06	1.54499e+06	1.6771e+06	1.52683e+06	1.58927e+06	1.49191e+06
P0AEM0	P0AEM0		fkpB		1.66151e+06	1.64708e+06	1.79422e+06	1.80577e+06	1.63165e+06	1.42579e+06
P0AEM4	P0AEM4		flgM		2.34053e+06	2.2922e+06	2.1968e+06	2.30611e+06	2.38805e+06	2.20507e+06
P0AEM6	P0AEM6		fliA		2.73685e+06	2.70922e+06	2.87333e+06	2.70018e+06	2.79312e+06	2.6151e+06
P0AEM9	P0AEM9		fliY		7.03488e+06	6.9435e+06	7.03753e+06	6.97699e+06	7.17439e+06	6.98123e+06
P0AEN1	P0AEN1		fre		9.07269e+06	9.2364e+06	9.37024e+06	9.09119e+06	9.34118e+06	9.19617e+06
P0AEN4	P0AEN4		ftsL		1.16089e+06	1.09725e+06	1.10076e+06	1.13809e+06	1.09136e+06	1.09599e+06
P0AEN8	P0AEN8		fucU		5.64398e+06	5.61693e+06	5.60007e+06	5.3255e+06	5.56349e+06	5.54175e+06
P0AEP3	P0AEP3		galU		6.25521e+07	6.21683e+07	5.9422e+07	6.25216e+07	6.07073e+07	6.40377e+07
P0AEQ3	P0AEQ3		glnH		2.33904e+07	2.29768e+07	2.28769e+07	2.32412e+07	2.30201e+07	2.37167e+07
P0AEQ6	P0AEQ6		glnP		1.35794e+06	1.29161e+06	1.28934e+06	1.30715e+06	1.27374e+06	1.4829e+06
P0AES0	P0AES0		gsp		1.90204e+06	1.91145e+06	1.89659e+06	1.9019e+06	1.83628e+06	1.87484e+06
P0AES2	P0AES2		gudD		1.64348e+06	1.6225e+06	1.63063e+06	1.66601e+06	1.58827e+06	1.64852e+06
P0AES4	P0AES4		gyrA		1.50018e+07	1.48322e+07	1.48046e+07	1.47505e+07	1.46807e+07	1.48357e+07
P0AES6	P0AES6		gyrB		8.87028e+06	8.84126e+06	8.83279e+06	8.80755e+06	8.9135e+06	8.86692e+06
P0AES9	P0AES9		hdeA		7.69267e+06	7.72378e+06	7.08768e+06	6.82422e+06	7.93004e+06	6.96875e+06
P0AET2	P0AET2		hdeB		1.51661e+07	1.39916e+07	1.31737e+07	1.34556e+07	1.40132e+07	1.39729e+07
P0AET8	P0AET8		hdhA		1.3531e+06	1.29811e+06	1.40358e+06	1.32783e+06	1.30963e+06	1.2216e+06
P0AEU0	P0AEU0		hisJ		3.67345e+06	3.57702e+06	3.51247e+06	3.39036e+06	3.72213e+06	3.55918e+06
P0AEU7	P0AEU7		skp		2.58906e+07	2.57024e+07	2.46731e+07	2.45871e+07	2.49249e+07	2.60382e+07
P0AEV4	P0AEV4		hycA		921231	829104	932021	888875	917004	1.05099e+06
P0AEV9	P0AEV9		hycI		274862	375612	270918	306549	201805	430284
P0AEW6	P0AEW6		gsk		2.3559e+06	2.27517e+06	2.31199e+06	2.32896e+06	2.28239e+06	2.14096e+06
P0AEW9	P0AEW9		fruK		1.73571e+07	1.71335e+07	1.71442e+07	1.70974e+07	1.68749e+07	1.65612e+07
P0AEX5	P0AEX5		prkB		1.16889e+06	1.33458e+06	1.3042e+06	1.32877e+06	1.38858e+06	1.22518e+06
P0AEX9	P0AEX9		malE		6.67354e+06	6.4874e+06	6.36259e+06	6.55308e+06	6.386e+06	6.69511e+06
P0AEY3	P0AEY3		mazG		1.58894e+06	1.52688e+06	1.52981e+06	1.44186e+06	1.55878e+06	1.50721e+06
P0AEY5	P0AEY5		mdaB		1.74283e+06	1.67427e+06	1.8457e+06	1.94014e+06	1.81947e+06	2.01014e+06
P0AEZ3	P0AEZ3		minD		1.80909e+07	1.82372e+07	1.84266e+07	1.8106e+07	1.83812e+07	1.78798e+07
P0AEZ9	P0AEZ9		moaB		9.2561e+06	9.28288e+06	9.44003e+06	9.43248e+06	9.60905e+06	9.27431e+06
P0AF03	P0AF03		mog		1.28862e+07	1.31039e+07	1.29434e+07	1.30041e+07	1.31854e+07	1.29216e+07
P0AF08	P0AF08		mrp		3.78819e+06	3.80571e+06	3.86952e+06	3.87167e+06	3.84656e+06	3.66022e+06
P0AF12	P0AF12		mtnN		2.48934e+07	2.54368e+07	2.50026e+07	2.43945e+07	2.51926e+07	2.55622e+07
P0AF18	P0AF18		nagA		3.58772e+06	3.70755e+06	3.70531e+06	3.64899e+06	3.77103e+06	3.67531e+06
P0AF20	P0AF20		nagC		1.44829e+06	1.51072e+06	1.472e+06	1.49215e+06	1.46138e+06	1.46984e+06
P0AF24	P0AF24		nagD		2.2195e+06	2.16075e+06	2.30938e+06	2.20434e+06	2.20402e+06	2.02502e+06
P0AF28	P0AF28		narL		6.75653e+06	6.74086e+06	6.56779e+06	6.54059e+06	6.65921e+06	6.8718e+06
P0AF36	P0AF36		zapB		7.2252e+06	7.20407e+06	6.78437e+06	6.81487e+06	6.93388e+06	7.10142e+06
P0AF48	P0AF48		yjbQ		1.35164e+06	1.3711e+06	1.48699e+06	1.56186e+06	1.30016e+06	1.20256e+06
P0AF50	P0AF50		yjbR		6.75643e+06	6.26487e+06	6.63559e+06	6.23552e+06	6.51903e+06	6.64458e+06
P0AF63	P0AF63		nsrR		1.47023e+06	1.31501e+06	1.39749e+06	1.32739e+06	1.3874e+06	1.42454e+06
