Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8G6	P0A8G6		wrbA		9.1606e+06	9.13856e+06	9.05467e+06	9.16281e+06	8.6919e+06	9.12806e+06
P0A8G9	P0A8G9		xseB		8.58957e+06	9.09031e+06	9.05099e+06	8.65355e+06	8.46037e+06	9.41691e+06
P0A8H8	P0A8H8		yacG		1.95303e+06	2.13608e+06	2.1985e+06	2.09866e+06	2.08758e+06	1.91112e+06
P0A8I1	P0A8I1		yqgF		1.50324e+06	1.26076e+06	1.44864e+06	1.5635e+06	1.53963e+06	1.42821e+06
P0A8I3	P0A8I3		yaaA		2.64607e+06	2.69532e+06	2.65397e+06	2.68548e+06	2.82665e+06	2.60273e+06
P0A8I5	P0A8I5		trmB		6.32328e+06	5.40448e+06	5.52972e+06	6.30135e+06	6.24833e+06	5.63359e+06
P0A8I8	P0A8I8		rlmH		3.84436e+06	3.62723e+06	3.79917e+06	3.82381e+06	3.82627e+06	3.71446e+06
P0A8J2	P0A8J2		dnaT		923417	911528	1.11498e+06	968070	1.02053e+06	934588
P0A8J4	P0A8J4		ybeD		1.15972e+07	1.13997e+07	1.1219e+07	1.14874e+07	1.21819e+07	1.09218e+07
P0A8J8	P0A8J8		rhlB		4.98175e+06	4.86673e+06	4.82962e+06	5.23976e+06	5.0116e+06	5.0188e+06
P0A8K1	P0A8K1		psd		4.2636e+06	4.20981e+06	4.1369e+06	4.10962e+06	4.11748e+06	4.22874e+06
P0A8K5	P0A8K5		yaeP		604194	598177	622750	535240	582250	564083
P0A8L1	P0A8L1		serS		2.86773e+07	2.94767e+07	2.9042e+07	2.89893e+07	2.7957e+07	2.92564e+07
P0A8L7	P0A8L7		yciU		1.94908e+06	2.00263e+06	1.76293e+06	1.95297e+06	1.72817e+06	2.00361e+06
P0A8M0	P0A8M0		asnS		3.23052e+07	3.32287e+07	3.27512e+07	3.18865e+07	3.25127e+07	3.30582e+07
P0A8M3	P0A8M3		thrS		1.09141e+07	1.07412e+07	1.06047e+07	1.1158e+07	1.10869e+07	1.09124e+07
P0A8M6	P0A8M6		yeeX		8.57275e+06	8.67381e+06	9.69358e+06	9.04087e+06	8.15523e+06	9.13028e+06
P0A8N0	P0A8N0		matP		366038	456636	411198	362801	480619	457117
P0A8N3	P0A8N3		lysS		3.46599e+07	3.31771e+07	3.43247e+07	3.51809e+07	3.45924e+07	3.37733e+07
P0A8N5	P0A8N5		lysU		1.88192e+07	1.85547e+07	1.83511e+07	1.85277e+07	1.89766e+07	1.82373e+07
P0A8N7	P0A8N7		epmA		3.14856e+06	2.94696e+06	2.87249e+06	3.13273e+06	3.02172e+06	2.92785e+06
P0A8P3	P0A8P3		yggX		1.97947e+07	2.02328e+07	2.08636e+07	2.01087e+07	2.04052e+07	2.04107e+07
P0A8Q0	P0A8Q0		frdC		2.62845e+06	2.61391e+06	2.59786e+06	2.56049e+06	2.68094e+06	2.3776e+06
P0A8R0	P0A8R0		rraA		1.78049e+07	1.70574e+07	1.76193e+07	1.79392e+07	1.71817e+07	1.81545e+07
P0A8S1	P0A8S1		iciA		2.93122e+06	2.9057e+06	2.98636e+06	2.94104e+06	3.06756e+06	2.83578e+06
P0A8T1	P0A8T1		prmA		5.4117e+06	6.08477e+06	6.06125e+06	5.23491e+06	5.71026e+06	5.51311e+06
P0A8T7	P0A8T7		rpoC		4.94262e+07	4.97952e+07	4.99351e+07	4.98398e+07	4.93524e+07	4.99286e+07
P0A8U6	P0A8U6		metJ		7.92584e+06	7.99164e+06	7.86211e+06	8.04849e+06	7.70655e+06	7.89936e+06
P0A8V2	P0A8V2		rpoB		6.13592e+07	6.04376e+07	6.1137e+07	6.1656e+07	6.10223e+07	6.18489e+07
P0A8V6	P0A8V6		fadR		6.81246e+06	7.31624e+06	7.33134e+06	7.07983e+06	6.88427e+06	6.70908e+06
P0A8W0	P0A8W0		nanR		2.73041e+06	2.61056e+06	2.80426e+06	2.57134e+06	2.73337e+06	2.81718e+06
P0A8W2	P0A8W2		slyA		1.0235e+07	1.04658e+07	1.00459e+07	1.00883e+07	9.96266e+06	1.03301e+07
P0A8W5	P0A8W5		yqgE		483075	469530	436251	411896	395677	461452
P0A8W8	P0A8W8		yfbU		2.10318e+07	2.16802e+07	2.15879e+07	2.07075e+07	2.1454e+07	2.23524e+07
P0A8X0	P0A8X0		yjgA		6.59901e+06	6.4434e+06	6.57239e+06	6.43315e+06	6.57618e+06	6.43698e+06
P0A8X2	P0A8X2		yceI		915174	947516	1.07171e+06	915118	1.03689e+06	1.06259e+06
P0A8Y1	P0A8Y1		yjjG		1.3198e+06	1.27075e+06	1.36116e+06	1.3463e+06	1.18637e+06	1.2674e+06
P0A8Y3	P0A8Y3		yihX		2.84793e+06	3.03059e+06	3.00894e+06	2.95615e+06	2.96328e+06	2.94038e+06
P0A8Y5	P0A8Y5		yidA		4.57241e+06	4.44348e+06	4.50666e+06	4.54521e+06	4.67444e+06	4.52087e+06
P0A8Z0	P0A8Z0		yciA		1.86006e+06	1.94823e+06	1.81812e+06	1.97062e+06	1.84321e+06	1.93253e+06
P0A8Z3	P0A8Z3		ybgC		276372	186616	142282	113442	82699.9	294163
P0A903	P0A903		bamC		1.79261e+07	1.84401e+07	1.91095e+07	1.83216e+07	1.80782e+07	1.83273e+07
P0A905	P0A905		slyB		2.93231e+07	2.65147e+07	2.6186e+07	2.82101e+07	2.81829e+07	2.64401e+07
P0A908	P0A908		mipA		2.05997e+06	1.96065e+06	1.90458e+06	2.11789e+06	2.20049e+06	1.86918e+06
P0A910	P0A910		ompA		5.67489e+08	5.70544e+08	5.74447e+08	5.82909e+08	5.62275e+08	5.6428e+08
P0A912	P0A912		pal		5.49298e+07	5.63715e+07	5.44188e+07	5.64045e+07	5.69505e+07	5.46147e+07
P0A915	P0A915		ompW		1.5279e+07	1.42197e+07	1.46729e+07	1.53565e+07	1.72436e+07	1.4493e+07
P0A917	P0A917		ompX		1.59914e+07	1.40536e+07	1.41538e+07	1.65343e+07	1.58656e+07	1.40508e+07
P0A921	P0A921		pldA		1.87092e+06	1.8171e+06	1.81714e+06	1.83597e+06	1.89417e+06	1.6268e+06
P0A927	P0A927		tsx		9.51933e+06	9.41515e+06	9.05314e+06	1.01964e+07	1.03504e+07	8.80993e+06
P0A932	P0A932		gfcE		6.87708e+06	7.5259e+06	7.512e+06	6.85478e+06	6.66068e+06	7.40956e+06
P0A935	P0A935		mltA		5.15543e+06	5.43026e+06	5.24896e+06	5.01227e+06	5.09497e+06	5.27095e+06
P0A937	P0A937		bamE		6.75503e+06	6.02466e+06	5.96129e+06	7.07991e+06	6.53779e+06	6.1385e+06
P0A940	P0A940		bamA		1.33351e+07	1.24552e+07	1.28884e+07	1.36129e+07	1.35703e+07	1.28576e+07
P0A948	P0A948		rimJ		434581	406205	480610	408306	385022	358694
P0A951	P0A951		speG		1.1061e+06	914879	1.0287e+06	1.23073e+06	1.07449e+06	1.00973e+06
P0A953	P0A953		fabB		3.1241e+07	3.23836e+07	3.24145e+07	3.16711e+07	3.05092e+07	3.0849e+07
P0A955	P0A955		eda		2.71673e+07	2.74573e+07	2.69464e+07	2.79147e+07	2.68956e+07	2.72755e+07
P0A959	P0A959		alaA		1.68298e+06	1.73866e+06	1.7223e+06	1.59249e+06	1.72885e+06	1.58442e+06
P0A962	P0A962		ansA		1.64606e+06	1.42104e+06	1.5552e+06	1.65802e+06	1.67634e+06	1.36737e+06
P0A964	P0A964		cheW		1.55935e+07	1.567e+07	1.46163e+07	1.42734e+07	1.52576e+07	1.56898e+07
P0A968	P0A968		cspD		811947	744984	753740	795023	747475	718508
P0A972	P0A972		cspE		3.59062e+08	2.42747e+08	2.32597e+08	3.71708e+08	3.62966e+08	2.41854e+08
P0A978	P0A978		cspG		9.73152e+06	9.50985e+06	1.01166e+07	1.01199e+07	9.37074e+06	1.15378e+07
P0A988	P0A988		dnaN		3.98989e+06	4.36354e+06	4.23032e+06	4.18223e+06	4.01848e+06	4.17668e+06
P0A991	P0A991		fbaB		8.2099e+06	7.83467e+06	7.95792e+06	8.01208e+06	8.20899e+06	8.35225e+06
P0A993	P0A993		fbp		1.73008e+07	1.78202e+07	1.7676e+07	1.72343e+07	1.76337e+07	1.80533e+07
P0A996	P0A996		glpC		1.60625e+06	1.51341e+06	1.5333e+06	1.61752e+06	1.57971e+06	1.5843e+06
P0A998	P0A998		ftnA		3.31883e+07	3.27456e+07	3.36715e+07	3.51089e+07	3.22156e+07	3.15412e+07
P0A9A6	P0A9A6		ftsZ		1.29118e+07	1.27846e+07	1.28675e+07	1.318e+07	1.31087e+07	1.32551e+07
P0A9A9	P0A9A9		fur		1.60043e+07	1.69375e+07	1.67987e+07	1.59383e+07	1.60373e+07	1.63546e+07
P0A9B2	P0A9B2		gapA		3.27943e+08	3.19377e+08	3.19737e+08	3.38904e+08	3.35819e+08	3.20401e+08
P0A9B6	P0A9B6		epd		1.54909e+06	1.52804e+06	1.62181e+06	1.59267e+06	1.5401e+06	1.71891e+06
P0A9C0	P0A9C0		glpA		2.18009e+06	1.97063e+06	1.91224e+06	2.13999e+06	2.12443e+06	2.16012e+06
P0A9C3	P0A9C3		galM		5.98228e+06	5.7335e+06	5.71732e+06	5.97943e+06	5.71454e+06	5.7516e+06
P0A9C5	P0A9C5		glnA		4.20025e+07	4.12742e+07	4.15926e+07	4.21185e+07	4.25485e+07	4.09819e+07
P0A9C9	P0A9C9		glpX		3.96099e+06	4.00142e+06	4.05886e+06	3.98544e+06	4.06514e+06	4.02006e+06
P0A9D2	P0A9D2		gstA		6.46882e+06	6.73308e+06	6.86507e+06	6.42612e+06	6.75901e+06	6.79223e+06
P0A9D4	P0A9D4		cysE		2.90205e+06	2.91557e+06	2.85126e+06	3.01197e+06	2.78968e+06	2.79167e+06
P0A9D8	P0A9D8		dapD		3.75628e+07	3.90151e+07	3.81436e+07	3.67702e+07	3.72141e+07	3.80148e+07
P0A9E5	P0A9E5		fnr		7.14024e+06	6.6359e+06	6.72407e+06	7.17873e+06	6.83527e+06	6.58993e+06
P0A9F1	P0A9F1		mntR		1.33588e+06	1.07902e+06	802096	1.29781e+06	1.34608e+06	1.13709e+06
P0A9F3	P0A9F3		cysB		3.71081e+06	3.50907e+06	3.57647e+06	3.47928e+06	3.50259e+06	3.5164e+06
P0A9G6	P0A9G6		aceA		7.22413e+06	6.99386e+06	6.90405e+06	7.13638e+06	7.04533e+06	6.73014e+06
P0A9G8	P0A9G8		modE		3.1228e+06	2.97637e+06	3.13097e+06	2.98663e+06	3.25936e+06	2.9853e+06
P0A9H1	P0A9H1		mug		1.18952e+06	1.18332e+06	1.15025e+06	1.25292e+06	1.08694e+06	1.36034e+06
P0A9H5	P0A9H5		btuR		921789	797559	705965	831789	636770	691903
P0A9H7	P0A9H7		cfa		3.64031e+06	3.61796e+06	3.60824e+06	3.61124e+06	3.7038e+06	3.69575e+06
P0A9H9	P0A9H9		cheZ		2.00237e+06	2.07178e+06	2.03648e+06	2.0459e+06	1.96426e+06	1.8786e+06
P0A9I1	P0A9I1		citE		6.12988e+06	6.04772e+06	6.06086e+06	5.99379e+06	6.00019e+06	6.22618e+06
P0A9I3	P0A9I3		gcvR		2.10156e+06	1.90584e+06	1.82199e+06	2.32061e+06	2.13001e+06	1.8104e+06
P0A9I8	P0A9I8		nirD		2.91973e+06	2.37916e+06	2.56847e+06	3.12635e+06	3.14233e+06	2.04199e+06
P0A9J0	P0A9J0		rng		2.73255e+06	2.82621e+06	2.8545e+06	2.79974e+06	2.77584e+06	3.02025e+06
P0A9J4	P0A9J4		panE		2.5748e+06	2.26901e+06	2.7352e+06	2.43282e+06	2.60369e+06	2.38441e+06
P0A9J6	P0A9J6		rbsK		3.32416e+06	3.72694e+06	3.49423e+06	3.26162e+06	3.31414e+06	3.80598e+06
P0A9J8	P0A9J8		pheA		1.95715e+06	1.90333e+06	2.10567e+06	1.9796e+06	1.77261e+06	2.06783e+06
P0A9K3	P0A9K3		ybeZ		5.68573e+06	5.82078e+06	5.77002e+06	5.58564e+06	5.69635e+06	5.91583e+06
P0A9K7	P0A9K7		phoU		2.05938e+06	2.19089e+06	2.35506e+06	2.01895e+06	2.07402e+06	2.18464e+06
P0A9K9	P0A9K9		slyD		6.70934e+07	7.12055e+07	7.00176e+07	6.48124e+07	7.03024e+07	7.27637e+07
P0A9L3	P0A9L3		fklB		1.96993e+07	2.03313e+07	1.99426e+07	1.96043e+07	2.0186e+07	1.98244e+07
P0A9L5	P0A9L5		ppiC		2.15353e+06	1.8857e+06	1.91642e+06	2.08743e+06	2.04029e+06	2.02521e+06
P0A9M0	P0A9M0		lon		9.21382e+06	8.8824e+06	8.899e+06	9.34662e+06	9.30593e+06	9.08208e+06
P0A9M2	P0A9M2		hpt		1.1696e+07	1.17382e+07	1.17097e+07	1.14939e+07	1.13353e+07	1.19881e+07
P0A9M5	P0A9M5		gpt		7.7166e+07	7.53101e+07	7.70058e+07	7.96957e+07	7.58591e+07	7.88013e+07
P0A9M8	P0A9M8		pta		4.275e+07	4.27714e+07	4.23752e+07	4.28677e+07	4.32168e+07	4.1901e+07
P0A9N4	P0A9N4		pflA		4.69693e+06	4.95041e+06	4.73015e+06	4.82861e+06	4.87128e+06	4.82786e+06
P0A9P0	P0A9P0		lpdA		3.11273e+07	3.0392e+07	3.09924e+07	3.2053e+07	3.15399e+07	3.0944e+07
P0A9P4	P0A9P4		trxB		9.53436e+06	9.434e+06	9.57713e+06	9.40406e+06	9.36479e+06	9.77983e+06
P0A9P6	P0A9P6		deaD		9.56535e+06	9.40394e+06	9.38025e+06	9.3701e+06	9.39816e+06	9.4423e+06
P0A9Q1	P0A9Q1		arcA		2.25093e+07	2.32329e+07	2.27822e+07	2.25661e+07	2.29094e+07	2.32357e+07
P0A9Q5	P0A9Q5		accD		1.52032e+07	1.59727e+07	1.55988e+07	1.47609e+07	1.54763e+07	1.58018e+07
P0A9Q7	P0A9Q7		adhE		1.88154e+08	1.86904e+08	1.85861e+08	1.8814e+08	1.87798e+08	1.84521e+08
P0A9Q9	P0A9Q9		asd		1.8363e+07	1.87124e+07	1.86529e+07	1.78403e+07	1.84167e+07	1.84602e+07
P0A9R4	P0A9R4		fdx		7.37216e+06	8.16012e+06	7.93817e+06	7.29583e+06	7.37358e+06	8.45146e+06
P0A9R7	P0A9R7		ftsE		2.92427e+06	3.01126e+06	2.81162e+06	2.94006e+06	2.89895e+06	2.78534e+06
P0A9S5	P0A9S5		gldA		1.06939e+07	1.06773e+07	1.08945e+07	1.11413e+07	1.06198e+07	1.11989e+07
P0A9T0	P0A9T0		serA		4.85197e+06	4.96039e+06	4.97375e+06	4.96931e+06	5.00292e+06	4.94641e+06
P0A9T4	P0A9T4		tas		9.44435e+06	9.18079e+06	9.39938e+06	9.27495e+06	9.32471e+06	8.28319e+06
P0A9U3	P0A9U3		ybiT		5.46319e+06	5.26637e+06	5.2234e+06	5.33534e+06	5.39031e+06	5.27919e+06
P0A9V1	P0A9V1		lptB		5.47774e+06	5.55032e+06	5.41068e+06	5.45481e+06	5.32959e+06	5.73218e+06
P0A9W3	P0A9W3		yjjK		6.48652e+06	7.01018e+06	6.84259e+06	6.7704e+06	6.60525e+06	6.75629e+06
P0A9W6	P0A9W6		yrbA		5.77436e+06	5.63147e+06	5.51492e+06	5.41934e+06	6.04608e+06	6.04251e+06
P0A9W9	P0A9W9		yrdA		4.61091e+06	4.41526e+06	4.47972e+06	4.30455e+06	4.49871e+06	4.57729e+06
P0A9X4	P0A9X4		mreB		2.49846e+07	2.48939e+07	2.4632e+07	2.52388e+07	2.50747e+07	2.52001e+07
P0A9X9	P0A9X9		cspA		3.4241e+07	2.93707e+07	3.01686e+07	3.48409e+07	3.6153e+07	3.09797e+07
P0A9Y6	P0A9Y6		cspC		1.25439e+08	1.13157e+08	1.15088e+08	1.28564e+08	1.25516e+08	1.16479e+08
P0A9Z1	P0A9Z1		glnB		1.33048e+07	1.32002e+07	1.29503e+07	1.31506e+07	1.32978e+07	1.32141e+07
P0AA04	P0AA04		ptsH		5.08586e+07	4.1479e+07	3.90688e+07	5.40408e+07	5.29536e+07	4.12994e+07
P0AA10	P0AA10		rplM		6.67817e+07	6.17242e+07	6.13901e+07	6.85895e+07	7.06898e+07	6.15754e+07
P0AA16	P0AA16		ompR		8.76562e+06	8.34746e+06	8.15521e+06	8.5088e+06	8.49354e+06	8.17644e+06
P0AA25	P0AA25		trxA		2.70298e+07	2.79227e+07	2.80403e+07	2.69618e+07	2.66189e+07	2.80518e+07
P0AA31	P0AA31		yedF		3.38281e+06	3.60911e+06	3.47431e+06	3.88821e+06	3.64708e+06	3.53067e+06
P0AA39	P0AA39		rluC		1.71855e+06	1.64616e+06	1.5443e+06	1.41623e+06	1.62073e+06	1.53923e+06
P0AA43	P0AA43		rsuA		4.59186e+06	4.6451e+06	4.81345e+06	4.20415e+06	4.46048e+06	4.44807e+06
P0AA57	P0AA57		yobA		606700	610487	606378	598770	526941	673239
P0AA86	P0AA86		dsbE		702497	647473	748201	744699	739263	563875
P0AA91	P0AA91		yeaY		1.40584e+06	1.36186e+06	1.37707e+06	1.41987e+06	1.50289e+06	1.34675e+06
P0AA95	P0AA95		yacC		1.20021e+06	1.13605e+06	1.12896e+06	1.08977e+06	1.13147e+06	1.12971e+06
P0AA97	P0AA97		yaeQ		667309	629561	607876	626429	664225	610073
P0AAA1	P0AAA1		yagU		3.26002e+06	3.60051e+06	3.4203e+06	3.58711e+06	3.59626e+06	3.45388e+06
P0AAB4	P0AAB4		ubiD		1.60924e+06	1.58499e+06	1.73866e+06	1.6974e+06	1.82574e+06	1.77897e+06
P0AAB6	P0AAB6		galF		1.28665e+07	1.42879e+07	1.42761e+07	1.26485e+07	1.25154e+07	1.39194e+07
P0AAB8	P0AAB8		uspD		2.33554e+06	2.0871e+06	2.19621e+06	2.3768e+06	2.35634e+06	2.24239e+06
P0AAC0	P0AAC0		uspE		4.78802e+06	5.14053e+06	4.96329e+06	4.93713e+06	4.88874e+06	5.10885e+06
P0AAC8	P0AAC8		iscA		6.10893e+06	6.56271e+06	6.43852e+06	6.52312e+06	6.42782e+06	6.77121e+06
P0AAG0	P0AAG0		dppD		1.12985e+06	1.01608e+06	1.00081e+06	1.18634e+06	1.1026e+06	951278
P0AAI3	P0AAI3		ftsH		1.25646e+07	1.19568e+07	1.20574e+07	1.25895e+07	1.23964e+07	1.2118e+07
P0AAI5	P0AAI5		fabF		2.93738e+07	2.93639e+07	2.94199e+07	3.0821e+07	2.97512e+07	2.96272e+07
P0AAI9	P0AAI9		fabD		4.96208e+06	5.38398e+06	5.14699e+06	5.09985e+06	5.01221e+06	5.27004e+06
P0AAJ3	P0AAJ3		fdnH		4.29823e+06	4.39177e+06	4.2697e+06	4.43553e+06	4.41739e+06	4.20301e+06
P0AAJ5	P0AAJ5		fdoH		3.65636e+06	3.68049e+06	3.72304e+06	3.75515e+06	3.66464e+06	3.8213e+06
P0AAJ8	P0AAJ8		hybA		1.8488e+06	1.63764e+06	1.70858e+06	1.83307e+06	1.87577e+06	1.67963e+06
P0AAK1	P0AAK1		hycB		1.39099e+06	1.43379e+06	1.44417e+06	1.32019e+06	1.37439e+06	1.39917e+06
P0AAN1	P0AAN1		hybE		1.03311e+06	1.02232e+06	1.01754e+06	1.03943e+06	1.0411e+06	992412
P0AAN3	P0AAN3		hypB		2.65218e+06	2.50637e+06	2.52812e+06	2.66617e+06	2.64567e+06	2.55651e+06
P0AAN5	P0AAN5		yaiA		1.04869e+06	1.00168e+06	1.03001e+06	1.26709e+06	1.12683e+06	777901
P0AAP3	P0AAP3		frmR		2.59447e+06	2.87907e+06	2.90745e+06	2.47686e+06	2.68886e+06	3.13931e+06
P0AAQ2	P0AAQ2		yajD		4.63183e+06	4.3585e+06	4.44195e+06	4.61052e+06	4.70043e+06	4.42726e+06
P0AAR3	P0AAR3		ybaK		2.07344e+06	1.97164e+06	2.07754e+06	2.11024e+06	1.96128e+06	2.07918e+06
P0AAS7	P0AAS7		ybcJ		2.41439e+06	2.38521e+06	2.49401e+06	2.28301e+06	2.57398e+06	2.54949e+06
P0AAT4	P0AAT4		mscM		2.84838e+06	2.8094e+06	2.74182e+06	2.79389e+06	2.92755e+06	2.58999e+06
P0AAT6	P0AAT6		rsfS		2.53434e+06	2.77753e+06	2.80052e+06	2.58946e+06	2.53811e+06	2.741e+06
P0AAT9	P0AAT9		ybeL		7.11202e+06	6.79804e+06	6.74342e+06	7.2941e+06	6.97753e+06	6.99571e+06
P0AAU7	P0AAU7		ybfE		1.12535e+06	1.13024e+06	1.10169e+06	1.01199e+06	926092	1.09019e+06
P0AAX8	P0AAX8		ybiS		4.84572e+06	4.80882e+06	4.80653e+06	4.73148e+06	4.73846e+06	4.73213e+06
P0AAZ4	P0AAZ4		rarA		999739	871876	894746	989967	1.02587e+06	977114
P0AAZ7	P0AAZ7		ycaR		4.94911e+06	5.17433e+06	5.083e+06	4.95189e+06	5.10416e+06	5.18311e+06
P0AB14	P0AB14		yccJ		2.53111e+06	2.67898e+06	2.75424e+06	2.575e+06	2.63799e+06	2.72269e+06
P0AB18	P0AB18		tusE		1.31129e+06	1.16157e+06	1.13196e+06	1.22746e+06	1.11237e+06	1.15478e+06
P0AB24	P0AB24		efeO		5.21697e+06	5.15857e+06	5.08446e+06	5.00387e+06	5.44663e+06	5.13804e+06
P0AB26	P0AB26		yceB		2.09691e+06	2.24535e+06	2.20762e+06	2.13037e+06	1.96826e+06	1.98726e+06
P0AB28	P0AB28		yceD		8.62996e+06	7.82472e+06	7.92347e+06	8.60798e+06	8.10814e+06	8.08727e+06
P0AB38	P0AB38		lpoB		4.63394e+06	5.15096e+06	5.15178e+06	4.81822e+06	4.48717e+06	5.27324e+06
P0AB43	P0AB43		ycgL		791379	1.00034e+06	963679	822801	842109	907122
P0AB46	P0AB46		ymgD		1.96958e+06	1.83355e+06	1.74582e+06	1.90293e+06	1.98145e+06	1.83567e+06
P0AB52	P0AB52		ychN		2.26317e+06	2.4155e+06	2.44729e+06	2.3904e+06	2.24589e+06	2.2473e+06
P0AB55	P0AB55		yciI		3.8214e+06	3.33621e+06	3.71402e+06	3.5973e+06	3.79588e+06	3.68379e+06
P0AB61	P0AB61		yciN		4.76038e+06	4.46536e+06	4.49351e+06	4.81919e+06	4.60177e+06	4.56959e+06
P0AB67	P0AB67		pntB		1.68955e+06	1.85311e+06	1.73606e+06	1.69884e+06	1.6916e+06	1.8637e+06
P0AB71	P0AB71		fbaA		1.3703e+08	1.30788e+08	1.29908e+08	1.40712e+08	1.35448e+08	1.27889e+08
P0AB77	P0AB77		kbl		1.55307e+07	1.62909e+07	1.60562e+07	1.53629e+07	1.5708e+07	1.58821e+07
P0AB80	P0AB80		ilvE		6.74267e+06	7.00784e+06	6.89328e+06	6.85716e+06	6.76135e+06	6.88186e+06
P0AB89	P0AB89		purB		9.07662e+06	9.35276e+06	9.35712e+06	8.70462e+06	9.09708e+06	9.43667e+06
P0AB91	P0AB91		aroG		3.13984e+06	3.19674e+06	3.15263e+06	3.08076e+06	2.98858e+06	3.29645e+06
P0ABA0	P0ABA0		atpF		2.58479e+07	2.63008e+07	2.63761e+07	2.60491e+07	2.55362e+07	2.67532e+07
P0ABA4	P0ABA4		atpH		1.9033e+07	1.95541e+07	2.02081e+07	1.86207e+07	1.88329e+07	1.99842e+07
P0ABA6	P0ABA6		atpG		2.31649e+07	2.31114e+07	2.3778e+07	2.30981e+07	2.28402e+07	2.37287e+07
P0ABB0	P0ABB0		atpA		6.88754e+07	6.90822e+07	6.80076e+07	6.79869e+07	6.84729e+07	6.87967e+07
P0ABB4	P0ABB4		atpD		6.12276e+07	6.04733e+07	6.08394e+07	6.1408e+07	5.95306e+07	6.22807e+07
P0ABC3	P0ABC3		hflC		7.42034e+06	7.1986e+06	7.21596e+06	7.36504e+06	7.3367e+06	7.14638e+06
P0ABC7	P0ABC7		hflK		1.28819e+07	1.36414e+07	1.35675e+07	1.29348e+07	1.33401e+07	1.36237e+07
P0ABD3	P0ABD3		bfr		6.12306e+06	6.64651e+06	6.46531e+06	6.47345e+06	6.38457e+06	6.61161e+06
P0ABD5	P0ABD5		accA		1.36139e+07	1.31167e+07	1.33838e+07	1.40128e+07	1.36081e+07	1.33802e+07
P0ABD8	P0ABD8		accB		2.97332e+07	2.99834e+07	2.98588e+07	3.07868e+07	3.14845e+07	2.95252e+07
P0ABE2	P0ABE2		bolA		3.794e+06	3.17751e+06	3.51806e+06	4.17049e+06	3.59779e+06	3.61926e+06
P0ABF1	P0ABF1		pcnB		2.46289e+06	2.59801e+06	2.49461e+06	2.45811e+06	2.51485e+06	2.56391e+06
P0ABF6	P0ABF6		cdd		6.43721e+06	6.39806e+06	6.37016e+06	6.33772e+06	6.40695e+06	6.23975e+06
P0ABH0	P0ABH0		ftsA		2.37719e+06	2.15336e+06	2.24015e+06	2.33559e+06	2.31553e+06	2.13765e+06
P0ABH7	P0ABH7		gltA		9.97728e+06	9.69836e+06	9.96312e+06	1.01328e+07	9.66047e+06	1.00538e+07
P0ABH9	P0ABH9		clpA		6.97986e+06	7.14259e+06	7.46873e+06	6.78331e+06	7.07386e+06	7.03356e+06
P0ABI4	P0ABI4		corA		1.60775e+06	1.56565e+06	1.5303e+06	1.55686e+06	1.62368e+06	1.57231e+06
P0ABI8	P0ABI8		cyoB		1.38253e+06	1.55886e+06	1.42494e+06	1.50738e+06	1.53243e+06	1.33037e+06
P0ABJ1	P0ABJ1		cyoA		2.13112e+06	2.1566e+06	2.18027e+06	2.05556e+06	2.10016e+06	2.17801e+06
P0ABJ9	P0ABJ9		cydA		3.86544e+07	3.79597e+07	3.71526e+07	3.73836e+07	3.75157e+07	3.74061e+07
P0ABK2	P0ABK2		cydB		4.83151e+06	6.85821e+06	6.4917e+06	5.20129e+06	5.1275e+06	6.14099e+06
P0ABK5	P0ABK5		cysK		3.49258e+07	3.4041e+07	3.43979e+07	3.53144e+07	3.52154e+07	3.48162e+07
P0ABN1	P0ABN1		dgkA		377648	403418	392526	465855	389128	320353
P0ABN5	P0ABN5		dcuA		4.01302e+06	3.83065e+06	3.6423e+06	3.99918e+06	4.15704e+06	3.95516e+06
P0ABN9	P0ABN9		dcuB		6.81312e+06	7.13753e+06	6.08753e+06	6.76545e+06	6.54657e+06	6.81518e+06
P0ABP8	P0ABP8		deoD		4.67367e+07	5.07391e+07	5.07033e+07	4.53636e+07	4.72409e+07	5.09274e+07
P0ABQ0	P0ABQ0		coaBC		729511	758747	740445	690818	798830	706261
P0ABQ2	P0ABQ2		garR		1.35423e+06	1.38371e+06	1.31918e+06	1.40497e+06	1.27437e+06	1.5575e+06
P0ABQ4	P0ABQ4		folA		2.30402e+06	2.29829e+06	2.24288e+06	2.24401e+06	2.34477e+06	2.25114e+06
P0ABS1	P0ABS1		dksA		2.18533e+07	2.28777e+07	2.27141e+07	2.16466e+07	2.07094e+07	2.30502e+07
P0ABT2	P0ABT2		dps		5.02518e+07	5.13566e+07	5.20389e+07	5.02645e+07	5.09806e+07	5.19978e+07
