Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0AEE8	P0AEE8		dam		372717	309640	328085	266992	384676	353666
P0AEF0	P0AEF0		dnaC		560383	571868	501346	608379	528625	542577
P0AEF4	P0AEF4		dpiA		1.00851e+06	1.03508e+06	970348	1.04949e+06	983749	946044
P0AEG4	P0AEG4		dsbA		4.95735e+06	5.53529e+06	5.50329e+06	4.70129e+06	4.84726e+06	5.34434e+06
P0AEG6	P0AEG6		dsbC		2.67024e+06	2.67456e+06	2.79297e+06	2.7105e+06	2.84361e+06	3.03683e+06
P0AEH1	P0AEH1		rseP		1.47759e+06	1.42516e+06	1.47298e+06	1.46778e+06	1.40484e+06	1.48783e+06
P0AEH5	P0AEH5		elaB		9.60269e+06	9.46634e+06	9.28437e+06	9.8819e+06	9.58644e+06	9.6296e+06
P0AEI1	P0AEI1		miaB		1.10597e+07	1.15594e+07	1.17459e+07	1.13119e+07	1.10598e+07	1.17452e+07
P0AEI4	P0AEI4		rimO		5.40707e+06	5.08854e+06	5.22425e+06	5.18975e+06	5.26162e+06	5.17474e+06
P0AEI6	P0AEI6		nudJ		3.15625e+06	3.21117e+06	3.12858e+06	3.40174e+06	3.20325e+06	3.04676e+06
P0AEJ2	P0AEJ2		entC		513522	594657	549292	533319	555374	638674
P0AEK0	P0AEK0		exoX		735385	787920	678101	738770	725420	726783
P0AEK2	P0AEK2		fabG		9.2416e+07	8.83966e+07	9.29441e+07	9.0182e+07	8.859e+07	9.04878e+07
P0AEK4	P0AEK4		fabI		3.34582e+07	3.41321e+07	3.45157e+07	3.28871e+07	3.28107e+07	3.4423e+07
P0AEL0	P0AEL0		fdoI		323135	304682	318691	215360		273595
P0AEL6	P0AEL6		fepB		2.2728e+06	2.52298e+06	2.48659e+06	2.31549e+06	2.4781e+06	2.33196e+06
P0AEM0	P0AEM0		fkpB		1.98765e+06	1.85652e+06	1.97995e+06	1.91799e+06	1.95503e+06	1.4798e+06
P0AEM4	P0AEM4		flgM		2.01921e+06	2.1644e+06	2.07442e+06	2.06289e+06	2.04334e+06	1.92836e+06
P0AEM6	P0AEM6		fliA		2.88038e+06	2.85202e+06	2.71462e+06	2.90309e+06	2.75735e+06	2.73485e+06
P0AEM9	P0AEM9		fliY		7.13944e+06	7.23733e+06	7.16249e+06	7.15804e+06	7.28917e+06	7.23488e+06
P0AEN1	P0AEN1		fre		9.46892e+06	9.37506e+06	9.03704e+06	9.31345e+06	9.14584e+06	9.54461e+06
P0AEN4	P0AEN4		ftsL		1.57793e+06	1.60039e+06	1.60871e+06	1.6078e+06	1.55803e+06	1.51184e+06
P0AEN8	P0AEN8		fucU		5.58494e+06	5.27808e+06	5.64802e+06	5.53605e+06	5.32498e+06	5.20071e+06
P0AEP3	P0AEP3		galU		6.8275e+07	7.22535e+07	7.35059e+07	6.81555e+07	6.85347e+07	7.28277e+07
P0AEQ3	P0AEQ3		glnH		2.35059e+07	2.36377e+07	2.36005e+07	2.33572e+07	2.47389e+07	2.36244e+07
P0AEQ6	P0AEQ6		glnP		2.41809e+06	2.454e+06	2.52761e+06	2.39793e+06	2.30368e+06	2.60363e+06
P0AES0	P0AES0		gsp		3.14406e+06	3.10286e+06	3.13379e+06	2.99386e+06	3.05565e+06	3.11921e+06
P0AES2	P0AES2		gudD		2.67885e+06	2.65568e+06	2.67756e+06	2.64166e+06	2.5642e+06	2.51772e+06
P0AES4	P0AES4		gyrA		1.45993e+07	1.45276e+07	1.49674e+07	1.44281e+07	1.46122e+07	1.45149e+07
P0AES6	P0AES6		gyrB		9.08685e+06	9.2251e+06	9.1747e+06	9.07981e+06	9.24859e+06	9.14799e+06
P0AET2	P0AET2		hdeB		1.28368e+07	1.43455e+07	1.44639e+07	1.27917e+07	1.32036e+07	1.51053e+07
P0AET8	P0AET8		hdhA		1.8893e+06	2.03213e+06	2.05609e+06	1.96959e+06	2.03009e+06	1.79532e+06
P0AEU0	P0AEU0		hisJ		3.53594e+06	3.58073e+06	3.62238e+06	3.48606e+06	3.6077e+06	3.52826e+06
P0AEU7	P0AEU7		skp		3.25758e+07	3.13839e+07	3.06038e+07	3.17221e+07	3.04932e+07	3.03849e+07
P0AEV1	P0AEV1		hnr		219423	238360	227530	201629	220357	246016
P0AEV4	P0AEV4		hycA		1.10162e+06	1.27546e+06	1.23708e+06	1.1338e+06	1.11045e+06	1.2942e+06
P0AEV7	P0AEV7		hycH		1.45587e+06	1.64088e+06	1.51509e+06	1.49732e+06	1.33851e+06	1.49787e+06
P0AEV9	P0AEV9		hycI		383763	406191	421129	304514	328702	414164
P0AEW6	P0AEW6		gsk		7.98316e+06	8.71848e+06	7.88396e+06	8.3433e+06	7.57075e+06	7.83174e+06
P0AEW9	P0AEW9		fruK		1.73758e+07	1.77672e+07	1.75784e+07	1.73791e+07	1.71635e+07	1.75847e+07
P0AEX5	P0AEX5		prkB		1.94902e+06	1.98419e+06	2.1578e+06	2.14401e+06	2.03497e+06	2.05801e+06
P0AEX9	P0AEX9		malE		6.13292e+06	6.85713e+06	6.71068e+06	6.08951e+06	6.00566e+06	6.74265e+06
P0AEY3	P0AEY3		mazG		2.16006e+06	2.23737e+06	2.10233e+06	2.16983e+06	2.13993e+06	2.25975e+06
P0AEY5	P0AEY5		mdaB		2.30858e+06	2.19885e+06	2.10378e+06	2.38825e+06	2.37286e+06	2.27096e+06
P0AEZ3	P0AEZ3		minD		1.51225e+07	1.44847e+07	1.46526e+07	1.52922e+07	1.50402e+07	1.45732e+07
P0AEZ9	P0AEZ9		moaB		1.06148e+07	1.04778e+07	1.07728e+07	1.06391e+07	1.07769e+07	1.06938e+07
P0AF03	P0AF03		mog		1.33956e+07	1.31935e+07	1.34558e+07	1.30341e+07	1.34215e+07	1.3583e+07
P0AF06	P0AF06		motB		803067	752151	715478	816518	865957	710707
P0AF08	P0AF08		mrp		4.75164e+06	4.38019e+06	4.33806e+06	4.50911e+06	4.49807e+06	4.45457e+06
P0AF12	P0AF12		mtnN		1.89051e+07	1.8471e+07	1.86692e+07	1.83775e+07	1.87181e+07	1.90032e+07
P0AF18	P0AF18		nagA		3.04981e+06	3.00478e+06	3.16723e+06	3.03869e+06	3.04436e+06	2.92701e+06
P0AF20	P0AF20		nagC		1.00155e+06	908316	1.02547e+06	1.03927e+06	1.00598e+06	1.00038e+06
P0AF24	P0AF24		nagD		2.03956e+06	2.07709e+06	2.06694e+06	2.02702e+06	1.9528e+06	2.01582e+06
P0AF26	P0AF26		narJ		1.45769e+06	1.16763e+06	1.33762e+06	1.33586e+06	1.29373e+06	1.397e+06
P0AF28	P0AF28		narL		6.51407e+06	6.40908e+06	6.39994e+06	6.48034e+06	6.45147e+06	6.59404e+06
P0AF36	P0AF36		zapB		6.74957e+06	7.49047e+06	7.31492e+06	6.65855e+06	6.66378e+06	7.2396e+06
P0AF48	P0AF48		yjbQ		1.09787e+06	1.29983e+06	1.304e+06	1.19486e+06	1.20568e+06	1.27546e+06
P0AF50	P0AF50		yjbR		6.75339e+06	6.83752e+06	6.64604e+06	6.8366e+06	6.73401e+06	6.58877e+06
P0AF52	P0AF52		yjcD		438451	377575	360648	393405	367604	414903
P0AF59	P0AF59		yjdI		616878	529829	660728	470469	582663	614082
P0AF61	P0AF61		yjdK		2.11879e+06	1.70182e+06	1.61716e+06	1.78756e+06	1.54585e+06	1.68012e+06
P0AF63	P0AF63		nsrR		1.87804e+06	1.88892e+06	1.79668e+06	2.02406e+06	1.87472e+06	1.91529e+06
P0AF67	P0AF67		yjeE		3.47648e+06	3.37597e+06	3.46325e+06	3.41187e+06	3.46886e+06	3.32434e+06
P0AF70	P0AF70		yjeI		8.86404e+06	9.23374e+06	9.98857e+06	8.83031e+06	9.54182e+06	1.03446e+07
P0AF90	P0AF90		rraB		5.91157e+06	6.18357e+06	6.15788e+06	5.63357e+06	5.62188e+06	5.9168e+06
P0AF93	P0AF93		ridA		1.33117e+08	1.20692e+08	1.21876e+08	1.31532e+08	1.25424e+08	1.18823e+08
P0AF96	P0AF96		tabA		2.91263e+06	3.04298e+06	2.95967e+06	2.75251e+06	2.93533e+06	2.91366e+06
P0AF98	P0AF98		lptF		945687	888669	851555	912232	931474	884812
P0AFA7	P0AFA7		nhaB		470417	495831	457291	492972	443472	390724
P0AFB1	P0AFB1		nlpI		1.78534e+06	1.68987e+06	1.68502e+06	1.80344e+06	1.69285e+06	1.50003e+06
P0AFB5	P0AFB5		glnL		3.1336e+06	3.37504e+06	3.36561e+06	3.29688e+06	2.99469e+06	2.93972e+06
P0AFB8	P0AFB8		glnG		1.07187e+07	1.06025e+07	1.04958e+07	1.01778e+07	1.04678e+07	1.04139e+07
P0AFC0	P0AFC0		nudB		557404	441001	543656	584328	538914	517795
P0AFC3	P0AFC3		nuoA		2.31405e+06	2.2966e+06	2.40456e+06	2.26991e+06	2.41534e+06	2.40413e+06
P0AFC7	P0AFC7		nuoB		3.77711e+06	4.38561e+06	4.1574e+06	3.71564e+06	4.07877e+06	4.44615e+06
P0AFD1	P0AFD1		nuoE		2.6417e+06	2.87583e+06	2.72173e+06	2.7059e+06	2.57089e+06	2.78474e+06
P0AFD4	P0AFD4		nuoH		2.6443e+06	2.59435e+06	2.53039e+06	2.62558e+06	2.67068e+06	2.47976e+06
P0AFD6	P0AFD6		nuoI		8.38295e+06	8.5117e+06	8.21382e+06	8.55747e+06	8.37903e+06	8.17431e+06
P0AFF2	P0AFF2		nupC		614249	566740	508477	527104	508123	555099
P0AFF6	P0AFF6		nusA		2.23893e+07	2.31628e+07	2.28964e+07	2.20815e+07	2.23338e+07	2.28662e+07
P0AFG0	P0AFG0		nusG		1.39757e+07	1.39268e+07	1.35177e+07	1.42108e+07	1.30498e+07	1.27818e+07
P0AFG3	P0AFG3		sucA		9.52973e+06	9.23402e+06	9.47528e+06	9.37634e+06	9.47446e+06	9.48845e+06
P0AFG6	P0AFG6		sucB		8.55902e+06	8.61578e+06	8.41778e+06	8.59328e+06	8.50457e+06	8.64184e+06
P0AFG8	P0AFG8		aceE		1.45773e+08	1.47847e+08	1.46378e+08	1.48351e+08	1.4619e+08	1.46095e+08
P0AFH8	P0AFH8		osmY		2.6399e+07	2.55561e+07	2.65517e+07	2.59114e+07	2.56954e+07	2.58451e+07
P0AFI0	P0AFI0		oxc		1.27942e+06	1.18812e+06	1.24264e+06	1.16332e+06	1.24842e+06	1.30395e+06
P0AFI2	P0AFI2		parC		3.86812e+06	4.00498e+06	3.80533e+06	3.75732e+06	3.73059e+06	3.74495e+06
P0AFI5	P0AFI5		pbpG		2.371e+06	2.08663e+06	2.10122e+06	1.91863e+06	2.14655e+06	2.30052e+06
P0AFI7	P0AFI7		pdxH		7.8697e+06	7.94921e+06	7.83553e+06	7.59748e+06	7.49056e+06	8.13607e+06
P0AFJ1	P0AFJ1		phnA		1.93647e+06	2.02132e+06	2.07736e+06	1.95364e+06	1.95208e+06	2.02221e+06
P0AFJ5	P0AFJ5		phoB		620543	540643	623694	416944	573945	689560
P0AFJ7	P0AFJ7		pitA		1.65208e+06	1.68364e+06	1.67122e+06	1.81611e+06	1.96785e+06	1.81351e+06
P0AFK0	P0AFK0		pmbA		5.91266e+06	5.73099e+06	5.91645e+06	5.84492e+06	5.80749e+06	5.99789e+06
P0AFK9	P0AFK9		potD		7.21521e+06	7.9033e+06	8.03909e+06	7.32803e+06	7.20733e+06	8.00249e+06
P0AFL3	P0AFL3		ppiA		4.4246e+06	4.09522e+06	4.10003e+06	4.33678e+06	4.23064e+06	4.02699e+06
P0AFL6	P0AFL6		ppx		2.50413e+06	2.46723e+06	2.39299e+06	2.4259e+06	2.14374e+06	2.29134e+06
P0AFM2	P0AFM2		proX		1.50565e+06	1.38298e+06	1.36508e+06	1.57368e+06	1.39611e+06	1.41674e+06
P0AFM6	P0AFM6		pspA		4.30302e+06	4.18239e+06	4.23568e+06	4.26541e+06	4.1954e+06	4.0604e+06
P0AFM9	P0AFM9		pspB		1.06507e+06	1.36532e+06	1.11535e+06	1.02255e+06	1.30684e+06	1.23941e+06
P0AFP4	P0AFP4		ybbO		991900	896825	882912	945346	951716	963702
P0AFP6	P0AFP6		ybgI		7.20406e+06	7.37504e+06	7.43368e+06	7.43815e+06	7.52526e+06	7.4322e+06
P0AFP9	P0AFP9		ybhR			179580	188211	232748	210883	169780
P0AFQ7	P0AFQ7		ycfH		5.43784e+06	5.19101e+06	5.24712e+06	5.4044e+06	5.23753e+06	5.26594e+06
P0AFR0	P0AFR0		rssA		2.39137e+06	2.28198e+06	2.11569e+06	2.34305e+06	2.35448e+06	2.26481e+06
P0AFR4	P0AFR4		yciO		6.10727e+06	5.8936e+06	5.98281e+06	6.08067e+06	6.07792e+06	5.79938e+06
P0AFT5	P0AFT5		yehT		839057	925463	861724	865661	1.05591e+06	998402
P0AFU4	P0AFU4		glrR		762240	826284	812244	861418	813547	743563
P0AFU8	P0AFU8		ribC		9.79289e+06	9.7933e+06	9.48679e+06	9.86211e+06	9.59005e+06	9.76501e+06
P0AFW0	P0AFW0		rfaH		2.15944e+06	2.04002e+06	1.92904e+06	2.4603e+06		
P0AFW8	P0AFW8		rof		3.69953e+06	3.4977e+06	3.55719e+06	3.7483e+06	3.65488e+06	3.56871e+06
P0AFX0	P0AFX0		hpf		654284	718705	642531	691419	691220	757160
P0AFX4	P0AFX4		rsd		328804	355444	418599	320262	310721	301558
P0AFX7	P0AFX7		rseA		927134	1.00647e+06	919457	927477	969362	1.02221e+06
P0AFX9	P0AFX9		rseB		3.16191e+06	2.95763e+06	2.92205e+06	3.09529e+06	3.14131e+06	2.8557e+06
P0AFY8	P0AFY8		seqA		1.02404e+07	9.83334e+06	9.82852e+06	9.6475e+06	9.753e+06	9.68887e+06
P0AFZ1	P0AFZ1		sseB		2.45569e+06	2.51222e+06	2.45098e+06	2.3967e+06	2.43411e+06	2.3898e+06
P0AFZ3	P0AFZ3		sspB		1.31673e+07	1.28504e+07	1.29344e+07	1.30438e+07	1.30308e+07	1.3053e+07
P0AG00	P0AG00		wzzE		3.2813e+06	3.32424e+06	3.29866e+06	3.23997e+06	3.23183e+06	3.22001e+06
P0AG07	P0AG07		rpe		1.32316e+07	1.27233e+07	1.28173e+07	1.30057e+07	1.25212e+07	1.3012e+07
P0AG14	P0AG14		sohB		1.475e+06	1.43527e+06	1.53017e+06	1.53671e+06	1.52035e+06	1.54786e+06
P0AG16	P0AG16		purF		984871	949744	928186	996969	959699	983506
P0AG18	P0AG18		purE		1.00493e+06	992816	987738	958230	873100	908012
P0AG20	P0AG20		relA		2.63941e+06	2.64379e+06	2.59566e+06	2.69908e+06	2.67592e+06	2.63139e+06
P0AG24	P0AG24		spoT		1.17473e+06	1.20851e+06	1.15169e+06	1.16906e+06	1.17964e+06	1.16165e+06
P0AG27	P0AG27		yibN		1.6448e+07	1.6184e+07	1.57168e+07	1.5793e+07	1.60385e+07	1.59025e+07
P0AG30	P0AG30		rho		2.35414e+07	2.26249e+07	2.29823e+07	2.32092e+07	2.32477e+07	2.31324e+07
P0AG40	P0AG40		ribF		2.54012e+06	2.49297e+06	2.53115e+06	2.4793e+06	2.59625e+06	2.4894e+06
P0AG44	P0AG44		rplQ		2.46247e+08	2.72201e+08	2.6716e+08	2.5124e+08	2.4026e+08	2.66712e+08
P0AG48	P0AG48		rplU		9.89945e+07	1.00585e+08	1.0107e+08	1.03449e+08	9.89819e+07	9.90886e+07
P0AG51	P0AG51		rpmD		9.33634e+07	9.74344e+07	9.54857e+07	8.93375e+07	8.90138e+07	9.10482e+07
P0AG55	P0AG55		rplF		2.16725e+08	2.14979e+08	2.14172e+08	2.1772e+08	2.13753e+08	2.13427e+08
P0AG59	P0AG59		rpsN		2.49688e+07	2.5408e+07	2.50684e+07	2.52456e+07	2.51007e+07	2.56219e+07
P0AG63	P0AG63		rpsQ		2.79369e+08	2.7154e+08	2.59239e+08	2.85984e+08	2.8108e+08	2.68474e+08
P0AG67	P0AG67		rpsA		3.23025e+08	3.26352e+08	3.31923e+08	3.20451e+08	3.23059e+08	3.37598e+08
P0AG71	P0AG71		rmuC		1.1827e+06	1.15059e+06	1.15474e+06	1.29959e+06	1.25017e+06	1.1819e+06
P0AG78	P0AG78		sbp		883965	818525	821972	811514	903166	883005
P0AG80	P0AG80		ugpB		558719	331043	498066	513763	391379	
P0AG82	P0AG82		pstS		4.49174e+06	4.50199e+06	4.4796e+06	4.52235e+06	4.33763e+06	4.35817e+06
P0AG84	P0AG84		yghA		671068	568886	644106	621895	629781	648032
P0AG86	P0AG86		secB		2.84657e+07	2.90113e+07	2.8352e+07	2.8127e+07	2.95439e+07	2.93591e+07
P0AG90	P0AG90		secD		2.51761e+07	2.45761e+07	2.49464e+07	2.49298e+07	2.49272e+07	2.48315e+07
P0AG93	P0AG93		secF		1.45399e+06	1.30296e+06	1.30325e+06	1.34462e+06	1.30308e+06	1.25568e+06
P0AG96	P0AG96		secE		1.51337e+06	1.55335e+06	1.64149e+06	1.53185e+06	1.63705e+06	1.61564e+06
P0AG99	P0AG99		secG		5.53376e+06	6.36906e+06	6.26376e+06	5.46118e+06	5.56232e+06	6.23147e+06
P0AGA2	P0AGA2		secY		4.01233e+06	4.06122e+06	4.12864e+06	4.0276e+06	4.03141e+06	4.11562e+06
P0AGB0	P0AGB0		serB		4.53651e+06	4.382e+06	4.40201e+06	4.53712e+06	4.50277e+06	4.50152e+06
P0AGB6	P0AGB6		rpoE		3.58314e+06	3.49245e+06	3.53869e+06	3.71193e+06	3.48325e+06	3.43317e+06
P0AGC3	P0AGC3		slt		1.85776e+06	1.78748e+06	1.80792e+06	1.84461e+06	1.84116e+06	1.7637e+06
P0AGD1	P0AGD1		sodC		592209	888228	862572	839876	767891	795989
P0AGD3	P0AGD3		sodB		5.76204e+07	6.24371e+07	6.20484e+07	5.67614e+07	5.79432e+07	6.35123e+07
P0AGD7	P0AGD7		ffh		4.98342e+06	4.95418e+06	4.95665e+06	4.9314e+06	5.06013e+06	5.06768e+06
P0AGE0	P0AGE0		ssb		3.04118e+07	2.9677e+07	2.97424e+07	3.02056e+07	3.08158e+07	3.04574e+07
P0AGE6	P0AGE6		yieF		9.57072e+06	1.03144e+07	1.02352e+07	9.94812e+06	9.07548e+06	9.83314e+06
P0AGE9	P0AGE9		sucD		7.10701e+06	7.42671e+06	7.15483e+06	7.27877e+06	7.21053e+06	7.34017e+06
P0AGF2	P0AGF2		ygdK		2.06932e+06	2.22846e+06	2.55331e+06	2.34813e+06	2.25641e+06	2.15168e+06
P0AGF6	P0AGF6		tdcB		1.72384e+06	1.71577e+06	1.60815e+06	1.49266e+06	1.46629e+06	1.53988e+06
P0AGG0	P0AGG0		thiL		3.32851e+06	3.29974e+06	3.27924e+06	3.3978e+06	3.74794e+06	3.29997e+06
P0AGG2	P0AGG2		tesB		1.57875e+06	1.79059e+06	1.87915e+06	1.47594e+06	1.4625e+06	1.9729e+06
P0AGG4	P0AGG4		trxC		8.8224e+06	8.16604e+06	8.62335e+06	8.84538e+06	9.70248e+06	8.56506e+06
P0AGG8	P0AGG8		tldD		3.16105e+06	3.00016e+06	3.06046e+06	3.05657e+06	2.97632e+06	3.02193e+06
P0AGI8	P0AGI8		trkA		1.1573e+06	1.32223e+06	1.36913e+06	1.23192e+06	1.64101e+06	1.40562e+06
P0AGJ2	P0AGJ2		trmH		1.55923e+06	1.51132e+06	1.51698e+06	1.5125e+06	1.46734e+06	1.6007e+06
P0AGJ5	P0AGJ5		yfiF		1.29708e+07	1.27323e+07	1.28374e+07	1.27943e+07	1.27198e+07	1.26153e+07
P0AGJ7	P0AGJ7		trmL		2.42912e+06	2.33905e+06	2.39483e+06	2.40625e+06	2.39213e+06	2.34167e+06
P0AGJ9	P0AGJ9		tyrS		1.52852e+07	1.55654e+07	1.54495e+07	1.53953e+07	1.53653e+07	1.5834e+07
P0AGK4	P0AGK4		yhbY		1.58525e+07	1.55123e+07	1.54026e+07	1.55521e+07	1.59782e+07	1.55502e+07
P0AGK8	P0AGK8		iscR		2.47202e+06	2.26967e+06	2.42359e+06	2.24345e+06	2.49765e+06	2.42648e+06
P0AGL2	P0AGL2		tdcF		1.03425e+06	920510	996704	1.03229e+06	1.05819e+06	961391
P0AGL5	P0AGL5		ratA		587524	619388	648560	650153	649564	596298
P0AGL7	P0AGL7		rsmE		4.37379e+06	4.417e+06	4.33346e+06	4.4478e+06	4.46894e+06	4.53854e+06
P0AGM5	P0AGM5		sirB1		380951	398221	392881	453823	291610	398651
P0C018	P0C018		rplR		3.01479e+07	2.96464e+07	2.95067e+07	3.32313e+07	3.13819e+07	2.98167e+07
P0C037	P0C037		yaiE		1.17012e+07	1.23317e+07	1.24748e+07	1.18017e+07	1.05777e+07	1.2023e+07
P0C054	P0C054		ibpA		4.88096e+06	4.73701e+06	4.87989e+06	4.95235e+06	4.83089e+06	4.73571e+06
P0C058	P0C058		ibpB		764768	752720	869593	869443	743539	798240
P0C093	P0C093		slmA		3.51991e+06	3.75199e+06	3.65795e+06	3.56386e+06	3.54839e+06	3.85467e+06
P0C0K3	P0C0K3		rdoA		2.27797e+06	2.22753e+06	2.27535e+06	2.25608e+06	2.07409e+06	2.23611e+06
P0C0L2	P0C0L2		osmC		5.8599e+06	5.94782e+06	6.05087e+06	6.0596e+06	5.91708e+06	5.99296e+06
P0C0L7	P0C0L7		proP		2.55465e+06	2.5268e+06	2.5473e+06	2.44045e+06	2.40007e+06	2.45249e+06
P0C0L9	P0C0L9		iscX		1.69705e+06	1.66152e+06	1.65923e+06	1.65953e+06	1.70043e+06	1.55891e+06
P0C0R7	P0C0R7		rlmE		4.29656e+06	4.36092e+06	4.37214e+06	4.1109e+06	4.28442e+06	4.38121e+06
P0C0S1	P0C0S1		mscS		9.05174e+06	8.97577e+06	9.56484e+06	8.84595e+06	9.04156e+06	9.05451e+06
P0C0T5	P0C0T5		mepA		704801	827113	556083	562893	601099	436102
P0C0U4	P0C0U4		rimK		156103	175040	142926	158312	118778	88491.5
P0C0V0	P0C0V0		degP		1.8034e+07	1.68649e+07	1.72194e+07	1.80676e+07	1.76358e+07	1.67617e+07
P0C960	P0C960		emtA			40892.9				
P0CB39	P0CB39		eptC		3.12569e+06	3.12872e+06	3.23992e+06	3.10389e+06	3.18323e+06	3.07583e+06
P0CE47	P0CE47		tufA		1.51351e+09	1.54894e+09	1.54101e+09	1.54332e+09	1.52818e+09	1.50956e+09
P0CG19	P0CG19		rph		8.81596e+06	8.43735e+06	8.42869e+06	8.74639e+06	8.61139e+06	8.46449e+06
P0CK95	P0CK95		yghJ		5.24989e+06	5.30848e+06	5.28986e+06	5.26529e+06	4.99572e+06	5.31158e+06
P10100	P10100		rlpA		3.61667e+06	3.49991e+06	3.6966e+06	3.73636e+06	3.81729e+06	3.69045e+06
P10121	P10121		ftsY		4.59731e+07	4.39159e+07	4.52901e+07	4.50707e+07	4.60441e+07	4.48885e+07
P10346	P10346		glnQ		3.38683e+06	3.30094e+06	3.36113e+06	3.50414e+06	3.32236e+06	3.30757e+06
P10371	P10371		hisA		3.05774e+06	3.011e+06	3.09188e+06	3.05616e+06	3.215e+06	3.30385e+06
P10378	P10378		entE		362933	389029	345105	424778	379128	376091
P10384	P10384		fadL		1.2856e+07	1.30941e+07	1.30242e+07	1.30447e+07	1.29219e+07	1.3109e+07
P10408	P10408		secA		6.88222e+06	7.14983e+06	6.98614e+06	6.96077e+06	6.94139e+06	7.07277e+06
P10441	P10441		lpxB		1.13103e+06	1.13956e+06	1.01722e+06	1.18828e+06	1.27549e+06	1.16799e+06
P10443	P10443		dnaE		1.6458e+06	1.55444e+06	1.42206e+06	1.56714e+06	1.43638e+06	1.54208e+06
P10903	P10903		narK		2.35197e+06	2.60782e+06	2.38806e+06	2.61575e+06	2.37248e+06	2.19195e+06
P10908	P10908		ugpQ		456265	486456	425203	471930	431458	429892
P11289	P11289		yfiL		848483	779739	483774	521431	457085	653528
P11349	P11349		narH		3.81495e+06	3.76958e+06	3.81999e+06	3.67425e+06	3.78979e+06	3.73331e+06
P11446	P11446		argC		384017	218301	299390	270667	331086	339371
P11447	P11447		argH		2.17247e+06	2.13341e+06	2.04333e+06	2.05597e+06	2.06311e+06	2.07855e+06
P11557	P11557		damX		7.87855e+06	7.89941e+06	7.8132e+06	8.29113e+06	8.2398e+06	7.81791e+06
P11875	P11875		argS		1.22913e+07	1.27e+07	1.28102e+07	1.25096e+07	1.22203e+07	1.26829e+07
P11880	P11880		murF		5.55946e+06	5.08382e+06	5.04289e+06	5.23322e+06	5.43482e+06	5.11807e+06
P12008	P12008		aroC		3.7352e+06	3.80338e+06	3.67722e+06	4.01182e+06	3.84812e+06	3.98567e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)						595896			598549
P12281	P12281		moeA		6.11199e+06	6.17043e+06	5.90167e+06	6.2232e+06	5.82732e+06	5.93394e+06
P12282	P12282		moeB		3.54539e+06	3.50579e+06	3.65972e+06	3.61484e+06	3.49124e+06	3.57743e+06
P12295	P12295		ung		1.73022e+06	1.87462e+06	1.8161e+06	1.76048e+06	1.73024e+06	1.83977e+06
P12758	P12758		udp		2.84869e+07	2.83738e+07	2.84808e+07	2.86903e+07	2.69446e+07	2.87818e+07
P12994	P12994		ybhB		1.48651e+06	1.23179e+06	1.28782e+06	1.27727e+06	1.1777e+06	1.2162e+06
P13001	P13001		bioH		1.21182e+06	1.16411e+06	1.3311e+06	1.14764e+06	997009	1.28618e+06
P13009	P13009		metH		2.57006e+06	2.51947e+06	2.5762e+06	2.55489e+06	2.57522e+06	2.56544e+06
P13016	P13016		ampD		1.65607e+06	1.55503e+06	1.6174e+06	1.58485e+06	1.66055e+06	1.59535e+06
P13024	P13024		fdhE		4.36365e+06	4.44118e+06	4.4418e+06	4.42926e+06	4.23774e+06	4.498e+06
P13029	P13029		katG		4.18853e+07	4.3461e+07	4.2918e+07	4.19212e+07	4.10003e+07	4.25476e+07
P13033	P13033		glpB		863074	844358	712680	856267	729112	844932
P13035	P13035		glpD		4.46046e+06	4.42657e+06	4.5018e+06	4.26546e+06	4.3381e+06	4.40946e+06
P13039	P13039		fes		1.35835e+06	1.41168e+06	1.43594e+06	1.46933e+06	1.39423e+06	
P13445	P13445		rpoS		5.09012e+06	5.17498e+06	5.1881e+06	5.25794e+06	4.94579e+06	4.99834e+06
P13458	P13458		sbcC		869430	806183	900378	933166	780814	593523
P13482	P13482		treA		498581	479836	363031	466877	422839	445334
P13656	P13656		chiA		356660	389468	346914	428484	454122	405874
P13979	P13979		traT		3.77369e+06	3.6659e+06	3.55008e+06	3.47302e+06	3.66328e+06	3.74281e+06
P14081	P14081		selB		2.46897e+06	2.52611e+06	2.56411e+06	2.62817e+06	2.49285e+06	2.40546e+06
P14175	P14175		proV		1.16362e+06	1.16097e+06	1.20114e+06	1.31111e+06	1.24253e+06	1.18143e+06
