Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	4	4	4.34784e+06	4.22545e+06	4.39316e+06	5.86701e+06	4.41388e+06	5.25372e+06
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5	4.97456e+06	5.61693e+06	5.29212e+06	5.29702e+06	5.17544e+06	5.22448e+06
P37024	HRPB_ECOLI	hrpB	ATP-dependent RNA helicase HrpB	1	1	1.23023e+06		1.1762e+06		1.90908e+06	1.47432e+06
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1	577398	358244	588096	545248	547924	591710
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3	1.25598e+06	1.24165e+06	1.13975e+06	1.30081e+06	1.45633e+06	1.33145e+06
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9	2.3017e+07	2.36293e+07	2.37226e+07	2.25089e+07	2.33727e+07	2.30905e+07
P37052	YCHJ_ECOLI	ychJ	UPF0225 protein YchJ	1	1	2.03783e+06			2.99963e+06		2.10766e+06
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17	4.71658e+07	4.63098e+07	4.74118e+07	4.56571e+07	4.70011e+07	4.51658e+07
P37128	NUDK_ECOLI	nudK	GDP-mannose pyrophosphatase NudK	2	2	2.81228e+06	2.94365e+06	3.43019e+06	3.39801e+06	3.08954e+06	3.16884e+06
P37177	PT1P_ECOLI	ptsP	Phosphoenolpyruvate-protein phosphotransferase PtsP	7	7	2.15746e+06	2.18187e+06	2.03634e+06	1.76021e+06	1.93382e+06	1.93502e+06
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	7	7	1.60078e+07	1.49799e+07	1.75366e+07	1.68968e+07	1.71927e+07	1.6671e+07
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.62066e+08	2.41278e+08	2.72688e+08	2.70212e+08	2.69013e+08	2.66402e+08
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	1	1	4.41236e+06			6.73937e+06	5.77233e+06	
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	12	12	3.3446e+07	3.22258e+07	3.33622e+07	3.3462e+07	3.36957e+07	3.31136e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6	6.61683e+06	6.61358e+06	7.38267e+06	6.5802e+06	6.92278e+06	6.33783e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	9	9	1.10162e+07	1.03397e+07	1.06126e+07	1.08519e+07	1.05388e+07	1.10979e+07
P37344	PSPF_ECOLI	pspF	Psp operon transcriptional activator	1	1	1.91084e+06	1.66717e+06			3.08674e+06	
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7	1.25594e+07	1.34734e+07	1.28604e+07	1.35982e+07	1.27397e+07	1.42448e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	3	3	2.02108e+06	2.26545e+06	2.57211e+06	1.98504e+06	2.2245e+06	1.89936e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	8	8	2.28932e+07	2.08017e+07	2.34603e+07	2.35439e+07	2.31237e+07	2.26801e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	1	1		914644				704067
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.50064e+07	2.21927e+07	2.78091e+07	2.53421e+07	2.4011e+07	2.49217e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	12	12	5.63858e+06	5.33982e+06	5.51081e+06	5.1049e+06	4.89964e+06	5.18067e+06
P37624	YHIH_ECOLI	yhiH	Uncharacterized ABC transporter ATP-binding protein YhiH	2	2		588900	626430	487671	563214	
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	8	8	2.2791e+06	2.43404e+06	2.11766e+06	2.37532e+06	2.41589e+06	2.54727e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	5	5	4.47045e+06	6.14389e+06	4.92579e+06	4.88696e+06	4.62566e+06	4.87294e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	15	15	2.68825e+07	2.58802e+07	2.75362e+07	2.82348e+07	2.77328e+07	2.6958e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	1.83681e+07	1.98697e+07	1.89543e+07	1.95293e+07	1.92034e+07	1.98058e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	2.08647e+06	1.87605e+06	2.13733e+06	1.91257e+06	2.05026e+06	1.92751e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	2	2			479873	476684	540858	484687
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	7	7	1.42253e+07	1.54822e+07	1.23839e+07	1.30532e+07	1.34507e+07	1.28172e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	13	13	2.11955e+07	2.24509e+07	2.02618e+07	2.21671e+07	2.12616e+07	2.13144e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	13	13	4.81325e+06	5.98431e+06	5.20546e+06	5.35273e+06	5.0934e+06	5.04204e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	6.75614e+06	7.43186e+06	6.91788e+06	7.26365e+06	6.90455e+06	7.09214e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	14	14	1.27443e+07	1.29626e+07	1.28707e+07	1.19059e+07	1.30581e+07	1.25315e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	7	7	4.87009e+06	5.68895e+06	4.96137e+06	5.53088e+06	5.2788e+06	5.4515e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	3.55566e+06	3.73771e+06	3.65054e+06	3.32513e+06	3.60394e+06	3.51841e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	3	3	2.047e+06	1.46026e+06		2.0901e+06	1.77667e+06	2.14244e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.28422e+07	3.31027e+07	3.27075e+07	3.24077e+07	3.34128e+07	3.35543e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	11	11	1.02098e+08	1.03841e+08	1.0026e+08	1.06573e+08	1.01834e+08	1.0201e+08
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	1	1				1.30297e+06	1.46212e+06	
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	4.91962e+06	5.88577e+06	4.97523e+06	4.89996e+06	5.51061e+06	4.55348e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	20	20	1.97387e+08	1.85641e+08	1.98398e+08	2.04331e+08	2.06911e+08	2.06588e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	7	7	1.74185e+06	1.83836e+06	1.86966e+06	1.89632e+06	1.85894e+06	1.9805e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.50762e+07	1.54112e+07	1.58258e+07	1.55394e+07	1.43858e+07	1.62252e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	4.74496e+06	5.30142e+06	5.2626e+06	4.51921e+06		
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	10	10	2.59913e+07	2.8738e+07	2.5789e+07	2.82515e+07	2.66557e+07	2.82807e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	13	13	4.5034e+07	4.27498e+07	4.52149e+07	4.55399e+07	4.60832e+07	4.49288e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	5.21262e+06	4.94492e+06	5.2728e+06	5.40831e+06	5.52489e+06	5.63009e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.62968e+07	4.59331e+07	4.83646e+07	4.29614e+07	4.73053e+07	4.31842e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	4.02235e+06	4.5353e+06	3.51618e+06	3.68868e+06	3.9238e+06	4.33451e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.81491e+07	2.67245e+07	2.78824e+07	2.79763e+07	2.58546e+07	2.84066e+07
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	24	24	2.03886e+07	1.99278e+07	2.0153e+07	2.0001e+07	1.99304e+07	1.99908e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.76151e+07	7.64382e+07	7.4374e+07	7.48057e+07	7.88667e+07	7.74988e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	2.40158e+06	2.72426e+06	2.67067e+06	2.38177e+06	2.68518e+06	2.56062e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	3.06087e+06	4.82665e+06	2.73075e+06	4.61518e+06	3.2828e+06	4.40862e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	14	14	2.79525e+07	2.78158e+07	2.96396e+07	2.96734e+07	2.81796e+07	2.93324e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	4	4	2.59644e+06	2.95394e+06	3.32646e+06	3.21215e+06	3.3034e+06	3.16737e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	3	3	9.67012e+06	5.80114e+06		9.38103e+06		1.04054e+07
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	9.54605e+07	9.86227e+07	9.99234e+07	9.50337e+07	9.91987e+07	9.13615e+07
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	5	5	1.90791e+06	1.83046e+06	1.91207e+06	1.68389e+06	1.89041e+06	1.86725e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.44581e+08	1.44338e+08	1.52418e+08	1.61471e+08	1.4603e+08	1.59021e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	4.6517e+07	4.49011e+07	4.78217e+07	4.30244e+07	4.30268e+07	4.33225e+07
P39263	YFCC_ECOLI	yfcC	Uncharacterized protein YfcC	1	1	1.05798e+06		1.06502e+06	661407	475054	868780
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	970898	1.07613e+06	1.05629e+06	937059	983105	1.00792e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	5.36774e+06	5.86775e+06	5.48602e+06	4.64986e+06	5.41802e+06	4.44631e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7	1.27226e+07	1.24597e+07	1.37694e+07	1.21204e+07	1.22545e+07	1.13872e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.43155e+06	3.50843e+06	3.32213e+06	3.10056e+06	2.21748e+06	2.65971e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.85117e+06	1.82042e+06	1.87675e+06		1.73158e+06	1.06197e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	1	1		737448	632244			635164
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.97526e+06	2.23446e+06	2.04716e+06	2.19024e+06	2.15375e+06	2.0107e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.11305e+07	1.19352e+07	1.12389e+07	1.10673e+07	1.17643e+07	1.16021e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	16	16	2.90686e+06	2.91434e+06	2.88088e+06	2.73809e+06	2.91867e+06	3.08378e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	3.48273e+06	3.82873e+06	3.58373e+06	3.39511e+06	3.62273e+06	2.84571e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.71242e+06	1.60396e+06	1.75571e+06	1.96306e+06	1.73912e+06	2.03616e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	3.23793e+06	3.90926e+06	3.59607e+06	3.71959e+06	3.66424e+06	4.09609e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	2	2	2.45885e+06	2.3754e+06	2.4363e+06	2.31961e+06	2.25846e+06	2.23207e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.57714e+07	1.74049e+07	1.67742e+07	1.76034e+07	1.69031e+07	1.71958e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	2	2	2.62518e+06	2.94645e+06		2.48334e+06	3.00172e+06	
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	1.22641e+06	1.35233e+06	1.16175e+06	1.13876e+06	1.14394e+06	1.20603e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	11	11	3.08262e+06	3.10241e+06	3.06319e+06	3.57143e+06	3.3795e+06	3.40301e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.87882e+07	1.90236e+07	1.80761e+07	1.89306e+07	1.94951e+07	1.83631e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	9	9	2.52815e+06	3.30738e+06	2.60598e+06	2.66959e+06	2.36792e+06	2.71814e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.07469e+07	4.10463e+07	3.99501e+07	3.88875e+07	3.95516e+07	3.83663e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.4151e+06	1.48171e+06	1.47185e+06	1.72432e+06	1.72749e+06	1.55462e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	792317	1.26236e+06		1.10799e+06	1.12339e+06	1.15578e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	9.46534e+06	1.15255e+07	1.18904e+07	1.06759e+07	1.12655e+07	1.0477e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5	7.85601e+06	9.01552e+06	8.33721e+06	8.2024e+06	8.22086e+06	7.78023e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2		1.69884e+06	1.07432e+06	999560	1.0638e+06	1.228e+06
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	1.77587e+06	1.48243e+06	1.36237e+06	1.97223e+06	1.7517e+06	1.62244e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	5.97735e+07	6.52663e+07	5.83192e+07	6.04136e+07	5.78144e+07	5.80753e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	1.01992e+06	1.02638e+06	940879	999055	1.12709e+06	1.10985e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14	1.17067e+07	1.25768e+07	1.06066e+07	1.10507e+07	1.14102e+07	1.06922e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	7.15517e+06	8.23149e+06	7.13121e+06	7.39417e+06	7.55138e+06	7.33797e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.07163e+07	1.185e+07	8.52832e+06	1.10603e+07	1.02638e+07	1.15403e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	2	2	867882	946218	977534	648797	728349	635550
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.62624e+07	1.73838e+07	1.65852e+07	1.64061e+07	1.72925e+07	1.60708e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	4	4	3.23971e+06	3.83235e+06	3.36745e+06	3.5821e+06	2.99308e+06	3.87835e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	1.04263e+08	1.98029e+07	1.11192e+08	2.05992e+07	9.36807e+07	2.00591e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.12464e+07	1.10549e+07	1.16794e+07	1.09679e+07	1.15316e+07	1.1015e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	4.78849e+06	2.92138e+06	4.93474e+06	4.60053e+06	4.84093e+06	4.83647e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.15321e+06	9.05464e+06	8.00987e+06	8.48148e+06	8.68371e+06	8.71383e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2		609564		666825	588759	578172
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	3.91675e+06	5.66664e+06	5.42454e+06	5.96956e+06	5.8513e+06	6.37645e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1				4.80092e+06	3.84493e+06	7.29335e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	3.97535e+06	3.93444e+06	4.78038e+06	3.97205e+06	4.34146e+06	3.73219e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	14	14	1.3539e+07	1.3619e+07	1.36747e+07	1.42277e+07	1.36025e+07	1.38788e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.59539e+07	2.46639e+07	2.54929e+07	2.52818e+07	2.43503e+07	2.43356e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	19	19	4.50229e+06	4.44913e+06	4.5775e+06	4.16506e+06	4.09098e+06	3.92933e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	730253	431475	821245	679504	707961	751248
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	4.19887e+06	3.73023e+06	4.15604e+06	3.73203e+06	4.12454e+06	4.1264e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	4.19337e+06	5.02282e+06	4.12346e+06	4.34751e+06	4.59013e+06	4.55538e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	13	13	5.89259e+06	5.79527e+06	5.57081e+06	6.46762e+06	5.68418e+06	6.18918e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	3	3		7.40973e+06		2.61764e+06		
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	8.90964e+06	8.01085e+06	9.10179e+06	8.51698e+06	1.02819e+07	8.8245e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.66219e+07	2.96619e+07	2.68553e+07	2.74177e+07	2.68582e+07	2.91592e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	2.20735e+06	3.50885e+06	3.4943e+06	3.68979e+06	3.77424e+06	3.13774e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	2.97478e+06	3.31852e+06	3.88569e+06	3.48534e+06	3.65456e+06	3.43966e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.41877e+06	3.11643e+06	3.71969e+06	3.79917e+06	3.58696e+06	3.61988e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.20343e+08	2.11759e+08	2.28907e+08	2.26529e+08	2.21675e+08	2.29664e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4	3.36152e+06	4.33915e+06	836326	3.41485e+06		3.56779e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.66655e+06	3.93949e+06	3.44681e+06	4.11236e+06	3.74182e+06	3.53726e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	4.71269e+06	6.77648e+06	5.24053e+06	6.17878e+06	4.71118e+06	5.87318e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	255544	280449	227419	257218	261407	227463
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		4.56329e+06		3.5908e+06	3.50807e+06	3.15937e+06
P45577	PROQ_ECOLI	proQ	ProP effector	11	11	1.02378e+08	1.06435e+08	9.85706e+07	1.05407e+08	1.02142e+08	1.06607e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	6	6	1.94835e+08	1.58028e+08	2.05069e+08	1.88395e+08	1.96098e+08	1.87624e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.57461e+07	1.64637e+07	1.62532e+07	1.64902e+07	1.5524e+07	1.63157e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.28868e+06	4.16849e+06	3.38578e+06	2.98668e+06	3.37964e+06	2.7814e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	6	6	6.9143e+06	8.53278e+06	6.36837e+06	7.8305e+06	7.30283e+06	7.505e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.09065e+06		1.24457e+06	1.43831e+06	1.33158e+06	1.0895e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.36819e+07	1.54203e+07	1.37319e+07	1.39907e+07	1.32035e+07	1.39954e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	1.4911e+06		1.43648e+06		1.80691e+06	
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.40887e+06		6.2841e+06	7.10901e+06	7.12703e+06	6.58722e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	3	3	786490	707749	542055	836898	664497	865740
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.38466e+07	3.79473e+07	3.35534e+07	3.75797e+07	3.42738e+07	3.66796e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.31235e+07		7.75466e+07	8.32987e+07	8.12541e+07	8.16373e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	6	6	3.71616e+06	4.76613e+06	4.98181e+06	4.16079e+06	3.82948e+06	4.01196e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.37818e+07	3.45844e+07	3.48633e+07	3.61416e+07	3.46026e+07	3.57715e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	2.97866e+06	3.84317e+06	3.99119e+06	3.60668e+06	4.19205e+06	4.31081e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.52459e+07	3.93911e+07	3.61538e+07	3.67892e+07	3.50889e+07	3.78873e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.24277e+06	2.34975e+06	2.34491e+06	3.35446e+06	1.73896e+06	2.97865e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	4.15165e+06	1.70919e+06	2.99812e+06		5.18336e+06	4.19482e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	10	10	1.68196e+07	1.68934e+07	1.54346e+07	1.41941e+07	1.65773e+07	1.66493e+07
P50456	MLC_ECOLI	mlc	Protein mlc	7	7	3.76168e+06	3.76927e+06	4.04216e+06	3.55905e+06	3.80109e+06	3.73838e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	3.36171e+06	4.11108e+06	2.84603e+06	3.36195e+06	3.55939e+06	3.55021e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.66812e+07	1.77716e+07	1.86725e+07	1.79494e+07	1.70824e+07	1.79563e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1	2.38482e+07		2.36271e+07		2.59975e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.77554e+06	5.33198e+06	4.86558e+06	5.26868e+06	4.89922e+06	4.74063e+06
P52007	YECM_ECOLI	yecM	Protein YecM	7	7	5.53841e+06	5.08006e+06	5.35548e+06	5.57324e+06	5.43604e+06	5.36481e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.00535e+06	2.03599e+06	1.94191e+06	2.01337e+06	2.39065e+06	1.79404e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.54285e+07	2.46606e+07	2.51161e+07	2.39716e+07	2.52085e+07	2.31556e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.19085e+06	1.61342e+06	1.852e+06	1.8904e+06	1.69676e+06	2.10472e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	2	2	59776.2	248099		205672		
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.54739e+07	1.72951e+07	1.57919e+07	1.59336e+07	1.6795e+07	1.54684e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.90603e+07	2.1671e+07	1.902e+07	1.85401e+07	1.89995e+07	1.9235e+07
P52126	YFJK_ECOLI	yfjK	Uncharacterized protein YfjK	1	1	765077			1.49633e+06		
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	1.08386e+06	1.17119e+06	1.27727e+06	937804	1.17413e+06	
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1		1.65111e+06		1.22263e+06		1.89358e+06
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	781298	1.46806e+06	708470	1.27939e+06	752981	1.20909e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	651095	620655	697367	740410	814385	636091
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	13	13	2.85347e+07	3.06443e+07	2.93728e+07	3.06514e+07	2.97347e+07	3.05665e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.30246e+06	3.48513e+06	2.51859e+06	3.04659e+06	2.33883e+06	2.53793e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	5.74368e+06	5.84277e+06	5.90643e+06	5.53143e+06	5.83596e+06	5.87736e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.10315e+08	1.10731e+08	1.17367e+08	1.16273e+08	1.12717e+08	1.16384e+08
