Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A7Z0	P0A7Z0		rpiA		1.85323e+07	1.86487e+07	1.97274e+07	1.95289e+07	1.93377e+07	1.82855e+07
P0A7Z4	P0A7Z4		rpoA		1.28398e+08	1.29945e+08	1.24641e+08	1.23926e+08	1.26464e+08	1.25023e+08
P0A800	P0A800		rpoZ		5.31767e+07	5.33586e+07	5.03155e+07	5.07021e+07	4.96916e+07	4.38168e+07
P0A805	P0A805		frr		3.16298e+07	3.17318e+07	3.31954e+07	3.25825e+07	3.3486e+07	2.90024e+07
P0A809	P0A809		ruvA		963750	950155	651300	670203	817150	793949
P0A812	P0A812		ruvB		1.17853e+06	1.1779e+06	1.24489e+06	1.33547e+06	1.34942e+06	1.14867e+06
P0A817	P0A817		metK		2.57493e+07	2.51205e+07	2.52681e+07	2.49321e+07	2.43143e+07	2.34319e+07
P0A821	P0A821		selA		1.27198e+06	1.32914e+06	1.31886e+06	1.36388e+06	1.28854e+06	1.28537e+06
P0A823	P0A823		sfsA		666578	635121	690934	668040	660526	631298
P0A825	P0A825		glyA		3.36101e+07	3.38608e+07	3.22222e+07	3.12485e+07	3.21225e+07	2.92691e+07
P0A832	P0A832		smpB		3.45045e+06	3.27513e+06	3.55976e+06	3.56002e+06	3.29317e+06	2.93275e+06
P0A836	P0A836		sucC		7.05819e+06	6.98318e+06	6.73016e+06	6.69578e+06	6.62902e+06	6.79268e+06
P0A840	P0A840		surE		1.59115e+06	1.60852e+06	1.58172e+06	1.5895e+06	1.53905e+06	1.60519e+06
P0A843	P0A843		tatE		8.1373e+06	8.49268e+06	8.84279e+06	8.64391e+06	7.9866e+06	8.79696e+06
P0A847	P0A847		tgt		2.86634e+06	2.86634e+06	2.82319e+06	2.87935e+06	2.78698e+06	2.7104e+06
P0A850	P0A850		tig		1.45127e+08	1.45873e+08	1.43841e+08	1.45842e+08	1.42225e+08	1.30844e+08
P0A853	P0A853		tnaA		3.42287e+06	3.53428e+06	3.2731e+06	3.31202e+06	3.25851e+06	3.42566e+06
P0A855	P0A855		tolB		1.73206e+07	1.71599e+07	1.607e+07	1.61816e+07	1.64266e+07	1.67661e+07
P0A858	P0A858		tpiA		8.58938e+07	8.44264e+07	8.50179e+07	8.62183e+07	8.18871e+07	6.22139e+07
P0A862	P0A862		tpx		5.18026e+07	5.18579e+07	5.4838e+07	5.47586e+07	5.56852e+07	5.30192e+07
P0A867	P0A867		talA		4.74785e+06	4.75139e+06	4.67714e+06	4.43135e+06	4.53674e+06	4.73008e+06
P0A870	P0A870		talB		4.88815e+07	4.83936e+07	4.58627e+07	4.65306e+07	4.59714e+07	4.56234e+07
P0A873	P0A873		trmD		3.75516e+06	3.7237e+06	4.03754e+06	4.08724e+06	4.22316e+06	3.41665e+06
P0A877	P0A877		trpA		1.53568e+06	1.54095e+06	1.52499e+06	1.54329e+06	1.51733e+06	1.50727e+06
P0A879	P0A879		trpB		478921	474449	489260	486422	496985	463154
P0A881	P0A881		trpR		2.19479e+06	2.49993e+06	2.1514e+06	2.13065e+06	2.09429e+06	1.92667e+06
P0A884	P0A884		thyA		4.22878e+06	4.11913e+06	4.10387e+06	4.29172e+06	4.25646e+06	3.71511e+06
P0A887	P0A887		ubiE		9.20175e+06	9.33261e+06	8.99801e+06	9.00283e+06	9.01356e+06	9.06156e+06
P0A890	P0A890		tusA		2.01331e+06	1.98159e+06	2.14094e+06	1.9302e+06	1.84134e+06	1.71096e+06
P0A894	P0A894		yhbJ		1.47274e+06	1.51022e+06	1.38325e+06	1.40809e+06	1.49768e+06	1.47555e+06
P0A898	P0A898		ybeY		3.51393e+06	3.56377e+06	3.28784e+06	3.19389e+06	2.99468e+06	3.17566e+06
P0A8A0	P0A8A0		yebC		2.67508e+06	2.48408e+06	2.63036e+06	2.61078e+06	2.81491e+06	2.24536e+06
P0A8A2	P0A8A2		yeeN		8.06341e+06	8.40167e+06	8.22456e+06	8.57257e+06	8.59696e+06	7.91036e+06
P0A8A4	P0A8A4		ppsR		2.14055e+06	1.95167e+06	2.08665e+06	2.06046e+06	2.09293e+06	1.96968e+06
P0A8A8	P0A8A8		rimP		2.0537e+07	1.87381e+07	1.52968e+07	1.54881e+07	1.556e+07	1.69501e+07
P0A8B2	P0A8B2		yfcN		1.51882e+06	1.68494e+06	1.60698e+06	1.88277e+06	1.33542e+06	1.41309e+06
P0A8B5	P0A8B5		ybaB		1.86373e+06	1.70312e+06	1.52007e+06	1.52989e+06	1.49735e+06	1.52349e+06
P0A8C1	P0A8C1		ybjQ		1.16123e+06	1.28415e+06	1.37869e+06	1.46436e+06	1.72645e+06	1.37368e+06
P0A8C4	P0A8C4		ygfB		3.6289e+06	3.50288e+06	3.54113e+06	3.60709e+06	3.66119e+06	3.53484e+06
P0A8D0	P0A8D0		nrdR		1.30497e+06	1.22861e+06	1.31752e+06	1.29668e+06	1.30902e+06	1.23978e+06
P0A8D3	P0A8D3		yaiI		2.34432e+06	2.33674e+06	2.39614e+06	2.4128e+06	2.28894e+06	2.59338e+06
P0A8D6	P0A8D6		ymdB		3.09245e+06	2.9703e+06	3.03044e+06	3.18089e+06	3.09147e+06	3.19383e+06
P0A8E1	P0A8E1		ycfP		1.16188e+07	1.19452e+07	1.22524e+07	1.20463e+07	1.13006e+07	1.07508e+07
P0A8E7	P0A8E7		yajQ		1.5463e+07	1.55841e+07	1.43627e+07	1.44793e+07	1.41413e+07	1.46149e+07
P0A8F0	P0A8F0		upp		2.81942e+07	2.90013e+07	2.92532e+07	2.89069e+07	2.88033e+07	2.64961e+07
P0A8F4	P0A8F4		udk		7.37532e+06	7.28266e+06	7.79654e+06	7.91834e+06	7.56133e+06	7.16778e+06
P0A8F8	P0A8F8		uvrB		1.58435e+06	1.80336e+06	1.95851e+06	1.92112e+06	1.78839e+06	1.77267e+06
P0A8G0	P0A8G0		uvrC		471099	393642	483340	525673	423387	308260
P0A8G3	P0A8G3		uxaC		1.86338e+06	1.85908e+06	1.74375e+06	1.80825e+06	1.71359e+06	1.89164e+06
P0A8G6	P0A8G6		wrbA		9.43874e+06	9.43005e+06	9.43532e+06	9.31356e+06	9.36636e+06	9.16431e+06
P0A8G9	P0A8G9		xseB		8.72658e+06	8.98774e+06	9.24916e+06	9.40454e+06	9.55144e+06	7.63939e+06
P0A8H8	P0A8H8		yacG		1.798e+06	1.72642e+06	1.6774e+06	1.77997e+06	1.65173e+06	1.55969e+06
P0A8I1	P0A8I1		yqgF		1.56526e+06	1.5767e+06	1.27956e+06	1.41681e+06	1.47755e+06	1.63368e+06
P0A8I3	P0A8I3		yaaA		3.69543e+06	3.65417e+06	3.60034e+06	3.59248e+06	3.42744e+06	3.60604e+06
P0A8I5	P0A8I5		trmB		6.58521e+06	6.6725e+06	6.05669e+06	6.13598e+06	6.11234e+06	5.48197e+06
P0A8I8	P0A8I8		rlmH		4.00623e+06	3.78172e+06	4.049e+06	4.01921e+06	3.92677e+06	3.72909e+06
P0A8J2	P0A8J2		dnaT		1.2514e+06	1.142e+06	1.08089e+06	1.22013e+06	1.08186e+06	818184
P0A8J4	P0A8J4		ybeD		1.19224e+07	1.21551e+07	1.24867e+07	1.21604e+07	1.21052e+07	1.25385e+07
P0A8J8	P0A8J8		rhlB		5.90666e+06	5.81141e+06	5.5299e+06	5.59932e+06	5.65417e+06	5.47658e+06
P0A8K1	P0A8K1		psd		4.01332e+06	4.21457e+06	4.23004e+06	4.1733e+06	4.41337e+06	4.55281e+06
P0A8K5	P0A8K5		yaeP		2.39465e+06	2.27416e+06	2.21123e+06	2.29056e+06	2.2849e+06	2.34174e+06
P0A8L1	P0A8L1		serS		3.25206e+07	3.33392e+07	3.29745e+07	3.16933e+07	3.19018e+07	2.98591e+07
P0A8L5	P0A8L5		ycgN		1.1501e+06	1.17637e+06	1.17295e+06	1.29255e+06	1.31997e+06	1.2618e+06
P0A8L7	P0A8L7		yciU		2.52533e+06	2.53991e+06	2.64052e+06	2.40024e+06	2.34354e+06	2.41757e+06
P0A8M0	P0A8M0		asnS		3.09192e+07	3.10224e+07	3.15129e+07	3.12123e+07	3.1545e+07	3.07551e+07
P0A8M3	P0A8M3		thrS		1.54399e+07	1.55157e+07	1.44062e+07	1.42759e+07	1.45242e+07	1.32464e+07
P0A8M6	P0A8M6		yeeX		1.0155e+07	1.03843e+07	1.0124e+07	1.01332e+07	9.90644e+06	9.25312e+06
P0A8N0	P0A8N0		matP		439546	461247	429823	313621	394470	371631
P0A8N3	P0A8N3		lysS		3.81622e+07	3.80632e+07	3.64902e+07	3.75812e+07	3.69774e+07	3.72855e+07
P0A8N5	P0A8N5		lysU		2.02783e+07	2.00548e+07	1.96111e+07	1.94877e+07	1.94295e+07	1.9917e+07
P0A8N7	P0A8N7		epmA		2.98515e+06	2.91165e+06	3.07078e+06	3.18417e+06	3.12775e+06	2.84539e+06
P0A8P3	P0A8P3		yggX		2.17672e+07	2.0592e+07	2.06672e+07	2.06423e+07	2.05168e+07	2.03383e+07
P0A8Q0	P0A8Q0		frdC		2.38807e+06	2.33469e+06	2.35016e+06	2.17522e+06	1.97397e+06	2.7366e+06
P0A8Q6	P0A8Q6		clpS		1.48969e+06	1.46092e+06	1.32254e+06	1.3978e+06	1.31619e+06	1.30071e+06
P0A8R0	P0A8R0		rraA		1.83237e+07	1.92092e+07	1.78202e+07	1.90161e+07	1.96862e+07	2.06435e+07
P0A8R9	P0A8R9		hdfR		1.19701e+06	987690	1.02957e+06	1.04197e+06	1.07036e+06	1.01857e+06
P0A8S1	P0A8S1		iciA		2.9127e+06	2.9624e+06	2.95159e+06	2.9796e+06	2.96457e+06	2.92906e+06
P0A8T1	P0A8T1		prmA		8.26242e+06	8.62074e+06	8.13304e+06	7.44001e+06	6.56182e+06	8.11889e+06
P0A8T7	P0A8T7		rpoC		5.05124e+07	5.00168e+07	4.87529e+07	4.90617e+07	4.87939e+07	4.50296e+07
P0A8U0	P0A8U0		syd		498344	431062	567437	466318	557014	607200
P0A8U2	P0A8U2		yafD		152397	192052	107721	118979	120360	100843
P0A8U6	P0A8U6		metJ		8.19768e+06	8.28319e+06	8.60059e+06	8.75202e+06	8.6743e+06	8.30802e+06
P0A8V0	P0A8V0		rbn		315412	324760			241843	
P0A8V2	P0A8V2		rpoB		3.77378e+07	3.8373e+07	3.69175e+07	3.75445e+07	3.77368e+07	3.58192e+07
P0A8V6	P0A8V6		fadR		8.44481e+06	7.91593e+06	8.55012e+06	8.7364e+06	8.14273e+06	7.70686e+06
P0A8W0	P0A8W0		nanR		2.76331e+06	2.84292e+06	2.80074e+06	2.77525e+06	2.88004e+06	2.7863e+06
P0A8W2	P0A8W2		slyA		9.65562e+06	9.62138e+06	1.0082e+07	9.56594e+06	9.78505e+06	8.32276e+06
P0A8W5	P0A8W5		yqgE		3.01645e+06	3.08724e+06	2.98341e+06	2.76068e+06	2.91994e+06	2.72942e+06
P0A8W8	P0A8W8		yfbU		1.89053e+07	1.8794e+07	1.91651e+07	1.88619e+07	1.89211e+07	1.60588e+07
P0A8X0	P0A8X0		yjgA		6.13179e+06	5.96554e+06	5.74762e+06	5.66978e+06	5.55063e+06	5.73933e+06
P0A8X2	P0A8X2		yceI		1.12265e+06	1.24597e+06	1.22921e+06	1.12863e+06	1.09937e+06	1.21361e+06
P0A8Y1	P0A8Y1		yjjG		1.21754e+06	1.10331e+06	1.22705e+06	1.23708e+06	1.17322e+06	1.24374e+06
P0A8Y3	P0A8Y3		yihX		2.72928e+06	2.67469e+06	2.925e+06	2.72495e+06	2.87878e+06	2.50452e+06
P0A8Y5	P0A8Y5		yidA		3.99596e+06	4.23628e+06	4.12175e+06	4.15287e+06	4.39964e+06	4.06909e+06
P0A8Z0	P0A8Z0		yciA		2.00819e+06	1.96024e+06	1.92927e+06	1.75469e+06	1.92033e+06	1.76013e+06
P0A8Z3	P0A8Z3		ybgC		5.81779e+06	2.75734e+06	4.14167e+06	3.40541e+06	4.64474e+06	6.16084e+06
P0A8Z7	P0A8Z7		yqiA		296089	237187	344959	322746	271576	75509.9
P0A901	P0A901		blc		823241	855142	824604	714782	859093	1.02048e+06
P0A903	P0A903		bamC		1.93986e+07	1.93824e+07	1.92404e+07	1.97406e+07	1.8423e+07	1.88062e+07
P0A905	P0A905		slyB		3.16274e+07	3.11601e+07	3.04343e+07	3.06066e+07	3.0617e+07	2.73581e+07
P0A908	P0A908		mipA		2.41504e+06	2.32195e+06	1.97737e+06	2.05034e+06	1.95158e+06	2.48732e+06
P0A910	P0A910		ompA		5.9692e+08	6.05445e+08	5.91244e+08	5.82731e+08	5.77582e+08	5.58518e+08
P0A912	P0A912		pal		4.14144e+07	4.03837e+07	4.06635e+07	3.95327e+07	3.9886e+07	3.88229e+07
P0A915	P0A915		ompW		1.82528e+07	1.79032e+07	1.60859e+07	1.67466e+07	1.64182e+07	1.75867e+07
P0A917	P0A917		ompX		1.66641e+07	1.64234e+07	1.49028e+07	1.49872e+07	1.49803e+07	1.67595e+07
P0A921	P0A921		pldA		1.99441e+06	1.94553e+06	1.95827e+06	1.80544e+06	1.67887e+06	2.15227e+06
P0A927	P0A927		tsx		1.03986e+07	1.02703e+07	9.62597e+06	9.62611e+06	8.91627e+06	9.64576e+06
P0A932	P0A932		gfcE		1.61934e+07	1.5578e+07	1.4577e+07	1.44091e+07	1.39516e+07	1.45793e+07
P0A935	P0A935		mltA		5.74669e+06	5.50361e+06	5.7647e+06	5.66438e+06	5.58535e+06	4.83799e+06
P0A937	P0A937		bamE		8.37283e+06	8.60546e+06	8.2246e+06	8.00548e+06	8.41509e+06	6.99659e+06
P0A940	P0A940		bamA		1.46938e+07	1.4433e+07	1.38214e+07	1.41498e+07	1.41344e+07	1.39962e+07
P0A944	P0A944		rimI		552026	591112	729894	787222	756250	665737
P0A948	P0A948		rimJ		329188	450707	439949	485802	365751	
P0A951	P0A951		speG		1.31639e+06	1.40088e+06	1.18718e+06	1.33131e+06	1.13993e+06	1.05868e+06
P0A953	P0A953		fabB		3.27618e+07	3.24529e+07	3.23232e+07	3.2209e+07	3.12552e+07	3.11428e+07
P0A955	P0A955		eda		2.60845e+07	2.60726e+07	2.6166e+07	2.57614e+07	2.56663e+07	2.28202e+07
P0A959	P0A959		alaA		1.77314e+06	1.89877e+06	1.79627e+06	1.82474e+06	1.67849e+06	1.66997e+06
P0A962	P0A962		ansA		1.9098e+06	1.7973e+06	1.88461e+06	1.89487e+06	1.78572e+06	1.88435e+06
P0A964	P0A964		cheW		1.48328e+07	1.46852e+07	1.60614e+07	1.57874e+07	1.60288e+07	1.66559e+07
P0A968	P0A968		cspD		2.37505e+06	2.38874e+06	1.95815e+06	2.00433e+06	1.8346e+06	2.14107e+06
P0A972	P0A972		cspE		2.92078e+08	2.9971e+08	1.98935e+08	1.94517e+08	1.99982e+08	2.52104e+08
P0A978	P0A978		cspG		1.16061e+07	1.28957e+07	1.10331e+07	1.1453e+07	1.23204e+07	1.08435e+07
P0A988	P0A988		dnaN		5.83082e+06	5.65075e+06	5.80342e+06	5.62069e+06	5.49958e+06	4.87916e+06
P0A991	P0A991		fbaB		8.60686e+06	8.72746e+06	7.85816e+06	8.27797e+06	8.2477e+06	8.02171e+06
P0A993	P0A993		fbp		1.81066e+07	1.8186e+07	1.85329e+07	1.85632e+07	1.83457e+07	1.68201e+07
P0A996	P0A996		glpC		1.65272e+06	1.58349e+06	1.63762e+06	1.67861e+06	1.59476e+06	1.54301e+06
P0A998	P0A998		ftnA		3.94528e+07	4.23783e+07	4.09185e+07	4.24458e+07	4.0602e+07	4.27686e+07
P0A9A2	P0A9A2		ftnB		712632	784353	622450	677497	507841	978869
P0A9A6	P0A9A6		ftsZ		1.3345e+07	1.35448e+07	1.37729e+07	1.37317e+07	1.37371e+07	1.31034e+07
P0A9A9	P0A9A9		fur		1.85737e+07	1.85945e+07	1.99092e+07	1.94273e+07	2.04024e+07	1.55187e+07
P0A9B2	P0A9B2		gapA		3.53524e+08	3.45934e+08	3.31603e+08	3.25599e+08	3.31093e+08	3.06597e+08
P0A9B6	P0A9B6		epd		1.69755e+06	1.66977e+06	1.63919e+06	1.69433e+06	1.69625e+06	1.57812e+06
P0A9C0	P0A9C0		glpA		2.24476e+06	2.28588e+06	2.2329e+06	2.17474e+06	2.22899e+06	2.10408e+06
P0A9C3	P0A9C3		galM		5.49646e+06	5.43756e+06	5.15403e+06	5.16543e+06	5.1282e+06	4.78492e+06
P0A9C5	P0A9C5		glnA		4.42002e+07	4.375e+07	4.18828e+07	4.27604e+07	4.28343e+07	4.07454e+07
P0A9C9	P0A9C9		glpX		4.99309e+06	5.05222e+06	4.90703e+06	5.00208e+06	5.14478e+06	5.05116e+06
P0A9D2	P0A9D2		gstA		6.50112e+06	6.73572e+06	6.47898e+06	6.42677e+06	6.37933e+06	6.30283e+06
P0A9D4	P0A9D4		cysE		3.4504e+06	3.1876e+06	3.15971e+06	3.04984e+06	2.99712e+06	3.25319e+06
P0A9D8	P0A9D8		dapD		3.47193e+07	3.4251e+07	3.58489e+07	3.58866e+07	3.49745e+07	3.3704e+07
P0A9E5	P0A9E5		fnr		8.89208e+06	9.17208e+06	8.22864e+06	8.76272e+06	8.52266e+06	8.60555e+06
P0A9F1	P0A9F1		mntR		1.08715e+06	1.12666e+06	1.11089e+06	1.08895e+06	1.26011e+06	1.16099e+06
P0A9F3	P0A9F3		cysB		3.17283e+06	3.12089e+06	2.9874e+06	3.14191e+06	2.95172e+06	3.04791e+06
P0A9F6	P0A9F6		gcvA		214792	213145	183170	189356	208703	204007
P0A9G2	P0A9G2		nhaR		1.04836e+06	1.07467e+06	945183	901551	940732	1.02413e+06
P0A9G6	P0A9G6		aceA		6.91165e+06	7.0132e+06	6.88968e+06	7.01498e+06	6.8135e+06	7.01554e+06
P0A9G8	P0A9G8		modE		3.21764e+06	3.24425e+06	2.89187e+06	3.12384e+06	2.91246e+06	3.21208e+06
P0A9H1	P0A9H1		mug		3.3907e+06	2.69605e+06	2.48006e+06	2.66423e+06	2.8476e+06	3.09606e+06
P0A9H5	P0A9H5		btuR		1.84267e+06	1.7794e+06	1.83852e+06	1.73766e+06	1.66577e+06	1.62542e+06
P0A9H7	P0A9H7		cfa		3.19185e+06	3.16353e+06	3.1879e+06	3.15776e+06	3.18172e+06	3.27668e+06
P0A9H9	P0A9H9		cheZ		2.18422e+06	2.25307e+06	2.01801e+06	2.2089e+06	2.06083e+06	2.08235e+06
P0A9I1	P0A9I1		citE		6.13096e+06	6.16379e+06	6.10942e+06	5.99746e+06	6.07375e+06	5.95812e+06
P0A9I3	P0A9I3		gcvR		2.50655e+06	2.39347e+06	2.12888e+06	2.12819e+06	1.99431e+06	1.9271e+06
P0A9I8	P0A9I8		nirD		2.93253e+06	2.766e+06	2.79174e+06	2.61989e+06	2.59428e+06	2.6996e+06
P0A9J0	P0A9J0		rng		4.29353e+06	4.37925e+06	4.41668e+06	4.53674e+06	4.21754e+06	4.18172e+06
P0A9J4	P0A9J4		panE		2.76889e+06	2.80838e+06	2.66736e+06	2.78821e+06	2.51163e+06	2.55081e+06
P0A9J6	P0A9J6		rbsK		3.35709e+06	3.38078e+06	3.7886e+06	3.60511e+06	3.62798e+06	4.27266e+06
P0A9J8	P0A9J8		pheA		2.10009e+06	1.92185e+06	2.2183e+06	2.24276e+06	2.28954e+06	1.9766e+06
P0A9K3	P0A9K3		ybeZ		5.94555e+06	5.8419e+06	5.88305e+06	5.73437e+06	6.0217e+06	5.88723e+06
P0A9K7	P0A9K7		phoU		2.52473e+06	2.55505e+06	2.73573e+06	2.69341e+06	2.57142e+06	2.26059e+06
P0A9K9	P0A9K9		slyD		7.81213e+07	7.72344e+07	7.13181e+07	6.92129e+07	7.09951e+07	6.46906e+07
P0A9L3	P0A9L3		fklB		1.99608e+07	1.9759e+07	2.01953e+07	1.99924e+07	1.97079e+07	1.8188e+07
P0A9L5	P0A9L5		ppiC		2.86114e+06	2.84048e+06	2.58095e+06	2.67937e+06	2.77698e+06	2.46345e+06
P0A9L8	P0A9L8		proC		2.70296e+06	2.7196e+06	3.21319e+06	2.73164e+06	2.75865e+06	2.19497e+06
P0A9M0	P0A9M0		lon		1.00777e+07	1.00864e+07	9.63705e+06	9.72214e+06	9.81251e+06	9.80285e+06
P0A9M2	P0A9M2		hpt		5.74724e+06	5.5159e+06	5.60426e+06	5.78908e+06	5.70109e+06	5.47261e+06
P0A9M5	P0A9M5		gpt		8.7826e+07	8.13632e+07	7.98803e+07	8.09285e+07	8.37819e+07	7.23476e+07
P0A9M8	P0A9M8		pta		3.92356e+07	3.90267e+07	3.89346e+07	3.86864e+07	3.82775e+07	3.6496e+07
P0A9N4	P0A9N4		pflA		5.12336e+06	5.03573e+06	4.98778e+06	4.85229e+06	4.79388e+06	4.74586e+06
P0A9P0	P0A9P0		lpdA		3.35567e+07	3.28952e+07	3.17334e+07	3.16407e+07	3.08654e+07	2.88155e+07
P0A9P4	P0A9P4		trxB		1.55153e+07	1.55883e+07	1.61045e+07	1.62253e+07	1.66102e+07	1.41407e+07
P0A9P6	P0A9P6		deaD		9.91577e+06	9.95858e+06	9.98015e+06	9.97708e+06	1.00455e+07	9.96244e+06
P0A9Q1	P0A9Q1		arcA		2.57557e+07	2.56693e+07	2.49198e+07	2.50163e+07	2.46544e+07	2.18713e+07
P0A9Q5	P0A9Q5		accD		1.63381e+07	1.6446e+07	1.63303e+07	1.67841e+07	1.68008e+07	1.65405e+07
P0A9Q7	P0A9Q7		adhE		1.88237e+08	1.87351e+08	1.82681e+08	1.83435e+08	1.83255e+08	1.69408e+08
P0A9Q9	P0A9Q9		asd		1.92558e+07	1.92942e+07	1.9218e+07	1.91262e+07	1.88675e+07	1.83873e+07
P0A9R4	P0A9R4		fdx		1.03902e+07	1.04446e+07	1.05852e+07	1.08155e+07	1.06668e+07	9.03427e+06
P0A9R7	P0A9R7		ftsE		2.77233e+06	2.80253e+06	2.85913e+06	2.76796e+06	2.8262e+06	2.92303e+06
P0A9S1	P0A9S1		fucO		1.11626e+06	1.05923e+06	1.16179e+06	1.1646e+06	1.17856e+06	1.22449e+06
P0A9S5	P0A9S5		gldA		1.62515e+07	1.62003e+07	1.59525e+07	1.6193e+07	1.68481e+07	1.58664e+07
P0A9T0	P0A9T0		serA		6.78173e+06	6.80052e+06	6.56185e+06	6.75608e+06	6.59153e+06	7.35748e+06
P0A9T4	P0A9T4		tas		9.10994e+06	9.54886e+06	9.59877e+06	9.41677e+06	9.08341e+06	8.09172e+06
P0A9T6	P0A9T6		ybaQ		826573	840804	736630	736007	782285	655684
P0A9T8	P0A9T8		ybbA		787727	764961	790139	810504	771538	767349
P0A9U1	P0A9U1		ybhF		349505	304707	369484	440552	246202	447903
P0A9U3	P0A9U3		ybiT		5.8114e+06	5.8299e+06	5.71529e+06	5.7243e+06	5.86276e+06	5.7671e+06
P0A9V1	P0A9V1		lptB		4.24869e+06	4.17258e+06	4.23503e+06	4.16583e+06	4.26685e+06	4.16694e+06
P0A9W3	P0A9W3		yjjK		9.23513e+06	9.08333e+06	9.11083e+06	8.85071e+06	8.67359e+06	8.364e+06
P0A9W6	P0A9W6		yrbA		1.17378e+07	1.08987e+07	1.26883e+07	1.13601e+07	1.26055e+07	1.1044e+07
P0A9W9	P0A9W9		yrdA		5.65664e+06	5.49009e+06	5.48322e+06	5.42319e+06	5.66156e+06	5.68967e+06
P0A9X4	P0A9X4		mreB		2.5904e+07	2.57627e+07	2.68331e+07	2.58578e+07	2.66326e+07	2.26072e+07
P0A9X9	P0A9X9		cspA		3.60549e+07	3.52643e+07	3.06962e+07	3.13958e+07	3.2157e+07	3.15861e+07
P0A9Y6	P0A9Y6		cspC		1.80828e+08	1.84327e+08	1.67482e+08	1.66781e+08	1.7151e+08	1.72707e+08
P0A9Z1	P0A9Z1		glnB		2.30305e+07	2.34331e+07	2.22849e+07	2.11438e+07	2.15791e+07	2.30848e+07
P0AA04	P0AA04		ptsH		5.52372e+07	5.92069e+07	3.56701e+07	3.75588e+07	3.7353e+07	5.33598e+07
P0AA10	P0AA10		rplM		6.88669e+07	6.93919e+07	6.67519e+07	6.42529e+07	6.30496e+07	6.69014e+07
P0AA16	P0AA16		ompR		9.4302e+06	9.40919e+06	9.42944e+06	9.34361e+06	9.48092e+06	9.0633e+06
P0AA25	P0AA25		trxA		2.7735e+07	2.80337e+07	2.86778e+07	2.81207e+07	2.88403e+07	2.70283e+07
P0AA31	P0AA31		yedF		3.8287e+06	3.62187e+06	3.7257e+06	3.70655e+06	3.7481e+06	3.85865e+06
P0AA37	P0AA37		rluA		408449	350560	397748	435361	410039	421656
P0AA39	P0AA39		rluC		937552	979789	974566	923958	914495	1.11643e+06
P0AA43	P0AA43		rsuA		4.46133e+06	4.75279e+06	4.76724e+06	4.91015e+06	4.5916e+06	4.44508e+06
P0AA53	P0AA53		qmcA		1.90796e+06	1.82759e+06	1.73906e+06	2.07245e+06	1.9277e+06	1.69799e+06
P0AA86	P0AA86		dsbE		1.19094e+06	1.11314e+06	1.08974e+06	1.02536e+06	950547	859860
P0AA91	P0AA91		yeaY		1.3275e+06	1.31296e+06	1.31395e+06	1.3294e+06	1.2785e+06	1.33741e+06
P0AA93	P0AA93		ypdA		337045	358708	351347	318743	328365	243850
P0AA95	P0AA95		yacC		1.15708e+06	1.08286e+06	1.13445e+06	1.16516e+06	1.13233e+06	1.24262e+06
P0AA97	P0AA97		yaeQ		899272	952790	934169	872200	877761	985286
P0AAA1	P0AAA1		yagU		3.59564e+06	3.52411e+06	3.90732e+06	3.59208e+06	3.53437e+06	3.3891e+06
P0AAB4	P0AAB4		ubiD		2.26821e+06	2.19135e+06	2.0489e+06	1.96521e+06	1.90406e+06	2.10598e+06
P0AAB6	P0AAB6		galF		1.18977e+07	1.22116e+07	1.24193e+07	1.20467e+07	1.16555e+07	1.08446e+07
P0AAB8	P0AAB8		uspD		2.45302e+06	2.43067e+06	2.22716e+06	2.36532e+06	2.59208e+06	2.1182e+06
P0AAC0	P0AAC0		uspE		4.98844e+06	4.80795e+06	4.91063e+06	4.81809e+06	5.03136e+06	4.84672e+06
P0AAC8	P0AAC8		iscA		6.106e+06	6.01336e+06	6.12192e+06	6.27142e+06	6.65312e+06	5.32543e+06
P0AAD6	P0AAD6		sdaC		732884	603360	919955	799426	917157	
P0AAF6	P0AAF6		artP		1.07658e+06	961014	1.00847e+06	1.09779e+06	864941	813226
P0AAG3	P0AAG3		gltL		360787	355402	449902	408625	460958	
P0AAH0	P0AAH0		pstB		1.3808e+06	893292	929236	958259	875985	874616
P0AAH8	P0AAH8		sapF		550649	520047	643822	557535	620930	618873
P0AAI3	P0AAI3		ftsH		1.26534e+07	1.25469e+07	1.21631e+07	1.22006e+07	1.25381e+07	1.21231e+07
P0AAI5	P0AAI5		fabF		3.15761e+07	3.23213e+07	3.02705e+07	3.01158e+07	3.12316e+07	3.0392e+07
P0AAI9	P0AAI9		fabD		1.07093e+07	1.06951e+07	1.09343e+07	1.08834e+07	1.0798e+07	9.84035e+06
