Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P27859	P27859		tatD		1.67633e+06	1.56492e+06	1.7343e+06	1.81245e+06	1.63272e+06	1.80181e+06
P28248	P28248		dcd		2.92217e+06	2.90707e+06	2.98783e+06	2.89723e+06	2.8393e+06	2.91581e+06
P28249	P28249		asmA		2.46179e+06	2.34251e+06	2.60877e+06	2.50456e+06	2.80858e+06	2.52397e+06
P28304	P28304		qorA		3.32369e+06	3.41721e+06	3.37632e+06	3.33191e+06	3.51744e+06	3.7686e+06
P28305	P28305		pabC		538200	563898	597434	711772	641113	703206
P28629	P28629		adiA		1.82461e+06	1.7503e+06	1.89955e+06	1.8811e+06	1.82062e+06	1.83719e+06
P28631	P28631		holB			32542.5	87208.7		30627.1	
P28634	P28634		tsaA		550654	632929	543464	477401	516271	615720
P28635	P28635		metQ		1.34726e+07	1.44248e+07	1.2669e+07	1.36245e+07	1.46491e+07	1.43558e+07
P28903	P28903		nrdD		5.71721e+06	5.86835e+06	5.65824e+06	5.75302e+06	5.78961e+06	5.61821e+06
P28904	P28904		treC		2.43416e+06	2.54175e+06	2.56518e+06	2.50176e+06	2.68132e+06	2.52946e+06
P28905	P28905		holC		3.28555e+06	2.67679e+06	3.08804e+06	3.53605e+06	2.37851e+06	2.5151e+06
P29012	P29012		dadX		1.31386e+06	1.24402e+06	1.26124e+06	1.21246e+06	1.27852e+06	1.35363e+06
P29018	P29018		cydD		737777	682630	670533	852774	731496	801509
P29131	P29131		ftsN		1.77589e+06	1.65599e+06	1.47049e+06	1.70552e+06	1.53579e+06	1.84869e+06
P29208	P29208		menC		2.9393e+06	2.79849e+06	2.92068e+06	2.99783e+06	2.85919e+06	2.8743e+06
P29217	P29217		yceH		3.29397e+06	3.40437e+06	3.3968e+06	3.31723e+06	3.32232e+06	3.41068e+06
P29680	P29680		hemE		5.11672e+06	4.90842e+06	5.08497e+06	5.24005e+06	5.09252e+06	4.81624e+06
P29744	P29744		flgL		2.63972e+06	2.66349e+06	2.52101e+06	2.80886e+06	2.69873e+06	2.69311e+06
P29745	P29745		pepT		6.02436e+06	6.11409e+06	6.14492e+06	6.04922e+06	6.20085e+06	6.13643e+06
P30011	P30011		nadC		2.02241e+06	1.83506e+06	1.84603e+06	1.99527e+06	1.87845e+06	1.99518e+06
P30014	P30014		rnt		5.28244e+06	4.90611e+06	5.58318e+06	5.4687e+06	5.02537e+06	5.07021e+06
P30125	P30125		leuB		866358	794966	891739	901643	779145	847448
P30128	P30128		greB		2.04544e+06	2.17979e+06	1.95256e+06	2.01573e+06	2.06086e+06	2.15076e+06
P30130	P30130		fimD		1.71004e+06	1.65292e+06	1.85782e+06	1.73835e+06	1.87413e+06	1.71158e+06
P30131	P30131		hypF		615702		572818	569450	438192	376172
P30177	P30177		ybiB		8.6593e+06	8.64316e+06	8.39787e+06	8.67837e+06	8.54231e+06	8.70052e+06
P30178	P30178		ybiC		2.23461e+06	2.34219e+06	2.50778e+06	2.47017e+06	2.32272e+06	2.41953e+06
P30744	P30744		sdaB		5.2605e+06	5.8446e+06	5.22629e+06	4.98e+06	5.71992e+06	5.81957e+06
P30749	P30749		moaE		3.50509e+06	3.15631e+06	3.60627e+06	3.59403e+06	3.37051e+06	3.59385e+06
P30750	P30750		metN		1.68817e+06	1.54504e+06	1.68837e+06	1.7537e+06	1.70917e+06	1.51995e+06
P30843	P30843		basR		1.6944e+06	1.9951e+06	2.00136e+06	1.73905e+06	1.74452e+06	1.91654e+06
P30847	P30847		baeS			225553			188285	179459
P30850	P30850		rnb		6.83945e+06	6.75576e+06	6.78166e+06	6.93923e+06	6.71092e+06	6.79602e+06
P30852	P30852		smf		1.9072e+06	1.98615e+06	1.61046e+06	1.74931e+06	2.04656e+06	2.0062e+06
P30859	P30859		artI		2.33394e+06	2.11813e+06	2.23877e+06	2.37675e+06	2.14484e+06	2.14984e+06
P30870	P30870		glnE		844076	871586	832084	753177	876565	877660
P30871	P30871		ygiF		3.9761e+06	4.0756e+06	3.87714e+06	3.92666e+06	3.91149e+06	3.76015e+06
P30958	P30958		mfd		6.17208e+06	5.90369e+06	6.11889e+06	6.3896e+06	6.27671e+06	6.17307e+06
P31057	P31057		panB		5.63959e+06	5.28872e+06	5.52513e+06	5.91178e+06	5.31618e+06	5.44144e+06
P31060	P31060		modF		121443	200424	169376	156615	174328	174529
P31063	P31063		yedD		5.40719e+06	5.77012e+06	5.3374e+06	5.16148e+06	5.4401e+06	5.43479e+06
P31068	P31068		fliH		2.92291e+06	3.02837e+06	3.39888e+06	3.20082e+06	3.28009e+06	2.8426e+06
P31069	P31069		kch		1.74703e+06	1.35098e+06	1.48492e+06	1.50763e+06	1.2459e+06	1.17413e+06
P31119	P31119		aas		2.60292e+06	2.44552e+06	2.65421e+06	2.53317e+06	2.47794e+06	2.39952e+06
P31120	P31120		glmM		7.4251e+06	7.61191e+06	7.36944e+06	7.46362e+06	7.33e+06	7.54659e+06
P31133	P31133		potF		541904	528509	504250	595362	643517	584007
P31142	P31142		sseA		7.19272e+06	6.81301e+06	7.16755e+06	7.00906e+06	6.9331e+06	6.89164e+06
P31224	P31224		acrB		5.37028e+06	5.63188e+06	5.46416e+06	5.50862e+06	5.50374e+06	5.41626e+06
P31433	P31433		yicH		1.15133e+06	1.11113e+06	1.24164e+06	1.14967e+06	1.15987e+06	1.16069e+06
P31455	P31455		yidR		3.317e+06	3.336e+06	3.25015e+06	3.39328e+06	3.18597e+06	3.03686e+06
P31460	P31460		dgoR		1.42348e+06	1.49082e+06	1.45734e+06	1.4385e+06	1.52504e+06	1.49522e+06
P31467	P31467		yieH		2.00182e+06	1.98966e+06	1.97212e+06	2.02308e+06	1.92603e+06	1.94833e+06
P31471	P31471		yieL			338168		497294		565527
P31473	P31473		ravA		1.28528e+06	1.42361e+06	1.31943e+06	1.3008e+06	1.35564e+06	1.36877e+06
P31475	P31475		yieP		1.23779e+06	1.2846e+06	1.29149e+06	1.25504e+06	1.41636e+06	1.32922e+06
P31545	P31545		efeB		1.00019e+06	1.0087e+06	1.06069e+06	1.00263e+06	1.06801e+06	1.1158e+06
P31550	P31550		thiB		1.58643e+06	1.55365e+06	1.65187e+06	1.79803e+06	1.6251e+06	1.66021e+06
P31554	P31554		lptD		5.63629e+06	5.52605e+06	5.5472e+06	5.56094e+06	5.5031e+06	5.45096e+06
P31658	P31658		hchA		7.36969e+06	8.55415e+06	8.23302e+06	7.91221e+06	8.90328e+06	8.41217e+06
P31663	P31663		panC		2.73909e+06	2.82407e+06	2.94754e+06	2.84499e+06	2.82617e+06	2.89591e+06
P31677	P31677		otsA		860270	788141	982597	950422	856524	816128
P31678	P31678		otsB			791902	725055	759022		741988
P31680	P31680		djlA		1.25189e+06	1.04208e+06	996834	1.34103e+06	1.00247e+06	1.06473e+06
P31697	P31697		fimC		3.47499e+06	3.49618e+06	3.64067e+06	3.36923e+06	3.36121e+06	3.30649e+06
P31802	P31802		narP		2.70623e+06	3.09488e+06	2.81453e+06	2.79873e+06	2.75398e+06	3.13406e+06
P31806	P31806		nnr		805927	805512	674896	818243	694051	748965
P31808	P31808		yciK		3.25793e+06	3.25935e+06	3.28572e+06	3.22781e+06	3.31929e+06	3.32652e+06
P31825	P31825		yfiC		780938	866129	872268	890760	850640	942445
P31979	P31979		nuoF		1.23322e+07	1.19393e+07	1.23355e+07	1.2314e+07	1.22418e+07	1.17286e+07
P32099	P32099		lplA		2.03805e+06	1.83636e+06	2.33581e+06	2.17247e+06	1.92997e+06	1.79023e+06
P32131	P32131		hemN		8.21873e+06	8.35213e+06	8.37391e+06	8.07065e+06	7.99508e+06	7.85339e+06
P32132	P32132		typA		3.72356e+07	3.62276e+07	3.67673e+07	3.67257e+07	3.67002e+07	3.68785e+07
P32157	P32157		yiiM		3.6215e+06	3.33595e+06	3.557e+06	3.52441e+06	3.31861e+06	3.30667e+06
P32160	P32160		yiiQ		1.10552e+06	841144	1.11801e+06	1.1163e+06	977844	819127
P32162	P32162		yiiS		1.99867e+06	1.82192e+06	1.9583e+06	2.11847e+06	1.62737e+06	1.91999e+06
P32173	P32173		mobA		623996	612444	670855	581152	578100	661843
P32176	P32176		fdoG		5.45585e+06	5.24752e+06	5.35463e+06	5.46979e+06	5.41019e+06	5.28857e+06
P32662	P32662		gph		1.207e+06	1.00553e+06	1.03701e+06	1.00024e+06	1.11389e+06	1.09319e+06
P32664	P32664		nudC		1.29384e+06	1.06063e+06	1.16209e+06	1.17705e+06	912426	1.00522e+06
P32680	P32680		yjaG		1.88728e+06	1.70187e+06	1.77307e+06	1.76737e+06	1.73791e+06	1.76407e+06
P32684	P32684		rluF		1.14102e+06	1.04587e+06	1.33148e+06	1.21008e+06	962265	1.31819e+06
P32685	P32685		yjbD		970249	746570	1.1813e+06	965187	708407	963065
P32695	P32695		dusA		1.42988e+06	1.55661e+06	1.46506e+06	1.54877e+06	1.41097e+06	1.58295e+06
P32710	P32710		nrfE		658689	884579	837355	733281	831871	888168
P33011	P33011		yeeA		1.88506e+06	1.8084e+06	1.91702e+06	1.81372e+06	2.21342e+06	2.07039e+06
P33018	P33018		yeiG		270667	307438	214030	310842	464101	388112
P33025	P33025		psuG		1.94563e+06	1.97227e+06	1.78991e+06	1.96741e+06	1.99934e+06	2.01421e+06
P33030	P33030		yeiR		1.50311e+06	1.52373e+06	1.41017e+06	1.47794e+06	1.6376e+06	1.70197e+06
P33136	P33136		mdoG		1.3072e+07	1.21409e+07	1.26986e+07	1.27909e+07	1.24989e+07	1.22822e+07
P33195	P33195		gcvP		5.32854e+06	5.47993e+06	5.31152e+06	5.46734e+06	5.33619e+06	5.66586e+06
P33218	P33218		yebE		1.64494e+06	1.61491e+06	1.7441e+06	1.4959e+06	1.64734e+06	1.42925e+06
P33219	P33219		yebF		322632	341898	351945	326996	265089	337447
P33224	P33224		aidB		167558	148049	155607	200057		135190
P33225	P33225		torA		3.5873e+06	3.24904e+06	3.48334e+06	3.67474e+06	3.40506e+06	3.1544e+06
P33235	P33235		flgK		1.02011e+07	9.71335e+06	9.6202e+06	1.00341e+07	1.00329e+07	9.99262e+06
P33355	P33355		yehS		2.82696e+06	2.84023e+06	2.64641e+06	2.6905e+06	2.73713e+06	2.66814e+06
P33362	P33362		osmF		1.7459e+06	1.68084e+06	1.56937e+06	1.70494e+06	1.65739e+06	1.66641e+06
P33363	P33363		bglX		5.15649e+06	5.49278e+06	5.26093e+06	5.42865e+06	5.50485e+06	5.63332e+06
P33570	P33570		tktB		2.36273e+06	2.24598e+06	2.28458e+06	2.28916e+06	2.27621e+06	2.30099e+06
P33590	P33590		nikA		3.68294e+06	3.51943e+06	3.58084e+06	3.56006e+06	3.63589e+06	3.56197e+06
P33599	P33599		nuoC		1.34184e+07	1.32207e+07	1.33447e+07	1.32723e+07	1.31154e+07	1.29505e+07
P33602	P33602		nuoG		1.24866e+07	1.22039e+07	1.21623e+07	1.22156e+07	1.25376e+07	1.23463e+07
P33643	P33643		rluD		3.17764e+06	3.06397e+06	3.1834e+06	3.21578e+06	2.91569e+06	2.92637e+06
P33644	P33644		yfiH		823200	1.00427e+06	824279	907838	924838	811925
P33650	P33650		feoB		2.1752e+06	2.34039e+06	2.16466e+06	2.03827e+06	2.16959e+06	2.42354e+06
P33667	P33667		selU		782782	789983	785448	835768	899241	900784
P33898	P33898		gapC		2.20179e+06	2.04824e+06	2.0742e+06	2.11822e+06	2.06681e+06	1.87393e+06
P33916	P33916		yejF		154098	165413	165202	167732	164457	181566
P33920	P33920		yejK		2.54658e+06	2.47515e+06	2.43803e+06	2.52561e+06	2.51943e+06	2.56346e+06
P33937	P33937		napA		4.01921e+06	3.85982e+06	4.07791e+06	4.00092e+06	3.80625e+06	3.82072e+06
P34209	P34209		ydcF		1.17178e+06	1.00273e+06	1.03181e+06	1.01453e+06	1.11529e+06	1.13056e+06
P35340	P35340		ahpF		9.98745e+06	9.50611e+06	9.76635e+06	9.83052e+06	9.63174e+06	9.38006e+06
P36548	P36548		amiA		1.30534e+06	1.35714e+06	1.27236e+06	1.24169e+06	1.48154e+06	1.27395e+06
P36553	P36553		hemF			812923	831781		838323	967771
P36566	P36566		smtA		682696	510969	744069	649432	537792	617440
P36649	P36649		cueO		2.43554e+06	2.0923e+06	2.06715e+06	2.03228e+06	1.9128e+06	1.95271e+06
P36659	P36659		cbpA		3.17654e+06	2.98279e+06	3.47296e+06	3.48248e+06	3.31367e+06	3.16522e+06
P36672	P36672		treB		1.20366e+06	1.28553e+06	1.06908e+06	1.17909e+06	1.05721e+06	1.14907e+06
P36673	P36673		treR		882315	772403	789663	908604	614391	853142
P36680	P36680		zapD		2.86258e+06	2.62534e+06	2.87469e+06	2.75971e+06	2.63529e+06	2.64075e+06
P36683	P36683		acnB		9.0827e+06	9.20308e+06	8.86723e+06	9.02125e+06	9.02556e+06	8.97044e+06
P36767	P36767		rdgC		4.74607e+06	5.08693e+06	4.78612e+06	4.95996e+06	4.95823e+06	5.38882e+06
P36771	P36771		lrhA		3.04838e+06	3.179e+06	2.61594e+06	3.07573e+06	3.27593e+06	2.6745e+06
P36879	P36879		yadG		1.78566e+06	1.58443e+06	1.72554e+06	1.85167e+06	1.6851e+06	1.96022e+06
P36928	P36928		yegD		1.68036e+06	1.59898e+06	1.66876e+06	1.61103e+06	1.50269e+06	1.61625e+06
P36929	P36929		rsmB		3.13112e+06	3.06461e+06	3.21577e+06	3.20049e+06	3.0065e+06	3.07612e+06
P36930	P36930		gatR		258923	388547	257844	257141	315017	305564
P36938	P36938		pgm		7.15345e+06	7.27352e+06	7.24729e+06	7.21639e+06	7.22528e+06	7.21e+06
P36979	P36979		rlmN		3.46953e+06	3.55392e+06	3.57177e+06	3.42841e+06	3.53111e+06	3.6027e+06
P36999	P36999		rlmA		1.04888e+06	964804	1.18203e+06	1.09442e+06	919371	892937
P37005	P37005		lasT		1.53318e+06	1.61568e+06	1.49373e+06	1.39548e+06	1.36426e+06	1.51218e+06
P37025	P37025		ligT		305201	362139	341102	371095	402734	336117
P37028	P37028		btuF		530157	554051	566794	470481	496701	465344
P37051	P37051		purU		5.46937e+06	5.69658e+06	5.31229e+06	5.31557e+06	5.63493e+06	5.61919e+06
P37052	P37052		ychJ		863182	863721	922196	863376	905283	897771
P37095	P37095		pepB		1.43295e+07	1.42676e+07	1.42745e+07	1.41462e+07	1.42804e+07	1.39639e+07
P37128	P37128		nudK		1.18656e+06	1.02639e+06	1.19349e+06	1.12646e+06	948833	1.01813e+06
P37177	P37177		ptsP		994015	961879	1.07985e+06	987758	1.01654e+06	1.02232e+06
P37182	P37182		hybD		3.71385e+06	3.89651e+06	3.68971e+06	3.84281e+06	3.84363e+06	3.7246e+06
P37194	P37194		slp		4.80166e+07	4.89865e+07	5.01609e+07	4.80134e+07	4.80587e+07	4.98584e+07
P37325	P37325		ybcH		420198	374116	492287	354634	245516	260823
P37329	P37329		modA		3.94218e+06	4.07604e+06	3.87451e+06	3.97949e+06	4.19583e+06	4.21887e+06
P37330	P37330		glcB		3.65549e+06	3.55447e+06	3.56269e+06	3.58095e+06	3.53638e+06	3.5324e+06
P37342	P37342		yjjI		2.94295e+06	2.89753e+06	3.05141e+06	2.98597e+06	2.94892e+06	3.02723e+06
P37349	P37349		dhaM		2.86074e+06	2.6451e+06	2.76742e+06	2.84668e+06	2.88877e+06	2.77545e+06
P37440	P37440		ucpA		6.43596e+06	5.88689e+06	6.17703e+06	6.62097e+06	6.60399e+06	6.77233e+06
P37590	P37590		pmrD		2.34039e+06	2.13882e+06	2.11123e+06	1.72271e+06	1.93047e+06	2.22443e+06
P37613	P37613		yhhK		4.07975e+06	4.42083e+06	4.13264e+06	4.08593e+06	4.50161e+06	4.37249e+06
P37617	P37617		zntA		1.96804e+06	1.89727e+06	1.80958e+06	1.9991e+06	1.97904e+06	1.97529e+06
P37626	P37626		yhiI		2.62959e+06	2.38256e+06	2.38656e+06	2.47869e+06	2.38666e+06	2.3224e+06
P37631	P37631		yhiN		1.14953e+06	1.15018e+06	1.12607e+06	1.13788e+06	1.08185e+06	1.13575e+06
P37634	P37634		rlmJ		2.81064e+07	2.8172e+07	2.77591e+07	2.8895e+07	2.7748e+07	2.86859e+07
P37636	P37636		mdtE		3.65852e+06	3.57025e+06	3.71899e+06	3.81211e+06	3.50842e+06	3.51139e+06
P37637	P37637		mdtF		1.11844e+06	987006	1.00034e+06	916670	1.07575e+06	1.04362e+06
P37641	P37641		yhjC			887654	1.341e+06	839272	839832	1.013e+06
P37647	P37647		kdgK		4.81639e+06	4.76837e+06	4.92837e+06	4.91384e+06	4.95484e+06	4.76722e+06
P37648	P37648		yhjJ		3.40742e+06	3.25017e+06	3.36294e+06	3.40848e+06	3.21036e+06	3.16473e+06
P37650	P37650		bcsC		1.08931e+06	1.02774e+06	1.14135e+06	1.05743e+06	1.04963e+06	1.08067e+06
P37651	P37651		bcsZ		2.13642e+06	2.06096e+06	2.13583e+06	2.13696e+06	2.08e+06	2.10436e+06
P37652	P37652		bcsB		2.91275e+06	3.09581e+06	3.02568e+06	2.88305e+06	3.08755e+06	2.93228e+06
P37655	P37655		bcsQ		984204	901353	985423	1.02577e+06	818038	853298
P37657	P37657		bcsE		1.16154e+06	1.15943e+06	1.11141e+06	1.15086e+06	1.18104e+06	1.13187e+06
P37665	P37665		yiaD		1.59067e+07	1.53246e+07	1.54123e+07	1.58722e+07	1.53049e+07	1.43849e+07
P37666	P37666		ghrB		9.94761e+06	9.5528e+06	1.00331e+07	9.67429e+06	9.30285e+06	9.28775e+06
P37685	P37685		aldB		1.39317e+06	1.22807e+06	1.24517e+06	1.19015e+06	1.13837e+06	1.16691e+06
P37689	P37689		gpmI		2.70029e+07	2.6457e+07	2.71264e+07	2.81158e+07	2.61862e+07	2.54727e+07
P37690	P37690		envC		2.82764e+06	2.7762e+06	2.88333e+06	2.96238e+06	2.61287e+06	2.89822e+06
P37692	P37692		rfaF		3.09461e+06	2.96865e+06	3.10667e+06	3.21772e+06	2.99531e+06	2.99594e+06
P37747	P37747		glf		442778	774137	498704	649776	643623	833513
P37765	P37765		rluB		4.52277e+06	4.39379e+06	4.4593e+06	4.39724e+06	4.40257e+06	4.24368e+06
P37773	P37773		mpl		7.58987e+06	7.65297e+06	7.59248e+06	7.58051e+06	7.60728e+06	8.18411e+06
P37902	P37902		gltI		2.00996e+06	2.16274e+06	1.85188e+06	1.9698e+06	1.8754e+06	1.91933e+06
P37903	P37903		uspF		8.50359e+06	8.58962e+06	8.39482e+06	8.40453e+06	8.58417e+06	8.40863e+06
P37908	P37908		yfjD		675210	672515	701143	693731	822934	678859
P38038	P38038		cysJ		3.56371e+06	3.38037e+06	3.54293e+06	3.52755e+06	3.36607e+06	3.47297e+06
P38097	P38097		yegE		1.47825e+06	1.52758e+06	1.14015e+06	1.481e+06	1.40178e+06	1.46806e+06
P38134	P38134		etk		1.10513e+07	1.0579e+07	1.06972e+07	1.09468e+07	1.07542e+07	1.06311e+07
P38489	P38489		nfnB		6.30859e+06	6.23057e+06	6.2386e+06	6.27735e+06	6.13753e+06	6.04327e+06
P38506	P38506		ygdG		577132	670909	624438	577455	736805	571815
P38521	P38521		yggL		497830	510139	669507	541306	476049	426117
P39099	P39099		degQ		5.56373e+06	5.29356e+06	5.47597e+06	5.56656e+06	5.17795e+06	5.37236e+06
P39160	P39160		uxuB		1.4002e+06	1.41535e+06	1.24099e+06	1.30944e+06	1.43958e+06	1.43065e+06
P39172	P39172		znuA		4.56209e+06	4.59632e+06	4.3684e+06	4.65416e+06	4.49475e+06	4.68606e+06
P39173	P39173		yeaD		3.11024e+07	2.98808e+07	3.04792e+07	3.10094e+07	2.94653e+07	2.99979e+07
P39176	P39176		erfK		647803	1.01718e+06	859614	922326	918929	934162
P39177	P39177		uspG		2.73407e+07	2.81375e+07	2.83612e+07	2.65736e+07	2.57276e+07	2.65161e+07
P39199	P39199		prmB		6.96119e+06	6.0181e+06	6.95651e+06	7.2258e+06	6.20591e+06	6.34748e+06
P39274	P39274		yjdJ		3.63739e+06	3.76407e+06	3.79831e+06	3.46827e+06	3.76219e+06	3.66192e+06
P39280	P39280		epmB		1.18886e+06	1.50948e+06	1.32126e+06	1.27415e+06	1.53891e+06	1.39647e+06
P39285	P39285		yjeP		214926	236699	215259	286758	309908	252809
P39286	P39286		rsgA		2.91107e+06	3.03142e+06	2.92464e+06	2.85806e+06	3.24197e+06	3.11852e+06
P39298	P39298		yjfP		759380	881710	906280	921896	1.04123e+06	882288
P39300	P39300		ulaG		782159	834850	797961	936976	995833	883422
P39310	P39310		ytfB		898982	786253	883676	939652	839010	799145
P39315	P39315		qorB		2.78579e+06	2.96471e+06	2.7713e+06	2.93312e+06	2.99943e+06	2.98439e+06
P39321	P39321		tamB		1.11842e+06	1.14497e+06	1.07895e+06	1.06886e+06	1.16536e+06	1.10229e+06
P39325	P39325		ytfQ		1.66909e+06	1.68476e+06	1.56279e+06	1.41015e+06	1.66491e+06	1.62533e+06
P39337	P39337		yjgM		586700	502040	653529	565655	568542	487445
P39342	P39342		yjgR		5.81085e+06	5.59914e+06	5.59742e+06	5.56049e+06	5.48591e+06	5.95913e+06
P39347	P39347		intB		803803	819935	870520	868506	934509	911719
P39361	P39361		sgcR		919238	1.04104e+06	862224	955396	941018	1.07823e+06
P39377	P39377		iadA		4.9809e+06	5.18826e+06	4.95366e+06	5.31474e+06	4.73901e+06	4.91938e+06
P39384	P39384		yjiM		909812	1.08514e+06	1.08416e+06	958112	1.14532e+06	925028
P39391	P39391		yjiT		1.30803e+06	1.40908e+06	1.4392e+06	1.33902e+06	1.41324e+06	1.36082e+06
P39393	P39393		yjiV		914603	746219	966217	850239	805944	720743
P39396	P39396		yjiY		5.46166e+06	5.43614e+06	5.4163e+06	5.69842e+06	5.60531e+06	5.34265e+06
P39401	P39401		mdoB		1.3624e+06	1.54121e+06	1.37365e+06	1.33101e+06	1.54319e+06	1.57147e+06
P39406	P39406		rsmC		1.05908e+07	1.0879e+07	1.05986e+07	1.04841e+07	1.06752e+07	1.07394e+07
P39407	P39407		yjjU		507375	394753	477169	532239	437461	441298
P39411	P39411		yjjX		2.802e+06	2.71627e+06	2.8551e+06	2.61784e+06	2.76948e+06	2.76495e+06
P39451	P39451		adhP		2.08374e+06	2.18836e+06	2.11363e+06	2.24722e+06	2.26193e+06	2.23006e+06
P39829	P39829		garD		556153	528216	684126	669235	418152	483040
P39830	P39830		ybaL		1.02121e+06	977375	926257	905684	1.00742e+06	979421
P39831	P39831		ydfG		8.56825e+06	8.53967e+06	8.4835e+06	8.92029e+06	8.5645e+06	8.35261e+06
P39838	P39838		rcsD		675821	714407	730944	647892	659308	614040
P40120	P40120		mdoD		1.42786e+07	1.34013e+07	1.38893e+07	1.42619e+07	1.36415e+07	1.31862e+07
P40191	P40191		pdxK		1.93791e+06	1.8772e+06	1.90671e+06	1.91091e+06	1.88025e+06	1.97408e+06
P40710	P40710		nlpE		3.83582e+06	3.52912e+06	3.7766e+06	3.80311e+06	3.3563e+06	3.47323e+06
P40719	P40719		qseC		418548	387555	361869	365605	351514	364402
P40874	P40874		solA		2.83773e+06	2.9166e+06	2.82589e+06	2.79769e+06	2.8773e+06	2.87979e+06
P41052	P41052		mltB		1.04724e+06	1.05471e+06	996112	1.0695e+06	1.02367e+06	1.09438e+06
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				4.56479e+06	8.72387e+06	4.68069e+06	5.75758e+06	9.34302e+06	9.15504e+06
P41407	P41407		azoR		4.095e+06	3.80241e+06	3.35914e+06	3.77963e+06	3.81891e+06	3.71285e+06
P41409	P41409		rihA		1.10701e+06	1.40927e+06	1.14739e+06	1.15018e+06	1.37473e+06	1.36644e+06
P42589	P42589		ygjH			1.08406e+06	771568		1.08123e+06	1.31793e+06
P42596	P42596		rlmG		1.68942e+06	1.71277e+06	1.62518e+06	1.63921e+06	1.76608e+06	1.5686e+06
P42620	P42620		yqjG		1.02905e+06	1.09259e+06	1.03533e+06	1.05166e+06	1.04988e+06	1.03078e+06
P42628	P42628		yhaO		9.70014e+06	1.00507e+07	1.06073e+07	1.00814e+07	8.53762e+06	1.02302e+07
P42632	P42632		tdcE		1.41838e+07	1.40569e+07	1.43942e+07	1.42354e+07	1.42441e+07	1.41857e+07
P42641	P42641		obgE		7.77082e+06	7.66619e+06	7.62546e+06	7.47072e+06	7.53821e+06	7.64421e+06
P43329	P43329		hrpA		2.12095e+06	2.15794e+06	2.07704e+06	2.1006e+06	2.27083e+06	2.20948e+06
P43337	P43337		nudL		386917	561337	474402	537465	595874	612689
P43533	P43533		flgN		1.16947e+06	1.38739e+06	1.21212e+06	1.21636e+06	1.35341e+06	1.35481e+06
P43671	P43671		pqiB		752732	692171	687547	792829	672350	747661
P43672	P43672		uup		2.11968e+06	2.18416e+06	2.18485e+06	2.20262e+06	2.19266e+06	2.27283e+06
P43674	P43674		ycaL		639636			574422	505862	988409
P45395	P45395		kdsD		2.72331e+06	2.44825e+06	2.35806e+06	2.38398e+06	2.50612e+06	2.55074e+06
P45464	P45464		lpoA		4.56771e+06	4.41302e+06	4.64852e+06	4.58876e+06	4.46674e+06	4.36535e+06
P45469	P45469		yraR		924092	944664	893354	839837	949859	836060
P45470	P45470		yhbO		1.01942e+06	871641	1.03303e+06	1.03325e+06	870438	876579
P45475	P45475		yhbV		1.09656e+06	1.09894e+06	1.15739e+06	1.19523e+06	1.1343e+06	1.064e+06
P45523	P45523		fkpA		3.90327e+07	3.72563e+07	3.8381e+07	3.84902e+07	3.78439e+07	3.82777e+07
P45527	P45527		yhbU		376894	245758	334784	306384	267978	309999
P45530	P45530		tusB		887675	1.224e+06	1.19302e+06	1.17726e+06	1.18289e+06	1.22789e+06
P45531	P45531		tusC		678308	501241	698072	712452	656731	685138
P45568	P45568		dxr		724880	626453	714021	733060	676159	500081
P45577	P45577		proQ		1.40545e+07	1.32494e+07	1.39101e+07	1.38228e+07	1.32439e+07	1.30999e+07
P45578	P45578		luxS		2.106e+07	2.1831e+07	2.13366e+07	2.11076e+07	2.20156e+07	2.15347e+07
P45748	P45748		rimN		4.3833e+06	3.91021e+06	4.08792e+06	4.30182e+06	4.14197e+06	4.28428e+06
P45771	P45771		yrdD		2.43812e+06	1.54969e+06	2.07508e+06	2.5144e+06	1.63467e+06	1.6231e+06
P45795	P45795		yrdB		1.38919e+06	3.02377e+06	1.46134e+06	1.40918e+06	3.19106e+06	3.23228e+06
P45799	P45799		nudE		1.9343e+06	1.78982e+06	1.97065e+06	1.91925e+06	1.93974e+06	1.94457e+06
P45955	P45955		ybgF		1.48075e+06	1.28124e+06	1.50249e+06	1.53436e+06	1.34479e+06	1.41637e+06
P46122	P46122		yajI		568741	541264	747054	524050	578118	496919
P46125	P46125		yedI		894850	1.05908e+06	882918	750884	1.16793e+06	1.07441e+06
P46130	P46130		ybhC		8.77678e+06	8.582e+06	8.84077e+06	8.77082e+06	8.47281e+06	8.39648e+06
