Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.02341e+06	6.72668e+06	6.91159e+06	6.52086e+06	7.11983e+06	7.1285e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.42725e+08	2.32769e+08	2.36229e+08	2.33742e+08	2.39777e+08	2.32966e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.13075e+07	3.43824e+07	3.2569e+07	3.64928e+07	3.7374e+07	3.09245e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.60525e+08	1.70281e+08	1.58268e+08	1.49457e+08	1.49101e+08	1.46026e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16	1.69966e+07	1.6227e+07	1.72048e+07	1.5776e+07	1.67845e+07	1.76011e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	10	10	4.81296e+06	5.07448e+06	4.84465e+06	5.00606e+06	4.85781e+06	4.97499e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	3.5365e+06	3.60283e+06	3.33062e+06	3.48934e+06	3.31053e+06	3.54428e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	1.9012e+06	1.4908e+06	1.89477e+06		1.47134e+06	1.4578e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2			3.73512e+06	4.57488e+06	4.4874e+06	5.56384e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.63079e+07	3.67051e+07	3.67893e+07	3.6745e+07	3.69782e+07	3.71236e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	2.8416e+06	2.30748e+06	2.36783e+06	2.42312e+06	2.44386e+06	2.56847e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.31085e+06	8.63361e+06	8.7292e+06	9.15562e+06	8.83888e+06	9.45231e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.35323e+06	3.29089e+06	2.95954e+06	3.18843e+06	3.42595e+06	3.11297e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.00035e+06	2.18383e+06	1.58045e+06	1.78878e+06	1.99165e+06	2.05247e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	1.4889e+06	1.81061e+06	1.46662e+06	1.68896e+06	1.72862e+06	1.65571e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.10065e+07	1.14421e+07	1.1246e+07	1.1664e+07	1.13659e+07	1.10544e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.52421e+06	1.50271e+06	1.81457e+06	1.5035e+06	1.52191e+06	1.69191e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	2	2	2.74675e+06	2.80224e+06	3.10869e+06	2.50609e+06	2.92746e+06	2.92977e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	1.69942e+06	1.85625e+06	2.16748e+06	1.84484e+06	1.76943e+06	2.00993e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.55467e+06	3.47711e+06	2.74587e+06	2.88937e+06	3.074e+06	3.63806e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.68479e+06	3.45378e+06	4.02431e+06	3.18363e+06	3.42299e+06	4.47009e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.42726e+07	3.37755e+07	3.49191e+07	3.32738e+07	3.39945e+07	3.30375e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	1.01522e+06	1.08023e+06	1.30141e+06	1.17499e+06	1.17838e+06	1.37822e+06
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	3	3	2.64623e+06	2.50354e+06	2.79458e+06	2.52649e+06	2.36862e+06	2.54916e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	1.91231e+07	1.79028e+07	1.9543e+07	1.8478e+07	1.73638e+07	1.87374e+07
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.45442e+07	1.19119e+07	1.41766e+07	1.18463e+07	1.19062e+07	1.44351e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	2	2		325240	355909		217536	254997
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12	3.68427e+07	3.69607e+07	3.60174e+07	3.61061e+07	3.73543e+07	3.60226e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.10977e+07	2.17054e+07	2.20968e+07	2.08504e+07	2.09075e+07	2.18732e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	1.60083e+07	1.49155e+07	1.79862e+07		1.18572e+07	1.7214e+07
P75857	ELFC_ECOLI	elfC	Probable outer membrane usher protein ElfC	3	3		4.03033e+07		4.33452e+07		4.55411e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	6.38649e+06	6.24353e+06	5.8803e+06	6.60468e+06	5.86064e+06	5.9948e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	14	14	7.29307e+06	7.01796e+06	7.69749e+06	7.01776e+06	7.34168e+06	7.56964e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	8.33059e+06	8.75898e+06	8.70326e+06	8.9331e+06	7.86419e+06	7.86955e+06
P75870	YCCS_ECOLI	yccS	Inner membrane protein YccS	1	1	1.07032e+06	1.23043e+06	1.22985e+06	1.11589e+06		1.31458e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.34194e+07	2.37966e+07	2.32975e+07	2.44032e+07	2.38794e+07	2.36388e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13	2.49484e+07	2.50223e+07	2.59044e+07	2.59446e+07	2.54752e+07	2.53453e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	18	18	1.69366e+07	1.63138e+07	1.68957e+07	1.60741e+07	1.65305e+07	1.67079e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	5.59729e+06	4.54884e+06	6.00059e+06	4.73275e+06	4.23365e+06	4.20125e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	6.12656e+06	6.26775e+06	6.60663e+06	6.52803e+06	6.42583e+06	5.94165e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	5.17427e+06	4.59224e+06	4.75275e+06	4.92577e+06	4.76344e+06	4.88233e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.15548e+07	2.21222e+07	2.23603e+07	2.23026e+07	2.2834e+07	2.23674e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6	3.30916e+07	3.43789e+07	3.25797e+07	3.60054e+07	3.40407e+07	3.22724e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	3.91637e+06	3.85201e+06	3.57836e+06	3.23921e+06	3.71935e+06	3.47456e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.84694e+07	1.87275e+07	1.74248e+07	1.86593e+07	1.91721e+07	1.82407e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.13288e+06	1.1363e+06	1.35848e+06	1.20185e+06	942163	864222
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1	1.4208e+06			1.90752e+06		2.82587e+06
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	7	7	6.38517e+06	6.32471e+06	6.15433e+06	6.21208e+06	6.12553e+06	6.50114e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.51713e+06	1.81368e+06	1.83758e+06	1.63668e+06	1.80779e+06	1.71176e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.86886e+07	1.82441e+07	2.01752e+07	1.97822e+07	1.81433e+07	1.79135e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	4	4	8.03234e+06	7.76158e+06	7.96452e+06	8.02919e+06	8.1172e+06	7.82202e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.83556e+07	1.86292e+07	1.8366e+07	1.83689e+07	1.88435e+07	1.78919e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	4	4	1.02135e+06	1.24675e+06	1.14209e+06	1.19388e+06	1.24019e+06	1.18243e+06
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	5.20558e+06	6.03559e+06	4.90984e+06	5.64791e+06	5.80038e+06	5.54624e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.50294e+06	2.63281e+06	2.85792e+06	2.64497e+06	2.70822e+06	2.75774e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2	2.01824e+06	1.88165e+06	1.88007e+06	1.83812e+06	2.01662e+06	1.65999e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	6.00165e+06	6.38428e+06	5.58285e+06	6.07014e+06	6.52838e+06	6.04968e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	1	1	796688		972971			734220
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.13443e+07	2.25177e+07	2.17406e+07	2.24521e+07	2.28798e+07	2.16282e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.0416e+07	1.11312e+07	1.10443e+07	1.07679e+07	1.12587e+07	9.95832e+06
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6	4.85085e+06	4.16329e+06	4.72869e+06	4.6167e+06	4.94199e+06	4.78658e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6	7.6599e+06	7.48231e+06	7.06903e+06	7.85875e+06	7.62224e+06	7.21816e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2	946412	875063	940580	953638	956234	929192
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3	6.19734e+06	6.68657e+06	6.03823e+06	5.8749e+06	5.79144e+06	5.00868e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	2.26435e+06	2.20689e+06	2.35285e+06	2.15622e+06	2.37242e+06	2.58389e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	3	3	1.50238e+07	1.68411e+07	1.61082e+07	1.57641e+07	1.57966e+07	1.69415e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	8.81683e+06	7.82484e+06	9.01637e+06	8.08461e+06	8.70311e+06	8.92298e+06
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	4.80407e+06	4.84341e+06	5.327e+06	5.28449e+06	4.80761e+06	4.52901e+06
P76115	YNCD_ECOLI	yncD	Probable TonB-dependent receptor YncD	2	2		548159	462302	519808		
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	1.85511e+07	1.84946e+07	1.87708e+07	1.82804e+07	1.76708e+07	1.80721e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2	2.18702e+06	3.10144e+06	3.22511e+06	3.24383e+06	2.8145e+06	2.53023e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	6.94417e+06	6.00147e+06	6.59237e+06	5.72954e+06	5.7808e+06	6.4068e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21	9.30284e+07	9.23594e+07	8.83574e+07	9.11888e+07	9.04594e+07	9.01427e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	7.60416e+06	7.57348e+06	7.63342e+06	7.6646e+06	7.70559e+06	6.99919e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	8	8	6.15551e+06	6.10108e+06	6.49861e+06	6.46822e+06	6.31869e+06	6.00505e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	8.10645e+06	7.48808e+06	7.74239e+06	7.46367e+06	8.74104e+06	8.42141e+06
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.4457e+06	2.5216e+06	2.49477e+06	2.37142e+06	2.35727e+06	2.43498e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	4.74671e+06	4.4303e+06	4.41248e+06	4.15079e+06	4.48504e+06	3.91967e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3	4.61334e+06	4.41449e+06	5.15156e+06	4.4017e+06	3.94416e+06	4.67821e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	8	8	7.52937e+06	7.65305e+06	7.68282e+06	6.9104e+06	7.43719e+06	7.18119e+06
P76227	YNJH_ECOLI	ynjH	Uncharacterized protein YnjH	2	2	5.75055e+06	6.54788e+06	6.11074e+06	6.63016e+06	5.85397e+06	6.56503e+06
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	5	5	9.57887e+06	9.43757e+06	9.70759e+06	9.86948e+06	9.98347e+06	9.40875e+06
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	2	2	2.84994e+06	2.74238e+06	2.74182e+06	2.67889e+06	2.90252e+06	2.71521e+06
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4	8.3471e+06	8.37112e+06	7.9731e+06	8.4158e+06	8.37141e+06	8.37962e+06
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	16	16	3.09446e+07	2.79451e+07	2.93409e+07	2.77037e+07	2.72125e+07	2.89257e+07
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	5	5	2.03177e+07	1.6853e+07	2.07982e+07	1.67096e+07	1.87208e+07	2.16052e+07
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	3	3	1.04287e+06	1.04038e+06	1.25077e+06	986872	982390	1.09684e+06
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7	8.20455e+06	8.43644e+06	8.52732e+06	8.422e+06	9.16897e+06	8.48805e+06
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10	1.42455e+07	1.38984e+07	1.48824e+07	1.39549e+07	1.41234e+07	1.50855e+07
P76297	FLHE_ECOLI	flhE	Flagellar protein FlhE	1	1		1.43895e+06	1.37634e+06	1.25782e+06	1.30023e+06	1.40134e+06
P76298	FLHA_ECOLI	flhA	Flagellar biosynthesis protein FlhA	1	1	199685	178803				
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	5	5	1.54797e+07	1.53886e+07	1.54368e+07	1.4829e+07	1.48397e+07	1.40523e+07
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3	412595		497437	534353	536257	525410
P76342	YEDY_ECOLI	yedY	Sulfoxide reductase catalytic subunit YedY	1	1	4.61718e+06	4.90625e+06	4.45797e+06		4.56357e+06	3.43795e+06
P76344	ZINT_ECOLI	zinT	Metal-binding protein ZinT	1	1		363184	391335	226533	288130	366396
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1	2.58459e+06	2.8143e+06	2.67058e+06	2.62099e+06	2.48808e+06	2.57281e+06
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6	3.72525e+07	3.90197e+07	3.62424e+07	4.06249e+07	3.71864e+07	3.71556e+07
P76397	MDTA_ECOLI	mdtA	Multidrug resistance protein MdtA	2	2			1.7062e+06	1.65494e+06		
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	2.27491e+07	2.65541e+07	2.29153e+07	2.64184e+07	2.67082e+07	2.20735e+07
P76403	YEGQ_ECOLI	yegQ	Uncharacterized protease YegQ	10	10	1.26198e+07	1.29182e+07	1.25423e+07	1.23537e+07	1.24111e+07	1.22058e+07
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	3	3	2.73273e+06	2.47294e+06	2.66772e+06	2.70514e+06	2.62843e+06	2.79899e+06
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	3	3	1.36069e+06	1.36085e+06	1.45517e+06	1.31303e+06	1.28619e+06	1.30664e+06
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	2	2	9.34422e+06	8.12612e+06	8.54155e+06	9.3336e+06	7.84522e+06	8.61018e+06
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1		7.93423e+06	6.87881e+06	9.39191e+06	8.70218e+06	6.20631e+06
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1	1.28834e+06	2.01453e+06	1.46366e+06	1.50294e+06	2.12293e+06	1.56353e+06
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	2	2	2.44843e+07	2.57419e+07	2.69372e+07	2.49938e+07	2.6175e+07	2.42021e+07
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6	3.05148e+07	3.08694e+07	3.04269e+07	3.11727e+07	2.93382e+07	3.02207e+07
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2	3.45192e+07	3.67924e+07	3.38048e+07	3.58046e+07	3.34494e+07	3.01061e+07
P76535	MURQ_ECOLI	murQ	N-acetylmuramic acid 6-phosphate etherase	2	2	6.44871e+06	5.75577e+06	5.8913e+06	5.74755e+06	5.94029e+06	5.73553e+06
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	15	15	9.62502e+07	9.1323e+07	9.1963e+07	9.3036e+07	9.13857e+07	9.012e+07
P76537	YFEY_ECOLI	yfeY	Uncharacterized protein YfeY	3	3	1.69569e+07	1.66984e+07	1.58266e+07	1.71091e+07	1.627e+07	1.57907e+07
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4	9.70192e+06	8.82567e+06	8.86016e+06	8.80077e+06	8.78583e+06	1.00049e+07
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	12	12	2.66792e+07	2.79766e+07	2.69562e+07	2.68564e+07	2.74207e+07	2.71517e+07
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	2	2	636528	915752	676011	983604	987198	420983
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5	2.25423e+06	1.43124e+06	2.48467e+06	1.63216e+06	1.64971e+06	2.46756e+06
P76576	YFGM_ECOLI	yfgM	UPF0070 protein YfgM	7	7	7.28594e+07	7.52194e+07	7.31903e+07	7.60796e+07	7.47639e+07	7.18994e+07
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	13	13	4.18786e+06	5.85621e+06	5.76374e+06	5.57323e+06	6.54265e+06	4.67356e+06
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22	3.30119e+07	3.49293e+07	3.34953e+07	3.29709e+07	3.37067e+07	3.35993e+07
P76909	YNJD_ECOLI	ynjD	Uncharacterized ABC transporter ATP-binding protein YnjD	1	1			436453		396161	383316
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1	6.46999e+06	6.03238e+06	6.34489e+06	5.99692e+06	5.79137e+06	5.89475e+06
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	2	2	1.04646e+07	1.42278e+07	1.121e+07	1.35249e+07	1.4356e+07	1.3139e+07
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	6	6	8.81398e+06	8.29132e+06	8.03662e+06	8.11048e+06	8.37656e+06	7.77245e+06
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3	5.79606e+06	6.52238e+06	6.1707e+06	6.15855e+06	6.97852e+06	6.42546e+06
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	2	2	1.32844e+06	1.69372e+06	1.69395e+06	1.4458e+06	1.84399e+06	2.28989e+06
P77212	YKGC_ECOLI	ykgC	Probable pyridine nucleotide-disulfide oxidoreductase YkgC	2	2	560465	742097	680402	558021	727556	551078
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1	1.64544e+06	1.85974e+06	1.37086e+06	1.78363e+06	1.74088e+06	1.85915e+06
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6	9.41557e+06	9.12606e+06	1.00631e+07	8.94004e+06	9.20967e+06	9.72087e+06
P77252	YKGE_ECOLI	ykgE	Uncharacterized protein YkgE	2	2	2.37561e+06	2.48682e+06	2.45616e+06	2.46667e+06	2.37938e+06	2.49054e+06
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	12	12	1.89375e+07	1.90287e+07	1.92264e+07	1.88055e+07	1.95216e+07	1.92003e+07
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	4	4	9.33787e+06	1.02142e+07	9.47907e+06	1.00939e+07	9.69899e+06	9.66278e+06
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	3	3	6.42813e+06	6.22644e+06	6.88411e+06	6.04128e+06	6.4921e+06	6.39233e+06
P77295	YGAV_ECOLI	ygaV	Probable HTH-type transcriptional regulator YgaV	1	1		341880				
P77318	YDEN_ECOLI	ydeN	Uncharacterized sulfatase YdeN	2	2	861352	1.10076e+06				757984
P77330	BORD_ECOLI	borD	Lipoprotein bor homolog from lambdoid prophage DLP12	3	3	3.5016e+08	3.7228e+08	3.40878e+08	3.75149e+08	3.86921e+08	3.40499e+08
P77338	KEFA_ECOLI	kefA	Potassium efflux system KefA	4	4	2.44754e+06	2.87968e+06	2.70567e+06	2.79907e+06	2.25004e+06	2.1744e+06
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	13	13	2.29101e+07	2.33179e+07	2.2919e+07	2.30317e+07	2.29937e+07	2.41811e+07
P77376	YDGJ_ECOLI	ydgJ	Uncharacterized oxidoreductase YdgJ	10	10	1.45793e+07	1.49532e+07	1.47218e+07	1.38722e+07	1.44958e+07	1.51178e+07
P77395	YBBN_ECOLI	ybbN	Uncharacterized protein YbbN	9	9	1.40468e+07	1.34851e+07	1.32337e+07	1.30882e+07	1.31243e+07	1.31025e+07
P77398	ARNA_ECOLI	arnA	Bifunctional polymyxin resistance protein ArnA	6	6	1.66469e+06	1.73111e+06	1.66567e+06	2.0596e+06	1.83867e+06	1.8331e+06
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	6	6	4.2739e+06	3.89382e+06	4.21858e+06	4.20617e+06	3.91383e+06	3.92016e+06
P77434	ALAC_ECOLI	alaC	Glutamate-pyruvate aminotransferase AlaC	6	6	8.83894e+06	9.28486e+06	9.5854e+06	9.0657e+06	9.67379e+06	9.53714e+06
P77444	SUFS_ECOLI	sufS	Cysteine desulfurase	3	3	3.63476e+07	3.95965e+07	3.95713e+07	4.16519e+07	3.6826e+07	3.47454e+07
P77454	GLSA1_ECOLI	glsA1	Glutaminase 1	1	1	1.00189e+07	1.02454e+07	1.02938e+07	8.40524e+06	9.19055e+06	9.89921e+06
P77460	YBCY_ECOLI	ybcY	Putative uncharacterized protein YbcY	1	1	426444	412272	371026	429449	412265	356851
P77475	YQAB_ECOLI	yqaB	Fructose-1-phosphate phosphatase YqaB	2	2	9.71095e+06	1.00005e+07	1.00602e+07	9.37271e+06	9.99423e+06	9.44776e+06
P77488	DXS_ECOLI	dxs	1-deoxy-D-xylulose-5-phosphate synthase	11	11	1.04658e+07	1.03546e+07	1.07741e+07	1.02587e+07	1.04935e+07	1.02737e+07
P77499	SUFC_ECOLI	sufC	Probable ATP-dependent transporter SufC	6	6	4.03514e+06	4.3598e+06	4.31942e+06	4.3915e+06	4.51056e+06	4.36286e+06
P77522	SUFB_ECOLI	sufB	FeS cluster assembly protein SufB	3	3	1.47632e+06	1.38376e+06	1.41201e+06	1.41606e+06	1.20179e+06	1.56806e+06
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	7	7	2.26557e+07	2.25199e+07	2.29176e+07	2.41322e+07	2.26807e+07	2.29537e+07
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	4	4	9.2866e+06	8.94978e+06	1.21608e+07	1.15675e+07	1.16491e+07	1.1784e+07
P77552	YDHQ_ECOLI	ydhQ	Uncharacterized protein YdhQ	6	6	1.46559e+07	1.4322e+07	1.41842e+07	1.49113e+07	1.44166e+07	1.31046e+07
P77561	YDEP_ECOLI	ydeP	Protein YdeP	5	5	1.52747e+06	1.68819e+06	1.65188e+06	1.5158e+06	1.62087e+06	1.60034e+06
P77562	YAIW_ECOLI	yaiW	Uncharacterized protein YaiW	3	3	3.12796e+06	3.23406e+06	3.52293e+06	3.43065e+06	3.21161e+06	3.11021e+06
P77570	ANMK_ECOLI	anmK	Anhydro-N-acetylmuramic acid kinase	4	4	4.67712e+06	4.23501e+06	4.89406e+06	4.478e+06	4.72266e+06	4.76909e+06
P77611	RNFC_ECOLI	rnfC	Electron transport complex protein RnfC	12	12	6.79141e+06	6.52775e+06	5.91314e+06	5.88103e+06	6.36553e+06	6.41497e+06
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	7	7	2.75928e+07	2.71769e+07	2.76358e+07	2.68867e+07	2.79084e+07	2.65052e+07
P77689	SUFD_ECOLI	sufD	FeS cluster assembly protein SufD	1	1	1.32853e+06	1.54141e+06	1.84007e+06	1.97376e+06	1.32205e+06	1.57911e+06
P77690	ARNB_ECOLI	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	2	2	3.54059e+06	3.25235e+06	3.58063e+06	3.03781e+06	3.4481e+06	3.6702e+06
P77717	YBAY_ECOLI	ybaY	Uncharacterized lipoprotein YbaY	5	5	2.56021e+07	2.42284e+07	2.54985e+07	2.18431e+07	2.38937e+07	2.0786e+07
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	13	13	1.158e+07	1.14989e+07	1.11315e+07	1.11921e+07	1.11145e+07	1.14035e+07
