Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	6	6	7.17055e+06	7.02548e+06	7.36323e+06	6.53271e+06	7.46055e+06	7.17328e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6	1.62207e+07	1.71654e+07	1.54677e+07	1.71793e+07	1.65024e+07	1.71465e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	3.61163e+07	3.37346e+07	3.57329e+07	3.51604e+07	3.5233e+07	3.31406e+07
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	5.94886e+06	6.34506e+06	5.93458e+06	5.99932e+06	5.26908e+06	5.76044e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.48175e+06	2.56781e+06	2.74484e+06	2.82019e+06	2.33771e+06	2.88719e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	155164	198144	156177	203985	126544	140313
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	15	14	5.61503e+07	5.40048e+07	5.61874e+07	5.34033e+07	5.38361e+07	5.38325e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8	4.48286e+06	4.56921e+06	4.38703e+06	4.31667e+06	4.58277e+06	4.45105e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	6.14181e+07	5.97128e+07	6.02635e+07	6.14866e+07	5.66236e+07	6.24718e+07
P0AB03	YCBJ_ECOLI	ycbJ	Uncharacterized protein YcbJ	1	1	2.96966e+06	3.72269e+06		2.09529e+06		2.83304e+06
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	1.06129e+07	1.29946e+07	1.14346e+07	1.24034e+07	1.20558e+07	1.1073e+07
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	1	1		1.87984e+06		1.37609e+06		
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.87694e+07	1.76774e+07	1.87722e+07	1.76688e+07	1.87768e+07	1.82761e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	8.19553e+06	8.22423e+06	7.87191e+06	7.37087e+06	7.54952e+06	8.21825e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	7.15303e+06	6.70389e+06	7.00325e+06	6.17556e+06	6.16166e+06	7.3163e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.67718e+07	3.69335e+07	3.90154e+07	3.60188e+07	3.64279e+07	3.53387e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.0429e+07	3.32586e+07	2.92965e+07	3.27591e+07	2.84518e+07	3.25987e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	4.0296e+07	4.01234e+07	4.00454e+07	3.99554e+07	4.22594e+07	3.8925e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.42632e+07	2.39032e+07	2.29805e+07	2.30665e+07	2.33055e+07	2.2695e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	10	10	6.66916e+06	6.88408e+06	6.66382e+06	6.24157e+06	6.557e+06	6.59696e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.60822e+07	1.49124e+07	1.62056e+07	1.53904e+07	1.49759e+07	1.45442e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	8.58955e+06	9.49433e+06	8.71374e+06	9.50724e+06	8.40188e+06	9.32008e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	4.05583e+07	3.73766e+07	4.09331e+07	3.79604e+07	4.01536e+07	3.59581e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	3	3	3.22665e+06	4.50217e+06	4.17959e+06	4.2882e+06	3.46138e+06	4.29167e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.42262e+07	2.95593e+07	3.31683e+07	2.89979e+07	3.32219e+07	3.0001e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	8.3034e+06	8.1277e+06	7.78036e+06	7.48472e+06	8.55243e+06	8.18564e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	15	15	9.38563e+08	9.834e+08	9.60424e+08	9.79779e+08	9.30178e+08	1.00057e+09
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.11887e+08	1.0838e+08	1.11713e+08	1.07866e+08	1.12332e+08	1.05301e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.18447e+07	3.06547e+07	3.21002e+07	3.08636e+07	3.0218e+07	3.13794e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	5	5	3.23989e+06	3.31012e+06	3.33425e+06	3.13139e+06	3.05262e+06	3.59405e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	19	19	2.89837e+07	2.98921e+07	2.93105e+07	2.91177e+07	2.9145e+07	2.99782e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.16223e+07	1.16875e+07	1.15604e+07	1.23011e+07	1.15489e+07	1.28003e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	4.2764e+06	6.72994e+06	3.56414e+06	5.795e+06	4.58802e+06	3.8016e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	2.24901e+08	2.27405e+08	2.21153e+08	2.23674e+08	2.23048e+08	2.18438e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10	1.71052e+08	1.70417e+08	1.71255e+08	1.7198e+08	1.64435e+08	1.7281e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	16	16	1.80073e+08	1.8415e+08	1.80019e+08	1.82316e+08	1.68161e+08	1.81874e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	30	30	4.44907e+08	4.42588e+08	4.42874e+08	4.48668e+08	4.42798e+08	4.48975e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	29	29	4.67416e+08	4.41399e+08	4.49007e+08	4.4041e+08	4.53436e+08	4.34569e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	1.55923e+06	1.57407e+06	1.68894e+06	1.46831e+06	1.46866e+06	1.3431e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	20	20	8.99706e+07	8.83447e+07	8.69965e+07	8.58131e+07	8.85194e+07	8.49709e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	8.36489e+07	8.49853e+07	8.44402e+07	8.23676e+07	8.70957e+07	8.18481e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.69378e+07	4.90563e+07	4.59962e+07	4.75289e+07	4.6035e+07	4.83479e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	24	24	8.99201e+07	8.87407e+07	8.99e+07	8.93338e+07	9.13728e+07	9.00907e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.9716e+08	2.7957e+08	2.91516e+08	2.72065e+08	2.77905e+08	2.71106e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.49914e+07	2.35771e+07	2.4042e+07	2.34781e+07	2.28339e+07	2.47354e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.42099e+07	1.59554e+07	1.5026e+07	1.46509e+07	1.39982e+07	1.4341e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.32346e+07	5.35089e+07	5.17788e+07	5.32108e+07	5.27272e+07	5.34061e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	618647	642011	544834	536952	590048	533733
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	12	12	1.33754e+07	1.26764e+07	1.36818e+07	1.28826e+07	1.3108e+07	1.35563e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	15	15	4.27916e+07	4.43635e+07	4.415e+07	4.28859e+07	4.2579e+07	4.2033e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.6159e+07	3.80774e+07	3.67541e+07	3.63523e+07	3.62074e+07	3.69385e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.37579e+07	1.30874e+07	1.37013e+07	1.37009e+07	1.41281e+07	1.35726e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.95277e+06	7.3047e+06	1.0529e+07	1.01896e+07	1.02611e+07	9.53628e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.36086e+07	2.35397e+07	2.30529e+07	2.16775e+07	2.26233e+07	2.35765e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	13	13	1.78899e+08	1.78611e+08	1.79334e+08	1.78782e+08	1.83558e+08	1.79905e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.4796e+07	2.69887e+07	2.50896e+07	2.63887e+07	2.36717e+07	2.72497e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	25	25	2.12254e+08	2.13017e+08	2.10186e+08	2.1391e+08	2.09781e+08	2.09851e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	1	1			1.34101e+06		2.75041e+06	2.10944e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	2.24298e+06	1.73867e+06	1.82356e+06	1.91084e+06	1.88592e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	2.15758e+06	1.76769e+06	1.31295e+06	2.22547e+06	1.80907e+06	1.88847e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.01612e+07	1.03044e+07	1.01641e+07	1.05319e+07	9.87169e+06	9.69588e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.51482e+07	2.86928e+07	2.71623e+07	2.89332e+07	2.70277e+07	2.68952e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.35984e+08	5.46261e+08	5.35495e+08	5.35167e+08	5.4767e+08	5.2764e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	6.48068e+06	7.0255e+06	6.69414e+06	7.51759e+06	6.46834e+06	6.71932e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	6.99301e+06	7.073e+06	6.58531e+06	6.94439e+06	7.17214e+06	6.41897e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.87185e+07	3.10821e+07	2.79277e+07	2.85986e+07	2.92277e+07	2.70769e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1	1.40392e+07		1.30807e+07	1.07733e+07	1.03531e+07	
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.86028e+08	3.83823e+08	3.7786e+08	3.8212e+08	3.70074e+08	3.82368e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	4.59453e+06	4.29078e+06	4.41788e+06	4.20278e+06	4.8216e+06	3.76453e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.55951e+08	4.50542e+08	4.52163e+08	4.58975e+08	4.45671e+08	4.564e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	3.10411e+07	3.03033e+07	3.13685e+07	3.00874e+07	3.16235e+07	2.98148e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	17	17	1.51422e+08	1.47095e+08	1.50218e+08	1.46849e+08	1.49267e+08	1.4412e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	9.36394e+07	9.0336e+07	9.69832e+07	9.53117e+07	8.6829e+07	9.23916e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	7.79478e+07	6.67893e+07	7.50091e+07	7.14177e+07	7.17029e+07	7.03063e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.261e+07	1.18854e+07	1.2569e+07	1.19179e+07	1.18935e+07	1.14363e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	7.43971e+06	1.62276e+07	1.47126e+07	1.66279e+07	1.52437e+07	1.66618e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.59964e+07	2.96913e+07	2.63308e+07	2.96757e+07	2.79255e+07	2.82906e+07
P0ABW9	FLGB_ECOLI	flgB	Flagellar basal body rod protein FlgB	1	1	173033		159829			
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.95745e+06	2.11924e+06	2.02868e+06	1.89079e+06	1.99485e+06	2.00141e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	5.35755e+06	5.6382e+06	5.12623e+06	5.41254e+06	5.1019e+06	5.47484e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.44242e+06	9.20591e+06	9.26652e+06	9.29818e+06	9.91189e+06	9.30067e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.0442e+07	1.03557e+07	9.82344e+06	1.04467e+07	1.01136e+07	1.02963e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.71496e+07	2.91352e+07	2.79312e+07	2.90883e+07	2.7154e+07	2.89123e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	6.6132e+07	6.53664e+07	6.47872e+07	6.44693e+07	6.53159e+07	6.36074e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	1.00263e+08	9.79552e+07	9.93081e+07	9.46841e+07	1.01908e+08	9.58512e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.67016e+07	2.74078e+07	2.64653e+07	2.74576e+07	2.71793e+07	2.68524e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1			372126	393020	457399	373718
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	1.9933e+07	2.23553e+07	1.99391e+07	2.10283e+07	1.9867e+07	2.06691e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	636081	821602		922534	785237	911605
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	1.10098e+07	9.55892e+06	1.03917e+07	9.67185e+06	1.02183e+07	9.75022e+06
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.38595e+07	1.40931e+07	1.42654e+07	1.52261e+07	1.43069e+07	1.45222e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.85937e+08	6.53489e+08	6.66308e+08	6.39164e+08	6.71955e+08	6.51599e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13	2.36996e+07	2.30032e+07	2.30922e+07	2.28444e+07	2.2483e+07	2.30338e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.85737e+07	9.23024e+07	8.5779e+07	9.37734e+07	8.97242e+07	9.12636e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.27284e+07	1.29263e+07	1.45528e+07	1.21063e+07	1.25572e+07	1.22292e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.24272e+07	5.67824e+07	5.19936e+07	5.51022e+07	5.18248e+07	5.51914e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	5.61523e+07	5.24549e+07	5.43616e+07	5.30806e+07	5.43849e+07	5.19361e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.5164e+08	1.42242e+08	1.48738e+08	1.43696e+08	1.4618e+08	1.48409e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.85459e+08	1.75164e+08	1.81095e+08	1.89941e+08	1.79415e+08	1.8734e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	7	7	2.53021e+06	2.25556e+06	2.66697e+06	2.05071e+06	2.7675e+06	2.1923e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	1	1	1.89196e+07	2.61721e+07	1.97205e+07			2.44165e+07
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.32752e+06	2.73049e+06	2.22933e+06	2.73626e+06	2.33776e+06	2.65544e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	10	10	6.92528e+06	8.45146e+06	6.84164e+06	8.29269e+06	7.31544e+06	8.19099e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	5.46791e+07	6.8536e+07	5.4874e+07	6.67564e+07	6.21111e+07	6.6297e+07
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	3	3	6.00797e+06	4.72637e+06	5.44434e+06	4.83309e+06	3.24798e+06	6.02097e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	2.22856e+08	2.04819e+08	2.18156e+08	2.06452e+08	2.15577e+08	2.03968e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	1.90289e+07	1.96661e+07	1.92882e+07	1.86072e+07	1.87295e+07	1.80213e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	14	14	7.23646e+06	6.05635e+06	6.73884e+06	5.82937e+06	6.89528e+06	5.79597e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	12	12	6.7784e+07	6.94163e+07	6.96442e+07	6.87219e+07	6.85703e+07	6.8323e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	7.17779e+06	6.8714e+06	7.04666e+06	7.34174e+06	6.61039e+06	7.40906e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	2.13046e+07	2.16536e+07	2.21606e+07	2.15952e+07	2.19274e+07	2.10402e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2		7.64485e+06	5.73346e+06	5.14212e+06	3.78636e+06	5.1922e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.76026e+07	6.73641e+07	7.16281e+07	6.60167e+07	7.15844e+07	6.82438e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	16	16	7.71157e+07	7.6116e+07	7.62166e+07	7.63447e+07	7.22382e+07	7.50028e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	9.65915e+07	1.0115e+08	1.02583e+08	9.41588e+07	9.50092e+07	9.83233e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	22	22	2.34442e+07	2.28846e+07	2.28068e+07	2.25106e+07	2.42899e+07	2.2827e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	6.69624e+07	6.99637e+07	6.75725e+07	6.66321e+07	6.78519e+07	6.68928e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.9867e+07	2.49565e+07	3.02381e+07	2.62398e+07	2.74698e+07	2.68669e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	9.56429e+07	9.09908e+07	9.43661e+07	9.18073e+07	9.50558e+07	8.86151e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.64573e+09	3.96536e+09	3.63909e+09	3.87829e+09	3.51875e+09	3.89071e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6	3.74431e+08	3.37455e+08	3.59744e+08	3.42164e+08	3.56137e+08	3.41337e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	1.15822e+09	9.63639e+08	1.03119e+09	9.21882e+08	1.13738e+09	9.54833e+08
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.81428e+08	1.66667e+08	1.84894e+08	1.667e+08	1.81146e+08	1.67004e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7	1.83652e+07	1.90698e+07	1.8735e+07	1.97491e+07	1.80971e+07	1.90763e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1	440561	611875	855522	871175	648848	614451
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	12	12	4.05625e+07	4.36519e+07	4.16558e+07	4.41073e+07	4.18629e+07	4.46355e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	9	9	1.53184e+08	1.50621e+08	1.54295e+08	1.61476e+08	1.54721e+08	1.50419e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	3.09347e+06	4.31203e+06	4.04937e+06	3.96783e+06	3.55869e+06	3.5903e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	4	4	746304	575978	645221	735498	615623	656158
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	7	7	1.05115e+07	1.11581e+07	1.06307e+07	1.06995e+07	1.02697e+07	1.06872e+07
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6	9.25142e+06	9.16439e+06	9.60762e+06	1.01687e+07	8.85271e+06	9.77372e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	7.25568e+06	6.42293e+06	6.95776e+06	6.98284e+06	8.23786e+06	6.46637e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	4	4	7.89176e+06	6.10433e+06	7.80429e+06	7.08468e+06	7.81644e+06	7.17209e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	1.0253e+06	1.04673e+06	893766	844547	1.01439e+06	1.05711e+06
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	6	6	1.45518e+07	1.28961e+07	1.50725e+07	1.40912e+07	1.48758e+07	1.41512e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3	3.25893e+06	3.80056e+06	3.70545e+06	3.62634e+06	3.58845e+06	3.6752e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	10	10	1.44533e+07	1.48202e+07	1.42504e+07	1.43575e+07	1.35949e+07	1.45169e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	5	5	8.16408e+06	7.19581e+06	8.05269e+06	6.84022e+06	7.16168e+06	6.71804e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	15	15	2.02716e+07	2.05664e+07	2.0403e+07	2.10157e+07	1.96139e+07	2.06505e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	2.07634e+07	2.15762e+07	2.16621e+07	2.12121e+07	2.18773e+07	2.05673e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	8.38182e+06	7.97726e+06	7.92759e+06	7.74927e+06	8.25581e+06	7.84671e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.82519e+07	6.63328e+07	7.17426e+07	6.47093e+07	7.13245e+07	6.42198e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.58559e+06	1.62988e+06	1.67433e+06	1.70372e+06	1.44904e+06	1.63544e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	1.03822e+06	891784	955314	1.12049e+06	1.07877e+06	1.17233e+06
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.95365e+06	1.75036e+06	1.83789e+06	1.53554e+06	1.71063e+06	1.88217e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.07053e+07	1.06234e+07	1.17453e+07	1.13087e+07	1.15216e+07	1.09866e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	9.5468e+06	1.13656e+07	1.08431e+07	1.16482e+07	9.09081e+06	1.08404e+07
P0ACV0	HTRB_ECOLI	htrB	Lipid A biosynthesis lauroyl acyltransferase	1	1		1.51741e+06		1.59806e+06		1.7514e+06
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.62743e+06	3.06942e+06	2.66059e+06	3.38624e+06	2.43821e+06	3.18617e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	1.1535e+07	1.03945e+07	1.13652e+07	1.13344e+07	1.09355e+07	1.13409e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.78946e+07	4.83425e+07	4.76079e+07	4.63771e+07	4.97689e+07	4.49718e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	10	10	3.47064e+06	3.73352e+06	3.26516e+06	3.31191e+06	3.62064e+06	3.39452e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	2	2	2.24297e+07	1.8367e+07	2.28388e+07	1.76816e+07	2.25566e+07	1.82134e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	7.36099e+06	7.32667e+06	7.516e+06	6.48513e+06	6.99741e+06	7.20478e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	10	10	3.19887e+07	2.91844e+07	3.18176e+07	3.03429e+07	3.19065e+07	3.06592e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	2.2066e+06	1.9637e+06	1.99106e+06	1.67091e+06	2.12417e+06	1.82875e+06
