Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A8A8	P0A8A8		rimP		2.02739e+07	1.6814e+07	1.82327e+07	1.96883e+07	1.72631e+07	2.14979e+07
P0A8B2	P0A8B2		yfcN		1.60862e+06	1.31461e+06	1.54589e+06	1.42183e+06	1.4578e+06	1.43117e+06
P0A8B5	P0A8B5		ybaB		1.66205e+06	1.90238e+06	2.11597e+06	2.04308e+06	1.73121e+06	1.73249e+06
P0A8C1	P0A8C1		ybjQ		694899	941880	618918	799057	907933	641101
P0A8C4	P0A8C4		ygfB		3.05935e+06	3.0155e+06	3.01582e+06	2.99781e+06	3.05155e+06	2.96008e+06
P0A8D0	P0A8D0		nrdR		1.11235e+06	1.11088e+06	1.33684e+06	1.13877e+06	1.04199e+06	1.20297e+06
P0A8D3	P0A8D3		yaiI		2.30432e+06	2.32258e+06	2.31985e+06	2.27871e+06	2.279e+06	2.33923e+06
P0A8D6	P0A8D6		ymdB		2.11395e+06	1.7614e+06	2.01985e+06	1.95255e+06	1.7721e+06	1.94674e+06
P0A8E1	P0A8E1		ycfP		1.25286e+07	1.24807e+07	1.24034e+07	1.24273e+07	1.16085e+07	1.2401e+07
P0A8E7	P0A8E7		yajQ		1.46062e+07	1.49028e+07	1.46324e+07	1.49819e+07	1.47774e+07	1.46207e+07
P0A8F0	P0A8F0		upp		3.29191e+07	3.143e+07	3.14582e+07	3.18441e+07	3.17803e+07	3.20974e+07
P0A8F4	P0A8F4		udk		6.5974e+06	6.81724e+06	6.49215e+06	6.60401e+06	6.34733e+06	6.70554e+06
P0A8F8	P0A8F8		uvrB		1.64983e+06	1.55294e+06	1.4572e+06	1.54724e+06	1.55848e+06	1.57657e+06
P0A8G0	P0A8G0		uvrC		348765	391060	352320	416918	351733	401815
P0A8G3	P0A8G3		uxaC		1.86419e+06	1.81427e+06	1.92172e+06	1.82495e+06	1.82643e+06	1.88687e+06
P0A8G6	P0A8G6		wrbA		6.93418e+06	6.92884e+06	6.90112e+06	6.9622e+06	7.05835e+06	6.77872e+06
P0A8G9	P0A8G9		xseB		8.86406e+06	9.08274e+06	8.4288e+06	8.58038e+06	9.13222e+06	8.50425e+06
P0A8H8	P0A8H8		yacG		1.95428e+06	2.31557e+06	2.1361e+06	1.97152e+06	2.05338e+06	1.88472e+06
P0A8I1	P0A8I1		yqgF		1.5516e+06	1.61133e+06	1.51025e+06	1.53695e+06	1.61362e+06	1.59879e+06
P0A8I3	P0A8I3		yaaA		4.06765e+06	4.08244e+06	4.21506e+06	4.05554e+06	3.92593e+06	3.94142e+06
P0A8I5	P0A8I5		trmB		6.50164e+06	6.58526e+06	6.71945e+06	6.59144e+06	6.28752e+06	6.47385e+06
P0A8I8	P0A8I8		rlmH		3.67607e+06	3.86718e+06	3.83492e+06	4.07767e+06	3.56717e+06	3.58639e+06
P0A8J2	P0A8J2		dnaT		877518	1.12922e+06	953484	926894	914830	1.03269e+06
P0A8J4	P0A8J4		ybeD		1.16139e+07	1.23113e+07	1.19591e+07	1.25631e+07	1.12595e+07	1.19166e+07
P0A8J8	P0A8J8		rhlB		3.56424e+06	3.77372e+06	3.73301e+06	3.76933e+06	3.64702e+06	3.58432e+06
P0A8K1	P0A8K1		psd		4.47676e+06	4.25002e+06	4.12415e+06	4.19671e+06	4.15979e+06	4.0024e+06
P0A8K5	P0A8K5		yaeP		1.06937e+06	1.31495e+06	1.27974e+06	1.20199e+06	1.13748e+06	938124
P0A8L1	P0A8L1		serS		2.36584e+07	2.39946e+07	2.3751e+07	2.40362e+07	2.40141e+07	2.33259e+07
P0A8L5	P0A8L5		ycgN		1.24175e+06	1.07228e+06	1.10049e+06	1.2022e+06	1.15396e+06	1.22033e+06
P0A8L7	P0A8L7		yciU		1.68434e+06	1.73131e+06	1.88482e+06	1.72601e+06	1.75841e+06	1.74576e+06
P0A8M0	P0A8M0		asnS		3.29814e+07	3.27426e+07	3.29205e+07	3.25921e+07	3.25578e+07	3.24188e+07
P0A8M3	P0A8M3		thrS		1.10468e+07	1.13763e+07	1.13299e+07	1.14569e+07	1.13476e+07	1.10728e+07
P0A8M6	P0A8M6		yeeX		9.50007e+06	9.95894e+06	8.71085e+06	9.50578e+06	9.44129e+06	8.53488e+06
P0A8N0	P0A8N0		matP		358804	333075	360964	385135	281715	475290
P0A8N3	P0A8N3		lysS		3.74924e+07	3.73292e+07	3.73078e+07	3.7214e+07	3.74515e+07	3.79587e+07
P0A8N5	P0A8N5		lysU		1.99781e+07	2.03668e+07	2.09633e+07	2.04825e+07	1.99676e+07	2.03672e+07
P0A8N7	P0A8N7		epmA		2.98036e+06	3.0487e+06	3.04503e+06	2.95568e+06	2.8141e+06	2.88595e+06
P0A8P3	P0A8P3		yggX		2.47251e+07	2.55293e+07	2.65038e+07	2.56701e+07	2.53718e+07	2.64003e+07
P0A8Q0	P0A8Q0		frdC		1.70322e+06	1.64179e+06	1.76537e+06	1.58387e+06	1.74915e+06	1.8482e+06
P0A8Q6	P0A8Q6		clpS		1.51168e+06	1.42212e+06	1.30023e+06	1.44699e+06	1.45704e+06	1.45639e+06
P0A8R0	P0A8R0		rraA		1.87382e+07	1.8204e+07	1.80302e+07	1.8342e+07	1.83897e+07	1.79147e+07
P0A8R9	P0A8R9		hdfR		1.53918e+06	1.73065e+06	1.69166e+06	1.5514e+06	1.55138e+06	1.51968e+06
P0A8S1	P0A8S1		iciA		2.96403e+06	3.05097e+06	3.1019e+06	3.05768e+06	2.88486e+06	3.03535e+06
P0A8T1	P0A8T1		prmA		6.41703e+06	6.19368e+06	5.86122e+06	6.22583e+06	6.09433e+06	6.16671e+06
P0A8T7	P0A8T7		rpoC		4.79087e+07	4.99305e+07	4.95414e+07	4.92851e+07	4.80699e+07	4.76207e+07
P0A8U0	P0A8U0		syd		502649	569689	503332	515242	547188	534807
P0A8U2	P0A8U2		yafD		153687	93422.5	90623.3	93118.5	70452	132385
P0A8U6	P0A8U6		metJ		7.6607e+06	7.70842e+06	7.90034e+06	7.789e+06	7.46011e+06	7.28352e+06
P0A8V0	P0A8V0		rbn		336353	303359	319050	341446	233425	300518
P0A8V2	P0A8V2		rpoB		6.4027e+07	6.43637e+07	6.515e+07	6.53574e+07	6.45059e+07	6.40329e+07
P0A8V6	P0A8V6		fadR		4.73548e+06	4.67724e+06	4.78496e+06	4.93014e+06	4.73019e+06	4.67735e+06
P0A8W0	P0A8W0		nanR		2.38979e+06	2.36524e+06	2.28407e+06	2.4963e+06	2.31132e+06	2.26897e+06
P0A8W2	P0A8W2		slyA		8.64046e+06	8.57291e+06	8.6365e+06	8.66265e+06	8.06599e+06	8.48145e+06
P0A8W5	P0A8W5		yqgE		2.58314e+06	2.76798e+06	2.71357e+06	2.73321e+06	2.64258e+06	2.56373e+06
P0A8W8	P0A8W8		yfbU		1.7145e+07	1.72963e+07	1.83126e+07	1.76826e+07	1.66797e+07	1.75345e+07
P0A8X0	P0A8X0		yjgA		6.2371e+06	6.17281e+06	6.47347e+06	6.17709e+06	6.01492e+06	6.19672e+06
P0A8X2	P0A8X2		yceI		1.11673e+06	1.06138e+06	1.0423e+06	986616	963523	1.02815e+06
P0A8Y1	P0A8Y1		yjjG		1.58362e+06	1.62816e+06	1.5899e+06	1.6311e+06	1.6668e+06	1.6253e+06
P0A8Y3	P0A8Y3		yihX		2.6123e+06	2.7274e+06	2.77713e+06	2.72404e+06	2.55267e+06	2.62481e+06
P0A8Y5	P0A8Y5		yidA		4.22289e+06	4.29797e+06	4.32695e+06	4.32322e+06	4.23209e+06	4.32183e+06
P0A8Z0	P0A8Z0		yciA		1.8072e+06	1.87408e+06	1.86543e+06	1.85046e+06	1.88764e+06	1.8441e+06
P0A8Z3	P0A8Z3		ybgC		396284	276340	282668	291742	310338	127267
P0A8Z7	P0A8Z7		yqiA		293122	329030	391606	293201	372252	359581
P0A901	P0A901		blc		2.81551e+06	2.28885e+06	2.63311e+06	2.2007e+06	2.8998e+06	2.75092e+06
P0A903	P0A903		bamC		1.36986e+07	1.43747e+07	1.44149e+07	1.41509e+07	1.37324e+07	1.34427e+07
P0A905	P0A905		slyB		2.79161e+07	2.97615e+07	2.9428e+07	2.9622e+07	2.79897e+07	2.78287e+07
P0A908	P0A908		mipA		1.79378e+06	1.92432e+06	2.27502e+06	2.17977e+06	2.0245e+06	2.1275e+06
P0A910	P0A910		ompA		5.8529e+08	6.1165e+08	5.98948e+08	5.99282e+08	5.98187e+08	5.75243e+08
P0A912	P0A912		pal		5.30156e+07	6.04678e+07	5.8077e+07	6.11178e+07	5.529e+07	5.56332e+07
P0A915	P0A915		ompW		1.48226e+07	1.54983e+07	1.5167e+07	1.50206e+07	1.48798e+07	1.50452e+07
P0A917	P0A917		ompX		1.66397e+07	1.6263e+07	1.64944e+07	1.65741e+07	1.69534e+07	1.70803e+07
P0A921	P0A921		pldA		1.78643e+06	1.77768e+06	1.77795e+06	1.80865e+06	1.7986e+06	1.78113e+06
P0A927	P0A927		tsx		9.35948e+06	9.6729e+06	1.01511e+07	9.18582e+06	9.37811e+06	9.95397e+06
P0A932	P0A932		gfcE		1.80908e+07	1.9199e+07	1.87207e+07	1.87612e+07	1.71535e+07	1.72647e+07
P0A935	P0A935		mltA		5.39526e+06	5.35168e+06	5.62113e+06	5.27734e+06	5.26704e+06	5.42545e+06
P0A937	P0A937		bamE		7.34049e+06	7.64113e+06	7.81582e+06	7.64519e+06	8.21585e+06	7.70751e+06
P0A940	P0A940		bamA		1.30397e+07	1.31696e+07	1.3348e+07	1.34188e+07	1.3263e+07	1.33011e+07
P0A944	P0A944		rimI		533621	689198	571335	587482	612383	621058
P0A948	P0A948		rimJ		421067	450229	361822	343023	316386	338473
P0A951	P0A951		speG		1.35226e+06	1.76759e+06	1.42178e+06	1.5685e+06	1.50833e+06	1.2796e+06
P0A953	P0A953		fabB		1.94037e+07	1.98711e+07	1.99708e+07	1.96026e+07	1.93311e+07	1.91012e+07
P0A955	P0A955		eda		2.58871e+07	2.62621e+07	2.52483e+07	2.63848e+07	2.54864e+07	2.51381e+07
P0A959	P0A959		alaA		2.52088e+06	2.48934e+06	2.53866e+06	2.52526e+06	2.35748e+06	2.45461e+06
P0A962	P0A962		ansA		1.70186e+06	1.75188e+06	1.6324e+06	1.77843e+06	1.72398e+06	1.85715e+06
P0A964	P0A964		cheW		1.51899e+07	1.46367e+07	1.4975e+07	1.5341e+07	1.41509e+07	1.50985e+07
P0A968	P0A968		cspD		800107	777956	725527	753703	790513	746864
P0A972	P0A972		cspE		1.68312e+08	1.583e+08	1.57174e+08	1.59156e+08	1.7021e+08	1.68933e+08
P0A978	P0A978		cspG		6.35264e+06	5.28714e+06	6.19007e+06	6.48958e+06	6.49324e+06	6.29379e+06
P0A988	P0A988		dnaN		3.54539e+06	3.4565e+06	3.52792e+06	3.62702e+06	3.67136e+06	3.52508e+06
P0A991	P0A991		fbaB		4.9102e+06	5.06887e+06	5.07061e+06	4.9963e+06	4.9513e+06	4.99496e+06
P0A993	P0A993		fbp		1.70132e+07	1.73284e+07	1.69905e+07	1.73849e+07	1.67462e+07	1.73612e+07
P0A996	P0A996		glpC		1.58438e+06	1.4779e+06	1.65092e+06	1.57674e+06	1.50417e+06	1.45019e+06
P0A998	P0A998		ftnA		4.27099e+07	4.50754e+07	4.32621e+07	4.39622e+07	4.52133e+07	4.23986e+07
P0A9A2	P0A9A2		ftnB		1.1616e+06	1.0005e+06	1.05572e+06	1.04825e+06	1.01808e+06	1.05155e+06
P0A9A6	P0A9A6		ftsZ		1.31425e+07	1.34013e+07	1.3446e+07	1.36011e+07	1.34182e+07	1.33536e+07
P0A9A9	P0A9A9		fur		1.67919e+07	1.74501e+07	1.73838e+07	1.7554e+07	1.70859e+07	1.70006e+07
P0A9B2	P0A9B2		gapA		4.14971e+08	4.26259e+08	4.26211e+08	4.23712e+08	4.14239e+08	4.14203e+08
P0A9B6	P0A9B6		epd		1.54005e+06	1.67122e+06	1.60168e+06	1.5878e+06	1.6545e+06	1.44606e+06
P0A9C0	P0A9C0		glpA		2.11086e+06	2.05309e+06	2.09252e+06	2.03124e+06	2.17769e+06	2.07304e+06
P0A9C3	P0A9C3		galM		6.71028e+06	6.84608e+06	6.55066e+06	6.76832e+06	6.53612e+06	6.40819e+06
P0A9C5	P0A9C5		glnA		4.04552e+07	4.13698e+07	4.07116e+07	4.13606e+07	4.06669e+07	4.0449e+07
P0A9C9	P0A9C9		glpX		6.80035e+06	6.81626e+06	7.07938e+06	6.99046e+06	6.80454e+06	7.02158e+06
P0A9D2	P0A9D2		gstA		6.72924e+06	6.71464e+06	6.66382e+06	6.49776e+06	6.48641e+06	6.54279e+06
P0A9D4	P0A9D4		cysE		2.94765e+06	3.24418e+06	2.55502e+06	3.09787e+06	3.38356e+06	2.7539e+06
P0A9D8	P0A9D8		dapD		3.79072e+07	3.74864e+07	3.66111e+07	3.72653e+07	3.74909e+07	3.71218e+07
P0A9E5	P0A9E5		fnr		5.96331e+06	6.20824e+06	6.14763e+06	5.93345e+06	5.91567e+06	5.93518e+06
P0A9F1	P0A9F1		mntR		1.35212e+06	1.30791e+06	1.23338e+06	1.16801e+06	1.14318e+06	1.29182e+06
P0A9F3	P0A9F3		cysB		3.61395e+06	3.51237e+06	3.53894e+06	3.46714e+06	3.56058e+06	3.53177e+06
P0A9F6	P0A9F6		gcvA		386388	426530	355091	409534	416332	401844
P0A9G4	P0A9G4		cueR		416993		403601	394089	369746	441846
P0A9G6	P0A9G6		aceA		6.93059e+06	7.01964e+06	6.8168e+06	6.79771e+06	6.75742e+06	6.75027e+06
P0A9G8	P0A9G8		modE		3.29935e+06	3.21857e+06	3.3632e+06	3.35357e+06	3.19482e+06	3.43164e+06
P0A9H1	P0A9H1		mug		1.16594e+06	1.13399e+06	1.1163e+06	1.14889e+06	1.22577e+06	1.15055e+06
P0A9H5	P0A9H5		btuR		937573	805112	801489	857741	840894	841991
P0A9H7	P0A9H7		cfa		3.12408e+06	3.19568e+06	3.172e+06	3.15906e+06	2.98497e+06	3.1549e+06
P0A9H9	P0A9H9		cheZ		1.97786e+06	2.01569e+06	2.00613e+06	1.92484e+06	2.01386e+06	1.9488e+06
P0A9I1	P0A9I1		citE		5.85588e+06	6.18546e+06	5.8923e+06	6.01879e+06	5.93067e+06	5.718e+06
P0A9I3	P0A9I3		gcvR		2.23843e+06	2.40129e+06	2.13836e+06	2.3835e+06	2.21495e+06	2.05495e+06
P0A9I8	P0A9I8		nirD		2.64388e+06	2.66885e+06	2.92404e+06	2.69218e+06	2.74096e+06	2.80975e+06
P0A9J0	P0A9J0		rng		5.29912e+06	5.40178e+06	5.36005e+06	5.44263e+06	5.20883e+06	5.14632e+06
P0A9J4	P0A9J4		panE		1.81554e+06	1.88366e+06	1.79409e+06	1.70192e+06	1.78479e+06	1.88384e+06
P0A9J6	P0A9J6		rbsK		3.35778e+06	3.22794e+06	3.0179e+06	2.9348e+06	3.01562e+06	3.16739e+06
P0A9J8	P0A9J8		pheA		2.11355e+06	2.01237e+06	1.94984e+06	1.9799e+06	1.92038e+06	2.13598e+06
P0A9K3	P0A9K3		ybeZ		5.81961e+06	5.65661e+06	5.84842e+06	5.72705e+06	5.7167e+06	5.67497e+06
P0A9K7	P0A9K7		phoU		2.06732e+06	2.1559e+06	2.12169e+06	1.97387e+06	1.97759e+06	2.04376e+06
P0A9K9	P0A9K9		slyD		9.48862e+07	9.82991e+07	1.05034e+08	1.02171e+08	8.77289e+07	9.25646e+07
P0A9L3	P0A9L3		fklB		1.96382e+07	1.81182e+07	1.80726e+07	1.79627e+07	1.94908e+07	2.01788e+07
P0A9L5	P0A9L5		ppiC		2.60199e+06	2.30348e+06	2.39483e+06	2.43599e+06	2.57023e+06	2.51021e+06
P0A9L8	P0A9L8		proC		2.17531e+06	2.71567e+06	2.54654e+06	2.69114e+06	2.18434e+06	2.28015e+06
P0A9M0	P0A9M0		lon		8.67316e+06	8.83098e+06	8.97962e+06	9.05598e+06	8.72053e+06	8.93202e+06
P0A9M2	P0A9M2		hpt		3.81516e+06	3.91824e+06	3.90528e+06	3.99851e+06	3.60451e+06	3.82342e+06
P0A9M5	P0A9M5		gpt		7.2315e+07	7.55873e+07	7.18329e+07	7.84291e+07	7.32659e+07	7.13204e+07
P0A9M8	P0A9M8		pta		4.32724e+07	4.39652e+07	4.48892e+07	4.45907e+07	4.33303e+07	4.44638e+07
P0A9N4	P0A9N4		pflA		4.75548e+06	4.91936e+06	4.93162e+06	4.99815e+06	5.05601e+06	4.8665e+06
P0A9P0	P0A9P0		lpdA		3.06529e+07	3.29746e+07	3.24865e+07	3.24741e+07	3.13815e+07	3.09753e+07
P0A9P4	P0A9P4		trxB		1.43157e+07	1.49004e+07	1.47156e+07	1.5041e+07	1.40747e+07	1.42398e+07
P0A9P6	P0A9P6		deaD		9.27867e+06	8.96532e+06	8.9486e+06	8.87307e+06	9.00562e+06	9.30162e+06
P0A9Q1	P0A9Q1		arcA		2.33887e+07	2.56796e+07	2.5881e+07	2.50563e+07	2.36575e+07	2.37264e+07
P0A9Q5	P0A9Q5		accD		1.39552e+07	1.50271e+07	1.43688e+07	1.47996e+07	1.39695e+07	1.37982e+07
P0A9Q7	P0A9Q7		adhE		1.80634e+08	1.81319e+08	1.81827e+08	1.81558e+08	1.83333e+08	1.81245e+08
P0A9Q9	P0A9Q9		asd		1.86776e+07	2.00208e+07	2.04911e+07	1.94733e+07	1.91705e+07	1.91236e+07
P0A9R4	P0A9R4		fdx		7.81657e+06	7.83886e+06	8.26743e+06	7.71961e+06	7.90751e+06	8.31458e+06
P0A9R7	P0A9R7		ftsE		4.01411e+06	4.11845e+06	4.10237e+06	4.06132e+06	4.13426e+06	3.8221e+06
P0A9S1	P0A9S1		fucO		1.21163e+06	1.19057e+06	1.12716e+06	1.2746e+06	1.23655e+06	1.06495e+06
P0A9S5	P0A9S5		gldA		9.7819e+06	9.5822e+06	9.31454e+06	9.55759e+06	1.01022e+07	9.74441e+06
P0A9T0	P0A9T0		serA		5.66684e+06	5.5172e+06	5.60382e+06	5.66037e+06	5.79257e+06	5.83053e+06
P0A9T4	P0A9T4		tas		9.00557e+06	9.07941e+06	9.22496e+06	9.2558e+06	8.8856e+06	8.93801e+06
P0A9T6	P0A9T6		ybaQ		954731		1.03172e+06	1.01146e+06	978213	
P0A9T8	P0A9T8		ybbA		618060	667084	598923	588020	597728	550339
P0A9U1	P0A9U1		ybhF		393155	249726	293286	314245	203003	311770
P0A9U3	P0A9U3		ybiT		5.27101e+06	5.22785e+06	5.39566e+06	5.35293e+06	4.97405e+06	5.10614e+06
P0A9V1	P0A9V1		lptB		5.86005e+06	5.85551e+06	5.74548e+06	5.96026e+06	5.83186e+06	6.09186e+06
P0A9W0	P0A9W0		ulaR		1.26026e+06	1.16608e+06	1.03608e+06	1.13729e+06	1.34327e+06	1.04817e+06
P0A9W3	P0A9W3		yjjK		9.45045e+06	9.94161e+06	9.71441e+06	1.0024e+07	9.63054e+06	9.52761e+06
P0A9W6	P0A9W6		yrbA		5.88809e+06	7.0425e+06	6.61631e+06	6.75603e+06	5.66096e+06	6.37326e+06
P0A9W9	P0A9W9		yrdA		5.1916e+06	5.02177e+06	5.42388e+06	5.26187e+06	4.99911e+06	5.05242e+06
P0A9X4	P0A9X4		mreB		2.28372e+07	2.34011e+07	2.32162e+07	2.28783e+07	2.29592e+07	2.26592e+07
P0A9X9	P0A9X9		cspA		2.80565e+07	2.36896e+07	2.37374e+07	2.42567e+07	2.79364e+07	2.86309e+07
P0A9Y6	P0A9Y6		cspC		1.05883e+08	1.00564e+08	1.01632e+08	1.02302e+08	1.08449e+08	1.06038e+08
P0A9Z1	P0A9Z1		glnB		1.92816e+07	1.93728e+07	1.87867e+07	1.95885e+07	1.99206e+07	1.87175e+07
P0AA04	P0AA04		ptsH		4.81596e+07	5.77758e+07	5.30919e+07	5.71389e+07	5.12328e+07	4.91095e+07
P0AA10	P0AA10		rplM		6.83416e+07	7.06608e+07	7.25427e+07	7.11085e+07	6.94048e+07	7.15785e+07
P0AA16	P0AA16		ompR		8.6347e+06	9.11852e+06	8.84095e+06	8.75429e+06	8.43473e+06	8.48539e+06
P0AA25	P0AA25		trxA		2.75577e+07	2.73568e+07	2.7206e+07	2.75586e+07	2.72891e+07	2.72524e+07
P0AA31	P0AA31		yedF		3.42867e+06	3.52925e+06	3.32485e+06	3.69451e+06	3.7316e+06	3.30044e+06
P0AA39	P0AA39		rluC		1.36377e+06	1.24666e+06	1.21536e+06	1.24118e+06	1.23571e+06	1.33165e+06
P0AA43	P0AA43		rsuA		4.18966e+06	4.36992e+06	4.26722e+06	4.22274e+06	4.18993e+06	4.32173e+06
P0AA53	P0AA53		qmcA		1.65315e+06	1.72064e+06	1.78157e+06	1.72418e+06	1.59952e+06	1.77205e+06
P0AA86	P0AA86		dsbE		1.14352e+06	1.06606e+06	1.37571e+06	1.11443e+06	1.30992e+06	1.25173e+06
P0AA91	P0AA91		yeaY		1.41746e+06	1.42146e+06	1.26812e+06	1.34865e+06	1.3347e+06	1.46817e+06
P0AA93	P0AA93		ypdA		292003	310172	197715	257516	301161	214136
P0AA95	P0AA95		yacC		1.1281e+06	974380	1.01814e+06	956294	998972	1.0346e+06
P0AA97	P0AA97		yaeQ		667744	712246	706035	782298	733113	681709
P0AAA1	P0AAA1		yagU		6.04738e+06	6.79716e+06	6.85814e+06	6.6091e+06	6.46068e+06	6.83261e+06
P0AAB4	P0AAB4		ubiD		1.96866e+06	1.97401e+06	1.82748e+06	2.0547e+06	1.95132e+06	2.14958e+06
P0AAB6	P0AAB6		galF		1.18299e+07	1.31568e+07	1.30575e+07	1.28331e+07	1.15685e+07	1.18635e+07
P0AAB8	P0AAB8		uspD		1.95492e+06	1.99869e+06	2.03301e+06	1.91229e+06	2.02622e+06	2.10813e+06
P0AAC0	P0AAC0		uspE		5.04434e+06	5.09927e+06	5.15864e+06	5.00214e+06	5.0218e+06	4.88439e+06
P0AAC8	P0AAC8		iscA		6.28105e+06	6.50034e+06	6.34578e+06	6.59219e+06	6.50742e+06	6.23026e+06
P0AAD6	P0AAD6		sdaC		414217	766020	661889	693851	615724	302474
P0AAF6	P0AAF6		artP		679385	664670	869226	753133	682023	773001
P0AAG3	P0AAG3		gltL		426832	466667	445886	379157	485512	309862
P0AAH0	P0AAH0		pstB		1.0415e+06	1.05768e+06	1.06085e+06	1.02796e+06	1.18132e+06	1.16491e+06
P0AAH8	P0AAH8		sapF		640042	510329	485519	534598	506312	440505
P0AAI3	P0AAI3		ftsH		1.80481e+07	1.81202e+07	1.8202e+07	1.83757e+07	1.79438e+07	1.82801e+07
P0AAI5	P0AAI5		fabF		3.87174e+07	3.99585e+07	4.00457e+07	4.03955e+07	3.9649e+07	3.936e+07
P0AAI9	P0AAI9		fabD		9.29858e+06	9.10912e+06	9.23988e+06	9.14214e+06	9.70084e+06	9.72882e+06
P0AAJ3	P0AAJ3		fdnH		4.25564e+06	4.5217e+06	4.69874e+06	4.41e+06	4.40695e+06	4.11366e+06
P0AAJ5	P0AAJ5		fdoH		2.82694e+06	2.786e+06	2.83903e+06	2.84557e+06	2.92455e+06	2.69231e+06
P0AAJ8	P0AAJ8		hybA		1.79402e+06	1.77119e+06	1.8295e+06	1.73229e+06	1.73531e+06	1.79566e+06
P0AAK1	P0AAK1		hycB		1.38961e+06	1.50675e+06	1.70284e+06	1.49831e+06	1.3301e+06	1.3984e+06
P0AAN1	P0AAN1		hybE		1.03519e+06	1.02938e+06	1.08117e+06	1.04186e+06	1.04672e+06	1.01244e+06
P0AAN3	P0AAN3		hypB		2.51285e+06	2.59771e+06	2.61977e+06	2.68931e+06	2.55565e+06	2.6004e+06
P0AAN5	P0AAN5		yaiA		1.04372e+06	1.33873e+06	1.18873e+06	1.27927e+06	1.32947e+06	1.16907e+06
P0AAN9	P0AAN9		iraP		472838	474304	508499	453627	497798	651242
P0AAP3	P0AAP3		frmR		3.29872e+06	3.2302e+06	3.27466e+06	3.40539e+06	3.25612e+06	3.22318e+06
P0AAQ2	P0AAQ2		yajD		4.71462e+06	4.70394e+06	4.58141e+06	4.72936e+06	4.47222e+06	4.66454e+06
P0AAR3	P0AAR3		ybaK		2.01741e+06	2.10192e+06	1.75115e+06	1.86033e+06	1.98929e+06	1.69552e+06
P0AAS0	P0AAS0		ylaC		303280	320807	335864	274960	265742	355149
P0AAS7	P0AAS7		ybcJ		2.72607e+06	2.56003e+06	2.48584e+06	2.65102e+06	2.55665e+06	2.79421e+06
P0AAT2	P0AAT2		ybdF		663066	619149	657443	593851	586614	602298
P0AAT4	P0AAT4		mscM		1.90872e+06	1.89553e+06	1.89754e+06	1.87457e+06	1.84941e+06	1.92925e+06
P0AAT6	P0AAT6		rsfS		2.76822e+06	2.72785e+06	2.84547e+06	2.78003e+06	2.64986e+06	2.71065e+06
P0AAT9	P0AAT9		ybeL		7.15108e+06	7.6725e+06	7.15353e+06	7.51715e+06	7.25797e+06	6.6626e+06
P0AAU7	P0AAU7		ybfE		1.20592e+06	1.31654e+06	1.0902e+06	1.231e+06	1.29398e+06	1.0862e+06
P0AAV4	P0AAV4		ybgJ		2.82235e+06	2.94147e+06	3.02838e+06	2.64416e+06	2.80071e+06	2.94265e+06
P0AAX8	P0AAX8		ybiS		4.80422e+06	4.97068e+06	4.82329e+06	5.04301e+06	4.8051e+06	4.80659e+06
P0AAZ4	P0AAZ4		rarA		1.18716e+06	1.10383e+06	1.14955e+06	1.14198e+06	1.10597e+06	1.19004e+06
P0AAZ7	P0AAZ7		ycaR		6.46395e+06	6.21165e+06	6.14501e+06	6.09994e+06	6.59454e+06	6.29867e+06
P0AB03	P0AB03		ycbJ		1.70553e+06	1.77764e+06	1.58877e+06	1.68798e+06	1.71825e+06	1.79352e+06
P0AB10	P0AB10		ymbA		858126	959807	911424	1.23773e+06	1.16141e+06	1.10058e+06
P0AB12	P0AB12		yccF		572839		850247	557199		
P0AB14	P0AB14		yccJ		2.47733e+06	2.61704e+06	2.77108e+06	2.58666e+06	2.41523e+06	2.625e+06
P0AB18	P0AB18		tusE		1.60746e+06	1.61486e+06	1.36666e+06	1.55979e+06	1.54431e+06	1.32012e+06
P0AB24	P0AB24		efeO		4.34199e+06	4.38371e+06	4.41521e+06	4.28636e+06	4.33113e+06	4.30768e+06
P0AB26	P0AB26		yceB		2.14108e+06	2.17876e+06	2.2246e+06	2.21847e+06	2.30369e+06	2.11011e+06
P0AB28	P0AB28		yceD		8.19746e+06	8.27534e+06	8.16112e+06	8.36859e+06	7.9057e+06	7.92607e+06
P0AB38	P0AB38		lpoB		4.58435e+06	4.78621e+06	5.25097e+06	4.8822e+06	4.78277e+06	4.83812e+06
P0AB43	P0AB43		ycgL		1.21172e+06	1.24309e+06	1.25722e+06	1.25049e+06	1.25858e+06	1.20967e+06
P0AB46	P0AB46		ymgD		1.9682e+06	2.00824e+06	1.81803e+06	2.11764e+06	1.9077e+06	1.96937e+06
