Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	5	5	2.71616e+06	2.59228e+06	3.14715e+06	2.56306e+06	2.94318e+06	2.64114e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	7	7	1.59506e+07	1.59704e+07	1.65037e+07	1.55402e+07	1.61776e+07	1.58604e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2	1.14609e+06	1.24461e+06		1.35512e+06	1.09315e+06	1.30187e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.1115e+06	4.69467e+06	4.94761e+06	4.68447e+06	4.52724e+06	4.50474e+06
P19932	HYAF_ECOLI	hyaF	Hydrogenase-1 operon protein HyaF	1	1	4.1801e+06	5.28835e+06		4.53555e+06	6.47236e+06	
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	9.0604e+06	8.64933e+06	8.5533e+06	9.15183e+06	8.42608e+06	8.40661e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	8.83792e+06	9.2259e+06	8.9204e+06	8.94769e+06	8.84412e+06	9.14616e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.42457e+06	2.53498e+06	1.96457e+06	2.54327e+06	1.31141e+06	2.09285e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.59228e+06	2.15015e+06	2.3039e+06	2.24127e+06	2.44833e+06	2.3963e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.70736e+07	7.53148e+07	7.73064e+07	7.58749e+07	7.64594e+07	7.76458e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	8	8	1.26399e+07	1.48735e+07	1.25753e+07	1.43578e+07	1.2949e+07	1.39669e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.04603e+08	1.02257e+08	1.01897e+08	1.0065e+08	1.01693e+08	1.01116e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	2	2	355809			383003	343117	409053
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.56689e+07	3.77295e+07	3.57031e+07	3.74442e+07	3.49585e+07	3.83585e+07
P21179	CATE_ECOLI	katE	Catalase HPII	7	7	2.05073e+06	2.14975e+06	2.20708e+06	2.25607e+06	2.19112e+06	2.34931e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.71958e+06	3.78207e+06	3.4671e+06	3.89579e+06	3.70515e+06	3.63634e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.80293e+06	6.06268e+06	5.39482e+06	5.59402e+06	5.47292e+06	6.32908e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	7	7	1.23457e+07	1.33377e+07	1.28076e+07	1.30405e+07	1.07803e+07	1.12395e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	1	1	6.10699e+06	7.24373e+06	5.9242e+06	8.22513e+06	6.56818e+06	7.60977e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.31392e+08	2.13077e+08	2.19534e+08	1.957e+08	2.01394e+08	2.02052e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	33	33	2.0593e+07	2.13143e+07	1.98073e+07	2.08775e+07	2.15156e+07	2.06917e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.53431e+07	2.70682e+07	2.51154e+07	2.80458e+07	2.48397e+07	2.64674e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	6.12754e+07	6.07992e+07	5.98837e+07	5.88089e+07	6.00963e+07	5.88167e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	7.05506e+06	8.55222e+06	7.58336e+06	7.03699e+06	9.09282e+06	7.5877e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.17045e+08	1.15983e+08	1.16012e+08	1.15079e+08	1.15238e+08	1.1452e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.58249e+07	2.59123e+07	2.67706e+07	2.74389e+07	2.7807e+07	2.58553e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.32393e+07	1.22427e+07	1.32047e+07	1.28725e+07	1.38141e+07	1.25276e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2				1.09775e+06	1.08301e+06	1.192e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.87777e+07	5.89377e+07	5.61876e+07	6.15625e+07	6.04156e+07	5.97272e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	7.09525e+07	7.44627e+07	7.14084e+07	7.35619e+07	7.28913e+07	7.35075e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.18776e+06	2.66332e+06	2.33291e+06	2.51689e+06	2.33352e+06	2.7099e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	11	11	7.88928e+06	9.61903e+06	8.90236e+06	9.3491e+06	9.09495e+06	9.28874e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	4	4	7.68265e+06	6.9277e+06	6.41133e+06	6.91869e+06	7.01026e+06	7.42041e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.61241e+07	2.64382e+07	2.66296e+07	2.70814e+07	2.64109e+07	2.75632e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.76065e+07	2.90011e+07	2.87787e+07	2.97188e+07	2.87581e+07	2.97694e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	4	4	4.11987e+08	3.87882e+08	3.83908e+08	4.09861e+08	3.67432e+08	3.93432e+08
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	7.0872e+07	6.56086e+07	6.76024e+07	6.41004e+07	6.88604e+07	6.31949e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	7.46844e+07	7.60802e+07	7.34451e+07	7.58967e+07	7.27783e+07	7.28443e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	42	42	3.37072e+07	3.23661e+07	3.31995e+07	3.30944e+07	3.23878e+07	3.28382e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	7	7	2.33866e+07	2.2593e+07	2.14843e+07	2.30782e+07	2.25098e+07	2.23316e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	4.29509e+07	4.17623e+07	4.2183e+07	4.17056e+07	4.54679e+07	4.12053e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	426234	812249	434481	701179	349849	761202
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	6.00649e+06	4.82198e+06	6.02155e+06	4.56053e+06	5.94607e+06	4.76223e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.77566e+06	1.82937e+06	1.69159e+06	1.62441e+06	1.40945e+06	1.90859e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.26257e+07	1.2834e+07	1.22704e+07	1.20042e+07	1.14152e+07	1.30886e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	1.0627e+07	9.08933e+06	1.00841e+07	1.09113e+07	9.52226e+06	9.2042e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.66068e+06	1.3115e+06	1.6545e+06	1.1935e+06	1.6066e+06	1.69104e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	5.97292e+06	5.18744e+06	5.98245e+06	6.08476e+06	5.96775e+06	5.61717e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.67328e+07	1.88309e+07	1.66454e+07	1.73908e+07	1.73612e+07	1.77726e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	4	4	1.482e+06	1.73639e+06	1.64979e+06	1.69635e+06	1.50685e+06	2.19261e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	17	17	2.58327e+07	2.53978e+07	2.46016e+07	2.47964e+07	2.63718e+07	2.55893e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.16079e+07	5.32078e+07	5.14773e+07	5.42354e+07	5.27921e+07	5.38951e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	5.6386e+07	5.50306e+07	5.64571e+07	5.11803e+07	5.72789e+07	5.32687e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	1.03298e+07	1.01604e+07	9.24654e+06	9.70103e+06	1.08576e+07	1.07306e+07
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.24401e+07	6.2948e+07	6.4217e+07	6.36238e+07	6.38264e+07	5.95352e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	6	6	2.35765e+06	2.35834e+06	2.22902e+06	2.60088e+06	2.07649e+06	2.48885e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.80751e+07	2.85894e+07	2.91633e+07	2.708e+07	2.87408e+07	2.74173e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	23	23	2.87148e+07	2.79129e+07	2.84221e+07	2.77616e+07	2.86305e+07	2.70939e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	12	12	1.42903e+07	1.48548e+07	1.43612e+07	1.4274e+07	1.45188e+07	1.42589e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.64427e+06	1.4374e+06	2.08901e+06	1.6467e+06	1.98308e+06	1.65747e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.44807e+07	2.49009e+07	2.2302e+07	2.17366e+07	2.16742e+07	2.16335e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	26	26	2.52493e+07	2.67331e+07	2.62242e+07	2.66844e+07	2.62297e+07	2.69157e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.48748e+08	2.43948e+08	2.53055e+08	2.40652e+08	2.5156e+08	2.44205e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.07297e+07	1.19777e+07	1.13926e+07	1.27509e+07	1.19132e+07	1.19169e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9	4.36547e+07	4.2635e+07	4.03268e+07	4.36134e+07	3.97585e+07	4.38742e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.90274e+06	2.05106e+06	1.86252e+06	2.01143e+06	2.17202e+06	1.75523e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	746496	786225	622016	724175	613453	747530
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.70365e+08	1.82673e+08	1.76364e+08	1.74397e+08	1.79228e+08	1.83703e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.69769e+07	1.75198e+07	1.64887e+07	1.73351e+07	1.57131e+07	1.71415e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2	1.01411e+06			1.12087e+06	1.00544e+06	
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	4	4	3.11616e+06	3.48992e+06	3.34802e+06	3.47075e+06	3.1348e+06	3.04164e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	26	26	1.98554e+07	2.03158e+07	2.00346e+07	1.99673e+07	1.98778e+07	1.96876e+07
P23917	MAK_ECOLI	mak	Fructokinase	6	6	4.79913e+06	4.99091e+06	5.12853e+06	4.91014e+06	5.56267e+06	5.45899e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1	703019	593649		497962	569715	600930
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.54309e+07	1.48482e+07	1.51924e+07	1.55099e+07	1.53488e+07	1.49583e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	14	14	1.11716e+07	1.16136e+07	1.02541e+07	1.12016e+07	1.05834e+07	1.11583e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	2.91138e+06	3.65768e+06	3.71647e+06	4.53455e+06	2.72281e+06	3.7775e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.25402e+07	2.69959e+07	2.46087e+07	2.56333e+07	2.38039e+07	2.71747e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	23	23	1.01939e+08	1.04026e+08	1.00323e+08	1.04108e+08	1.01178e+08	1.03335e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.69224e+07	2.78049e+07	2.68087e+07	2.75579e+07	2.66206e+07	2.69458e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	10	10	2.52467e+07	2.45867e+07	2.48872e+07	2.42461e+07	2.66752e+07	2.65416e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	9.67429e+06	1.34384e+07	1.2447e+07	1.20956e+07	1.14076e+07	1.31998e+07
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	482171	394920	463373	396543	478742	527221
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.38932e+07	1.38722e+07	1.48371e+07	1.52237e+07	1.32892e+07	1.40657e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	12	12	6.05529e+06	5.85501e+06	6.14585e+06	5.65345e+06	5.89859e+06	5.90368e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	1.17879e+07	1.16835e+07	1.17574e+07	1.08963e+07	1.24854e+07	1.18181e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	9.13887e+06	8.84019e+06	8.63804e+06	9.00534e+06	8.75431e+06	8.7669e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	6.62977e+06	7.09282e+06	7.42974e+06	6.63117e+06	7.23338e+06	7.06378e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	9	9	7.96594e+06	6.99576e+06	7.84583e+06	7.28979e+06	7.94113e+06	7.39752e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	2	2	6.95882e+06	6.59336e+06	7.35171e+06	7.35309e+06	7.27381e+06	6.96606e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	8	8	3.51092e+06	3.48776e+06	3.86431e+06	3.65111e+06	3.64872e+06	3.48654e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	3	3	974389			1.15878e+06	957230	1.10078e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	6.15973e+06	6.07476e+06	6.19345e+06	6.64756e+06	6.18117e+06	5.94176e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.75484e+07	2.76006e+07	2.71108e+07	2.96597e+07	2.53747e+07	2.57879e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	1.59864e+07	1.96953e+07	1.90628e+07	2.09688e+07	1.69551e+07	2.09438e+07
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	7	7	3.3843e+06	3.23787e+06	2.88573e+06	3.40896e+06	3.02446e+06	3.3454e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	5	5	2.8776e+06	3.12209e+06	2.99866e+06	3.15695e+06	3.06412e+06	3.19481e+06
P24555	PTRB_ECOLI	ptrB	Protease 2	2	2					2.33629e+06	
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	8.64721e+06	9.06282e+06	9.19783e+06	9.49981e+06	9.56228e+06	9.59939e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	4.78734e+07	4.42642e+07	5.07491e+07	4.3774e+07	5.24704e+07	4.17973e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14	8.56283e+06	9.45062e+06	8.7211e+06	9.38451e+06	8.65221e+06	9.29401e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.90744e+07	1.68589e+07	1.82022e+07	1.73025e+07	1.88994e+07	1.63165e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	15	15	1.57123e+07	1.58434e+07	1.61708e+07	1.48146e+07	1.6004e+07	1.50639e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.26669e+07	1.30516e+07	1.24282e+07	1.2446e+07	1.24329e+07	1.18562e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	5	5	4.64641e+06	4.46017e+06	4.47986e+06	4.07688e+06	4.53222e+06	4.26054e+06
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	2	2	1.15087e+06	1.26648e+06	1.15882e+06	1.33512e+06	1.17407e+06	1.4166e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.4201e+07	1.35408e+07	1.46183e+07	1.36193e+07	1.32496e+07	1.36021e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	4	4	1.70636e+07	1.66034e+07	1.61415e+07	1.35394e+07	1.69869e+07	1.58873e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.3712e+07	1.40637e+07	1.34265e+07	1.38103e+07	1.40037e+07	1.43803e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	7	7	3.19179e+06	3.502e+06	3.12082e+06	3.37352e+06	3.35284e+06	3.4415e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	2	2	407090	432589	401404	429522	291484	433299
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	4.70089e+07	3.91335e+07	4.52915e+07	3.68825e+07	4.55044e+07	3.74158e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	3.88031e+07	4.45406e+07	4.22447e+07	4.25311e+07	4.21749e+07	4.80134e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	4	4	3.00388e+06	2.68713e+06	2.92366e+06	2.89244e+06	2.70793e+06	2.80419e+06
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1	1.49569e+06	1.65988e+06		1.30609e+06		
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.83052e+07	2.51139e+07	2.79904e+07	2.62015e+07	2.84787e+07	2.67477e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	8.86079e+06	9.7179e+06	9.10761e+06	9.3513e+06	9.18177e+06	9.65313e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8	6.02929e+06	6.10138e+06	6.04209e+06	6.26236e+06	5.7995e+06	6.13055e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	14	14	1.08141e+07	1.0799e+07	1.14376e+07	1.07913e+07	1.0423e+07	1.08936e+07
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.93028e+06	3.77183e+06	3.44093e+06	3.43776e+06	3.68991e+06	3.86275e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	4.12483e+06	3.59828e+06	3.73109e+06	3.8365e+06	4.17929e+06	3.76889e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	2.51146e+06	1.84774e+06	2.81518e+06	2.28667e+06	3.15989e+06	2.50791e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.64126e+07	1.34522e+07	1.52392e+07	1.2794e+07	1.65043e+07	1.21573e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3	2.81021e+06	3.72015e+06	3.54461e+06	3.47036e+06	3.31942e+06	3.15209e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	22	22	4.78559e+07	4.91047e+07	4.68874e+07	4.904e+07	4.5486e+07	4.80145e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	11	11	5.00916e+07	5.35148e+07	4.92777e+07	5.30569e+07	4.93566e+07	5.31329e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	3	3	6.90281e+06	6.85867e+06	6.66408e+06	7.13264e+06	6.19545e+06	6.73359e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	5	5	3.97799e+06	4.14323e+06	4.31119e+06	4.13306e+06	4.27639e+06	4.16759e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	5.36974e+06	6.08873e+06	5.89846e+06	5.58322e+06	5.94766e+06	5.54898e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	932152	764875	624754	661944	619824	799001
P27247	PLSX_ECOLI	plsX	Phosphate acyltransferase	1	1	1.54768e+06				1.53435e+06	
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	8	8	4.76401e+07	4.77891e+07	4.59465e+07	4.37144e+07	4.95061e+07	4.38792e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	492175	474741	487326	347201	501947	487514
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	4	4	9.7229e+06	9.23103e+06	7.33427e+06	8.67313e+06	6.97329e+06	8.7308e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	6	6	2.82736e+06	3.40159e+06	2.56154e+06	3.15273e+06	2.6882e+06	2.84874e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	33	33	4.6179e+07	4.58923e+07	4.48983e+07	4.57812e+07	4.56163e+07	4.49449e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	23	21	2.02731e+08	2.07535e+08	1.98048e+08	2.05477e+08	2.0445e+08	2.02199e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	13	13	9.69401e+06	1.07413e+07	9.6143e+06	1.04727e+07	9.81692e+06	1.05311e+07
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	5.94384e+06	5.53361e+06	5.48381e+06	5.23901e+06	5.48868e+06	4.83762e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	5	5	2.812e+07	2.79008e+07	3.1113e+07	3.01081e+07	2.7839e+07	2.98218e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.76915e+07	4.69192e+07	4.60665e+07	4.68076e+07	4.66566e+07	4.35245e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	4	4	1.60205e+06	1.24208e+06	1.18557e+06	1.14103e+06	1.10282e+06	1.19906e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	10	10	1.28e+07	1.28425e+07	1.29122e+07	1.18446e+07	1.23918e+07	1.29332e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	8	8	1.36797e+07	1.41055e+07	1.19745e+07	1.40931e+07	1.45568e+07	1.42849e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	3	1.48437e+07	1.45906e+07	1.48493e+07	1.55252e+07	1.47915e+07	1.41469e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	2	2	1.35311e+06	1.05571e+06	1.39846e+06	1.49343e+06	1.60314e+06	1.5478e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	1.22803e+07	1.14331e+07	1.17355e+07	1.13806e+07	1.25197e+07	1.16288e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	5	5	2.50596e+06	3.10712e+06	2.47306e+06	3.16818e+06	2.42608e+06	3.1492e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.5298e+07	2.07114e+07	1.56599e+07	2.13094e+07	1.48467e+07	2.33228e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	5	5	2.29653e+07	2.09301e+07	2.23433e+07	2.01725e+07	2.18235e+07	1.95541e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	5.94723e+06	5.69534e+06	5.52094e+06	5.8205e+06	5.1515e+06	5.88129e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	4.08874e+07	4.127e+07	4.11608e+07	4.13331e+07	4.53812e+07	4.01362e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	9	9	2.64977e+07	2.44204e+07	2.3974e+07	2.56181e+07	2.36154e+07	2.31843e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	8	8	2.59403e+07	2.44882e+07	2.66334e+07	2.48345e+07	2.77271e+07	2.32242e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	3	3	1.50228e+06		1.16794e+06	1.03059e+06	1.34455e+06	1.22743e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	3	3	2.06853e+06	2.67253e+06	2.46444e+06	2.65962e+06	2.70202e+06	2.64485e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	12	12	1.04634e+07	1.04706e+07	1.04144e+07	9.98864e+06	1.02765e+07	9.973e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	3	3	174635	185545	179804	178730	237108	194850
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2	737209		672383	737526	615328	704508
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	546293	390985	517442	629106	539921	589078
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	2	2		1.02829e+06		1.24814e+06	762418	1.07607e+06
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	14	14	7.6963e+07	7.78345e+07	7.72928e+07	7.6787e+07	7.77209e+07	7.93825e+07
