protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P69801	1338057.084701206	1318127.375	1231607.8794143768	1192218.569827414	1363052.351822325	1420962.8610350862	P69801	P69801		manY	0	0.7252668096002828	-0.03245142115284152	False	0.0421875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7L8	226481105.10472283	232081803.72750145	236777811.59972763	240852466.5005145	232378428.4706202	227641400.33892256	P0A7L8	P0A7L8		rpmA	0	0.725796289938623	-0.011431518413297884	False	0.04221398305084746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG00	6181650.302968861	6151221.008095138	6536911.743340795	6148551.292053578	6137108.354466868	6410628.008252133	P0AG00	P0AG00		wzzE	0	0.7258811299603407	0.013326000168621588	False	0.042240466101694914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9N8	497647.0018332585	441970.12500000006	469575.8987508631	463239.7096592839	469465.2195417216	498505.9142297016	P0A9N8	P0A9N8		nrdG	0	0.7269558373548661	-0.02236698324525226	False	0.04226694915254238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29208	12815525.492748186	13399757.690754551	12856025.592592804	13248589.54590988	12828912.984544246	12714116.442042485	P29208	P29208		menC	0	0.7272052085943422	0.010364594289187887	False	0.04229343220338983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23908	5504155.267783627	5439950.118486431	5051400.016089537	4967537.177179801	5341728.604308859	5457990.090408692	P23908	P23908		argE	0	0.7290046650317576	0.020734981523318853	False	0.04231991525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36672	3939812.386077768	3757919.633178677	3901590.660818594	3874354.422745139	3988826.846954269	3584609.1215205044	P36672	P36672		treB	0	0.7298636679577488	0.018971402730933378	False	0.04234639830508475	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22186	3371107.2545870063	3636585.403546361	3361203.4842381347	3590111.775300724	3471052.0782769355	3423820.563276306	P22186	P22186		mraZ	0	0.73103624106853	-0.016062402146371425	False	0.0423728813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60595	3083827.347117529	3266904.640667747	3025188.478503696	3489519.712133568	3301544.3086494696	2825526.58116443	P60595	P60595		hisH	0	0.7328824615665667	-0.036565169969260354	False	0.04239936440677967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39337	544002.5521042033	470260.3125000003	343243.1372857464	410723.41963443154	474427.9419945472	550885.0944224951	P39337	P39337		yjgM	0	0.7341955131796056	-0.08113379813925829	False	0.042425847457627126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76192	6397953.666943998	6796192.878425519	6954244.622100983	6626711.196903208	6545661.608399741	6775540.21070251	P76192	P76192		ydhV	0	0.7363282402471063	0.01442682815838264	False	0.04245233050847458	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52119	10331798.225261884	10843821.08884214	10959966.855051871	10686058.329336772	10515305.772048824	10706435.701597787	P52119	P52119		ratB	0	0.738111337892333	0.01026265684241882	False	0.04247881355932204	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADI7	14420168.698197853	14195090.040939752	13785655.286454087	13279834.655548334	14688459.827513035	13939206.261213835	P0ADI7	P0ADI7		yecD	0	0.7391250667314145	0.016886879522768003	False	0.04250529661016949	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA97	2262047.090772536	2343335.99015186	2537134.134395841	2335728.659505064	2442223.024453704	2259477.168064344	P0AA97	P0AA97		yaeQ	0	0.7398551738356705	0.021384176727679623	False	0.042531779661016955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77717	5009878.483536975	5079907.28982878	5350710.734464172	5152035.937812037	5188737.948646492	4966171.685583664	P77717	P77717		ybaY	0	0.7416791863628045	0.012532716310335009	False	0.042558262711864414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05825	13012184.811474169	11997281.404233394	11707814.455862792	12318430.442783056	12425780.204203524	12422500.042846275	P05825	P05825		fepA	0	0.7417130448217213	-0.01755179827239352	False	0.042584745762711866	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62768	31333009.339525346	32655785.851365287	33084302.33324956	31586373.82269347	32165730.80660466	32664947.8331196	P62768	P62768		yaeH	0	0.7429554327244987	0.009783201720043627	False	0.042611228813559325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31063	9699283.491029471	10170780.01797075	9904524.899576206	8749680.43856246	10291234.612579577	10171312.62820583	P31063	P31063		yedD	0	0.7459527198794091	0.027509184959063303	False	0.04263771186440678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04994	736985.1319960278	879074.7499999999	757516.6617251391	883855.5486941686	859360.5553143526	704757.0135810676	P04994	P04994		xseA	0	0.7469991744014703	-0.0445251402387627	False	0.04266419491525424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37182	12083635.126885112	12388573.207731511	12003491.490149597	12569505.303038543	12614746.094488978	11651961.346900277	P37182	P37182		hybD	0	0.747325101476602	-0.014189082664578965	False	0.0426906779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M0	219909601.62760723	223424465.27699357	215490166.53357816	222748203.5780933	221621044.1472209	217384057.8549513	P0A8M0	P0A8M0		asnS	0	0.7481306374316079	-0.006399873780490575	False	0.042717161016949154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28305	636736.0039225664	927326.6852695398	574779.9235732339	634560.7028388511	735641.0314571664	646022.3074800379	P28305	P28305		pabC	0	0.7482086927476352	0.08517436608167274	False	0.04274364406779661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6I0	44331839.16603712	46748603.11863109	44196352.74385376	45615719.75748671	44558860.10924117	46094249.86647087	P0A6I0	P0A6I0		cmk	0	0.7488494293845116	-0.01054121138818159	False	0.042770127118644065	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05791	17253411.34613079	16808694.603027698	16394036.92669633	17098291.05281888	16658344.46335598	16364376.819525007	P05791	P05791		ilvD	0	0.7503277198358456	0.009614369320395486	False	0.04279661016949153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76008	7491701.68799038	7154003.184568476	7379973.058890088	7140842.398934648	7138184.801436778	7567760.565482747	P76008	P76008		ldcA	0	0.7509140066953731	0.011765255541692153	False	0.04282309322033899	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF67	9506066.129320623	9645289.063424928	9545683.761098972	9552240.43813166	9396583.646470776	9658337.8798707	P0AF67	P0AF67		yjeE	0	0.7514919842656688	0.004525503928195276	False	0.04284957627118644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEN4	3270772.825147425	3630821.121877525	3601114.314094181	3473408.379948722	3287240.8405874823	3593695.585853481	P0AEN4	P0AEN4		ftsL	0	0.7525667600873068	0.020525126917854384	False	0.0428760593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEG4	7992191.752197674	7918479.807601149	8101822.25872467	8097319.514141048	8353940.067817202	7753659.122778607	P0AEG4	P0AEG4		dsbA	0	0.753255104113201	-0.011515006232740188	False	0.04290254237288135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI6	11504375.855253274	11478997.072756013	11298956.26954448	11226227.744237414	11562439.62789853	11374736.11940032	P0AEI6	P0AEI6		nudJ	0	0.7537987228967213	0.005013422816109049	False	0.04292902542372882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A812	4364293.120983708	4291500.551285438	4262126.314211714	4023647.814582701	4512645.3122449	4569668.590534793	P0A812	P0A812		ruvB	0	0.7539461707035733	-0.020849433398884638	False	0.04295550847457628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24178	7150823.119307175	7256509.172099585	6852000.345451482	6770694.283888321	6863720.609786982	7392221.927171413	P24178	P24178		yffB	0	0.7542236051983388	0.01587819755867401	False	0.04298199152542373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06721	1129161.6939376893	1243686.7266793146	1281662.2561347296	1281405.4874354126	1224523.3839546912	1069738.7160208956	P06721	P06721		metC	0	0.7549707051950371	0.031465626105552584	False	0.04300847457627119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB96	339817.81971971336	335493.6562000002	346496.4364068625	396785.2879174233	374166.8353953975	286623.2994104002	P0AB96	P0AB96		arsC	0	0.7570783295844288	-0.04963654283185493	False	0.04303495762711865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACQ4	32795597.670216203	34168613.01935076	33429402.24079489	32912375.104353376	33523741.406634472	34583880.23503355	P0ACQ4	P0ACQ4		oxyR	0	0.7573107142729636	-0.008973412863159773	False	0.043061440677966106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC86	11300797.11356574	11718625.067112602	11873615.425864443	11221341.83421786	11785317.2340648	11647289.334675854	P0AC86	P0AC86		glgP	0	0.7574556305944262	0.00991945696020185	False	0.043087923728813565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37355	493446.7761968024	506979.9687999996	796630.4672381266	573898.4873040934	487294.855675947	626229.427838629	P37355	P37355		menH	0	0.7576249349833679	0.09081486504058771	False	0.04311440677966102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37657	2803241.355953856	2781863.2596338326	2567502.224028117	2673604.736475341	2562925.723567568	2812677.1923413547	P37657	P37657		bcsE	0	0.7577464637068404	0.01841466830990081	False	0.043140889830508476	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30852	1860002.586206545	2097642.7499999995	1955259.545060504	1898269.7244450012	2096751.890192018	2006607.952203467	P30852	P30852		smf	0	0.7588865939293351	-0.021487206338514964	False	0.043167372881355935	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09549	3913689.8967749937	3644829.074595049	3774986.9142219312	3786263.637994264	3843507.0859087934	3786380.4387369994	P09549	P09549		dedD	0	0.7600664694282537	-0.010482132158411714	False	0.043193855932203394	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGC3	11500552.87836872	11272656.94624724	10765282.187713716	10813336.964322517	10748796.973601015	11627225.445102597	P0AGC3	P0AGC3		slt	0	0.7615049341969296	0.015097039655018104	False	0.04322033898305085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFH8	47842387.34784535	49725794.79415698	53306531.8903528	48978689.084915385	48619715.51244454	51465158.39614605	P0AFH8	P0AFH8		osmY	0	0.76295212900858	0.01742338728274186	False	0.043246822033898305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37051	14504342.34812722	13671887.0209931	12738480.455682026	13841270.557067657	13619248.171925344	12876843.157044075	P37051	P37051		purU	0	0.7636226282471573	0.02050288711098181	False	0.043273305084745764	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37005	5877765.392637517	6432760.2035252405	6127625.402781048	6262979.775334618	6031557.366846551	5963975.534922823	P37005	P37005		lasT	0	0.7655533349519116	0.01412473834226599	False	0.04329978813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39300	778188.7073354153	869458.7499999991	863786.2213050735	770388.9190057034	857236.7614932823	939134.1534488738	P39300	P39300		ulaG	0	0.7656191953082219	-0.03143713528178357	False	0.04332627118644068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69330	21578502.45782832	21289167.14832881	19985665.77108987	19909364.823543254	20529828.17898857	21721709.884781256	P69330	P69330		citD	0	0.7656343709437599	0.015981845733714597	False	0.04335275423728814	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08312	93063572.53060624	93310574.29005732	95235650.50949769	97559477.77575275	94195040.02953188	91672683.53663464	P08312	P08312		pheS	0	0.7661808601851277	-0.00928069773502827	False	0.04337923728813559	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9H9	10359812.979287436	9928833.418987237	9506012.063400228	10167616.238083351	9812231.50268394	9519836.47538214	P0A9H9	P0A9H9		cheZ	0	0.7677372136465324	0.014354198819792852	False	0.04340572033898305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33235	21349879.36810541	20830847.23034646	21313954.449902773	20311907.670093942	20823259.25395975	21876290.92757012	P33235	P33235		flgK	0	0.7677432328366648	0.01102155367689067	False	0.04343220338983051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17117	11053573.952155655	10398092.507230664	11150965.54480612	11032433.659639832	10630194.693438351	11217546.012634968	P17117	P17117		nfsA	0	0.7694531650404006	-0.012229512095762396	False	0.04345868644067797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64548	517695.2946058607	456738.9374999995	342681.280042585	421374.2149473739	394134.4335318788	448907.9240103544	P64548	P64548		yfiR	0	0.7700863163186842	0.05891002708899836	False	0.04348516949152543	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23847	4174981.93460418	3810432.794998467	3549208.975102322	4910999.863184388	3496216.1498582945	3601025.8242222858	P23847	P23847		dppA	0	0.7712573264210456	-0.05805399760368966	False	0.04351165254237289	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64467	4296009.338587462	3858932.527644008	4361604.264231409	4222979.214021211	4133887.547912199	4321517.060743359	P64467	P64467		cnu	0	0.7718275125591298	-0.01853433589136129	False	0.04353813559322034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75797	1366741.4057283446	1396846.967065393	1430531.7566263834	1468879.1711270967	1243928.2301132423	1414417.1036412087	P75797	P75797		gsiB	0	0.777429471669838	0.023196266739219637	False	0.0435646186440678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13029	276203968.46938056	269449372.85366404	274351333.18246955	271308083.3038249	272948931.5033514	273732925.8407468	P13029	P13029		katG	0	0.7778063532897335	0.003549032437580989	False	0.04359110169491526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Z1	29114011.804919608	30859064.0871526	30999457.297369163	29240246.42106347	31196980.220088366	29781162.16103964	P0A9Z1	P0A9Z1		glnB	0	0.7800400217592223	0.012009505094085162	False	0.043617584745762716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADP0	5365783.12992943	5429547.530473645	5698053.526825771	5778994.080684815	5479781.215068389	5375624.823562385	P0ADP0	P0ADP0		yigB	0	0.7813708609449852	-0.012282391892897128	False	0.043644067796610175	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A921	6199432.8255327055	6104797.553646886	6396224.934506297	6372439.1083247885	6381299.626726206	5734091.530912284	P0A921	P0A921		pldA	0	0.781513391806781	0.016497477084576107	False	0.04367055084745763	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24216	5280010.64501685	5581943.776875078	5962192.264566441	5708336.839759241	5573186.539510082	5732951.087254873	P24216	P24216		fliD	0	0.7817706561760249	-0.016229257027401803	False	0.043697033898305086	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A991	31618529.873468637	29390897.773023512	29831402.542482994	29707202.93436897	30804651.014565032	31045716.30744132	P0A991	P0A991		fbaB	0	0.7820393655174771	-0.011338286526982906	False	0.043723516949152545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A821	7882123.363538859	8358044.616824901	7895295.512398088	8262322.893860758	7819601.597373474	8242312.904029122	P0A821	P0A821		selA	0	0.7823677610909984	-0.011240042575282955	False	0.043750000000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22188	23993320.568067256	23012096.23635271	23707069.35524142	23221305.587446343	24258567.569746744	23604611.66029717	P22188	P22188		murE	0	0.7826239303379069	-0.00756972234901736	False	0.04377648305084746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16528	5697393.572418404	6267879.411916366	6246605.503717258	5997372.117957	6012112.63977594	6027630.631482051	P16528	P16528		iclR	0	0.7846790602902993	0.0139111066304768	False	0.043802966101694915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAK1	1557528.0702694862	1466553.7499999995	1323365.147466685	1356008.1681490028	1454132.256496418	1469093.8138496738	P0AAK1	P0AAK1		hycB	0	0.7865204816961568	0.022815776985123763	False	0.043829449152542374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46130	18420220.867083024	17735832.678081185	18179059.33529105	18279622.996590503	17876777.143461473	17973108.801755313	P46130	P46130		ybhC	0	0.7874063753060223	0.005469509467188002	False	0.04385593220338984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12281	21348559.70446052	20743373.287566423	22140059.35659971	22280803.318032943	21155421.452930544	21260486.573079355	P12281	P12281		moeA	0	0.7889104531071092	-0.010400332500635635	False	0.04388241525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN1	1066052.328323376	1160559.875000001	1158297.1170174628	1163125.1353980005	1094876.136265352	1093487.4433496743	P0AAN1	P0AAN1		hybE	0	0.7889122860927815	0.014315109323581487	False	0.04390889830508475	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25553	196888.198035979	238675.68749999988	149686.6133195153	184861.8360667356	230812.15822142316	195104.73506335923	P25553	P25553		aldA	0	0.7894992751997374	-0.06159556143383397	False	0.0439353813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC6	2019485.0057867644	2535235.6485818587	2288444.4970055874	2318149.980739057	2001226.2916230152	2751366.3901304053	P0ADC6	P0ADC6		lptG	0	0.7895148190371422	-0.04719798836005119	False	0.04396186440677966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC1	2763709.9157804395	2874375.3401295547	2620308.161131426	2976232.8911629627	2962666.5185751976	2477608.021151951	P0ADC1	P0ADC1		lptE	0	0.7898938840500224	-0.027360539374389512	False	0.04398834745762713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB24	18759412.319917794	18355845.03979117	17745175.360246465	17424957.496872332	18856582.695303865	18143755.12934464	P0AB24	P0AB24		efeO	0	0.7906987825441731	0.011488670946669754	False	0.04401483050847458	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60624	237428748.6853029	257451430.75158325	250037035.9346313	256671657.8477148	246573381.74713865	247455899.17965356	P60624	P60624		rplX	0	0.7909324217633618	-0.011158183180595728	False	0.04404131355932204	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23871	7743496.015423345	7917348.908482291	7801588.445739725	7669320.94014103	7873562.172384762	8016139.617185485	P23871	P23871		hemH	0	0.7942086185255482	-0.005927046855911631	False	0.04406779661016949	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Z0	6869425.645186206	7048404.028088537	7235902.4448235165	7255672.314848944	6874438.221528661	7153489.179479054	P0A8Z0	P0A8Z0		yciA	0	0.7945622554485741	-0.008829957777028849	False	0.04409427966101695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63417	23121415.2321124	20589994.67881227	20825715.67054537	22042630.59330001	21981677.539474823	21244393.03750272	P63417	P63417		yhbS	0	0.7964657895561104	-0.016262007268914244	False	0.044120762711864416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00803	10286687.164840749	11054792.936255382	12021245.450487876	11334274.601231758	11552495.175564963	9875262.22474942	P00803	P00803		lepB	0	0.7967540866645254	0.026212313746377856	False	0.04414724576271187	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEM9	46845575.64867531	51947182.414499946	51666609.65052871	51260743.19246255	50787851.69962606	49889350.169922434	P0AEM9	P0AEM9		fliY	0	0.7970449603771971	-0.01410828150475056	False	0.044173728813559326	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD10	8751520.052193614	9361758.022011343	8051354.119462679	8725981.97650667	8960980.629221791	8811727.147619966	P0AD10	P0AD10		yecJ	0	0.7980109036737822	-0.01830304777788932	False	0.04420021186440678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31068	2292246.420442349	2214366.4592603296	2229620.113899977	2270786.1203745813	2288310.333146522	2130808.6252204725	P31068	P31068		fliH	0	0.7987551323960902	0.009956298368329028	False	0.04422669491525424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV4	1103540.476689345	1532198.4003063615	1600967.702385326	1580586.630644836	1458393.851976791	1340250.7683784296	P0AEV4	P0AEV4		hycA	0	0.7999139678645002	-0.047734419428562096	False	0.0442531779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76053	783821.3231346841	754309.8433971277	903767.6263918128	930892.481628353	818184.0554461582	749465.2524693736	P76053	P76053		smrA	0	0.8006899224163015	-0.03308294063366995	False	0.044279661016949155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27829	9915329.021054022	10491530.39814028	10621903.875307266	10114850.890549297	10556532.366928795	10571775.145550668	P27829	P27829		wecC	0	0.8014378806147108	-0.009934107493670625	False	0.044306144067796614	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A840	7377662.569269039	7100073.854236621	7588665.228161006	7231400.343902622	7424446.042484078	7283483.554359079	P0A840	P0A840		surE	0	0.8018089647131014	0.00833192541494696	False	0.044332627118644066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF24	10957678.468334883	11898799.59983131	11608086.641770352	11668951.145929102	11325258.849599386	11721411.85421095	P0AF24	P0AF24		nagD	0	0.8027928730822413	-0.010471220117677078	False	0.044359110169491525	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31979	82657491.33032726	83806050.45497595	84893579.87537204	83123431.26707675	84360818.40475193	84502141.66954616	P31979	P31979		nuoF	0	0.8030317661689258	-0.003607257061024797	False	0.04438559322033899	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABN5	9676550.591220357	10406835.592972932	9302961.627217842	10265577.293079557	9619601.828859568	9134561.109941812	P0ABN5	P0ABN5		dcuA	0	0.8039930965217809	0.018111464093196725	False	0.04441207627118644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39347	942035.6403618242	849217.1250000009	768553.4914784674	760427.178092905	855939.3530262219	892585.0445469726	P39347	P39347		intB	0	0.8041444031790228	0.028949995503367902	False	0.0444385593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8F4	22934647.809134766	21595214.820644967	20926685.228515755	21362295.96390097	21471086.246404026	22101894.791572127	P0A8F4	P0A8F4		udk	0	0.8042881486229775	0.011535061905212095	False	0.044465042372881354	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	3922567.1864602207	4880369.775228187	5058404.559086242	4421406.850557862	4667828.100466679	4470355.645350408	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			0	0.8045661208647811	0.03175327039780396	False	0.04449152542372881	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M6	29647941.805840123	30797556.098978605	30996145.21020274	31654621.879424628	30504316.78433012	28447638.58703237	P0A8M6	P0A8M6		yeeX	0	0.8054338209158106	0.013235546368516309	False	0.04451800847457628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75863	8251749.981575996	7900069.323753692	7891924.420455379	8109255.695501307	7772821.361779892	8039090.80914708	P75863	P75863		ycbX	0	0.8074722278902405	0.007373722311690698	False	0.04454449152542373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32681	216680.6253144158	237164.4843999998	285024.4186359149	285939.08633428643	194464.4750002509	232621.25591616315	P32681	P32681		yjaH	0	0.8098737107378806	0.05136734033487395	False	0.04457097457627119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25894	1511102.2291643552	1687102.080153881	2007052.55365174	1720801.0398957662	1800914.620750231	1803546.930934752	P25894	P25894		yggG	0	0.8104084758727668	-0.03288330944529635	False	0.04459745762711865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27238	1463781.6431333823	1693358.831329529	1563132.0760907002	1554494.61660649	1512870.324216451	1723240.0904838713	P27238	P27238		yfeD	0	0.8124183748180962	-0.02133770937377852	False	0.0446239406779661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07658	7710589.832073824	6955043.322324488	7821515.091439257	7394357.542979451	7698696.138081135	7619397.675076698	P07658	P07658		fdhF	0	0.8140822481643868	-0.014382710240556608	False	0.04465042372881357	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGB6	16195075.172478594	16288423.157064708	16141810.003959555	16299395.69732317	16099769.148980316	16171293.67119392	P0AGB6	P0AGB6		rpoE	0	0.8142044520771261	0.001628292435125147	False	0.04467690677966102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA39	6718226.110135276	6785035.938557357	6177508.752817847	6580510.894432048	6736717.219788786	6521957.590554766	P0AA39	P0AA39		rluC	0	0.8149041148210641	-0.011566086586922866	False	0.04470338983050848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27249	182256.72656148055	266816.3438	330795.33533444005	176394.121477288	251071.4169567357	309122.5955085127	P27249	P27249		glnD	0	0.8149436585374678	0.08237254908108713	False	0.04472987288135594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27250	1298141.757750236	1435216.9162666032	1479813.7604029118	1379952.2265741052	1465510.5580507484	1413805.9945032457	P27250	P27250		yjgB	0	0.8157319015806215	-0.01569881040147931	False	0.04475635593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
