protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P37005	3811689.334240139	3847942.4980309424	4127240.307743391	3804853.9709103606	3927109.7561335927	5121615.946327928	P37005	P37005		lasT	0	0.4890580941280979	-0.12498927664554939	False	0.036181434599156126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A910	3091933837.6137714	3128299119.8463244	3311482516.5903125	3239532555.821551	3229201048.8633738	3233688426.1752844	P0A910	P0A910		ompA	0	0.49049060732644917	-0.025609047407333087	False	0.036207805907173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT2	3339283.5004811203	3717482.497921807	2891286.159229104	3135710.2708878466	3215934.9827830195	2991553.071646211	P0ADT2	P0ADT2		ygiB	0	0.4912346630066854	0.09049757969485005	False	0.03623417721518987	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77173	9607640.584400307	9939348.59157651	10111218.314003546	10015794.24803915	9994032.52879795	10018757.57501924	P77173	P77173		zipA	0	0.49151500415493565	-0.017905057519273942	False	0.03626054852320675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACG1	71380663.15275438	69410901.62996191	68167357.62196685	70306334.17142925	67072173.31931988	68582879.72570547	P0ACG1	P0ACG1		stpA	0	0.4918687717427639	0.02084546978047537	False	0.036286919831223625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD12	23291569.36458744	24432193.768714227	23762404.685461957	24802324.96935645	24272177.817008726	23531530.62541713	P0AD12	P0AD12		yeeZ	0	0.493440532777377	-0.022425322867453686	False	0.03631329113924051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05020	25370641.463818245	25183421.94300759	24771213.162259407	25698285.326492105	24815862.21191112	25559589.66179844	P05020	P05020		pyrC	0	0.49367564752630705	-0.014264415740134541	False	0.036339662447257386	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Q1	117440418.10043442	114910666.76582228	117657817.4171054	116388980.77279957	115708880.6243924	115695387.13134354	P0A9Q1	P0A9Q1		arcA	0	0.4937864057998568	0.009161689808462423	False	0.036366033755274266	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31057	13118531.15185726	13374285.64246692	14230600.12145267	13286530.114510383	13589968.7335948	12960943.97854857	P31057	P31057		panB	0	0.49471343844356536	0.03173357294130634	False	0.03639240506329114	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76193	8094652.0748906	8247263.245700107	8354401.843468378	8322434.583509123	7884390.585047921	8149005.964263706	P76193	P76193		ynhG	0	0.4950406401358407	0.020028700690277696	False	0.03641877637130801	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04951	17295175.068632603	17995191.009500388	17823604.231475953	17828874.723105468	17309057.26047325	17372786.026410308	P04951	P04951		kdsB	0	0.4953173502313664	0.016479453390892587	False	0.0364451476793249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A825	178084978.16937247	177426347.88603342	176803054.9898147	181203351.83536485	179521364.01349905	175660077.98752102	P0A825	P0A825		glyA	0	0.49772785677583103	-0.010989795599152384	False	0.03647151898734177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6K6	162681470.33481953	168750726.81527117	169020266.20423296	160095332.1554295	166794658.43750727	166785048.6997567	P0A6K6	P0A6K6		deoB	0	0.49934462898033344	0.019671335004055424	False	0.03649789029535865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17846	56440279.36212049	57546196.72372053	57064661.28671893	58601148.5721378	58741363.2753901	55965842.71043534	P17846	P17846		cysI	0	0.49984763776474556	-0.01891350612428091	False	0.036524261603375525	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A832	13843846.25501667	13646200.94584855	14387319.965448117	14416648.349249056	14229772.348724611	13850333.37516097	P0A832	P0A832		smpB	0	0.5007700679262465	-0.02118190881153728	False	0.036550632911392406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27830	5330280.934795649	5524410.390102919	5628848.376165028	5562001.308661158	5552842.93047481	5582521.277721316	P27830	P27830		rffG	0	0.5011986439558723	-0.01859441220356345	False	0.036577004219409286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46829	60387059.39271605	62737645.39145979	62703998.49044288	61025851.25908038	64149915.43903276	63359724.95066433	Q46829	Q46829		bglA	0	0.5014403807035164	-0.020862776243772932	False	0.036603375527426166	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ0	16020118.110654032	15757979.206851682	14759591.414615186	17440398.506537747	14267632.429651584	17480828.368210647	P0ADZ0	P0ADZ0		rplW	0	0.50169770505318	-0.0799320372839308	False	0.03662974683544304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42620	1361499.169161525	1533463.5364121902	1471374.9988712824	1717435.8577986944	1902000.387968388	1235266.6257171498	P42620	P42620		yqjG	0	0.5021484230913206	-0.15295928265245406	False	0.03665611814345992	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60664	14797899.24287595	14233441.896627894	13955833.225688588	13880232.920932766	14343730.300349334	14122896.54012844	P60664	P60664		hisF	0	0.5023186793428975	0.021651291917102054	False	0.03668248945147679	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	10439608.28411248	11088275.953884345	10745646.9110712	10786574.15203788	11242191.802171549	10780960.57169343	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			0	0.502337745927819	-0.023772132536190878	False	0.03670886075949367	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
Q47157	351882.9771930608	342395.43750000023	291972.3434945076	347773.4657062307	393982.4763971692	311635.39173227083	Q47157	Q47157		yafO	0	0.5024101783604138	-0.0950150863976011	False	0.03673523206751055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69407	23877441.06640126	24674493.39113168	23195169.857028343	24657035.04734881	24201910.951538622	23969996.53016448	P69407	P69407		rcsB	0	0.5037168305376668	-0.021591291124878592	False	0.036761603375527425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46142	9495613.010635871	9774735.99999999	9738656.453744637	10192553.365285393	9620258.001281291	9662325.415488113	P46142	P46142		yggM	0	0.5040071258390751	-0.022997672697497848	False	0.036787974683544306	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09029	2519156.062813346	2279118.488954883	2205637.158925636	2379767.7569204834	2358095.929512681	2504905.407597666	P09029	P09029		purK	0	0.5059327233873093	-0.04838048393826769	False	0.03681434599156118	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9U1	682728.2745633348	637062.9375000002	618085.6212688828	659791.935704807	631790.6429910591	579657.7924282476	P0A9U1	P0A9U1		ybhF	0	0.5059369940011307	0.05048198693089269	False	0.036840717299578066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69791	508385.170245738	1171470.7500000007	1318471.673462484	705113.5651086892	111796.9242649386	1265445.998937871	P69791	P69791		chbA	1	0.5066740238567433	0.5259409475743865	False	0.03686708860759494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADX1	17007572.191360325	17452437.017481588	17522048.953733236	17628907.868778255	17904361.3848883	17087936.130886007	P0ADX1	P0ADX1		yhfA	0	0.50722429448807	-0.017630539848799066	False	0.03689345991561182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03004	13078663.655824514	12670221.046431849	11795079.151233235	12515774.715077184	13044885.44419348	12921246.674143355	P03004	P03004		dnaA	0	0.5078769698844194	-0.03559931199366901	False	0.03691983122362869	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A951	2008684.3071883384	2412272.3885240266	1898946.9294282836	2338713.808660284	2056073.3106996831	2326988.506792705	P0A951	P0A951		speG	0	0.5098493354407857	-0.08893982777076272	False	0.036946202531645565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10908	995818.8901022852	951971.4750250424	1021672.067723587	1009819.8786203036	909807.2770182604	972060.9274375986	P10908	P10908		ugpQ	0	0.5107825204703826	0.03828983908188074	False	0.03697257383966245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52613	857071.6529475275	811744.3129088994	758076.1437802376	786441.5773503182	111796.9242649386	929179.3280755702	P52613	P52613		fliJ	1	0.5115986729039009	0.40930343671238556	False	0.036998945147679325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42632	34479595.6579008	34426273.94242048	34515245.09946784	34507791.787577346	34697319.82078256	32724979.5294928	P42632	P42632		tdcE	0	0.511870864077558	0.020950742342698624	False	0.037025316455696206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A729	7788435.716663727	7794442.412526599	7617012.707176967	7790499.525060555	7863629.97478673	7705907.718612329	P0A729	P0A729		yceF	0	0.5121562671922594	-0.009924555816526863	False	0.03705168776371308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08178	5426957.868821877	5670806.470587249	5641625.51999838	5539947.029343722	5944689.246474674	5583687.942030766	P08178	P08178		purM	0	0.5124016436660601	-0.028074476840787427	False	0.03707805907172996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6J5	2449717.6577413697	2613050.7168125124	2719891.7521313927	2523746.524805415	2523999.879696496	2548537.101722654	P0A6J5	P0A6J5		dadA	0	0.5124237709707994	0.03496960483785137	False	0.03710443037974684	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES2	8042939.056443612	8465757.969708284	8726097.144699909	8664898.998024102	7620817.614397364	8160502.032219034	P0AES2	P0AES2		gudD	0	0.5129226213013578	0.04580299372934336	False	0.03713080168776372	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76227	7200356.646605737	7727851.491333727	7562369.483703251	7381022.300959224	6896051.877742966	7635164.299625013	P76227	P76227		ynjH	0	0.5139648064543649	0.037583841499448684	False	0.03715717299578059	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25772	852585.2654321443	853692.2499999994	922495.9970404056	837504.1846013075	904960.1223435968	806061.0507655158	P25772	P25772		ligB	0	0.5140762094084406	0.044727140811396435	False	0.037183544303797465	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30014	17466829.85714024	16130006.402928576	17419944.5045081	16810142.655445557	16331930.499880802	16817818.990549464	P30014	P30014		rnt	0	0.5142489300060766	0.030201503151803748	False	0.037209915611814345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37647	15059480.939785374	15050779.632573428	14428618.083248649	15294608.469887652	14782563.850803258	15015850.177343603	P37647	P37647		kdgK	0	0.5145588014898935	-0.017838978068369333	False	0.037236286919831225	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN1	1166136.9768789047	1318264.8750000002	1370566.3142509726	1260759.8786874318	1259668.0256408455	1185869.7311844856	P0AAN1	P0AAN1		hybE	0	0.5148320691086113	0.05674020444356791	False	0.037262658227848106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76116	21725569.26907945	21033008.64598111	20922586.336546693	21783078.36230224	21295449.14813149	21259389.61102155	P76116	P76116		yncE	0	0.5149697798894213	-0.014802518663155701	False	0.03728902953586498	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22939	5535022.834758527	4614038.555642561	5696486.828760448	5215697.196545625	5785514.402025538	5682547.903777204	P22939	P22939		ispA	0	0.5153121936514372	-0.07436684645096589	False	0.03731540084388186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76594	1969971.571890481	2034394.3749999984	2077450.53958102	1938002.4738283355	2047631.723821441	2000925.52244094	P76594	P76594		yfiQ	0	0.515340304279897	0.022775113428974057	False	0.03734177215189873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF48	1339996.0203288023	1175250.0000000012	1401788.4364515536	1295197.7232226273	1112096.0664946612	1310971.8741420456	P0AF48	P0AF48		yjbQ	0	0.5155744987061011	0.07513196714117891	False	0.03736814345991562	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23908	4597224.3690080205	4318624.612589188	4376160.503783767	4323649.933691367	4334283.37148523	4429241.679017883	P23908	P23908		argE	0	0.5162029180586185	0.02240551894116267	False	0.03739451476793249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC86	12010918.21132988	11411367.605673851	11809630.557051368	11497391.44184229	11875079.762178697	12813253.977006352	P0AC86	P0AC86		glgP	0	0.5162564219349596	-0.03853773460757858	False	0.037420886075949365	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45469	1081041.605577953	1067723.5000000007	1057476.4626498877	1068949.8777502032	1088835.7464317891	935185.4506880968	P45469	P45469		yraR	0	0.5167581700414119	0.05188978516335271	False	0.037447257383966245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0S1	18942479.206612676	17651122.438616622	16903474.221431516	17316833.552615825	18594281.27107773	19390539.228497583	P0C0S1	P0C0S1		mscS	0	0.5173732444304721	-0.04786259517314364	False	0.03747362869198312	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7K6	249564553.63095945	257337023.42332205	252230394.7411946	256457770.5767657	253052246.6060771	229902442.8924786	P0A7K6	P0A7K6		rplS	0	0.5175229038508774	0.03797135866504704	False	0.037500000000000006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08390	18221044.450235423	16717836.188270696	17238767.08761279	17923173.535169184	18084319.239377115	17268586.342393823	P08390	P08390		usg	0	0.5194561870061809	-0.030056004350334915	False	0.03752637130801688	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG07	35112306.16029867	34845358.64989212	34086449.168812186	32736866.7887736	35462579.36694762	33963383.83972667	P0AG07	P0AG07		rpe	0	0.51985129876331	0.02632495615903095	False	0.03755274261603376	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21179	1992951.193734908	1919790.6927475836	1956047.7377656265	1860720.0465562812	1874156.259986522	2015499.104999872	P21179	P21179		katE	0	0.5217075123621485	0.02940684838214982	False	0.03757911392405063	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67338	551753.4641423386	691932.1250000003	737571.5027817652	704476.2878953175	111796.9242649386	703887.9398061641	P67338	P67338		yoaH	1	0.5224952583377673	0.38219182782248473	False	0.03760548523206751	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19931	1649245.199092268	1568217.999999999	1677110.251854166	1624296.337352605	1687551.4360746627	1663229.1910161837	P19931	P19931		hyaE	0	0.5235314585623495	-0.023535706049304606	False	0.03763185654008439	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21893	3614408.561054997	3251143.3603028697	3555592.4313920457	3574719.5534718866	3451572.8515272546	3672275.920568464	P21893	P21893		recJ	0	0.5239917814517416	-0.037904039557294426	False	0.03765822784810127	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37692	12563014.3912198	12750674.209922329	11664741.31830766	12048894.86146891	12298614.658259384	11839311.807651976	P37692	P37692		rfaF	0	0.5242352378931636	0.031219584074009175	False	0.037684599156118145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06959	329570999.4477884	337231497.3845402	331229209.2364797	336187933.61538297	326365635.00243056	327261057.3732375	P06959	P06959		aceF	0	0.5247025571665469	0.011927288351697641	False	0.03771097046413502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13033	3839669.343431549	3988649.680491756	3747513.391932088	3807037.441316279	3993950.8549547	3269583.3844359326	P13033	P13033		glpB	0	0.5255942614218823	0.06438621679134285	False	0.0377373417721519	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60595	3674803.047969732	3415000.892828998	3670689.7344064894	3768309.7616252257	3424675.101255281	3127459.4383162283	P60595	P60595		hisH	0	0.5272637669375231	0.06023918711531815	False	0.03776371308016878	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT5	18310704.13073597	18961547.689316936	18673049.834303744	20288747.09384664	18999472.51941865	18113470.559230216	P0ADT5	P0ADT5		ygiC	0	0.5278115222258338	-0.037076239939871185	False	0.03779008438818566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24252	2156633.47417942	2183969.168879677	2252323.3738754704	2439283.693413596	2319628.4322065976	2077383.133144056	P24252	P24252		ybgA	0	0.5297984297506776	-0.05229581605506732	False	0.03781645569620253	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69451	1168433.8850995938	1299057.5374272186	1733422.1903757255	1614205.4718679278	1583338.369839219	1399719.5445139287	P69451	P69451		fadD	0	0.5306316127048585	-0.1300722046293523	False	0.03784282700421941	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF70	11758091.873518469	11260239.666642446	11375065.737815028	11408378.258198865	11467629.792386703	12035111.89571675	P0AF70	P0AF70		yjeI	0	0.5308641567054748	-0.021555011140779425	False	0.037869198312236285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76658	62538268.9658421	63129642.82232216	61368364.89739674	63196537.26518908	62623367.60169403	62427463.05311917	P76658	P76658		hldE	0	0.5315592332597172	-0.00931157756868771	False	0.03789556962025317	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H5	142531902.13372126	142114147.50629246	142553961.8096131	142330523.5435175	143097391.76120195	138767808.89613852	P0A6H5	P0A6H5		hslU	0	0.5316726847366435	0.01018160679732764	False	0.037921940928270045	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63417	25868831.37417702	27457271.85695336	26071231.229405407	26897699.95061767	25769810.6194144	25330616.94915721	P63417	P63417		yhbS	0	0.5325580593206397	0.025651083817452052	False	0.03794831223628692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75797	1315166.516586504	1307371.8674321324	1217178.4341737423	1262551.0717574223	1282717.041268334	1217668.4882137892	P75797	P75797		gsiB	0	0.5330064044151138	0.029140932322905544	False	0.0379746835443038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39393	4224194.6750024585	4227614.105050459	3954759.315433232	4017713.325350387	3912870.31855361	4217824.359441862	P39393	P39393		yjiV	0	0.535718121094413	0.03033682516005485	False	0.03800105485232067	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46853	39518581.58633864	40318026.56858626	41920352.7558279	42616212.29061374	41065378.39985525	40118289.56738612	P46853	P46853		yhhX	0	0.5387768232435808	-0.024005664829799277	False	0.03802742616033756	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Z1	27394461.31283665	26689910.130066	25539746.860589817	25070096.589119468	26666836.945364315	26415028.997228727	P0A9Z1	P0A9Z1		glnB	0	0.5403122920409723	0.026923389895711556	False	0.03805379746835443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45475	3848866.45279306	3506946.393988115	3395329.435877514	3466339.994884156	4164915.992409472	3630516.9094347274	P45475	P45475		yhbV	0	0.5409787495949484	-0.06694401232848818	False	0.03808016877637131	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31808	11886108.63558675	11934122.426492602	12065351.20020149	12215027.400520382	11832342.030041836	12097766.015177395	P31808	P31808		yciK	0	0.5416518430461462	-0.010397167298316938	False	0.038106540084388185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7I0	31649412.217829097	30014940.944764208	30249483.34369133	30716085.092398804	29959055.25997268	30075953.70230993	P0A7I0	P0A7I0		prfA	0	0.5428891324923697	0.01836702229261669	False	0.03813291139240506	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40719	419895.0227109339	353980.4375000004	363046.9855847563	373460.7188520601	384520.452277944	434460.5705643082	P40719	P40719		qseC	0	0.543498331072007	-0.0687849378306529	False	0.038159282700421945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76204	1181701.7495334758	1176119.5000000005	1139613.5449408418	1150802.3966397194	1188509.4850249426	1196042.362106854	P76204	P76204		ydiV	0	0.5471253816281377	-0.015557620539512483	False	0.03818565400843882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17445	1734793.577696469	1664531.2535106416	1454082.6916488323	2171407.311879608	1596622.7480930844	1534312.6262876205	P17445	P17445		betB	0	0.5499639418691997	-0.1276319104629292	False	0.0382120253164557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	9692927.385299148	10518905.09980289	10118607.070712136	10373742.467224585	10136201.63228689	10338256.165382914	P76316	P76316		dcyD	0	0.5506824450979437	-0.024419916624192867	False	0.03823839662447257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04846	5695099.501253741	5416962.440427767	5503259.154224095	5538883.925627165	5605860.026760647	5650979.723423025	P04846	P04846		nlpA	0	0.5517368678631702	-0.015579784380978061	False	0.03826476793248945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABJ1	2498220.6996577336	2657569.0000000014	2474479.4569687326	2466881.8555846573	2283955.227949277	2643620.108322205	P0ABJ1	P0ABJ1		cyoA	0	0.5534186170112335	0.045289702146378855	False	0.03829113924050633	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33898	10128015.889470687	10029394.649453487	9464264.654553128	9723137.27885632	9813241.8739351	9643848.465639204	P33898	P33898		gapC	0	0.5538742467350648	0.02166209466529307	False	0.03831751054852321	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16095	12894221.109182987	12397051.88715352	12679942.533030342	12317718.305032222	13058558.675247526	13215841.066876698	P16095	P16095		sdaA	0	0.5545305008519177	-0.02340004227937098	False	0.038343881856540085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15770	11213018.598116009	11336183.162145576	10965521.205058789	11288053.33484944	11047346.717892263	10861973.936561886	P15770	P15770		aroE	0	0.5559185141555107	0.013725883860513296	False	0.038370253164556965	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG16	4528641.329654378	4679989.3914562855	4203434.136972475	4681903.300310093	4434016.884034349	4610158.664436159	P0AG16	P0AG16		purF	0	0.5563740664702842	-0.033388182460174255	False	0.03839662447257384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0R7	7463324.386872106	7080335.714268141	6901479.148220062	7107912.61989329	7232420.037743561	7496474.955268732	P0C0R7	P0C0R7		rlmE	0	0.5563955110351329	-0.02611127601311733	False	0.03842299578059072	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P78055	304321.3879212581	358179.12499999965	336306.5534682058	284659.7576452547	285179.9973449696	367013.0661744257	P78055	P78055		fsaA	0	0.5566324583043748	0.09238360868473011	False	0.0384493670886076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05194	2520535.072886217	2804156.434698835	2745946.8217107346	2763647.553734968	2762027.464456741	2726708.4058164586	P05194	P05194		aroD	0	0.5572254428797807	-0.03212806879748606	False	0.03847573839662447	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21365	1146488.007437989	1178826.7500000002	1315338.5624183146	1288416.6399933486	111796.9242649386	1382536.6906429762	P21365	P21365		yciC	1	0.5575072582050346	0.38768593101923426	False	0.03850210970464135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19930	452725.3212380369	522247.0938	572556.9536637663	532102.2425832956	628818.1517984841	489539.41182193416	P19930	P19930		hyaD	0	0.55993123504295	-0.09290121602969739	False	0.038528481012658225	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21338	8402368.368723018	7986560.734333735	8049386.44616037	8653038.279801153	7491965.025358667	7460868.744066508	P21338	P21338		rna	0	0.5600135612298216	0.0499990684394724	False	0.03855485232067511	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACQ4	40845381.454386935	37861163.73417747	39602547.285892405	38180837.10331607	39092226.16950314	39187662.58448875	P0ACQ4	P0ACQ4		oxyR	0	0.5600367169363867	0.022717438476183686	False	0.038581223628691985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77717	6385314.098551324	6191803.41902952	5766257.062068761	6371210.115307137	5652002.122856758	5770742.087604036	P77717	P77717		ybaY	0	0.560716922282682	0.04387191759631241	False	0.038607594936708865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33371	87630.9525906844	627145.7499999997	615142.4038472632	112924.14147881836	111796.9242649386	633242.3047928606	P33371	P33371		dusC	3	0.5611907407503183	0.6323505346880024	False	0.03863396624472574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7Z0	59025841.61882892	57676386.71824701	56231326.47118566	56346916.91584566	58968116.08975389	60353000.48998267	P0A7Z0	P0A7Z0		rpiA	0	0.5614135408214693	-0.02263385991311938	False	0.03866033755274261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY1	107532995.10070324	103690691.6901015	107655987.88843134	106381424.00766703	108043410.72765791	107210125.20105192	P0ADY1	P0ADY1		ppiD	0	0.5631531045721252	-0.012412084535506383	False	0.0386867088607595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42616	266073.3702804609	233279.6250000001	237377.0911585394	254074.4630598912	280787.6305411327	53843.90876218889	P42616	P42616		yqjC	1	0.5631834167622933	0.32358882308480175	False	0.03871308016877637	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC53	114452962.48657665	108987116.14797091	109030796.84317955	111693797.83114904	111905775.6449534	112576843.41280724	P0AC53	P0AC53		zwf	0	0.5675521325101951	-0.015990555882999097	False	0.03873945147679325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF36	25939546.025021438	26400338.07048108	25662898.979909874	27609732.868792556	27918523.78286625	24623912.781707376	P0AF36	P0AF36		zapB	0	0.5681413645542079	-0.03921597044709933	False	0.038765822784810125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
