protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P37651	6481691.064123479	6706489.610624139	6165780.956848694	6417110.44704636	6327166.5647711	6210173.089636642	P37651	P37651		bcsZ	0	0.49425529827433606	0.030092304750344637	False	0.03708246346555324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABB8	811938.4763082443	895745.562500001	850483.2637381244	796449.7591432341	712750.1730504255	905698.3406708196	P0ABB8	P0ABB8		mgtA	0	0.4952652810943791	0.08314820157717975	False	0.03710855949895616	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31133	788556.3829841603	915213.78559756	752348.9351504567	730492.5827303398	969840.7521669366	971242.2778556044	P31133	P31133		potF	0	0.4954567047344763	-0.12131032736147784	False	0.03713465553235908	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11880	9484738.309437787	10088217.076242857	9248583.62566566	8565368.517181989	8517789.515734337	10265477.760110268	P11880	P11880		murF	0	0.4957131635487172	0.07567850436349259	False	0.037160751565762005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02942	22342638.8658646	21354277.979275394	21623444.89505303	22013410.204920303	22702094.20034298	21588627.3625584	P02942	P02942		tsr	0	0.4964822614257471	-0.021565994763893277	False	0.03718684759916493	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64559	664621.139614663	581546.1874999997	499586.2634923664	549661.5236615946	584305.7767234622	484134.0814425764	P64559	P64559		cptB	0	0.4973483175093784	0.10954793763446616	False	0.03721294363256785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06722	1726315.2037970475	1629332.1172535566	1389831.1399761476	1561260.0433154465	1629326.5602496148	1849750.108841499	P06722	P06722		mutH	0	0.5004098533278205	-0.08696656035260668	False	0.03723903966597078	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24554	4296713.908722755	4924310.758996688	5006209.8811230175	5225491.889017014	4632172.871848795	4999338.917062755	P24554	P24554		radA	0	0.5019422913880177	-0.06248792423156809	False	0.037265135699373696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63389	9576962.391743263	9348899.526765095	9133521.66458995	9209117.100227123	10157537.373715715	9419372.354890317	P63389	P63389		yheS	0	0.5020181753537765	-0.03688535991965675	False	0.03729123173277662	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26602	2811204.5143562118	2525389.5514577865	2888284.815340925	2633713.0675175325	2604182.11192884	2715198.5377843245	P26602	P26602		ubiC	0	0.503134083437461	0.04847826262625893	False	0.03731732776617954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64540	11434784.338447127	11639294.33848796	11119935.26037797	11557129.579432642	11437446.1726446	9853009.086327547	P64540	P64540		yfcL	0	0.5037423498026407	0.05795648813973017	False	0.03734342379958246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7B5	23882087.053852648	24264365.88474731	24837559.66890576	24506259.67088552	24234638.862679534	25051875.733839724	P0A7B5	P0A7B5		proB	0	0.504339387880757	-0.015899084176785438	False	0.03736951983298539	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9L5	8391453.084443172	8775734.596164344	8914389.36611848	8783323.660281489	8181681.183419284	8595396.580964534	P0A9L5	P0A9L5		ppiC	0	0.504361999650508	0.02912061219181368	False	0.037395615866388315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABW5	79921.13554057591	550560.6250000003	595122.5120423813	34880.24104631837	928769.4931835094	1102302.82077317	P0ABW5	P0ABW5		sfmA	2	0.5046039429345294	-0.753313891046804	False	0.03742171189979123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J7	331841218.8536233	316342004.8456995	322864637.3732846	311245904.725484	321277535.166028	325113760.3724081	P0A7J7	P0A7J7		rplK	0	0.5049287716248027	0.02006320891293485	False	0.037447807933194154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28632	407758.5472637712	450465.8125000003	477264.633651099	503145.2447486193	429266.90023188345	467614.2625491871	P28632	P28632		holD	0	0.5050805224067054	-0.06808595389339678	False	0.037473903966597076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69931	4623589.4001588905	5100916.256452147	4834268.668513093	5155937.839458302	4980669.238608686	4801700.26663544	P69931	P69931		hda	0	0.505704362274813	-0.03712778306756023	False	0.037500000000000006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC3	4089113.833410205	4377537.138205331	4362036.9303584	4143438.344689983	4400924.379294916	4701567.452536763	P0ADC3	P0ADC3		lolC	0	0.5066670833400732	-0.046175537070128544	False	0.03752609603340293	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29744	6171175.556917303	6818463.652196216	6508766.134486106	6520722.957832342	6670214.767553569	6768652.153485617	P29744	P29744		flgL	0	0.5068667806848917	-0.03372593758248389	False	0.037552192066805844	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8F8	3450581.6078761835	3021072.0159371225	3193024.2061490878	3571921.60734194	3404120.927241442	3095848.793248713	P0A8F8	P0A8F8		uvrB	0	0.5088159267956971	-0.059541075671312206	False	0.037578288100208766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08373	6849940.580277713	6143146.099476092	6475034.291381733	6442138.213955216	6366864.915867196	6154845.389963283	P08373	P08373		murB	0	0.508960708230062	0.03786187018084973	False	0.03760438413361169	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF61	2135548.654491	2047302.4461206184	1749563.1163710412	1359567.3222316394	1854911.0020361757	2142917.6986440537	P0AF61	P0AF61		yjdK	0	0.5100562474188289	0.14708738897765744	False	0.03763048016701462	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76007	5132806.921765145	5073150.602231967	5116230.994923164	4339770.203643797	5314183.607187832	4988804.065598623	P76007	P76007		cvrA	0	0.5121404703357871	0.06543507463891537	False	0.03765657620041754	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31551	1406132.456500664	1312849.357636868	1171571.9980840182	1135738.5614624403	1043094.615737032	1420543.2932007643	P31551	P31551		caiD	0	0.5126629141035095	0.11222852817539146	False	0.03768267223382046	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32144	79921.13554057591	429855.1875000004	24836.11861613482	437141.23822406266	400367.25929589017	67319.32374120834	P32144	P32144		yihW	3	0.5152066096364611	-0.7591498765919102	False	0.03770876826722338	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31119	7962145.284066795	8869184.201398794	7776430.229527133	8345831.208859915	8629520.456351077	8428716.72708314	P31119	P31119		aas	0	0.5174745180525999	-0.045946238040856874	False	0.0377348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D4	7549829.20618446	7810693.869331235	7487268.509558954	7605446.208309695	7390697.472875319	7592175.5364012765	P0A9D4	P0A9D4		cysE	0	0.5184408626052186	0.01647779973387004	False	0.03776096033402923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75937	7361631.379805021	7231372.446770578	7208999.724270858	6865623.424176615	7348723.578355945	7241764.640798	P75937	P75937		flgE	0	0.5202008353379837	0.023072072043317605	False	0.037787056367432154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31806	849479.0742722392	944370.9928526878	1021143.1989901224	1006562.6994851574	761500.104279374	861730.6487428292	P31806	P31806		nnr	0	0.5203381799240481	0.09818197839691105	False	0.037813152400835076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6C1	7580208.497841556	8059653.22444077	8096395.985811981	7594741.467481221	8275098.905599706	8601907.701978534	P0A6C1	P0A6C1		nfo	0	0.520873481552614	-0.04402466465852086	False	0.037839248434238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32662	4514943.89198651	4815812.913972365	5118513.041156828	4975358.664624461	4888800.169229598	4989707.436465704	P32662	P32662		gph	0	0.5215413712583474	-0.03984190280226416	False	0.037865344467640914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ5	51569259.99995697	52916666.950914055	54046755.42374953	54593828.939522326	52350644.26589041	53623074.4615081	P0AGJ5	P0AGJ5		yfiF	0	0.5219482290969999	-0.018400048534022422	False	0.037891440501043844	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADY1	95613788.42942384	98910414.94683129	100239295.41191664	100302396.56184971	97883210.7295402	99957704.0296877	P0ADY1	P0ADY1		ppiD	0	0.5229242951525889	-0.016448087670322208	False	0.037917536534446766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7U3	134712233.0268605	147750824.58009675	142633596.30587745	144789660.47735268	147911340.89949942	141494202.5694277	P0A7U3	P0A7U3		rpsS	0	0.5259418228650854	-0.030552887197330434	False	0.03794363256784969	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39830	1446053.345693172	1343196.2142390418	1709644.3749900206	1631998.9830774483	1638687.2020688043	1487507.8992603803	P39830	P39830		ybaL	0	0.5262780152146359	-0.08084376517669557	False	0.03796972860125261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15082	1823102.855440294	1590705.0189885814	1778874.6093141672	1788026.0450908924	1511990.201722568	1670539.3273782392	P15082	P15082		srlR	0	0.5278961955738123	0.0630728966079016	False	0.037995824634655534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F3	32720040.93696761	34110767.120245904	34149618.93393135	33317240.45780151	33817401.56824284	32630824.16336129	P0A6F3	P0A6F3		glpK	0	0.5284878134983105	0.017463264606487127	False	0.038021920668058456	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31433	5281736.375259026	4463193.973857525	4362722.467558461	4527529.681488613	4420263.707094328	4502076.328906493	P31433	P31433		yicH	0	0.5304463588114042	0.06888577905660763	False	0.03804801670146138	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40874	22702699.818385623	21736667.266243763	22991086.328566235	22522052.16427589	23066979.75735783	22726016.114256937	P40874	P40874		solA	0	0.5307655917881436	-0.0188031032643285	False	0.0380741127348643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08244	26646051.32852691	26793151.485639665	25342801.151230864	25559808.32771536	25726247.27259123	26386943.84069201	P08244	P08244		pyrF	0	0.5309671445602809	0.020452936498224727	False	0.038100208768267224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A731	6694198.082660667	7693478.772305861	7413933.218256704	7302262.838833824	7163910.362608094	8285307.136518635	P0A731	P0A731		mgsA	0	0.5315839826625405	-0.06152573456097794	False	0.03812630480167015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46474	240689.23320807997	216537.31249999985	239693.5171782648	228532.765717908	224081.27570441528	301940.2643537882	P46474	P46474		yhdP	0	0.532217092271179	-0.11463154854155898	False	0.038152400835073076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24182	151892671.96578288	152011556.01606074	153453517.47516915	153954741.12620747	150439090.93493083	150113552.62784794	P24182	P24182		accC	0	0.5322432079448047	0.009019348590769942	False	0.03817849686847599	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8V2	466584950.5733737	485853811.6143284	466088270.1589616	466659562.4934987	481949479.8715549	488750098.6000862	P0A8V2	P0A8V2		rpoB	0	0.5333542893504299	-0.019026937257410382	False	0.038204592901878914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	11057595.03122123	10610482.37360757	10567380.570126032	10525889.549263967	10899430.402725955	11466105.911501812	P76316	P76316		dcyD	0	0.5348879470248413	-0.029063070983524602	False	0.03823068893528184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31467	1944547.4712078543	2042572.874999998	2004172.7212119168	1975062.796875728	1955650.8608008183	1995202.8105682984	P31467	P31467		yieH	0	0.5358452460457053	0.015829115252002725	False	0.03825678496868476	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62672	496431.6494762418	446868.6561999996	446506.0916728011	467560.18899825047	514679.2230851208	456726.0143062209	P62672	P62672		apaG	0	0.537534094122658	-0.05014800246729412	False	0.03828288100208769	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA1	2735730.730353781	2638897.7405641256	2764983.5938482047	2946481.529585073	2328256.353247348	2443062.7872438	P0ACA1	P0ACA1		yibF	0	0.5383150620729854	0.07677025360167107	False	0.03830897703549061	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08839	275068687.46943194	277994700.1170367	277711323.5015612	275786728.812529	279701423.4865319	266742354.23136088	P08839	P08839		ptsI	0	0.5387290000366423	0.014914400986879097	False	0.03833507306889353	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00960	16653955.88946445	16585259.661354784	15920223.395728238	15719357.834117953	16551446.740886396	16212008.230213327	P00960	P00960		glyQ	0	0.5391982839547454	0.019995049002112814	False	0.03836116910229645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76004	2955698.108238585	3246617.8216845104	3054482.523657302	3015656.798185463	3159358.303417354	3334709.4083186574	P76004	P76004		ycgM	0	0.5394082109609223	-0.03889023703612798	False	0.03838726513569937	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C058	773815.237318993	1005202.5619999998	981777.4222499644	943425.4159273691	971132.821049078	1009960.4553953012	P0C058	P0C058		ibpB	0	0.5394305693027974	-0.08311532839931822	False	0.0384133611691023	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28629	9862307.172313623	9701545.8725565	9979663.014753738	9862221.175276836	9817480.340178965	9658422.061275948	P28629	P28629		adiA	0	0.5396534174946096	0.010064934338936342	False	0.038439457202505224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q93K97	17339802.049642213	17920183.683964055	17403262.087106064	17456031.222788848	16675383.281285208	17767893.156430483	Q93K97	Q93K97		nudF	0	0.5417884859053529	0.02108120418985291	False	0.03846555323590815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64581	47811322.322614886	46414141.44723697	48585953.37915995	46055690.29369565	46162452.11889094	48530896.1023852	P64581	P64581		yqjD	0	0.5421277426387424	0.020986254145757072	False	0.03849164926931106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68398	418924.2508670544	437637.3124999999	466882.3010480684	505069.963014996	41594.01589779342	455428.4744786169	P68398	P68398		tadA	1	0.5422265855297036	0.4012813841432306	False	0.038517745302713985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24192	4109666.834825453	4179292.3428358543	3763491.852167202	4031409.723367658	4096222.9500282127	4215516.879934023	P24192	P24192		hypD	0	0.5424236022569132	-0.03438400037986915	False	0.038543841336116914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8L7	2480457.201801633	2668506.5000000005	2635977.341396967	2594504.902888552	2299433.903914676	2641763.4903217875	P0A8L7	P0A8L7		yciU	0	0.5429814009568604	0.04694414208863115	False	0.03856993736951984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7D4	171778080.52152935	185039397.48634252	178197923.42066172	179356521.5316305	182619357.7861013	181425090.7292765	P0A7D4	P0A7D4		purA	0	0.5449905337552473	-0.022436718162963824	False	0.03859603340292276	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6E9	18738945.09229988	18230363.646078624	18924796.77087891	17575694.94015194	17404593.95732499	19461387.63027375	P0A6E9	P0A6E9		bioD2	0	0.5453666927935323	0.03798465187204061	False	0.038622129436325675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68767	51434224.447939046	52563660.000263005	52091430.93856135	52955440.06806763	50804106.438280046	50664998.07592792	P68767	P68767		pepA	0	0.5467393012052894	0.015469709445517971	False	0.0386482254697286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52097	272110.6829139149	231542.6874999999	260781.5597131051	242385.04300931544	279975.6421983971	171730.66888433267	P52097	P52097		tilS	0	0.5469978702683912	0.13926814417506386	False	0.03867432150313153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGA2	12298013.751512166	11994944.496307166	11831577.845951512	11512065.178620648	11326615.341406764	12487785.58171645	P0AGA2	P0AGA2		secY	0	0.5470711116793805	0.0322296250180722	False	0.03870041753653445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75863	7937831.79278987	7738299.165858651	7642464.528524712	7545886.859964812	7785509.681428283	7760553.90594794	P75863	P75863		ycbX	0	0.5495357585058136	0.014090860935771232	False	0.03872651356993737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE48	11365173.675209155	12106926.520137582	12067570.501611715	12059162.347836705	12407693.99455704	11693995.686539192	P0AE48	P0AE48		ytfP	0	0.5501371801450425	-0.02499835748827492	False	0.038752609603340295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64451	3224050.033706059	3044093.513684163	3026685.3200345472	3177589.4597223704	2882946.8952276967	3847520.431879784	P64451	P64451		ydcL	0	0.5510426288044027	-0.0921738341600563	False	0.03877870563674321	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21365	985242.9690334368	1039042.4999999998	1172173.8264976526	1039750.0187702175	1285824.2670327756	1060596.059588655	P21365	P21365		yciC	0	0.5514283875020948	-0.08317982923799798	False	0.03880480167014614	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38521	840886.6340131453	658207.7483727448	528453.8325764036	687719.5379783651	572065.810738441	567652.2614021781	P38521	P38521		yggL	0	0.5523009808425045	0.14991406954979153	False	0.03883089770354906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64467	5821021.883530618	5478523.923216629	5538275.938744051	5608354.337391154	5762877.462665196	5698688.338041554	P64467	P64467		cnu	0	0.5533714226797184	-0.019750795021992878	False	0.038856993736951985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ7	9257143.525812818	9339223.128065735	9788656.781939536	9110116.989358349	9275693.080209663	9581055.852691632	P0AGJ7	P0AGJ7		trmL	0	0.5535517395822234	0.021411344007204083	False	0.03888308977035491	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76541	439458.1218977014	474383.8438	519596.9545416481	424478.92366811534	521233.78933726985	403060.1489165135	P76541	P76541		eutL	0	0.554437030132252	0.08783301787935426	False	0.03890918580375783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE39	4423846.493599636	4486083.272046343	4023357.479099493	3889108.381636897	4178866.574359495	4446422.692554076	P0AE39	P0AE39		ypdB	0	0.5546337158707962	0.047500158641141266	False	0.03893528183716075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24202	8901583.077727122	8828117.28144166	8403483.22033438	8613123.725409057	8116820.024393615	8875741.289169965	P24202	P24202		mrr	0	0.5562017425768493	0.029418729818854662	False	0.038961377870563675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69805	9357555.61866687	6619320.213154239	7574186.463246551	7483954.2961445	7184151.17885025	7203502.45346574	P69805	P69805		manZ	0	0.5583855976480553	0.1067328490955912	False	0.0389874739039666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33362	1945525.848889994	2274063.9697666955	2715343.9111802843	2424756.2888593078	2634353.74636738	2354423.5551798604	P33362	P33362		osmF	0	0.5586829240978517	-0.09627925712441651	False	0.03901356993736952	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05458	7413049.624989907	6927682.799152991	7114114.916970325	6922237.99781948	6832767.466027272	7310641.712264988	P05458	P05458		ptrA	0	0.5588789824098135	0.026411396960236946	False	0.03903966597077244	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A796	134415595.87400955	136975888.5036171	133572169.26056884	136270516.03541332	135697180.84473518	135168530.0371049	P0A796	P0A796		pfkA	0	0.558880043295908	-0.007719169152136608	False	0.03906576200417537	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT4	5307985.079785333	5503916.712185062	5589840.424773529	5469582.614127046	5422421.37026116	5775907.488721722	P0AAT4	P0AAT4		mscM	0	0.5596526461892469	-0.023224274573900694	False	0.03909185803757829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADU5	19015916.67065909	18661852.418220676	18822667.340323716	18358022.5252394	19283385.15188901	18102903.793024525	P0ADU5	P0ADU5		ygiW	0	0.5601895062848383	0.019437421354022457	False	0.03911795407098121	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00803	9633901.560889862	9968080.336747458	11092426.093987431	9758235.381335745	9737798.004255222	10257296.57551424	P00803	P00803		lepB	0	0.5613846965968076	0.04492470224463204	False	0.03914405010438413	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19624	1115853.838319475	1063434.1689715048	958530.6546129924	988990.7491002906	1078487.210594867	958836.8809930404	P19624	P19624		pdxA	0	0.5621286156964747	0.0521998945350046	False	0.039170146137787056	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H5	130736243.21020782	127115414.58070882	133683564.76735447	130280317.4307338	130505053.2452058	135633461.9390851	P0A6H5	P0A6H5		hslU	0	0.5627470653919779	-0.01788340368435835	False	0.039196242171189985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77376	8533885.208783507	8022157.5506142	8525032.462587638	8486868.684669292	8114122.573587316	8073941.97344237	P77376	P77376		ydgJ	0	0.5636568405844457	0.023553016713628736	False	0.03922233820459291	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG30	127726091.84840377	131772079.16231038	128692834.93062197	124766873.62995948	129941354.90890837	129560357.61665928	P0AG30	P0AG30		rho	0	0.5637774648664452	0.01465165108597186	False	0.03924843423799582	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52007	4532946.20802951	4123526.3369128928	4184714.600637612	4219660.37901915	4197713.522327687	4162214.060569097	P52007	P52007		yecM	0	0.5656147886515641	0.02969391505150521	False	0.039274530271398746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX7	2778217.741108916	2508622.265725312	2575708.0916537275	2505818.790096247	2607238.602815788	2579223.1101670414	P0AFX7	P0AFX7		rseA	0	0.5660767393997199	0.03158556531142652	False	0.03930062630480167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD07	5684228.638912582	5436979.875066351	5206593.638313601	5721273.913190081	5513569.397357643	5406175.797736481	P0AD07	P0AD07		yecF	0	0.5682176180360039	-0.027413181768975607	False	0.0393267223382046	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE67	3689081.118906796	3349347.2021880294	3024353.812702171	3295074.637881805	3379903.5277012223	3881931.3468059935	P0AE67	P0AE67		cheY	0	0.5683442555547447	-0.06915832089451464	False	0.03935281837160752	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11875	66886762.26882382	67991250.22896981	65996135.72504075	66826105.34456289	67576237.82605322	64294631.023816034	P11875	P11875		argS	0	0.569502329709144	0.015722003332102556	False	0.03937891440501044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33219	602101.0354433852	591938.3692397213	534661.2338948923	593667.2885352027	465622.7261490506	581890.3513599308	P33219	P33219		yebF	0	0.5706892663256398	0.07495425713018418	False	0.03940501043841336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46125	460044.1069461057	349515.0000000003	432898.0465071891	437265.9541269024	505592.4882690304	387347.8593272938	P46125	P46125		yedI	0	0.5733411905179736	-0.0984539098541308	False	0.03943110647181628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6R3	8189861.011852031	8711601.910185738	8322755.928380043	8687730.070887124	8795482.472388707	8188454.093833212	P0A6R3	P0A6R3		fis	0	0.5748123329394152	-0.025367368241109193	False	0.03945720250521921	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06999	6238819.115309352	6440370.21347197	6295611.159631044	6118493.889787874	5814109.701213214	6588734.497957271	P06999	P06999		pfkB	0	0.575995504572923	0.03489638539751677	False	0.03948329853862213	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47147	3714496.821970715	4354833.721893609	3999934.971693732	3784228.403889234	3920016.784154553	3990379.3424224537	Q47147	Q47147		yafJ	0	0.5769658821504945	0.04549233941698583	False	0.039509394572025056	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA39	6061474.826485698	6328306.6908130925	6256310.786339114	6738973.429029055	6208206.828091198	6102499.677439747	P0AA39	P0AA39		rluC	0	0.5771470593104733	-0.0308934444458541	False	0.03953549060542798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06282	16233020.95779883	15497034.448432956	16349702.325002648	16267962.654733753	15904532.571957383	16491818.792435529	P06282	P06282		cdh	0	0.5774796384178358	-0.017434592235934833	False	0.039561586638830894	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Q5	84165925.33332062	85368877.58108489	84869223.26690358	85602790.8366494	83031474.95278098	84228629.24247445	P0A9Q5	P0A9Q5		accD	0	0.5780181986605282	0.008766150578085899	False	0.03958768267223382	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFI5	2365252.2289782045	2458686.883230509	2787867.2398565155	2468453.5918706763	2712205.4628889496	2708588.650208967	P0AFI5	P0AFI5		pbpG	0	0.5801588174975136	-0.051648876481334545	False	0.039613778705636746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC75	4205257.112231003	4041041.4360832535	4492428.760105546	4041415.919398868	4411286.363736848	4713012.847249853	P0AC75	P0AC75		waaA	0	0.5812243985618475	-0.04756473822321711	False	0.03963987473903967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFC7	13518817.484056424	12859176.394587684	12731572.4660095	13209329.704966376	13284191.65246343	11321517.10363044	P0AFC7	P0AFC7		nuoB	0	0.5812802835063098	0.04856145298430704	False	0.03966597077244259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
