protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P34209	2067952.192622803	1885945.4174807293	2103587.196889549	1909902.8752179048	1841520.883538816	1925799.9786534992	P34209	P34209		ydcF	0	0.19223480061874115	0.09353328236086525	False	0.015231259968102075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6V1	29040178.534470912	28239291.135938384	27517946.605195887	27676059.10270109	27778736.12321328	26654452.63135815	P0A6V1	P0A6V1		glgC	0	0.19231772321636348	0.04647558742877738	False	0.015257841573631048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P21365	1137645.3341265025	1056818.3749999993	967449.482367096	1008838.0676087954	975937.288421765	828379.1786125462	P21365	P21365		yciC	0	0.19291479665613379	0.16860895367433848	False	0.015284423179160022	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33643	12570449.019199615	12626491.485816676	12327091.223627144	12511076.753190918	12153951.460051391	12040498.168263065	P33643	P33643		rluD	0	0.19335640003144472	0.03181755348857463	False	0.015311004784688996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q46893	10385897.11282166	11010713.383045577	11716187.419978442	10048167.541409733	10229736.936289713	10672643.679481337	Q46893	Q46893		ispD	0	0.19341535096394313	0.09742395771487761	False	0.01533758639021797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P23917	3268625.127850858	2926149.466401943	2706216.107818577	2762599.722983932	2632009.825615549	2585126.173412172	P23917	P23917		mak	0	0.19396007177107827	0.15762495336611781	False	0.015364167995746945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P41052	2369106.182811504	2282167.0653302167	2235834.2557171653	2471714.7881903546	2562301.270865547	2294660.2710466245	P41052	P41052		mltB	0	0.19425253215136537	-0.08965445246154832	False	0.015390749601275918	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A744	14762031.11861405	14979621.772289624	15967124.12484484	14681718.44721911	14142641.3483729	14794281.537356498	P0A744	P0A744		msrA	0	0.19471589241909837	0.06752638620138132	False	0.01541733120680489	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADM8	24891.38117493505	1183972.4999999995	84320.20227959774	1068975.3241376022	1200055.3145976951	1185348.5787936563	P0ADM8	P0ADM8		yieE	2	0.19478114827284887	-1.4174988129037556	False	0.015443912812333866	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADQ7	20421404.190436646	20769130.79727383	21473069.47529083	19088118.131684024	20256303.69529476	20634323.29040619	P0ADQ7	P0ADQ7		ygaM	0	0.19501599274790418	0.06317641884162371	False	0.01547049441786284	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7L0	633104769.3240707	655696345.8851802	604367496.1899098	635472948.2441248	670048009.3297108	684755713.8699042	P0A7L0	P0A7L0		rplA	0	0.19520798982530585	-0.07216608837646107	False	0.015497076023391815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60340	20636414.942317195	20268182.13625218	20816382.582988337	21859279.787196	20585552.94161734	21339018.74731783	P60340	P60340		truB	0	0.1956001077077511	-0.04743025367531309	False	0.015523657628920788	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60472	2756696.933657628	2719750.543697048	2863337.9607288283	2785717.4300840218	2952984.69021684	3083776.232288585	P60472	P60472		ispU	0	0.1956168231095429	-0.08117371792258495	False	0.01555023923444976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AF63	7606125.971030352	7493281.386110751	7992436.536138632	7647480.242805866	7059654.957903988	7325985.112602053	P0AF63	P0AF63		nsrR	0	0.1966171863114749	0.06770955465316034	False	0.015576820839978736	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P45955	9984090.466521	10309490.3716219	9789935.79648416	9946278.470540522	9245466.519688455	9689468.13867253	P45955	P45955		ybgF	0	0.1966894428434351	0.058841879181232126	False	0.01560340244550771	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P19318	408270.8408683132	483960.8437999996	523098.66430008464	389721.0556777551	369257.5182669424	456168.0909646965	P19318	P19318		narY	0	0.19745445272726053	0.22000837473713844	False	0.015629984051036685	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7F6	8787047.978205053	9115569.763318771	8261044.535243892	9382994.739765111	9001400.14826675	9159417.644610912	P0A7F6	P0A7F6		speD	0	0.1976045079037072	-0.07416376964360682	False	0.015656565656565657	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADX9	2386536.188292457	2691001.481036019	2708897.3052228014	2733792.8758621	2704565.9932024498	2993287.595361986	P0ADX9	P0ADX9		rsmD	0	0.19826205607655514	-0.11485143623305298	False	0.015683147262094632	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8J8	45912905.50816231	43570862.48157799	44887538.99049328	47168851.51875589	45165634.11449599	46168096.74849188	P0A8J8	P0A8J8		rhlB	0	0.1988381845124549	-0.043687770926501446	False	0.015709728867623604	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8R0	55285786.52568144	57248946.71044061	59519066.036699966	53260229.40601205	55615075.00321006	56103721.73278035	P0A8R0	P0A8R0		rraA	0	0.1994740268145965	0.060577124200315656	False	0.01573631047315258	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7R9	422763700.3673431	419630918.6510531	419091893.45508575	414153804.6329973	419259791.1149908	405089116.054714	P0A7R9	P0A7R9		rpsK	0	0.19978170282864235	0.026527753943639844	False	0.015762892078681555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09029	2634807.830916581	2950320.1279833126	2679911.885751911	2934322.9393283804	2977867.099183886	2902222.434522868	P09029	P09029		purK	0	0.19979391648803885	-0.09284263496134926	False	0.015789473684210527	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A996	7307445.97907762	7593837.652737996	7625467.06108575	7337328.914646247	7044883.905301747	7432884.346161984	P0A996	P0A996		glpC	0	0.20076875090275362	0.046312331533563796	False	0.0158160552897395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7J3	1381033798.4259603	1437393780.4054892	1385660453.2494235	1363320811.794578	1345605307.9701347	1390842229.0851662	P0A7J3	P0A7J3		rplJ	0	0.20129603746940336	0.03625048437468604	False	0.015842636895268474	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADA7	3540824.790414261	3542894.9381407555	3438633.4928541547	3130280.5138668744	3369924.98869604	3469539.4712873134	P0ADA7	P0ADA7		osmB	0	0.20148563804089428	0.0778288792944631	False	0.01586921850079745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q46925	3309881.8254792835	2755568.0838216804	3168070.2798543004	2757566.0295668687	2811240.4945809725	2737168.2482818887	Q46925	Q46925		csdA	0	0.20224283803887358	0.15273127619772436	False	0.015895800106326425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB98	1509723.32837064	1441820.3043239731	1370084.507398459	1551214.9207457632	1459543.0106880618	1541271.2025589086	P0AB98	P0AB98		atpB	0	0.20406046373042114	-0.07493485220531566	False	0.015922381711855397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A780	34867467.79575951	35588736.76905615	35286394.271812506	36884904.22379201	36217475.885940455	35236459.110832565	P0A780	P0A780		nusB	0	0.20484837353405985	-0.03499384908171708	False	0.01594896331738437	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P27431	11884621.8377742	12544230.090953477	12737576.256392488	13793017.15379737	12442452.850153437	13114791.338451074	P27431	P27431		ycfD	0	0.20512163234863923	-0.08237317017112035	False	0.015975544922913344	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9M5	133790035.6967352	134534802.18162835	131213466.53301214	137269405.65933856	133031515.49694344	137237867.69635257	P0A9M5	P0A9M5		gpt	0	0.20534901948358927	-0.028603555760998614	False	0.01600212652844232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P08189	2193618.228883355	2079300.280027428	2008264.4072754383	1941725.580133999	2086402.1110146376	1831801.29337094	P08189	P08189		fimF	0	0.20553037248289766	0.10015310212076486	False	0.01602870813397129	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFX4	345409.8100243248	322917.4375000004	331388.7053400113	334658.92071751185	414043.0489435731	375352.1791262866	P0AFX4	P0AFX4		rsd	0	0.20637301734251454	-0.1691213874358452	False	0.016055289739500267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P16456	25867208.108957592	26620310.63654239	26972961.157712866	26587757.08266793	27450889.00101614	28594434.048478507	P16456	P16456		selD	0	0.20653999769046608	-0.05648193830694617	False	0.01608187134502924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0C0R7	8189548.529259609	7904094.427464602	7679154.848224924	8144401.682631305	8209426.780995478	8228255.398268869	P0C0R7	P0C0R7		rlmE	0	0.20654574127219147	-0.04829551731785776	False	0.016108452950558214	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9I3	6122689.019680806	6126679.872329063	6033952.398208172	6287049.94166569	6250136.115067543	6083521.981694815	P0A9I3	P0A9I3		gcvR	0	0.20777238671235526	-0.026379761721346873	False	0.01613503455608719	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P64467	4274936.447854164	4253000.3326227935	4470696.813826652	4479967.054647952	4445035.702623825	4450579.922470388	P64467	P64467		cnu	0	0.20876574541025378	-0.04124176461887098	False	0.01616161616161616	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60757	6549520.687466546	6266066.772332488	6042664.179493096	6217869.500580365	5972283.209651008	5821378.665792275	P60757	P60757		hisG	0	0.20894522785510128	0.06627508177747272	False	0.016188197767145137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P62617	8296629.44422432	7841565.410976241	8578990.574629828	8239667.118782046	9071196.555797964	8907767.941542812	P62617	P62617		ispF	0	0.20913781037677653	-0.08507791993292489	False	0.01621477937267411	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P15047	2058266.6295941847	2150158.594178837	1844516.580214416	1953176.188162078	1874923.2609406407	1637937.6601976096	P15047	P15047		entA	0	0.20996130664948984	0.14714122587264758	False	0.016241360978203084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P16869	184630.21976246717	131418.3125000001	118027.84523005536	126192.31001154124	100509.527531373	98882.75525726665	P16869	P16869		fhuE	0	0.21034360433072263	0.41491648251576146	False	0.01626794258373206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AG55	695493224.4561255	705647139.6549261	714697695.9644006	682979136.3825713	699858412.3956434	698394752.0028497	P0AG55	P0AG55		rplF	0	0.2104691431395091	0.023791208841917707	False	0.01629452418926103	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P23908	5871294.493556286	5074223.637883073	5041844.228108452	5241048.2517992575	4657973.776806206	4509734.845803427	P23908	P23908		argE	0	0.21106647009932986	0.14998606716845025	False	0.016321105794790007	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8M0	254678637.7772003	251647453.952664	252263416.06806844	254944435.6133432	254684106.35769132	262378888.10096103	P0A8M0	P0A8M0		asnS	0	0.2112452877085518	-0.025295314997812176	False	0.01634768740031898	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77434	11649811.96599851	11112864.32135564	10920533.12032574	10863335.43102802	10924123.856622208	10729349.807129754	P77434	P77434		alaC	0	0.2116213822601001	0.05084391666855668	False	0.016374269005847954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACY1	28975049.000303555	28390105.56434813	28282892.234775547	27827453.800984453	28047390.54599162	28483464.688452	P0ACY1	P0ACY1		ydjA	0	0.21168008553388173	0.021890169516238185	False	0.016400850611376926	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P68679	206669166.87499923	217487686.442909	219367239.83511657	213748367.8156693	229137198.32083392	233200919.66919628	P68679	P68679		rpsU	0	0.2124220073771862	-0.07121364652978307	False	0.0164274322169059	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31473	8557263.004720217	8049458.508449245	7355669.524593658	8746501.519703742	8979245.071550852	8162201.9625990465	P31473	P31473		ravA	0	0.21342892811343417	-0.11150877421157386	False	0.016454013822434877	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9C9	46440062.1273116	43262734.21501608	44495980.71011128	44429743.090333045	41312756.19230002	42731841.75081206	P0A9C9	P0A9C9		glpX	0	0.2135648281572546	0.06289127204550492	False	0.01648059542796385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9U3	40497678.33511405	42529276.84600306	42447546.31929541	40288084.074773446	41058282.34202948	40626478.957560286	P0A9U3	P0A9U3		ybiT	0	0.21440644614694482	0.040834215830358435	False	0.016507177033492824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8D3	3394586.802251969	3532114.25928906	3420511.780551526	3386591.9193640947	3414088.5400660257	3237030.6772273905	P0A8D3	P0A8D3		yaiI	0	0.21557874661073803	0.04381187696036085	False	0.016533758639021796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7E5	176255152.40359715	172781788.46242154	172112105.42471796	172856975.16010788	170558113.02456686	170935157.39518282	P0A7E5	P0A7E5		pyrG	0	0.21684374331544237	0.018944942011126138	False	0.016560340244550772	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9H7	16424304.022460518	16206654.985110056	16595661.01694896	15545636.879305886	16227741.23733024	16244804.009666327	P0A9H7	P0A9H7		cfa	0	0.2170226602621282	0.03585789829935219	False	0.016586921850079747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09126	7811186.54336834	8218765.816658213	8558502.025634477	7648263.034119174	7838376.330264975	7973598.525592891	P09126	P09126		hemD	0	0.21749622875575686	0.06776340834406434	False	0.01661350345560872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P67660	5565988.307938516	5228135.249204761	5123464.084067783	5067790.51361414	5031246.197821713	5113797.8784158975	P67660	P67660		yhaJ	0	0.21786679308293552	0.0653327138236553	False	0.016640085061137695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AEF4	2794531.898447648	2593883.377120154	2795764.608675631	2594541.5580892954	2548665.8293538764	2684470.1564383926	P0AEF4	P0AEF4		dpiA	0	0.21820339770030198	0.06425352885944664	False	0.016666666666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31068	1066958.162688657	966035.3339734012	1172863.8443941094	932001.2628967074	1015195.7327210162	947984.0040037188	P31068	P31068		fliH	0	0.218653410172609	0.14705668296747335	False	0.016693248272195642	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P37648	22966423.245595045	23295204.321202356	23494878.562763896	22874452.24092334	23198194.7027284	22828822.599600345	P37648	P37648		yhjJ	0	0.21898089856408143	0.017793028824057183	False	0.016719829877724617	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AG78	2559814.538438758	2616810.051683241	2490913.792386144	2571169.0444141934	2389490.7308405777	2358361.62253513	P0AG78	P0AG78		sbp	0	0.21939018086997628	0.06711272000932628	False	0.01674641148325359	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AD70	3023966.19515812	2774378.895347477	2873810.503063683	2913074.6728599505	3264541.9910996044	3050902.8446645085	P0AD70	P0AD70		ampH	0	0.2206235965788827	-0.0897085797384112	False	0.016772993088782565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9P4	77640225.97900419	80442360.29996619	78267978.5973161	78191619.6023109	77476062.89529377	74638969.35799676	P0A9P4	P0A9P4		trxB	0	0.22138022763767914	0.03737223221160084	False	0.016799574694311536	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE88	19301196.788308974	20253458.08318972	18827713.141690016	20568855.20060573	20515278.166201808	19602388.941131964	P0AE88	P0AE88		cpxR	0	0.22173638758236397	-0.055843419797471656	False	0.016826156299840512	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P28304	8795856.155612476	7716479.095919466	7893699.601738904	7586473.442831827	7745290.610980538	7354635.628194405	P28304	P28304		qorA	0	0.2224443973161136	0.10541025316864844	False	0.016852737905369487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
