Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6Z6	P0A6Z6		nikR		1172040.0	1309490.0	1128080.0	1132840.0	1171330.0	1127240.0	0	0.39664129567301054	-0.07235255754595926	False	0.02190923317683881	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE3	P0AEE3		degS		1039720.0	981055.0	980048.0	1057170.0	1015580.0	811168.0	0	0.39812511357872116	0.10833990345947445	False	0.02193531559728743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABN1	P0ABN1		dgkA		863390.0	749050.0	813486.0	887457.0	757300.0	494427.0	0	0.39892605661248226	0.22252829058496343	False	0.021961398017736045	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33221	P33221		purT		1251200.0	1134300.0	1335690.0	1290700.0	1305530.0	1348880.0	0	0.4003656922442905	0.07436522885841329	False	0.021987480438184666	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27836	P27836		wecG		1109310.0	908908.0	736325.0	951791.0	820262.0	803053.0	0	0.4007986760365702	-0.16959048065199572	False	0.022013562858633283	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		64163000.0	65453000.0	64358300.0	66477300.0	64121800.0	59187700.0	0	0.401157364179997	0.04627187858742779	False	0.0220396452790819	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB80	P0AB80		ilvE		6606710.0	6723270.0	6678770.0	6732580.0	6656940.0	5459660.0	0	0.40129322183059796	0.09498026554305805	False	0.022065727699530517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADV7	P0ADV7		mlaC		8721400.0	8833120.0	8789320.0	8938820.0	8658740.0	8045690.0	0	0.4013097552257115	0.04366513086529529	False	0.022091810119979134	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAA1	P0AAA1		yagU		6976450.0	6596740.0	6600590.0	6865690.0	7030260.0	6022200.0	0	0.401487015430805	0.0648661037403136	False	0.022117892540427755	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		7712660.0	7569360.0	7857950.0	7719200.0	7438030.0	7075560.0	0	0.4016188190613836	0.041821687498055864	False	0.022143974960876372	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06993	P06993		malT		374078.0	379815.0	471076.0	389482.0	379670.0	394919.0	0	0.4040159196493877	0.11046264183159721	False	0.022170057381324985	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACJ8	P0ACJ8		crp		24975300.0	24211600.0	24657900.0	24386500.0	24964400.0	21333200.0	0	0.4046042615400199	0.06966230382368019	False	0.022196139801773606	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6L4	P0A6L4		nanA		510662.0	624501.0	719366.0	559936.0	588728.0	565465.0	0	0.40529975364496584	0.13545002801262243	False	0.022222222222222223	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06999	P06999		pfkB		1289120.0	1447710.0	1362510.0	1460990.0	1355360.0	1229800.0	0	0.40597121824610793	0.07519559455729823	False	0.022248304642670844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04805	P04805		gltX		23388800.0	23919000.0	22384500.0	23039000.0	23626100.0	22996500.0	0	0.4066709407519152	-0.025979874038065835	False	0.022274387063119457	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46948	Q46948		yajL		4264160.0	4215750.0	4408900.0	4484790.0	4295890.0	4454360.0	0	0.4072204552348054	0.02819999337304498	False	0.022300469483568074	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37690	P37690		envC		2533050.0	2633170.0	2568980.0	2494150.0	2284730.0	2461990.0	0	0.40835322036230476	-0.05402042191552959	False	0.022326551904016695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT4	P0AAT4		mscM		2004060.0	2030820.0	2047090.0	1962210.0	2059360.0	1638560.0	0	0.40838907964268606	0.09715423946550554	False	0.022352634324465312	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGE9	P0AGE9		sucD		6991450.0	6944550.0	6999130.0	6971540.0	6958460.0	6326680.0	0	0.40865290340824634	0.046687339926366915	False	0.022378716744913933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P03024	P03024		galR		1380340.0	1300040.0	1390720.0	1348340.0	1095240.0	1448870.0	0	0.40915327644216765	-0.10691654770283261	False	0.022404799165362546	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		469134000.0	475084000.0	457356000.0	461862000.0	446956000.0	448338000.0	0	0.40919903482752373	-0.027594103735893438	False	0.022430881585811163	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64564	P64564		yggT		372377.0	405059.0	393509.0	382984.0	382204.0	490382.0	0	0.40988226632960933	-0.12984430609440184	False	0.022456964006259784	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69228	P69228		baeR		3889740.0	3805410.0	3689950.0	3746280.0	3973280.0	4006320.0	0	0.41077530144055663	-0.03645294603984783	False	0.0224830464267084	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00934	P00934		thrC		4383440.0	4386180.0	4395370.0	4417770.0	4350610.0	4093020.0	0	0.4113349423447381	0.03338375298490214	False	0.022509128847157018	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9R4	P0A9R4		fdx		7882310.0	8084880.0	8026680.0	7843410.0	8666580.0	7790570.0	0	0.4117575456532307	0.04654064851226101	False	0.022535211267605635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52119	P52119		ratB		3950790.0	4119270.0	4019080.0	4042600.0	3917020.0	4087120.0	0	0.4120526702541682	-0.021337270863090185	False	0.022561293688054252	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47157	Q47157		yafO		252514.0	322613.0	366701.0	341745.0	298796.0	340172.0	0	0.41383566952746975	0.1380953374043088	False	0.022587376108502873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21367	P21367		ycaC		3324160.0	3299500.0	3113000.0	3186130.0	3065640.0	3031960.0	0	0.41465610117788926	-0.04412533736654562	False	0.022613458528951486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2102290.0	2124680.0	2183120.0	2228800.0	1968320.0	1747230.0	0	0.41478626830308996	0.09486515765808802	False	0.022639540949400107	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFY8	P0AFY8		seqA		9355790.0	9205430.0	9147260.0	9411810.0	9373430.0	9028280.0	0	0.4149791972193964	0.0178253915316367	False	0.022665623369848724	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEW9	P0AEW9		fruK		17818800.0	17336700.0	16757800.0	16711800.0	16869300.0	16428900.0	0	0.41560569166820455	-0.035261144853493964	False	0.02269170579029734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32131	P32131		hemN		3169790.0	3129300.0	3108940.0	3143370.0	3205640.0	2818560.0	0	0.41581545433708106	0.05286548551573572	False	0.022717788210745958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACF0	P0ACF0		hupA		487035000.0	491721000.0	483913000.0	481734000.0	466745000.0	474108000.0	0	0.41667917149482664	-0.0204732949387961	False	0.022743870631194575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3616870.0	3533540.0	3499650.0	3733360.0	3514360.0	2934650.0	0	0.4169752921528203	0.09176399247443655	False	0.022769953051643196	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32173	P32173		mobA		662444.0	649455.0	668318.0	663850.0	638513.0	578805.0	0	0.41784437695855153	0.05977074273340368	False	0.022796035472091813	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8I5	P0A8I5		trmB		7370720.0	6797080.0	6262230.0	6135180.0	6319550.0	5873740.0	0	0.4180798634108818	-0.09864723797394712	False	0.022822117892540426	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P78067	P78067		ynjE		2806940.0	2980350.0	2668570.0	2693640.0	2562750.0	2534520.0	0	0.41842320143789447	-0.07049369627157905	False	0.022848200312989047	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9U1	P0A9U1		ybhF		404210.0	285932.0	475329.0	388349.0	499006.0	486082.0	0	0.4188246025607442	0.21228821368277662	False	0.022874282733437664	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39300	P39300		ulaG		325687.0	220126.0	377456.0	440950.0	354882.0	435290.0	0	0.4188755710136673	0.2580806773426361	False	0.022900365153886285	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00547	P00547		thrB		1038860.0	957991.0	786845.0	927345.0	934048.0	848882.0	0	0.4191864893292647	-0.10376752327937128	False	0.022926447574334898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46889	P46889		ftsK		1863650.0	2023010.0	1890800.0	1877340.0	1793470.0	1851010.0	0	0.419212994980028	-0.04496241312151746	False	0.022952529994783515	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		525697.0	531230.0	550232.0	532180.0	506289.0	445012.0	0	0.41931026946443917	0.08102140896417652	False	0.022978612415232136	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64596	P64596		yraP		11709900.0	11788400.0	11926000.0	11879300.0	11493700.0	11046300.0	0	0.41974811676730295	0.03116710672420782	False	0.023004694835680753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24193	P24193		hypE		2928720.0	3054570.0	2926430.0	2829890.0	2872660.0	2839250.0	0	0.4204216529015231	-0.03200403216465947	False	0.023030777256129373	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46142	P46142		yggM		8907970.0	8878530.0	8970270.0	8788850.0	8968470.0	42168.8	1	0.42058140093708307	0.5841307707369029	False	0.023056859676577987	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGB0	P0AGB0		serB		4605890.0	4772370.0	4595390.0	4651480.0	4576820.0	4612840.0	0	0.42071284637848094	-0.01736662353018942	False	0.023082942097026604	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36683	P36683		acnB		10341700.0	10575900.0	10307100.0	10257000.0	10286100.0	10235800.0	0	0.42077068145758584	-0.014109781467114713	False	0.023109024517475225	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A968	P0A968		cspD		1797440.0	1805420.0	1892510.0	1824110.0	1702510.0	1476590.0	0	0.421210656067028	0.09338896523743224	False	0.023135106937923842	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75818	P75818		ybjP		5900160.0	5841210.0	6006540.0	5999130.0	5804760.0	5869450.0	0	0.4217795628829111	0.016260262163141217	False	0.02316118935837246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37908	P37908		yfjD		588227.0	603736.0	630843.0	610757.0	479499.0	681484.0	0	0.422310487008433	-0.12236507867631677	False	0.023187271778821076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27829	P27829		wecC		3450220.0	3477260.0	3513160.0	3465190.0	3423340.0	3333460.0	0	0.42245746661639927	0.019655045635396415	False	0.023213354199269693	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEZ9	P0AEZ9		moaB		9375410.0	9345130.0	9218430.0	9161240.0	9307760.0	9173390.0	0	0.42275607259290204	-0.010720065025217274	False	0.023239436619718314	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21599	P21599		pykA		21554500.0	21695600.0	21234800.0	21302700.0	20527200.0	20806900.0	0	0.42335114219604203	-0.022523540303301535	False	0.023265519040166927	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75838	P75838		ycaO		9477990.0	9625090.0	9505760.0	9670740.0	9514900.0	9252320.0	0	0.4242583777689386	0.016994858231497503	False	0.023291601460615548	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77721	P77721		ydjF		1074770.0	1171920.0	1085060.0	1157490.0	1134000.0	708103.0	0	0.42484318730204956	0.19249285614310674	False	0.023317683881064165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64554	P64554		queE		4405970.0	4360300.0	4131340.0	4313930.0	4205430.0	4145050.0	0	0.4255414000451224	-0.029419287726208807	False	0.023343766301512782	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8J8	P0A8J8		rhlB		5380360.0	5386590.0	5190590.0	5237100.0	5255370.0	5149340.0	0	0.4260079145645116	-0.021297012420385234	False	0.0233698487219614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30870	P30870		glnE		1203670.0	1204000.0	1063790.0	1197870.0	1018510.0	1062730.0	0	0.42610400080803384	-0.08133137138879633	False	0.023395931142410016	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64451	P64451		ydcL		1672570.0	1559570.0	1641150.0	1643770.0	1520580.0	1771800.0	0	0.4264475563473491	-0.05837794335571697	False	0.023422013562858637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60785	P60785		lepA		11883900.0	11759600.0	11984200.0	11825900.0	11669700.0	11138600.0	0	0.4264984464608919	0.028652837913927743	False	0.023448095983307254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		7086130.0	7206530.0	7511230.0	6832440.0	7091010.0	5098670.0	0	0.42680901711112174	0.144535121736917	False	0.023474178403755867	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61517	P61517		can		7975780.0	7942260.0	7543400.0	7382160.0	7966340.0	7559610.0	0	0.42705512577034666	-0.03645079902470846	False	0.023500260824204488	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32177	P32177		fdhD		750584.0	700770.0	707464.0	723248.0	713272.0	737142.0	0	0.4272457465164932	-0.02964560773443243	False	0.023526343244653105	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33937	P33937		napA		4443200.0	4389250.0	4408420.0	4371940.0	4495440.0	4288040.0	0	0.4275379156118628	0.016977200392971827	False	0.023552425665101726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7X6	P0A7X6		rimM		7255990.0	7104950.0	6897850.0	6900300.0	6430460.0	6565160.0	0	0.427970856304254	-0.048906272232182295	False	0.02357850808555034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76578	P76578		yfhM		999547.0	1023050.0	1098500.0	920094.0	838978.0	1062380.0	0	0.4286031093513602	-0.11046988407053386	False	0.023604590505998956	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9S5	P0A9S5		gldA		16148000.0	16078300.0	15065100.0	16021200.0	15269100.0	15225100.0	0	0.42882138085484434	-0.033713242927089354	False	0.023630672926447577	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37652	P37652		bcsB		4699430.0	4628720.0	4760450.0	4723970.0	4361420.0	4939040.0	0	0.42898052554426735	-0.04324863438169656	False	0.023656755346896194	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14175	P14175		proV		1177260.0	1125970.0	1127260.0	1188850.0	1109460.0	1215900.0	0	0.42900563915689593	-0.038874743345943985	False	0.02368283776734481	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76251	P76251		dmlA		66795300.0	41114.2	71009200.0	69106300.0	72437500.0	75438600.0	1	0.42914255830348164	0.5791402980403847	False	0.023708920187793428	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0K3	P0C0K3		rdoA		2178670.0	2115640.0	2136830.0	2154660.0	2158940.0	2020080.0	0	0.42944869818138787	0.03075196743344875	False	0.023735002608242045	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60664	P60664		hisF		2759800.0	2728320.0	2840840.0	2673720.0	2711450.0	3059190.0	0	0.4299711042380894	-0.055277622374936844	False	0.023761085028690666	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08191	P08191		fimH		2731440.0	2750040.0	2885180.0	2824300.0	2800600.0	2882260.0	0	0.4301369574308776	0.025024480015760804	False	0.02378716744913928	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47319	Q47319		yfiP		559842.0	521686.0	539633.0	657021.0	661104.0	638087.0	0	0.43126898268405317	0.11147698199891706	False	0.0238132498695879	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37666	P37666		ghrB		10991700.0	10895400.0	10492700.0	10443000.0	10474700.0	10227200.0	0	0.43205057178284556	-0.03197353485413363	False	0.023839332290036517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACF8	P0ACF8		hns		48232800.0	47712100.0	47895500.0	48015600.0	48076900.0	51796600.0	0	0.43251235019582407	-0.03712654825984567	False	0.023865414710485134	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8P6	P0A8P6		xerC		1428340.0	1434130.0	34604.9	1957630.0	1608600.0	2632170.0	1	0.43307134772175737	-0.6096935084177912	False	0.023891497130933755	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10408	P10408		secA		7103760.0	7135740.0	7060880.0	7167600.0	7137590.0	6951030.0	0	0.43337009322971265	0.011901896476728666	False	0.023917579551382368	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGL2	P0AGL2		tdcF		1037700.0	1016050.0	1086990.0	908490.0	1092270.0	688176.0	0	0.4337097554924107	0.17136631366569477	False	0.02394366197183099	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67244	P67244		yqhA		432080.0	454785.0	455479.0	464526.0	411222.0	328588.0	0	0.43456691138492753	0.13126249239914237	False	0.023969744392279606	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06710	P06710		dnaX		1372820.0	1339560.0	1320880.0	1383200.0	1381470.0	1291880.0	0	0.43457550688676416	0.028994655573573745	False	0.023995826812728223	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF03	P0AF03		mog		12754000.0	12903100.0	13160600.0	12606800.0	12676300.0	10929400.0	0	0.43476996327745004	0.07143578572542639	False	0.02402190923317684	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32685	P32685		yjbD		692168.0	724801.0	688959.0	730754.0	701688.0	510599.0	0	0.43540155781804873	0.13823559767905133	False	0.024047991653625457	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7I7	P0A7I7		ribA		9421680.0	9360050.0	8887170.0	9340240.0	9125110.0	9033000.0	0	0.4357433820834536	-0.024175346007823097	False	0.024074074074074078	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A944	P0A944		rimI		541895.0	541964.0	566778.0	556062.0	595335.0	585632.0	0	0.43648827304802124	0.041468669656424366	False	0.024100156494522695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00370	P00370		gdhA		1950920.0	1815680.0	1895290.0	1892090.0	2019700.0	1891720.0	0	0.43676100107036614	0.03743914010200052	False	0.02412623891497131	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36566	P36566		smtA		403896.0	454808.0	438477.0	406852.0	424584.0	471925.0	0	0.4375475889582302	-0.0673787182435383	False	0.02415232133541993	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEC0	P0AEC0		yoaE		310423.0	335639.0	342689.0	323906.0	314102.0	299195.0	0	0.43850215188992436	0.053100836582043474	False	0.024178403755868546	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77432	P77432		lsrK		2488250.0	2339570.0	2331580.0	2476320.0	2129800.0	2406200.0	0	0.43919318647134026	-0.06034012968011166	False	0.024204486176317166	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7E1	P0A7E1		pyrD		7692870.0	7704110.0	7722920.0	7558470.0	7346680.0	7553160.0	0	0.4393458452708438	-0.020389415283791772	False	0.02423056859676578	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09831	P09831		gltB		3456520.0	3443800.0	3431110.0	3474960.0	3434460.0	3200510.0	0	0.43942572038970756	0.033836286129769313	False	0.024256651017214397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13445	P13445		rpoS		5089540.0	4999850.0	4901810.0	4989650.0	5166080.0	5234020.0	0	0.44045275696531544	-0.02525129218686025	False	0.024282733437663018	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76471	P76471		yfaZ		616799.0	585002.0	467176.0	561383.0	449901.0	442950.0	0	0.44079732522350923	-0.15377397827035016	False	0.024308815858111635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				1825480.0	1763920.0	2166710.0	1976520.0	1395950.0	1120790.0	0	0.4409020916404126	0.23388716421686123	False	0.024334898278560252	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P32664	P32664		nudC		1127940.0	1033200.0	1065270.0	1037150.0	1123270.0	1238750.0	0	0.4413429587125524	-0.07588027302334022	False	0.02436098069900887	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB71	P0AB71		fbaA		153514000.0	151820000.0	152740000.0	153847000.0	150481000.0	131458000.0	0	0.44136012712255335	0.06546238425538413	False	0.024387063119457486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1123620.0	1074950.0	1095180.0	1087710.0	1120200.0	1007470.0	0	0.4414296012981141	0.04302385426115999	False	0.024413145539906107	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75883	P75883		gfcC		1832560.0	1927610.0	1763630.0	1858550.0	1538510.0	1699790.0	0	0.44238875578589615	-0.08132641063800732	False	0.02443922796035472	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17115	P17115		gutQ		2293480.0	2145050.0	2225450.0	2132290.0	2314850.0	1886110.0	0	0.44384157251793477	0.07726349599004055	False	0.02446531038080334	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEV4	P0AEV4		hycA		1265300.0	1133480.0	1465050.0	762498.0	1046020.0	1474610.0	0	0.44527757074305196	-0.24273282177207897	False	0.024491392801251958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6N8	P0A6N8		yeiP		14774800.0	14800400.0	14674500.0	15203300.0	14529600.0	13935500.0	0	0.4459540928620955	0.029429878575388896	False	0.024517475221700575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28632	P28632		holD		332967.0	275796.0	266670.0	315859.0	288600.0	319133.0	0	0.4462302966135605	-0.09107674069715578	False	0.024543557642149192	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76272	P76272		yebT		813328.0	809358.0	864595.0	838780.0	757319.0	731701.0	0	0.44645857025961455	0.06371378095753441	False	0.02456964006259781	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU7	P0ABU7		exbB		2257910.0	2076780.0	2157020.0	2086860.0	2253640.0	1661630.0	0	0.4466748219961374	0.11581179316346209	False	0.02459572248304643	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75954	P75954		ycfS		697562.0	702533.0	749186.0	685386.0	739682.0	717589.0	0	0.4466910668671316	0.03803316127955271	False	0.024621804903495047	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15034	P15034		pepP		4207540.0	3961650.0	4070790.0	3730210.0	3805310.0	3823190.0	0	0.44699827344072046	-0.047208635155562124	False	0.02464788732394366	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39831	P39831		ydfG		8469820.0	8344890.0	7738360.0	7945480.0	7858040.0	7545010.0	0	0.4474218870153034	-0.04926801518666955	False	0.02467396974439228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFZ1	P0AFZ1		sseB		2314740.0	2383870.0	2356420.0	2301080.0	2383570.0	2103070.0	0	0.4478892085665525	0.04990355257260661	False	0.024700052164840898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11447	P11447		argH		1987090.0	1952940.0	1743810.0	1840850.0	1856720.0	1732120.0	0	0.4486556730286187	-0.05992310230094835	False	0.02472613458528952	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21507	P21507		srmB		6098810.0	6077930.0	5943820.0	5960280.0	5739360.0	5783140.0	0	0.44905220898551024	-0.025644199913609077	False	0.024752217005738136	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10346	P10346		glnQ		2513570.0	2250800.0	2341400.0	2261000.0	2563710.0	1807920.0	0	0.44905705085927944	0.12479404902296773	False	0.02477829942618675	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60472	P60472		ispU		1283620.0	1315710.0	1301170.0	1349340.0	1271620.0	1246890.0	0	0.44912914232487533	0.02819606904301081	False	0.02480438184663537	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17315	P17315		cirA		1933040.0	1942390.0	1963600.0	2208720.0	1950820.0	2011180.0	0	0.4502550190104236	0.05683462006459896	False	0.024830464267083987	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15043	P15043		recQ		771521.0	754590.0	838406.0	815033.0	722004.0	749808.0	0	0.4503326192283595	0.06174737592578183	False	0.024856546687532607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09996	P09996		yidB		354440.0	354247.0	420403.0	316008.0	422269.0	352059.0	0	0.4506885946808603	0.1274029447843467	False	0.02488262910798122	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
