Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P06149	0.03254456820531175	0.02830959302667324	1.4875214862144146	non_sig	dld		False	False	0.01251952108276939	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P31473	0.03263434467144815	-0.073232805379849	1.4863251039249974	non_sig	ravA		False	False	0.01254554919312858	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P75823	0.032694771343426875	-0.10637182472904527	1.4855216956046338	non_sig	ltaE		False	False	0.012571577303487768	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
Q46919	0.03284597920997026	-0.4291357998106733	1.4835177863415845	non_sig	yqcC		False	False	0.012597605413846956	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ACA7	0.032913073088426656	0.07737331337704845	1.4826315658053748	non_sig	gstB		False	False	0.012623633524206142	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33650	0.03315789712300378	-0.15924740573741403	1.4794130202458513	non_sig	feoB		False	False	0.01264966163456533	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
Q46845	0.03317107978770017	-0.17227203521997936	1.4792403910609475	non_sig	yghU		False	False	0.01267568974492452	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P23865	0.03338755250697239	-0.05445741649119995	1.4764154159763232	non_sig	prc		False	False	0.012701717855283708	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P07862	0.03341315728386371	0.07744415040532004	1.4760824849672467	non_sig	ddlB		False	False	0.012727745965642896	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AGF6	0.03361803265696807	0.2361355968087402	1.473427705269612	non_sig	tdcB		False	False	0.012753774076002082	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P23331	0.03375748842055133	-0.16619175359569027	1.4716298726409096	non_sig	tdk		False	False	0.01277980218636127	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P27248	0.0337799116646533	0.06690732032106084	1.4713414904548796	non_sig	gcvT		False	False	0.01280583029672046	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A6R0	0.03436195575063661	-0.06415094878743233	1.463922125762288	non_sig	fabH		False	False	0.012831858407079648	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P22186	0.0344178885177706	-0.07843377062005885	1.4632157764607736	non_sig	mraZ		False	False	0.012857886517438835	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P69908	0.03444852021594563	0.20765614617766914	1.4628294290786266	non_sig	gadA		False	False	0.012883914627798022	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A894	0.034633508917073466	0.10218648179485257	1.4605035053860802	non_sig	yhbJ		False	False	0.01290994273815721	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AAH8	0.03465917921820302	-0.18006976916318607	1.4601817262506653	non_sig	sapF		False	False	0.0129359708485164	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P62707	0.034785260483092384	0.09404770890198577	1.4586047401589666	non_sig	gpmA		False	False	0.012961998958875587	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A809	0.035035839847333265	0.2678036012860119	1.455487467532734	non_sig	ruvA		False	False	0.012988027069234775	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
