Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9T6	P0A9T6		ybaQ		1173150.0	974602.0	690181.0	782474.0	1069090.0	877156.0	0	0.5783806945816815	0.154709831200402	False	0.04179769392033543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27832	P27832		wecD		587420.0	640834.0	603051.0	596408.0	610877.0	451945.0	0	0.5802153251697528	0.09274787118721459	False	0.04182389937106919	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17115	P17115		gutQ		2091970.0	2100910.0	2043400.0	2028290.0	2052010.0	1993060.0	0	0.582240367454161	0.0152643257616375	False	0.04185010482180294	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37177	P37177		ptsP		1184460.0	1155450.0	1153780.0	1167480.0	1167720.0	1228140.0	0	0.5841184516659416	-0.018444263298395044	False	0.04187631027253669	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8A8	P0A8A8		rimP		8139260.0	7083160.0	6382340.0	3152900.0	7808930.0	8790260.0	0	0.5843390039676173	0.2310209450673239	False	0.041902515723270445	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64581	P64581		yqjD		32494300.0	31685200.0	36588900.0	32264700.0	31861400.0	33988200.0	0	0.5856322681662709	0.04362162307646784	False	0.041928721174004195	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU5	P0ABU5		elbB		18864900.0	19969600.0	19748500.0	19138400.0	18772100.0	19038600.0	0	0.5860247975634683	-0.019008588617680393	False	0.04195492662473795	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN1	P0AAN1		hybE		1140220.0	1252190.0	1210460.0	1154860.0	1181500.0	1187820.0	0	0.586875643310799	-0.02538073529954206	False	0.0419811320754717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF24	P0AF24		nagD		1894190.0	1851360.0	1846670.0	1836660.0	1784830.0	1764150.0	0	0.5880484757366626	0.019324080503426967	False	0.04200733752620545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFL6	P0AFL6		ppx		1468080.0	1454690.0	1505320.0	1478590.0	1443270.0	1537170.0	0	0.5899778092745391	-0.01746101918617463	False	0.0420335429769392	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9B6	P0A9B6		epd		1646060.0	1560080.0	1744950.0	1647600.0	1536500.0	1600630.0	0	0.5904343398527465	0.035328887036102194	False	0.042059748427672954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7B8	P0A7B8		hslV		13851900.0	14228400.0	15702500.0	13185800.0	13896100.0	14706000.0	0	0.5921057292372467	0.04486049197711505	False	0.04208595387840672	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A725	P0A725		lpxC		480362.0	385318.0	40643.6	725897.0	759696.0	580263.0	1	0.5976790411797362	-0.40135004221746073	False	0.04211215932914047	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7P5	P0A7P5		rpmH		28444500.0	26739600.0	28251300.0	27441500.0	25776700.0	26665500.0	0	0.5981337816392706	0.02872603834205447	False	0.04213836477987422	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46845	Q46845		yghU		580130.0	636174.0	574440.0	519626.0	457744.0	547610.0	0	0.59878182417231	-0.079292986631695	False	0.04216457023060797	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADU7	P0ADU7		yqiB		465849.0	427400.0	416912.0	375752.0	393963.0	426924.0	0	0.6001696893687128	0.05369922446893375	False	0.04219077568134172	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08201	P08201		nirB		5213700.0	5023560.0	5214530.0	5156660.0	5250100.0	5332560.0	0	0.6013799632465815	0.015314646179527895	False	0.042216981132075476	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69805	P69805		manZ		6831770.0	7046130.0	6704120.0	6256580.0	6658280.0	6450040.0	0	0.6019319115588284	0.0318853301985916	False	0.042243186582809227	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12994	P12994		ybhB		1003760.0	806784.0	938934.0	930201.0	727520.0	766931.0	0	0.604250475818404	0.0927692046757504	False	0.04226939203354298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04693	P04693		tyrB		3929970.0	3864460.0	4048300.0	4085390.0	3846860.0	4023550.0	0	0.6047884772368585	-0.017976838186055485	False	0.042295597484276734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00350	P00350		gnd		37477500.0	37890600.0	38353900.0	37793000.0	36984900.0	37862900.0	0	0.6053535595214954	-0.00930770933104629	False	0.042321802935010484	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2060370.0	1981880.0	1988410.0	2055920.0	2098430.0	2267900.0	0	0.6108463204411329	-0.03672476296256202	False	0.04234800838574424	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08245	P08245		yciH		840389.0	763269.0	750942.0	770574.0	804006.0	811189.0	0	0.6124335346977665	0.03062103332595337	False	0.04237421383647799	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29012	P29012		dadX		1221370.0	1196140.0	1164050.0	1214660.0	1224030.0	1236850.0	0	0.6128694985646175	-0.015188287213814973	False	0.04240041928721174	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46835	Q46835		yghG		1052960.0	916775.0	1075630.0	955593.0	1030930.0	1155230.0	0	0.6139561953656876	0.061531739087500044	False	0.04242662473794549	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69931	P69931		hda		1362560.0	1435470.0	1354650.0	1450110.0	1314540.0	1257370.0	0	0.6141508792223687	-0.03925222572875737	False	0.04245283018867924	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75876	P75876		rlmI		5537380.0	5346620.0	5502200.0	5530560.0	5326610.0	5682660.0	0	0.61446159631798	-0.0169702278716517	False	0.04247903563941301	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08178	P08178		purM		2614660.0	2361040.0	2665460.0	2574580.0	2279230.0	2392830.0	0	0.6152737401783727	0.044754093713042196	False	0.04250524109014676	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADU5	P0ADU5		ygiW		6937680.0	7105030.0	7268350.0	7328450.0	7363550.0	6814250.0	0	0.6155462076174905	0.021689365563307385	False	0.04253144654088051	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39160	P39160		uxuB		1371340.0	1372310.0	1368180.0	1419120.0	1430760.0	1421210.0	0	0.6157233651888974	-0.014580380605395807	False	0.04255765199161426	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13445	P13445		rpoS		4813490.0	4805060.0	4984340.0	4787420.0	4557790.0	4997780.0	0	0.6169323320068341	-0.02338995250831334	False	0.04258385744234801	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75782	P75782		rlmF		845112.0	987110.0	1094330.0	974843.0	1042800.0	880531.0	0	0.6173065243916989	0.06924510436633086	False	0.042610062893081765	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7X6	P0A7X6		rimM		5410960.0	5286760.0	5471670.0	5613280.0	5307970.0	5466930.0	0	0.6177387144495985	-0.015630811107659275	False	0.042636268343815516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47679	Q47679		yafV		1289150.0	1261940.0	1244730.0	1242690.0	1241070.0	1242120.0	0	0.6183857160168097	0.01081781798655435	False	0.042662473794549266	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75746	P75746		ybgL		1255580.0	949529.0	820249.0	802532.0	932350.0	1014620.0	0	0.6185372707884538	0.12073410640474448	False	0.04268867924528302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADB1	P0ADB1		osmE		26054300.0	27928300.0	26094800.0	28211700.0	27571700.0	25313000.0	0	0.6194612399223216	-0.03101164798469345	False	0.042714884696016774	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9P6	P0A9P6		deaD		10079900.0	9839230.0	10078800.0	9937980.0	10037500.0	10220700.0	0	0.6224623660078887	0.009505017499017708	False	0.04274109014675053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75882	P75882		gfcD		40748400.0	42044000.0	41478600.0	40787000.0	40037500.0	40453100.0	0	0.6233151371075412	-0.011981174544564927	False	0.04276729559748428	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A840	P0A840		surE		1686780.0	1726030.0	1671630.0	1697120.0	1685060.0	1655750.0	0	0.6246997115008344	-0.010099392541197098	False	0.04279350104821803	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62601	P62601		treF		156057.0	149289.0	80444.6	113069.0	137266.0	153736.0	0	0.6248584802899357	-0.15476797047693952	False	0.04281970649895178	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AET8	P0AET8		hdhA		1933990.0	1871040.0	2184670.0	2022650.0	1652340.0	2160500.0	0	0.6261063451075788	-0.06911262128818271	False	0.04284591194968553	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76297	P76297		flhE		655192.0	650118.0	627673.0	613605.0	583640.0	640726.0	0	0.6280386817360859	-0.02903428056955874	False	0.042872117400419296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33235	P33235		flgK		13365200.0	12957800.0	14167500.0	13521800.0	12817000.0	13176300.0	0	0.6283984628247911	0.025022421214322632	False	0.042898322851153046	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0L2	P0C0L2		osmC		5558260.0	5495830.0	5681400.0	5629580.0	5718430.0	5710000.0	0	0.6337348055457894	0.010474831262606375	False	0.0429245283018868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22186	P22186		mraZ		2388090.0	2301380.0	2049200.0	2330810.0	2277000.0	2249840.0	0	0.63524436773488	-0.03559933056547585	False	0.04295073375262055	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39199	P39199		prmB		4276860.0	4054240.0	4416010.0	4122600.0	4240740.0	4512290.0	0	0.6357503164085653	0.027531855518774316	False	0.0429769392033543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36929	P36929		rsmB		2716920.0	2730560.0	2687930.0	2710980.0	2792170.0	2703330.0	0	0.6366528691648486	0.009207845821809979	False	0.043003144654088055	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		15348400.0	15818200.0	15955100.0	14889300.0	15043500.0	16463500.0	0	0.6375004183450111	-0.025424228046916478	False	0.043029350104821805	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25888	P25888		rhlE		42452500.0	41845700.0	41894700.0	41869800.0	39922300.0	41818700.0	0	0.6379825619080055	-0.014608206423256598	False	0.043055555555555555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF48	P0AF48		yjbQ		1004560.0	994193.0	1236850.0	1206630.0	1241450.0	1129280.0	0	0.6382355895099013	0.0647056817873179	False	0.04308176100628931	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A964	P0A964		cheW		16412100.0	16232200.0	15690500.0	16027100.0	15796900.0	16018400.0	0	0.6382774655113783	-0.011346349797409306	False	0.04310796645702306	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6G3	P0A6G3		pncC		3048260.0	3115260.0	3116030.0	3195790.0	3306960.0	3017280.0	0	0.639459862592815	0.02193601640318306	False	0.04313417190775682	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27838	P27838		cyaY		1163840.0	1169880.0	1064370.0	1074300.0	1102500.0	997883.0	0	0.6409831746687882	0.03891762047316543	False	0.04316037735849057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE82	P0AE82		cpxA		1564900.0	1571010.0	1565180.0	1416470.0	1557470.0	1605660.0	0	0.6427402422931975	0.02935332124378393	False	0.04318658280922432	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40191	P40191		pdxK		1917300.0	1909630.0	1996690.0	1948360.0	2033980.0	2019330.0	0	0.6432330408991431	0.017238920550876245	False	0.04321278825995807	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37634	P37634		rlmJ		28935800.0	29223900.0	29306000.0	27890200.0	29552900.0	29759900.0	0	0.6436602280919471	0.015209383551866866	False	0.04323899371069182	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEC3	P0AEC3		arcB		912800.0	843142.0	827495.0	895312.0	908060.0	984869.0	0	0.6457035735484409	-0.04027158167366151	False	0.043265199161425585	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Q0	P0A8Q0		frdC		2580690.0	2759000.0	2679180.0	2682970.0	2753220.0	2373580.0	0	0.6461566751098481	0.036011277698387655	False	0.043291404612159336	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Z6	P0A6Z6		nikR		1210170.0	1132270.0	1269950.0	1135880.0	1192520.0	1307830.0	0	0.6461757012001691	0.03847881922300545	False	0.043317610062893086	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACY1	P0ACY1		ydjA		11198400.0	11222900.0	11349200.0	11406500.0	11084900.0	10607700.0	0	0.6470765882607742	0.017061512781108273	False	0.043343815513626836	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8V0	P0A8V0		rbn		496606.0	409607.0	419656.0	428843.0	347035.0	350338.0	0	0.6475657241815509	0.08770239727632535	False	0.04337002096436059	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76007	P76007		cvrA		3365110.0	2888010.0	3795360.0	4175150.0	3724050.0	4684960.0	0	0.6483504955643588	-0.11015212006582586	False	0.043396226415094344	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		7180600.0	7178270.0	7234080.0	7170690.0	7275220.0	7531960.0	0	0.6500862491060075	-0.012649997055618473	False	0.043422431865828094	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77781	P77781		ydiI		175353.0	271683.0	216598.0	227196.0	221352.0	165668.0	0	0.6517828085314026	-0.11577122952321725	False	0.043448637316561844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15070	P15070		fliN		4174990.0	4048870.0	4407280.0	4837490.0	4205570.0	4272320.0	0	0.6576534911761625	-0.04124217529436734	False	0.0434748427672956	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31545	P31545		efeB		1113300.0	1068360.0	1009110.0	923811.0	954190.0	994696.0	0	0.658005514693172	0.042703887439176205	False	0.04350104821802935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0L9	P0C0L9		iscX		1581730.0	1663020.0	1547240.0	1613340.0	1620610.0	1535430.0	0	0.6591392875690292	-0.018773737443938582	False	0.04352725366876311	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32162	P32162		yiiS		2002450.0	2642900.0	2422990.0	1955390.0	2082250.0	2248360.0	0	0.6627046402514196	-0.07325273540474765	False	0.04355345911949686	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8H8	P0A8H8		yacG		2168440.0	2277600.0	2160390.0	2083400.0	1999380.0	2086170.0	0	0.6643498836580467	-0.026868549135687748	False	0.04357966457023061	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q2MB16	Q2MB16		yobH		770358.0	812350.0	728964.0	834034.0	861752.0	776517.0	0	0.6653817278942378	-0.037292198570588804	False	0.04360587002096436	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77285	P77285		rnfG		2299910.0	1978230.0	1981030.0	1964850.0	1875490.0	2532150.0	0	0.6661564349224017	-0.07283743700720298	False	0.04363207547169811	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02943	P02943		lamB		1448980.0	1451350.0	1505970.0	1484750.0	1396050.0	1338490.0	0	0.6666846629019604	0.025560967250232828	False	0.043658280922431875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39337	P39337		yjgM		492302.0	500535.0	436353.0	575085.0	571807.0	491246.0	0	0.6681222663965172	-0.06247502193691103	False	0.043684486373165625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76116	P76116		yncE		4816430.0	4910670.0	4648760.0	4783840.0	5035500.0	4608420.0	0	0.6683338926971474	0.019810833115591776	False	0.043710691823899375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60752	P60752		msbA		3634290.0	3585370.0	3528280.0	3743370.0	3790190.0	3753590.0	0	0.6706296344000449	-0.01696676990614286	False	0.043736897274633126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15047	P15047		entA		697853.0	727116.0	620011.0	664431.0	633341.0	615283.0	0	0.6713178068682174	-0.040553049966116354	False	0.043763102725366876	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46851	Q46851		gpr		1074740.0	1060170.0	1164610.0	1071380.0	1101130.0	1154250.0	0	0.6717195255531296	0.023810752190269884	False	0.04378930817610063	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39298	P39298		yjfP		814797.0	697576.0	736782.0	850735.0	851701.0	778712.0	0	0.6734363660739879	0.04651927273735473	False	0.04381551362683438	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24554	P24554		radA		1393770.0	1321550.0	1216260.0	1278690.0	1185130.0	1290930.0	0	0.6736008847432792	-0.0360433016536826	False	0.043841719077568134	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33913	P33913		yejA		457709.0	506305.0	555883.0	376684.0	436055.0	491658.0	0	0.6739491144083828	0.07664044393810399	False	0.04386792452830189	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64596	P64596		yraP		12190900.0	11948400.0	11965100.0	12075700.0	12469100.0	12346100.0	0	0.6742555844535327	0.010075839422504852	False	0.04389412997903564	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37590	P37590		pmrD		2347050.0	2219200.0	2278890.0	2011890.0	1472800.0	2286100.0	0	0.674423142285409	-0.0957388428303167	False	0.0439203354297694	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46853	P46853		yhhX		6768980.0	6790400.0	6919360.0	6556130.0	6677040.0	6861140.0	0	0.6757134120284056	0.011215749411621474	False	0.04394654088050315	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09549	P09549		dedD		1600960.0	1472660.0	1479960.0	1600210.0	1582290.0	1518790.0	0	0.6758011181333412	0.02230758223727803	False	0.0439727463312369	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG82	P0AG82		pstS		2206550.0	2106090.0	2298490.0	2171470.0	2116770.0	2253040.0	0	0.6767731833043941	0.020010070275172497	False	0.04399895178197065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75954	P75954		ycfS		1011230.0	781512.0	836969.0	1002020.0	920205.0	1145280.0	0	0.680509854650127	-0.08126109544115813	False	0.0440251572327044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45395	P45395		kdsD		2710410.0	2548920.0	2522600.0	2536090.0	2597520.0	2656520.0	0	0.6816582097497004	0.01649123580871955	False	0.044051362683438164	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47147	Q47147		yafJ		1513990.0	1530650.0	1586580.0	1627490.0	1563430.0	1554050.0	0	0.6820043599552488	-0.014829922644281823	False	0.044077568134171914	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37685	P37685		aldB		1159710.0	1257960.0	1256840.0	1173050.0	1150280.0	1192230.0	0	0.683848475386412	-0.022637915092117007	False	0.044103773584905664	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9J4	P0A9J4		panE		2822210.0	2542330.0	2756060.0	2943470.0	2619310.0	2505640.0	0	0.6858077607788584	0.03674258606981665	False	0.044129979035639415	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00957	P00957		alaS		15729300.0	15722800.0	15645100.0	15552700.0	15881900.0	15839900.0	0	0.6879135798975835	0.004307983904182732	False	0.044156184486373165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21170	P21170		speA		6739960.0	6553790.0	6724490.0	6620430.0	6602730.0	6785880.0	0	0.6880266178264876	0.007718943355848404	False	0.04418238993710692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77295	P77295		ygaV		334069.0	366633.0	346581.0	369847.0	326824.0	301917.0	0	0.6915986035274975	-0.04361551297792825	False	0.04420859538784067	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24173	P24173		rfaC		330561.0	430688.0	464397.0	435740.0	350701.0	344761.0	0	0.6931130014766707	-0.08024631135033485	False	0.04423480083857443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8T1	P0A8T1		prmA		7714320.0	7981250.0	7782330.0	7712120.0	7655330.0	7102600.0	0	0.6939966096067067	0.022356781525749346	False	0.04426100628930818	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10346	P10346		glnQ		2387490.0	2692330.0	2512580.0	2117810.0	2410600.0	2263520.0	0	0.6949733989742916	0.04754675407325504	False	0.04428721174004193	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEW9	P0AEW9		fruK		16418400.0	16050600.0	16847700.0	16737200.0	15981600.0	16913000.0	0	0.6987325985134367	-0.013212725651039913	False	0.04431341719077569	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27550	P27550		acs		566214.0	795908.0	801675.0	636161.0	704796.0	505931.0	0	0.7002191223793319	0.09693230620134038	False	0.04433962264150944	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13039	P13039		fes		1207630.0	1209070.0	1321540.0	1413290.0	1245880.0	1243360.0	0	0.7004677711690768	-0.03424139187477763	False	0.04436582809224319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A700	P0A700		hypA		386261.0	587492.0	802238.0	744734.0	749659.0	401424.0	0	0.7007172006807194	0.16087351731322724	False	0.04439203354297694	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				6254600.0	6274100.0	7033040.0	6342330.0	5927620.0	6160430.0	0	0.7010231695916244	0.03329667207095271	False	0.04441823899371069	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0C018	P0C018		rplR		49768600.0	52703600.0	54953900.0	52108200.0	52054100.0	54031200.0	0	0.7011769513494253	-0.018891270564696035	False	0.04444444444444445	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD44	P0AD44		yfhG		954372.0	926371.0	1009870.0	899450.0	855876.0	934262.0	0	0.7036892156274415	0.031043877705997057	False	0.0444706498951782	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADI4	P0ADI4		entB		1097810.0	1205560.0	1084970.0	1118680.0	1072770.0	1007150.0	0	0.7037361649486207	-0.033222961530403675	False	0.044496855345911954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P19318	P19318		narY		440929.0	438039.0	475269.0	433746.0	477423.0	493770.0	0	0.7050069248155619	0.02935084647628962	False	0.044523060796645704	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG71	P0AG71		rmuC		9953660.0	3139690.0	9654360.0	15084500.0	8192540.0	14694000.0	0	0.7069422929729922	-0.24377106750722363	False	0.044549266247379454	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P18196	P18196		minC		2615580.0	2513690.0	2612150.0	2571600.0	2503120.0	2741680.0	0	0.7073242041017718	-0.017826869287703006	False	0.04457547169811321	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52007	P52007		yecM		1809200.0	1818650.0	1776830.0	1850300.0	1878760.0	1743590.0	0	0.7103347821686199	0.013860275578704805	False	0.04460167714884696	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77434	P77434		alaC		1880840.0	1899300.0	1881710.0	1935820.0	1941770.0	1821420.0	0	0.7104080336096934	0.012135062921749014	False	0.04462788259958072	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08179	P08179		purN		2547910.0	2355100.0	2449890.0	2515620.0	2266610.0	2261870.0	0	0.7122679052751076	0.02641958393339682	False	0.04465408805031447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		30733500.0	30471400.0	30621800.0	31183100.0	30954700.0	30301400.0	0	0.7135544926844861	0.005544801754655347	False	0.04468029350104822	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA91	P0AA91		yeaY		1443600.0	1423600.0	1542070.0	1522300.0	1439250.0	1536250.0	0	0.7159921141856014	-0.01853955866929011	False	0.04470649895178198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6S7	P0A6S7		gpsA		5023430.0	4871570.0	5057580.0	4958950.0	4827580.0	4982840.0	0	0.7168402978577513	0.009244906130250316	False	0.04473270440251573	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29744	P29744		flgL		2810010.0	2763720.0	2657060.0	2553880.0	2660580.0	2966080.0	0	0.7171139326005445	-0.02743354622711146	False	0.04475890985324948	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30125	P30125		leuB		751162.0	766692.0	747697.0	741112.0	665078.0	696334.0	0	0.7218492177810115	-0.02655605543904021	False	0.04478511530398323	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
