Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AGL5	P0AGL5		ratA		601347.0	771600.0	748177.0	537050.0	557534.0	737878.0	0	0.003042339160562648	-0.41274756562266024	False	0.0023970818134445024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1359450.0	2327000.0	2375550.0	1659550.0	1479850.0	2207020.0	0	0.0032603818552814396	-0.6190396652579753	False	0.0024231370505471603	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AAT6	P0AAT6		rsfS		2931740.0	3217880.0	3153060.0	2964700.0	2988520.0	3139150.0	0	0.0033113426106756564	-0.09809371301650466	False	0.002449192287649818	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00957	P00957		alaS		13661500.0	14589600.0	14651700.0	13880100.0	13707600.0	14642000.0	0	0.003328754193020103	-0.08930588014635077	False	0.0024752475247524753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09030	P09030		xthA		2671710.0	2474780.0	2410930.0	2648560.0	2642290.0	2414790.0	0	0.003350419143205947	0.12523706316183053	False	0.002501302761855133	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6H1	P0A6H1		clpX		28024200.0	26712900.0	26588000.0	28164200.0	27695800.0	26876500.0	0	0.003398978845012711	0.06520346317357685	False	0.0025273579989577907	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23886	P23886		cydC		865030.0	1001150.0	959004.0	798800.0	816436.0	1017130.0	0	0.003449226441576874	-0.2635019923157529	False	0.002553413236060448	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Y3	P0A8Y3		yihX		3036320.0	2847970.0	2853330.0	3056880.0	3133040.0	2765750.0	0	0.0034679849400848684	0.12388341282174854	False	0.002579468473163106	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42589	P42589		ygjH		41245.6	1071950.0	1059500.0	75754.0	27598.9	1286660.0	3	0.0034759434393373573	-4.563074334283005	False	0.0026055237102657635	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24255	P24255		rpoN		1152820.0	901859.0	815601.0	1057430.0	1099230.0	887304.0	0	0.0036229305565995966	0.34545188666055665	False	0.0026315789473684214	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF03	P0AF03		mog		12633600.0	13149600.0	13524800.0	12331200.0	12327900.0	13347600.0	0	0.003638209218115826	-0.10190001180138655	False	0.002657634184471079	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC47	P0AC47		frdB		8375150.0	9281310.0	9752630.0	8177880.0	8531310.0	9440800.0	0	0.003699467713368531	-0.18289568937827091	False	0.0026836894215737364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		65701400.0	46092400.0	50158100.0	72863100.0	66893700.0	48150700.0	0	0.0037185157472822425	0.5087621794291948	False	0.002709744658676394	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08390	P08390		usg		4931500.0	5276400.0	5191090.0	4906990.0	4989650.0	5320600.0	0	0.0037273645421997373	-0.09049900689898936	False	0.0027357998957790518	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65870	P65870		queD		3113360.0	2765160.0	2852960.0	3264430.0	3192920.0	2806100.0	0	0.003746583636667168	0.18408284144986248	False	0.0027618551328817097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				41245.6	7612810.0	7648730.0	2055150.0	27598.9	8440040.0	2	0.003753829159651802	-3.4801313001294565	False	0.002787910369984367	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		1491970.0	1344540.0	1389690.0	1522780.0	1547750.0	1400540.0	0	0.003797289164668055	0.1420174783560451	False	0.0028139656070870246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60422	P60422		rplB		130952000.0	141021000.0	139333000.0	129569000.0	128239000.0	136981000.0	0	0.004026307796688447	-0.10232613209450898	False	0.002840020844189682	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A870	P0A870		talB		43746600.0	41086700.0	41964800.0	43232300.0	43763400.0	41549800.0	0	0.0040284117375296215	0.06940686171857025	False	0.0028660760812923396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		1013180.0	704350.0	782419.0	982259.0	920121.0	770515.0	0	0.0040656811610107505	0.36918507012301766	False	0.002892131318394998	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A944	P0A944		rimI		557801.0	681204.0	744597.0	526580.0	591727.0	717825.0	0	0.004069113668877733	-0.35493810761840394	False	0.0029181865554976554	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				7094360.0	13404400.0	13216900.0	5517820.0	5730230.0	13395700.0	0	0.0041639893639774	-1.1254298087751768	False	0.002944241792600313	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AGG8	P0AGG8		tldD		3233750.0	2892020.0	2866230.0	3279260.0	3160880.0	2845590.0	0	0.004231278626319422	0.16911543710878932	False	0.0029702970297029703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40191	P40191		pdxK		2000450.0	1825860.0	1820450.0	1964540.0	2004850.0	1816660.0	0	0.00424610427571986	0.12800676530684837	False	0.002996352266805628	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75931	P75931		yceM		809754.0	1013940.0	934827.0	817287.0	761761.0	990610.0	0	0.004286806577548037	-0.29922313024956215	False	0.003022407503908286	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Q9	P0A9Q9		asd		18050400.0	18585800.0	18731100.0	18021600.0	17797200.0	18626900.0	0	0.0043264963177488645	-0.05451761247168253	False	0.0030484627410109436	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P38051	P38051		menF		710068.0	409881.0	388223.0	611026.0	634175.0	464616.0	0	0.0044510149070853145	0.6308323365241396	False	0.003074517978113601	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC51	P0AC51		zur		2534300.0	2272600.0	2094490.0	2594890.0	2674390.0	2110380.0	0	0.004467083703989782	0.2687057034273519	False	0.0031005732152162586	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0K3	P0C0K3		rdoA		1039470.0	939945.0	902657.0	1029400.0	1055730.0	945609.0	0	0.0045043765872706636	0.16433177060168097	False	0.003126628452318916	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11557	P11557		damX		8356780.0	7684160.0	7466170.0	8230180.0	8161470.0	7726820.0	0	0.004561036996379441	0.11342967128536863	False	0.003152683689421574	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		75026600.0	79588800.0	81172100.0	75845100.0	73393400.0	80460900.0	0	0.004754776511242722	-0.10515516762434306	False	0.0031787389265242314	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		1480130.0	1631570.0	1688730.0	1382880.0	1421790.0	1752090.0	0	0.00482376090499546	-0.24343780821885566	False	0.0032047941636268893	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F9	P0A6F9		groS		100021000.0	74975300.0	83663500.0	101071000.0	94319800.0	79851000.0	0	0.004858547908981661	0.30879988986532053	False	0.003230849400729547	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFI7	P0AFI7		pdxH		7013110.0	7289540.0	7411480.0	6989590.0	6831860.0	7479770.0	0	0.004876671871422944	-0.09033211758870403	False	0.0032569046378322043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7F6	P0A7F6		speD		1869670.0	1610830.0	1601990.0	1853480.0	1870950.0	1668140.0	0	0.004878921750174038	0.19674111489052695	False	0.003282959874934862	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P63386	P63386		mlaF		1126840.0	1257000.0	1213630.0	1068330.0	1081690.0	1208230.0	0	0.004932148794863909	-0.1669447384664884	False	0.0033090151120375197	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		64702500.0	60030300.0	59393500.0	64284900.0	63797000.0	58087400.0	0	0.005033046190159457	0.11907826048818039	False	0.003335070349140177	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37177	P37177		ptsP		1512220.0	1388660.0	1393530.0	1489280.0	1506480.0	1347850.0	0	0.005079749384829828	0.12632536048643714	False	0.003361125586242835	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE8	P0AEE8		dam		354607.0	256864.0	225376.0	356231.0	374080.0	268646.0	0	0.005100901692971323	0.5309202067963081	False	0.0033871808233454925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADY3	P0ADY3		rplN		31688200.0	38132000.0	37603500.0	33486400.0	33416700.0	36287800.0	0	0.005169760640921384	-0.1842665836832273	False	0.0034132360604481504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00393	P00393		ndh		5317510.0	4886460.0	5039290.0	5442640.0	5311290.0	5033600.0	0	0.005249799645332113	0.10345171026673751	False	0.003439291297550808	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60716	P60716		lipA		7908060.0	8035120.0	8028120.0	7925400.0	7859850.0	8092030.0	0	0.005470026482348889	-0.027858218980669418	False	0.0034653465346534654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75849	P75849		ycbL		4738510.0	4106050.0	4315540.0	4675480.0	4575850.0	4132430.0	0	0.00556803164759656	0.15623005026461803	False	0.003491401771756123	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24186	P24186		folD		5199210.0	4767290.0	4771750.0	5115070.0	5303750.0	4900020.0	0	0.005650853671095837	0.11323566467211947	False	0.0035174570088587808	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		53211800.0	45960200.0	46943400.0	51683800.0	54263800.0	46982900.0	0	0.005748095100361204	0.18621562615158785	False	0.0035435122459614387	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				41245.6	8198840.0	8511920.0	1907180.0	1823690.0	8558390.0	1	0.005770756825491991	-2.7439313413945436	False	0.003569567483064096	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		3712260.0	3355280.0	3428170.0	3805740.0	3928330.0	3207800.0	0	0.005773697375819898	0.19614801655264	False	0.0035956227201667536	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A917	P0A917		ompX		14398400.0	13205500.0	13398800.0	14954500.0	14707000.0	13189700.0	0	0.005782906603054404	0.14691529798906672	False	0.003621677957269411	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABJ1	P0ABJ1		cyoA		2097850.0	2141190.0	2174630.0	2076980.0	2083230.0	2155570.0	0	0.005836662049038671	-0.04836013355128411	False	0.0036477331943720686	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75746	P75746		ybgL		107637.0	277322.0	228735.0	75754.0	27598.9	208793.0	0	0.0058526612786328125	-1.7604666074780766	False	0.003673788431474727	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACF8	P0ACF8		hns		49050300.0	43900100.0	45128000.0	47994900.0	47370300.0	44941000.0	0	0.005912850042487403	0.10832531268940895	False	0.0036998436685773844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06996	P06996		ompC		289123000.0	259105000.0	258884000.0	297986000.0	290678000.0	271290000.0	0	0.006005701904133846	0.15333553950234624	False	0.003725898905680042	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31119	P31119		aas		2395700.0	2181630.0	2263300.0	2415330.0	2487840.0	2250230.0	0	0.0061458343296823615	0.1245545921328094	False	0.0037519541427826993	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69791	P69791		chbA		41245.6	995567.0	1257970.0	75754.0	438369.0	1097650.0	2	0.006202750833430596	-2.593154676790825	False	0.003778009379885357	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB77	P0AB77		kbl		13333900.0	14157800.0	14094100.0	13272900.0	13564200.0	14002900.0	0	0.006265280867562383	-0.0729608602255739	False	0.003804064616988015	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8W8	P0A8W8		yfbU		16801500.0	18400300.0	18454200.0	16476700.0	17111000.0	18613300.0	0	0.006366926808694747	-0.1385359538278955	False	0.0038301198540906726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52108	P52108		rstA		3426150.0	3582040.0	3528220.0	3356470.0	3398810.0	3516870.0	0	0.006497677011064846	-0.06181182545186663	False	0.00385617509119333	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09831	P09831		gltB		3924220.0	3765940.0	3841220.0	3994870.0	3953930.0	3801510.0	0	0.006661624151786213	0.057556328053721385	False	0.0038822303282959876	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75777	P75777		ybhG		3219220.0	2921360.0	2886380.0	3111420.0	3147560.0	2940600.0	0	0.0067136440342941625	0.11560381255602925	False	0.0039082855653986455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30859	P30859		artI		2150830.0	1931100.0	1992670.0	2120200.0	2087110.0	1906530.0	0	0.006719412034539138	0.1250346638713728	False	0.003934340802501303	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		489791000.0	536283000.0	517380000.0	476335000.0	474374000.0	516835000.0	0	0.00694111558305176	-0.12465244524795589	False	0.0039603960396039604	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75736	P75736		ybfF		2104240.0	2298470.0	2405530.0	2013280.0	2145530.0	2350700.0	0	0.007034848209145793	-0.1717193372484561	False	0.003986451276706618	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7I0	P0A7I0		prfA		5441280.0	5694180.0	5736430.0	5454920.0	5558170.0	5821360.0	0	0.007181198993220461	-0.06829032239566539	False	0.004012506513809275	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06616	P06616		era		3638350.0	3267530.0	3089470.0	3715960.0	3603980.0	3042600.0	0	0.007265223759685639	0.22135141940038777	False	0.004038561750911933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAI5	P0AAI5		fabF		35379200.0	33306400.0	33509900.0	36198100.0	35502300.0	34275000.0	0	0.00727351997410383	0.08302481179060509	False	0.004064616988014591	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		2097220.0	2436810.0	2383290.0	2103600.0	2210700.0	2545610.0	0	0.00736019717070018	-0.20015817528108262	False	0.004090672225117249	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00864	P00864		ppc		10425500.0	10711700.0	10626300.0	10285500.0	10342900.0	10818900.0	0	0.007635394560764083	-0.050353868921345066	False	0.004116727462219906	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABD3	P0ABD3		bfr		6671390.0	7100940.0	7159490.0	6848580.0	6691280.0	7194760.0	0	0.007684817323310091	-0.08616812670105814	False	0.004142782699322564	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67244	P67244		yqhA		442895.0	326076.0	249799.0	454424.0	407258.0	285992.0	0	0.007739860627926773	0.5980449383503451	False	0.004168837936425221	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		45639900.0	41111700.0	40458300.0	47338800.0	45541200.0	42859400.0	0	0.0078679650569772	0.15476584748168498	False	0.0041948931735278795	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU5	P0ABU5		elbB		17911200.0	18542600.0	18658800.0	18055800.0	17624600.0	18871400.0	0	0.007876135724640887	-0.06529422373566181	False	0.004220948410630537	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB43	P0AB43		ycgL		876475.0	985610.0	943726.0	805670.0	843828.0	1005540.0	0	0.00788878287008558	-0.2164603317133394	False	0.004247003647733194	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7D7	P0A7D7		purC		6636390.0	7075670.0	7287610.0	6587640.0	6591420.0	7212570.0	0	0.007896933608851419	-0.12279166615489981	False	0.004273058884835853	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46125	P46125		yedI		616625.0	797993.0	838080.0	688683.0	676171.0	800854.0	0	0.007983727493279063	-0.2984853571853858	False	0.004299114121938509	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAV4	P0AAV4		ybgJ		995623.0	872254.0	889119.0	1006700.0	1075500.0	812903.0	0	0.00798722381371282	0.2577435274464356	False	0.004325169359041168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07003	P07003		poxB		2332360.0	2206110.0	2191480.0	2419030.0	2382110.0	2167410.0	0	0.008024813187776607	0.11981508710874736	False	0.004351224596143824	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Q6	P0A6Q6		fabZ		23523500.0	25474400.0	26261400.0	23573500.0	23329200.0	25525200.0	0	0.008032896564399105	-0.13362810964183455	False	0.004377279833246483	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39401	P39401		mdoB		1319150.0	1470470.0	1477780.0	1233390.0	1317590.0	1573850.0	0	0.00817211153735465	-0.22461086747194076	False	0.004403335070349141	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A847	P0A847		tgt		3159050.0	3266410.0	3300290.0	3204170.0	3207410.0	3305370.0	0	0.00827139270822408	-0.04473872901780062	False	0.004429390307451798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23845	P23845		cysN		3443300.0	3277680.0	3135380.0	3433030.0	3534660.0	3208380.0	0	0.008415440829684434	0.11378252636152712	False	0.004455445544554456	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P56258	P56258		wecF		787000.0	519962.0	598787.0	715261.0	750534.0	605862.0	0	0.008436071494622166	0.38544505006383173	False	0.0044815007816571125	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
