Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P69805	P69805		manZ		5768320.0	5972170.0	6429230.0	6252360.0	6054950.0	6257010.0	0	0.3814033093555318	-0.04504944065938972	False	0.027083333333333334	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39406	P39406		rsmC		9752750.0	10023400.0	9826980.0	9607740.0	9474860.0	9774420.0	0	0.38181479951831676	-0.02251147599874436	False	0.027109704641350214	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05637	P05637		apaH		1402590.0	1342700.0	1676380.0	1551420.0	1414730.0	1428510.0	0	0.3819008085817771	-0.10630539282465357	False	0.02713607594936709	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN9	P0AAN9		iraP		211657.0	212698.0	244622.0	169239.0	220398.0	299825.0	0	0.3823918066368475	0.2241567542500507	False	0.027162447257383968	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32703	P32703		yjcE		713731.0	698712.0	627634.0	667313.0	704768.0	655638.0	0	0.38333701468025344	0.05709252059311096	False	0.027188818565400848	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45464	P45464		lpoA		4653880.0	4605790.0	4627120.0	4557980.0	4620560.0	4594840.0	0	0.38388603663579246	0.008177329859912649	False	0.02721518987341772	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39265	P39265		alsB		874604.0	722393.0	893483.0	820934.0	796665.0	975782.0	0	0.3840529064085068	0.11939222373287899	False	0.0272415611814346	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75957	P75957		lolD		4521800.0	4502350.0	4516810.0	4336540.0	4524060.0	4501180.0	0	0.38504974430298095	0.020522067552488202	False	0.027267932489451478	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15082	P15082		srlR		869008.0	875567.0	894683.0	830449.0	809946.0	846753.0	0	0.3858921514220142	-0.04221214820545866	False	0.027294303797468354	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P51025	P51025		frmB		2554160.0	2818530.0	2448600.0	2774820.0	2704220.0	2301120.0	0	0.38674310403126794	-0.08925455140536226	False	0.027320675105485234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33898	P33898		gapC		1587480.0	1622180.0	1524260.0	1586450.0	1512580.0	1525210.0	0	0.38710530578282865	-0.033183806537770436	False	0.02734704641350211	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7V8	P0A7V8		rpsD		141783000.0	141547000.0	136440000.0	139810000.0	142900000.0	138777000.0	0	0.3875525387320924	0.019423565986883825	False	0.02737341772151899	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADC6	P0ADC6		lptG		1269330.0	1471080.0	1339640.0	1522530.0	1449880.0	1392940.0	0	0.38819353464616635	-0.07555658195163861	False	0.027399789029535868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				814403.0	879906.0	905269.0	802980.0	61623.2	861705.0	1	0.38823011992873924	-0.5747190834406385	False	0.027426160337552744	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P33232	P33232		lldD		322051.0	426577.0	326925.0	379306.0	381946.0	326787.0	0	0.3889386061018819	-0.13616131028931439	False	0.02745253164556962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P19934	P19934		tolA		1644170.0	1637900.0	1595140.0	1667750.0	1715680.0	1636330.0	0	0.389944765545364	0.02781112636235334	False	0.027478902953586497	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE48	P0AE48		ytfP		5372990.0	5268680.0	5274570.0	5394520.0	5164900.0	5157460.0	0	0.3910580329507229	-0.022112581917145397	False	0.027505274261603378	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		167577000.0	161165000.0	160751000.0	163792000.0	163777000.0	160866000.0	0	0.3917811784037819	0.019214030013935627	False	0.027531645569620254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23886	P23886		cydC		887734.0	688577.0	930686.0	768017.0	883232.0	847967.0	0	0.3920070726972754	0.13361136419841194	False	0.02755801687763713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31473	P31473		ravA		3790260.0	3563520.0	3615060.0	3459820.0	3483440.0	3664440.0	0	0.39200851092517564	0.04008624484204547	False	0.02758438818565401	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		1234540.0	1109670.0	1132210.0	1206730.0	1174160.0	1150920.0	0	0.3920710496359411	0.04570825241027225	False	0.027610759493670887	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6H1	P0A6H1		clpX		25700800.0	25608600.0	24493100.0	25469400.0	25568600.0	25442500.0	0	0.39234373447921933	0.021615771839343056	False	0.027637130801687768	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Z1	P0A9Z1		glnB		17612600.0	16890000.0	17154100.0	17352400.0	17902800.0	16884600.0	0	0.392800554244003	0.027896693677568203	False	0.027663502109704644	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37052	P37052		ychJ		775856.0	820237.0	891667.0	845198.0	868085.0	815363.0	0	0.3940506419239136	-0.05625962857550893	False	0.027689873417721517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACK8	P0ACK8		fucR		404087.0	461227.0	409527.0	609204.0	445270.0	437110.0	0	0.39435458598391054	-0.20214178388805493	False	0.027716244725738397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75960	P75960		cobB		3398390.0	3417930.0	3472730.0	3440890.0	3470490.0	3329060.0	0	0.39469692415075036	-0.01877895710189669	False	0.027742616033755274	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31806	P31806		nnr		722274.0	827650.0	760818.0	859855.0	740956.0	846021.0	0	0.3953224715601729	-0.08436890821926185	False	0.027768987341772154	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25535	P25535		visC		2303580.0	2511950.0	2485650.0	2630980.0	2506300.0	2556340.0	0	0.39534385068441413	-0.0504900502434247	False	0.02779535864978903	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN5	P0AAN5		yaiA		1042320.0	1361290.0	1184350.0	1269840.0	1325530.0	1167170.0	0	0.3975611038291811	-0.11014618692384384	False	0.027821729957805907	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C093	P0C093		slmA		3288210.0	3071450.0	3186650.0	3180920.0	3111000.0	3222800.0	0	0.39862200376231166	0.027701218285409168	False	0.027848101265822787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACY1	P0ACY1		ydjA		10638100.0	10895800.0	10665500.0	10527800.0	10679600.0	10349000.0	0	0.39951691942804485	-0.019116795705666163	False	0.027874472573839664	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG14	P0AG14		sohB		2024020.0	1966530.0	2067930.0	1984460.0	2128630.0	2005960.0	0	0.4010491830782383	0.03310012958674645	False	0.027900843881856544	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFI5	P0AFI5		pbpG		1896930.0	1984230.0	1987730.0	2034240.0	1996110.0	2002230.0	0	0.402882419613044	-0.026894626560770848	False	0.02792721518987342	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9N8	P0A9N8		nrdG		741325.0	746238.0	795522.0	827512.0	784607.0	765651.0	0	0.40356534755433526	-0.04809929373137624	False	0.027953586497890294	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9G4	P0A9G4		cueR		416211.0	77141.9	403806.0	404999.0	372125.0	439637.0	1	0.4061505522424479	0.4709867025669778	False	0.027979957805907174	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6N4	P0A6N4		efp		62347200.0	60504500.0	60477300.0	61526800.0	61804100.0	60339000.0	0	0.4063417713325007	0.01558051835985739	False	0.02800632911392405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05020	P05020		pyrC		6111400.0	6208610.0	6250230.0	6083270.0	6001440.0	6210310.0	0	0.4065503230466142	-0.0171378810750316	False	0.02803270042194093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39874	P39874		ybeM		5795520.0	5803370.0	6081120.0	6093240.0	5861650.0	6001580.0	0	0.4065820816508566	-0.025827643740055053	False	0.028059071729957807	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43533	P43533		flgN		1271830.0	1257570.0	1245000.0	1250460.0	1220370.0	1159960.0	0	0.4076615637889388	-0.0393058517830855	False	0.028085443037974684	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8D3	P0A8D3		yaiI		2350880.0	2292030.0	2386310.0	2324860.0	2346290.0	2397190.0	0	0.4084650930315696	0.01865825193017678	False	0.028111814345991564	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69411	P69411		rcsF		6142430.0	6168080.0	6314420.0	6418490.0	6208760.0	6305470.0	0	0.4086774821109366	-0.018771070719531945	False	0.02813818565400844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACL9	P0ACL9		pdhR		3061480.0	3172240.0	3435100.0	3017170.0	2959310.0	3202740.0	0	0.40879517528946663	-0.0613940925461894	False	0.02816455696202532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76046	P76046		ycjX		226895.0	178364.0	193971.0	186083.0	171480.0	211677.0	0	0.40901021949459526	0.12758677526276804	False	0.028190928270042194	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9D8	P0A9D8		dapD		37818400.0	37438200.0	36659500.0	37500500.0	37395900.0	37279300.0	0	0.4092628871711232	0.011529168085222228	False	0.02821729957805907	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76548	P76548		yffQ		8040370.0	7926130.0	8035320.0	7612020.0	7735240.0	8745890.0	0	0.4099124474361663	0.05688309452643861	False	0.02824367088607595	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACN4	P0ACN4		allR		10254100.0	10906300.0	10817400.0	10316100.0	9596530.0	10946300.0	0	0.41060736122660374	-0.05707859947511209	False	0.028270042194092827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0K3	P0C0K3		rdoA		1992440.0	2171330.0	2058170.0	2107240.0	2076410.0	2126920.0	0	0.4113941320153234	-0.03245723290816271	False	0.028296413502109707	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07658	P07658		fdhF		798065.0	774022.0	804041.0	802776.0	781592.0	762189.0	0	0.414001517012576	-0.023823857017348293	False	0.028322784810126584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25539	P25539		ribD		3646320.0	3782680.0	3705970.0	3711230.0	3763410.0	3669920.0	0	0.41478974133168506	-0.015570966582679634	False	0.02834915611814346	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD70	P0AD70		ampH		2082540.0	2053790.0	2059440.0	2025930.0	1797050.0	2000220.0	0	0.41561459591946254	-0.06227173352167144	False	0.02837552742616034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFU4	P0AFU4		glrR		570857.0	585160.0	581528.0	497012.0	568373.0	616609.0	0	0.4161855508459171	0.0777652556174747	False	0.028401898734177217	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AES4	P0AES4		gyrA		14004700.0	13973100.0	14020100.0	13744300.0	13999300.0	13993200.0	0	0.4164836304148332	0.008948956727482782	False	0.028428270042194097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07913	P07913		tdh		3901050.0	3837840.0	3723950.0	3876400.0	3991700.0	3765730.0	0	0.4165340750974635	0.027520930767740443	False	0.02845464135021097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27238	P27238		yfeD		948339.0	930155.0	917892.0	931896.0	895493.0	847062.0	0	0.41730524677303066	-0.046969740915790495	False	0.028481012658227847	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11880	P11880		murF		4794050.0	4644860.0	5104790.0	5213110.0	4694280.0	4938300.0	0	0.4204850647187767	-0.05264198463834795	False	0.028507383966244727	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24215	P24215		uxuA		2527600.0	2325760.0	2470280.0	2405220.0	2429880.0	2397720.0	0	0.42057243679742357	0.03051521516893996	False	0.028533755274261604	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD68	P0AD68		ftsI		792365.0	807961.0	752012.0	759722.0	797186.0	783138.0	0	0.4206175157930927	0.032587883564797575	False	0.028560126582278484	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA37	P0AA37		rluA		357951.0	346486.0	371455.0	223090.0	350404.0	370940.0	0	0.4210502491193495	0.19777509064940163	False	0.02858649789029536	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9T6	P0A9T6		ybaQ		1011100.0	77141.9	1001970.0	1011620.0	987594.0	1022100.0	1	0.42250959838149044	0.5309197310438247	False	0.028612869198312237	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36553	P36553		hemF		781382.0	77141.9	804807.0	754356.0	802481.0	755831.0	1	0.42291727396786777	0.515878260212798	False	0.028639240506329117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29217	P29217		yceH		3745660.0	3684860.0	3820180.0	3836870.0	3718810.0	3733050.0	0	0.4231579517072775	-0.018484370420235742	False	0.028665611814345994	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30750	P30750		metN		1603110.0	1477880.0	1519540.0	1550470.0	1471000.0	1617160.0	0	0.4233424430140336	0.04478117554887128	False	0.02869198312236287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEU0	P0AEU0		hisJ		3176650.0	3348970.0	3218000.0	3319030.0	3242120.0	3316780.0	0	0.42600070527757217	-0.022124421640120018	False	0.028718354430379747	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64467	P64467		cnu		2392160.0	2473900.0	2474300.0	2513220.0	2509680.0	2456900.0	0	0.42660050811249	-0.019991457201051943	False	0.028744725738396624	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76014	P76014		dhaL		5965470.0	5851130.0	6347250.0	6304770.0	5211810.0	6320500.0	0	0.4266897283588095	-0.08059900362794228	False	0.028771097046413504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62615	P62615		ispE		1484890.0	1618550.0	1538560.0	1609950.0	1609730.0	1554170.0	0	0.42747321153973	-0.03624452742043065	False	0.02879746835443038	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P38051	P38051		menF		726936.0	591653.0	684518.0	602814.0	626379.0	639499.0	0	0.4281156302889424	0.08485351228708922	False	0.02882383966244726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75937	P75937		flgE		3712470.0	3758080.0	3627730.0	3867230.0	3686650.0	3648100.0	0	0.4284824933371647	-0.026631431658463326	False	0.028850210970464137	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF52	P0AF52		yjcD		447339.0	506735.0	440846.0	418877.0	421803.0	418407.0	0	0.4290007338864726	-0.08581377958727758	False	0.028876582278481014	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40191	P40191		pdxK		1258110.0	1155540.0	1151980.0	1118060.0	1103580.0	1196990.0	0	0.4298124256854571	0.05499393233484766	False	0.028902953586497894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFB8	P0AFB8		glnG		3203180.0	3068840.0	2992750.0	3129780.0	3101900.0	3046230.0	0	0.43020224275370383	0.024888567080152302	False	0.028929324894514767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29012	P29012		dadX		1155090.0	1316700.0	1302080.0	1134710.0	1234090.0	1189600.0	0	0.43090982143368434	-0.06876478037245563	False	0.028955696202531647	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24224	P24224		acpS		2009410.0	1896030.0	1979160.0	1926790.0	1892610.0	2036120.0	0	0.43127239868257417	0.03346578485795352	False	0.028982067510548524	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAA1	P0AAA1		yagU		6315410.0	6710010.0	6838900.0	6555080.0	6485270.0	6834130.0	0	0.4321104927226466	-0.03406822115816495	False	0.0290084388185654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG51	P0AG51		rpmD		89431700.0	90486500.0	88694900.0	90149500.0	90098700.0	85976200.0	0	0.43331709589672956	-0.020632033758072744	False	0.02903481012658228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23908	P23908		argE		3116380.0	2608480.0	3124170.0	2955120.0	2878760.0	3162700.0	0	0.4336643227141931	0.07602144963138883	False	0.029061181434599157	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69222	P69222		infA		6880140.0	7227800.0	6952690.0	6989660.0	7055820.0	6966580.0	0	0.43377234651959407	-0.018353227553784338	False	0.029087552742616037	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05825	P05825		fepA		1917830.0	1972550.0	2001400.0	1954540.0	2008810.0	1903670.0	0	0.4339689122120735	-0.02409209966512157	False	0.029113924050632914	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFD4	P0AFD4		nuoH		2534590.0	2415630.0	2500000.0	2410040.0	2374460.0	2662100.0	0	0.4344520375356976	0.04755173792018311	False	0.02914029535864979	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05706	P05706		srlB		780603.0	772220.0	909547.0	935913.0	928151.0	671821.0	0	0.43529841227899696	-0.13697866315706414	False	0.02916666666666667	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADQ2	P0ADQ2		yiiD		8004880.0	8471280.0	8462410.0	8778080.0	8332240.0	8737080.0	0	0.43580354253406683	-0.03622525686879204	False	0.029193037974683544	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31057	P31057		panB		5371140.0	5613000.0	5680630.0	5960640.0	5786130.0	5672630.0	0	0.43618095749483715	-0.03592683251294899	False	0.029219409282700424	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADH7	P0ADH7		fimE		869493.0	884944.0	900958.0	836061.0	898250.0	15496.3	1	0.43626344338006656	-0.5561470100585828	False	0.0292457805907173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08194	P08194		glpT		292000.0	202679.0	299706.0	275660.0	225813.0	15496.3	1	0.4363671004613985	-0.5448811128007942	False	0.029272151898734177	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46122	P46122		yajI		342098.0	281944.0	354388.0	367493.0	333698.0	15496.3	1	0.43671467247047346	-0.5381400202979267	False	0.029298523206751057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07862	P07862		ddlB		5291050.0	5467530.0	5358120.0	5461990.0	5173890.0	5522610.0	0	0.4372048395630916	-0.02682870844882806	False	0.029324894514767934	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A908	P0A908		mipA		1769040.0	1951570.0	2254960.0	2159800.0	2041570.0	2170870.0	0	0.4397299627490824	-0.08995944609403596	False	0.029351265822784814	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9V1	P0A9V1		lptB		5924500.0	5854410.0	5718510.0	5988110.0	5822270.0	6105260.0	0	0.4414152320230632	0.023710670961822406	False	0.02937763713080169	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT4	P0AAT4		mscM		1950040.0	1965550.0	1919130.0	1960260.0	1880660.0	1944770.0	0	0.44169784724015004	-0.017249859258068826	False	0.029404008438818567	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00562	P00562		metL		2631950.0	2612900.0	2711880.0	2643750.0	2610220.0	2642020.0	0	0.442166095370082	-0.015351062502870527	False	0.029430379746835444	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06715	P06715		gor		2884550.0	2922600.0	2985430.0	2888810.0	2938510.0	2886940.0	0	0.4430227075960467	-0.014312653214667924	False	0.02945675105485232	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24228	P24228		dacB		1691240.0	1804710.0	1645900.0	1678370.0	2028570.0	1723930.0	0	0.4434766872023072	0.08592621785742298	False	0.0294831223628692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76251	P76251		dmlA		68908100.0	77141.9	66331800.0	70030100.0	66013200.0	65939300.0	1	0.44449392805195964	0.557938069389579	False	0.029509493670886077	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46893	Q46893		ispD		2392720.0	2442530.0	2333320.0	2469200.0	2484940.0	2505100.0	0	0.4452655825739048	0.027164613671859378	False	0.029535864978902954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33218	P33218		yebE		5412950.0	4954440.0	5318300.0	4620310.0	4827450.0	5344270.0	0	0.44696616950997553	0.06548836795736107	False	0.029562236286919834	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06129	P06129		btuB		13818200.0	14285200.0	14267300.0	14133500.0	14164500.0	14296400.0	0	0.4470543039475747	-0.013818311283507724	False	0.02958860759493671	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23893	P23893		hemL		24053900.0	25211700.0	25496500.0	25436300.0	25957300.0	24518100.0	0	0.4472300365873754	-0.030932123516699345	False	0.02961497890295359	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABR1	P0ABR1		dinI		888366.0	876306.0	949699.0	1036690.0	1073550.0	1114190.0	0	0.4489989184661484	0.10373124867764365	False	0.029641350210970467	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A707	P0A707		infC		45534700.0	46060400.0	46437000.0	46351000.0	46883400.0	44483100.0	0	0.4495541122076105	-0.020375460043331267	False	0.02966772151898734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		121077000.0	127827000.0	120733000.0	124555000.0	124529000.0	121494000.0	0	0.4503204849223318	-0.023447246228120864	False	0.02969409282700422	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16926	P16926		mreC		1392110.0	1362250.0	1513310.0	1403290.0	1401170.0	1358800.0	0	0.45104232847397685	-0.043388863496308425	False	0.029720464135021097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64604	P64604		mlaD		13279400.0	13481000.0	13270300.0	13604700.0	13321800.0	13465300.0	0	0.4511234536579277	-0.010386695722758438	False	0.029746835443037977	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8S1	P0A8S1		iciA		2946620.0	3151300.0	2958710.0	3063390.0	3051620.0	3011540.0	0	0.451680419865738	-0.025964669999672466	False	0.029773206751054854	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39347	P39347		intB		725484.0	725639.0	753336.0	717237.0	723924.0	716283.0	0	0.4520215850981589	-0.02018990976241042	False	0.02979957805907173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P20966	P20966		fruA		10390600.0	10147300.0	10288400.0	10192900.0	10627500.0	10065800.0	0	0.45216696448931304	0.021288101127387746	False	0.02982594936708861	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76418	P76418		yegU		634067.0	643478.0	658970.0	590160.0	658580.0	15496.3	1	0.4524703679600998	-0.5328550397694348	False	0.029852320675105487	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76104	P76104		ydcP		942243.0	910148.0	896053.0	952652.0	902488.0	993126.0	0	0.45430635849097856	0.0407333060302023	False	0.029878691983122367	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		582200.0	528408.0	573043.0	520010.0	527630.0	569385.0	0	0.45486471585696525	0.05049263506946611	False	0.02990506329113924	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02918	P02918		mrcA		3022640.0	2718100.0	3069460.0	2916540.0	3010070.0	2952670.0	0	0.4555273824074891	0.0458843863541552	False	0.029931434599156117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24186	P24186		folD		5687960.0	5610260.0	5635960.0	5643480.0	5589400.0	5723430.0	0	0.4556756494689299	0.009458084914680316	False	0.029957805907172997	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08178	P08178		purM		1501830.0	1580150.0	1615700.0	1487040.0	1676330.0	1682060.0	0	0.45618967944978006	0.05362246967279346	False	0.029984177215189874	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45530	P45530		tusB		1119290.0	939455.0	1139340.0	1073480.0	1117590.0	1077520.0	0	0.457179452637838	0.07235432647614938	False	0.030010548523206754	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8X2	P0A8X2		yceI		1138780.0	1082220.0	1067640.0	1066620.0	948418.0	960717.0	0	0.4575814520157572	-0.07766004843431548	False	0.03003691983122363	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46852	P46852		yhhW		1262850.0	1243440.0	1317970.0	1187550.0	61623.2	1306920.0	1	0.45779654854758906	-0.5106635911416445	False	0.030063291139240507	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47157	Q47157		yafO		356486.0	276552.0	289943.0	343911.0	329819.0	292429.0	0	0.45803852913913345	0.10440675221538227	False	0.030089662447257387	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
