protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P13001	3061367.547248565	2529247.353787576	2420294.0999535355	2850069.750121082	2804563.6593596623	2132601.1315015648	P13001	P13001		bioH	0	0.819183342172983	0.04085487614772409	False	0.04345892203035061	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75745	3670593.561942808	3945190.3341824193	4170724.338801727	3751959.5419241055	3936293.028716071	4247298.266122998	P75745	P75745		ybgK	0	0.8199673217303164	-0.018128767934741916	False	0.0434850863422292	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P35340	93028953.24510674	94663644.00414012	90609229.22224692	90190869.7334975	93728639.31037584	93219509.48475195	P35340	P35340		ahpF	0	0.8221086574182287	0.006040534175888736	False	0.0435112506541078	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA7	12820950.846326144	12102330.23186895	13164596.663888002	13616893.638847215	12349462.102760768	11640068.305113295	P0ACA7	P0ACA7		gstB	0	0.8225172218217249	0.018352774497215354	False	0.0435374149659864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	439639505.80194926	475400891.8142316	470622610.5120464	456817164.9975248	465786038.559391	454280490.6722293	P61175	P61175		rplV	0	0.8230258544113058	0.009169738382285176	False	0.04356357927786499	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P43329	11974954.645833982	11341423.02542452	11550462.788525973	11458363.125001851	11604824.641658263	11657831.437637528	P43329	P43329		hrpA	0	0.823474543908211	0.0060463394359631635	False	0.043589743589743594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA91	3847887.713289555	3755952.898228408	3618166.873980847	3555794.727968348	3856001.607847021	3902374.481405749	P0AA91	P0AA91		yeaY	0	0.8237087320789118	-0.011800077289351197	False	0.04361590790162219	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27238	1710880.1876954755	1825392.942275664	1859929.8132016635	1746978.9970287806	1859238.3045236156	1748281.5547047968	P27238	P27238		yfeD	0	0.8240105557466741	0.011193051821282027	False	0.04364207221350079	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69411	22638028.821036287	23872933.196664438	22654958.87661168	23347796.486562096	23954091.5270072	22312233.30249413	P69411	P69411		rcsF	0	0.8244740252290715	-0.009318613304937825	False	0.043668236525379385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB8	28949126.00027608	29304937.16004315	27915239.70328017	27568871.97098824	28622664.592744157	29492241.41848276	P0AFB8	P0AFB8		glnG	0	0.8281318187189857	0.008151919056094359	False	0.04369440083725798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31808	11009166.46862145	11402443.338196903	11349800.424733054	11261295.132130716	11383360.487490091	11212135.953610985	P31808	P31808		yciK	0	0.8287056253677048	-0.00407009580942562	False	0.04372056514913658	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7P5	26840495.342966523	31379369.511744168	32985051.58556559	29671466.007589977	31075111.224532977	31858866.24540113	P0A7P5	P0A7P5		rpmH	0	0.8290200716914038	-0.02198540402759304	False	0.04374672946101518	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76270	6831186.371292304	6751056.547723888	6398462.372654724	6943930.703400276	6724741.428003669	6446256.217639547	P76270	P76270		msrC	0	0.8306726740259942	-0.009659089781252588	False	0.04377289377289378	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26648	2257345.7694580527	2182936.029415406	2345434.446646793	2602111.028423977	2202765.5880799983	2095867.127589004	P26648	P26648		ftsP	0	0.8308755975512235	-0.024250757221646827	False	0.04379905808477237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACR4	12930715.939310972	11666606.455643663	12597110.779848306	12833461.138984248	12256899.374319846	12395247.960686984	P0ACR4	P0ACR4		yeiE	0	0.8315757890931245	-0.011250108585377123	False	0.043825222396650966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46835	1662549.7220836077	1781990.975204394	1962817.8149206887	1843679.836496864	1781064.3749672477	1716514.254395706	Q46835	Q46835		yghG	0	0.832580838243226	0.017744312859477765	False	0.043851386708529574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52643	29516005.51207837	29231154.98352215	29241048.592672795	29228606.13244772	29953719.224149674	28499993.61612566	P52643	P52643		ldhA	0	0.832825771535795	0.00502425311349108	False	0.04387755102040817	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN5	1905840.844088896	2080365.8784483613	2025179.4950310397	1841737.3280792804	2158363.34384811	2085889.389731509	P0AAN5	P0AAN5		yaiA	0	0.8335185727288725	-0.017794265117961484	False	0.043903715332286763	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF28	32747921.111427583	34471438.72437019	34258708.14763508	33223387.27970156	34655061.346278794	33104122.32426596	P0AF28	P0AF28		narL	0	0.8336529625275872	0.007061644609617093	False	0.04392987964416536	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21829	7844871.527818772	7778531.430735184	7910743.545352045	8085361.394440037	7611543.213588792	7939438.645406194	P21829	P21829		ybhA	0	0.8338208746700739	-0.006251322603897138	False	0.04395604395604396	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27278	2639176.182412261	2521224.0564061133	2460774.583448293	2818417.805307694	2333109.447672454	2573611.996414362	P27278	P27278		nadR	0	0.8340991094536335	-0.019547528790166368	False	0.04398220826792256	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76149	1596277.3627588905	1790189.1416400068	2064938.012996271	1626365.950079353	1887956.608654238	1830976.7404825224	P76149	P76149		sad	0	0.8357715222896336	0.02835724737542201	False	0.044008372579801155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16919	1067312.9877579168	967270.867206892	910704.2418071384	714406.8987617629	1069474.446151306	1280064.0125035406	P16919	P16919		rhsD	0	0.8362893119243815	-0.05698180853618996	False	0.04403453689167975	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00968	60012008.3096956	57157449.76886386	59457303.99241997	59086201.413340576	58988079.99486039	57904857.07572232	P00968	P00968		carB	0	0.8365927646178883	0.005299539154346338	False	0.044060701203558345	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29012	2390205.9955459298	2693074.867914919	2521723.4697625	2736775.62102296	2272303.868427137	2712715.992050563	P29012	P29012		dadX	0	0.8369874639341173	-0.021987273770115157	False	0.044086865515436946	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25714	15089777.042712208	15486479.088730242	14540193.77802676	14465950.754912855	15604356.254005758	14757834.21194448	P25714	P25714		yidC	0	0.8375288743892227	0.00924887054628932	False	0.04411302982731555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL2	1997615.885463968	2155764.8421134213	1969977.395678989	2077112.3606842863	1892901.9787999424	2096330.9164594212	P0AGL2	P0AGL2		tdcF	0	0.8377544861038319	0.013495452376376442	False	0.04413919413919414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS9	6191706.499831642	6402763.847757083	5874225.948222592	6109750.746460477	6075291.424376197	6176156.564411566	P0ADS9	P0ADS9		yggN	0	0.8387966664828223	0.008421780067759265	False	0.044165358451072737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6X3	1928023.783464044	2402235.3522991827	2192715.255621301	2169804.721687028	2152693.6227509705	2105111.4859598447	P0A6X3	P0A6X3		hfq	0	0.8391439543976014	0.021247607630156835	False	0.04419152276295134	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFY8	60291921.12807279	62667359.05947074	60464937.54164758	62923282.084064536	60683539.708806574	60522395.70112073	P0AFY8	P0AFY8		seqA	0	0.8396460827059737	-0.005534438339366451	False	0.04421768707482993	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27250	832120.1614180797	758208.6271112442	868839.144111395	806872.6535282133	811382.0899231125	865123.885184064	P27250	P27250		yjgB	0	0.8427488905073598	-0.014133981333297938	False	0.044243851386708534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76034	9522610.46347284	9471482.755309206	9768674.714362616	9400387.553421209	9597479.374505024	9685877.285437454	P76034	P76034		yciT	0	0.8430266045910286	0.00396916005140331	False	0.04427001569858713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A809	1601921.250000002	1854783.6242031811	1947551.3938799407	1502410.1311413115	1801100.1303627	1989213.929378912	P0A809	P0A809		ruvA	0	0.8433960722122029	0.030085612758231534	False	0.04429618001046573	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8N7	50954975.41137575	49297404.760616615	55178329.69112462	52909620.7991442	49955407.25733699	51305148.70860965	P0A8N7	P0A8N7		epmA	0	0.8434835191474234	0.011747866216052462	False	0.044322344322344324	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39838	3424470.774973467	3113500.67745284	3732026.765486587	4058330.680762873	3358270.307486313	3072284.475527918	P39838	P39838		rcsD	0	0.8440106413101185	-0.0304254557229731	False	0.04434850863422292	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37349	14661826.57043681	14590942.092729956	16165972.814285943	15173045.467955474	15073898.947316997	15522520.813558394	P37349	P37349		dhaM	0	0.8440113370900495	-0.011097705068210048	False	0.04437467294610152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C093	8003563.733731009	8005770.996282453	8047030.042622784	8154757.626366893	8044849.2275713505	7782667.983136986	P0C093	P0C093		slmA	0	0.8443748076767164	0.004450137149349573	False	0.04440083725798012	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64602	1993509.000000001	2144673.6398538165	2115167.32416074	2042905.0005171343	2069534.5693906555	2108533.612231444	P64602	P64602		mlaB	0	0.8446801820051701	0.007488971865054999	False	0.044427001569858716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L7	8255608.687575149	8463970.944537537	8642062.952552304	8227060.307761328	8633453.39529229	8400016.590408284	P0C0L7	P0C0L7		proP	0	0.8456451580069462	0.005763260910793561	False	0.04445316588173731	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F1	44026916.25406561	44610934.8035072	45621114.37457737	44648427.41710113	44646148.55638334	44656109.6255399	P0A6F1	P0A6F1		carA	0	0.845824025431019	0.0033164651652487012	False	0.044479330193615906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG0	83106097.33389089	78454431.88433531	78815004.3215136	75223578.13336855	80728916.97201505	82739289.8924221	P0AFG0	P0AFG0		nusG	0	0.8468002628684027	0.01014114542882227	False	0.044505494505494514	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB5	1608267.320877493	1580001.764373778	1734311.8384328445	1425256.3490787402	1673550.1570990842	1754293.4455332635	P0AFB5	P0AFB5		glnL	0	0.8469865639914506	0.020508349846959897	False	0.04453165881737311	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77625	22942824.89774689	23285961.876629997	24194568.67970916	23970248.11007389	23297408.44005725	23422465.925906897	P77625	P77625		yfbT	0	0.8478188193875751	-0.0054546727039968355	False	0.0445578231292517	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39347	1051044.500000001	931971.684775111	913100.0173118436	1039602.4673002652	993226.5114488696	899857.3605477117	P39347	P39347		intB	0	0.8479725293536708	-0.018103288799808867	False	0.0445839874411303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46837	84489280.30591987	85024322.70928052	86221184.69282685	82914610.23775414	86229209.03830372	87520471.54933973	P46837	P46837		yhgF	0	0.8481786361050471	-0.005234166355967621	False	0.0446101517530089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9T0	41608469.19255941	43427482.58893145	43132949.10894307	42055491.681886055	42933165.118521966	42788742.938922405	P0A9T0	P0A9T0		serA	0	0.8486672757444662	0.004413560253218146	False	0.0446363160648875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23847	6924839.496380904	6694738.378075499	7666801.391612824	7028146.264075844	6367121.239482004	8282318.828255888	P23847	P23847		dppA	0	0.8500524388088024	-0.026273556664440482	False	0.044662480376766095	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q57154	3232306.201054335	3015444.451701932	3417602.425494985	3648788.2336997422	2872620.0560016497	3299297.17030502	Q57154	Q57154		repB	0	0.8507646996602561	-0.023004227254861866	False	0.04468864468864469	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05791	15416685.556511251	16029843.704909928	16466372.180710442	15372249.425765475	16124091.3674475	16175367.032877536	P05791	P05791		ilvD	0	0.8507741243072988	0.007280870319284157	False	0.04471480900052329	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF61	2528799.6034367937	1974181.6388096053	1870685.2833261385	2378524.6620066776	2251044.79710256	1895034.2445154984	P0AF61	P0AF61		yjdK	0	0.8515528421690918	-0.03376673849132781	False	0.044740973312401885	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEW6	15007846.373463584	15123016.500266695	14343298.63244439	15222436.160870273	14810915.582090467	14620765.477005135	P0AEW6	P0AEW6		gsk	0	0.852587549486926	-0.005825795636806902	False	0.04476713762428049	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI3	148143184.96487862	144817272.99286392	139425896.7780328	144765519.44684207	145297567.13311157	143937947.98787466	P0AAI3	P0AAI3		ftsH	0	0.8527406249554137	-0.005377486588880289	False	0.04479330193615908	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAH0	3351600.704644836	3576435.249635925	3663208.60816646	3445443.058606037	3549030.097224207	3536396.9551995066	P0AAH0	P0AAH0		pstB	0	0.8535297941927136	0.008247484706604198	False	0.04481946624803768	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A964	22385660.71280405	21027423.24760533	19982544.951704063	21660221.346496083	20581886.125986893	21620571.27754899	P0A964	P0A964		cheW	0	0.8547205031077945	-0.010589697800192541	False	0.04484563055991628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABX2	4852104.2463746965	4705309.411164608	4367428.014520066	5469194.264127813	4538933.130407461	4167232.225921309	P0ABX2	P0ABX2		flgC	0	0.8548281658689909	-0.02572441199044097	False	0.04487179487179487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75736	10870823.822563484	10614907.11859534	11504120.263951669	10868441.15571298	11111522.542406686	10841102.128759405	P75736	P75736		ybfF	0	0.8553594556952842	0.0074001813995440415	False	0.04489795918367347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75767	1949827.225450908	2093113.9994738204	1909116.1208703213	2044073.314255189	1965348.5613859335	1978649.8274656069	P75767	P75767		ybhK	0	0.8573987097207636	-0.00870307046905963	False	0.044924123495552075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT5	18962916.781347267	19220687.939583488	19126420.203561243	19119994.51327655	17995885.3518613	19864577.90494883	P0ADT5	P0ADT5		ygiC	0	0.8591260191474528	0.00832031164702277	False	0.04495028780743067	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38097	1409921.000000001	1658639.0415019388	1550054.851113781	1337663.4595656332	1731739.2275037009	1628296.0564461984	P38097	P38097		yegE	0	0.8598317777961301	-0.024493941396598072	False	0.044976452119309264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAX8	39881360.99088255	38480710.06007098	38815713.85622571	37492115.11572775	40046152.555534646	40203048.82104768	P0AAX8	P0AAX8		ybiS	0	0.8599979330471322	-0.006921580900526641	False	0.04500261643118786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45799	5866935.162458794	5668138.550353057	5033552.786597003	5617467.953341659	5382886.036868739	5725377.093387666	P45799	P45799		nudE	0	0.8606422913506336	-0.013615261154793052	False	0.04502878074306646	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23886	950039.6875	861915.3568077114	1085303.1697581706	1132329.9484498743	870894.7820913855	829351.681196297	P23886	P23886		cydC	0	0.861469742620423	0.032573393714221174	False	0.04505494505494506	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI5	144722088.62056473	145176936.39363056	143755863.55146134	144259833.87805632	144058680.4869192	145050646.7183294	P0AAI5	P0AAI5		fabF	0	0.8636176529250493	0.0009508793600918517	False	0.045081109366823656	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFL3	20272099.52569557	19637389.356483687	20509978.67308809	20184711.69715196	19971782.43073332	20110747.56358491	P0AFL3	P0AFL3		ppiA	0	0.8655972041418107	0.003639433316761831	False	0.04510727367870225	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	11867116.688328346	11583184.5798203	12701656.002506936	12104963.772458812	12453866.893595072	11803689.64877509	P76316	P76316		dcyD	0	0.8663616027921646	-0.008378440375803153	False	0.045133437990580845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76471	753164.6875	737964.848620356	887081.5148441042	842043.3263458485	612567.1292808633	871988.6250102264	P76471	P76471		yfaZ	0	0.8666701884690626	0.03165412361939724	False	0.04515960230245945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD44	3180719.296056328	3129315.5208963705	2825566.405325967	2768209.5603367863	3438192.4202183085	3051161.3543925374	P0AD44	P0AD44		yfhG	0	0.8666999842693929	-0.019132837465761037	False	0.04518576661433805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG51	206617208.31263515	211736074.28396967	194615473.59124476	196795893.3346641	213269618.6268524	206623283.6372774	P0AG51	P0AG51		rpmD	0	0.8675479127383303	-0.008729094983145199	False	0.04521193092621664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W7	92277127.79108906	94952167.07154694	93066321.43542236	95650651.46070458	93006415.99738704	90765249.04540265	P0A7W7	P0A7W7		rpsH	0	0.8683106017238753	0.0045019329607140866	False	0.04523809523809524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30850	86374301.90984504	87651601.46715406	86444704.44013222	90115287.29252888	86563560.19631459	84696430.83448568	P30850	P30850		rnb	0	0.8694383480013043	-0.0050021088412921496	False	0.04526425954997384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23843	64309854.39549311	65969539.841180064	65624602.7501325	66519133.65167572	63124675.45867469	66971761.89721612	P23843	P23843		oppA	0	0.8696544710000309	-0.005230747811153707	False	0.04529042386185244	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGA2	13451683.959387934	14430081.12361267	13569548.953901088	13706600.508778123	14171358.47981532	13755662.70666119	P0AGA2	P0AGA2		secY	0	0.8706932577491551	-0.006331226579481316	False	0.045316588173731034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Y5	20062446.853936687	20523558.436273664	20880738.631048545	20001300.60961321	20420347.651424836	21276946.777327973	P0A6Y5	P0A6Y5		hslO	0	0.871709464699851	-0.005431574415308812	False	0.04534275248560963	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76506	21981411.555255067	23500367.388326094	22400746.369502056	21860894.690857805	22765787.91480208	22963281.811600704	P76506	P76506		mlaA	0	0.8721829834089159	0.006231181113573906	False	0.04536891679748823	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD70	3780326.896278192	3649726.635598838	3707081.569901421	3680916.100253886	3495455.589790852	4050325.911857889	P0AD70	P0AD70		ampH	0	0.8734647300980274	-0.011555449128685419	False	0.045395081109366825	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEN8	13375696.96723043	12849090.47454161	14230489.970966289	13441531.323589267	13267069.60427302	13526772.59019886	P0AEN8	P0AEN8		fucU	0	0.873499801839348	0.007863489514420367	False	0.045421245421245426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37613	11483217.551648907	12312555.350197213	12377224.89378468	11712903.625320155	12618028.411707511	11624257.203457596	P37613	P37613		yhhK	0	0.8737700346856333	0.008713161675942046	False	0.04544740973312402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06282	10545493.969008584	10662266.857995162	10595634.129363723	10500086.671836996	10456143.826857224	10929636.538421027	P06282	P06282		cdh	0	0.8740560855299415	-0.00373633245811279	False	0.04547357404500262	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACU7	45711333.2235057	45902452.56414602	41190088.79456253	45297041.03675177	44947204.24153475	43419496.58428484	P0ACU7	P0ACU7		yjdC	0	0.874514289791464	-0.009310929287541904	False	0.04549973835688122	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37692	12677750.58841174	11034761.10255044	11377994.582551654	11789591.143603304	11640438.34802072	11390188.361252978	P37692	P37692		rfaF	0	0.8755248429645149	0.011155533341751279	False	0.04552590266875981	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P7	37954085.63933919	38733457.94314864	37130938.9996409	38143109.75519692	38072770.77828926	37849069.32493133	P0A6P7	P0A6P7		engB	0	0.8766285849601843	-0.003120694225821164	False	0.04555206698063841	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62615	2485591.495048194	2179328.364393423	2669990.035962635	2416037.364035321	2524410.324805432	2470831.359842312	P62615	P62615		ispE	0	0.8767754918295775	-0.014943302865801983	False	0.045578231292517014	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69797	65922582.81346387	65208052.99432089	67252243.60226141	64471807.55269826	66935526.06882358	66496381.55093955	P69797	P69797		manX	0	0.8771836738718275	0.00348882962822976	False	0.04560439560439561	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76537	6731378.643912783	6752700.495433732	6692293.562275999	7024303.435537477	6606716.239369985	6456761.374064352	P76537	P76537		yfeY	0	0.8782898988888401	0.006348621902543408	False	0.0456305599162742	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33235	11488419.752696935	11101570.2883875	10950518.510904286	10900649.61718846	10968874.280871278	11841757.85657237	P33235	P33235		flgK	0	0.8785202793313676	-0.007326918168167314	False	0.0456567242281528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG24	6268773.620161618	5738877.369418475	5463763.665418365	6005267.476049695	5861655.328429961	5730536.125792333	P0AG24	P0AG24		spoT	0	0.8790584141983663	-0.010370691460311813	False	0.045682888540031406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB7	21844676.786690496	20829275.848283906	21661179.556376062	21539161.34162756	21054171.81166908	21566516.40510829	P0ACB7	P0ACB7		hemY	0	0.879226318642566	0.00393602207208158	False	0.04570905285191	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG14	5076477.174578375	4771391.777492384	4939707.72055845	4893600.717640264	4914777.955118442	5027472.906335662	P0AG14	P0AG14		sohB	0	0.8799573213490905	-0.00470209114332917	False	0.045735217163788595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16681	580585.3750000001	547629.2608730177	561537.7893230803	572953.2117051757	475637.8681461173	669842.7555008442	P16681	P16681		phnB	0	0.8812025734360452	-0.024282419962736924	False	0.04576138147566719	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACZ2	6506683.0787746	6358514.5137537485	5661634.933814751	6371493.435182062	6148003.463250584	6141862.883693373	P0ACZ2	P0ACZ2		etp	0	0.8819323510032557	-0.010437864243083723	False	0.045787545787545784	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25888	15228487.491852377	15128090.812560298	15656596.656434463	14752216.21820501	15352336.05904449	15750388.915199433	P25888	P25888		rhlE	0	0.883556111901791	0.00496980472170198	False	0.04581371009942439	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE45	2400146.4965163423	2243158.908143725	2168321.01542536	2567081.000911735	2112729.6301635266	2205697.98202915	P0AE45	P0AE45		ytfL	0	0.8837454615197844	-0.015563912742714863	False	0.04583987441130299	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75782	1390436.2058247677	1057768.5017106945	1340687.2777915844	1132461.5449955205	1438588.9752543075	1151229.6924331067	P75782	P75782		rlmF	0	0.8844124134479008	0.025589346378256	False	0.04586603872318158	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39300	475562.2188000001	431311.6174810395	440464.0865622964	408426.5066913586	477087.33136286045	450570.3684056447	P39300	P39300		ulaG	0	0.8849127374920291	0.012100799069625976	False	0.045892203035060176	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31697	20898995.816401705	21206775.2669754	20999239.81825288	21477154.024075463	20853912.550064377	20879141.94625777	P31697	P31697		fimC	0	0.8857950873244858	-0.0024030060461740933	False	0.04591836734693878	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7G2	57332498.26478496	53870125.94888152	57337513.079829685	57771950.19136204	54691955.44327499	55393917.83638842	P0A7G2	P0A7G2		rbfA	0	0.8859345372526384	0.0058524261899021365	False	0.04594453165881738	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37908	2733956.35545946	2591418.136331113	2622163.1294791964	2800795.474707836	2704627.673157455	2489851.199518331	P37908	P37908		yfjD	0	0.8859958234172062	-0.008639598081729453	False	0.045970695970695974	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67826	5183635.00967751	4911002.117530498	5134219.518358877	5484521.274342062	5074243.590563418	4775010.612980049	P67826	P67826		cutC	0	0.8861029797414066	-0.009905329690495285	False	0.04599686028257457	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABD8	74553853.18254153	73962904.32995339	76981069.04817475	71814161.9602383	77565509.82403205	75233049.70618717	P0ABD8	P0ABD8		accB	0	0.8866068790529905	0.005673887656612459	False	0.04602302459445317	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
