protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB61	15453754.65487694	14827632.518283704	15107631.151160214	15403621.309838366	13710483.898298545	14100864.470001737	P0AB61	P0AB61		yciN	0	0.29078230375406006	0.07081213699188543	False	0.02176409185803758	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q46829	63620355.23122218	66022099.91777131	66207305.9731564	60712792.96980199	64817366.64585517	64480358.50190362	Q46829	Q46829		bglA	0	0.29084022272451254	0.043668086836799756	False	0.0217901878914405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25397	8976330.527473908	11541740.27633968	11149433.211210044	12171885.74396902	11502022.518105932	11353381.521946086	P25397	P25397		tehB	0	0.29359091301896834	-0.14547620398002292	False	0.021816283924843426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AF96	2872464.000682157	2949417.951701808	2905864.219597184	2855884.499999999	2890460.4055013666	2606803.2909471383	P0AF96	P0AF96		tabA	0	0.295232485036485	0.06328911085761446	False	0.02184237995824635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69874	12355027.776264902	11258166.460130418	10834262.555849245	10950281.19108721	11145548.400135407	10431049.425157685	P69874	P69874		potA	0	0.29544075318940216	0.08276507357707535	False	0.02186847599164927	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEU7	61493613.64963935	56772081.80640942	56864610.71757256	62283719.910723485	61710165.26206831	58348839.7399618	P0AEU7	P0AEU7		skp	0	0.29563460157973187	-0.05822387764038517	False	0.021894572025052194	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACG1	64156122.49880558	65534971.655209735	66446628.52663686	65882961.038807	65923718.88514543	67320558.22404712	P0ACG1	P0ACG1		stpA	0	0.29598814813495095	-0.02182354526148282	False	0.021920668058455117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33018	1401787.775730744	1132185.4386856682	1025094.081941742	974411.6905949466	1028618.8931940668	1087569.7973002752	P33018	P33018		yeiG	0	0.2962360468110785	0.20361208840920164	False	0.02194676409185804	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6E4	1973855.6417707317	2235849.965152773	2172963.694653666	2115454.3837793274	2011106.3468465672	1880898.2907828349	P0A6E4	P0A6E4		argG	0	0.2972788257939171	0.08740499855946199	False	0.02197286012526096	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P22707	1611092.9053007136	2127250.43102573	2010318.873875792	1969431.9234349425	2159572.9867241746	2295757.437557153	P22707	P22707		finO	0	0.2980482897270864	-0.1604168290497819	False	0.021998956158663888	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q46908	38993.67873333328	433536.1266877893	376386.0919441011	445578.5624999995	477482.15546520345	439913.156959457	Q46908	Q46908		ygcR	1	0.2980863994119131	-0.6830643720008587	False	0.022025052192066807	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00962	100681514.6564155	99390441.77666748	99178260.77564248	98859474.60465744	98909448.65740028	99514701.31786697	P00962	P00962		glnS	0	0.29913967067575903	0.009512297585662285	False	0.02205114822546973	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAV4	1850578.7547722247	2090426.138855341	1960112.126060404	1904009.8695609693	1814480.3108606415	1893626.0632528677	P0AAV4	P0AAV4		ybgJ	0	0.29916976019335884	0.07244317560859462	False	0.022077244258872655	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P45464	29666207.83706128	29760556.194817998	29762396.85193862	30603527.76204837	29582434.638061795	30247072.8928545	P45464	P45464		lpoA	0	0.2995996874267828	-0.01998149634195522	False	0.022103340292275574	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AB83	3464892.7161876084	2796431.954163597	2771386.34377817	2913021.8677636203	2640658.4838407524	2520754.942412525	P0AB83	P0AB83		nth	0	0.29975147625565485	0.16179768818391294	False	0.0221294363256785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEQ6	8174799.11486867	7747830.347010159	7990508.93120916	7441637.397133933	8012657.137606581	7715213.563340496	P0AEQ6	P0AEQ6		glnP	0	0.30019273842625954	0.045576068465301066	False	0.02215553235908142	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AF63	5326929.815284432	6078442.610693561	5746307.866411934	5737345.224829223	6089258.772325321	6313888.944031314	P0AF63	P0AF63		nsrR	0	0.3002259810927252	-0.08086374021357406	False	0.022181628392484342	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P05041	5237572.527538025	4907015.3732974725	5015798.632579946	5276074.252149634	5092334.003852462	5204792.606865074	P05041	P05041		pabB	0	0.30045257210812887	-0.03875896420805014	False	0.022207724425887268	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6Z1	35972177.02122511	33084975.636442527	34105813.52503016	36765998.10422117	35345427.04766784	34785559.28369844	P0A6Z1	P0A6Z1		hscA	0	0.3009359949964224	-0.051295995420225116	False	0.022233820459290187	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25746	12966031.940116378	13121774.406315478	14573823.486474624	14037572.837314785	13933698.278869322	14873075.300451614	P25746	P25746		hflD	0	0.30147078028253155	-0.07543680050092258	False	0.022259916492693113	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24251	12008106.237222252	10085553.71693237	10274943.088940747	10014467.053183226	9892852.188060846	9930573.385579782	P24251	P24251		crl	0	0.3017026353718151	0.11744945800964543	False	0.022286012526096036	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q46919	1037141.294325006	765772.9146024154	803443.2216905816	667211.2170471383	751359.1282115628	828984.7012381162	Q46919	Q46919		yqcC	0	0.30209730586980144	0.2136784955104378	False	0.022312108559498955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEE8	498856.01551480056	370381.2623172619	363034.5031750338	340591.43750000006	313358.2436788523	392857.0814037684	P0AEE8	P0AEE8		dam	0	0.3024001200224979	0.2353253319463961	False	0.02233820459290188	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACN4	17369144.46924151	18498115.68957746	18443431.89991556	20391192.987634208	19108075.07857329	17864546.96120273	P0ACN4	P0ACN4		allR	0	0.3024377933176352	-0.07890472779677704	False	0.022364300626304803	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P16919	38993.67873333328	1300909.0975900262	1452742.8714809949	1622551.2500000007	1556747.8193017084	1460987.4796472455	P16919	P16919		rhsD	1	0.30256110914044376	-0.73258137294936	False	0.022390396659707726	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8E1	32475024.834838904	31177244.3806411	31254875.668260384	31001185.74457004	31237359.5598498	30942799.60919826	P0A8E1	P0A8E1		ycfP	0	0.30306915591853567	0.026475548144366003	False	0.02241649269311065	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P52006	3317984.918270546	2629839.725251613	3008625.7519884994	2834883.651973592	2637997.093858904	2667294.120714269	P52006	P52006		nudI	0	0.30338923992344163	0.137867292544231	False	0.02244258872651357	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P63177	16915476.98704813	15316177.930289516	15412984.995525105	15085646.781633336	15405719.198150313	15030224.762076087	P63177	P63177		rlmB	0	0.30351662204937424	0.06576294491695735	False	0.022468684759916493	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8M0	248070878.84246865	243028819.1839413	242988575.5172456	243906542.6137149	248527282.34804252	252302334.63951653	P0A8M0	P0A8M0		asnS	0	0.3035683693529502	-0.020775850793427617	False	0.022494780793319416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9Q7	1179876687.170357	1286622492.9008048	1289972532.2018526	1292386611.26642	1298736183.9962757	1313515654.0406203	P0A9Q7	P0A9Q7		adhE	0	0.30414375095122803	-0.055810729707470086	False	0.022520876826722342	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77735	7466268.400600546	7106022.75009117	7226952.973875307	8322552.604155041	7509878.514710136	7267846.116481941	P77735	P77735		yajO	0	0.3057979612730072	-0.08363205478259804	False	0.02254697286012526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AB18	7032434.17227676	5915652.732488282	5901985.674690333	5777179.282891651	5583372.422360874	5963356.258441046	P0AB18	P0AB18		tusE	0	0.30584038823031656	0.1218056654240241	False	0.022573068893528184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P02925	38322598.23289178	38718362.86846648	39862942.25583653	39394235.84138274	41037959.76374217	39141421.152947895	P02925	P02925		rbsB	0	0.3063449074704367	-0.03257600068195941	False	0.02259916492693111	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P06959	291877686.84182453	318477566.8298448	312055755.4814096	325538383.21679765	321325064.7505643	309425516.6678058	P06959	P06959		aceF	0	0.30709231966266853	-0.05203689553154837	False	0.02262526096033403	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07017	20210727.8545301	19790295.87645164	21017126.71144625	21332380.49664956	20483109.879802704	20762603.485057075	P07017	P07017		tar	0	0.3083855543623762	-0.036419264343359875	False	0.022651356993736955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9W3	86504360.5272497	92859847.90975296	93037919.41637792	94188076.8550324	95852772.66798532	91416328.83841497	P0A9W3	P0A9W3		yjjK	0	0.30840549115651056	-0.04717747064439603	False	0.022677453027139877	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A870	361495241.10379255	349122004.767742	354697836.27042216	350144304.7484536	349588105.48143715	351074277.35813385	P0A870	P0A870		talB	0	0.30845268741859205	0.01978290394230353	False	0.022703549060542796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46474	2287923.578374032	2092179.829329179	2036089.0377816893	2196709.476663117	2290049.06197637	2238213.5408256496	P46474	P46474		yhdP	0	0.30933109188602725	-0.06781086371017139	False	0.022729645093945722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37127	2540553.599949413	1672357.441336721	751778.8344513507	2233776.499999998	2475142.5289738458	2343046.8108464964	P37127	P37127		aegA	0	0.3095697645935244	-0.5063218849708582	False	0.022755741127348645	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8W5	6797407.585641299	6571573.969764643	6955982.579231148	6622886.702945786	6682323.732639124	6570337.853527506	P0A8W5	P0A8W5		yqgE	0	0.31003129255816836	0.03225814723402334	False	0.022781837160751568	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7C6	29126364.60030531	26682414.792880792	25861790.819282647	26155162.97012612	26595499.770675976	24878750.194198567	P0A7C6	P0A7C6		pepE	0	0.31016067639084827	0.07321292307841872	False	0.02280793319415449	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P75792	796335.1451331668	845742.5022494529	940097.724918375	970345.568466434	914808.7146140232	876227.4130594458	P75792	P75792		ybiV	0	0.3102931209857195	-0.09680333363928686	False	0.022834029227557413	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9D8	270704231.4428021	261439906.8471589	261004291.2517613	270415379.3149836	267880982.43895376	267555900.5359393	P0A9D8	P0A9D8		dapD	0	0.31125834474779124	-0.02292449557392859	False	0.022860125260960335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37182	11041992.280283922	10898342.843958786	10905146.3808339	11188699.76583542	11750719.76064786	10904575.457524763	P37182	P37182		hybD	0	0.3114489488322146	-0.043204960700768374	False	0.022886221294363258	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q57261	22422552.344563704	21531391.436400693	21741413.431931417	21238505.75377292	21785530.483125582	21550781.06808297	Q57261	Q57261		truD	0	0.31168511172820745	0.02481976010136738	False	0.022912317327766184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37648	25638920.88016821	27040575.084121738	25160569.50015116	25536992.088889062	25362355.76628884	24643406.372229677	P37648	P37648		yhjJ	0	0.3120720170373372	0.043219539218252646	False	0.022938413361169103	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76291	6973698.617844938	6243701.264510447	6507815.510417027	6124785.619031227	6373261.274139999	6369516.911249799	P76291	P76291		cmoB	0	0.3126265047165114	0.06413290109686219	False	0.022964509394572025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15067	3037110.156133345	3992055.222566337	3864777.227399323	4191877.717635996	3995708.169039159	3903414.953392139	P15067	P15067		glgX	0	0.31289919205053707	-0.15040749792064143	False	0.02299060542797495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7V8	568722548.8352715	603393744.7741994	604922515.6032684	631386526.4103222	606631466.1397182	594549150.3558925	P0A7V8	P0A7V8		rpsD	0	0.3131954392520687	-0.04439086871753411	False	0.02301670146137787	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77718	20897781.29449732	19879957.744707484	19568784.092322063	19869303.929394115	19272466.013778105	19587506.939520672	P77718	P77718		thiI	0	0.31323424085522755	0.03919077797467415	False	0.023042797494780796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AF06	1542644.2902522965	1304540.260272547	1281172.7173903098	1267199.896294227	1341447.566941231	1173910.7145239066	P0AF06	P0AF06		motB	0	0.3133726226405067	0.12620555491892552	False	0.02306889352818372	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABU7	2930335.941745952	4328023.334657267	4074423.6177957454	4285292.289735289	4368117.430487565	4399598.646289287	P0ABU7	P0ABU7		exbB	0	0.3136299189919426	-0.2038801725303322	False	0.023094989561586638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8H8	4852154.582882008	5403282.778295023	5246525.692458938	5735006.739368338	5303866.615901287	5241818.373960347	P0A8H8	P0A8H8		yacG	0	0.31434272495178844	-0.07071107843931487	False	0.023121085594989564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADT8	19053984.585424267	20324919.71180257	19681032.18046484	18245114.262819488	19279887.411588144	19623424.798844885	P0ADT8	P0ADT8		ygiM	0	0.31454657811312525	0.04746602900088386	False	0.023147181628392487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A890	3124218.0822772128	3482769.974253448	3362587.615035417	3397498.561397006	3477054.1935617607	3514965.4973037792	P0A890	P0A890		tusA	0	0.3145728562951575	-0.05952475342798758	False	0.02317327766179541	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7J7	379939288.9344049	348634239.2992958	356253437.9216562	369404428.1723032	387947040.3286288	367624813.97278935	P0A7J7	P0A7J7		rplK	0	0.3148407387396868	-0.05242963995412313	False	0.023199373695198332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07003	12380222.136869978	11897833.400332777	12380879.036572265	11923260.578069946	12227537.002351075	11793783.176912772	P07003	P07003		poxB	0	0.31486230257954634	0.02839058032577207	False	0.023225469728601254	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24202	9611002.16806729	8668862.052696353	8879439.993045848	8613930.382737549	9093803.618603254	7860192.818180636	P24202	P24202		mrr	0	0.31488104724564975	0.08711133597302077	False	0.023251565762004177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACB0	10369032.071475	11201828.326387806	10021263.64022944	9985432.290089527	10029767.294194724	10182740.078696096	P0ACB0	P0ACB0		dnaB	0	0.31488880396049823	0.06511481618788105	False	0.0232776617954071	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6B4	20035134.879145037	20125506.283410627	20106961.61837769	20219009.26334782	19446205.71645059	19695322.80378327	P0A6B4	P0A6B4		alr	0	0.31502804486780905	0.02187851866036335	False	0.023303757828810025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A850	977878597.6394122	1060053080.8346046	1056267116.7717762	1060841245.1294416	1076037983.54645	1063791642.1668018	P0A850	P0A850		tig	0	0.31534013422447466	-0.04880844065457215	False	0.023329853862212944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33025	5824018.262042415	5239522.590720842	5289749.259941828	4953344.775610064	5191507.08739138	5409298.009919169	P33025	P33025		psuG	0	0.3156453029936018	0.07228137509834599	False	0.023355949895615867	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A867	30359158.23940883	28292339.223614287	28631945.6281198	28928045.66157831	27436950.54091057	28216209.709995463	P0A867	P0A867		talA	0	0.31615630780298704	0.045370883456450406	False	0.023382045929018793	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADR6	8169950.162956853	8727715.908576043	9180229.106961254	8765391.575433109	8994640.629580067	9736899.512503078	P0ADR6	P0ADR6		rlmM	0	0.31688583614947935	-0.07644321230731048	False	0.023408141962421712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15286	405241.7047863698	459251.3073901724	630279.2162603146	625508.2499999994	548857.078180701	589039.5066005989	P15286	P15286		flk	0	0.3169694363791214	-0.23843805524402012	False	0.023434237995824638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADP9	21760570.787703317	20788586.97608137	22306801.162213776	21299661.668102156	21091324.50820473	20698901.786707398	P0ADP9	P0ADP9		yihD	0	0.31701746751239224	0.03983034569797165	False	0.023460334029227557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33221	2955804.9401682103	2940650.31874571	2858943.990894975	2907155.772427166	2740082.337824991	2890850.6085150377	P33221	P33221		purT	0	0.31721912376266626	0.03625981402544487	False	0.02348643006263048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77247	7945840.623250052	7221227.676147234	7143615.371732498	7225681.804801449	7034400.481858487	7042160.106472138	P77247	P77247		yniC	0	0.3176645114612721	0.06672941848645968	False	0.023512526096033406	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10442	437323.7981305602	522372.413290213	485221.1876026772	585774.3125000005	471710.0522525968	529705.110406589	P10442	P10442		rnhB	0	0.3176773185249113	-0.1354873430366953	False	0.023538622129436325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24178	8966524.652528642	7362555.653189091	7562846.591197676	7204219.880843061	7278632.005796574	7418685.145495886	P24178	P24178		yffB	0	0.31857180647973665	0.125491092078052	False	0.02356471816283925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACP1	12437403.225016093	12423879.078207238	12189012.237906834	12413400.046161711	12664050.140838517	12383291.375503212	P0ACP1	P0ACP1		cra	0	0.3187611976860494	-0.015894447393524545	False	0.023590814196242173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76208	38993.67873333328	605508.8349500626	667431.7718734317	736804.0625000003	657616.9425922339	704328.2329581052	P76208	P76208		yniB	1	0.3195389591994451	-0.6778343438420433	False	0.023616910229645093	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8T7	540636378.0376981	575770641.6768227	569453552.4960682	576703048.6996074	575983861.6674993	575693881.6787108	P0A8T7	P0A8T7		rpoC	0	0.3202098235019086	-0.03593587883596897	False	0.02364300626304802	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07395	186889736.32121184	183266082.19314528	185379497.9794733	182618249.691292	185842931.5706061	177638586.73829663	P07395	P07395		pheT	0	0.32126926910646497	0.024714085634333867	False	0.02366910229645094	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEN1	28998034.531241115	32953295.75476164	32311372.970118407	32286652.035447743	33178783.582928687	33592955.073841095	P0AEN1	P0AEN1		fre	0	0.3214239407595224	-0.07159212765710704	False	0.023695198329853864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77173	6021511.121931507	9378196.313657008	9566962.065500196	10020094.980265113	9706859.05488786	9749550.830058554	P77173	P77173		zipA	0	0.3214929150258011	-0.23956208730480139	False	0.023721294363256786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7G2	38491667.178851455	45006470.266283736	44388389.83249588	44138066.48847889	44858401.317457005	47051727.74519187	P0A7G2	P0A7G2		rbfA	0	0.3226985934054845	-0.08925353611546755	False	0.02374739039665971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P63204	439633.92091458256	302165.44546798134	376735.98254735424	445699.68750000006	437912.67206495575	391161.7275331236	P63204	P63204		gadE	0	0.32285959057114805	-0.18863074779556646	False	0.02377348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AB43	3975000.9214008017	2981948.0518124187	2969174.10029544	2741574.810196852	2853950.973520752	3034099.827657585	P0AB43	P0AB43		ycgL	0	0.32309599750503815	0.20193237192845317	False	0.023799582463465554	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24228	5013458.993320188	4975797.10955951	5868350.048995716	5803339.4115726445	5346427.297517769	5875554.9324749485	P24228	P24228		dacB	0	0.3255114084328441	-0.10250705412065253	False	0.02382567849686848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76569	5032548.82555626	4391704.219096548	4359196.144168534	4517833.958888203	5101243.033631698	5181539.81232573	P76569	P76569		yfgD	0	0.3259146454313118	-0.10272034520026403	False	0.0238517745302714	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P52599	2348167.792223734	1996152.6535261944	2057642.2432947927	1801841.7499999988	1971297.256527441	2138923.26438632	P52599	P52599		emrK	0	0.3260410590785123	0.11485280354349257	False	0.02387787056367432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37673	1260282.073386622	1453585.1302771245	1564512.9599918989	1510611.260230458	1495374.724750653	1619571.3916266412	P37673	P37673		yiaL	0	0.3261298122960565	-0.11256253827602879	False	0.023903966597077247	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7F3	5480273.520043717	6382990.0673563415	6312785.436328366	6415383.658728214	6530699.270581929	6345520.635239777	P0A7F3	P0A7F3		pyrI	0	0.3274257799404809	-0.08593443751658016	False	0.023930062630480167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACS7	2859695.1082539447	2422685.0968972063	2352244.7768734843	2260241.24901618	2321304.5543328878	2441635.4809258063	P0ACS7	P0ACS7		rpiR	0	0.32783770383492605	0.12043261770982176	False	0.023956158663883093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P65556	5610099.272063188	6633333.637914364	6310961.272479872	6567309.012798166	6587162.856945464	6562952.6200755965	P65556	P65556		yfcD	0	0.327918458603966	-0.08771022119572025	False	0.023982254697286015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P21170	52129735.259872906	52288200.77670772	52008539.22358053	54648504.79142103	54228284.49150896	51428037.60574655	P21170	P21170		speA	0	0.3290313958760374	-0.03533315650972399	False	0.024008350730688934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P04425	47162378.75486977	48334878.72677449	49765179.79017943	46560328.44185033	47239734.543648176	48357028.8580324	P04425	P04425		gshB	0	0.32904834792136345	0.031175618420625276	False	0.02403444676409186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8B5	2746992.321337941	3517452.7924811305	3324258.548325208	2874978.6470298604	2425433.178488272	3208995.447734585	P0A8B5	P0A8B5		ybaB	0	0.32935445113814404	0.1722771405016446	False	0.024060542797494783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P26646	27594578.95202669	28022598.33209654	27747473.265187547	26293363.922778063	27364890.62572372	27899863.136968028	P26646	P26646		acuI	0	0.3297009542236939	0.03160728234346209	False	0.024086638830897705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0CK95	39687047.02991772	39908474.47964266	41099899.47944655	38529508.10936143	39302811.01059342	40470127.93501073	P0CK95	P0CK95		yghJ	0	0.3303345491682018	0.028891027599190724	False	0.024112734864300628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00579	40884379.3878566	44208404.39659481	43915698.74551189	45518079.23240415	45286088.97768796	42785976.34304776	P00579	P00579		rpoD	0	0.3314689637648289	-0.05034765025293906	False	0.02413883089770355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39838	1196954.3904763595	1122665.870093089	1268888.7954527775	1304078.2653970828	1267419.2225486715	1194456.5742872332	P39838	P39838		rcsD	0	0.3317668021026378	-0.06963084028874571	False	0.024164926931106473	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AE88	17337516.538149673	20951253.56939049	21310442.50618012	22848414.63883039	20915966.51842732	20790544.645005874	P0AE88	P0AE88		cpxR	0	0.33188265516783466	-0.11523391234778353	False	0.024191022964509395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AD70	3938970.7358877584	3495886.7751863827	3503863.1334306514	2841559.306513016	3931733.73978139	2607790.589585744	P0AD70	P0AD70		ampH	0	0.3318954977558084	0.22161752797896223	False	0.02421711899791232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76541	549728.0472035361	420067.4847326598	500698.24794005527	472158.9999999996	588899.9627022251	588144.4609849325	P76541	P76541		eutL	0	0.3331626443619196	-0.16546867962331196	False	0.02424321503131524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77774	48687990.16158055	45808717.10838662	44975406.40692864	45336828.149537295	43714871.93147254	45967241.201321006	P77774	P77774		bamB	0	0.33335306314988905	0.04681488411000351	False	0.024269311064718163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P46122	1980916.5321816197	1941861.130827504	2081604.2569724296	2030096.0000000007	1910195.242111644	1752298.4434102492	P46122	P46122		yajI	0	0.33441944323806777	0.07693062931307824	False	0.02429540709812109	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6T5	17436456.6274429	16782790.000780225	17498285.889447942	17408140.723894067	16288613.229107562	16684931.03298276	P0A6T5	P0A6T5		folE	0	0.33454099067830245	0.03775407175513059	False	0.024321503131524008	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25516	13045094.40573113	11103526.643165084	11808358.000664858	11584899.293248158	11495297.066420555	10685414.240628043	P25516	P25516		acnA	0	0.3348375735060853	0.09071717020347632	False	0.024347599164926934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10371	5906960.207621967	6750588.454294236	6654628.100021258	6599316.373598347	6672874.814033433	7081008.078230939	P10371	P10371		hisA	0	0.3355131213500477	-0.07574479968227604	False	0.024373695198329857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33667	930384.9443221838	793508.5950130342	849137.3969387985	902926.2499999992	921555.742269016	898105.1679646976	P33667	P33667		selU	0	0.3358380429827339	-0.08150943266074158	False	0.024399791231732776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
