Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P29680	P29680		hemE		4977790.0	5112100.0	5276860.0	5166260.0	5138710.0	5314000.0	0	0.4648458139741487	0.023487243805485534	False	0.035524215007982966	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8H8	P0A8H8		yacG		1913450.0	2023740.0	1938880.0	2104300.0	1977000.0	1941190.0	0	0.46536846508392976	0.035508510528807345	False	0.035550824906865355	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P52599	P52599		emrK		1817000.0	1468250.0	2053620.0	1838420.0	1048280.0	1719970.0	0	0.46555361534064005	-0.2128101663967499	False	0.035577434805747744	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P52061	P52061		rdgB		7716480.0	7978380.0	7853600.0	8016880.0	8346170.0	7697650.0	0	0.467586045977913	0.031045900662621535	False	0.035604044704630126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76658	P76658		hldE		9359120.0	9243070.0	9119590.0	9192620.0	9199330.0	9145000.0	0	0.46962640361608743	-0.009651120061280822	False	0.03563065460351251	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAB4	P0AAB4		ubiD		2166550.0	2202090.0	2100220.0	2254760.0	2072760.0	2383210.0	0	0.4708246630637078	0.05295822271244345	False	0.03565726450239489	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P23331	P23331		tdk		2767130.0	3001490.0	3191210.0	2921790.0	2773920.0	2931140.0	0	0.47143493259894714	-0.05463748823330833	False	0.03568387440127727	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P27859	P27859		tatD		1636450.0	1575490.0	1671310.0	1572820.0	1532510.0	1663300.0	0	0.47246337816922973	-0.03426679147239648	False	0.03571048430015966	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P23847	P23847		dppA		830768.0	1032790.0	952813.0	1094620.0	903890.0	1009000.0	0	0.4735062554060925	0.09473214195564286	False	0.035737094199042044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05041	P05041		pabB		1738440.0	1775320.0	1786840.0	1794960.0	1709720.0	1722380.0	0	0.47588344377615915	-0.02015595470185603	False	0.03576370409792443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A964	P0A964		cheW		16193600.0	15812000.0	15580400.0	15791600.0	15362700.0	15872700.0	0	0.4793056051971153	-0.01704788796536733	False	0.035790313996806815	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A799	P0A799		pgk		391589000.0	388453000.0	389375000.0	390426000.0	389320000.0	385424000.0	0	0.4793211664817409	-0.005249007723961362	False	0.0358169238956892	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69451	P69451		fadD		4431140.0	3679350.0	3863160.0	4638720.0	2415570.0	3214740.0	0	0.4810625474068802	-0.22156309187856418	False	0.035843533794571586	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76170	P76170		ynfB		2540410.0	2362280.0	2429960.0	2508010.0	2493840.0	2464840.0	0	0.4828994085687899	0.026134156158636995	False	0.03587014369345397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P16676	P16676		cysA		738325.0	889139.0	756149.0	782204.0	872904.0	859405.0	0	0.4838203259551018	0.07712899124282833	False	0.03589675359233635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6H1	P0A6H1		clpX		27978600.0	28235000.0	27382900.0	28594900.0	27477200.0	28569400.0	0	0.48422621390011694	0.01792265370621535	False	0.03592336349121873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P33593	P33593		nikD		100396.0	669196.0	639761.0	559341.0	604758.0	719974.0	1	0.48546977526209906	0.41882185639721176	False	0.035949973390101114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9K7	P0A9K7		phoU		3256360.0	3296250.0	3239120.0	3355720.0	3489220.0	3176360.0	0	0.4889106971991649	0.0334339899947147	False	0.0359765832889835	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AB46	P0AB46		ymgD		2055290.0	2016680.0	1917160.0	2140930.0	1885790.0	2228970.0	0	0.4889161411491378	0.06282257404814481	False	0.03600319318786589	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P30125	P30125		leuB		891000.0	976125.0	860291.0	919535.0	945301.0	950814.0	0	0.4892831228743608	0.045933246032168536	False	0.036029803086748274	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69428	P69428		tatA		25382300.0	26176500.0	26209700.0	25564200.0	26181900.0	25053100.0	0	0.4897096094051536	-0.018094629534458916	False	0.036056412985630656	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6Y8	P0A6Y8		dnaK		47618000.0	47991800.0	47727800.0	48109100.0	46931000.0	47424500.0	0	0.4898368346909622	-0.008813624862369843	False	0.03608302288451304	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P63228	P63228		gmhB		4466510.0	4226000.0	4705000.0	4277200.0	5270300.0	4614520.0	0	0.4899796074073875	0.08006216604554857	False	0.03610963278339543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG07	P0AG07		rpe		12809700.0	12292000.0	13164300.0	12688600.0	12386400.0	12542800.0	0	0.49029354053911023	-0.024647623637859516	False	0.03613624268227781	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACD4	P0ACD4		nifU		16090300.0	16761200.0	16397400.0	16602600.0	16696200.0	16446700.0	0	0.4917649903817004	0.01447452314651429	False	0.03616285258116019	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9T6	P0A9T6		ybaQ		867079.0	808899.0	815108.0	39940.6	891852.0	863290.0	1	0.4937513354985344	-0.4727245981325799	False	0.036189462480042574	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P07604	P07604		tyrR		2451300.0	2438450.0	2526760.0	2437160.0	2513530.0	2578040.0	0	0.49453882667100685	0.021666066290749113	False	0.036216072378924956	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AB80	P0AB80		ilvE		6320920.0	6410620.0	6111040.0	6706630.0	6190320.0	6352290.0	0	0.4947492494128068	0.030804968390845042	False	0.03624268227780735	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8L5	P0A8L5		ycgN		1132350.0	1200490.0	1088870.0	1108360.0	1192440.0	1230170.0	0	0.49478803281432665	0.04534707129859423	False	0.036269292176689734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG27	P0AG27		yibN		16439500.0	16820800.0	16788000.0	16586100.0	16446100.0	16692000.0	0	0.4965508421610561	-0.009372905507915823	False	0.036295902075572116	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P11349	P11349		narH		3746990.0	3577030.0	3668620.0	3614500.0	3664930.0	3587120.0	0	0.49738308147876187	-0.016643931939737223	False	0.0363225119744545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P16432	P16432		hycF		447104.0	499009.0	478313.0	487120.0	512959.0	468611.0	0	0.4990118598394936	0.04414924032847163	False	0.03634912187333688	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P07117	P07117		putP		398555.0	392351.0	409112.0	387139.0	444325.0	409879.0	0	0.4991763205585127	0.04884576077051863	False	0.03637573177221927	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P38134	P38134		etk		4959000.0	4914850.0	4999700.0	4961090.0	4796430.0	4971930.0	0	0.499214587456406	-0.014045468190237458	False	0.03640234167110165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77561	P77561		ydeP		432446.0	387195.0	460341.0	496718.0	445133.0	411176.0	0	0.4994215790027267	0.08006710676679152	False	0.03642895156998403	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P00926	P00926		dsdA		1414100.0	1412190.0	1370520.0	1420740.0	1370770.0	1346990.0	0	0.5020197592936759	-0.020185192906419264	False	0.036455561468866415	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P04335	P04335		frsA		4470600.0	4608030.0	4431590.0	4571690.0	4518990.0	4551460.0	0	0.5020749476554969	0.014018805534867975	False	0.036482171367748804	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P00959	P00959		metG		18970300.0	19009800.0	18777000.0	18634700.0	18581200.0	19115500.0	0	0.5035446052011753	-0.010861549667648917	False	0.03650878126663119	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P33898	P33898		gapC		4823890.0	5023160.0	4748620.0	5121380.0	4791180.0	4960370.0	0	0.5037841865909499	0.027148451623738683	False	0.036535391165513575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76002	P76002		pliG		3199270.0	3088770.0	3215110.0	3222750.0	3080100.0	3515160.0	0	0.5040577466959203	0.0470248346861598	False	0.03656200106439596	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6T1	P0A6T1		pgi		39368200.0	39689400.0	39556400.0	38343400.0	39623500.0	39612500.0	0	0.5046017233078004	-0.012638980053770125	False	0.03658861096327834	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76290	P76290		cmoA		2180170.0	2126870.0	2162490.0	2142390.0	2188370.0	2000470.0	0	0.5047667537082136	-0.031175100233654624	False	0.03661522086216072	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6I0	P0A6I0		cmk		10781700.0	10914900.0	10540700.0	10635800.0	10882600.0	11100400.0	0	0.5050981084589415	0.016972790723049365	False	0.03664183076104311	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P10441	P10441		lpxB		1119630.0	1084290.0	1110420.0	1109350.0	1099110.0	1143440.0	0	0.5061363242041612	0.016257500228169738	False	0.03666844065992549	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P15977	P15977		malQ		2925090.0	2823190.0	2971040.0	2851750.0	3035490.0	2986330.0	0	0.5062955751272797	0.02529901712310788	False	0.036695050558807875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
Q57154	Q57154		repB		944280.0	929698.0	971796.0	950106.0	844528.0	960697.0	0	0.50827316155915	-0.04659545208284092	False	0.036721660457690264	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9F3	P0A9F3		cysB		3900620.0	3952940.0	3906420.0	3851040.0	3830550.0	3970950.0	0	0.5085229884286085	-0.013241141344217555	False	0.036748270356572646	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69795	P69795		chbB		514702.0	550299.0	531450.0	589795.0	436797.0	453083.0	0	0.5087802487830304	-0.10958793979983174	False	0.036774880255455035	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24169	P24169		speF		3260270.0	3295470.0	3334920.0	3347220.0	3207710.0	3226110.0	0	0.5096369963113017	-0.016078922246258037	False	0.03680149015433742	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P28248	P28248		dcd		2903540.0	3028730.0	3089530.0	3053730.0	3039780.0	3059010.0	0	0.5100707147087444	0.02075371710630543	False	0.0368281000532198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P60340	P60340		truB		7860190.0	8216350.0	8314350.0	8279510.0	7852800.0	7823370.0	0	0.5123250800281941	-0.025974635606403885	False	0.03685470995210218	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P11988	P11988		bglB		1408180.0	1265360.0	1572180.0	1688520.0	1349890.0	1492380.0	0	0.5125952487192438	0.09375339373866928	False	0.03688131985098456	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7D1	P0A7D1		pth		5544470.0	5476700.0	5636320.0	5631920.0	5362900.0	5462090.0	0	0.5127777631526513	-0.01747755117980462	False	0.03690792974986695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75863	P75863		ycbX		1924380.0	2086250.0	2000570.0	2046800.0	2079810.0	2000480.0	0	0.5136822696841328	0.027549021931759135	False	0.036934539648749334	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAN1	P0AAN1		hybE		1119150.0	1130130.0	1143530.0	1146140.0	1177140.0	1113770.0	0	0.5145842058372464	0.01869019899930926	False	0.03696114954763172	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P02925	P02925		rbsB		9449760.0	9463760.0	9511860.0	9633190.0	9253020.0	9233830.0	0	0.5167669734237474	-0.015580989070157812	False	0.036987759446514105	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P19931	P19931		hyaE		1456970.0	1493060.0	1550880.0	1559470.0	1504430.0	1507440.0	0	0.5180754590654972	0.02240040851040275	False	0.03701436934539649	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P09424	P09424		mtlD		2318400.0	2362780.0	2230230.0	2352220.0	2231380.0	2198640.0	0	0.519208795664784	-0.027218228282227735	False	0.03704097924427888	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AE48	P0AE48		ytfP		5005550.0	4944440.0	4971190.0	4899250.0	4791560.0	5052970.0	0	0.5201745043792293	-0.01725518262687697	False	0.03706758914316126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGD7	P0AGD7		ffh		5073590.0	4987740.0	5033970.0	4816520.0	5061040.0	5034860.0	0	0.5202395534593809	-0.01758503049715983	False	0.03709419904204364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6X3	P0A6X3		hfq		1089030.0	949552.0	926190.0	995215.0	1041020.0	1048510.0	0	0.5205124585377434	0.057230072733644555	False	0.03712080894092602	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9W3	P0A9W3		yjjK		8830900.0	8780850.0	8496680.0	8827640.0	8650770.0	8902160.0	0	0.5214668812950684	0.014960031491093678	False	0.037147418839808405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7F6	P0A7F6		speD		2024290.0	1987240.0	1946630.0	1882790.0	1983590.0	1999800.0	0	0.5220839601783103	-0.02244552618324219	False	0.0371740287386908	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P45568	P45568		dxr		1850660.0	1708340.0	1709480.0	1916310.0	1714830.0	1795280.0	0	0.5242800761948991	0.04261392277546384	False	0.03720063863757318	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AF67	P0AF67		yjeE		3778740.0	3762810.0	3532740.0	3853970.0	3751800.0	3670900.0	0	0.5243392494365545	0.02612689585122826	False	0.037227248536455565	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P45523	P45523		fkpA		28940900.0	29254200.0	28746900.0	29716800.0	28969600.0	28897500.0	0	0.5257728970138039	0.010612409075576182	False	0.03725385843533795	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6I3	P0A6I3		coaA		3457140.0	3524570.0	3422990.0	3406690.0	3530790.0	3608680.0	0	0.5268048283551089	0.019482421429691886	False	0.03728046833422033	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76506	P76506		mlaA		8129900.0	8403510.0	8425640.0	8278600.0	8011600.0	8370330.0	0	0.5270304102591726	-0.017359216651908406	False	0.03730707823310272	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A850	P0A850		tig		139767000.0	138112000.0	137370000.0	137755000.0	138321000.0	137532000.0	0	0.5277692643311046	-0.005712603393323908	False	0.0373336881319851	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39838	P39838		rcsD		777638.0	809148.0	755907.0	855242.0	754829.0	802671.0	0	0.5278005947128254	0.04250574562301096	False	0.03736029803086748	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGE9	P0AGE9		sucD		10768900.0	11206800.0	11060600.0	11103600.0	11101400.0	11123900.0	0	0.5278619956002972	0.01272158613960284	False	0.037386907929749864	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEY5	P0AEY5		mdaB		1642130.0	2057490.0	1746700.0	2013750.0	1879360.0	1845150.0	0	0.5289039244686232	0.07533158715077147	False	0.037413517828632246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADZ0	P0ADZ0		rplW		8509560.0	8452970.0	8680960.0	8532540.0	8541020.0	8800920.0	0	0.5303461434801371	0.012937247358881668	False	0.03744012772751464	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6R0	P0A6R0		fabH		18080900.0	18318200.0	18384900.0	18193600.0	18413300.0	17648000.0	0	0.5307953647199968	-0.014001167239923725	False	0.037466737626397024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AA39	P0AA39		rluC		1028730.0	959246.0	996386.0	997225.0	1004690.0	1030060.0	0	0.5309016074807233	0.022835314275146505	False	0.03749334752527941	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACT6	P0ACT6		uidR		792846.0	628759.0	644697.0	615664.0	734158.0	569017.0	0	0.5309583542345104	-0.10681745902556218	False	0.03751995742416179	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEC0	P0AEC0		yoaE		384363.0	395954.0	412663.0	349538.0	382087.0	416444.0	0	0.5323768743833267	-0.05536050491343311	False	0.03754656732304417	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05637	P05637		apaH		1608850.0	1617450.0	1648210.0	1528290.0	1906940.0	1686120.0	0	0.5324072824047751	0.07126695596402147	False	0.03757317722192656	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6B7	P0A6B7		iscS		17565700.0	17682300.0	17620100.0	17482400.0	17457400.0	17728800.0	0	0.5332317454633363	-0.005454368072623858	False	0.03759978712080894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69786	P69786		ptsG		5701510.0	5467060.0	5497340.0	5495520.0	5577100.0	5412650.0	0	0.5356299934914771	-0.01572257829155549	False	0.037626397019691324	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05020	P05020		pyrC		6233250.0	6340810.0	6450750.0	6310840.0	6393660.0	6102810.0	0	0.5381893085632464	-0.01658852998690796	False	0.037653006918573706	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77499	P77499		sufC		3032690.0	2963890.0	3163770.0	3201800.0	3009370.0	3112110.0	0	0.5383806358381946	0.02543487306313126	False	0.037679616817456095	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P18776	P18776		dmsB		2211270.0	2217060.0	2266090.0	2261750.0	2192710.0	2331540.0	0	0.5395726294981493	0.019602363202957544	False	0.037706226716338484	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACM2	P0ACM2		ydfH		799594.0	772908.0	731988.0	695069.0	650422.0	834404.0	0	0.5401022057753977	-0.08018886159880602	False	0.037732836615220866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69908	P69908		gadA		3592200.0	3599120.0	3694860.0	3667700.0	3558850.0	3855010.0	0	0.5401585153984454	0.025663194278060898	False	0.03775944651410325	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFC3	P0AFC3		nuoA		2323260.0	2371150.0	2317910.0	2269320.0	2380110.0	2282170.0	0	0.5402855314556906	-0.016703429821167553	False	0.03778605641298563	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAX8	P0AAX8		ybiS		5331820.0	5184470.0	5356940.0	5224000.0	5204690.0	5315100.0	0	0.541446887153965	-0.011812845702834236	False	0.03781266631186801	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGJ5	P0AGJ5		yfiF		13090100.0	12771500.0	12997800.0	13101300.0	12536000.0	12837000.0	0	0.5423091123153813	-0.01436854702873981	False	0.0378392762107504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77718	P77718		thiI		2434010.0	2439410.0	2467660.0	2397210.0	2550670.0	2491620.0	0	0.5424581461438926	0.019213338655912227	False	0.03786588610963278	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AD59	P0AD59		ivy		2884690.0	2502410.0	2678840.0	2715830.0	2909570.0	2702750.0	0	0.543010174792309	0.04615337951714467	False	0.03789249600851517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P00935	P00935		metB		1242440.0	1022420.0	1155620.0	1318770.0	1120660.0	1156950.0	0	0.5432073436827267	0.07234667224988409	False	0.037919105907397554	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P42596	P42596		rlmG		2240090.0	2215660.0	2252590.0	2228020.0	2275660.0	2240420.0	0	0.5448336275521407	0.0076701172696647555	False	0.03794571580627994	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77774	P77774		bamB		14517500.0	15024200.0	15380200.0	14797700.0	14950900.0	14623100.0	0	0.5499767522214206	-0.017779120951359688	False	0.037972325705162326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AB38	P0AB38		lpoB		5277460.0	5438390.0	5237290.0	5198390.0	5655650.0	5395360.0	0	0.5499984085261306	0.026546035927148465	False	0.03799893560404471	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P62768	P62768		yaeH		5521860.0	5626200.0	5594640.0	5662030.0	5396700.0	5514560.0	0	0.5501045861347095	-0.014672178339990365	False	0.03802554550292709	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A948	P0A948		rimJ		406750.0	439725.0	409687.0	528949.0	427569.0	389505.0	0	0.5502896907581274	0.09968052970724514	False	0.03805215540180947	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADC6	P0ADC6		lptG		1190980.0	1026860.0	1134430.0	1089600.0	1049160.0	1108170.0	0	0.5505696415834073	-0.046062069746007676	False	0.038078765300691854	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AC28	P0AC28		ygfA		407463.0	412235.0	392108.0	440014.0	329889.0	373462.0	0	0.5521228022766079	-0.08387272074371672	False	0.03810537519957424	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P07762	P07762		glgB		3777120.0	3820520.0	3932930.0	3784400.0	3875680.0	3755330.0	0	0.5521237234833618	-0.014481155813449022	False	0.03813198509845663	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P23908	P23908		argE		2564390.0	2643300.0	2773320.0	2685990.0	2820880.0	2634540.0	0	0.5522823182570724	0.028707342936988667	False	0.038158594997339014	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P65870	P65870		queD		3269540.0	3277240.0	3145810.0	3138620.0	3078630.0	3313560.0	0	0.5554470902511692	-0.02428339566874805	False	0.038185204896221396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08839	P08839		ptsI		33383100.0	33937200.0	33213100.0	33621600.0	33820600.0	33562400.0	0	0.5558583312087276	0.006746113804244089	False	0.03821181479510378	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75821	P75821		ybjS		1382040.0	1207320.0	1500850.0	1573090.0	1466430.0	1282220.0	0	0.5562491561091905	0.07943736482666039	False	0.03823842469398617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P03018	P03018		uvrD		2446830.0	2364420.0	2477530.0	2309910.0	2422540.0	2450840.0	0	0.5572470410252037	-0.021032595249417876	False	0.03826503459286855	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P61949	P61949		fldA		7157180.0	7385460.0	7182230.0	7105250.0	7301320.0	7138600.0	0	0.5608201967308082	-0.011983062152569503	False	0.03829164449175093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9T8	P0A9T8		ybbA		837027.0	721541.0	823633.0	824306.0	811418.0	822025.0	0	0.561881775792924	0.0450424397871373	False	0.03831825439063331	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P28905	P28905		holC		1356660.0	1258630.0	1322900.0	1337860.0	1227770.0	1291280.0	0	0.5627497761480473	-0.03008723503925898	False	0.038344864289515695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6V1	P0A6V1		glgC		7559100.0	7578460.0	7371770.0	7589850.0	7422930.0	7689820.0	0	0.5628244744682527	0.01233441567185407	False	0.03837147418839809	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P29018	P29018		cydD		702663.0	806606.0	674117.0	750031.0	745392.0	771493.0	0	0.5630275352435267	0.05416372697144168	False	0.038398084087280474	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24216	P24216		fliD		1333630.0	1388560.0	1409060.0	1343530.0	1322180.0	1403320.0	0	0.5652901565256097	-0.021893449518689483	False	0.038424693986162856	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG24	P0AG24		spoT		5372380.0	4926250.0	4869620.0	5211990.0	5082370.0	5202960.0	0	0.5659225466076714	0.03096409955562611	False	0.03845130388504524	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P09372	P09372		grpE		48117100.0	48003200.0	48291900.0	47464300.0	51484300.0	48032600.0	0	0.5659858716694991	0.025439008501451116	False	0.03847791378392762	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABK5	P0ABK5		cysK		38612300.0	37516300.0	37973600.0	37404200.0	37928700.0	38055500.0	0	0.5664958467335478	-0.009053552979631856	False	0.03850452368281001	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37617	P37617		zntA		2064820.0	2103540.0	2111040.0	2120140.0	1979270.0	2090840.0	0	0.5678614948232655	-0.020629039996724403	False	0.03853113358169239	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AB83	P0AB83		nth		1467520.0	1536240.0	1609600.0	1521700.0	1358520.0	1584190.0	0	0.5694847922497576	-0.047348349719094816	False	0.03855774348057477	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9U1	P0A9U1		ybhF		569963.0	536365.0	462363.0	546301.0	549123.0	537702.0	0	0.5695001444588886	0.05807490402555991	False	0.038584353379457155	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P15877	P15877		gcd		172703.0	128046.0	128651.0	202758.0	109194.0	177671.0	0	0.5702268451248756	0.18934913890611627	False	0.038610963278339544	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P27298	P27298		prlC		12395800.0	12449000.0	12452000.0	12508500.0	12333000.0	12630900.0	0	0.5708849407889725	0.006776526028423318	False	0.03863757317722193	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADU2	P0ADU2		ygiN		7072750.0	7470180.0	7564480.0	7372610.0	7805840.0	7325680.0	0	0.5711261439074196	0.02565977613074741	False	0.038664183076104315	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
