protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64423	3166093.5918640285	3543236.709843157	3405661.943249208	3143333.408128229	3077598.7251429246	3320570.926749604	P64423	P64423		zntB	0	0.23151508884406216	0.08420675876306848	False	0.022831765935214212	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46852	1313858.2452374392	1595912.5000000005	1539080.633948153	1346919.8250111602	1284683.266626406	1386211.1965098446	P46852	P46852		yhhW	0	0.23173740705818027	0.14702202263831496	False	0.022857889237199582	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEN1	28682557.363722168	28904031.577736337	30567890.503060848	30572923.56321643	30065060.797968075	30499129.31530799	P0AEN1	P0AEN1		fre	0	0.2322983565340758	-0.04800480105163661	False	0.022884012539184956	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77625	19712845.84276334	20832422.66633564	20472002.8187538	20974576.11107268	20437735.39615405	21517568.218294587	P77625	P77625		yfbT	0	0.2330714109851483	-0.0445275210524034	False	0.022910135841170326	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75777	9079533.976548892	8814221.754577069	8979071.626720985	8903013.42939108	8681569.024292508	8107141.00041468	P75777	P75777		ybhG	0	0.23356949512878358	0.0648444464547981	False	0.022936259143155696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25740	769262.5346716803	909821.3836672518	760762.083497896	899911.7424557561	892279.6722706286	891918.6182003611	P25740	P25740		rfaG	0	0.2338424205654276	-0.13765372421244945	False	0.022962382445141066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06968	22566022.92981416	22026105.837120004	22358961.71249545	22295959.33438737	20516841.50717098	21571078.234513883	P06968	P06968		dut	0	0.2345059877967335	0.056408053297486126	False	0.022988505747126436	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFM9	1192370.6681693315	875499.5441650202	979693.0345109808	1152791.1012714568	1739872.39128675	1139743.8772372128	P0AFM9	P0AFM9		pspB	0	0.23517692019295286	-0.40398523121013097	False	0.02301462904911181	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEY5	8494374.44631647	8063306.601582728	8561688.940604627	8480168.60773748	7336730.534411522	7573938.131576766	P0AEY5	P0AEY5		mdaB	0	0.23559446915740007	0.10285677707151104	False	0.02304075235109718	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24182	167182852.36498788	171294477.4500152	167234233.59066543	160125077.24048582	166040054.4935334	167804815.2814093	P24182	P24182		accC	0	0.23574719815034634	0.03389149560808089	False	0.023066875653082554	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61517	34745209.991475336	33429475.916831363	35882612.12404904	36273315.47967337	35267883.347392425	36025690.83660036	P61517	P61517		can	0	0.2358285452037751	-0.047855916284465415	False	0.02309299895506792	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A884	37627451.49641517	35897655.45496435	34367990.02183668	37788494.33229058	37843931.11037669	36910625.18943784	P0A884	P0A884		thyA	0	0.23646003745657163	-0.060874411448542665	False	0.02311912225705329	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0CG19	16944546.098538216	18413156.54249322	18335553.547532808	16696884.34116779	17919915.839131173	15856441.20872776	P0CG19	P0CG19		rph	0	0.23705767395159796	0.08922215933097166	False	0.023145245559038664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39830	2991314.102942668	2982332.13775874	2713250.616688705	2879871.222109397	2476560.5279646246	2706995.8661517706	P39830	P39830		ybaL	0	0.2374622853619792	0.10744767547647335	False	0.023171368861024035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J0	18236704.365542818	18282948.95586396	18756872.30171972	17234916.708438687	17195659.343590733	18595727.569330603	P0A9J0	P0A9J0		rng	0	0.2397515180212541	0.059958754715110155	False	0.023197492163009408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39829	714700.9113844036	570118.6874999998	601492.7901850598	557237.5097776467	580098.1395172728	534374.6782350078	P39829	P39829		garD	0	0.24026666629652346	0.17424373796524292	False	0.02322361546499478	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75884	8714199.400154367	8205188.6425301265	8345132.368117396	8083411.408961205	8032648.069346948	8369214.840882716	P75884	P75884		gfcB	0	0.2402794261613016	0.045198434668553195	False	0.023249738766980145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46845	1426554.9232527756	1653861.4374353446	1553801.9666428256	1442553.0020656902	1432309.060768578	1434055.2555235948	Q46845	Q46845		yghU	0	0.24080811014998807	0.10500059849809679	False	0.02327586206896552	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23869	101346470.89679836	97357889.71861328	97140872.07151993	101644796.67038718	106899720.04450443	98933703.10970809	P23869	P23869		ppiB	0	0.24162136972375498	-0.05564157359558296	False	0.02330198537095089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8A2	28091468.570350256	29396336.246697623	30534718.21656049	27402682.989323508	28247670.760864016	28852628.99113753	P0A8A2	P0A8A2		yeeN	0	0.241666789495465	0.05887045923920289	False	0.023328108672936262	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75960	14749710.701804591	14893612.585194388	14714738.55367045	14242880.876961894	14841892.868731674	13812494.30881795	P75960	P75960		cobB	0	0.2420302598479708	0.048310558961585356	False	0.023354231974921633	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB43	7203522.669400894	6902025.656906261	7344349.973573635	7519346.021119671	7406534.838482954	7196962.288367381	P0AB43	P0AB43		ycgL	0	0.2426420816273884	-0.04456599993825524	False	0.023380355276907003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69428	25417621.7735431	29540345.156156424	26187091.57533444	30461266.07310017	29684487.12054333	27482983.70088668	P69428	P69428		tatA	0	0.2428114225558778	-0.11090082205139215	False	0.023406478578892373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07012	57643637.25032156	56862824.75110839	57578363.35200391	57326840.01037135	58319103.89057516	58031198.550437964	P07012	P07012		prfB	0	0.24342448939826175	-0.01328800987328562	False	0.023432601880877743	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52007	5562522.124567299	5034164.877347956	5312066.917824142	5594656.467320012	5664719.469078559	5395897.885495721	P52007	P52007		yecM	0	0.24394295885600473	-0.06615823436329028	False	0.023458725182863117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD49	22385865.14514368	22888112.85830484	23595055.26441272	26613687.75139993	24769220.547086265	22792810.21539392	P0AD49	P0AD49		raiA	0	0.24556302540326827	-0.10709157095388223	False	0.023484848484848487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC19	15004105.605574325	14468562.51742022	15029490.38415422	13945172.282183765	14445713.527459348	14818295.153424583	P0AC19	P0AC19		folX	0	0.24601483596034138	0.04253742875646931	False	0.023510971786833857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25535	7338289.35044558	7331990.662830251	7723045.992545924	7222465.241811619	7273984.15364585	7269618.449006708	P25535	P25535		visC	0	0.24606920851213013	0.04098802221604997	False	0.02353709508881923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC92	12933354.7689197	12203179.35244418	11973038.252056817	12344075.470459577	13080181.502913283	13531461.324211366	P0AC92	P0AC92		gnsA	0	0.24634251771441001	-0.07004374012907928	False	0.023563218390804597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	24031136.459934488	17431665.603612725	16905890.63371982	22682887.35712009	23448388.77611988	23316135.165693395	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)			0	0.24769405094574914	-0.2507261616687853	False	0.02358934169278997	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P23908	4278302.042381518	3893401.963204192	3964393.488520933	4323832.849908378	4042775.622157708	4658840.390340575	P23908	P23908		argE	0	0.24775519020636771	-0.10202850874571041	False	0.02361546499477534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC75	3520895.3460857803	3600757.120913823	3346204.795416954	4000518.402549337	3687151.2200032696	3493203.97748545	P0AC75	P0AC75		waaA	0	0.2480734854624152	-0.0950667579662611	False	0.02364158829676071	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8L7	2675412.347661169	2916905.999999998	2916305.623224989	2905812.7357600527	2919244.2996637905	3235110.312103206	P0A8L7	P0A8L7		yciU	0	0.24822808858425197	-0.0906118624040755	False	0.023667711598746085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45795	1951008.6771105377	1569679.5000000005	1727427.3241182335	1666996.1289039475	1553409.801176144	1498585.14234565	P45795	P45795		yrdB	0	0.24877515827952199	0.15332102920135046	False	0.02369383490073145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76403	10035306.847347008	10072216.749865722	9688380.730495311	10052472.667691143	9179283.205068748	9169686.579407431	P76403	P76403		yegQ	0	0.2494194747630119	0.06914983180473903	False	0.023719958202716825	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47147	4266097.944164937	4165401.803313528	4528366.468577156	4318560.964158548	4568040.747878212	4705140.968657794	Q47147	Q47147		yafJ	0	0.24983433363708976	-0.06867961930233978	False	0.023746081504702195	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16919	657180.3920435816	665493.75	677570.6784243524	729835.1401642482	734007.4109271348	656414.8505715325	P16919	P16919		rhsD	0	0.2501162527845631	-0.08406283041197979	False	0.023772204806687566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF36	27388133.25348781	27907236.00286933	26232246.92538362	26462826.13371792	26854223.51636933	25769834.62745909	P0AF36	P0AF36		zapB	0	0.2501540443269932	0.04385037326573027	False	0.02379832810867294	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A780	36758881.43353257	37197695.04086262	36615749.10321022	41278036.71953972	37425579.82069951	37762828.40820321	P0A780	P0A780		nusB	0	0.25032444051196895	-0.07492401299561312	False	0.02382445141065831	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68679	235480540.28790364	253316810.16241863	252267491.17858565	255250306.0159442	262351705.8436299	251380846.604337	P68679	P68679		rpsU	0	0.2504520246625356	-0.0533516583064437	False	0.02385057471264368	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39401	6755442.93034679	6639927.494394648	6765525.559359483	6874158.39031957	6699612.328309064	6886755.866901415	P39401	P39401		mdoB	0	0.2506506564485033	-0.021283519651872997	False	0.02387669801462905	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33643	12216430.471670244	12124523.728879496	12560603.072529253	12979144.925167384	12203566.47647018	12909515.588078568	P33643	P33643		rluD	0	0.25105460787657374	-0.045814934422018665	False	0.02390282131661442	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A5	4522167.843905776	4187466.6716816616	4395477.084193248	4821552.353779891	4940849.581461213	4292109.024422836	P0A7A5	P0A7A5		pcm	0	0.2519400962863576	-0.1009036152779792	False	0.023928944618599794	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68699	3327747.856085869	2946570.4999999986	2482979.721411939	3601643.2913170024	3263151.9955498045	3084616.246254818	P68699	P68699		atpE	0	0.25205691541712205	-0.18412538039766393	False	0.023955067920585164	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36680	12367775.738980165	11494014.539891245	11261731.004183777	11632227.105698356	11064008.485894226	10650979.722803025	P36680	P36680		zapD	0	0.2521559826417409	0.07487119541634107	False	0.023981191222570537	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16703	11687689.936818382	11222833.29539733	11536275.077831836	11905028.882988589	11493733.409911688	11782524.119531857	P16703	P16703		cysM	0	0.25347918142481957	-0.03043833975686459	False	0.024007314524555904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABB8	1421464.5410854348	1620883.4902073017	1560584.8115790258	1622991.4531427524	1649633.9707277047	1608853.9494127354	P0ABB8	P0ABB8		mgtA	0	0.2539843299002866	-0.08476504120191423	False	0.024033437826541274	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00894	919253.7111152392	916693.3124999994	904566.5688791388	798514.3854527248	778328.2712183163	933158.443675945	P00894	P00894		ilvH	0	0.2540020389756475	0.12675829360107016	False	0.024059561128526648	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33920	22900665.66759592	22050701.81366111	22291419.949001625	22601020.391457435	22698515.002837542	23229086.72420473	P33920	P33920		yejK	0	0.2550351925313348	-0.02732714934365089	False	0.024085684430512018	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACX5	3098352.4159627995	3016830.5000000005	2931915.2279101564	2987483.198581195	2941716.676335083	2712034.7764712805	P0ACX5	P0ACX5		ydhZ	0	0.2564737316587475	0.06621766404310585	False	0.02411180773249739	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77536	2765488.366267123	2688745.382344912	2993193.031967032	2632986.1088278336	2691144.586845271	2697039.0639811857	P77536	P77536		ykgF	0	0.2575959215391517	0.07469929457298453	False	0.024137931034482762	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76406	949297.5551029106	910972.0267294012	833814.5759176298	871600.3246279546	861518.8832236229	716638.1766922558	P76406	P76406		yegR	0	0.25835248873115046	0.13715604158412956	False	0.02416405433646813	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFY8	62308131.28930764	66058546.39187778	62328457.17308418	59389098.563643046	63319492.16102564	61324647.38824494	P0AFY8	P0AFY8		seqA	0	0.25871191847976616	0.051301683144065406	False	0.024190177638453502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76206	1968518.6297157456	1743329.9897093046	1943256.361905616	1793349.5001835497	1626950.6289455849	1849995.63376052	P76206	P76206		ydiY	0	0.2598999917830168	0.10166988013681784	False	0.024216300940438872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG0	65659070.72996377	68342564.24993227	73858530.35654709	67467064.21786533	65266715.01253669	63962228.32902407	P0AFG0	P0AFG0		nusG	0	0.2603647343457706	0.07964562945140666	False	0.024242424242424246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAG3	416479.5208434741	527858.0	489039.8944761808	429309.8162063488	430810.6064379134	421570.5749564886	P0AAG3	P0AAG3		gltL	0	0.26093766869489654	0.16137004324141555	False	0.024268547544409616	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE48	15064237.508939456	15734359.368744826	15699931.70356128	16457586.55051994	15661883.37686593	15708910.545662371	P0AE48	P0AE48		ytfP	0	0.2611037350334879	-0.04068187704621798	False	0.024294670846394983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36767	24745734.44642725	23757935.630118527	24084595.12355876	25253099.549621176	24136653.13018977	26923799.513858408	P36767	P36767		rdgC	0	0.26136870197358897	-0.07220294438921693	False	0.024320794148380356	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED7	23615935.26127394	22739199.23463533	23138287.642343733	23290184.36669287	23480781.833494384	24101913.91066781	P0AED7	P0AED7		dapE	0	0.2621905322592754	-0.028357251245564572	False	0.024346917450365727	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGC3	12710175.178412044	12721044.15481322	12274600.881004326	12962070.752790472	12851327.100789648	12609535.716412412	P0AGC3	P0AGC3		slt	0	0.2623973529266653	-0.027180439247031563	False	0.0243730407523511	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y3	10275177.234527808	10401326.698468342	9673785.947875198	9947642.081621831	11467009.7560669	11028666.37137719	P0A8Y3	P0A8Y3		yihX	0	0.26240287304577353	-0.09621108581474704	False	0.02439916405433647	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7Y0	46790447.88766871	47581079.159258135	47989868.699975856	45871168.74659096	47311874.287913166	42184146.18636973	P0A7Y0	P0A7Y0		rnc	0	0.2636414086528956	0.07267988682694351	False	0.02442528735632184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76116	19061360.11216904	18800144.38998692	18165675.034784377	18080092.84527887	18713145.37177386	17485164.480144836	P76116	P76116		yncE	0	0.26382424600523474	0.045748601909766075	False	0.02445141065830721	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76046	1273474.6854569495	1151708.141761787	1220187.432822422	968791.8873565664	1227564.9599318632	1105520.8677441587	P76046	P76046		ycjX	0	0.2644319524557658	0.14277866538229164	False	0.02447753396029258	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37646	150522.09901538925	147137.2655999999	77346.03815186358	241855.9434314409	106907.7130848932	222140.0922141001	P37646	P37646		yhjH	1	0.2654729590714166	-0.6063361546321365	False	0.024503657262277954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28249	3829030.1710924944	3683813.73828631	4284229.317434028	3875127.767862153	3440091.618777368	3609188.130211425	P28249	P28249		asmA	0	0.2656182875678165	0.1108739436474531	False	0.024529780564263325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED9	1669945.137252593	1276286.2049385398	1504655.7400405405	1444033.7611894002	1151732.6187064236	1297625.210944783	P0AED9	P0AED9		dcm	0	0.26612190167826844	0.19306544463538966	False	0.024555903866248695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37128	2176270.7191198324	2340112.786451437	2163234.47320734	2165481.773384993	2175296.2477932763	2074760.0187731197	P37128	P37128		nudK	0	0.26635265716705225	0.05819533213348636	False	0.02458202716823407	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30852	2055594.3922594087	2082218.5000000005	2130108.745259328	2090277.142852156	1856763.213031964	2010359.55280528	P30852	P30852		smf	0	0.26664281975088117	0.0733043354877399	False	0.024608150470219435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16681	556938.1964659131	645343.5624999998	599825.8093329058	546928.53967001	527786.4013527364	598522.3274244178	P16681	P16681		phnB	0	0.2667793759727603	0.10704309161453351	False	0.02463427377220481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08190	3359180.153168261	3492771.120770716	3543304.339181935	3426768.9746662173	3361275.9708662992	3358869.009756679	P08190	P08190		fimG	0	0.2683291358758756	0.03488421542983528	False	0.02466039707419018	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33644	572070.9425112361	462099.1298845433	559789.5535599574	584079.440355271	559016.7203966229	607317.1930852793	P33644	P33644		yfiH	0	0.2702606222672999	-0.13508056236250002	False	0.02468652037617555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63183	821403.9718642788	923553.2826042438	839007.5604363203	744408.2994853504	749914.852879509	68050.55447723459	P63183	P63183		kup	1	0.2702610382859931	0.7258468499542767	False	0.024712643678160923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A905	35827714.47701267	34185991.82968243	36049475.8649929	33404028.54848237	35413768.306777745	34047200.114105314	P0A905	P0A905		slyB	0	0.27057906505471685	0.04417179519466477	False	0.024738766980146293	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P5	35493443.18394491	34604491.367200814	33810194.5228463	35140065.91529127	34936033.78798271	36978932.936325885	P0A6P5	P0A6P5		der	0	0.2708055911800756	-0.043044092750155694	False	0.024764890282131663	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46893	12332216.872524008	12910899.86541251	13614883.2326564	12680516.227713784	12138432.694452174	12372223.470213732	Q46893	Q46893		ispD	0	0.27103469449632617	0.06325141969147073	False	0.024791013584117033	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75874	13850006.879179252	13497674.721415624	13578720.76887386	13650754.588440586	12621375.84812134	13302062.979722569	P75874	P75874		yccU	0	0.27146188462952964	0.04847190612922527	False	0.024817136886102403	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46859	1899232.5251163312	1556103.499999998	1738624.8322625805	1602960.4166870874	1546237.990235895	1600136.182735974	P46859	P46859		gntK	0	0.27164489768207406	0.1291097442988365	False	0.024843260188087777	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA10	264881343.8946171	257685065.9768217	260336309.98233268	269727029.99555784	259276617.8095782	277381297.50712675	P0AA10	P0AA10		rplM	0	0.272045308571533	-0.04263564936950062	False	0.024869383490073147	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76053	1561726.1520603772	1418108.6634982957	1493140.602421198	1765410.4348025	1710509.3566906438	1442791.2133121388	P76053	P76053		smrA	0	0.2726537251545898	-0.13704546329977702	False	0.02489550679205852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69228	11711503.586905103	12370140.283821443	12790443.790240344	12850564.111354597	12767102.31693392	12659145.075487122	P69228	P69228		baeR	0	0.27271979399688334	-0.05394155420252821	False	0.024921630094043887	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07003	13356317.87584228	13540923.670854662	13713702.864569774	13370726.376562512	13463773.618266009	12699779.582581297	P07003	P07003		poxB	0	0.27293298196050425	0.03876444261469693	False	0.024947753396029258	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ3	22787884.367059503	24196284.841395658	22595298.985036053	21546420.642262165	22978442.87594075	22534073.59122857	P0AAJ3	P0AAJ3		fdnH	0	0.2730419506924232	0.05323203580276716	False	0.02497387669801463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29744	4972133.601516065	4955446.8683584975	4695330.923802155	4387077.851545716	4982911.0219406	4145315.510951873	P29744	P29744		flgL	0	0.27346467427753895	0.11363657386775593	False	0.025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A870	396304767.7556446	384442992.89770055	375698486.38802034	378785639.4148645	377333430.1139416	373815022.23110384	P0A870	P0A870		talB	0	0.27445169379690987	0.03345958566491338	False	0.025026123301985375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24230	465411.7881276617	294107.2499999997	204013.2157714313	623251.4493016833	306975.9652187142	488662.27935856144	P24230	P24230		recG	0	0.2747847172503522	-0.5583575708369471	False	0.02505224660397074	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08179	1668046.6389562732	1935167.727389543	1968540.6482079085	2081477.3762348683	1902493.175909232	2017525.0468496247	P08179	P08179		purN	0	0.2756942094596601	-0.1071902462209996	False	0.025078369905956112	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17993	16835615.297034346	16643363.82476572	16274691.944621105	16548976.367557475	17155448.352448847	16971833.082743376	P17993	P17993		ubiG	0	0.2758026242112585	-0.026507013741301357	False	0.025104493207941486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9K7	7635280.118372859	6862438.464543151	6656333.320983013	7450283.1678858595	7780618.661773509	7258255.489605286	P0A9K7	P0A9K7		phoU	0	0.27627239155872135	-0.08829557607931925	False	0.025130616509926856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02919	9307929.45372596	9895786.31814043	9375045.259071436	10234612.854026372	10062302.938177794	9441540.343329327	P02919	P02919		mrcB	0	0.2767311110328714	-0.05738637925196726	False	0.02515673981191223	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06616	17421803.91733095	17729372.788151708	18399479.2078108	16624822.326473117	18115230.58548182	16386045.098218502	P06616	P06616		era	0	0.2776630291731288	0.06684432344026153	False	0.0251828631138976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7I0	29901767.35575543	28053615.460257705	28876868.971686557	28849121.12700363	27553604.66143336	27917291.23693376	P0A7I0	P0A7I0		prfA	0	0.279133685096119	0.042355838910343856	False	0.025208986415882966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9U1	608567.6364169494	584285.4375000002	586405.7269590677	566343.4398149969	552490.6931431601	598813.8251774961	P0A9U1	P0A9U1		ybhF	0	0.279626086066381	0.05084199399477761	False	0.02523510971786834	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76007	7141372.353276385	6013220.242268603	6796891.726258666	6334987.3396176845	5600095.342281246	6417863.587922901	P76007	P76007		cvrA	0	0.28009987562638977	0.12048439888417276	False	0.02526123301985371	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62601	566465.2096259742	604430.4339828573	379849.3000972519	776148.5285988471	501011.0544053762	671272.9088700502	P62601	P62601		treF	0	0.2806847029385198	-0.3293525258100066	False	0.025287356321839084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09030	23030257.46026784	23468597.408506297	23400668.74481137	22884309.762070592	23319893.445020057	22987884.12445311	P09030	P09030		xthA	0	0.2808195933127795	0.014675559649796655	False	0.025313479623824454	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC53	116797897.55678278	112227706.3530433	111517310.56940173	116465594.35174176	115571987.41142216	115729590.27700162	P0AC53	P0AC53		zwf	0	0.2814253017231401	-0.03028513889939046	False	0.025339602925809824	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76177	88576382.38112451	92951033.83416297	92695880.67880996	88435454.27338336	91483742.69669014	87159623.42530392	P76177	P76177		ydgH	0	0.28149181691445	0.03808556839739309	False	0.025365726227795194	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11349	13968122.880216092	13586082.637514643	12876794.432644848	14124643.5613225	13771964.189212274	13920000.80884703	P11349	P11349		narH	0	0.28295304108274727	-0.04861417500971752	False	0.025391849529780564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
