Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0ABL5	P0ABL5		napC		410337	384903	471766	359103	482158	545752
P0ABN1	P0ABN1		dgkA		388047	438793	409306	345209	344649	459199
P0ABN5	P0ABN5		dcuA		3.0873e+06	3.05355e+06	3.2787e+06	2.95865e+06	3.14812e+06	3.18004e+06
P0ABN9	P0ABN9		dcuB		7.41898e+06	7.73825e+06	7.3103e+06	7.16131e+06	7.23194e+06	7.03553e+06
P0ABP8	P0ABP8		deoD		5.42018e+07	5.31794e+07	5.6331e+07	5.44482e+07	5.548e+07	5.67034e+07
P0ABQ0	P0ABQ0		coaBC		973955	969518	819766	948953	815565	785710
P0ABQ2	P0ABQ2		garR		1.95198e+06	2.04103e+06	2.05743e+06	1.84177e+06	2.08564e+06	1.92287e+06
P0ABQ4	P0ABQ4		folA		2.60064e+06	2.52826e+06	2.80889e+06	2.65343e+06	2.5567e+06	2.77297e+06
P0ABS1	P0ABS1		dksA		2.67479e+07	2.68404e+07	2.72559e+07	2.53668e+07	2.69083e+07	2.71163e+07
P0ABT2	P0ABT2		dps		6.27874e+07	6.36264e+07	6.13699e+07	6.10917e+07	6.11998e+07	6.07513e+07
P0ABU0	P0ABU0		menB		8.56617e+06	8.82095e+06	9.08125e+06	8.66156e+06	9.02068e+06	9.26285e+06
P0ABU2	P0ABU2		ychF		1.59885e+07	1.60386e+07	1.64249e+07	1.57881e+07	1.63365e+07	1.58516e+07
P0ABU5	P0ABU5		elbB		1.33803e+07	1.35429e+07	1.29395e+07	1.29731e+07	1.33204e+07	1.2724e+07
P0ABU7	P0ABU7		exbB		2.30432e+06	2.3209e+06	2.63925e+06	2.29073e+06	2.46836e+06	2.37451e+06
P0ABU9	P0ABU9		tolQ		2.46542e+06	2.46484e+06	2.54358e+06	2.49807e+06	2.50737e+06	2.45097e+06
P0ABV2	P0ABV2		exbD		2.28419e+06	2.30064e+06	2.15146e+06	2.4125e+06	2.19599e+06	2.07228e+06
P0ABV6	P0ABV6		tolR		8.00727e+06	8.17738e+06	7.34769e+06	8.02005e+06	6.92177e+06	7.06405e+06
P0ABX2	P0ABX2		flgC		983053	938770	1.12883e+06	931519	968106	967334
P0ABX5	P0ABX5		flgG		1.31747e+06	1.28693e+06	1.18923e+06	1.31108e+06	1.14562e+06	1.30398e+06
P0ABX8	P0ABX8		fliL		2.90093e+06	2.79302e+06	2.91715e+06	2.85722e+06	2.77539e+06	2.86599e+06
P0ABZ1	P0ABZ1		fliG		2.6987e+06	2.64759e+06	2.59428e+06	2.63243e+06	2.5854e+06	2.51188e+06
P0ABZ4	P0ABZ4		kdsC		5.19915e+06	5.30205e+06	5.08407e+06	4.928e+06	5.24029e+06	5.14845e+06
P0ABZ6	P0ABZ6		surA		1.34815e+07	1.31356e+07	1.36455e+07	1.30953e+07	1.35095e+07	1.34389e+07
P0AC02	P0AC02		bamD		2.01489e+07	1.96045e+07	2.09101e+07	1.97609e+07	2.0979e+07	2.07566e+07
P0AC13	P0AC13		folP		7.52202e+06	7.42774e+06	7.4711e+06	7.53956e+06	7.40199e+06	7.27148e+06
P0AC19	P0AC19		folX		4.39457e+06	4.09126e+06	3.63729e+06	4.19515e+06	3.78962e+06	3.6916e+06
P0AC30	P0AC30		ftsX		4.26581e+06	4.25232e+06	4.46008e+06	4.38139e+06	4.27698e+06	4.21681e+06
P0AC33	P0AC33		fumA		7.68659e+06	7.53756e+06	6.83747e+06	7.14051e+06	7.0118e+06	6.86762e+06
P0AC38	P0AC38		aspA		1.41536e+08	1.45388e+08	1.46578e+08	1.43287e+08	1.44075e+08	1.45326e+08
P0AC41	P0AC41		sdhA		4.6905e+06	4.8917e+06	4.86311e+06	4.77169e+06	4.95012e+06	4.54661e+06
P0AC47	P0AC47		frdB		1.92042e+07	1.94896e+07	1.90908e+07	1.88476e+07	1.8705e+07	1.88819e+07
P0AC51	P0AC51		zur		2.217e+06	2.28821e+06	2.51485e+06	2.35556e+06	2.50512e+06	2.58629e+06
P0AC53	P0AC53		zwf		1.24338e+07	1.24135e+07	1.20012e+07	1.22984e+07	1.21894e+07	1.23318e+07
P0AC59	P0AC59		grxB		7.31159e+06	7.36662e+06	7.65822e+06	6.95614e+06	7.67911e+06	7.68356e+06
P0AC62	P0AC62		grxC		2.08825e+07	2.10052e+07	2.16344e+07	1.936e+07	2.1485e+07	2.11522e+07
P0AC69	P0AC69		grxD		2.64536e+07	2.64716e+07	2.72634e+07	2.56044e+07	2.7193e+07	2.72929e+07
P0AC75	P0AC75		waaA		1.1301e+06	929014	1.12146e+06	1.08028e+06	1.16962e+06	1.15884e+06
P0AC81	P0AC81		gloA		2.09666e+06	2.08218e+06	2.05859e+06	2.04786e+06	1.99484e+06	1.99315e+06
P0AC84	P0AC84		gloB		2.04038e+06	1.99937e+06	1.6887e+06	2.05026e+06	1.67138e+06	1.53413e+06
P0AC86	P0AC86		glgP		2.03271e+06	1.9478e+06	1.81503e+06	1.90512e+06	1.90372e+06	1.94058e+06
P0AC92	P0AC92		gnsA		5.82236e+06	5.73351e+06	6.5368e+06	5.8959e+06	6.64852e+06	6.57098e+06
P0ACA1	P0ACA1		yibF		336494	256307	434165	325771	416345	226221
P0ACA3	P0ACA3		sspA		3.49476e+07	3.33443e+07	3.28574e+07	3.33976e+07	3.27568e+07	3.20509e+07
P0ACA7	P0ACA7		gstB		4.44399e+06	4.31376e+06	4.41981e+06	4.47032e+06	4.32823e+06	4.31246e+06
P0ACB0	P0ACB0		dnaB		2.48393e+06	2.60112e+06	2.88319e+06	2.47672e+06	2.81814e+06	2.94844e+06
P0ACB2	P0ACB2		hemB		1.26746e+07	1.31099e+07	1.35071e+07	1.30296e+07	1.29812e+07	1.36993e+07
P0ACB4	P0ACB4		hemG		2.58067e+06	2.64033e+06	2.27795e+06	2.30297e+06	2.4325e+06	2.21638e+06
P0ACB7	P0ACB7		hemY		5.64729e+06	5.56179e+06	5.87874e+06	5.71947e+06	6.10142e+06	5.90859e+06
P0ACC3	P0ACC3		erpA		1.00679e+07	1.00386e+07	1.01939e+07	9.89676e+06	1.01632e+07	1.01422e+07
P0ACC7	P0ACC7		glmU		1.60371e+07	1.59286e+07	1.63673e+07	1.52582e+07	1.58833e+07	1.52393e+07
P0ACD4	P0ACD4		nifU		1.70771e+07	1.72943e+07	1.70285e+07	1.68062e+07	1.72433e+07	1.59657e+07
P0ACD8	P0ACD8		hyaB		6.73627e+06	6.81395e+06	6.87899e+06	6.81109e+06	6.95035e+06	6.83519e+06
P0ACE0	P0ACE0		hybC		1.63937e+07	1.62191e+07	1.61795e+07	1.67432e+07	1.65165e+07	1.63617e+07
P0ACE3	P0ACE3		hha		3.80064e+06	4.04911e+06	4.10279e+06	3.82683e+06	4.096e+06	3.7356e+06
P0ACE7	P0ACE7		hinT		1.29669e+07	1.28382e+07	1.29668e+07	1.27927e+07	1.2861e+07	1.2833e+07
P0ACF0	P0ACF0		hupA		5.46095e+08	5.41267e+08	5.28529e+08	5.47113e+08	5.26766e+08	5.15041e+08
P0ACF4	P0ACF4		hupB		3.85933e+07	3.80334e+07	4.52175e+07	3.83735e+07	4.39276e+07	4.36733e+07
P0ACF8	P0ACF8		hns		5.27113e+07	5.30054e+07	5.38559e+07	5.11823e+07	5.26556e+07	5.17134e+07
P0ACG1	P0ACG1		stpA		1.66712e+07	1.6601e+07	1.76823e+07	1.68454e+07	1.80359e+07	1.75891e+07
P0ACG8	P0ACG8		hslR		1.51307e+06	1.41144e+06	1.70595e+06	1.26635e+06	1.65228e+06	1.74186e+06
P0ACI0	P0ACI0		rob		3.90991e+06	3.84701e+06	3.7313e+06	3.91208e+06	3.74275e+06	3.58361e+06
P0ACJ0	P0ACJ0		lrp		1.43251e+07	1.53664e+07	1.5011e+07	1.51807e+07	1.49136e+07	1.50357e+07
P0ACJ8	P0ACJ8		crp		2.92416e+07	2.82792e+07	2.97887e+07	2.83537e+07	2.93026e+07	2.92151e+07
P0ACL0	P0ACL0		glpR		2.35579e+06	2.35082e+06	2.08e+06	2.40145e+06	2.14785e+06	2.16368e+06
P0ACL2	P0ACL2		exuR		2.41257e+06	2.42906e+06	2.51001e+06	2.23822e+06	2.55666e+06	2.34598e+06
P0ACL9	P0ACL9		pdhR		1.8449e+06	1.7188e+06	1.89918e+06	1.71404e+06	1.84938e+06	1.99834e+06
P0ACM2	P0ACM2		ydfH		697265	683390	581467	655362	641151	623427
P0ACN4	P0ACN4		allR		3.45611e+06	3.41793e+06	3.68499e+06	3.29186e+06	3.74705e+06	3.96014e+06
P0ACN7	P0ACN7		cytR		1.21345e+06	1.23519e+06	1.20045e+06	1.28929e+06	1.13449e+06	1.14458e+06
P0ACP1	P0ACP1		cra		4.36848e+06	4.52048e+06	4.39878e+06	4.54147e+06	4.46928e+06	4.3175e+06
P0ACP5	P0ACP5		gntR		744572	745317	830117	787757	788986	797368
P0ACP7	P0ACP7		purR		4.68542e+06	4.81778e+06	5.03358e+06	4.60174e+06	4.89168e+06	4.74118e+06
P0ACQ4	P0ACQ4		oxyR		5.0245e+06	4.93818e+06	5.15661e+06	5.2512e+06	5.15854e+06	5.29341e+06
P0ACR4	P0ACR4		yeiE		2.72411e+06	2.83351e+06	2.74451e+06	2.68452e+06	2.74558e+06	2.76162e+06
P0ACR9	P0ACR9		mprA		1.38588e+07	1.36235e+07	1.41522e+07	1.36136e+07	1.40346e+07	1.38509e+07
P0ACU0	P0ACU0		ybiH		613774	685893	654796	695228	648937	663082
P0ACU5	P0ACU5		fabR		3.28782e+06	3.3728e+06	3.34171e+06	3.28189e+06	3.27346e+06	3.25313e+06
P0ACU7	P0ACU7		yjdC		2.28447e+06	2.16695e+06	2.24753e+06	2.14818e+06	2.28966e+06	2.26974e+06
P0ACV8	P0ACV8		ymjA		624848	585155	484939	544814	529333	482915
P0ACX5	P0ACX5		ydhZ		2.71097e+06	2.90309e+06	2.89091e+06	2.65762e+06	2.73746e+06	3.09538e+06
P0ACY1	P0ACY1		ydjA		6.90421e+06	6.89844e+06	7.05177e+06	7.08989e+06	7.31634e+06	7.18562e+06
P0ACY3	P0ACY3		yeaG		846236	819338	868701	783330	881857	858582
P0ACY9	P0ACY9		yebG		642680	758278	957380	693700	907876	928031
P0ACZ2	P0ACZ2		etp		1.90751e+06	1.86448e+06	1.97204e+06	1.98676e+06	2.05121e+06	1.97966e+06
P0ACZ4	P0ACZ4		evgA		2.90225e+06	2.75862e+06	2.90914e+06	2.84678e+06	2.89033e+06	2.86317e+06
P0AD05	P0AD05		yecA		7.72818e+06	7.55775e+06	7.0559e+06	7.56622e+06	7.13129e+06	7.00598e+06
P0AD07	P0AD07		yecF		4.1066e+06	4.24731e+06	4.07503e+06	4.27217e+06	4.18238e+06	4.23788e+06
P0AD10	P0AD10		yecJ		3.71752e+06	3.93073e+06	3.80038e+06	3.71523e+06	4.12537e+06	4.13853e+06
P0AD12	P0AD12		yeeZ		1.14926e+07	1.16209e+07	1.10343e+07	1.18444e+07	1.15403e+07	1.0106e+07
P0AD24	P0AD24		yejL		4.33061e+06	4.45466e+06	4.06529e+06	4.14971e+06	4.54152e+06	4.469e+06
P0AD33	P0AD33		yfcZ		3.51017e+07	3.46753e+07	4.76505e+07	3.89888e+07	4.85599e+07	4.70288e+07
P0AD44	P0AD44		yfhG		653110	630526	751943	583928	784582	571515
P0AD49	P0AD49		raiA		7.46802e+06	7.34099e+06	6.81891e+06	8.24111e+06	6.89702e+06	6.71811e+06
P0AD57	P0AD57		ispB		1.06928e+06	1.06714e+06	1.2738e+06	1.15605e+06	1.13345e+06	1.18012e+06
P0AD59	P0AD59		ivy		2.88875e+06	2.71309e+06	2.552e+06	2.81116e+06	2.53238e+06	2.77266e+06
P0AD61	P0AD61		pykF		5.21771e+07	5.26727e+07	5.25833e+07	5.14098e+07	5.15683e+07	5.10925e+07
P0AD68	P0AD68		ftsI		1.42894e+06	1.36135e+06	1.17883e+06	1.36296e+06	1.14128e+06	1.03249e+06
P0ADA3	P0ADA3		nlpD		6.99344e+06	6.89507e+06	6.41324e+06	6.84702e+06	6.36816e+06	6.43557e+06
P0ADA5	P0ADA5		yajG		1.73705e+07	1.70193e+07	1.85666e+07	1.80129e+07	1.86239e+07	1.89373e+07
P0ADA7	P0ADA7		osmB		2.28151e+06	2.12185e+06	1.86256e+06	2.15887e+06	2.0354e+06	1.82687e+06
P0ADB1	P0ADB1		osmE		3.11789e+07	3.09684e+07	2.82134e+07	3.00959e+07	2.88568e+07	2.98572e+07
P0ADB7	P0ADB7		ecnB		1.3037e+07	1.24169e+07	1.28523e+07	1.47797e+07	1.27271e+07	9.24235e+06
P0ADC1	P0ADC1		lptE		5.54189e+06	5.58649e+06	5.6254e+06	5.49397e+06	5.75497e+06	5.85092e+06
P0ADC3	P0ADC3		lolC		1.92166e+06	2.0516e+06	2.34913e+06	1.64586e+06	2.35532e+06	2.12771e+06
P0ADC6	P0ADC6		lptG		1.60466e+06	1.01537e+06	989323	875232	1.07958e+06	883728
P0ADE4	P0ADE4		tamA		4.44964e+06	4.38346e+06	4.44496e+06	4.76375e+06	4.44151e+06	4.58723e+06
P0ADE6	P0ADE6		ygaU		701197	637157	634725	622514	650554	672075
P0ADE8	P0ADE8		ygfZ		9.98905e+06	1.01211e+07	9.73659e+06	1.03877e+07	9.98552e+06	9.71045e+06
P0ADF6	P0ADF6		edd		2.13977e+06	1.63708e+06	2.22269e+06	1.67316e+06	2.05644e+06	2.05488e+06
P0ADG4	P0ADG4		suhB		1.59195e+07	1.58408e+07	1.63519e+07	1.6134e+07	1.57312e+07	1.59868e+07
P0ADG7	P0ADG7		guaB		3.77221e+07	3.76038e+07	3.83684e+07	3.74435e+07	3.75211e+07	3.746e+07
P0ADH5	P0ADH5		fimB		493496	515165	536378	461910	522701	480159
P0ADI4	P0ADI4		entB		578514	629524	589640	569484	544462	594960
P0ADI7	P0ADI7		yecD		8.25795e+06	7.96777e+06	8.51628e+06	7.69175e+06	8.56944e+06	8.17641e+06
P0ADK0	P0ADK0		yiaF		1.15807e+07	1.17043e+07	1.22342e+07	1.15579e+07	1.21748e+07	1.19979e+07
P0ADK8	P0ADK8		yibL		1.95495e+07	1.90763e+07	1.80903e+07	1.80934e+07	1.82227e+07	1.74554e+07
P0ADN2	P0ADN2		yifE		6.42654e+06	6.47769e+06	6.56713e+06	6.54204e+06	6.44839e+06	6.32208e+06
P0ADP0	P0ADP0		yigB		1.29211e+06	1.37415e+06	1.30613e+06	1.28294e+06	1.30395e+06	1.24527e+06
P0ADP7	P0ADP7		yigP		1.75882e+06	1.60804e+06	696981	1.96764e+06	1.48955e+06	1.42816e+06
P0ADP9	P0ADP9		yihD		5.02857e+06	5.21728e+06	4.79846e+06	5.03543e+06	4.8585e+06	4.77292e+06
P0ADQ7	P0ADQ7		ygaM		1.36792e+07	1.38176e+07	1.34771e+07	1.36951e+07	1.3455e+07	1.24883e+07
P0ADR6	P0ADR6		rlmM		3.72058e+06	3.5793e+06	3.78446e+06	3.82394e+06	3.74075e+06	3.5178e+06
P0ADR8	P0ADR8		ygdH		6.94477e+06	7.02266e+06	6.85384e+06	7.00489e+06	6.93044e+06	6.87678e+06
P0ADS2	P0ADS2		zapA		1.49327e+07	1.42877e+07	1.56366e+07	1.4053e+07	1.5673e+07	1.53007e+07
P0ADS6	P0ADS6		yggE		5.35971e+06	5.42983e+06	5.55292e+06	5.36639e+06	5.63949e+06	5.88035e+06
P0ADS9	P0ADS9		yggN		1.65561e+06	1.69656e+06	1.7094e+06	1.59966e+06	1.80419e+06	1.71351e+06
P0ADT2	P0ADT2		ygiB		924871	922965	1.20436e+06	788928	1.14788e+06	1.10018e+06
P0ADT5	P0ADT5		ygiC		3.5763e+06	3.67414e+06	3.52984e+06	3.55743e+06	3.62252e+06	3.64665e+06
P0ADT8	P0ADT8		ygiM		4.10235e+06	4.09899e+06	3.85563e+06	4.29866e+06	3.87025e+06	3.96096e+06
P0ADU2	P0ADU2		ygiN		7.32598e+06	7.39919e+06	7.41388e+06	7.49942e+06	7.39025e+06	7.47764e+06
P0ADU5	P0ADU5		ygiW		7.26936e+06	7.3177e+06	7.22115e+06	7.49935e+06	7.60874e+06	7.43302e+06
P0ADV1	P0ADV1		lptA		3.35777e+06	3.34408e+06	3.33871e+06	3.17896e+06	3.52454e+06	3.11504e+06
P0ADV5	P0ADV5		yhbW		768300	858633	1.02106e+06	836957	969363	897368
P0ADV7	P0ADV7		mlaC		1.11086e+07	1.09744e+07	1.06351e+07	1.07555e+07	1.08956e+07	1.04615e+07
P0ADW3	P0ADW3		yhcB		3.23285e+07	3.29504e+07	3.25321e+07	3.07676e+07	3.16333e+07	3.22601e+07
P0ADX1	P0ADX1		yhfA		7.94327e+06	7.7875e+06	7.71536e+06	7.08535e+06	7.5675e+06	7.74689e+06
P0ADY1	P0ADY1		ppiD		2.37901e+07	2.38106e+07	2.39333e+07	2.36269e+07	2.38703e+07	2.3778e+07
P0ADY3	P0ADY3		rplN		5.06108e+07	5.02691e+07	5.12679e+07	4.77889e+07	5.28427e+07	5.11803e+07
P0ADY7	P0ADY7		rplP		5.55041e+07	5.53715e+07	5.77595e+07	5.48961e+07	5.77613e+07	5.97342e+07
P0ADZ0	P0ADZ0		rplW		8.93068e+06	9.33302e+06	9.09852e+06	9.84761e+06	8.77702e+06	8.78456e+06
P0ADZ4	P0ADZ4		rpsO		1.66692e+08	1.71679e+08	1.68448e+08	1.69177e+08	1.68331e+08	1.69742e+08
P0ADZ7	P0ADZ7		yajC		1.22733e+07	1.22622e+07	1.46157e+07	1.23975e+07	1.45279e+07	1.48084e+07
P0AE01	P0AE01		trmJ		4.42894e+06	4.42989e+06	4.37391e+06	4.53275e+06	4.38007e+06	4.2497e+06
P0AE06	P0AE06		acrA		1.84926e+07	1.83872e+07	1.88898e+07	1.8018e+07	1.85453e+07	1.82901e+07
P0AE08	P0AE08		ahpC		2.96779e+07	3.01947e+07	3.03206e+07	2.96836e+07	3.06162e+07	3.05097e+07
P0AE12	P0AE12		amn		1.18691e+06	1.17505e+06	1.15309e+06	1.2359e+06	1.17093e+06	1.14092e+06
P0AE18	P0AE18		map		9.57713e+06	9.67608e+06	1.03335e+07	9.41036e+06	1.01242e+07	1.01832e+07
P0AE22	P0AE22		aphA		1.80681e+06	1.79188e+06	1.9247e+06	1.77046e+06	1.84359e+06	1.81533e+06
P0AE39	P0AE39		ypdB		1.38222e+06	1.33822e+06	1.2976e+06	1.3757e+06	1.33703e+06	1.37196e+06
P0AE45	P0AE45		ytfL		339967	279172	343797	238686	355715	316772
P0AE48	P0AE48		ytfP		3.97195e+06	3.96534e+06	3.94832e+06	4.01727e+06	4.0053e+06	3.8496e+06
P0AE52	P0AE52		bcp		2.15327e+07	2.14104e+07	1.97146e+07	2.08195e+07	2.01941e+07	1.92113e+07
P0AE67	P0AE67		cheY		1.51409e+06	1.60669e+06	1.50275e+06	1.57083e+06	1.37624e+06	1.46737e+06
P0AE82	P0AE82		cpxA		1.79256e+06	1.68032e+06	1.76435e+06	1.75717e+06	1.70596e+06	1.77083e+06
P0AE85	P0AE85		cpxP		818468	901200	846735	978830	823049	785079
P0AE88	P0AE88		cpxR		4.75421e+06	4.76117e+06	4.64666e+06	4.5928e+06	4.71347e+06	4.63833e+06
P0AE91	P0AE91		creA		3.42715e+06	3.38632e+06	3.67879e+06	3.53872e+06	3.51589e+06	3.76042e+06
P0AEA8	P0AEA8		cysG		1.51545e+06	1.66263e+06	1.70262e+06	1.76844e+06	1.68539e+06	1.95873e+06
P0AEB2	P0AEB2		dacA		7.71942e+06	7.5857e+06	7.91761e+06	7.74917e+06	7.73111e+06	8.02846e+06
P0AEB7	P0AEB7		yoaB		1.05047e+07	1.07895e+07	9.88091e+06	1.11239e+07	1.06255e+07	9.48102e+06
P0AEC0	P0AEC0		yoaE		384285	402444	453055	414507	491009	409979
P0AEC3	P0AEC3		arcB		1.4007e+06	1.33648e+06	1.39576e+06	1.52094e+06	1.24024e+06	1.20736e+06
P0AED0	P0AED0		uspA		1.51143e+07	1.48183e+07	1.65679e+07	1.49152e+07	1.56861e+07	1.71253e+07
P0AED5	P0AED5		uvrY		3.91006e+06	4.01901e+06	4.10684e+06	3.99428e+06	4.10081e+06	3.89735e+06
P0AED7	P0AED7		dapE		5.257e+06	5.21031e+06	5.15581e+06	5.20949e+06	5.29727e+06	5.15858e+06
P0AEE1	P0AEE1		dcrB		7.94787e+06	7.88419e+06	8.05225e+06	7.96329e+06	7.90257e+06	8.12979e+06
P0AEE3	P0AEE3		degS		1.58058e+06	1.63385e+06	1.20442e+06	1.41839e+06	1.20092e+06	839256
P0AEE5	P0AEE5		mglB		1.86098e+06	1.86145e+06	2.03218e+06	1.81883e+06	1.97449e+06	2.05828e+06
P0AEF4	P0AEF4		dpiA		1.83781e+06	1.88845e+06	2.09198e+06	1.86959e+06	2.10668e+06	1.99913e+06
P0AEG4	P0AEG4		dsbA		5.63789e+06	4.40211e+06	5.33096e+06	5.59872e+06	5.15307e+06	4.93012e+06
P0AEG6	P0AEG6		dsbC		1.81024e+06	1.88124e+06	1.79816e+06	1.84482e+06	1.66372e+06	1.9434e+06
P0AEH1	P0AEH1		rseP		1.21703e+06	1.51886e+06	1.04281e+06	1.28047e+06	1.10838e+06	1.08552e+06
P0AEH5	P0AEH5		elaB		8.39914e+06	8.44001e+06	9.81221e+06	8.56703e+06	9.74894e+06	9.85127e+06
P0AEI1	P0AEI1		miaB		1.20939e+07	1.20728e+07	1.14879e+07	1.20657e+07	1.16695e+07	1.15007e+07
P0AEI4	P0AEI4		rimO		4.94885e+06	5.04999e+06	5.41893e+06	5.08283e+06	5.0476e+06	5.08928e+06
P0AEI6	P0AEI6		nudJ		3.23913e+06	3.29029e+06	3.29033e+06	3.27134e+06	3.41444e+06	3.33976e+06
P0AEK2	P0AEK2		fabG		7.09911e+07	7.0059e+07	7.07706e+07	6.83284e+07	6.93311e+07	6.99171e+07
P0AEK4	P0AEK4		fabI		6.31216e+07	6.20396e+07	6.2454e+07	6.10341e+07	6.19567e+07	6.16967e+07
P0AEL6	P0AEL6		fepB		1.89653e+06	2.57359e+06	2.51205e+06	2.61887e+06	2.57236e+06	2.47482e+06
P0AEM0	P0AEM0		fkpB		2.1026e+06	2.1603e+06	1.84117e+06	2.15192e+06	2.0842e+06	1.69661e+06
P0AEM4	P0AEM4		flgM		2.10493e+06	2.02193e+06	2.16122e+06	2.21734e+06	2.23544e+06	2.29659e+06
P0AEM6	P0AEM6		fliA		2.55475e+06	2.52491e+06	2.69719e+06	2.50661e+06	2.77693e+06	2.79912e+06
P0AEM9	P0AEM9		fliY		7.47131e+06	7.34133e+06	7.60254e+06	7.56191e+06	7.45133e+06	7.75343e+06
P0AEN1	P0AEN1		fre		1.01056e+07	1.02172e+07	9.69747e+06	1.05252e+07	9.67367e+06	9.18167e+06
P0AEN4	P0AEN4		ftsL		1.22224e+06	1.20831e+06	1.11403e+06	1.27732e+06	1.17643e+06	1.03044e+06
P0AEN8	P0AEN8		fucU		6.10348e+06	5.93375e+06	5.50488e+06	5.77173e+06	5.5303e+06	5.50585e+06
P0AEP3	P0AEP3		galU		6.86816e+07	6.73599e+07	6.67989e+07	6.47895e+07	6.67195e+07	6.72025e+07
P0AEQ3	P0AEQ3		glnH		1.55097e+07	1.55841e+07	1.64876e+07	1.57374e+07	1.60558e+07	1.71143e+07
P0AEQ6	P0AEQ6		glnP		1.94791e+06	1.86811e+06	1.58494e+06	1.91867e+06	1.53273e+06	1.54502e+06
P0AES0	P0AES0		gsp		2.77628e+06	2.53998e+06	2.64597e+06	2.68239e+06	2.68597e+06	2.71454e+06
P0AES2	P0AES2		gudD		1.51899e+06	1.50804e+06	1.70208e+06	1.57981e+06	1.63878e+06	1.526e+06
P0AES4	P0AES4		gyrA		1.45733e+07	1.4737e+07	1.44198e+07	1.4602e+07	1.42939e+07	1.43053e+07
P0AES6	P0AES6		gyrB		8.41821e+06	8.41595e+06	8.477e+06	8.40745e+06	8.2066e+06	8.2565e+06
P0AES9	P0AES9		hdeA		6.92686e+06	6.90822e+06	5.98276e+06	6.58422e+06	5.99593e+06	5.55919e+06
P0AET2	P0AET2		hdeB		1.01323e+07	1.02027e+07	8.28515e+06	9.99672e+06	8.80419e+06	8.62787e+06
P0AEU0	P0AEU0		hisJ		3.81388e+06	3.62776e+06	3.65122e+06	3.57342e+06	3.76992e+06	3.90886e+06
P0AEU7	P0AEU7		skp		3.11231e+07	3.04943e+07	3.13391e+07	3.01858e+07	3.19555e+07	2.95734e+07
P0AEV4	P0AEV4		hycA		720046	731324	590292	659307	622744	513000
P0AEV9	P0AEV9		hycI		349190	389856	347307	406612	427808	345185
P0AEW6	P0AEW6		gsk		2.28371e+06	2.30467e+06	2.35402e+06	2.31442e+06	2.33229e+06	2.2758e+06
P0AEW9	P0AEW9		fruK		1.72625e+07	1.71282e+07	1.69821e+07	1.70834e+07	1.70064e+07	1.68695e+07
P0AEX5	P0AEX5		prkB		1.54915e+06	1.6149e+06	1.47748e+06	1.46514e+06	1.58088e+06	1.42791e+06
P0AEX9	P0AEX9		malE		6.9794e+06	7.08704e+06	5.9215e+06	7.06565e+06	5.9805e+06	6.0675e+06
P0AEY3	P0AEY3		mazG		1.56004e+06	1.62921e+06	1.6184e+06	1.59977e+06	1.63437e+06	1.60212e+06
P0AEY5	P0AEY5		mdaB		1.30338e+06	1.51693e+06	1.3923e+06	1.53912e+06	1.48854e+06	1.45882e+06
P0AEZ3	P0AEZ3		minD		1.19122e+07	1.19978e+07	1.27149e+07	1.19251e+07	1.25373e+07	1.24943e+07
P0AEZ9	P0AEZ9		moaB		1.19512e+07	1.17817e+07	1.15162e+07	1.21887e+07	1.13365e+07	1.16493e+07
P0AF03	P0AF03		mog		1.42752e+07	1.41474e+07	1.34249e+07	1.44861e+07	1.32067e+07	1.35515e+07
P0AF08	P0AF08		mrp		4.64401e+06	4.69761e+06	4.48737e+06	4.50673e+06	4.48424e+06	4.44053e+06
P0AF12	P0AF12		mtnN		2.00123e+07	2.02241e+07	1.9535e+07	1.99025e+07	1.94399e+07	1.92995e+07
P0AF18	P0AF18		nagA		3.27537e+06	3.28402e+06	3.27053e+06	3.25628e+06	3.51555e+06	3.23046e+06
P0AF20	P0AF20		nagC		1.82937e+06	1.79721e+06	1.98966e+06	1.78784e+06	1.98526e+06	1.95066e+06
P0AF24	P0AF24		nagD		2.08724e+06	2.06912e+06	2.02354e+06	2.12843e+06	2.07796e+06	1.97405e+06
P0AF26	P0AF26		narJ		808925		725850	754875	649075	546611
P0AF28	P0AF28		narL		6.99008e+06	6.998e+06	7.33062e+06	7.27074e+06	7.23895e+06	7.15449e+06
P0AF36	P0AF36		zapB		9.24792e+06	8.33208e+06	8.67834e+06	8.63156e+06	8.94925e+06	8.84856e+06
P0AF48	P0AF48		yjbQ		943561	1.11386e+06	991062	1.1884e+06	1.11494e+06	1.0246e+06
P0AF50	P0AF50		yjbR		6.9111e+06	6.45761e+06	6.79189e+06	6.70409e+06	6.86103e+06	6.56337e+06
