Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	31	31	1.01346e+08	9.81368e+07	1.03415e+08	1.02406e+08	1.00058e+08	9.83038e+07
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1			4.3534e+06		5.21746e+06	
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.15427e+06	1.2626e+06	1.42232e+06	1.31969e+06	1.29294e+06	1.39298e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.53854e+07	3.80622e+07	3.92706e+07	3.78855e+07	3.93018e+07	3.85758e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.23298e+07	3.1718e+07	2.97757e+07	3.07479e+07	3.02938e+07	2.95143e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	5.80788e+06	5.78479e+06	5.3708e+06	5.85684e+06	5.3571e+06	5.70463e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	3.72811e+06	3.80137e+06	3.50649e+06	4.46888e+06	4.28287e+06	4.19804e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.01823e+06		2.55653e+06	1.96607e+06	1.71366e+06	1.97852e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.4453e+06	6.07171e+06	6.4781e+06	6.68843e+06	6.8109e+06	7.38958e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.59118e+06	9.35022e+06	8.89955e+06	8.87704e+06	8.69934e+06	9.0398e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	1.56638e+07	1.76117e+07	1.73031e+07	1.75922e+07	1.73581e+07	1.69882e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	8.88707e+07	8.40726e+07	9.35978e+07	9.10035e+07	9.26985e+07	9.20568e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.85381e+07	2.96276e+07	2.78565e+07	2.76792e+07	2.66641e+07	2.77052e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.78797e+07	6.08532e+07	6.19008e+07	5.70881e+07	5.79324e+07	5.85502e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	8.06346e+06	6.96576e+06	7.87034e+06	7.56881e+06	7.744e+06	7.65872e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	1.0049e+08	9.90298e+07	5.34664e+06	1.03043e+08	6.43023e+06	6.13293e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	16	16	6.08538e+07	6.3956e+07	6.45608e+07	6.31541e+07	6.25306e+07	6.4499e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.301e+07	1.35168e+07	1.40366e+07	1.38061e+07	1.37451e+07	1.40745e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	1.77855e+06	1.73051e+06	1.94097e+06	1.66406e+06	1.80589e+06	2.30787e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1			392950	431012		
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	8.44228e+06	7.93767e+06	7.47487e+06	6.95182e+06	7.13327e+06	7.31359e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	1.89669e+07	1.81102e+07	2.04317e+07	1.94813e+07	2.02221e+07	1.98322e+07
P08395	SPPA_ECOLI	sppA	Protease 4	12	12	9.81972e+06	9.3714e+06	9.88941e+06	9.74478e+06	9.50852e+06	9.7368e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.4485e+07	2.54644e+07	2.54747e+07	2.46781e+07	2.52866e+07	2.56596e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.11765e+07	3.02426e+07	3.22135e+07	3.10055e+07	3.17101e+07	3.28524e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	10	10	1.75045e+07	1.84324e+07	1.57171e+07	1.79282e+07	1.67592e+07	1.70813e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.27293e+08	1.27903e+08	6.96857e+06	1.2731e+08	7.41591e+06	6.19562e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	2.81235e+08	2.78753e+08	2.78275e+08	2.82379e+08	2.79417e+08	2.91976e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	16	16	6.74564e+06	7.45744e+06	6.574e+06	6.95157e+06	6.56761e+06	6.63509e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.89993e+07	4.85789e+07	4.77177e+07	4.8424e+07	4.67329e+07	4.77542e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.66899e+06	7.56626e+06	8.63138e+06	8.85464e+06	7.9582e+06	8.08223e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	3.00096e+06	3.02062e+06	2.42428e+06	2.62893e+06	2.48215e+06	2.58684e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.04927e+07	2.11681e+07	2.22216e+07	2.13742e+07	2.12096e+07	2.19387e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	5	5	1.32949e+07	1.19908e+07	1.28598e+07	1.2585e+07	1.32662e+07	1.24178e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.52734e+07	1.70637e+07	1.88975e+07	1.71695e+07	1.86541e+07	1.70603e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	7.45435e+07	7.23079e+07	7.59547e+07	7.45702e+07	7.4259e+07	7.56635e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.10027e+07	3.24557e+07	3.10303e+07	2.96146e+07	3.02722e+07	3.05441e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	4.38891e+06	4.84229e+06	4.74645e+06	4.57826e+06	4.50005e+06	4.18906e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	22	16	1.59192e+07	1.63535e+07	1.73837e+07	1.64914e+07	1.66993e+07	1.67542e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	11	11	7.60077e+06	7.92113e+06	8.06029e+06	7.74561e+06	7.894e+06	8.18377e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	6	6	2.58925e+07	2.70451e+07	2.65467e+07	2.58718e+07	2.65274e+07	2.70223e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	12	2.13919e+07	2.27208e+07	2.34501e+07	2.12284e+07	2.25554e+07	2.44612e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	8.74078e+07	8.79274e+07	4.48369e+06	8.80242e+07	4.55437e+06	5.02757e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	3.16092e+06	3.70975e+06	3.81273e+06	3.40318e+06	3.86117e+06	4.1982e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.66282e+06	1.55695e+06	1.59855e+06	1.3945e+06	1.48476e+06	1.59972e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	8	8	1.85287e+08	1.7874e+08	1.85154e+08	1.85117e+08	1.78356e+08	1.95348e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	67	62	1.77189e+09	1.76724e+09	1.89221e+09	1.78017e+09	1.85663e+09	1.87991e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13	2.86461e+07	2.65124e+07	2.98506e+07	2.77626e+07	2.86345e+07	2.94086e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	1.93341e+07	1.86445e+07	1.86339e+07	1.9381e+07	1.82414e+07	1.77951e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	1.96439e+07	1.89186e+07	2.34671e+07	2.27455e+07	2.27784e+07	2.41793e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	1.07948e+07	1.05829e+07	1.05766e+07	1.04659e+07	1.03969e+07	9.80399e+06
P09551	ARGT_ECOLI	argT	Lysine-arginine-ornithine-binding periplasmic protein	1	1	1.60313e+06	1.30305e+06				
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	41	41	8.79506e+06	9.03128e+06	9.36068e+06	8.96647e+06	8.97359e+06	9.14636e+06
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	6	6	9.86099e+06	1.0491e+07	1.03732e+07	1.04764e+07	1.08213e+07	9.86788e+06
P09980	REP_ECOLI	rep	ATP-dependent DNA helicase rep	1	1	773895		1.13933e+06	963187		
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	21	21	1.28349e+07	1.31028e+07	1.25098e+07	1.26869e+07	1.22829e+07	1.275e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	6	6	4.90172e+06	4.32128e+06	4.65465e+06	4.7369e+06	4.00282e+06	4.28995e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	14	14	7.79187e+08	7.88775e+08	7.36613e+08	7.8885e+08	7.6183e+08	7.50579e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	8.85563e+08	9.58264e+08	1.02102e+09	9.98821e+08	9.36772e+08	1.03244e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.09974e+07	1.13656e+07	1.22964e+07	1.08935e+07	1.1615e+07	1.14845e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	9.9024e+07	9.81723e+07	9.59501e+07	9.5587e+07	9.36245e+07	9.4847e+07
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.19761e+06	9.09594e+06	9.42233e+06	8.79581e+06	9.26786e+06	9.24244e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	9.85367e+06	9.85747e+06	1.05194e+07	9.45029e+06	1.22979e+07	1.16321e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.30358e+07	2.52213e+07	2.1061e+07	2.39857e+07	2.09622e+07	2.22487e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	6.81438e+07	6.73359e+07	6.95056e+07	7.25169e+07	6.85339e+07	7.18172e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1				1.20217e+06		1.34222e+06
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	9	9	1.2354e+07	1.18125e+07	1.28344e+07	1.31828e+07	1.32123e+07	1.31728e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.38546e+07	4.16942e+07	5.07962e+07	4.70967e+07	4.73335e+07	4.94784e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	2.94473e+07	3.03125e+07	2.65267e+07	2.87748e+07	2.90109e+07	2.87235e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.1525e+07	4.3174e+07	4.2995e+07	4.21907e+07	4.21984e+07	4.09574e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.6631e+07	1.6841e+07	1.68769e+07	1.73982e+07	1.67839e+07	1.67594e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	35	35	5.89713e+08	5.85143e+08	5.80786e+08	5.96708e+08	5.80345e+08	5.8818e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	5.81702e+08	5.398e+08	6.73308e+08	5.50229e+08	6.81932e+08	7.00454e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.55159e+07	1.51368e+07	1.60911e+07	1.60007e+07	1.63123e+07	1.50103e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.30649e+08	1.3546e+08	1.3461e+08	1.3792e+08	1.27424e+08	1.36518e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.50831e+07	9.65556e+07	9.20074e+07	9.51016e+07	9.33932e+07	9.29999e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.0073e+07	8.17586e+07	8.09368e+07	8.24307e+07	7.86475e+07	8.08683e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.57236e+06	1.5451e+06	1.33504e+06	1.73252e+06	1.20831e+06	1.29802e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.07885e+07	4.15301e+07	4.18495e+07	4.29591e+07	4.13642e+07	4.26319e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.24805e+07	1.49192e+07	1.34719e+07	1.25321e+07	1.31755e+07	1.3339e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	3.45835e+06	3.95309e+06	3.68702e+06	3.20159e+06	3.88308e+06	4.21817e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	4.25815e+06	4.51065e+06	4.65536e+06	4.40092e+06	4.48379e+06	4.14802e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.527e+06	4.55431e+06	4.6633e+06	4.57224e+06	4.59083e+06	4.54359e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.61086e+06	1.46953e+06	1.63303e+06	1.54319e+06	1.55564e+06	1.55674e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.52635e+07	6.37293e+07	6.34371e+07	6.45761e+07	6.2498e+07	6.31393e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.45683e+06	1.63957e+06	1.49411e+06	1.11545e+06		1.33129e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.43179e+07	9.86148e+07	9.70915e+07	9.38012e+07	9.80557e+07	9.98367e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.25296e+08	1.29764e+08	1.27682e+08	1.22862e+08	1.25213e+08	1.27154e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.05838e+08	1.07252e+08	1.06027e+08	1.05844e+08	1.02368e+08	1.08349e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.53163e+08	1.56296e+08	1.49014e+08	1.54219e+08	1.4572e+08	1.47072e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	8.39896e+06	1.04241e+07	9.4894e+06	9.33133e+06	8.45164e+06	9.12193e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	1.86915e+07	1.96019e+07	2.11355e+07	1.82027e+07	1.92963e+07	1.97708e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.22133e+07	1.11498e+07	1.25998e+07	1.30061e+07	1.28665e+07	1.26176e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	8.2984e+08	8.35817e+08	8.71972e+08	8.37271e+08	8.45799e+08	8.55442e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	5.40697e+08	5.38458e+08	5.7254e+08	5.59337e+08	5.63312e+08	5.79601e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	7.9225e+07	8.19035e+07	8.06095e+07	7.44067e+07	8.16299e+07	8.41599e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.40196e+09	1.45965e+09	1.57004e+09	1.45824e+09	1.56271e+09	1.58668e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	2.92732e+07	2.99784e+07	2.71965e+07	2.97961e+07	2.78642e+07	2.75202e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	5.91738e+07	6.21109e+07	6.31102e+07	5.96283e+07	6.1644e+07	6.36064e+07
P0A6P9	ENO_ECOLI	eno	Enolase	26	26	1.03024e+09	1.03369e+09	1.07243e+09	1.01652e+09	1.06356e+09	1.09103e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.31012e+07	7.79368e+07	8.07604e+07	8.49696e+07	8.03638e+07	8.09146e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	1.00493e+08	1.00713e+08	9.01534e+07	9.99849e+07	8.60865e+07	9.00557e+07
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.55117e+07	7.33587e+07	6.7199e+07	7.12248e+07	6.84435e+07	6.80501e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.62498e+07	3.51207e+07	4.19012e+07	4.08427e+07	3.46593e+07	3.62737e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.17649e+06	6.37083e+06	5.93583e+06	6.25346e+06	6.21583e+06	6.18776e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.76784e+07	2.77443e+07	2.53088e+07	2.69026e+07	2.71302e+07	2.66356e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.37919e+08	2.36783e+08	2.31484e+08	2.36373e+08	2.32445e+08	2.3749e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.58598e+07	1.5399e+07	1.6242e+07	1.5479e+07	1.65293e+07	1.59295e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.19285e+07	2.07027e+07	1.93958e+07	2.01763e+07	1.95819e+07	1.92032e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.33439e+07	1.36465e+07	1.35262e+07	1.30333e+07	1.31623e+07	1.32356e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	17	17	1.95534e+07	2.01952e+07	2.11751e+07	2.03392e+07	2.11317e+07	2.11038e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.88068e+07	1.93353e+07	1.85612e+07	1.84108e+07	1.80977e+07	1.94432e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.26095e+07	1.20407e+07	1.25425e+07	1.26543e+07	1.23639e+07	1.21668e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	8	8	3.05192e+07	3.04766e+07	3.07775e+07	2.91614e+07	2.96997e+07	2.99229e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	4.89605e+07	4.89222e+07	4.78717e+07	4.83233e+07	4.95333e+07	4.75641e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.73317e+06	2.00018e+06	1.71907e+06	1.84e+06	1.59422e+06	1.87634e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.16982e+06	4.20171e+06	3.90596e+06	3.4801e+06	3.68069e+06	4.05304e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	9.73794e+07	1.00755e+08	1.06849e+08	9.99267e+07	1.02109e+08	1.05084e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10	2.37953e+07	2.3964e+07	2.39774e+07	2.26065e+07	2.45163e+07	2.40768e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1	312007		209232	344027		
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.21464e+06	2.70008e+06	5.20787e+06	3.21484e+06	4.79739e+06	4.52305e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	1.68874e+08	1.77088e+08	1.50827e+08	1.67524e+08	1.48537e+08	1.57585e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.23184e+07	5.30127e+07	5.19352e+07	4.39899e+07	5.60729e+07	5.59712e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.06049e+07	4.21158e+07	3.94487e+07	4.17126e+07	3.97226e+07	3.9314e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42	3.68187e+08	3.73235e+08	3.72773e+08	3.66662e+08	3.79449e+08	3.9288e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	19	19	2.46845e+07	2.42409e+07	2.46925e+07	2.45314e+07	2.49716e+07	2.4616e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44	1.28248e+08	1.31911e+08	1.30253e+08	1.30959e+08	1.30526e+08	1.3151e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	6.23139e+06	7.08794e+06	6.26061e+06	5.35818e+06	6.4245e+06	6.43706e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36	8.63638e+07	9.10104e+07	8.42989e+07	8.8086e+07	8.5342e+07	8.72265e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.95673e+08	2.70709e+08	2.91355e+08	2.92101e+08	2.88093e+08	2.89183e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.73457e+08	1.75026e+08	1.71124e+08	1.73375e+08	1.74981e+08	1.84948e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.06482e+08	2.12335e+08	2.08611e+08	2.10089e+08	2.10403e+08	2.11648e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.09041e+07	1.15527e+07	1.07924e+07	1.11017e+07	1.09985e+07	1.09761e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	4.99774e+07	5.28093e+07	5.05771e+07	5.13616e+07	4.99715e+07	5.191e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	3.92873e+06	3.28032e+06	2.38836e+06	2.93401e+06	3.34791e+06	3.72281e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.99242e+06	7.29186e+06	6.94951e+06	6.81143e+06	6.6345e+06	6.92741e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.52282e+07	2.60108e+07	2.85674e+07	2.37279e+07	2.91569e+07	2.86869e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.00534e+08	9.55886e+07	9.39644e+07	9.59047e+07	9.49031e+07	9.51465e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	5	5	4.78929e+06	4.96925e+06	4.69606e+06	5.35767e+06	4.78724e+06	4.91229e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.73027e+07	3.75909e+07	3.68974e+07	3.72332e+07	3.37462e+07	3.6278e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	14	14	4.14718e+07	4.19266e+07	4.38604e+07	4.06223e+07	4.16827e+07	4.07075e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.52428e+06	2.72075e+06	2.55043e+06	1.9275e+06	2.48404e+06	2.0911e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.99216e+07	3.83947e+07	3.48598e+07	4.09342e+07	3.24219e+07	3.338e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.68639e+07	4.57909e+07	5.01583e+07	4.57291e+07	5.10066e+07	5.22377e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	808876	795713	917675	810894		858207
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.1531e+08	1.13744e+08	9.95353e+07	1.13925e+08	9.61303e+07	9.78902e+07
P0A784	ORN_ECOLI	orn	Oligoribonuclease	8	8	2.4337e+07	2.49885e+07	2.65086e+07	2.52556e+07	2.54975e+07	2.4748e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.56457e+06	8.87491e+06	8.33909e+06	9.05194e+06	8.07941e+06	8.9438e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.33236e+07	4.25049e+07	4.26961e+07	4.12763e+07	4.12142e+07	4.15395e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	3.45792e+07	3.45958e+07	3.59805e+07	3.32077e+07	3.37629e+07	3.57607e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.57117e+08	1.48404e+08	1.72352e+08	1.64523e+08	1.63023e+08	1.59441e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.47813e+09	1.47527e+09	1.5606e+09	1.48495e+09	1.59557e+09	1.61292e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.58237e+07	1.61722e+07	1.43512e+07	1.44469e+07	1.36512e+07	1.27878e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	6	6	1.8271e+06	1.73766e+06	1.85807e+06	1.78985e+06	1.80662e+06	1.72638e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	14	14	1.27801e+07	1.31982e+07	1.40033e+07	1.3623e+07	1.27131e+07	1.33227e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	8	8	3.77591e+08	3.80534e+08	3.66398e+08	4.24413e+08	3.75983e+08	3.73126e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	13	13	4.60552e+06	4.75243e+06	4.51546e+06	4.19375e+06	4.67244e+06	4.57613e+06
