Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P37330	MASZ_ECOLI	glcB	Malate synthase G	6	6	7.34621e+06	6.77096e+06	7.71449e+06	6.81726e+06	7.06003e+06	7.21721e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	10	10	1.07545e+07	1.09982e+07	1.07434e+07	1.07436e+07	1.05546e+07	1.07518e+07
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7	1.09977e+07	1.14252e+07	1.1688e+07	1.1532e+07	1.10632e+07	1.19331e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	5	5	1.60317e+06	1.38287e+06	1.5626e+06	1.41287e+06	1.60491e+06	1.39108e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	8	8	2.09291e+07	1.78242e+07	2.08338e+07	2.09505e+07	2.09906e+07	2.02648e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	1	1		887356				
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.26741e+07	1.89377e+07	2.40679e+07	2.19825e+07	2.10909e+07	2.02235e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	11	11	7.08146e+06	7.18538e+06	6.85386e+06	6.50665e+06	6.51585e+06	6.76644e+06
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	9	9	2.726e+06	3.10275e+06	2.75242e+06	3.21564e+06	3.33938e+06	3.43326e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	4	4	3.57436e+06	5.27838e+06	4.28871e+06	4.36395e+06	4.28581e+06	4.37585e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	14	14	2.57723e+07	2.61978e+07	2.70713e+07	2.69439e+07	2.6578e+07	2.68235e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	1.92552e+07	2.12321e+07	1.95623e+07	2.04471e+07	1.99444e+07	2.04993e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	2.4588e+06	2.1962e+06	2.39908e+06	2.12806e+06	2.54077e+06	2.40386e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	3	3	527989	564070	390117	464468	492140	513261
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	8	8	1.06512e+07	1.23399e+07	1.00711e+07	1.08732e+07	1.10096e+07	1.04219e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	13	13	1.66603e+07	1.67618e+07	1.55844e+07	1.71525e+07	1.598e+07	1.59911e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	15	15	4.23439e+06	5.28241e+06	4.34522e+06	4.8458e+06	5.02544e+06	4.61083e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	5	5	6.15354e+06	7.04835e+06	6.77678e+06	6.87214e+06	6.47573e+06	6.68555e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15	1.36023e+07	1.36616e+07	1.38033e+07	1.2254e+07	1.41088e+07	1.25971e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	7	7	5.74182e+06	6.26776e+06	5.70787e+06	6.26026e+06	5.71972e+06	6.26358e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	3.08166e+06	3.28374e+06	3.34527e+06	3.29138e+06	3.42309e+06	3.40667e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	2	2	1.16774e+06	1.07027e+06	984795	772362	721446	1.08024e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.28598e+07	3.19993e+07	3.27965e+07	3.15762e+07	3.27924e+07	3.13681e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10	9.52045e+07	8.99424e+07	8.77358e+07	9.38873e+07	9.17114e+07	9.41066e+07
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	2	2	820119	1.12674e+06		832741	1.28871e+06	
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	4.77556e+06	4.81388e+06	4.71732e+06	4.4668e+06	5.42813e+06	4.1301e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	22	22	2.02954e+08	1.91491e+08	2.03452e+08	2.09255e+08	2.09863e+08	2.0785e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	7	7	1.87607e+06	2.05554e+06	2.02076e+06	2.12372e+06	1.98846e+06	2.05389e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	7	7	1.53153e+07	1.53114e+07	1.58611e+07	1.51881e+07	1.36654e+07	1.56185e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	4.89577e+06	5.7622e+06	4.95666e+06	4.6092e+06	4.48519e+06	
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.25418e+07	2.41132e+07	2.20742e+07	2.25713e+07	2.20453e+07	2.32171e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	13	13	4.55467e+07	4.1083e+07	4.64024e+07	4.4073e+07	4.61637e+07	4.45153e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	4.80993e+06	4.54012e+06	4.90848e+06	4.75634e+06	5.02682e+06	5.19616e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.81189e+07	4.50097e+07	4.68736e+07	4.45947e+07	4.77039e+07	4.46526e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.27359e+06	3.73614e+06	3.19583e+06	3.58474e+06	3.19408e+06	3.36662e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.75193e+07	2.38754e+07	2.73884e+07	2.63279e+07	2.63287e+07	2.68777e+07
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	23	23	1.98496e+07	1.86263e+07	1.85897e+07	1.90283e+07	1.90989e+07	1.90307e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.44842e+07	7.29426e+07	7.1852e+07	7.04502e+07	7.52353e+07	7.21877e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	2.08758e+06	2.14603e+06	2.34682e+06	1.90301e+06	2.15783e+06	2.2213e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	4	4	2.18311e+06	3.50515e+06	1.22467e+06	3.24299e+06	2.52253e+06	3.03664e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	16	16	2.85397e+07	2.70411e+07	2.99387e+07	2.96357e+07	2.77345e+07	2.8559e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	4	4	2.7003e+06	2.57892e+06	2.65072e+06	2.69603e+06	2.82718e+06	2.59834e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4	9.47596e+06	3.91868e+06	7.14747e+06	8.03671e+06	5.9225e+06	8.62184e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	8	8	9.79203e+07	9.91535e+07	1.00778e+08	9.4247e+07	1.02109e+08	9.16758e+07
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	5	5	1.66613e+06	1.72375e+06	1.88662e+06	1.51241e+06	1.91244e+06	1.78209e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.40924e+08	1.49524e+08	1.50023e+08	1.57224e+08	1.49115e+08	1.51739e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.5598e+07	4.52456e+07	4.79925e+07	4.12177e+07	4.26568e+07	4.26463e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	915278	1.86346e+06	1.40208e+06	1.18697e+06		1.04402e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	4	4	5.64094e+06	6.31291e+06	5.82353e+06	5.0774e+06	5.61102e+06	4.79098e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	6	6	1.22909e+07	1.10113e+07	1.31766e+07	1.09678e+07	1.17019e+07	1.01049e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.84098e+06	3.71555e+06	3.44667e+06	3.2549e+06	2.68955e+06	3.25222e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.25213e+06		1.35774e+06		975796	
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.6092e+06	1.72295e+06	1.64768e+06	1.59596e+06	1.7237e+06	1.56811e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.06003e+07	1.30551e+07	1.00054e+07	1.14287e+07	1.15444e+07	1.19062e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	13	13	2.76571e+06	2.70671e+06	2.69859e+06	2.34195e+06	2.67701e+06	2.73169e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	3.35259e+06	3.72093e+06	4.12885e+06	3.50147e+06	3.79027e+06	2.87883e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.59974e+06	1.35926e+06	899599	1.94868e+06	1.80375e+06	1.85915e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	4.4732e+06	5.3148e+06	4.7064e+06	4.54753e+06	4.64434e+06	5.49926e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	2	2	2.65785e+06	2.72235e+06	2.44682e+06	2.45954e+06	2.32472e+06	2.20256e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.61804e+07	1.69468e+07	1.69227e+07	1.71772e+07	1.64977e+07	1.65072e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	2	2	2.82471e+06	2.81064e+06	2.61269e+06	2.50244e+06	2.259e+06	2.96542e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	1.44298e+06	1.39088e+06	1.03017e+06	1.31961e+06	1.19772e+06	1.27328e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	9	9	2.51943e+06	2.39221e+06	2.14665e+06	2.6373e+06	2.38809e+06	2.55562e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.96851e+07	1.87939e+07	1.62591e+07	1.82394e+07	1.90618e+07	1.78714e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	9	9	1.84143e+06	2.23649e+06	1.96489e+06	2.01398e+06	1.98445e+06	1.88024e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	8	8	3.85131e+07	4.11158e+07	4.05913e+07	3.74287e+07	3.88258e+07	3.67774e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.67678e+06	1.81421e+06	1.56874e+06	1.8588e+06	1.56221e+06	1.80037e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	528342	835331		742904	441439	840850
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.12982e+07	1.10463e+07	1.19533e+07	1.00625e+07	1.11238e+07	1.01942e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5	7.85318e+06	7.74254e+06	8.10424e+06	7.67848e+06	7.96523e+06	6.94688e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2		1.86615e+06	882164	1.18843e+06	1.1941e+06	1.28446e+06
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	1.28902e+06	1.47288e+06	1.19329e+06	1.57235e+06	1.41886e+06	1.34283e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.04676e+07	6.58302e+07	5.84851e+07	5.98158e+07	5.96947e+07	5.79358e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5	1.2573e+06	1.06972e+06	949692	1.04377e+06	1.3355e+06	1.27146e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	15	15	1.20225e+07	1.29584e+07	1.15646e+07	1.18601e+07	1.19794e+07	1.13469e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	7.57876e+06	8.69191e+06	7.88649e+06	7.65781e+06	7.59984e+06	7.74762e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.0064e+07	1.09327e+07	8.74564e+06	1.0711e+07	9.2669e+06	1.01444e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	2	2	832254	789700	644709	666130	641804	565027
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.55126e+07	1.64066e+07	1.55234e+07	1.54185e+07	1.61641e+07	1.52209e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	6	6	2.77541e+06	4.08823e+06	3.57323e+06	3.86071e+06	3.06827e+06	3.70909e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	1.03007e+08	1.87863e+07	1.07297e+08	1.86948e+07	9.87373e+07	1.82817e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.10117e+07	8.76071e+06	1.09802e+07	9.92598e+06	1.0698e+07	1.00501e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	4.5259e+06	2.60871e+06	4.9178e+06	4.44829e+06	4.39846e+06	4.47832e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.13998e+06	8.2598e+06	6.90514e+06	7.42772e+06	7.56617e+06	8.08764e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	3	3	644426	455555	742266	425764	647420	641852
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.11083e+06	4.37879e+06	4.90261e+06	5.76725e+06	5.03865e+06	6.09282e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	4.26251e+06	3.69232e+06	4.6937e+06	3.60968e+06	3.5634e+06	3.49428e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.32015e+07	1.24348e+07	1.33927e+07	1.36416e+07	1.33094e+07	1.34134e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.52769e+07	2.35919e+07	2.70524e+07	2.54707e+07	2.56035e+07	2.5945e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	18	18	3.94408e+06	3.78109e+06	3.96794e+06	3.49192e+06	3.12156e+06	3.28696e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	773345	445488	784473	663773	837616	827919
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	4.28336e+06	4.41455e+06	4.5096e+06	3.78246e+06	5.07739e+06	4.38531e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	4.5631e+06	5.15389e+06	4.01087e+06	4.53473e+06	4.53308e+06	4.44385e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	14	14	6.95575e+06	7.00513e+06	5.91081e+06	7.67613e+06	6.6746e+06	7.49294e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	3	3	1.51272e+06	1.53417e+06		1.34083e+06		
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	4	4	8.63077e+06	7.8489e+06	9.0717e+06	8.75825e+06	9.2166e+06	8.71418e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.56298e+07	2.85596e+07	2.60061e+07	2.61885e+07	2.56151e+07	2.74203e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.89613e+06	3.09948e+06	3.20931e+06	3.62608e+06	3.80831e+06	3.41108e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.06356e+06	2.65807e+06	3.47717e+06	3.11217e+06	3.51189e+06	3.07465e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.54954e+06	3.24954e+06	4.06383e+06	3.72026e+06	3.82933e+06	3.62704e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.36943e+08	2.22825e+08	2.46124e+08	2.33977e+08	2.303e+08	2.33788e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4		6.72216e+06	3.30534e+06	6.04932e+06	4.21872e+06	4.63581e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	2.53925e+06	2.78563e+06	2.56136e+06	2.14824e+06	2.40391e+06	2.42309e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	3.20098e+06	3.48495e+06	3.69528e+06	3.55683e+06	2.48753e+06	2.98427e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	173688	257189	178300	171351		178756
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		3.05955e+06		2.64771e+06	2.9903e+06	
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.0611e+08	1.05221e+08	9.88366e+07	1.03696e+08	1.04991e+08	1.06582e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.94514e+08	1.61668e+08	1.95446e+08	1.84159e+08	1.8408e+08	1.77956e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.56772e+07	1.4363e+07	1.58067e+07	1.51342e+07	1.48187e+07	1.48028e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	1.55227e+06	4.02492e+06	3.1347e+06	3.33678e+06	2.7572e+06	2.59282e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5	5.0728e+06	5.61158e+06	4.6529e+06	5.45132e+06	5.36864e+06	5.25102e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.16748e+07	1.35484e+07	1.24096e+07	1.30357e+07	1.17769e+07	1.27786e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	876439	849564				
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1			7.24101e+06	8.09179e+06	8.04407e+06	7.00092e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	570044	311620	401429	501880	405859	571077
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.30176e+07	3.53491e+07	3.34313e+07	3.47877e+07	3.26064e+07	3.38289e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.31966e+07		7.57435e+07	8.01866e+07	7.29208e+07	7.72283e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	4	4	6.05178e+06	1.08531e+07	1.05339e+07	7.6745e+06	6.64627e+06	7.75466e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.36511e+07	3.45022e+07	3.41612e+07	3.48276e+07	3.33964e+07	3.43037e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	2.45915e+06	3.4425e+06	3.1583e+06	3.2319e+06	2.99073e+06	2.80251e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.40713e+07	3.62636e+07	3.56329e+07	3.47518e+07	3.34e+07	3.45492e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	1.44479e+06	2.88207e+06	2.98302e+06	3.67034e+06	1.90542e+06	2.55035e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	1	1	2.59532e+06		3.0437e+06	3.89731e+06	3.48053e+06	4.09001e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.94463e+07	1.81407e+07	1.47696e+07	1.86709e+07	1.81085e+07	1.89938e+07
P50456	MLC_ECOLI	mlc	Protein mlc	6	6	3.92935e+06	3.83815e+06	4.02433e+06	3.39977e+06	3.72559e+06	3.27796e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.04724e+06	2.34396e+06	2.33007e+06		2.60163e+06	2.41608e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.529e+07	1.97638e+07	2.02909e+07	2.11317e+07	1.50271e+07	2.14177e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1	2.10025e+07		2.54002e+07		2.73145e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.15787e+06	4.72716e+06	4.65476e+06	4.84728e+06	4.33449e+06	4.52432e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.50338e+06	4.81405e+06	5.14476e+06	5.30701e+06	5.13808e+06	5.18012e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	1.84471e+06	2.00015e+06	1.46554e+06	1.85265e+06	1.65036e+06	1.41748e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.33564e+07	2.37016e+07	2.41929e+07	2.15211e+07	2.51468e+07	2.18524e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.29072e+06	1.58955e+06	1.75887e+06	2.00634e+06	1.90885e+06	2.16459e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	2	2	89443.1	88245.1	90601.6	94094	90779.7	
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.62191e+07	1.75762e+07	1.52745e+07	1.6333e+07	1.73533e+07	1.5319e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.92504e+07	2.1031e+07	1.88211e+07	1.86709e+07	1.86293e+07	1.99028e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	1.53267e+06	1.16358e+06	2.01828e+06	1.3642e+06	1.41458e+06	955345
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1		691858		724402		1.01447e+06
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.42275e+06	1.84798e+06		1.38663e+06	971452	1.33483e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1		754908	846507	852739	894947	486448
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	14	14	3.15262e+07	3.32955e+07	3.15608e+07	3.30806e+07	3.30389e+07	3.22593e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.55722e+06	3.2232e+06	2.46585e+06	3.10788e+06	2.32426e+06	2.72887e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	5.74432e+06	5.59409e+06	5.9492e+06	5.34218e+06	5.74227e+06	5.56747e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.22136e+08	1.12207e+08	1.20498e+08	1.19282e+08	1.20351e+08	1.20025e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1	1		5.47802e+06	5.5759e+06			7.76724e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8	6.58635e+07	1.5728e+07	6.65173e+07	1.64223e+07	6.60349e+07	1.54165e+07
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3	1.63022e+06			1.61112e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	5.42598e+06	4.60299e+06	5.20311e+06	5.90552e+06	5.1934e+06	5.9875e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	2.55979e+06	2.59793e+06	2.93613e+06	2.58203e+06	2.50471e+06	2.68096e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	19	19	1.99665e+07	2.0042e+07	2.10094e+07	2.10854e+07	2.16898e+07	2.12655e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	16	16	6.03578e+06	5.82592e+06	6.00492e+06	6.04655e+06	5.96714e+06	5.80325e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	6	6	2.89519e+07	3.32974e+07	2.94958e+07	2.93567e+07	2.80768e+07	2.8191e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.53251e+07	2.34888e+07	2.45046e+07	2.42759e+07	2.34743e+07	2.50703e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.69299e+08	5.98442e+08	6.4479e+08	7.00918e+08	6.69308e+08	6.84099e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.28046e+09	1.25188e+09	1.31153e+09	1.33163e+09	1.29232e+09	1.32015e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	5.75949e+06	5.15891e+06	5.34926e+06	5.48336e+06	4.83637e+06	6.0373e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	4.73316e+07	4.45363e+07	4.73025e+07	4.54843e+07	4.5704e+07	4.44653e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	5	5	8.2947e+06	8.58415e+06	9.11838e+06	8.60755e+06	8.76321e+06	9.07933e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.31346e+06	7.05054e+06	6.71949e+06	5.60593e+06	6.0074e+06	5.3311e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.95211e+08	8.51987e+08	9.19177e+08	8.88387e+08	9.26629e+08	8.82109e+08
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	9.67302e+07	8.59263e+07	9.032e+07	9.78707e+07	9.7366e+07	9.77888e+07
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	9	9	4.70444e+06	6.06019e+06	5.11355e+06	5.19544e+06	5.50446e+06	5.00307e+06
