Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0ADE6	P0ADE6		ygaU		611782	604258	586869	629177	662248	679463
P0ADE8	P0ADE8		ygfZ		7.00399e+06	7.00409e+06	7.21092e+06	7.02182e+06	7.13626e+06	7.0997e+06
P0ADF6	P0ADF6		edd		910960	605379	762272	1.07109e+06	855527	764474
P0ADG4	P0ADG4		suhB		1.53382e+07	1.54844e+07	1.60332e+07	1.53568e+07	1.57933e+07	1.56873e+07
P0ADG7	P0ADG7		guaB		3.62317e+07	3.66222e+07	3.6159e+07	3.68725e+07	3.69088e+07	3.67789e+07
P0ADH5	P0ADH5		fimB		975924	1.01675e+06	964923	1.09485e+06	1.07999e+06	1.0636e+06
P0ADI4	P0ADI4		entB		612001	644201	568685	645822	660155	685229
P0ADI7	P0ADI7		yecD		7.86166e+06	7.5214e+06	7.85456e+06	8.39451e+06	8.33202e+06	8.09908e+06
P0ADK0	P0ADK0		yiaF		1.13616e+07	1.15522e+07	1.13519e+07	1.15836e+07	1.16572e+07	1.1675e+07
P0ADK8	P0ADK8		yibL		1.03532e+07	1.00536e+07	1.00742e+07	9.541e+06	9.67304e+06	8.97848e+06
P0ADN2	P0ADN2		yifE		6.3216e+06	6.24835e+06	6.40205e+06	6.27809e+06	6.23605e+06	6.25183e+06
P0ADP0	P0ADP0		yigB		1.21187e+06	1.33137e+06	1.29942e+06	1.27078e+06	1.29859e+06	1.30816e+06
P0ADP7	P0ADP7		yigP		1.49879e+06	1.52499e+06	1.55051e+06	1.52748e+06	1.82554e+06	1.75653e+06
P0ADP9	P0ADP9		yihD		4.80225e+06	4.92571e+06	4.82515e+06	4.81526e+06	4.69586e+06	4.88842e+06
P0ADQ7	P0ADQ7		ygaM		1.35053e+07	1.35607e+07	1.3691e+07	1.33725e+07	1.24604e+07	1.33841e+07
P0ADR6	P0ADR6		rlmM		3.60806e+06	3.38759e+06	3.82654e+06	3.74346e+06	3.49126e+06	3.39513e+06
P0ADR8	P0ADR8		ygdH		4.35359e+06	4.34497e+06	4.28862e+06	4.29706e+06	4.27116e+06	4.33932e+06
P0ADS2	P0ADS2		zapA		1.45675e+07	1.47185e+07	1.50443e+07	1.62621e+07	1.55711e+07	1.59485e+07
P0ADS6	P0ADS6		yggE		5.09752e+06	5.24059e+06	4.99136e+06	5.25825e+06	5.27718e+06	5.16694e+06
P0ADS9	P0ADS9		yggN		1.638e+06	1.65869e+06	1.62286e+06	1.80899e+06	1.7223e+06	1.80574e+06
P0ADT2	P0ADT2		ygiB		1.16984e+06	1.1874e+06	1.19553e+06	1.22136e+06	1.22634e+06	1.18909e+06
P0ADT5	P0ADT5		ygiC		3.32031e+06	3.39218e+06	3.36728e+06	3.35693e+06	3.74164e+06	3.38831e+06
P0ADT8	P0ADT8		ygiM		4.09496e+06	4.03802e+06	4.21549e+06	4.06994e+06	4.00444e+06	4.12589e+06
P0ADU2	P0ADU2		ygiN		9.87034e+06	1.02773e+07	1.03126e+07	1.0032e+07	1.05141e+07	1.00144e+07
P0ADU5	P0ADU5		ygiW		7.14283e+06	7.06148e+06	7.10447e+06	7.46224e+06	7.56875e+06	7.25019e+06
P0ADV1	P0ADV1		lptA		3.58795e+06	3.38509e+06	3.18919e+06	3.26068e+06	3.46575e+06	3.34487e+06
P0ADV5	P0ADV5		yhbW		900804	1.14323e+06	845869	1.19741e+06	1.2044e+06	1.04159e+06
P0ADV7	P0ADV7		mlaC		1.10312e+07	1.06991e+07	1.05839e+07	1.11407e+07	1.06224e+07	1.07146e+07
P0ADW3	P0ADW3		yhcB		3.13512e+07	3.21401e+07	3.02272e+07	3.22592e+07	3.20056e+07	3.18297e+07
P0ADX1	P0ADX1		yhfA		7.86877e+06	7.72767e+06	7.46819e+06	7.0855e+06	7.20857e+06	7.61145e+06
P0ADY1	P0ADY1		ppiD		2.30688e+07	2.31876e+07	2.30265e+07	2.3108e+07	2.30048e+07	2.32722e+07
P0ADY3	P0ADY3		rplN		5.03466e+07	4.99387e+07	4.78736e+07	5.06985e+07	5.21728e+07	5.05706e+07
P0ADY7	P0ADY7		rplP		4.53457e+07	4.50036e+07	4.42418e+07	4.74369e+07	4.7733e+07	4.71873e+07
P0ADZ0	P0ADZ0		rplW		8.58724e+06	9.24825e+06	9.51991e+06	8.76559e+06	8.80243e+06	8.68191e+06
P0ADZ4	P0ADZ4		rpsO		1.39607e+08	1.43303e+08	1.37045e+08	1.43306e+08	1.39395e+08	1.43894e+08
P0ADZ7	P0ADZ7		yajC		2.07273e+07	2.01893e+07	2.04628e+07	2.08497e+07	2.02155e+07	2.05156e+07
P0AE01	P0AE01		trmJ		3.71116e+06	3.77691e+06	3.71781e+06	3.82959e+06	3.62727e+06	3.76293e+06
P0AE06	P0AE06		acrA		2.44941e+07	2.45301e+07	2.41434e+07	2.43519e+07	2.42437e+07	2.41288e+07
P0AE08	P0AE08		ahpC		2.51493e+07	2.53395e+07	2.48201e+07	2.53301e+07	2.52812e+07	2.52764e+07
P0AE12	P0AE12		amn		1.1506e+06	1.20154e+06	1.2244e+06	1.07733e+06	1.03014e+06	1.18685e+06
P0AE18	P0AE18		map		8.96159e+06	9.15079e+06	9.00075e+06	8.9501e+06	9.23251e+06	9.05826e+06
P0AE22	P0AE22		aphA		1.7577e+06	1.76754e+06	1.71808e+06	1.79842e+06	1.78023e+06	1.7868e+06
P0AE39	P0AE39		ypdB		1.43599e+06	1.4722e+06	1.41344e+06	1.28204e+06	1.36689e+06	1.35176e+06
P0AE45	P0AE45		ytfL		282221	249960	196346	232676	289195	221376
P0AE48	P0AE48		ytfP		4.94198e+06	4.98705e+06	4.94663e+06	4.83156e+06	4.84764e+06	5.03834e+06
P0AE52	P0AE52		bcp		2.04352e+07	2.0352e+07	2.01163e+07	1.8867e+07	1.90809e+07	2.00122e+07
P0AE60	P0AE60		cedA		1.45498e+06	1.39209e+06	1.3712e+06	1.30452e+06	1.20319e+06	1.32923e+06
P0AE67	P0AE67		cheY		1.41459e+06	1.46836e+06	1.40358e+06	1.34874e+06	1.38009e+06	1.2853e+06
P0AE70	P0AE70		mazF		3.30879e+06	3.13e+06	1.98098e+06	3.35511e+06	3.57153e+06	3.43549e+06
P0AE78	P0AE78		corC		857337	821856	833421	759396	860499	750894
P0AE82	P0AE82		cpxA		1.74642e+06	1.64033e+06	1.76145e+06	1.68958e+06	1.68033e+06	1.68453e+06
P0AE85	P0AE85		cpxP		855443	875371	938541	803128	815321	927409
P0AE88	P0AE88		cpxR		4.61365e+06	4.67943e+06	4.55829e+06	4.59418e+06	4.65439e+06	4.67338e+06
P0AE91	P0AE91		creA		3.51946e+06	3.52545e+06	3.63443e+06	3.48359e+06	3.60641e+06	3.60151e+06
P0AEA8	P0AEA8		cysG		943529	966287	940886	1.0476e+06	977741	1.02891e+06
P0AEB2	P0AEB2		dacA		7.8648e+06	7.72515e+06	7.97959e+06	7.83906e+06	8.16749e+06	7.92685e+06
P0AEB7	P0AEB7		yoaB		1.04805e+07	1.04693e+07	1.10667e+07	1.04929e+07	1.03917e+07	1.00033e+07
P0AEC3	P0AEC3		arcB		1.2305e+06	1.36194e+06	1.41224e+06	1.41402e+06	1.32745e+06	1.27828e+06
P0AED0	P0AED0		uspA		1.03945e+07	1.01211e+07	1.01361e+07	1.0137e+07	1.07118e+07	1.05098e+07
P0AED5	P0AED5		uvrY		3.86022e+06	3.75842e+06	3.7643e+06	3.93617e+06	4.04924e+06	3.8147e+06
P0AED7	P0AED7		dapE		5.13124e+06	5.21582e+06	5.02275e+06	5.11884e+06	5.1948e+06	5.25516e+06
P0AEE1	P0AEE1		dcrB		8.30605e+06	8.16553e+06	8.45562e+06	7.95884e+06	8.10418e+06	7.89829e+06
P0AEE3	P0AEE3		degS		272542	279378	227755	270507	230182	313906
P0AEE5	P0AEE5		mglB		2.26023e+06	2.26809e+06	2.29944e+06	2.28172e+06	2.21381e+06	2.25798e+06
P0AEF4	P0AEF4		dpiA		1.90915e+06	1.8642e+06	1.81855e+06	2.08276e+06	2.08045e+06	1.99613e+06
P0AEG4	P0AEG4		dsbA		3.94395e+06	3.81698e+06	3.8013e+06	3.92911e+06	4.00471e+06	3.9315e+06
P0AEG6	P0AEG6		dsbC		1.78452e+06	1.56579e+06	1.81525e+06	1.86738e+06	1.93552e+06	1.72874e+06
P0AEH1	P0AEH1		rseP		5.16962e+06	4.89107e+06	5.11694e+06	5.25092e+06	5.21227e+06	5.03664e+06
P0AEH5	P0AEH5		elaB		8.28457e+06	8.5968e+06	8.77726e+06	9.7041e+06	9.52506e+06	9.09312e+06
P0AEI1	P0AEI1		miaB		1.1698e+07	1.16848e+07	1.18002e+07	1.13667e+07	1.12959e+07	1.16932e+07
P0AEI4	P0AEI4		rimO		4.91688e+06	5.0211e+06	5.0597e+06	5.45354e+06	5.50148e+06	5.07445e+06
P0AEI6	P0AEI6		nudJ		3.18019e+06	3.22689e+06	3.19747e+06	3.30878e+06	3.28768e+06	3.30054e+06
P0AEK2	P0AEK2		fabG		9.23272e+07	9.1802e+07	9.18694e+07	8.77982e+07	8.85811e+07	8.87165e+07
P0AEK4	P0AEK4		fabI		6.13777e+07	6.04839e+07	6.0272e+07	5.97337e+07	6.01514e+07	5.95758e+07
P0AEL6	P0AEL6		fepB		2.2561e+06	2.20538e+06	2.30597e+06	2.61587e+06	2.39512e+06	2.24291e+06
P0AEM0	P0AEM0		fkpB		1.97017e+06	1.97357e+06	2.1377e+06	1.83128e+06	1.86531e+06	1.7082e+06
P0AEM4	P0AEM4		flgM		2.08665e+06	2.03061e+06	2.13419e+06	2.11909e+06	2.23974e+06	2.28196e+06
P0AEM6	P0AEM6		fliA		2.41729e+06	2.38254e+06	2.45139e+06	2.75318e+06	2.63605e+06	2.80367e+06
P0AEM9	P0AEM9		fliY		7.59724e+06	7.71032e+06	7.7987e+06	7.84076e+06	7.75172e+06	7.96176e+06
P0AEN1	P0AEN1		fre		9.89839e+06	9.84698e+06	1.01683e+07	9.45496e+06	9.44215e+06	9.66803e+06
P0AEN4	P0AEN4		ftsL		1.13743e+06	1.12733e+06	1.15827e+06	1.1424e+06	1.1551e+06	1.09546e+06
P0AEN8	P0AEN8		fucU		5.77408e+06	5.54407e+06	5.55216e+06	5.44658e+06	5.26111e+06	5.39786e+06
P0AEP3	P0AEP3		galU		6.5107e+07	6.3981e+07	6.31033e+07	6.42294e+07	6.4123e+07	6.51509e+07
P0AEQ3	P0AEQ3		glnH		2.41034e+07	2.39105e+07	2.41797e+07	2.4681e+07	2.49436e+07	2.43168e+07
P0AEQ6	P0AEQ6		glnP		4.48381e+06	4.49402e+06	4.35313e+06	3.95764e+06	4.12912e+06	4.02706e+06
P0AES0	P0AES0		gsp		1.78933e+06	1.74045e+06	1.76075e+06	1.83932e+06	1.82272e+06	1.81198e+06
P0AES2	P0AES2		gudD		2.22487e+06	2.2972e+06	2.21299e+06	2.18666e+06	2.13778e+06	2.12394e+06
P0AES4	P0AES4		gyrA		1.46826e+07	1.4762e+07	1.47157e+07	1.49465e+07	1.4588e+07	1.47268e+07
P0AES6	P0AES6		gyrB		9.56246e+06	9.47501e+06	9.53609e+06	9.60654e+06	9.42341e+06	9.5523e+06
P0AES9	P0AES9		hdeA		7.20338e+06	7.40471e+06	6.77634e+06	6.66359e+06	6.45232e+06	7.02183e+06
P0AET2	P0AET2		hdeB		9.58432e+06	9.38707e+06	9.79489e+06	9.13002e+06	9.0959e+06	9.70862e+06
P0AEU0	P0AEU0		hisJ		3.5637e+06	3.48238e+06	3.52226e+06	3.67686e+06	3.65892e+06	3.66253e+06
P0AEU7	P0AEU7		skp		2.57393e+07	2.48968e+07	2.44083e+07	2.47583e+07	2.39615e+07	2.45661e+07
P0AEW6	P0AEW6		gsk		2.22318e+06	2.26481e+06	2.26498e+06	2.39188e+06	2.3725e+06	2.4225e+06
P0AEW9	P0AEW9		fruK		1.6116e+07	1.62825e+07	1.61238e+07	1.62126e+07	1.63743e+07	1.64111e+07
P0AEX5	P0AEX5		prkB		4.33892e+06	4.19022e+06	4.19505e+06	3.92368e+06	3.74192e+06	4.06476e+06
P0AEX9	P0AEX9		malE		7.27256e+06	7.24784e+06	7.32518e+06	6.6539e+06	6.86473e+06	6.71095e+06
P0AEY3	P0AEY3		mazG		1.52313e+06	1.55538e+06	1.62344e+06	1.58654e+06	1.53999e+06	1.61379e+06
P0AEY5	P0AEY5		mdaB		2.06175e+06			1.80248e+06	1.86864e+06	2.00317e+06
P0AEZ3	P0AEZ3		minD		1.04196e+07	1.05051e+07	1.04372e+07	1.0887e+07	1.07348e+07	1.09017e+07
P0AEZ9	P0AEZ9		moaB		9.86983e+06	9.63644e+06	1.02576e+07	9.58585e+06	9.77094e+06	9.56379e+06
P0AF03	P0AF03		mog		1.38377e+07	1.38474e+07	1.35953e+07	1.33619e+07	1.34616e+07	1.34268e+07
P0AF08	P0AF08		mrp		3.935e+06	4.07053e+06	3.88191e+06	3.78741e+06	3.71844e+06	3.75668e+06
P0AF12	P0AF12		mtnN		2.74875e+07	2.79695e+07	2.76654e+07	2.5313e+07	2.45508e+07	2.56339e+07
P0AF18	P0AF18		nagA		3.34392e+06	3.34866e+06	3.35406e+06	3.26031e+06	3.08462e+06	3.28479e+06
P0AF20	P0AF20		nagC		1.04264e+06	963133	997686	951002	968346	1.03203e+06
P0AF24	P0AF24		nagD		2.61462e+06	2.61732e+06	2.69573e+06	2.80925e+06	2.68826e+06	2.76976e+06
P0AF28	P0AF28		narL		7.27661e+06	7.21856e+06	7.51592e+06	7.42126e+06	7.43902e+06	7.38091e+06
P0AF36	P0AF36		zapB		8.89132e+06	8.47004e+06	8.79534e+06	8.85597e+06	8.81497e+06	8.68875e+06
P0AF50	P0AF50		yjbR		6.30358e+06	6.44351e+06	6.52436e+06	6.49405e+06	6.38693e+06	6.56945e+06
P0AF61	P0AF61		yjdK		1.50785e+06	1.531e+06	1.46186e+06	1.56221e+06	1.58436e+06	1.69495e+06
P0AF63	P0AF63		nsrR		1.58739e+06	1.54512e+06	1.65849e+06	1.5342e+06	1.4742e+06	1.61801e+06
P0AF67	P0AF67		yjeE		3.68534e+06	3.85082e+06	3.73203e+06	3.78496e+06	3.81163e+06	3.70379e+06
P0AF70	P0AF70		yjeI		5.78176e+06	5.60255e+06	5.5844e+06	5.47329e+06	5.62106e+06	5.47615e+06
P0AF90	P0AF90		rraB		7.27462e+06	7.46419e+06	7.77693e+06	6.58976e+06	6.70329e+06	7.27138e+06
P0AF93	P0AF93		ridA		1.28622e+08	1.30702e+08	1.28474e+08	1.30693e+08	1.30087e+08	1.36092e+08
P0AF96	P0AF96		tabA		2.81985e+06	2.75107e+06	2.46411e+06	3.03629e+06	2.90425e+06	3.19474e+06
P0AF98	P0AF98		lptF		847554	821745	918583	912951	978598	1.04604e+06
P0AFB1	P0AFB1		nlpI		1.56389e+06	1.53229e+06	1.66316e+06	1.70061e+06	1.66064e+06	1.60618e+06
P0AFB8	P0AFB8		glnG		1.73981e+06	1.7206e+06	1.8007e+06	1.65814e+06	1.74868e+06	1.72052e+06
P0AFC0	P0AFC0		nudB		534631	497099	535106	477625	468574	529186
P0AFC3	P0AFC3		nuoA		2.44962e+06	2.45948e+06	2.38638e+06	2.32836e+06	2.69866e+06	2.33263e+06
P0AFC7	P0AFC7		nuoB		3.87778e+06	3.60116e+06	3.66538e+06	3.78038e+06	4.09441e+06	3.72661e+06
P0AFD1	P0AFD1		nuoE		6.66861e+06	6.83846e+06	6.79629e+06	7.20391e+06	7.34888e+06	7.14374e+06
P0AFD4	P0AFD4		nuoH		2.69944e+06	2.47393e+06	2.683e+06	2.60229e+06	2.67498e+06	2.63484e+06
P0AFD6	P0AFD6		nuoI		7.41037e+06	7.22602e+06	7.42691e+06	7.49036e+06	7.59488e+06	7.48914e+06
P0AFF2	P0AFF2		nupC		452826	405345	431068	446982	408724	495010
P0AFF6	P0AFF6		nusA		2.44337e+07	2.46018e+07	2.4041e+07	2.42866e+07	2.45128e+07	2.41621e+07
P0AFG0	P0AFG0		nusG		1.47348e+07	1.49534e+07	1.48538e+07	1.50257e+07	1.49603e+07	1.51337e+07
P0AFG3	P0AFG3		sucA		8.97059e+06	8.8711e+06	9.21666e+06	8.75146e+06	8.82929e+06	8.8214e+06
P0AFG6	P0AFG6		sucB		8.93428e+06	8.72009e+06	8.95458e+06	8.78834e+06	9.08888e+06	8.89092e+06
P0AFG8	P0AFG8		aceE		9.4606e+07	9.56566e+07	9.42162e+07	9.46318e+07	9.43671e+07	9.37918e+07
P0AFH8	P0AFH8		osmY		2.59136e+07	2.63959e+07	2.65628e+07	2.59184e+07	2.6068e+07	2.59747e+07
P0AFI0	P0AFI0		oxc		1.25911e+06	1.14838e+06	1.24763e+06	1.01637e+06	1.1406e+06	1.25096e+06
P0AFI2	P0AFI2		parC		4.97514e+06	4.87245e+06	4.94755e+06	4.84696e+06	4.80376e+06	4.95114e+06
P0AFI7	P0AFI7		pdxH		7.67069e+06	7.22893e+06	7.27159e+06	7.3194e+06	7.32127e+06	7.34402e+06
P0AFJ1	P0AFJ1		phnA		1.93029e+06	1.94351e+06	1.87894e+06	1.97322e+06	1.8817e+06	1.9209e+06
P0AFJ7	P0AFJ7		pitA		1.92707e+06	1.78104e+06	1.82475e+06	1.79432e+06	1.90818e+06	1.8172e+06
P0AFK0	P0AFK0		pmbA		5.34618e+06	5.2422e+06	5.32426e+06	5.23994e+06	5.35089e+06	5.31308e+06
P0AFK9	P0AFK9		potD		3.62687e+06	3.58822e+06	3.56884e+06	3.75401e+06	3.71913e+06	3.72077e+06
P0AFL3	P0AFL3		ppiA		6.17548e+06	6.52771e+06	6.32127e+06	6.46992e+06	6.30029e+06	6.55232e+06
P0AFL6	P0AFL6		ppx		1.43152e+06	1.37381e+06	1.40376e+06	1.44667e+06	1.49132e+06	1.51984e+06
P0AFM2	P0AFM2		proX		1.73061e+06	1.80661e+06	1.79014e+06	2.02146e+06	2.00556e+06	2.07061e+06
P0AFM6	P0AFM6		pspA		3.93175e+06	3.93733e+06	3.95914e+06	4.09819e+06	3.89776e+06	4.15494e+06
P0AFM9	P0AFM9		pspB		713900	776446	696626	779294	742933	770987
P0AFP4	P0AFP4		ybbO		933067	983767	981703	1.01585e+06	1.05233e+06	991150
P0AFP6	P0AFP6		ybgI		9.99247e+06	9.80328e+06	9.94e+06	9.90761e+06	9.90114e+06	9.72447e+06
P0AFQ7	P0AFQ7		ycfH		5.07052e+06	5.11674e+06	5.02588e+06	5.29449e+06	5.13812e+06	5.16895e+06
P0AFR4	P0AFR4		yciO		6.64131e+06	6.41924e+06	6.28219e+06	6.9286e+06	6.74843e+06	7.00413e+06
P0AFU4	P0AFU4		glrR		2.10309e+06	2.08526e+06	2.24087e+06	3.19943e+06		2.85153e+06
P0AFU8	P0AFU8		ribC		9.33669e+06	9.62437e+06	9.32361e+06	9.34395e+06	9.22353e+06	9.30061e+06
P0AFW0	P0AFW0		rfaH		577084	508894	657893	526293	491881	482668
P0AFW8	P0AFW8		rof		4.00243e+06	3.98801e+06	3.70796e+06	4.19264e+06	4.05423e+06	4.1131e+06
P0AFX0	P0AFX0		hpf		1.59063e+06	1.43753e+06	1.37007e+06	1.09174e+06	1.0782e+06	809487
P0AFX4	P0AFX4		rsd		592393	520838	543692	404717	406683	393747
P0AFX7	P0AFX7		rseA		608610	615434	530942	681509	713689	637357
P0AFX9	P0AFX9		rseB		2.81977e+06	2.88283e+06	2.65124e+06	2.81946e+06	2.79619e+06	2.67653e+06
P0AFY8	P0AFY8		seqA		1.03308e+07	1.03685e+07	1.02032e+07	1.03741e+07	1.04611e+07	1.02386e+07
P0AFZ1	P0AFZ1		sseB		2.38721e+06	2.58049e+06	2.56282e+06	2.49178e+06	2.3911e+06	2.32664e+06
P0AFZ3	P0AFZ3		sspB		8.78669e+06	8.37165e+06	8.66684e+06	8.55914e+06	8.09032e+06	8.1313e+06
P0AG00	P0AG00		wzzE		3.08364e+06	3.04256e+06	3.17266e+06	3.07765e+06	3.27841e+06	3.32693e+06
P0AG07	P0AG07		rpe		1.25319e+07	1.18586e+07	1.24704e+07	1.20372e+07	1.16971e+07	1.16918e+07
P0AG14	P0AG14		sohB		1.85031e+06	1.91449e+06	1.73883e+06	2.0532e+06	2.22634e+06	2.05566e+06
P0AG16	P0AG16		purF		842920	821464	749075	910101	725145	764373
P0AG18	P0AG18		purE		1.36879e+06	1.36286e+06	1.34153e+06	1.29177e+06	1.18446e+06	1.34886e+06
P0AG20	P0AG20		relA		1.70375e+06	1.79778e+06	1.66316e+06	1.83171e+06	1.78066e+06	1.75497e+06
P0AG24	P0AG24		spoT		1.33044e+06	1.26069e+06	1.25748e+06	1.31998e+06	1.33778e+06	1.33096e+06
P0AG27	P0AG27		yibN		1.56538e+07	1.58993e+07	1.5833e+07	1.58212e+07	1.58574e+07	1.57763e+07
P0AG30	P0AG30		rho		2.27256e+07	2.26856e+07	2.24382e+07	2.3049e+07	2.30014e+07	2.30468e+07
P0AG40	P0AG40		ribF		1.84412e+06	1.89104e+06	1.79842e+06	1.81191e+06	1.80415e+06	1.84952e+06
P0AG44	P0AG44		rplQ		2.51527e+08	2.49504e+08	2.37783e+08	2.36218e+08	2.47887e+08	2.40052e+08
P0AG48	P0AG48		rplU		1.03478e+08	1.02565e+08	9.99141e+07	1.0604e+08	1.0301e+08	1.03641e+08
P0AG51	P0AG51		rpmD		9.67001e+07	9.79356e+07	9.64863e+07	9.88367e+07	9.2535e+07	9.63641e+07
P0AG55	P0AG55		rplF		1.97033e+08	1.94225e+08	1.94739e+08	1.87615e+08	1.87656e+08	1.86382e+08
P0AG59	P0AG59		rpsN		2.17749e+07	2.15105e+07	2.12597e+07	2.17571e+07	2.18601e+07	2.17344e+07
P0AG63	P0AG63		rpsQ		9.96083e+07	1.04738e+08	1.05052e+08	1.12049e+08	1.12533e+08	1.11404e+08
P0AG67	P0AG67		rpsA		3.39069e+08	3.43299e+08	3.37965e+08	3.35873e+08	3.33384e+08	3.38545e+08
P0AG82	P0AG82		pstS		2.33359e+06	2.42776e+06	2.37656e+06	2.46111e+06	2.38944e+06	2.48022e+06
P0AG86	P0AG86		secB		2.29392e+07	2.32501e+07	2.28168e+07	2.32924e+07	2.35478e+07	2.36939e+07
P0AG90	P0AG90		secD		6.82084e+06	6.69e+06	6.62474e+06	6.66835e+06	6.79136e+06	6.79884e+06
P0AG93	P0AG93		secF		1.42279e+06	1.46979e+06	1.43838e+06	1.45535e+06	1.46777e+06	1.47299e+06
P0AG96	P0AG96		secE		781382	703444	823297	630347	696135	607984
P0AG99	P0AG99		secG		6.3171e+06	6.31135e+06	6.48212e+06	6.16028e+06	6.11278e+06	6.28619e+06
P0AGA2	P0AGA2		secY		3.96836e+06	4.20894e+06	3.95672e+06	4.19702e+06	4.26165e+06	4.1482e+06
P0AGB0	P0AGB0		serB		2.37995e+06	2.45994e+06	2.2688e+06	2.35264e+06	2.37472e+06	2.37365e+06
P0AGB6	P0AGB6		rpoE		3.75861e+06	3.8836e+06	3.74785e+06	3.79282e+06	3.92925e+06	3.92722e+06
P0AGC3	P0AGC3		slt		1.94872e+06	1.91726e+06	1.94169e+06	2.09656e+06	2.09207e+06	2.03228e+06
P0AGD1	P0AGD1		sodC		473894	543943	517611	536584	537324	581862
P0AGD3	P0AGD3		sodB		8.24665e+07	8.39065e+07	8.32262e+07	8.06624e+07	7.88792e+07	7.94325e+07
P0AGD7	P0AGD7		ffh		4.69739e+06	4.64075e+06	4.63595e+06	4.60158e+06	4.61938e+06	4.6049e+06
P0AGE0	P0AGE0		ssb		2.50396e+07	2.45164e+07	2.47471e+07	2.39332e+07	2.39281e+07	2.46173e+07
P0AGE6	P0AGE6		yieF		1.13424e+07	1.1033e+07	1.14468e+07	1.10514e+07	1.06196e+07	1.08446e+07
P0AGE9	P0AGE9		sucD		7.8849e+06	8.04848e+06	7.6775e+06	7.98063e+06	7.74817e+06	7.86885e+06
P0AGF2	P0AGF2		ygdK		778188	781518	749805	543328	602445	634088
P0AGG0	P0AGG0		thiL		3.5333e+06	3.64114e+06	3.20625e+06	3.98347e+06	3.4684e+06	3.89457e+06
P0AGG2	P0AGG2		tesB		1.16641e+06	1.20539e+06	1.22728e+06	961240	1.10816e+06	1.06181e+06
P0AGG4	P0AGG4		trxC		2.15382e+06	2.05041e+06	2.21147e+06	2.11917e+06	2.16747e+06	2.23825e+06
P0AGG8	P0AGG8		tldD		2.93432e+06	2.93236e+06	3.08307e+06	3.05544e+06	2.84053e+06	3.02527e+06
P0AGI8	P0AGI8		trkA		505075	516184	578039	508135	587030	453682
P0AGJ2	P0AGJ2		trmH		1.59948e+06	1.45158e+06	1.72148e+06	1.61452e+06	1.54498e+06	1.59722e+06
P0AGJ5	P0AGJ5		yfiF		1.31006e+07	1.27961e+07	1.31065e+07	1.27749e+07	1.27998e+07	1.27764e+07
P0AGJ7	P0AGJ7		trmL		2.78718e+06	2.8795e+06	2.77355e+06	2.90917e+06	2.80737e+06	2.774e+06
P0AGJ9	P0AGJ9		tyrS		1.05719e+07	1.05037e+07	1.05345e+07	1.1057e+07	1.06913e+07	1.08449e+07
P0AGK4	P0AGK4		yhbY		1.53268e+07	1.55743e+07	1.55416e+07	1.40872e+07	1.40659e+07	1.44719e+07
P0AGK8	P0AGK8		iscR		2.23335e+06	2.17623e+06	2.13301e+06	2.39087e+06	2.37413e+06	2.26003e+06
P0AGL2	P0AGL2		tdcF		1.05052e+06	1.08211e+06	927965	1.01145e+06	1.00607e+06	1.03061e+06
P0AGL7	P0AGL7		rsmE		3.66348e+06	3.84534e+06	3.55482e+06	3.5925e+06	3.56747e+06	3.53988e+06
P0AGM5	P0AGM5		sirB1		389264	391979	386093	509583	431719	404517
P0C018	P0C018		rplR		5.31289e+07	5.51401e+07	5.20376e+07	5.29362e+07	5.31107e+07	5.41685e+07
P0C037	P0C037		yaiE		1.14661e+07	1.12354e+07	1.12929e+07	1.11099e+07	1.13711e+07	1.10772e+07
P0C054	P0C054		ibpA		4.73037e+06	4.55023e+06	4.71427e+06	4.75978e+06	4.31331e+06	4.67647e+06
P0C093	P0C093		slmA		3.87372e+06	3.68155e+06	3.74616e+06	3.34696e+06	3.42505e+06	3.53844e+06
P0C0K3	P0C0K3		rdoA		2.21473e+06	2.13898e+06	2.2294e+06	2.17817e+06	2.22483e+06	2.22464e+06
P0C0L2	P0C0L2		osmC		6.72356e+06	6.70733e+06	6.66532e+06	6.61686e+06	6.357e+06	6.83466e+06
P0C0L7	P0C0L7		proP		2.39583e+06	2.4462e+06	2.46785e+06	2.49176e+06	2.31042e+06	2.50562e+06
P0C0L9	P0C0L9		iscX		1.69959e+06	1.6344e+06	1.79608e+06	1.66241e+06	1.60912e+06	1.76585e+06
P0C0R7	P0C0R7		rlmE		3.22224e+06	3.13992e+06	3.24849e+06	3.11645e+06	3.06905e+06	3.03829e+06
P0C0S1	P0C0S1		mscS		9.11576e+06	9.03386e+06	9.54241e+06	8.50653e+06	8.55098e+06	8.76503e+06
