Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A7T3	P0A7T3		rpsP		4.80122e+07	4.58377e+07	4.61975e+07	4.84125e+07	4.69475e+07	4.42475e+07
P0A7T7	P0A7T7		rpsR		3.54793e+07	3.46745e+07	3.74945e+07	3.65911e+07	3.85903e+07	3.6158e+07
P0A7U3	P0A7U3		rpsS		1.41214e+08	1.36825e+08	1.31005e+08	1.35623e+08	1.36919e+08	1.33276e+08
P0A7U7	P0A7U7		rpsT		2.73945e+07	2.55136e+07	2.64689e+07	2.67822e+07	2.71414e+07	2.7018e+07
P0A7V0	P0A7V0		rpsB		1.37148e+08	1.40629e+08	1.42083e+08	1.3228e+08	1.36544e+08	1.39729e+08
P0A7V3	P0A7V3		rpsC		8.60903e+07	8.51678e+07	8.4814e+07	8.66626e+07	8.88274e+07	8.34353e+07
P0A7V8	P0A7V8		rpsD		1.81749e+08	1.85423e+08	1.85846e+08	1.82544e+08	1.80081e+08	1.8821e+08
P0A7W1	P0A7W1		rpsE		1.6611e+08	1.5933e+08	1.67867e+08	1.68877e+08	1.65819e+08	1.68485e+08
P0A7W7	P0A7W7		rpsH		5.22532e+07	6.01369e+07	5.99469e+07	5.31657e+07	5.40767e+07	5.8771e+07
P0A7X3	P0A7X3		rpsI		6.7135e+07	7.23655e+07	7.42192e+07	6.72398e+07	6.80755e+07	7.29056e+07
P0A7X6	P0A7X6		rimM		5.73365e+06	6.26883e+06	6.41227e+06	5.71096e+06	5.66422e+06	6.2983e+06
P0A7Y0	P0A7Y0		rnc		9.21016e+06	9.32688e+06	9.13887e+06	9.39317e+06	9.80006e+06	9.25546e+06
P0A7Y8	P0A7Y8		rnpA		2.24528e+06	2.19638e+06	2.19077e+06	2.05736e+06	2.08923e+06	1.99706e+06
P0A7Z0	P0A7Z0		rpiA		1.69395e+07	1.80813e+07	1.78124e+07	1.62582e+07	1.65918e+07	1.75086e+07
P0A7Z4	P0A7Z4		rpoA		1.01766e+08	9.91299e+07	9.79252e+07	1.00608e+08	1.0196e+08	9.90552e+07
P0A800	P0A800		rpoZ		5.32923e+07	4.59157e+07	4.75238e+07	5.13952e+07	5.37306e+07	4.72703e+07
P0A805	P0A805		frr		3.52057e+07	3.89023e+07	3.77609e+07	3.52412e+07	3.37835e+07	3.88142e+07
P0A809	P0A809		ruvA		1.57917e+06		1.23824e+06	1.45368e+06	1.30462e+06	1.10561e+06
P0A812	P0A812		ruvB		1.09735e+06	1.13487e+06	1.19565e+06	1.03513e+06	1.05702e+06	1.18898e+06
P0A817	P0A817		metK		2.4338e+07	2.54197e+07	2.48296e+07	2.38379e+07	2.38635e+07	2.50068e+07
P0A821	P0A821		selA		1.41077e+06	1.35049e+06	1.35586e+06	1.34879e+06	1.39205e+06	1.34411e+06
P0A823	P0A823		sfsA		721910	670463	688935	772373	691785	733716
P0A825	P0A825		glyA		2.50827e+07	2.48173e+07	2.45828e+07	2.53236e+07	2.57326e+07	2.43582e+07
P0A832	P0A832		smpB		4.6774e+06	4.68411e+06	4.80456e+06	4.4347e+06	4.74204e+06	4.67386e+06
P0A836	P0A836		sucC		6.86192e+06	6.63557e+06	6.50478e+06	6.63357e+06	6.76816e+06	6.66536e+06
P0A840	P0A840		surE		1.5748e+06	1.53083e+06	1.51735e+06	1.61621e+06	1.61716e+06	1.61699e+06
P0A843	P0A843		tatE		7.87199e+06	8.06833e+06	8.2155e+06	8.0863e+06	7.85063e+06	8.28958e+06
P0A847	P0A847		tgt		3.28658e+06	3.33083e+06	3.41317e+06	3.3225e+06	3.3156e+06	3.46108e+06
P0A850	P0A850		tig		1.4485e+08	1.41821e+08	1.44567e+08	1.43126e+08	1.45658e+08	1.43934e+08
P0A853	P0A853		tnaA		3.45486e+06	3.36486e+06	3.26826e+06	3.342e+06	3.28684e+06	3.39622e+06
P0A855	P0A855		tolB		1.92276e+07	1.77663e+07	1.79883e+07	1.91987e+07	1.87766e+07	1.81216e+07
P0A858	P0A858		tpiA		7.03222e+07	8.27878e+07	8.25987e+07	6.95933e+07	7.20927e+07	8.01831e+07
P0A862	P0A862		tpx		2.67231e+07	2.72307e+07	2.72423e+07	2.69919e+07	2.62328e+07	2.73098e+07
P0A867	P0A867		talA		4.42663e+06	4.20445e+06	4.18993e+06	4.37204e+06	4.30265e+06	4.26728e+06
P0A870	P0A870		talB		4.38256e+07	4.12485e+07	4.19719e+07	4.35532e+07	4.3514e+07	4.16003e+07
P0A873	P0A873		trmD		3.82243e+06	3.81592e+06	3.8148e+06	3.60089e+06	3.50304e+06	3.89314e+06
P0A877	P0A877		trpA		2.34929e+06	2.25922e+06	2.28118e+06	2.43673e+06	2.33241e+06	2.24338e+06
P0A879	P0A879		trpB		493464	449759	455359	452435	521166	464701
P0A881	P0A881		trpR		1.95579e+06	1.9482e+06	1.91472e+06	1.93347e+06	1.99839e+06	2.01781e+06
P0A884	P0A884		thyA		4.76411e+06	4.84602e+06	5.07291e+06	4.81346e+06	4.84901e+06	5.00057e+06
P0A887	P0A887		ubiE		8.6052e+06	8.36967e+06	8.2791e+06	8.32764e+06	8.36739e+06	8.6836e+06
P0A890	P0A890		tusA		2.11787e+06	2.07604e+06	2.00364e+06	2.01689e+06	1.99266e+06	1.90339e+06
P0A894	P0A894		yhbJ		1.46633e+06	1.36815e+06	1.41242e+06	1.53378e+06	1.58183e+06	1.3776e+06
P0A898	P0A898		ybeY		3.29535e+06	3.03195e+06	3.02999e+06	3.32873e+06	3.33779e+06	2.84971e+06
P0A8A0	P0A8A0		yebC		2.0819e+06	2.42736e+06	2.38727e+06	2.11947e+06	2.1562e+06	2.55526e+06
P0A8A2	P0A8A2		yeeN		7.66867e+06	8.00051e+06	8.12555e+06	8.17686e+06	7.8967e+06	8.27793e+06
P0A8A4	P0A8A4		ppsR		2.01894e+06	2.02992e+06	2.05316e+06	1.93133e+06	2.0385e+06	1.89688e+06
P0A8B2	P0A8B2		yfcN		1.63927e+06	1.55679e+06	1.68773e+06	1.48028e+06	1.34936e+06	1.47131e+06
P0A8B5	P0A8B5		ybaB		1.56387e+06	1.5574e+06	1.44952e+06	1.67689e+06	1.73958e+06	1.3534e+06
P0A8C1	P0A8C1		ybjQ			954394	1.38462e+06	597763	799451	1.59739e+06
P0A8C4	P0A8C4		ygfB		3.0763e+06	3.07194e+06	3.15787e+06	3.22094e+06	3.03955e+06	3.10897e+06
P0A8D0	P0A8D0		nrdR		1.12474e+06	1.28295e+06	1.26883e+06	1.19367e+06	1.33298e+06	1.20992e+06
P0A8D3	P0A8D3		yaiI		1.83716e+06	1.78847e+06	1.8152e+06	1.83578e+06	1.89312e+06	1.71863e+06
P0A8D6	P0A8D6		ymdB		2.95297e+06	3.02333e+06	3.15693e+06	2.98896e+06	2.98704e+06	3.15374e+06
P0A8E1	P0A8E1		ycfP		7.24995e+06	7.83698e+06	7.84413e+06	7.1594e+06	7.51343e+06	7.46484e+06
P0A8E7	P0A8E7		yajQ		1.42609e+07	1.38502e+07	1.41971e+07	1.43862e+07	1.42242e+07	1.38757e+07
P0A8F0	P0A8F0		upp		3.16607e+07	3.18417e+07	3.22862e+07	3.0636e+07	3.11836e+07	3.20999e+07
P0A8F4	P0A8F4		udk		6.97135e+06	7.2427e+06	7.311e+06	6.64338e+06	7.12565e+06	7.1807e+06
P0A8F8	P0A8F8		uvrB		1.88335e+06	1.96133e+06	1.95359e+06	1.76619e+06	1.99971e+06	1.87291e+06
P0A8G0	P0A8G0		uvrC		392269	579673	614585	397391	405320	524766
P0A8G3	P0A8G3		uxaC		2.12217e+06	1.81762e+06	1.80698e+06	1.95341e+06	1.91973e+06	1.89788e+06
P0A8G6	P0A8G6		wrbA		8.91875e+06	9.04922e+06	8.98027e+06	9.20456e+06	8.73313e+06	9.00863e+06
P0A8G9	P0A8G9		xseB		8.73883e+06	9.00156e+06	8.89999e+06	9.02766e+06	8.31576e+06	9.47746e+06
P0A8H8	P0A8H8		yacG		2.03919e+06	2.09071e+06	2.12152e+06	2.09902e+06	2.031e+06	2.0544e+06
P0A8I1	P0A8I1		yqgF		1.5079e+06	1.28942e+06	1.40494e+06	1.62041e+06	1.5794e+06	1.46532e+06
P0A8I3	P0A8I3		yaaA		2.7368e+06	2.65551e+06	2.66458e+06	2.66923e+06	2.77818e+06	2.59706e+06
P0A8I5	P0A8I5		trmB		6.34071e+06	5.77308e+06	5.90689e+06	6.12267e+06	6.19774e+06	5.89387e+06
P0A8I8	P0A8I8		rlmH		3.874e+06	3.72709e+06	3.82433e+06	3.60433e+06	3.80441e+06	3.72671e+06
P0A8J2	P0A8J2		dnaT		973702	942550	1.15236e+06	965706	1.10861e+06	832761
P0A8J4	P0A8J4		ybeD		1.15491e+07	1.18767e+07	1.14477e+07	1.1177e+07	1.18575e+07	1.15997e+07
P0A8J8	P0A8J8		rhlB		4.87943e+06	4.7423e+06	4.64653e+06	5.04617e+06	4.9424e+06	4.93951e+06
P0A8K1	P0A8K1		psd		4.21075e+06	4.20471e+06	4.17894e+06	4.03452e+06	3.98119e+06	4.30012e+06
P0A8K5	P0A8K5		yaeP		1.24873e+06	1.28919e+06	1.43767e+06	1.3071e+06	986165	1.24184e+06
P0A8L1	P0A8L1		serS		2.84489e+07	2.96663e+07	2.88969e+07	2.86314e+07	2.78001e+07	2.90895e+07
P0A8L5	P0A8L5		ycgN		1.24806e+06	1.15532e+06	1.25725e+06	1.23254e+06	1.24602e+06	1.26935e+06
P0A8L7	P0A8L7		yciU		1.94851e+06	1.90952e+06	1.7596e+06	1.97442e+06	1.63664e+06	2.01791e+06
P0A8M0	P0A8M0		asnS		3.27429e+07	3.38138e+07	3.33825e+07	3.18461e+07	3.23375e+07	3.37483e+07
P0A8M3	P0A8M3		thrS		1.0975e+07	1.09452e+07	1.05902e+07	1.12553e+07	1.10676e+07	1.09812e+07
P0A8M6	P0A8M6		yeeX		8.82169e+06	9.14268e+06	9.50305e+06	9.06903e+06	8.37325e+06	8.85737e+06
P0A8N0	P0A8N0		matP		4.70395e+06	4.64055e+06	4.75908e+06	4.23547e+06	5.69011e+06	4.78264e+06
P0A8N3	P0A8N3		lysS		3.41208e+07	3.35285e+07	3.43257e+07	3.43012e+07	3.4838e+07	3.40915e+07
P0A8N5	P0A8N5		lysU		1.88567e+07	1.83909e+07	1.81983e+07	1.81298e+07	1.89529e+07	1.86888e+07
P0A8N7	P0A8N7		epmA		3.12569e+06	2.95254e+06	3.10393e+06	2.97093e+06	3.02089e+06	2.8662e+06
P0A8P3	P0A8P3		yggX		1.9714e+07	1.98383e+07	2.08953e+07	2.00118e+07	2.02208e+07	2.09107e+07
P0A8P6	P0A8P6		xerC			3.40848e+06	3.94533e+06		3.29394e+06	4.29179e+06
P0A8Q0	P0A8Q0		frdC		1.72759e+06	1.76889e+06	1.72172e+06	1.71062e+06	1.88163e+06	1.52525e+06
P0A8Q6	P0A8Q6		clpS		1.57415e+06	1.30068e+06	1.36094e+06	1.52839e+06	1.5527e+06	1.29203e+06
P0A8R0	P0A8R0		rraA		1.77933e+07	1.64582e+07	1.77594e+07	1.77704e+07	1.72342e+07	1.8391e+07
P0A8R9	P0A8R9		hdfR		1.01988e+06	1.03943e+06	1.07892e+06	1.07311e+06	1.00055e+06	957509
P0A8S1	P0A8S1		iciA		2.95576e+06	2.8497e+06	2.9824e+06	3.00533e+06	2.93739e+06	2.92349e+06
P0A8T1	P0A8T1		prmA		7.31189e+06	7.4947e+06	7.09e+06	7.00402e+06	7.14028e+06	6.42204e+06
P0A8T7	P0A8T7		rpoC		4.90536e+07	5.01306e+07	5.03763e+07	4.92468e+07	4.8675e+07	5.02555e+07
P0A8U0	P0A8U0		syd		493768	559980	470016	494117	566225	499717
P0A8U2	P0A8U2		yafD		169770	142482	161664	97271.7	191399	107519
P0A8U6	P0A8U6		metJ		8.0765e+06	7.88952e+06	7.98299e+06	8.30395e+06	7.66805e+06	7.71065e+06
P0A8V2	P0A8V2		rpoB		6.08859e+07	5.96119e+07	6.09805e+07	6.12983e+07	6.08591e+07	6.10787e+07
P0A8V6	P0A8V6		fadR		6.3633e+06	6.83751e+06	6.80921e+06	6.6331e+06	6.37991e+06	6.31883e+06
P0A8W0	P0A8W0		nanR		2.74272e+06	2.72571e+06	2.60871e+06	2.5912e+06	2.60687e+06	2.77794e+06
P0A8W2	P0A8W2		slyA		7.87177e+06	7.99923e+06	7.54307e+06	7.60122e+06	7.7318e+06	7.88678e+06
P0A8W5	P0A8W5		yqgE		2.78514e+06	2.94655e+06	2.95821e+06	2.77547e+06	2.74546e+06	2.99839e+06
P0A8W8	P0A8W8		yfbU		1.70678e+07	1.81564e+07	1.87177e+07	1.68725e+07	1.74506e+07	1.87062e+07
P0A8X0	P0A8X0		yjgA		6.48747e+06	6.3989e+06	6.33681e+06	6.25572e+06	6.51758e+06	6.3322e+06
P0A8X2	P0A8X2		yceI		1.04163e+06	1.04713e+06	990332	941276	928005	932127
P0A8Y1	P0A8Y1		yjjG		1.48259e+06	1.37193e+06	1.39876e+06	1.45541e+06	1.49228e+06	1.43799e+06
P0A8Y3	P0A8Y3		yihX		2.79135e+06	2.71676e+06	2.73401e+06	2.9114e+06	2.91127e+06	2.74831e+06
P0A8Y5	P0A8Y5		yidA		4.57067e+06	4.38177e+06	4.45524e+06	4.55508e+06	4.66617e+06	4.68734e+06
P0A8Z0	P0A8Z0		yciA		2.03314e+06	2.13426e+06	1.91323e+06	2.15654e+06	2.01513e+06	2.08375e+06
P0A8Z3	P0A8Z3		ybgC		6.03187e+06	3.86671e+06	3.29396e+06	2.38338e+06	3.03366e+06	4.42006e+06
P0A8Z7	P0A8Z7		yqiA		392693	403462	354453	385746	393193	376440
P0A901	P0A901		blc		738050	519433	427883	712193	680232	531936
P0A903	P0A903		bamC		1.78219e+07	1.84904e+07	1.86448e+07	1.79943e+07	1.76869e+07	1.76844e+07
P0A905	P0A905		slyB		2.73757e+07	2.7502e+07	2.77395e+07	2.73898e+07	2.72238e+07	2.67182e+07
P0A908	P0A908		mipA		1.90623e+06	1.95565e+06	1.99724e+06	1.97715e+06	2.12188e+06	2.06138e+06
P0A910	P0A910		ompA		5.65893e+08	5.85664e+08	5.6153e+08	5.77234e+08	5.57438e+08	5.58852e+08
P0A912	P0A912		pal		5.48742e+07	5.58666e+07	5.36919e+07	5.59885e+07	5.60116e+07	5.55652e+07
P0A915	P0A915		ompW		1.50134e+07	1.49725e+07	1.55326e+07	1.49282e+07	1.53985e+07	1.49243e+07
P0A917	P0A917		ompX		1.43021e+07	1.34937e+07	1.34919e+07	1.49498e+07	1.47743e+07	1.33931e+07
P0A921	P0A921		pldA		1.61902e+06	1.76016e+06	1.74189e+06	1.75e+06	1.78349e+06	1.51728e+06
P0A927	P0A927		tsx		9.48822e+06	9.33736e+06	9.15146e+06	9.89485e+06	1.0198e+07	8.72052e+06
P0A932	P0A932		gfcE		1.2752e+07	1.32109e+07	1.31387e+07	1.28119e+07	1.2145e+07	1.28228e+07
P0A935	P0A935		mltA		5.43396e+06	5.42827e+06	5.07953e+06	5.24058e+06	5.56492e+06	5.20056e+06
P0A937	P0A937		bamE		6.49213e+06	6.0559e+06	5.77865e+06	7.34615e+06	6.68915e+06	6.06415e+06
P0A940	P0A940		bamA		1.29094e+07	1.23945e+07	1.27423e+07	1.32231e+07	1.31736e+07	1.27158e+07
P0A944	P0A944		rimI		549144	678619	740515	543992	585092	720724
P0A948	P0A948		rimJ		378243	430554	469195	331505	289963	354039
P0A951	P0A951		speG		3.32226e+07	5.5739e+07	6.10276e+07	4.45682e+07	4.52532e+07	5.42474e+07
P0A953	P0A953		fabB		3.15786e+07	3.24455e+07	3.22549e+07	3.15495e+07	3.08063e+07	3.06036e+07
P0A955	P0A955		eda		2.7901e+07	2.733e+07	2.70483e+07	2.71935e+07	2.66142e+07	2.74234e+07
P0A959	P0A959		alaA		1.71556e+06	1.7682e+06	1.71603e+06	1.61528e+06	1.75068e+06	1.56911e+06
P0A962	P0A962		ansA		1.51119e+06	1.46576e+06	1.5606e+06	1.56745e+06	1.57786e+06	1.54863e+06
P0A964	P0A964		cheW		1.54264e+07	1.55848e+07	1.55005e+07	1.43876e+07	1.45614e+07	1.56679e+07
P0A968	P0A968		cspD		2.24245e+06	1.90093e+06	1.99016e+06	2.22821e+06	2.21192e+06	1.85311e+06
P0A972	P0A972		cspE		3.83348e+08	2.23958e+08	2.20292e+08	3.89792e+08	3.84387e+08	2.28252e+08
P0A978	P0A978		cspG		2.6281e+06	2.46648e+06	2.42913e+06	2.5485e+06	2.47985e+06	3.08968e+06
P0A988	P0A988		dnaN		7.61533e+06	7.80733e+06	7.86139e+06	7.69774e+06	7.51022e+06	7.70746e+06
P0A991	P0A991		fbaB		8.22613e+06	7.8459e+06	7.98013e+06	8.22383e+06	8.36958e+06	8.24847e+06
P0A993	P0A993		fbp		1.76687e+07	1.81578e+07	1.78359e+07	1.68501e+07	1.74661e+07	1.8217e+07
P0A996	P0A996		glpC		1.62637e+06	1.57356e+06	1.59377e+06	1.59745e+06	1.53005e+06	1.54884e+06
P0A998	P0A998		ftnA		3.27995e+07	3.27768e+07	3.38388e+07	3.49785e+07	3.23201e+07	3.16787e+07
P0A9A2	P0A9A2		ftnB		722554	588333	633526	672185	736731	528515
P0A9A6	P0A9A6		ftsZ		1.40595e+07	1.48998e+07	1.47483e+07	1.43916e+07	1.4433e+07	1.50834e+07
P0A9A9	P0A9A9		fur		1.75325e+07	1.9127e+07	1.86616e+07	1.73842e+07	1.74199e+07	1.89418e+07
P0A9B2	P0A9B2		gapA		3.23807e+08	3.26544e+08	3.28749e+08	3.33398e+08	3.30357e+08	3.21369e+08
P0A9B6	P0A9B6		epd		2.19747e+06	2.25358e+06	2.29224e+06	2.30039e+06	2.09563e+06	2.36201e+06
P0A9C0	P0A9C0		glpA		3.10535e+06	3.05057e+06	2.97587e+06	3.07255e+06	2.9999e+06	2.81401e+06
P0A9C3	P0A9C3		galM		5.47919e+06	5.3403e+06	5.22516e+06	5.53969e+06	5.22833e+06	5.22281e+06
P0A9C5	P0A9C5		glnA		4.17894e+07	4.04823e+07	4.13506e+07	4.13818e+07	4.18083e+07	4.20138e+07
P0A9C9	P0A9C9		glpX		8.17785e+06	7.59244e+06	7.80833e+06	7.98822e+06	8.52183e+06	7.93272e+06
P0A9D2	P0A9D2		gstA		6.4441e+06	6.51925e+06	6.84077e+06	6.491e+06	6.76436e+06	6.38385e+06
P0A9D4	P0A9D4		cysE		2.73934e+06	3.03909e+06	2.93586e+06	2.82496e+06	2.62768e+06	2.884e+06
P0A9D8	P0A9D8		dapD		3.76597e+07	3.87552e+07	3.86174e+07	3.6642e+07	3.68637e+07	3.80351e+07
P0A9E5	P0A9E5		fnr		7.13971e+06	6.67511e+06	6.83688e+06	7.12648e+06	6.97888e+06	6.34906e+06
P0A9F1	P0A9F1		mntR		1.2465e+06	1.02854e+06	915453	1.16264e+06	1.24688e+06	1.12476e+06
P0A9F3	P0A9F3		cysB		3.5049e+06	3.43808e+06	3.61903e+06	3.53364e+06	3.43982e+06	3.40353e+06
P0A9F6	P0A9F6		gcvA		189128	173810	184824	205951	186706	199051
P0A9G2	P0A9G2		nhaR		1.00248e+06	973459	922253	1.13587e+06	997857	978256
P0A9G6	P0A9G6		aceA		7.1883e+06	6.80939e+06	6.93121e+06	7.26295e+06	6.72563e+06	6.80148e+06
P0A9G8	P0A9G8		modE		2.84963e+06	2.85109e+06	3.12324e+06	2.80904e+06	3.06666e+06	2.81411e+06
P0A9H1	P0A9H1		mug		2.86901e+06	2.58984e+06	2.47398e+06	2.94656e+06	2.61632e+06	2.72641e+06
P0A9H5	P0A9H5		btuR		845486	799668	759876	760217	763129	765000
P0A9H7	P0A9H7		cfa		2.97942e+06	2.89846e+06	2.9222e+06	3.02014e+06	3.12038e+06	2.95873e+06
P0A9H9	P0A9H9		cheZ		2.06757e+06	1.9052e+06	2.0248e+06	2.16683e+06	1.9998e+06	1.95421e+06
P0A9I1	P0A9I1		citE		6.22638e+06	6.08357e+06	6.16262e+06	6.13589e+06	5.98812e+06	6.07851e+06
P0A9I3	P0A9I3		gcvR		2.3749e+06	2.29591e+06	2.25537e+06	2.40464e+06	2.46058e+06	2.25472e+06
P0A9I8	P0A9I8		nirD		2.47703e+06	2.76422e+06	2.49337e+06	2.69779e+06	2.75831e+06	2.61915e+06
P0A9J0	P0A9J0		rng		4.84255e+06	4.77646e+06	4.87322e+06	4.75226e+06	4.69241e+06	4.55837e+06
P0A9J4	P0A9J4		panE		2.52702e+06	2.37504e+06	2.6298e+06	2.46709e+06	2.53624e+06	2.37048e+06
P0A9J6	P0A9J6		rbsK		3.32295e+06	3.58094e+06	3.56635e+06	3.22725e+06	3.07368e+06	3.70162e+06
P0A9J8	P0A9J8		pheA		1.87604e+06	1.96733e+06	2.1162e+06	2.01153e+06	1.75124e+06	2.09891e+06
P0A9K3	P0A9K3		ybeZ		5.83278e+06	5.49629e+06	5.58527e+06	5.72978e+06	5.77692e+06	5.73016e+06
P0A9K7	P0A9K7		phoU		2.73877e+06	2.60329e+06	2.68016e+06	2.52888e+06	2.62201e+06	2.51483e+06
P0A9K9	P0A9K9		slyD		6.7475e+07	7.43131e+07	7.10356e+07	6.33902e+07	6.63779e+07	7.10993e+07
P0A9L3	P0A9L3		fklB		1.95392e+07	2.01864e+07	2.0054e+07	1.96872e+07	1.98563e+07	2.00708e+07
P0A9L5	P0A9L5		ppiC		2.39125e+06	2.12991e+06	2.20802e+06	2.35961e+06	2.3403e+06	2.24429e+06
P0A9L8	P0A9L8		proC		2.04846e+06	3.04745e+06	2.68611e+06	2.25038e+06	2.1589e+06	2.755e+06
P0A9M0	P0A9M0		lon		9.34237e+06	8.91061e+06	8.85444e+06	9.26511e+06	9.46351e+06	9.07762e+06
P0A9M2	P0A9M2		hpt		5.15615e+06	5.38881e+06	5.50634e+06	4.90821e+06	4.95167e+06	5.37146e+06
P0A9M5	P0A9M5		gpt		7.86521e+07	7.67445e+07	7.92647e+07	7.86478e+07	7.54776e+07	7.99331e+07
P0A9M8	P0A9M8		pta		3.72316e+07	3.76424e+07	3.73295e+07	3.77307e+07	3.75114e+07	3.72284e+07
P0A9N4	P0A9N4		pflA		4.81319e+06	4.85037e+06	4.77597e+06	4.89972e+06	4.7872e+06	4.68187e+06
P0A9P0	P0A9P0		lpdA		3.16021e+07	3.07468e+07	3.07368e+07	3.14945e+07	3.13798e+07	3.04547e+07
P0A9P4	P0A9P4		trxB		9.24089e+06	9.66291e+06	9.69152e+06	9.30668e+06	9.15664e+06	9.9145e+06
P0A9P6	P0A9P6		deaD		9.73072e+06	9.34321e+06	9.43584e+06	9.55587e+06	9.61156e+06	9.59954e+06
P0A9Q1	P0A9Q1		arcA		2.28006e+07	2.32308e+07	2.30173e+07	2.31089e+07	2.34313e+07	2.32226e+07
P0A9Q5	P0A9Q5		accD		3.05592e+07	3.24398e+07	3.21392e+07	2.96501e+07	3.0852e+07	3.16515e+07
P0A9Q7	P0A9Q7		adhE		1.85194e+08	1.87021e+08	1.85664e+08	1.86164e+08	1.84482e+08	1.85131e+08
P0A9Q9	P0A9Q9		asd		1.82936e+07	1.89436e+07	1.90768e+07	1.79813e+07	1.77151e+07	1.90245e+07
P0A9R4	P0A9R4		fdx		7.82077e+06	7.83171e+06	7.89099e+06	7.5849e+06	8.28989e+06	7.63151e+06
P0A9R7	P0A9R7		ftsE		2.92526e+06	2.9149e+06	2.74676e+06	2.87687e+06	2.85365e+06	2.8709e+06
P0A9S1	P0A9S1		fucO		1.135e+06	1.21387e+06	1.19548e+06	1.15744e+06	967795	1.22992e+06
P0A9S5	P0A9S5		gldA		9.14342e+06	9.7685e+06	9.88756e+06	9.87045e+06	9.26706e+06	1.00384e+07
P0A9T0	P0A9T0		serA		6.59793e+06	6.5884e+06	6.6497e+06	6.66004e+06	6.46098e+06	6.63507e+06
P0A9T4	P0A9T4		tas		9.21179e+06	9.3842e+06	9.35204e+06	9.00648e+06	9.05164e+06	8.81915e+06
P0A9T6	P0A9T6		ybaQ		1.59648e+06	1.56927e+06	1.44855e+06	1.39872e+06	1.77474e+06	1.38852e+06
P0A9T8	P0A9T8		ybbA		694176	668331	660289	595181	568918	630322
P0A9U1	P0A9U1		ybhF		433659	414116	442108	334263	416765	233665
P0A9U3	P0A9U3		ybiT		5.52375e+06	5.29043e+06	5.31128e+06	5.3261e+06	5.29911e+06	5.37777e+06
P0A9V1	P0A9V1		lptB		4.61986e+06	4.72471e+06	4.53652e+06	4.70106e+06	4.67518e+06	4.79818e+06
P0A9W3	P0A9W3		yjjK		8.56093e+06	8.99888e+06	8.78469e+06	8.7266e+06	8.47334e+06	8.66581e+06
P0A9W6	P0A9W6		yrbA		5.67734e+06	5.66172e+06	5.46613e+06	5.37479e+06	5.97846e+06	5.85502e+06
P0A9W9	P0A9W9		yrdA		5.21893e+06	5.2258e+06	5.07537e+06	5.20874e+06	4.94022e+06	5.29127e+06
P0A9X4	P0A9X4		mreB		2.48871e+07	2.5118e+07	2.42254e+07	2.54046e+07	2.49134e+07	2.48899e+07
P0A9X9	P0A9X9		cspA		3.45689e+07	2.9547e+07	3.01942e+07	3.44678e+07	3.56423e+07	3.13643e+07
P0A9Y6	P0A9Y6		cspC		1.45584e+08	1.29839e+08	1.28444e+08	1.48781e+08	1.46391e+08	1.28412e+08
P0A9Z1	P0A9Z1		glnB		1.37378e+07	1.28927e+07	1.27726e+07	1.33068e+07	1.30392e+07	1.30786e+07
P0AA04	P0AA04		ptsH		5.6422e+07	3.53983e+07	3.72194e+07	6.11291e+07	5.91393e+07	3.64195e+07
P0AA10	P0AA10		rplM		6.61653e+07	6.50838e+07	6.20709e+07	6.58472e+07	7.02985e+07	6.18597e+07
P0AA16	P0AA16		ompR		9.87989e+06	9.13613e+06	9.086e+06	9.21278e+06	9.41257e+06	9.39637e+06
P0AA25	P0AA25		trxA		2.76721e+07	2.86137e+07	2.75575e+07	2.75358e+07	2.71861e+07	2.89106e+07
P0AA31	P0AA31		yedF		3.42167e+06	3.57474e+06	3.44832e+06	3.80244e+06	3.60604e+06	3.45235e+06
P0AA39	P0AA39		rluC		1.57753e+06	1.46019e+06	1.48356e+06	1.35115e+06	1.51882e+06	1.39447e+06
P0AA43	P0AA43		rsuA		4.50917e+06	4.53725e+06	4.74261e+06	4.36944e+06	4.57348e+06	4.48133e+06
P0AA53	P0AA53		qmcA		1.53086e+06	1.76208e+06	2.14951e+06	1.5246e+06	1.68266e+06	1.99081e+06
P0AA86	P0AA86		dsbE		1.68933e+06	1.48744e+06	1.44584e+06	1.75171e+06	1.65166e+06	1.41242e+06
P0AA91	P0AA91		yeaY		1.49544e+06	1.42588e+06	1.4534e+06	1.45898e+06	1.51346e+06	1.4052e+06
P0AA93	P0AA93		ypdA		276649	365427	362432	331796	237272	351352
P0AA95	P0AA95		yacC		1.20071e+06	1.13558e+06	1.15142e+06	1.07682e+06	1.09047e+06	1.12817e+06
P0AA97	P0AA97		yaeQ		812446	800351	854630	898819	816708	777548
