Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	734364	743457	966150		737458	745032
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.14852e+08	1.1423e+08	1.13615e+08	1.14342e+08	1.12205e+08	1.14601e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.62623e+07	2.65527e+07	2.5063e+07	2.52339e+07	2.65055e+07	2.54704e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.18614e+07	1.21392e+07	1.21795e+07	1.23035e+07	1.24844e+07	1.22377e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2		3.07578e+07	3.61934e+07	2.99925e+07		3.11732e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.59139e+07	5.85251e+07	5.47746e+07	5.64074e+07	5.74581e+07	5.76973e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	33	33	7.00192e+07	7.04402e+07	6.93577e+07	7.1517e+07	6.78657e+07	6.88139e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	4	4	2.31794e+06	2.24555e+06	2.04488e+06	2.42147e+06	2.09126e+06	2.20129e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	11	11	8.65635e+06	8.70912e+06	8.40818e+06	8.2888e+06	7.82298e+06	7.97715e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	3	3	6.45445e+06	6.52629e+06	7.03548e+06	7.22498e+06	6.33023e+06	6.98828e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.68167e+07	2.70948e+07	2.73169e+07	2.65141e+07	2.60517e+07	2.69606e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.8203e+07	2.74493e+07	2.76548e+07	2.85003e+07	2.7113e+07	2.73219e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	4	4	3.70324e+06	3.88863e+06	3.51321e+06	3.60642e+06	3.55826e+06	3.5362e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	17	17	6.3726e+07	6.12487e+07	6.50436e+07	6.19857e+07	6.63816e+07	6.48924e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	7.20884e+07	7.24204e+07	7.05607e+07	7.01077e+07	6.98356e+07	7.15305e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	2.93255e+07	2.99845e+07	2.95903e+07	3.03538e+07	3.14267e+07	3.08612e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	8	8	2.19646e+07	2.08793e+07	2.14677e+07	2.2447e+07	2.12072e+07	2.15952e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.19475e+07	1.21204e+07	1.3001e+07	1.23571e+07	1.345e+07	1.26022e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	711506	586879	676128	604762	630977	634490
P22634	MURI_ECOLI	murI	Glutamate racemase	7	7	4.3782e+06	4.5635e+06	5.50195e+06	4.15882e+06	4.96128e+06	5.16693e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.19528e+06	1.9028e+06		2.32094e+06	1.56462e+06	1.7067e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.10785e+07	9.92763e+06	9.51352e+06	1.15217e+07	1.01587e+07	1.09685e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	8.36408e+06	1.05115e+07	1.01753e+07	9.51506e+06	9.71179e+06	1.03204e+07
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	6	6	5.14773e+06	5.37252e+06	5.66972e+06	5.52662e+06	5.81166e+06	5.61281e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.74907e+07	1.673e+07	1.73166e+07	1.74351e+07	1.72249e+07	1.71268e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.7019e+06	1.61388e+06	1.17436e+06	2.04376e+06	1.67892e+06	2.03785e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.59383e+07	2.54597e+07	2.65659e+07	2.71028e+07	2.62375e+07	2.65139e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.39574e+07	5.4326e+07	5.21706e+07	5.4628e+07	5.14324e+07	5.28033e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	5.10854e+07	4.95851e+07	5.24933e+07	5.01954e+07	5.15868e+07	5.14292e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10	7.24698e+06	7.13436e+06	7.23476e+06	7.68105e+06	7.03768e+06	7.45591e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.06415e+07	5.94264e+07	6.1075e+07	5.81031e+07	5.90739e+07	5.97075e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.63767e+06	2.74655e+06	1.98394e+06	2.60376e+06	2.63951e+06	2.37258e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	2.59706e+07	2.54713e+07	2.59787e+07	2.62293e+07	2.67955e+07	2.81357e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	22	22	2.7636e+07	2.77577e+07	2.70254e+07	2.59132e+07	2.77789e+07	2.82451e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	13	13	1.42877e+07	1.39859e+07	1.37345e+07	1.40222e+07	1.40936e+07	1.39862e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.07655e+06	1.33108e+06	1.36598e+06	989343	1.35699e+06	1.08169e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.06654e+07	1.85912e+07	2.18003e+07	1.93932e+07	2.02368e+07	2.16265e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	24	24	2.51971e+07	2.50684e+07	2.43462e+07	2.56206e+07	2.43779e+07	2.48399e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.38815e+08	2.29689e+08	2.37405e+08	2.37196e+08	2.3888e+08	2.32449e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	9.06145e+06	1.02235e+07	1.06091e+07	9.41724e+06	9.98479e+06	9.77014e+06
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.15603e+07	4.25095e+07	4.23972e+07	4.46273e+07	4.12902e+07	4.25039e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	2	2	1.50903e+06	1.78701e+06	1.57041e+06	1.4613e+06	1.31673e+06	1.56322e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	2	2	843461	685066	837595	816164	775734	774648
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.3818e+08	1.36518e+08	1.33977e+08	1.39434e+08	1.32725e+08	1.35976e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.46619e+07	1.51957e+07	1.60326e+07	1.55466e+07	1.52292e+07	1.47622e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	4	4	3.6646e+06	3.69005e+06	3.27468e+06	2.92597e+06	3.36028e+06	3.38585e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	26	26	1.95022e+07	1.93466e+07	1.94847e+07	1.92459e+07	1.93539e+07	1.98528e+07
P23917	MAK_ECOLI	mak	Fructokinase	3	3	3.21889e+06	3.97696e+06	3.70158e+06	4.14595e+06	3.71737e+06	3.56617e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1	513323	409676	564429		579861	
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.38911e+07	1.41162e+07	1.37499e+07	1.3984e+07	1.5352e+07	1.41022e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	14	14	1.2564e+07	1.27472e+07	1.20647e+07	1.2411e+07	1.19082e+07	1.1792e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	4	4	3.01293e+06	3.73976e+06	2.69194e+06	3.37134e+06	3.36221e+06	2.96046e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	3	3	2.29156e+07	2.24058e+07	2.35753e+07	2.34297e+07	2.33544e+07	2.24448e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	21	21	1.05303e+08	1.05596e+08	1.05461e+08	1.05296e+08	1.0371e+08	1.03387e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.61844e+07	2.51892e+07	2.47955e+07	2.52634e+07	2.49404e+07	2.51853e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.36256e+07	2.2817e+07	2.4626e+07	2.51655e+07	2.38411e+07	2.46739e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	5.75006e+06	5.5123e+06	5.92885e+06	6.39873e+06	4.96732e+06	5.83322e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	342811	358549	406647	407555	415968	411303
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.34089e+07	1.40007e+07	1.32275e+07	1.36325e+07	1.34617e+07	1.30948e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	11	11	4.93129e+06	5.17437e+06	5.3264e+06	5.24856e+06	5.22213e+06	5.54004e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	1.28537e+07	1.16189e+07	1.42195e+07	1.34376e+07	1.24652e+07	1.11909e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	3	3	8.23435e+06	7.38613e+06	8.60637e+06	8.23221e+06	8.60262e+06	8.69286e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	5.57872e+06	4.89672e+06	5.18839e+06	5.54208e+06	5.52883e+06	5.53959e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	6.3001e+06	6.64736e+06	6.442e+06	6.53789e+06	6.82252e+06	7.06029e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.54885e+06	6.92617e+06	7.01078e+06	6.5429e+06	6.29664e+06	6.6334e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	8	8	4.64328e+06	4.5705e+06	4.32697e+06	4.6363e+06	5.4192e+06	4.17666e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	3	3	6.56988e+06	6.7115e+06	6.62821e+06	6.23342e+06	6.43269e+06	6.55019e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.6768e+07	2.80493e+07	2.44436e+07	2.63848e+07	2.64811e+07	2.66146e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	5.70298e+06	5.81905e+06	5.79209e+06	5.87847e+06	5.61245e+06	5.69679e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	6	6	3.79926e+06	3.8435e+06	3.41443e+06	3.68101e+06	3.68133e+06	3.35744e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	4	4	2.40098e+06	2.5534e+06	2.02295e+06	2.63677e+06	2.21614e+06	2.37973e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	8.88006e+06	8.6789e+06	9.18817e+06	9.72901e+06	9.19838e+06	8.8893e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	4.1727e+07	4.02017e+07	4.20606e+07	3.87069e+07	4.73549e+07	4.31019e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	11	11	8.44924e+06	8.83389e+06	8.18275e+06	8.57317e+06	7.93023e+06	8.01005e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.85501e+07	1.91413e+07	1.98215e+07	1.83933e+07	1.90298e+07	1.94939e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	15	15	1.55898e+07	1.44504e+07	1.58496e+07	1.52161e+07	1.56787e+07	1.57638e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.23901e+07	1.13032e+07	1.29204e+07	1.14532e+07	1.23722e+07	1.17505e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	5	5	3.78798e+06	3.19865e+06	3.37282e+06	3.31284e+06	3.2595e+06	3.51209e+06
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.19175e+07	1.12527e+07	1.14333e+07	1.14575e+07	1.20631e+07	1.21033e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	3	3	1.45257e+07	1.19225e+07	1.51925e+07	1.39178e+07	1.36349e+07	1.42968e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.4352e+07	1.41467e+07	1.41383e+07	1.46366e+07	1.39925e+07	1.4512e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	8	8	3.35839e+06	3.79349e+06	3.45405e+06	3.02179e+06	3.44679e+06	3.41916e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	417390	409074	342578	390339	388272	339877
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.68711e+07	3.4712e+07	3.81372e+07	3.76807e+07	3.66941e+07	4.25398e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	7.02854e+07	6.6742e+07	5.94055e+07	7.48428e+07	6.81571e+07	7.40269e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	4	4	2.84155e+06	3.13416e+06	3.1975e+06	2.94496e+06	3.41188e+06	3.47101e+06
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	6	6	2.37221e+07	2.48421e+07	2.43299e+07	2.39104e+07	2.48428e+07	2.53202e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	9.70731e+06	1.01965e+07	9.5954e+06	1.03301e+07	1.00398e+07	9.7988e+06
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	8	8	4.22377e+06	4.41414e+06	4.2782e+06	4.31908e+06	4.08981e+06	4.20369e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	9.63239e+06	1.02751e+07	9.51705e+06	9.77145e+06	9.90705e+06	1.02159e+07
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	3.09438e+06	2.89143e+06	2.90116e+06	3.13157e+06	3.36712e+06	2.72515e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	4	4	2.61454e+06	2.99956e+06	2.77962e+06	2.71596e+06	2.7943e+06	2.79783e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4	2.35734e+06	2.62045e+06	4.06384e+06	3.42969e+06	3.55865e+06	3.37369e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.2601e+07	1.21659e+07	1.31186e+07	1.12568e+07	1.41822e+07	1.3734e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	2	2	2.21152e+06	3.33092e+06	2.73693e+06	3.28979e+06	3.64989e+06	3.42058e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	21	21	4.52377e+07	4.31426e+07	4.44041e+07	4.48494e+07	4.3971e+07	4.47635e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10	4.78891e+07	4.66955e+07	4.61658e+07	4.81148e+07	4.52343e+07	4.5669e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.59383e+06	6.89233e+06	6.1517e+06	6.68938e+06	6.84119e+06	6.7059e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	6	6	2.58923e+06	3.15372e+06	2.94908e+06	3.2641e+06	2.54179e+06	2.21719e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	4.34743e+06	3.24952e+06	4.09142e+06	4.21705e+06	4.23711e+06	3.90976e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	575051	547684	491008	625022	674250	634282
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	8	8	4.56179e+07	4.35812e+07	4.54634e+07	4.3326e+07	4.34805e+07	4.62226e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	3	3	349481	288245	397392	386064	292374	367407
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	4	4	4.68187e+06	5.49619e+06	4.8174e+06	4.82681e+06	5.14956e+06	4.84246e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	5	5	2.7702e+06	2.66617e+06	2.70193e+06	2.69251e+06	2.47176e+06	2.47031e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	33	33	4.46977e+07	4.53777e+07	4.51993e+07	4.56261e+07	4.56753e+07	4.60028e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.97975e+08	1.96246e+08	1.98211e+08	1.98225e+08	1.93227e+08	1.92148e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	11	11	9.4908e+06	9.47313e+06	8.9725e+06	9.41176e+06	8.71117e+06	8.90038e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	4.81411e+06	4.92501e+06	5.28445e+06	4.69251e+06	5.19639e+06	5.64768e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.82896e+07	2.91964e+07	2.63325e+07	2.9646e+07	2.77746e+07	2.8937e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	9	9	4.45744e+07	4.41131e+07	4.25137e+07	4.17455e+07	4.53034e+07	4.45089e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	3	3	1.16871e+06	1.30896e+06	1.15063e+06	1.16789e+06	1.34113e+06	1.3001e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	9	9	1.13024e+07	1.11824e+07	1.22354e+07	1.22859e+07	1.21991e+07	1.20958e+07
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	7	7	1.19581e+07	1.26409e+07	1.06415e+07	1.27043e+07	1.24099e+07	1.26984e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	5	4	1.41494e+07	1.47272e+07	1.30407e+07	1.39561e+07	1.36854e+07	1.39106e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	2	2	1.44192e+06	1.30174e+06	1.75757e+06	1.69356e+06	1.69176e+06	1.50805e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	1.12267e+07	1.08056e+07	1.20164e+07	1.22563e+07	1.1689e+07	1.18256e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	5	5	2.41601e+06	2.39089e+06	2.34355e+06	2.65515e+06	1.95247e+06	2.03916e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	1.87627e+07	1.84816e+07	1.6981e+07	2.18182e+07	1.5e+07	1.52924e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	6	6	1.93352e+07	1.88066e+07	2.08334e+07	1.87778e+07	1.97749e+07	1.9953e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	4.62649e+06	5.80373e+06	5.80834e+06	5.70551e+06	5.23897e+06	5.59832e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	4.0944e+07	4.9418e+07	4.84746e+07	4.83905e+07	4.77494e+07	4.83733e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	7	7	2.40708e+07	2.66285e+07	2.58872e+07	2.35761e+07	2.7077e+07	2.22625e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	8	8	2.32777e+07	2.36211e+07	2.3365e+07	2.20193e+07	2.31958e+07	2.44103e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	2	2			1.80526e+06		1.86412e+06	1.89032e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	2	2	2.72947e+06	2.22021e+06	3.22728e+06	2.64942e+06	2.78166e+06	2.60948e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	12	12	9.48152e+06	9.06792e+06	9.1319e+06	8.79017e+06	9.17648e+06	9.40767e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	2	2	110080	157266	133033		113380	190624
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2		675767	1.01281e+06	915989	975269	778344
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1	188803	360265	265313	290412	362873	273279
P28634	TSAA_ECOLI	tsaA	Probable tRNA (adenine(37)-N6)-methyltransferase	1	1		869351		1.01633e+06		845476
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	14	14	7.17017e+07	7.03763e+07	6.48143e+07	7.32984e+07	6.66228e+07	6.81657e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	16	16	2.64884e+07	2.62641e+07	2.76138e+07	2.67888e+07	2.72055e+07	2.68111e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	11	11	1.50457e+07	1.59153e+07	1.5625e+07	1.63835e+07	1.51303e+07	1.48778e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	4	4	2.74515e+06	2.38759e+06	2.74858e+06	2.62778e+06	2.56899e+06	2.60845e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	2.484e+06	2.20078e+06	2.58039e+06	2.53839e+06	2.48055e+06	2.40999e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	4	4	2.32564e+06	2.74257e+06	1.76924e+06	3.14834e+06	2.6112e+06	2.60067e+06
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5	3.62704e+06	3.80738e+06	3.54561e+06	3.76965e+06	3.7044e+06	4.0656e+06
P29208	MENC_ECOLI	menC	o-succinylbenzoate synthase	5	5	1.3282e+07	1.23947e+07	1.24535e+07	1.34939e+07	1.07368e+07	1.24012e+07
P29217	YCEH_ECOLI	yceH	UPF0502 protein YceH	5	5	1.52269e+07	1.55719e+07	1.49576e+07	1.56051e+07	1.53426e+07	1.58555e+07
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	6	6	2.27889e+07	2.3541e+07	2.38408e+07	2.51451e+07	2.37707e+07	2.42629e+07
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	4	4	1.18604e+07	1.1387e+07	1.16526e+07	1.13672e+07	1.23778e+07	1.21164e+07
P29745	PEPT_ECOLI	pepT	Peptidase T	15	15	3.28314e+07	3.38138e+07	3.55693e+07	3.30035e+07	3.47333e+07	3.47984e+07
P30011	NADC_ECOLI	nadC	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	12	12	1.93672e+07	1.98109e+07	1.86937e+07	2.0235e+07	1.98593e+07	2.01189e+07
P30014	RNT_ECOLI	rnt	Ribonuclease T	4	4	1.26911e+07	1.33189e+07	1.29104e+07	1.27243e+07	1.36197e+07	1.30065e+07
P30126	LEUD_ECOLI	leuD	3-isopropylmalate dehydratase small subunit	2	2	1.40366e+06		1.24237e+06	1.16789e+06	1.31469e+06	
P30128	GREB_ECOLI	greB	Transcription elongation factor GreB	7	7	7.49091e+06	7.44985e+06	7.54484e+06	7.57546e+06	7.47663e+06	7.13828e+06
P30130	FIMD_ECOLI	fimD	Outer membrane usher protein FimD	12	12	5.20785e+06	5.1212e+06	5.3892e+06	5.30524e+06	5.14294e+06	5.05606e+06
P30131	HYPF_ECOLI	hypF	Carbamoyltransferase HypF	1	1		1.03483e+06	1.25753e+06	1.146e+06	1.23438e+06	1.2269e+06
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	8	8	3.56993e+07	3.49983e+07	3.31567e+07	3.69602e+07	3.31969e+07	3.46601e+07
P30178	YBIC_ECOLI	ybiC	Uncharacterized oxidoreductase YbiC	3	3	4.15047e+06	4.34694e+06	4.02037e+06	4.40903e+06	3.39273e+06	3.83327e+06
P30744	SDHM_ECOLI	sdaB	L-serine dehydratase 2	7	7	3.40212e+07	3.81093e+07	3.57903e+07	3.68513e+07	3.47624e+07	3.45711e+07
P30749	MOAE_ECOLI	moaE	Molybdopterin synthase catalytic subunit	5	5	9.37937e+06	9.65075e+06	8.94627e+06	8.74462e+06	9.56565e+06	9.14178e+06
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	2	2	5.03447e+06	5.29467e+06	4.7089e+06	5.86582e+06	5.32808e+06	4.47503e+06
P30843	BASR_ECOLI	basR	Transcriptional regulatory protein BasR	2	2	5.19647e+06	5.29832e+06	5.9088e+06	5.4561e+06	5.42537e+06	5.63272e+06
P30844	BASS_ECOLI	basS	Sensor protein BasS	1	1				836753	499350	
P30847	BAES_ECOLI	baeS	Signal transduction histidine-protein kinase BaeS	3	3	394005	479189	485119	409757	734717	493524
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	23	23	4.16365e+07	4.1234e+07	4.0276e+07	4.2327e+07	4.04145e+07	4.13379e+07
P30855	EVGS_ECOLI	evgS	Sensor protein EvgS	3	3	1.8633e+06	1.77539e+06	1.23414e+06	2.00233e+06	1.28656e+06	1.40967e+06
P30859	ARTI_ECOLI	artI	Putative ABC transporter arginine-binding protein 2	8	8	1.3992e+07	1.59568e+07	1.53691e+07	1.53726e+07	1.5739e+07	1.64721e+07
P30870	GLNE_ECOLI	glnE	Glutamate-ammonia-ligase adenylyltransferase	6	6	1.7422e+06	1.64749e+06	1.6868e+06	1.52613e+06	1.66585e+06	1.63537e+06
P30871	YGIF_ECOLI	ygiF	Uncharacterized protein YgiF	11	11	1.54606e+07	1.57358e+07	1.56026e+07	1.47502e+07	1.45709e+07	1.50948e+07
