Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	5	5	1.00984e+06	940427	1.32138e+06	1.14619e+06	1.22339e+06	1.39314e+06
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4	3.56058e+06	3.86058e+06	3.57861e+06	3.8213e+06	3.72019e+06	3.80344e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	23	23	3.27182e+07	3.29503e+07	3.3288e+07	3.31033e+07	3.37846e+07	3.25786e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	13	13	4.51351e+06	4.18021e+06	4.24137e+06	4.35677e+06	4.48345e+06	4.48701e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	20	20	1.06396e+07	1.07509e+07	1.16081e+07	1.06881e+07	1.14043e+07	1.13499e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	9.575e+07	1.04553e+08	9.92329e+07	1.081e+08	1.10251e+08	9.89938e+07
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1		1.92492e+06	1.94275e+06		2.37966e+06	2.75199e+06
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.20945e+06	1.53295e+06	1.3439e+06	1.26824e+06	1.50552e+06	1.22001e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.78216e+07	3.87199e+07	3.98355e+07	3.8882e+07	3.81492e+07	3.97856e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.41857e+07	3.30926e+07	3.38085e+07	3.57383e+07	3.26738e+07	3.3371e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.60286e+06	6.51995e+06	6.06866e+06	6.46936e+06	6.35095e+06	5.92849e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	5.52134e+06	5.06284e+06	4.66119e+06	5.89947e+06	5.52601e+06	3.98242e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	1.71707e+06	1.74165e+06	1.76132e+06	1.66444e+06	1.83919e+06	1.91167e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	5.53198e+06	5.204e+06	5.40278e+06	4.80095e+06	4.9614e+06	4.40396e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	9.0278e+06	7.34645e+06	1.02905e+07	7.63424e+06	7.88034e+06	9.96651e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	2.08572e+07	1.99029e+07	2.05522e+07	2.12118e+07	2.06059e+07	2.0326e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.03572e+08	1.0706e+08	1.04455e+08	1.0703e+08	1.10612e+08	1.06183e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	20	20	2.4684e+07	2.4703e+07	2.61492e+07	2.54033e+07	2.59491e+07	2.57164e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.76473e+07	5.44808e+07	6.11014e+07	5.90511e+07	5.58296e+07	6.07785e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	9.94965e+06	9.91612e+06	9.88133e+06	9.76274e+06	9.04108e+06	9.91471e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13		4.6758e+07		4.58919e+07	4.68669e+07	
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.73602e+07	6.51659e+07	6.60504e+07	6.60074e+07	6.51937e+07	6.50327e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.17059e+07	1.13569e+07	1.18112e+07	1.17185e+07	1.19422e+07	1.13831e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.77742e+06	2.16146e+06	2.71833e+06	2.06703e+06	2.31649e+06	2.57014e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1	1.17007e+06		889170		1.09766e+06	
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	7.78561e+06	7.97716e+06	7.92328e+06	7.92824e+06	7.73506e+06	7.92687e+06
P08390	USG_ECOLI	usg	USG-1 protein	8	8	1.99095e+07	2.07664e+07	2.00906e+07	2.12087e+07	2.11737e+07	2.03569e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	9.76213e+06	9.73226e+06	1.03039e+07	9.61226e+06	9.65243e+06	9.87017e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.64297e+07	2.68704e+07	2.67784e+07	2.6175e+07	2.78529e+07	2.6924e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.02625e+07	3.14618e+07	3.13408e+07	3.14657e+07	3.16101e+07	3.16996e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	3.13021e+07	3.18826e+07	3.32386e+07	3.45441e+07	3.40084e+07	3.16178e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		16	16		6.35743e+07		6.22517e+07	6.04952e+07	
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	2.97731e+08	2.94098e+08	2.99052e+08	2.94062e+08	3.00141e+08	2.88728e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17	6.59862e+06	6.58026e+06	7.02204e+06	6.92586e+06	7.12454e+06	6.61008e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.83549e+07	4.85064e+07	4.92368e+07	4.92692e+07	4.85471e+07	4.87592e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.06375e+06	8.9271e+06	8.12292e+06	9.19784e+06	8.52193e+06	8.25292e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	3.07494e+06	3.35084e+06	3.15994e+06	3.59067e+06	3.60673e+06	3.06149e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	2.50178e+07	2.63878e+07	2.68888e+07	2.71516e+07	2.68142e+07	2.64604e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	8	8	1.27257e+07	1.2308e+07	1.33899e+07	1.12324e+07	1.18704e+07	1.28975e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.84571e+07	1.77581e+07	1.78452e+07	1.65583e+07	1.71866e+07	1.81895e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	5.88053e+07	5.78249e+07	6.17446e+07	6.01191e+07	6.0289e+07	6.06748e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.40621e+07	3.3899e+07	3.37343e+07	3.61618e+07	3.4838e+07	3.35789e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	4.90622e+06	5.0202e+06	4.92104e+06	4.90351e+06	5.06515e+06	5.29275e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	23	17	1.6299e+07	1.62751e+07	1.65614e+07	1.61282e+07	1.66774e+07	1.59831e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	10	10	8.32041e+06	8.11317e+06	9.15412e+06	7.22245e+06	8.186e+06	9.21671e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.79716e+07	2.65812e+07	2.65605e+07	2.41778e+07	2.63136e+07	2.73785e+07
P09169	OMPT_ECOLI	ompT	Protease 7	13	12	2.37259e+07	2.25271e+07	2.21891e+07	2.11743e+07	2.24894e+07	2.23337e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		6	6		4.1218e+07		4.21124e+07	4.12218e+07	
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	5.04155e+06	4.99203e+06	5.11298e+06	4.14576e+06	5.22293e+06	5.44163e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.82514e+06	1.94447e+06	2.08222e+06	1.9862e+06	1.96902e+06	1.91752e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.90881e+08	1.86206e+08	1.88982e+08	1.85086e+08	1.86372e+08	1.92254e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	66	60	1.87546e+09	1.97107e+09	1.84315e+09	1.96868e+09	1.99319e+09	1.80848e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.6902e+07	2.72316e+07	2.89745e+07	2.70295e+07	2.84613e+07	2.83282e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.07039e+07	2.28087e+07	2.02427e+07	2.30004e+07	2.22928e+07	2.14619e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	13	13	2.35582e+07	2.3984e+07	2.33512e+07	2.27029e+07	2.33764e+07	2.24875e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	9.78531e+06	1.02997e+07	1.09075e+07	1.02752e+07	1.01254e+07	1.02327e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	42	42	1.05519e+07	1.02193e+07	1.05958e+07	1.06344e+07	1.06848e+07	1.06202e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	3.29933e+07	2.99551e+07	3.03465e+07	3.08354e+07	2.85539e+07	2.97716e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2		666283	640336	749957	555535	
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	24	24	1.41913e+07	1.33803e+07	1.47803e+07	1.43694e+07	1.41528e+07	1.38327e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	6	6	4.41707e+06	3.98381e+06	4.79688e+06	4.51984e+06	4.09974e+06	4.52417e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	8.7884e+08	8.99828e+08	8.52455e+08	9.138e+08	8.95242e+08	8.41998e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.13466e+09	1.09873e+09	1.15393e+09	1.05061e+09	1.04993e+09	1.11165e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10	1.07743e+07	1.08702e+07	1.12268e+07	1.1319e+07	1.13813e+07	1.1481e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	9.58366e+07	9.67472e+07	9.37252e+07	9.8483e+07	9.89009e+07	9.27014e+07
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.82442e+06	9.01404e+06	9.88781e+06	8.71267e+06	9.04447e+06	9.39094e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.42962e+07	1.41164e+07	1.34777e+07	1.3416e+07	1.36507e+07	1.31437e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.49564e+07	2.48469e+07	2.59929e+07	2.63608e+07	2.65085e+07	2.56983e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	9.46653e+07	1.02029e+08	9.95393e+07	1.02164e+08	1.02223e+08	9.66066e+07
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	12	12	1.12054e+07	1.14367e+07	1.19569e+07	1.18693e+07	1.22171e+07	1.01306e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.22432e+07	4.55805e+07	4.15499e+07	4.68317e+07	4.6305e+07	4.25999e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.25631e+07	3.26813e+07	3.40541e+07	3.20624e+07	3.16716e+07	3.2876e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	4.28645e+07	4.32119e+07	4.3614e+07	4.15409e+07	4.29401e+07	4.33914e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.58376e+07	1.54555e+07	1.55923e+07	1.5545e+07	1.62148e+07	1.50889e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36	6.08805e+08	6.3683e+08	6.11361e+08	6.36237e+08	6.312e+08	5.95135e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	6.46624e+08	5.43545e+08	6.30815e+08	5.72416e+08	5.49675e+08	6.48151e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.92148e+07	1.97448e+07	1.88272e+07	2.01048e+07	1.87597e+07	1.81003e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.26032e+08	1.35947e+08	1.2621e+08	1.37085e+08	1.38546e+08	1.3245e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.21555e+07	8.96816e+07	9.1343e+07	9.30157e+07	9.21311e+07	9.03733e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.22074e+07	7.93474e+07	8.41979e+07	8.13836e+07	8.24302e+07	8.33315e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.4384e+06	1.28613e+06	1.47089e+06	1.27888e+06	1.151e+06	1.48349e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.42062e+07	4.5707e+07	4.65739e+07	4.49212e+07	4.58007e+07	4.48955e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.41217e+07	1.32698e+07	1.51306e+07	1.38465e+07	1.40868e+07	1.64331e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	4	4	5.63674e+06	4.97939e+06	5.49211e+06	4.37794e+06	4.71458e+06	5.22854e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	9.53483e+06	9.79663e+06	1.03782e+07	1.21847e+07	1.05187e+07	1.10867e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	6.00703e+06	5.76559e+06	6.05162e+06	5.27859e+06	5.82291e+06	5.30413e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.19519e+06	1.21705e+06	1.37678e+06	1.3702e+06	1.29881e+06	1.44201e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	6.62015e+07	6.44516e+07	6.8426e+07	6.68633e+07	6.65406e+07	6.75826e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	1.24423e+06	1.07653e+06	1.35737e+06	1.37767e+06	1.13715e+06	1.3892e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.8017e+07	9.79183e+07	1.01232e+08	1.00364e+08	1.00459e+08	1.02163e+08
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.33973e+08	1.35396e+08	1.33749e+08	1.36912e+08	1.35153e+08	1.35689e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	9.91906e+07	9.64761e+07	1.02245e+08	9.89484e+07	9.79184e+07	1.01953e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.58069e+08	1.59922e+08	1.56936e+08	1.61079e+08	1.5949e+08	1.51881e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	9.53846e+06	9.20328e+06	9.41816e+06	9.52816e+06	8.55974e+06	9.29219e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.19228e+07	2.1612e+07	2.14001e+07	2.43034e+07	2.38921e+07	2.30381e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.18524e+07	1.3854e+07	1.39081e+07	1.46309e+07	1.36257e+07	1.4679e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42	8.30105e+08	8.58093e+08	8.23119e+08	8.57825e+08	8.60051e+08	8.19674e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.07775e+08	5.57676e+08	6.38149e+08	5.96423e+08	5.91919e+08	5.72825e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	9.01327e+07	8.29276e+07	8.5539e+07	8.16244e+07	8.14072e+07	8.7214e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.56576e+09	1.63007e+09	1.56918e+09	1.60739e+09	1.6082e+09	1.53901e+09
P0A6P5	DER_ECOLI	der	GTPase Der	17	17	3.00316e+07	3.13211e+07	3.18656e+07	3.35989e+07	3.10533e+07	3.15388e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.21992e+07	6.08231e+07	6.05513e+07	6.14664e+07	6.05996e+07	6.25913e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.12564e+09	1.08979e+09	1.12101e+09	1.11767e+09	1.0853e+09	1.1299e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.0449e+07	8.00214e+07	7.87461e+07	8.27617e+07	8.19057e+07	7.83654e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.02016e+08	1.02784e+08	1.05744e+08	1.05884e+08	1.05136e+08	1.0316e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.28641e+07	7.94009e+07	7.52985e+07	7.98972e+07	7.93831e+07	7.7581e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.08839e+07	4.37168e+07	3.01159e+07	3.89687e+07	4.36958e+07	3.00061e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.90697e+06	5.84123e+06	6.3968e+06	6.05658e+06	6.14968e+06	6.36442e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.7169e+07	2.6304e+07	2.92705e+07	2.85349e+07	2.80449e+07	2.61501e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	24	24	2.32895e+08	2.33595e+08	2.33525e+08	2.30227e+08	2.36651e+08	2.34563e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7	1.62867e+07	1.58389e+07	1.71617e+07	1.60187e+07	1.56274e+07	1.61758e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.27925e+07	2.30066e+07	2.31943e+07	2.24349e+07	2.25775e+07	2.24831e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.27134e+07	1.33287e+07	1.2922e+07	1.3508e+07	1.34689e+07	1.23234e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.04133e+07	2.01035e+07	2.04318e+07	2.01468e+07	2.06856e+07	2.10913e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.74601e+07	1.60318e+07	1.73963e+07	1.69531e+07	1.7732e+07	1.70016e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.27522e+07	1.26676e+07	1.33145e+07	1.41849e+07	1.3052e+07	1.36515e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11	3.21865e+07	3.14234e+07	3.40497e+07	3.03343e+07	3.24777e+07	3.45587e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	5.44411e+07	5.27696e+07	5.32325e+07	5.34672e+07	5.35087e+07	5.40299e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	1.92682e+06	2.16309e+06	2.09199e+06	2.19728e+06	2.26457e+06	2.18283e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	3.95178e+06	4.39916e+06	4.98812e+06	4.68289e+06	4.26264e+06	4.26778e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.11222e+08	1.03669e+08	1.13586e+08	1.06772e+08	1.05058e+08	1.15471e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.42356e+07	2.34187e+07	2.47535e+07	2.3134e+07	2.39907e+07	2.38964e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.66696e+06	3.55969e+06	3.80781e+06	3.42164e+06	3.40568e+06	3.79742e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8	2.11338e+08	2.12242e+08	2.20605e+08	2.13744e+08	2.1406e+08	2.17626e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.17266e+07	5.27765e+07	5.47232e+07	5.10171e+07	5.63419e+07	5.12596e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.25412e+07	4.26994e+07	4.22164e+07	4.18588e+07	4.39456e+07	4.31741e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44	3.98714e+08	4.05114e+08	3.94704e+08	3.93516e+08	3.94363e+08	3.87119e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.7723e+07	2.52023e+07	2.75962e+07	2.62868e+07	2.5777e+07	2.69334e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	42	42	1.2388e+08	1.22255e+08	1.21107e+08	1.23997e+08	1.23553e+08	1.22555e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	7.91239e+06	7.70889e+06	8.46238e+06	7.86472e+06	7.76567e+06	8.37742e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	9.28711e+07	8.55305e+07	9.50492e+07	8.73354e+07	8.79109e+07	9.53937e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.14703e+08	3.14989e+08	3.09907e+08	3.15317e+08	2.87557e+08	3.03933e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	17	17	1.74624e+08	1.76348e+08	1.77743e+08	1.69613e+08	1.73463e+08	1.57609e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.25722e+08	2.30227e+08	2.19224e+08	2.41882e+08	2.20613e+08	2.18687e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.04854e+07	1.11155e+07	1.04673e+07	1.20155e+07	1.13391e+07	1.05626e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.67843e+07	5.40222e+07	5.55472e+07	5.4374e+07	5.51695e+07	5.58997e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	2.85687e+06	2.37449e+06	2.02801e+06	2.57808e+06	2.46519e+06	2.0838e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.94516e+06	7.8756e+06	7.61551e+06	7.7963e+06	7.67497e+06	8.16001e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	3.24768e+07	3.28814e+07	3.03534e+07	3.03136e+07	3.31198e+07	3.18643e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.25884e+07	8.77135e+07	1.03823e+08	9.43018e+07	9.37205e+07	1.02467e+08
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	3	3	4.92066e+06	4.6508e+06	4.46168e+06	4.73349e+06	4.73852e+06	4.25504e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.32e+07	3.35094e+07	3.1833e+07	3.05055e+07	3.45439e+07	3.34194e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.06169e+07	4.19951e+07	4.12728e+07	4.24585e+07	4.30422e+07	4.21909e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	2	2	2.9651e+06	3.04583e+06	3.08291e+06	2.70556e+06	2.89378e+06	2.47741e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.16687e+07	3.36125e+07	3.54555e+07	3.32387e+07	3.40876e+07	3.28675e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	6.93794e+07	6.75536e+07	7.17345e+07	6.78374e+07	7.12164e+07	7.18107e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.56257e+06	1.63902e+06	1.55803e+06	1.39738e+06	1.79895e+06	1.65961e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	7	7	1.10316e+08	1.12398e+08	1.12666e+08	1.16658e+08	1.15219e+08	1.15568e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	1.86556e+07	2.05047e+07	1.9421e+07	2.03727e+07	2.06884e+07	1.92851e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	7.84662e+06	7.38052e+06	7.87461e+06	7.19781e+06	8.19739e+06	8.72205e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.66238e+07	4.62134e+07	4.68269e+07	4.34491e+07	4.69238e+07	4.46156e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	4.41624e+07	3.82927e+07	4.46043e+07	3.91406e+07	4.23173e+07	4.49592e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15	1.55684e+08	1.76942e+08	1.50769e+08	1.84004e+08	1.79445e+08	1.65475e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.63363e+09	1.5898e+09	1.62846e+09	1.5331e+09	1.51931e+09	1.63347e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.16088e+07	1.05544e+07	1.04279e+07	1.07461e+07	1.15485e+07	9.69921e+06
