Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	5	5	5.13354e+06	5.14153e+06	5.24502e+06	5.03571e+06	5.17636e+06	5.30212e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	16	16	2.89413e+07	2.92461e+07	2.87073e+07	2.93298e+07	2.90932e+07	2.85096e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	12	12	2.15626e+07	2.13313e+07	2.212e+07	2.1783e+07	2.16492e+07	2.21031e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	2.59338e+06	2.25234e+06	2.4206e+06	2.35936e+06	2.22042e+06	2.27427e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	2	2		322293	460831	459880		528413
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	6	6	1.38921e+07	1.29219e+07	1.17832e+07	1.29868e+07	1.29099e+07	1.30897e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	14	14	1.57991e+07	1.63286e+07	1.49733e+07	1.57344e+07	1.60468e+07	1.56367e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	14	14	5.79251e+06	6.43124e+06	6.38916e+06	6.12687e+06	6.47112e+06	6.35611e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	7.60152e+06	7.93556e+06	7.84616e+06	7.97061e+06	8.05966e+06	7.85426e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	13	13	1.36401e+07	1.24931e+07	1.35114e+07	1.31153e+07	1.30971e+07	1.40399e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	5	5	5.97705e+06	5.70495e+06	5.88847e+06	6.43289e+06	6.55044e+06	6.44084e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	4.28621e+06	4.11002e+06	4.35823e+06	4.16689e+06	4.34779e+06	4.34765e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	2	2	2.45408e+06	2.28615e+06		2.67375e+06	2.5199e+06	1.98271e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.60143e+07	3.54943e+07	3.6458e+07	3.61402e+07	3.64889e+07	3.72949e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	11	11	1.05959e+08	1.09431e+08	1.04297e+08	1.11247e+08	1.04309e+08	1.03741e+08
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	5.09509e+06	5.18258e+06	4.78557e+06	5.27538e+06	5.21867e+06	5.3188e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	21	21	2.13029e+08	2.16169e+08	2.10778e+08	2.11625e+08	2.02934e+08	2.19529e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	9	9	2.04073e+06	1.9937e+06	2.22815e+06	2.04671e+06	2.16883e+06	2.25221e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.75939e+07	1.71295e+07	1.78664e+07	1.75164e+07	1.83693e+07	1.61521e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	5.12551e+06	4.76315e+06	5.53016e+06	5.49921e+06	4.63105e+06	
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	12	12	2.51587e+07	2.63901e+07	2.52092e+07	2.66152e+07	2.61495e+07	2.58976e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.83596e+07	4.66921e+07	4.75268e+07	4.89015e+07	4.6969e+07	4.82807e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	6	6	5.52775e+06	5.61325e+06	5.86516e+06	6.28096e+06	5.95904e+06	6.19039e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	5.26489e+07	5.35179e+07	5.44327e+07	5.13851e+07	5.09671e+07	5.36898e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	4.35673e+06	4.46387e+06	4.02481e+06	4.31319e+06	4.71418e+06	4.41357e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	16	16	2.77335e+07	2.59281e+07	2.70971e+07	2.59532e+07	2.50153e+07	2.58278e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	3	3		1.76834e+06			2.10639e+06	
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	25	25	2.09838e+07	1.98701e+07	2.03766e+07	2.00934e+07	1.95595e+07	2.06549e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	14	14	8.19498e+07	7.9998e+07	7.87156e+07	8.1903e+07	8.06099e+07	8.26746e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	2.22513e+06	1.74447e+06	2.527e+06	2.32169e+06	2.32709e+06	2.48591e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	2.09892e+06	2.35388e+06	1.82377e+06	2.87454e+06	2.6736e+06	2.15444e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	14	14	3.14343e+07	3.17021e+07	3.18268e+07	3.15391e+07	3.04241e+07	3.06093e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	2.43549e+06	2.5596e+06	3.21432e+06	3.25546e+06	3.20226e+06	3.16586e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	5	5	7.6613e+06	7.12076e+06		7.65718e+06	7.24111e+06	
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.02187e+08	1.00244e+08	1.0399e+08	9.67161e+07	1.00529e+08	1.0748e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	5	5	1.83022e+06	1.47437e+06	1.74808e+06	1.68224e+06	1.61352e+06	1.72302e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.51216e+08	1.70675e+08	1.61307e+08	1.51438e+08	1.6695e+08	1.56257e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	4.57108e+07	4.2767e+07	4.71681e+07	4.6786e+07	4.37887e+07	4.2818e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	1.50473e+06	1.29095e+06	1.57577e+06	1.23278e+06	1.27222e+06	1.46481e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	7.05975e+06	5.31376e+06	7.08745e+06	6.23715e+06	5.79974e+06	6.89133e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1	265299	259259	563539	616132	263169	
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7	1.25106e+07	1.16603e+07	1.28154e+07	1.20627e+07	1.17984e+07	1.21456e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	1	1	3.66934e+06	3.25213e+06	3.45948e+06	2.62278e+06	3.49278e+06	2.29124e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.85843e+06	1.01238e+06	1.75892e+06			1.72752e+06
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.00657e+06	2.26711e+06	2.07372e+06	2.20277e+06	2.22688e+06	2.20934e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.36719e+07	1.22449e+07	1.34011e+07	1.36475e+07	1.29263e+07	1.34859e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	15	15	2.74538e+06	2.68177e+06	2.69675e+06	2.76019e+06	2.66168e+06	2.71927e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	3.84297e+06	3.47869e+06	3.8803e+06	3.96377e+06	3.7546e+06	3.9539e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.88817e+06	2.05534e+06	1.71762e+06	2.21355e+06	2.57444e+06	1.76247e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	9	9	5.1527e+06	5.33856e+06	5.03739e+06	5.82724e+06	5.62662e+06	5.60196e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.79227e+06	2.51431e+06	2.88087e+06	2.32728e+06	2.47939e+06	2.48827e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.66274e+07	1.83456e+07	1.77363e+07	1.80297e+07	1.81256e+07	1.81594e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	2	2	2.69666e+06	2.93869e+06		2.72511e+06	3.246e+06	3.14844e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.67726e+06	1.54474e+06	1.59469e+06	1.60531e+06	1.5586e+06	1.55726e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	10	10	3.30341e+06	3.67439e+06	3.33684e+06	3.7063e+06	3.45113e+06	3.52789e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	3	3	1.94567e+07	1.85572e+07	1.75613e+07	1.76607e+07	1.83488e+07	1.90503e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	2.36682e+06	2.50078e+06	2.61042e+06	2.56216e+06	2.70856e+06	2.49132e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.49881e+07	4.37608e+07	4.49514e+07	4.52147e+07	4.22044e+07	4.35804e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.38931e+06	1.47356e+06	1.47977e+06	1.86365e+06	1.56527e+06	1.66256e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	609763	913999		878562	837659	827640
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.04986e+07	1.10768e+07	1.33307e+07	1.21868e+07	1.14951e+07	1.25148e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	8.51509e+06	8.45052e+06	8.54795e+06	8.2147e+06	8.34801e+06	8.58847e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2		1.34632e+06	1.12699e+06	1.2335e+06	1.324e+06	1.04332e+06
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	1.88931e+06	1.75504e+06	1.51577e+06	1.98003e+06	2.1915e+06	1.76416e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.37062e+07	6.72882e+07	6.17895e+07	6.42394e+07	6.47885e+07	6.21275e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	1.43262e+06	1.47904e+06	1.32316e+06	1.65851e+06	1.52339e+06	1.59842e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	15	15	1.36405e+07	1.32194e+07	1.23876e+07	1.27705e+07	1.24466e+07	1.3432e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	7.86971e+06	8.06097e+06	7.89598e+06	8.08057e+06	7.73955e+06	8.31816e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.10928e+07	1.15997e+07	8.81833e+06	1.00857e+07	1.10806e+07	1.01401e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3	973279	622689	1.0104e+06	799804	753978	814545
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.84191e+07	1.82669e+07	1.85109e+07	1.85678e+07	1.85859e+07	1.91197e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	6	6	3.06367e+06	3.12516e+06	3.25193e+06	3.10151e+06	3.46246e+06	2.99211e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	1.12651e+08	5.36169e+07	1.13755e+08	5.43796e+07	5.73541e+07	1.03469e+08
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6	1.34976e+07	1.41043e+07	1.37784e+07	1.359e+07	1.36481e+07	1.39392e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	5.38593e+06	4.89272e+06	5.59327e+06	5.11406e+06	5.09593e+06	5.41459e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.63222e+06	8.96441e+06	8.63148e+06	9.47236e+06	9.41904e+06	9.30591e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1		354266		325284		298770
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2		1.11538e+06		994730	980563	940832
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	2	2	3.89058e+06	5.40081e+06	5.17524e+06	5.70529e+06	6.01061e+06	5.74782e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1		5.73712e+06			6.13968e+06	6.66354e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	3.84641e+06	3.71603e+06	4.51419e+06	3.04251e+06	3.86238e+06	4.08887e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.3809e+07	1.3564e+07	1.39451e+07	1.35746e+07	1.34668e+07	1.37306e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.96211e+07	2.87046e+07	2.81989e+07	2.79846e+07	2.68685e+07	2.80833e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	21	21	4.35284e+06	3.67994e+06	4.42181e+06	3.85747e+06	3.73726e+06	3.87548e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	836992	726383	893963	784143	752144	851943
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	5.04152e+06	3.97647e+06	4.74326e+06	5.41933e+06	4.51867e+06	4.79704e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	3.97617e+06	3.83091e+06	4.13789e+06	4.13479e+06	4.46871e+06	4.23975e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	7.64354e+06	7.50054e+06	6.6594e+06	7.69598e+06	7.21333e+06	7.23085e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1		7.2462e+06		6.97795e+06	5.21204e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	9.98399e+06	1.01008e+07	1.0007e+07	1.06116e+07	9.6015e+06	1.05125e+07
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.77477e+07	2.81178e+07	2.8436e+07	3.01834e+07	2.75506e+07	2.80789e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	1	1	2.95276e+06	4.07885e+06	3.79331e+06	4.41119e+06	4.05574e+06	4.12717e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.24623e+06	3.64166e+06	4.08228e+06	4.19362e+06	3.39398e+06	3.62248e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	4.00331e+06	4.01021e+06	3.88245e+06	3.69909e+06	3.59465e+06	3.93947e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.40226e+08	2.42747e+08	2.4465e+08	2.48954e+08	2.40459e+08	2.39329e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	5	5	5.85326e+06	6.32684e+06	4.05487e+06	4.00237e+06	6.23884e+06	
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.35667e+06	4.07517e+06	3.99821e+06	4.84552e+06	4.38426e+06	4.40203e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	1.73234e+07	1.94415e+07	2.09283e+07	1.67327e+07	1.85295e+07	1.70985e+07
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	284737	279935	280925	311150	203231	301762
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		3.07576e+06		3.3483e+06	2.9103e+06	2.0089e+06
P45577	PROQ_ECOLI	proQ	ProP effector	13	13	1.17248e+08	1.18329e+08	1.15276e+08	1.20644e+08	1.20317e+08	1.17564e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	6	6	2.00305e+08	2.14684e+08	2.07604e+08	2.16859e+08	2.14332e+08	1.99258e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.81977e+07	1.78207e+07	1.8577e+07	1.83725e+07	1.80171e+07	1.76306e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.68167e+06	3.15235e+06	2.99694e+06	3.48822e+06	3.41113e+06	2.89568e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5	5.48207e+06	6.35259e+06	5.24787e+06	6.30274e+06	6.67992e+06	5.95011e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.14151e+06	1.22078e+06	1.25312e+06	1.41087e+06	1.18645e+06	1.35542e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.31101e+07	1.39687e+07	1.29233e+07	1.3246e+07	1.39946e+07	1.27048e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	661830		730870	958222	756874	858135
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.96063e+06	6.45283e+06	6.31397e+06		6.0108e+06	7.18998e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	1.21323e+06	1.14787e+06	775891	1.14309e+06	1.2044e+06	1.0308e+06
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.80839e+07	3.91222e+07	3.92809e+07	3.98714e+07	3.98724e+07	3.87968e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.78116e+07	8.45739e+07	8.05365e+07	7.9141e+07	8.21922e+07	8.44359e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	5	5	7.64612e+06	8.95136e+06	1.04071e+07	7.95929e+06	8.94551e+06	7.76661e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.48774e+07	3.61762e+07	3.54223e+07	3.5205e+07	3.47811e+07	3.52224e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	4.38654e+06	4.9388e+06	5.36974e+06	4.92529e+06	5.52077e+06	5.39884e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.6839e+07	3.74893e+07	3.84173e+07	3.7537e+07	3.6968e+07	3.65424e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	3.10314e+06	2.24531e+06	2.79327e+06	2.5254e+06	2.76022e+06	2.38403e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	4.09184e+06	3.47168e+06	3.4147e+06	4.66889e+06	4.2617e+06	4.82328e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	10	10	1.72982e+07	1.64632e+07	1.67303e+07	1.67118e+07	1.61366e+07	1.76242e+07
P50456	MLC_ECOLI	mlc	Protein mlc	7	7	3.83331e+06	3.80384e+06	3.99204e+06	3.57331e+06	3.50711e+06	3.75269e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	3	3	3.78513e+06	2.61565e+06	3.23028e+06	3.75979e+06	3.0165e+06	3.70812e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	2.67905e+07	3.13961e+07	2.8741e+07	2.66237e+07	2.93997e+07	2.47766e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1	2.40926e+07	1.68379e+07	2.3861e+07	1.86516e+07	1.54921e+07	2.61661e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	5.44649e+06	5.31039e+06	5.56629e+06	4.9834e+06	5.17725e+06	5.38949e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.00862e+06	6.23952e+06	5.42011e+06	5.88868e+06	5.67217e+06	5.80883e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.33807e+06	3.05413e+06	2.11621e+06	2.51284e+06	2.90185e+06	2.90464e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.70125e+07	2.55719e+07	2.57144e+07	2.38446e+07	2.40752e+07	2.65322e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.47631e+06	2.1745e+06	2.34073e+06	2.63178e+06	2.31535e+06	2.14741e+06
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1		2.14026e+06	1.58917e+06	1.71838e+06	1.59835e+06	1.97652e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1				238091	170875	
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.58275e+07	1.47906e+07	1.60705e+07	1.56483e+07	1.57811e+07	1.72799e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.88675e+07	1.84361e+07	1.86536e+07	1.85466e+07	1.87362e+07	1.91307e+07
P52126	YFJK_ECOLI	yfjK	Uncharacterized protein YfjK	1	1	953361			1.41527e+06		
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	1.05112e+06	992350	1.22164e+06	1.06036e+06		1.31967e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1		375823		474940	607347	
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.29516e+06	1.83526e+06	1.09431e+06	1.48239e+06	1.53452e+06	1.22722e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	972331	883256	868440	879084	785833	1.11942e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	13	13	3.29383e+07	3.67045e+07	3.39046e+07	3.63592e+07	3.59631e+07	3.46374e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.33276e+06	3.16421e+06	2.70332e+06	2.92006e+06	2.80621e+06	2.41939e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	5.67294e+06	5.58182e+06	5.94211e+06	5.77343e+06	6.11291e+06	5.81382e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.16135e+08	1.16208e+08	1.23899e+08	1.18236e+08	1.17292e+08	1.18251e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2		8.59824e+06	7.03152e+06	7.46406e+06	8.8862e+06	5.27579e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		9	9	6.67036e+07	3.77872e+07	6.67632e+07	3.69196e+07	3.63049e+07	6.69817e+07
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3	853462	1.02371e+06		1.07615e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	6.43763e+06	6.24558e+06	5.77644e+06	6.89828e+06	5.93098e+06	5.64448e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	2.8352e+06	3.01432e+06	3.31124e+06	3.15205e+06	3.07965e+06	3.0985e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	1.92794e+07	1.85809e+07	1.9384e+07	1.86454e+07	1.85519e+07	2.00464e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	7.50241e+06	7.32949e+06	7.74353e+06	7.44216e+06	7.65438e+06	7.28835e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	8	8	3.10683e+07	2.79487e+07	3.13573e+07	2.91974e+07	2.88416e+07	2.94246e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.66284e+07	2.69159e+07	2.57947e+07	2.68374e+07	2.57276e+07	2.57661e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.01372e+08	6.53855e+08	5.96143e+08	6.46106e+08	6.34988e+08	6.25531e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	11	11	1.22862e+09	1.24943e+09	1.2227e+09	9.23159e+08	1.18071e+09	1.25183e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	6.77214e+06	6.25569e+06	6.62249e+06	6.3733e+06	6.50238e+06	6.91755e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.38587e+07	5.39774e+07	5.41784e+07	5.27177e+07	5.22341e+07	5.26361e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	8.3841e+06	8.97603e+06	9.13914e+06	8.84217e+06	9.2602e+06	9.10859e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	7.26866e+06	6.23712e+06	7.17495e+06	6.18764e+06	6.36362e+06	6.65013e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.67996e+08	9.43925e+08	9.88984e+08	9.81774e+08	9.23192e+08	1.01375e+09
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	1.05818e+08	1.06542e+08	9.93599e+07	1.07505e+08	1.05077e+08	1.07392e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	8.54806e+06	9.43583e+06	9.06088e+06	9.10362e+06	9.74877e+06	9.42783e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12	6.75419e+07	7.0184e+07	6.79241e+07	6.81267e+07	6.94428e+07	6.54229e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2		1.39194e+06	1.34187e+06	1.4527e+06	1.50823e+06	1.60888e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	8.38334e+08	8.43528e+08	8.69286e+08	8.5505e+08	8.58915e+08	8.34553e+08
