Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6U3	P0A6U3		mnmG		6.76798e+06	6.71414e+06	6.75623e+06	6.7284e+06	6.60128e+06	6.67328e+06
P0A6U5	P0A6U5		rsmG		7.08839e+06	6.79067e+06	6.9363e+06	6.9968e+06	7.10839e+06	6.97017e+06
P0A6U8	P0A6U8		glgA		3.04196e+06	3.01301e+06	3.02944e+06	2.93918e+06	2.98868e+06	2.93176e+06
P0A6V1	P0A6V1		glgC		8.18498e+06	7.5564e+06	7.81622e+06	8.24514e+06	7.81023e+06	7.98384e+06
P0A6V8	P0A6V8		glk		9.83285e+06	1.00936e+07	1.00319e+07	1.0106e+07	9.79623e+06	9.80308e+06
P0A6W5	P0A6W5		greA		2.35095e+07	2.28786e+07	2.30716e+07	2.30898e+07	2.25629e+07	2.30403e+07
P0A6W9	P0A6W9		gshA		4.62911e+06	4.76129e+06	4.48209e+06	4.62278e+06	4.53288e+06	4.54973e+06
P0A6X3	P0A6X3		hfq		849283	917287	966581	837451	860691	847996
P0A6X7	P0A6X7		ihfA		4.74123e+07	4.61712e+07	4.52383e+07	4.80148e+07	4.64063e+07	4.81422e+07
P0A6Y1	P0A6Y1		ihfB		8.35634e+06	9.48144e+06	9.21709e+06	8.58058e+06	8.74305e+06	7.62065e+06
P0A6Y5	P0A6Y5		hslO		6.49289e+06	6.62377e+06	6.67662e+06	6.73465e+06	6.63268e+06	6.59434e+06
P0A6Y8	P0A6Y8		dnaK		4.32916e+07	4.43037e+07	4.43428e+07	4.39789e+07	4.41955e+07	4.27747e+07
P0A6Z1	P0A6Z1		hscA		5.14329e+06	4.84542e+06	4.90543e+06	5.03027e+06	4.84246e+06	4.8878e+06
P0A6Z3	P0A6Z3		htpG		2.60237e+07	2.6912e+07	2.62883e+07	2.65451e+07	2.67025e+07	2.64817e+07
P0A6Z6	P0A6Z6		nikR		2.02369e+06	2.12426e+06	1.92995e+06	2.08249e+06	2.00701e+06	1.96208e+06
P0A705	P0A705		infB		2.30022e+07	2.29736e+07	2.31338e+07	2.28743e+07	2.3327e+07	2.31014e+07
P0A707	P0A707		infC		4.78738e+07	4.95676e+07	4.96893e+07	4.83722e+07	4.9176e+07	4.65036e+07
P0A715	P0A715		kdsA		2.17245e+07	2.24905e+07	2.22475e+07	2.17996e+07	2.24434e+07	2.14283e+07
P0A717	P0A717		prs		2.849e+07	3.16885e+07	3.17012e+07	2.88423e+07	3.21465e+07	2.802e+07
P0A720	P0A720		tmk		2.64055e+06	2.69631e+06	2.68861e+06	2.69374e+06	2.63683e+06	2.73162e+06
P0A722	P0A722		lpxA		8.06952e+06	8.26425e+06	8.03513e+06	8.54392e+06	8.05022e+06	7.91094e+06
P0A725	P0A725		lpxC		383364	385580	346834	424434	353010	447460
P0A729	P0A729		yceF		1.49172e+07	1.48156e+07	1.45033e+07	1.41201e+07	1.46924e+07	1.5785e+07
P0A731	P0A731		mgsA		3.56024e+06	3.90583e+06	3.9745e+06	3.94237e+06	3.4879e+06	3.71413e+06
P0A734	P0A734		minE		2.45715e+07	2.46351e+07	2.43462e+07	2.43489e+07	2.4921e+07	2.43855e+07
P0A738	P0A738		moaC		1.08574e+06	1.12656e+06	1.12891e+06	1.0932e+06	1.08184e+06	1.01164e+06
P0A744	P0A744		msrA		3.48598e+06	3.14075e+06	3.32715e+06	3.37942e+06	3.17729e+06	3.36246e+06
P0A746	P0A746		msrB		2.04408e+06	2.46727e+06	2.58319e+06	2.2067e+06	2.60675e+06	2.20301e+06
P0A749	P0A749		murA		8.80368e+06	8.5904e+06	8.66964e+06	8.4624e+06	8.69716e+06	8.89525e+06
P0A752	P0A752		nadD		561526	509315	568235	547097	545208	536603
P0A759	P0A759		nagB		3.90551e+06	4.09638e+06	4.14723e+06	4.00757e+06	4.23876e+06	3.83447e+06
P0A763	P0A763		ndk		1.89431e+07	1.90335e+07	1.93715e+07	1.89416e+07	1.94029e+07	1.9029e+07
P0A780	P0A780		nusB		1.37292e+07	1.27931e+07	1.27831e+07	1.30577e+07	1.30675e+07	1.32552e+07
P0A784	P0A784		orn		3.21569e+06	3.41407e+06	3.33925e+06	3.20466e+06	3.25675e+06	3.23426e+06
P0A786	P0A786		pyrB		2.36985e+06	2.32462e+06	2.4161e+06	2.43615e+06	2.31401e+06	2.42476e+06
P0A790	P0A790		panD		8.3869e+06	8.18656e+06	8.38609e+06	8.18831e+06	8.97055e+06	8.4458e+06
P0A794	P0A794		pdxJ		7.62162e+06	7.32145e+06	7.4894e+06	7.56616e+06	7.64919e+06	7.53889e+06
P0A796	P0A796		pfkA		2.11946e+07	2.32828e+07	2.29709e+07	2.10014e+07	2.35863e+07	2.18912e+07
P0A799	P0A799		pgk		2.37145e+08	2.43765e+08	2.46187e+08	2.36721e+08	2.40015e+08	2.34808e+08
P0A7A2	P0A7A2		gpmB		2.55094e+06	2.66081e+06	2.61357e+06	2.62515e+06	2.38089e+06	2.21308e+06
P0A7A5	P0A7A5		pcm		914522	913425	869148	920926	963303	899948
P0A7A7	P0A7A7		plsB		2.96665e+06	2.99517e+06	2.88459e+06	2.90338e+06	2.9097e+06	2.95916e+06
P0A7A9	P0A7A9		ppa		8.74098e+07	8.89316e+07	8.8603e+07	8.6508e+07	8.65175e+07	8.67807e+07
P0A7B1	P0A7B1		ppk		1.49406e+06	1.57401e+06	1.51944e+06	1.57402e+06	1.5104e+06	1.50605e+06
P0A7B5	P0A7B5		proB		4.52005e+06	4.54841e+06	4.50115e+06	4.60613e+06	4.53485e+06	4.66481e+06
P0A7B8	P0A7B8		hslV		1.46503e+07	1.42895e+07	1.35175e+07	1.52584e+07	1.39522e+07	1.39756e+07
P0A7C2	P0A7C2		lexA		6.40029e+06	6.46011e+06	6.44503e+06	6.32202e+06	6.465e+06	6.35498e+06
P0A7C6	P0A7C6		pepE		5.71573e+06	5.45692e+06	5.59187e+06	5.59513e+06	5.52196e+06	5.42879e+06
P0A7D1	P0A7D1		pth		5.2936e+06	5.81102e+06	5.45176e+06	5.46605e+06	5.46596e+06	5.28656e+06
P0A7D4	P0A7D4		purA		2.19328e+07	2.16574e+07	2.14238e+07	2.13942e+07	2.1414e+07	2.1038e+07
P0A7D7	P0A7D7		purC		8.98164e+07	9.04149e+07	8.97044e+07	8.92371e+07	9.16927e+07	9.06669e+07
P0A7E1	P0A7E1		pyrD		8.37657e+06	8.23602e+06	8.34227e+06	8.0962e+06	8.49291e+06	8.02209e+06
P0A7E3	P0A7E3		pyrE		5.20776e+06	5.30804e+06	5.33342e+06	5.32613e+06	5.44084e+06	5.31583e+06
P0A7E5	P0A7E5		pyrG		1.48784e+07	1.48876e+07	1.4842e+07	1.47625e+07	1.5e+07	1.51027e+07
P0A7E9	P0A7E9		pyrH		5.82759e+06	6.38965e+06	6.73525e+06	6.185e+06	6.98504e+06	6.02607e+06
P0A7F3	P0A7F3		pyrI		2.04024e+06	1.98054e+06	2.02543e+06	1.93953e+06	2.02927e+06	1.98148e+06
P0A7F6	P0A7F6		speD		2.12585e+06	2.08155e+06	2.10178e+06	2.17604e+06	2.07152e+06	2.08354e+06
P0A7F9	P0A7F9		queA		3.26333e+06	3.47942e+06	3.47397e+06	3.59188e+06	3.7409e+06	3.36015e+06
P0A7G2	P0A7G2		rbfA		2.29571e+07	2.29136e+07	2.32014e+07	2.2136e+07	2.25285e+07	2.17038e+07
P0A7G6	P0A7G6		recA		1.06408e+07	1.05724e+07	1.07234e+07	1.05435e+07	1.1014e+07	1.08555e+07
P0A7H6	P0A7H6		recR		673528	562856	623195	626872	711093	754684
P0A7I0	P0A7I0		prfA		3.80662e+06	4.03929e+06	3.9803e+06	3.90791e+06	4.01007e+06	4.0046e+06
P0A7I4	P0A7I4		prfC		5.09103e+06	5.48232e+06	5.44239e+06	5.06116e+06	5.61618e+06	5.02512e+06
P0A7I7	P0A7I7		ribA		9.25224e+06	9.15677e+06	9.12919e+06	9.6126e+06	8.91947e+06	9.24252e+06
P0A7J0	P0A7J0		ribB		1.26758e+07	1.32081e+07	1.33435e+07	1.28827e+07	1.37537e+07	1.307e+07
P0A7J3	P0A7J3		rplJ		5.40293e+08	5.78e+08	5.7275e+08	5.46023e+08	5.60281e+08	5.33932e+08
P0A7J7	P0A7J7		rplK		1.46916e+08	1.54144e+08	1.5012e+08	1.45118e+08	1.51094e+08	1.48531e+08
P0A7K2	P0A7K2		rplL		2.37393e+08	2.24003e+08	2.22677e+08	2.38976e+08	2.22708e+08	2.37396e+08
P0A7K6	P0A7K6		rplS		6.96165e+07	6.93824e+07	6.95432e+07	6.88758e+07	7.0171e+07	6.97515e+07
P0A7L0	P0A7L0		rplA		3.02512e+08	3.12885e+08	3.08432e+08	3.07668e+08	3.02763e+08	3.03439e+08
P0A7L3	P0A7L3		rplT		4.63326e+07	4.1813e+07	4.14874e+07	4.34751e+07	4.20298e+07	4.56068e+07
P0A7L8	P0A7L8		rpmA		1.89011e+08	1.88356e+08	1.82963e+08	1.899e+08	1.87343e+08	1.89118e+08
P0A7M2	P0A7M2		rpmB		1.81909e+08	1.8155e+08	1.80133e+08	1.75929e+08	1.76716e+08	1.7965e+08
P0A7M6	P0A7M6		rpmC		2.464e+07	2.40745e+07	2.32567e+07	2.36033e+07	2.34437e+07	2.30826e+07
P0A7M9	P0A7M9		rpmE		1.04876e+08	1.09131e+08	1.08481e+08	1.0504e+08	1.11047e+08	1.04978e+08
P0A7N4	P0A7N4		rpmF		3.88272e+07	3.95429e+07	3.9827e+07	3.98834e+07	4.09134e+07	3.90582e+07
P0A7N9	P0A7N9		rpmG		1.09561e+08	1.13955e+08	1.14814e+08	1.12025e+08	1.14048e+08	1.08333e+08
P0A7P5	P0A7P5		rpmH		2.86319e+07	2.82429e+07	2.79497e+07	2.84041e+07	2.6633e+07	2.61014e+07
P0A7Q1	P0A7Q1		rpmI		1.43549e+07	1.80227e+07	1.81879e+07	1.4849e+07	1.93573e+07	1.53374e+07
P0A7R1	P0A7R1		rplI		2.08531e+08	2.10997e+08	2.0952e+08	2.07066e+08	2.12979e+08	2.06471e+08
P0A7R5	P0A7R5		rpsJ		1.77664e+08	1.80421e+08	1.79133e+08	1.76737e+08	1.74374e+08	1.71807e+08
P0A7R9	P0A7R9		rpsK		1.05438e+08	1.09965e+08	1.11866e+08	1.08006e+08	1.12048e+08	1.05838e+08
P0A7S3	P0A7S3		rpsL		7.07493e+07	6.82173e+07	6.94087e+07	6.9549e+07	6.98061e+07	6.88896e+07
P0A7S9	P0A7S9		rpsM		3.35342e+07	3.43781e+07	3.43007e+07	3.3105e+07	3.40131e+07	3.30692e+07
P0A7T3	P0A7T3		rpsP		1.42017e+08	1.49218e+08	1.46886e+08	1.43195e+08	1.46204e+08	1.39757e+08
P0A7T7	P0A7T7		rpsR		4.25389e+07	4.27886e+07	4.30189e+07	4.32035e+07	4.38583e+07	4.34015e+07
P0A7U3	P0A7U3		rpsS		1.29564e+08	1.50735e+08	1.48886e+08	1.29706e+08	1.49764e+08	1.2905e+08
P0A7U7	P0A7U7		rpsT		2.94134e+07	3.03678e+07	3.02213e+07	2.96612e+07	2.97334e+07	2.97555e+07
P0A7V0	P0A7V0		rpsB		1.22291e+08	1.26616e+08	1.27102e+08	1.22738e+08	1.26882e+08	1.22171e+08
P0A7V3	P0A7V3		rpsC		7.96955e+07	8.0791e+07	8.11818e+07	8.09198e+07	7.78638e+07	7.86911e+07
P0A7V8	P0A7V8		rpsD		1.95394e+08	1.98086e+08	1.97444e+08	1.97872e+08	1.91595e+08	1.90393e+08
P0A7W1	P0A7W1		rpsE		1.23825e+08	1.37221e+08	1.3852e+08	1.25649e+08	1.42026e+08	1.16245e+08
P0A7W7	P0A7W7		rpsH		5.57628e+07	5.76686e+07	5.75315e+07	5.43436e+07	5.81462e+07	5.50138e+07
P0A7X3	P0A7X3		rpsI		6.59481e+07	8.06784e+07	8.17678e+07	6.65081e+07	8.14246e+07	6.58811e+07
P0A7X6	P0A7X6		rimM		6.38739e+06	6.29002e+06	5.99895e+06	5.95196e+06	6.3622e+06	6.20655e+06
P0A7Y0	P0A7Y0		rnc		9.59588e+06	9.84076e+06	9.44674e+06	9.39461e+06	9.86422e+06	9.92552e+06
P0A7Y8	P0A7Y8		rnpA		1.05321e+06	910484	956222	941064	987414	877151
P0A7Z0	P0A7Z0		rpiA		1.81506e+07	1.82496e+07	1.82731e+07	1.7621e+07	1.84747e+07	1.75709e+07
P0A7Z4	P0A7Z4		rpoA		1.32009e+08	1.30111e+08	1.31942e+08	1.30359e+08	1.30191e+08	1.29687e+08
P0A800	P0A800		rpoZ		5.43495e+07	5.46727e+07	5.47378e+07	5.4827e+07	5.38849e+07	5.38741e+07
P0A805	P0A805		frr		2.64656e+07	2.85512e+07	2.90307e+07	2.59965e+07	2.89577e+07	2.43629e+07
P0A809	P0A809		ruvA		672632	701954	657765	656861	673262	752688
P0A812	P0A812		ruvB		1.2605e+06	1.25237e+06	1.28374e+06	1.2775e+06	1.24446e+06	1.23098e+06
P0A817	P0A817		metK		1.78864e+07	1.75995e+07	1.74784e+07	1.7112e+07	1.72179e+07	1.7038e+07
P0A821	P0A821		selA		1.52323e+06	1.52804e+06	1.43256e+06	1.5214e+06	1.36793e+06	1.41149e+06
P0A825	P0A825		glyA		2.81971e+07	2.97034e+07	2.96126e+07	2.86567e+07	2.99775e+07	2.89298e+07
P0A832	P0A832		smpB		6.01254e+06	6.01873e+06	5.80817e+06	5.93337e+06	6.13529e+06	6.13056e+06
P0A836	P0A836		sucC		6.43895e+06	6.61438e+06	6.57584e+06	6.45212e+06	6.51183e+06	6.48781e+06
P0A840	P0A840		surE		1.69657e+06	1.62275e+06	1.63723e+06	1.65868e+06	1.77541e+06	1.711e+06
P0A843	P0A843		tatE		8.33796e+06	8.52454e+06	8.37396e+06	9.64879e+06	8.06266e+06	8.44929e+06
P0A847	P0A847		tgt		3.14269e+06	3.32582e+06	3.26888e+06	3.22829e+06	3.28175e+06	3.19329e+06
P0A850	P0A850		tig		1.36387e+08	1.39983e+08	1.40464e+08	1.37098e+08	1.39685e+08	1.35692e+08
P0A853	P0A853		tnaA		3.63757e+06	3.6571e+06	3.54664e+06	3.56597e+06	3.63877e+06	3.6236e+06
P0A855	P0A855		tolB		1.64733e+07	1.72051e+07	1.73468e+07	1.61575e+07	1.75671e+07	1.64497e+07
P0A858	P0A858		tpiA		7.44367e+07	7.93298e+07	7.88801e+07	7.4324e+07	8.09238e+07	7.71823e+07
P0A862	P0A862		tpx		2.09671e+07	2.0051e+07	2.02002e+07	2.12157e+07	2.04643e+07	2.09137e+07
P0A867	P0A867		talA		4.63183e+06	4.59846e+06	4.62834e+06	4.57132e+06	4.53907e+06	4.49978e+06
P0A870	P0A870		talB		4.4484e+07	4.45855e+07	4.47831e+07	4.43604e+07	4.45884e+07	4.44637e+07
P0A873	P0A873		trmD		3.86257e+06	3.79379e+06	3.72561e+06	3.64329e+06	3.63312e+06	3.47827e+06
P0A877	P0A877		trpA		1.68704e+06	1.76989e+06	1.74525e+06	1.84371e+06	1.67154e+06	1.75166e+06
P0A879	P0A879		trpB		598956	520270	524171	558797	518927	555507
P0A881	P0A881		trpR		3.08756e+06	3.0015e+06	2.8762e+06	2.88274e+06	2.57643e+06	2.85677e+06
P0A884	P0A884		thyA		8.64412e+06	9.18251e+06	9.01572e+06	8.79862e+06	8.97226e+06	8.92891e+06
P0A887	P0A887		ubiE		9.32776e+06	9.26067e+06	9.45898e+06	9.17055e+06	9.43449e+06	9.30829e+06
P0A890	P0A890		tusA		2.15062e+06	2.14725e+06	2.23922e+06	2.07715e+06	2.07543e+06	2.15854e+06
P0A894	P0A894		yhbJ		1.69145e+06	1.63163e+06	1.59221e+06	1.67642e+06	1.70623e+06	1.67345e+06
P0A898	P0A898		ybeY		3.36742e+06	3.23693e+06	3.3804e+06	3.43262e+06	3.45112e+06	3.40074e+06
P0A8A0	P0A8A0		yebC		2.90305e+06	3.28647e+06	3.60319e+06	2.90138e+06	3.48661e+06	3.04529e+06
P0A8A2	P0A8A2		yeeN		8.81275e+06	8.94887e+06	8.90256e+06	9.0362e+06	8.40604e+06	8.27352e+06
P0A8A4	P0A8A4		ppsR		1.98437e+06	2.01604e+06	1.96517e+06	1.97802e+06	2.08961e+06	2.02112e+06
P0A8A8	P0A8A8		rimP		2.14874e+07	2.00441e+07	2.04796e+07	1.90918e+07	2.00783e+07	2.0441e+07
P0A8B2	P0A8B2		yfcN		1.58857e+06	1.52193e+06	1.52446e+06	1.51477e+06	1.49302e+06	1.63616e+06
P0A8B5	P0A8B5		ybaB		1.89374e+06	2.11961e+06	2.0577e+06	2.13733e+06	2.12875e+06	2.16282e+06
P0A8C1	P0A8C1		ybjQ		1.08319e+06	800580	950031	1.10608e+06	766534	1.05848e+06
P0A8C4	P0A8C4		ygfB		2.99781e+06	2.9071e+06	3.04243e+06	3.04574e+06	3.13524e+06	2.94248e+06
P0A8D0	P0A8D0		nrdR		1.06818e+06	1.27061e+06	1.26134e+06	1.20985e+06	1.23532e+06	1.20274e+06
P0A8D3	P0A8D3		yaiI		1.92196e+06	1.86067e+06	1.92935e+06	1.92298e+06	1.96791e+06	1.94871e+06
P0A8D6	P0A8D6		ymdB		1.41559e+06	1.34943e+06	1.41862e+06	1.33893e+06	1.43237e+06	1.45788e+06
P0A8E1	P0A8E1		ycfP		7.24438e+06	7.3895e+06	7.36685e+06	7.07356e+06	7.7084e+06	7.46208e+06
P0A8E7	P0A8E7		yajQ		1.54127e+07	1.57493e+07	1.58062e+07	1.54527e+07	1.59316e+07	1.55587e+07
P0A8F0	P0A8F0		upp		3.29248e+07	3.22213e+07	3.1747e+07	3.21575e+07	3.21267e+07	3.30414e+07
P0A8F4	P0A8F4		udk		7.10416e+06	6.90854e+06	6.84913e+06	6.76462e+06	6.8777e+06	6.7755e+06
P0A8F8	P0A8F8		uvrB		1.26138e+06	1.15994e+06	1.11108e+06	1.26936e+06	1.24648e+06	1.22841e+06
P0A8G3	P0A8G3		uxaC		1.48302e+06	1.39763e+06	1.42457e+06	1.42312e+06	1.32743e+06	1.39932e+06
P0A8G6	P0A8G6		wrbA		8.72533e+06	8.39436e+06	8.55363e+06	8.73924e+06	8.30169e+06	8.37543e+06
P0A8G9	P0A8G9		xseB		9.09603e+06	9.4e+06	9.54472e+06	9.31412e+06	8.91006e+06	8.74365e+06
P0A8H8	P0A8H8		yacG		2.20923e+06	2.39304e+06	2.3576e+06	2.41354e+06	2.37595e+06	2.36069e+06
P0A8I1	P0A8I1		yqgF		1.54465e+06	1.62363e+06	1.70278e+06	1.66082e+06	1.70358e+06	1.64464e+06
P0A8I3	P0A8I3		yaaA		2.82789e+06	2.81602e+06	2.78763e+06	2.77588e+06	2.78999e+06	2.74481e+06
P0A8I5	P0A8I5		trmB		6.47864e+06	6.62061e+06	6.70216e+06	6.59713e+06	6.8343e+06	6.46709e+06
P0A8I8	P0A8I8		rlmH		2.56971e+06	2.70956e+06	2.68545e+06	2.54432e+06	2.6714e+06	2.58851e+06
P0A8J2	P0A8J2		dnaT		1.01156e+06	1.20298e+06	1.11508e+06	1.01768e+06	1.1829e+06	1.11393e+06
P0A8J4	P0A8J4		ybeD		1.37945e+07	1.43561e+07	1.45786e+07	1.37064e+07	1.50484e+07	1.4309e+07
P0A8J8	P0A8J8		rhlB		5.98159e+06	6.27681e+06	6.17602e+06	6.00508e+06	6.01065e+06	5.90414e+06
P0A8K1	P0A8K1		psd		4.37846e+06	4.24328e+06	4.52137e+06	4.33663e+06	4.5781e+06	4.18925e+06
P0A8K5	P0A8K5		yaeP		2.12974e+06	2.19458e+06	2.39288e+06	2.07321e+06	2.58677e+06	2.29966e+06
P0A8L1	P0A8L1		serS		3.20582e+07	3.33018e+07	3.28097e+07	3.22485e+07	3.28766e+07	3.14057e+07
P0A8M0	P0A8M0		asnS		3.28622e+07	3.24346e+07	3.27846e+07	3.30504e+07	3.26868e+07	3.26331e+07
P0A8M3	P0A8M3		thrS		1.03435e+07	1.08156e+07	1.08553e+07	1.06194e+07	1.0737e+07	1.03887e+07
P0A8M6	P0A8M6		yeeX		1.0041e+07	1.09458e+07	1.10413e+07	1.05289e+07	1.02214e+07	9.90844e+06
P0A8N0	P0A8N0		matP		384079	440838	383505	374996	422562	533082
P0A8N3	P0A8N3		lysS		3.58745e+07	3.62989e+07	3.59504e+07	3.64316e+07	3.60414e+07	3.651e+07
P0A8N5	P0A8N5		lysU		1.94943e+07	1.96046e+07	1.95905e+07	1.94074e+07	1.97648e+07	1.9719e+07
P0A8N7	P0A8N7		epmA		3.12696e+06	3.16373e+06	3.17426e+06	3.05563e+06	3.062e+06	3.08154e+06
P0A8P3	P0A8P3		yggX		2.19028e+07	2.25024e+07	2.27012e+07	2.23536e+07	2.29652e+07	2.22482e+07
P0A8Q0	P0A8Q0		frdC		2.11354e+06	2.07054e+06	2.09675e+06	2.09596e+06	2.09328e+06	2.14456e+06
P0A8Q6	P0A8Q6		clpS		1.60833e+06	1.36873e+06	1.4876e+06	1.58105e+06	1.49008e+06	1.61283e+06
P0A8R0	P0A8R0		rraA		1.88161e+07	1.88327e+07	1.8465e+07	1.85557e+07	1.78345e+07	1.81301e+07
P0A8S1	P0A8S1		iciA		3.13751e+06	3.1402e+06	3.08577e+06	3.10329e+06	3.3169e+06	3.27209e+06
P0A8T1	P0A8T1		prmA		5.76972e+06	6.354e+06	6.07446e+06	5.60416e+06	6.2896e+06	6.05852e+06
P0A8T7	P0A8T7		rpoC		4.63417e+07	4.83216e+07	4.79745e+07	4.6846e+07	4.79329e+07	4.66343e+07
P0A8U0	P0A8U0		syd		652308	825510	809310	704003	681556	678987
P0A8U6	P0A8U6		metJ		7.82777e+06	7.91162e+06	8.05779e+06	7.87221e+06	7.91123e+06	7.9709e+06
P0A8V2	P0A8V2		rpoB		6.96038e+07	6.98475e+07	6.9985e+07	6.89962e+07	7.04646e+07	6.87532e+07
P0A8V6	P0A8V6		fadR		5.03991e+06	5.30851e+06	5.09198e+06	5.27604e+06	5.26513e+06	5.06551e+06
P0A8W0	P0A8W0		nanR		2.56571e+06	2.59773e+06	2.56717e+06	2.47287e+06	2.50088e+06	2.26547e+06
P0A8W2	P0A8W2		slyA		9.26454e+06	8.97557e+06	8.83194e+06	8.99558e+06	9.01486e+06	8.85552e+06
P0A8W5	P0A8W5		yqgE		2.83929e+06	3.10931e+06	3.03314e+06	2.62557e+06	2.85172e+06	2.76699e+06
P0A8W8	P0A8W8		yfbU		1.96258e+07	2.00369e+07	1.9852e+07	2.00441e+07	2.10151e+07	2.02925e+07
P0A8X0	P0A8X0		yjgA		6.41532e+06	6.46654e+06	6.26562e+06	6.28079e+06	6.41698e+06	6.38408e+06
P0A8X2	P0A8X2		yceI		986040	1.08216e+06	1.07793e+06	969744	1.02771e+06	1.07978e+06
P0A8Y1	P0A8Y1		yjjG		1.37586e+06	1.24698e+06	1.27263e+06	1.40086e+06	1.35324e+06	1.35461e+06
P0A8Y3	P0A8Y3		yihX		2.69233e+06	2.6841e+06	2.61061e+06	2.78043e+06	2.73302e+06	2.77964e+06
P0A8Y5	P0A8Y5		yidA		3.80214e+06	3.79254e+06	3.87367e+06	3.82895e+06	3.84085e+06	3.94633e+06
P0A8Z0	P0A8Z0		yciA		1.82384e+06	1.77198e+06	1.87622e+06	1.93557e+06	1.91354e+06	1.81948e+06
P0A8Z7	P0A8Z7		yqiA		403294	391617	426383	395640	446187	399613
P0A903	P0A903		bamC		1.81656e+07	1.93966e+07	1.91929e+07	1.84068e+07	1.94439e+07	1.81269e+07
P0A905	P0A905		slyB		2.95805e+07	3.00937e+07	3.03754e+07	2.96392e+07	2.90457e+07	2.82628e+07
P0A908	P0A908		mipA		1.84939e+06	2.09389e+06	2.42373e+06	1.89394e+06	2.40802e+06	2.05123e+06
P0A910	P0A910		ompA		5.09523e+08	5.23103e+08	5.16142e+08	5.202e+08	5.08593e+08	5.07764e+08
P0A912	P0A912		pal		5.75055e+07	6.03186e+07	6.24048e+07	5.87519e+07	6.1486e+07	6.01521e+07
P0A915	P0A915		ompW		1.54852e+07	1.56527e+07	1.55588e+07	1.58087e+07	1.63621e+07	1.67132e+07
P0A917	P0A917		ompX		1.66443e+07	1.6459e+07	1.64098e+07	1.71096e+07	1.70159e+07	1.69875e+07
P0A921	P0A921		pldA		1.9064e+06	1.97293e+06	1.93107e+06	1.97394e+06	1.97293e+06	1.95175e+06
P0A927	P0A927		tsx		9.69073e+06	9.9669e+06	1.0004e+07	1.00112e+07	9.92211e+06	1.03059e+07
P0A932	P0A932		gfcE		1.00358e+07	1.13219e+07	1.1244e+07	1.00248e+07	1.10404e+07	1.04042e+07
P0A935	P0A935		mltA		5.52462e+06	5.56973e+06	5.62651e+06	5.42087e+06	5.6395e+06	5.51762e+06
P0A937	P0A937		bamE		5.81972e+06	5.7726e+06	5.93826e+06	6.03376e+06	5.98094e+06	5.57998e+06
P0A940	P0A940		bamA		1.30679e+07	1.3091e+07	1.31678e+07	1.32293e+07	1.31272e+07	1.32632e+07
P0A944	P0A944		rimI		649967	728874	697682	659539	701024	700374
P0A948	P0A948		rimJ		445448	410940	364288	419927	335966	396449
P0A953	P0A953		fabB		3.16844e+07	3.32244e+07	3.26157e+07	3.21673e+07	3.25303e+07	3.14318e+07
P0A955	P0A955		eda		2.84235e+07	2.86848e+07	2.93079e+07	2.86744e+07	2.85635e+07	2.84882e+07
P0A959	P0A959		alaA		1.89619e+06	1.8462e+06	1.85257e+06	1.8394e+06	1.87475e+06	1.92896e+06
P0A962	P0A962		ansA		1.93454e+06	2.14505e+06	2.03015e+06	2.00078e+06	2.09873e+06	2.03114e+06
P0A964	P0A964		cheW		1.58571e+07	1.5359e+07	1.57084e+07	1.52347e+07	1.59111e+07	1.6055e+07
P0A968	P0A968		cspD		837010	799170	881402	815177	749608	760638
P0A972	P0A972		cspE		1.29475e+08	1.28121e+08	1.31317e+08	1.32654e+08	1.26174e+08	1.30162e+08
P0A978	P0A978		cspG		1.08982e+07	1.07568e+07	1.07058e+07	1.10435e+07	1.09171e+07	1.01871e+07
P0A988	P0A988		dnaN		4.18276e+06	4.18432e+06	4.25449e+06	4.34558e+06	4.23146e+06	4.19078e+06
P0A991	P0A991		fbaB		5.1207e+06	5.37973e+06	5.37977e+06	5.2359e+06	5.07379e+06	5.09484e+06
P0A993	P0A993		fbp		1.79771e+07	1.81534e+07	1.81843e+07	1.78656e+07	1.80421e+07	1.80536e+07
P0A996	P0A996		glpC		1.64644e+06	1.64985e+06	1.66896e+06	1.66511e+06	1.68441e+06	1.70547e+06
P0A998	P0A998		ftnA		3.1511e+07	3.16649e+07	3.10264e+07	3.35513e+07	3.003e+07	3.09588e+07
P0A9A2	P0A9A2		ftnB		653830	695865	689531	686789	710566	684958
P0A9A6	P0A9A6		ftsZ		1.25299e+07	1.28765e+07	1.29941e+07	1.28732e+07	1.32281e+07	1.27519e+07
P0A9A9	P0A9A9		fur		1.17804e+07	1.2129e+07	1.24858e+07	1.18752e+07	1.255e+07	1.1844e+07
