Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P76004	P76004		ycgM		1.33193e+06	1.32927e+06	1.20023e+06	1.21343e+06	1.14939e+06	1.49046e+06
P76008	P76008		ldcA		1.6117e+06	1.58683e+06	1.63006e+06	1.63616e+06	1.51961e+06	1.5152e+06
P76014	P76014		dhaL		6.56504e+06	6.56678e+06	7.07597e+06	6.06594e+06	6.13858e+06	6.20872e+06
P76015	P76015		dhaK		2.40383e+06	2.50932e+06	2.46365e+06	2.24394e+06	2.49142e+06	2.64629e+06
P76027	P76027		oppD		941432	919225	952169	961868	1.01896e+06	886297
P76034	P76034		yciT		1.58718e+06	1.56687e+06	1.60699e+06	1.5919e+06	1.59903e+06	1.70154e+06
P76055	P76055		ttcA		1.84716e+06	1.8077e+06	1.96474e+06	1.95134e+06	1.95825e+06	1.97301e+06
P76112	P76112		yncA		1.3258e+06	1.37302e+06	1.36264e+06	1.30611e+06	1.24168e+06	1.18315e+06
P76116	P76116		yncE		4.05045e+06	4.0832e+06	4.05641e+06	4.15004e+06	4.19942e+06	3.90601e+06
P76170	P76170		ynfB		2.58681e+06	2.66885e+06	2.48919e+06	2.53605e+06	2.49602e+06	2.72139e+06
P76177	P76177		ydgH		1.93004e+07	1.91847e+07	1.97863e+07	2.01502e+07	1.98091e+07	1.91316e+07
P76187	P76187		ydhF		2.5874e+06	2.61387e+06	2.28889e+06	2.41952e+06	2.48472e+06	2.40055e+06
P76192	P76192		ydhV		1.625e+06	1.64411e+06	1.69201e+06	1.62996e+06	1.5901e+06	1.54831e+06
P76193	P76193		ynhG		1.53242e+06	1.55505e+06	1.67044e+06	1.59231e+06	1.57959e+06	1.27102e+06
P76220	P76220		ydjY		691578	641853	586718	720080	629038	713733
P76223	P76223		ynjB		1.98312e+06	2.02204e+06	1.95481e+06	1.80159e+06	1.98849e+06	2.17918e+06
P76227	P76227		ynjH		3.62744e+06	3.49385e+06	3.66993e+06	3.91396e+06	3.66749e+06	3.73829e+06
P76243	P76243		yeaO		2.00212e+06	1.9769e+06	1.91002e+06	1.99018e+06	1.93311e+06	2.05441e+06
P76245	P76245		yeaP		673559	759798	845076	699461	751374	716798
P76256	P76256		yeaZ		1.94304e+06	1.93907e+06	1.96843e+06	2.14623e+06	2.06183e+06	2.11051e+06
P76268	P76268		kdgR		6.86215e+06	6.93896e+06	6.61141e+06	6.5758e+06	6.75834e+06	6.69828e+06
P76270	P76270		msrC		4.15659e+06	4.19795e+06	3.8764e+06	3.72746e+06	3.67284e+06	4.10385e+06
P76273	P76273		rsmF		434659	377393	469162	364821	408462	403060
P76290	P76290		cmoA		2.00556e+06	2.07243e+06	2.1857e+06	2.13704e+06	2.01621e+06	2.12454e+06
P76291	P76291		cmoB		1.98492e+06	1.98981e+06	2.02401e+06	2.03541e+06	1.96506e+06	2.29347e+06
P76316	P76316		dcyD		1.21539e+06	1.24054e+06	1.15513e+06	1.18725e+06	1.25229e+06	1.00729e+06
P76342	P76342		yedY		754171	1.21477e+06	725018	724993	1.10685e+06	
P76346	P76346		mtfA		1.26233e+06	1.24785e+06	1.26768e+06	1.27208e+06	1.23832e+06	1.2442e+06
P76372	P76372		wzzB		1.01563e+07	1.07797e+07	1.07879e+07	9.74687e+06	1.03879e+07	9.88739e+06
P76402	P76402		yegP		3.84887e+06	3.94328e+06	3.91326e+06	3.92028e+06	3.90418e+06	3.97629e+06
P76403	P76403		yegQ		2.93287e+06	2.88922e+06	3.07375e+06	2.98536e+06	3.00804e+06	2.97578e+06
P76440	P76440		preT		1.01136e+06	1.07377e+06	1.08327e+06	1.02709e+06	904830	979779
P76445	P76445		yeiU		2.15368e+06	2.01873e+06	1.96975e+06	2.21055e+06	1.93552e+06	1.73305e+06
P76491	P76491		yfbR		728165	737797	817098	823985	825594	972251
P76502	P76502		sixA		7.72099e+06	6.95682e+06	6.46217e+06	7.5803e+06	6.94282e+06	6.71542e+06
P76506	P76506		mlaA		7.69678e+06	8.0016e+06	8.01173e+06	7.9054e+06	7.91194e+06	7.65668e+06
P76535	P76535		murQ		1.60374e+06	1.6432e+06	1.677e+06	1.87263e+06	1.66177e+06	1.75972e+06
P76536	P76536		yfeX		8.588e+06	8.63704e+06	8.62327e+06	8.73246e+06	8.74935e+06	8.71349e+06
P76537	P76537		yfeY		2.83494e+06	2.77232e+06	2.80412e+06	2.93057e+06	2.8304e+06	2.6578e+06
P76539	P76539		ypeA		3.16463e+06	3.15159e+06	3.3274e+06	3.14689e+06	3.21258e+06	3.27958e+06
P76558	P76558		maeB		2.79957e+06	2.79067e+06	2.78739e+06	2.71463e+06	2.82946e+06	2.70821e+06
P76576	P76576		yfgM		9.26353e+06	9.28477e+06	9.39145e+06	9.02997e+06	9.2622e+06	8.23807e+06
P76578	P76578		yfhM		1.0096e+06	1.09707e+06	1.19161e+06	1.04272e+06	961331	1.06012e+06
P76594	P76594		yfiQ		2.00558e+06	2.03923e+06	2.0357e+06	2.13228e+06	2.09706e+06	2.25136e+06
P76658	P76658		hldE		9.27618e+06	9.25233e+06	9.17877e+06	9.31056e+06	9.40396e+06	9.64471e+06
P76938	P76938		epmC		1.61104e+06	1.45477e+06	1.66924e+06	1.67444e+06	1.5632e+06	1.40821e+06
P77150	P77150		pdxY		3.50932e+06	3.52808e+06	3.37817e+06	3.54075e+06	3.4893e+06	2.946e+06
P77173	P77173		zipA		2.41443e+06	2.33425e+06	2.39553e+06	2.38882e+06	2.39478e+06	1.66235e+06
P77182	P77182		mnmC		1.37728e+06	1.22534e+06	1.17364e+06	1.3088e+06	1.10816e+06	1.13451e+06
P77247	P77247		yniC		1.39069e+06	1.44675e+06	1.42241e+06	1.43483e+06	1.56519e+06	1.59485e+06
P77252	P77252		ykgE		1.04088e+06	932667	985888	966248	835008	932555
P77258	P77258		nemA		4.40014e+06	4.63951e+06	4.62023e+06	4.31472e+06	4.61888e+06	4.67294e+06
P77279	P77279		ybbL		2.72859e+06	2.6712e+06	2.88346e+06	2.81162e+06	2.93951e+06	2.48197e+06
P77285	P77285		rnfG		1.98967e+06	2.20212e+06	2.05832e+06	1.97066e+06	1.85387e+06	2.16134e+06
P77330	P77330		borD		2.93897e+07	2.94749e+07	3.12791e+07	3.11449e+07	3.06843e+07	2.44422e+07
P77348	P77348		mppA		1.99623e+06	1.96516e+06	1.9589e+06	2.00143e+06	1.91913e+06	1.84657e+06
P77376	P77376		ydgJ		1.2958e+06	1.29791e+06	1.31561e+06	1.31225e+06	1.32358e+06	1.34955e+06
P77395	P77395		ybbN		2.62058e+06	2.63961e+06	2.57198e+06	2.71678e+06	2.66901e+06	2.59857e+06
P77398	P77398		arnA		350393	480858	364514	434865	412674	347116
P77433	P77433		ykgG		1.42626e+06	1.43734e+06	1.28759e+06	1.3662e+06	1.36599e+06	1.4145e+06
P77434	P77434		alaC		2.24184e+06	2.22102e+06	2.2477e+06	2.19668e+06	2.21954e+06	2.39708e+06
P77454	P77454		glsA1		1.15631e+06	1.24887e+06	1.22145e+06	1.2578e+06	1.18378e+06	987383
P77475	P77475		yqaB		1.91769e+06	2.12863e+06	2.7885e+06	2.38694e+06	2.37806e+06	1.42861e+06
P77488	P77488		dxs		1.96208e+06	1.99432e+06	2.1189e+06	1.99469e+06	2.11078e+06	1.95551e+06
P77499	P77499		sufC		1.46375e+06	1.49243e+06	1.49229e+06	1.50463e+06	1.52501e+06	1.58428e+06
P77522	P77522		sufB		682211	617304	749027	725145	763633	660327
P77529	P77529		ydjN		4.79035e+06	5.0363e+06	4.80703e+06	4.672e+06	4.50314e+06	4.88282e+06
P77536	P77536		ykgF		1.97938e+06	2.04276e+06	1.88489e+06	1.87083e+06	1.81021e+06	1.93992e+06
P77552	P77552		ydhQ		2.69618e+06	2.55136e+06	2.61102e+06	2.64762e+06	2.67336e+06	2.65192e+06
P77562	P77562		yaiW		1.26239e+06	1.29027e+06	1.2958e+06	1.20067e+06	1.27537e+06	1.31722e+06
P77570	P77570		anmK		1.35004e+06	1.43398e+06	1.44097e+06	1.54844e+06	1.44244e+06	1.44679e+06
P77611	P77611		rnfC		532968	513190	526964	521882	563203	487370
P77625	P77625		yfbT		8.82625e+06	8.44283e+06	8.34301e+06	8.44899e+06	8.24282e+06	8.19675e+06
P77690	P77690		arnB		644704	517830	621716	602135	555186	637507
P77717	P77717		ybaY		1.65473e+06	1.68864e+06	1.48885e+06	1.50231e+06	1.44153e+06	1.64197e+06
P77718	P77718		thiI		4.54827e+06	4.50992e+06	4.59116e+06	4.49387e+06	4.48629e+06	4.43109e+06
P77735	P77735		yajO		4.14372e+06	4.05667e+06	3.97014e+06	3.6544e+06	3.85331e+06	3.96172e+06
P77737	P77737		oppF		1.6945e+06	1.73783e+06	1.67108e+06	1.60831e+06	1.68724e+06	1.78977e+06
P77739	P77739		yniA		929684	842642	1.07838e+06	950422	999626	944580
P77748	P77748		ydiJ		1.05138e+06	979149	1.06953e+06	957469	1.11403e+06	1.05958e+06
P77756	P77756		queC		1.37783e+06	1.54627e+06	1.60461e+06	1.45491e+06	1.47796e+06	1.6285e+06
P77774	P77774		bamB		1.36229e+07	1.34457e+07	1.32783e+07	1.33603e+07	1.32816e+07	1.30942e+07
P77791	P77791		maa		398884	320213	477132	301920	443576	
P77804	P77804		ydgA		9.60607e+06	9.39819e+06	9.77524e+06	9.35058e+06	9.68035e+06	9.02848e+06
P77808	P77808		yfaY		2.21661e+06	2.18566e+06	2.26238e+06	2.2017e+06	2.27895e+06	2.14871e+06
P78067	P78067		ynjE		3.02766e+06	3.14153e+06	2.9098e+06	2.77655e+06	3.00273e+06	2.76016e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1.46111e+06	1.5902e+06	508621	479214	517785	1.84139e+06
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2.65242e+06	2.66889e+06	872726	808913	829836	2.54816e+06
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				5.26657e+06	5.26085e+06	1.58915e+06	1.45788e+06	1.70585e+06	4.69248e+06
Q2M7R5	Q2M7R5		yibT		2.08866e+06	2.38129e+06	2.49587e+06	2.37683e+06	2.4853e+06	2.06321e+06
Q46829	Q46829		bglA		1.319e+07	1.32676e+07	1.25122e+07	1.25642e+07	1.20275e+07	1.31651e+07
Q46835	Q46835		yghG		802531	727183	747800	889820	882842	855659
Q46845	Q46845		yghU		460232	486812	393133	448636	406662	407136
Q46856	Q46856		yqhD		3.90464e+06	3.90078e+06	3.83301e+06	3.98234e+06	3.80421e+06	3.67616e+06
Q46857	Q46857		dkgA		5.21256e+06	5.2099e+06	5.51663e+06	5.1262e+06	5.17776e+06	4.86763e+06
Q46868	Q46868		yqiC		9.7443e+06	9.57765e+06	1.04036e+07	9.73837e+06	1.04329e+07	9.78458e+06
Q46871	Q46871		yqjH		3.10462e+06	3.2615e+06	3.19206e+06	3.02566e+06	3.22188e+06	3.15799e+06
Q46893	Q46893		ispD		1.9489e+06	1.79698e+06	1.81963e+06	1.7234e+06	1.88892e+06	1.94647e+06
Q46919	Q46919		yqcC		528300	526582	426602	558458	478372	661204
Q46920	Q46920		queF		4.53187e+06	4.57797e+06	4.71603e+06	4.41996e+06	4.59799e+06	4.28608e+06
Q46925	Q46925		csdA		803632	863732	912724	912939	891332	862075
Q46927	Q46927		ygdL		528616	545010	489830	468995	565536	405640
Q46948	Q46948		yajL		4.96491e+06	5.03868e+06	4.6952e+06	4.73072e+06	4.86431e+06	5.33582e+06
Q47147	Q47147		yafJ		904773	855897	938823	930063	966294	718961
Q47622	Q47622		sapA		622184	667471	634426	642238	649803	806761
Q47679	Q47679		yafV		908950	856932	835927	852545	966343	905590
Q57261	Q57261		truD		3.66551e+06	3.73951e+06	3.60434e+06	3.55628e+06	3.55665e+06	3.57346e+06
Q59385	Q59385		copA		5.51896e+06	5.4924e+06	5.96915e+06	5.3703e+06	5.8487e+06	5.08886e+06
Q93K97	Q93K97		nudF		2.80842e+06	2.82936e+06	2.88147e+06	2.96346e+06	2.86987e+06	2.96812e+06
