Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	5	5	1.77993e+07	2.12454e+07	1.81605e+07	2.03279e+07	2.0763e+07	1.7686e+07
P36672	PTTBC_ECOLI	treB	PTS system trehalose-specific EIIBC component	4	4	5.60802e+06	5.7974e+06	5.00927e+06	5.14624e+06	6.51978e+06	5.86749e+06
P36673	TRER_ECOLI	treR	HTH-type transcriptional regulator TreR	1	1	1.56695e+06	1.74483e+06	1.55724e+06	1.78687e+06	1.58094e+06	1.39087e+06
P36680	ZAPD_ECOLI	zapD	Cell division protein ZapD	6	6	1.49584e+07	1.55264e+07	1.50626e+07	1.55591e+07	1.45874e+07	1.57294e+07
P36683	ACON2_ECOLI	acnB	Aconitate hydratase 2	31	31	5.80704e+07	5.84336e+07	5.71182e+07	5.89799e+07	5.88547e+07	5.72362e+07
P36767	RDGC_ECOLI	rdgC	Recombination-associated protein RdgC	7	7	2.31302e+07	2.23749e+07	2.29763e+07	2.26712e+07	2.23575e+07	2.24524e+07
P36771	LRHA_ECOLI	lrhA	Probable HTH-type transcriptional regulator LrhA	2	2	9.60463e+06	8.79103e+06	9.41396e+06	8.72118e+06	8.34934e+06	9.33218e+06
P36879	YADG_ECOLI	yadG	Uncharacterized ABC transporter ATP-binding protein YadG	9	9	7.23444e+06	7.35196e+06	6.7404e+06	6.54258e+06	6.58489e+06	7.11354e+06
P36928	YEGD_ECOLI	yegD	Uncharacterized chaperone protein YegD	9	9	4.12984e+06	4.10414e+06	4.04506e+06	4.25352e+06	4.21604e+06	4.00278e+06
P36929	RSMB_ECOLI	rsmB	Ribosomal RNA small subunit methyltransferase B	1	1	2.55451e+06	1.51414e+06	2.3893e+06	1.62023e+06	1.68915e+06	2.67847e+06
P36930	GATR_ECOLI	gatR	Galactitol utilization operon repressor	2	2	2.53664e+06	2.9177e+06	2.62265e+06	2.56029e+06	2.89831e+06	2.87214e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	20	20	6.46025e+07	6.27431e+07	6.65431e+07	6.43798e+07	6.38304e+07	6.85693e+07
P36979	RLMN_ECOLI	rlmN	Dual-specificity RNA methyltransferase RlmN	10	10	1.00525e+07	9.7656e+06	1.05244e+07	1.00532e+07	1.07022e+07	9.8243e+06
P36999	RLMA_ECOLI	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase	4	4	4.65039e+06	4.12693e+06	3.31741e+06	5.05594e+06	4.33136e+06	3.86712e+06
P37005	LAST_ECOLI	lasT	Uncharacterized tRNA/rRNA methyltransferase LasT	5	5	5.43768e+06	5.40437e+06	4.98422e+06	5.4596e+06	5.68738e+06	5.41679e+06
P37025	LIGT_ECOLI	ligT	2'-5'-RNA ligase	1	1	538835	569365	537212	539135	596610	514309
P37028	BTUF_ECOLI	btuF	Vitamin B12-binding protein	3	3	2.50453e+06	1.99507e+06	2.53597e+06	2.429e+06	2.72457e+06	1.90247e+06
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9	2.4892e+07	2.27346e+07	2.51161e+07	2.40665e+07	2.37937e+07	2.5317e+07
P37095	PEPB_ECOLI	pepB	Peptidase B	17	17	5.40171e+07	5.44161e+07	5.3275e+07	5.38529e+07	5.36605e+07	5.27982e+07
P37128	NUDK_ECOLI	nudK	GDP-mannose pyrophosphatase NudK	2	2	5.11528e+06	4.78829e+06	4.67033e+06	5.15544e+06	5.38723e+06	4.41864e+06
P37177	PT1P_ECOLI	ptsP	Phosphoenolpyruvate-protein phosphotransferase PtsP	6	6	2.74776e+06	2.43662e+06	2.80094e+06	2.80643e+06	2.66514e+06	2.45e+06
P37182	HYBD_ECOLI	hybD	Hydrogenase 2 maturation protease	8	8	1.90549e+07	1.90149e+07	1.98556e+07	2.00495e+07	1.76204e+07	1.91673e+07
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.5362e+08	2.56751e+08	2.66705e+08	2.40544e+08	2.58585e+08	2.63631e+08
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	13	13	3.62571e+07	3.5397e+07	3.68425e+07	3.64061e+07	3.69026e+07	3.54707e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	8	8	6.80814e+06	6.54016e+06	6.91657e+06	6.10069e+06	6.37499e+06	6.81876e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	9	9	1.26548e+07	1.24825e+07	1.23485e+07	1.3248e+07	1.23956e+07	1.22402e+07
P37344	PSPF_ECOLI	pspF	Psp operon transcriptional activator	1	1	1.81512e+06	1.61532e+06	2.43571e+06	2.17883e+06		
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	9	9	1.28741e+07	1.35492e+07	1.30287e+07	1.44133e+07	1.45153e+07	1.35666e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	5	5	1.93079e+06	2.66377e+06	2.37163e+06	2.96952e+06	3.13171e+06	2.45893e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	9	9	2.42806e+07	2.35899e+07	2.37748e+07	2.4002e+07	2.42657e+07	2.32059e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	2	2	441597		306353		293751	
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	4	4	2.30901e+07	2.38694e+07	2.33904e+07	2.50074e+07	2.11871e+07	2.29053e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	14	14	8.63497e+06	7.93883e+06	8.53086e+06	7.92575e+06	8.19621e+06	8.77711e+06
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	7	7	3.55011e+06	3.50598e+06	3.19228e+06	3.59526e+06	3.43735e+06	3.12036e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	4	4	6.29188e+06	5.85174e+06	6.21725e+06	5.14785e+06	5.8614e+06	5.88769e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	14	14	3.08424e+07	3.01484e+07	3.09206e+07	3.11027e+07	3.07262e+07	3.02841e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.41193e+07	2.22047e+07	2.36836e+07	2.25171e+07	2.28359e+07	2.42208e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	1.50544e+06	1.32408e+06	1.53865e+06	1.44337e+06	1.24632e+06	1.36814e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	3	3		410982	466919	526978		429860
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	6	6	1.51696e+07	1.42784e+07	1.39552e+07	1.40953e+07	1.46645e+07	1.46722e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	14	14	2.18692e+07	2.21395e+07	2.10026e+07	2.23432e+07	2.21332e+07	2.10611e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	14	14	5.44306e+06	5.23775e+06	4.90454e+06	5.03485e+06	5.14206e+06	5.29612e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	8.26076e+06	7.5868e+06	8.31155e+06	7.70718e+06	8.50377e+06	7.65264e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	13	13	1.50686e+07	1.43311e+07	1.5791e+07	1.5143e+07	1.52063e+07	1.55509e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	6	6	5.81774e+06	5.60372e+06	6.279e+06	6.77726e+06	6.84724e+06	6.25502e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	5.24899e+06	4.72342e+06	5.04219e+06	5.12445e+06	4.77932e+06	4.93572e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	3	3	3.19005e+06	2.08778e+06	2.93144e+06	1.95422e+06	1.90466e+06	2.72549e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.77989e+07	3.58053e+07	3.82507e+07	3.60111e+07	3.68214e+07	3.76521e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10	1.04522e+08	1.05379e+08	1.03688e+08	1.04959e+08	1.03821e+08	1.02002e+08
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	5.82149e+06	5.36119e+06	5.83432e+06	6.18448e+06	5.95961e+06	6.11058e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	23	23	2.39801e+08	2.29672e+08	2.41914e+08	2.30914e+08	2.1941e+08	2.34333e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	8	8	2.29563e+06	1.8446e+06	2.13988e+06	1.74093e+06	1.91876e+06	2.08121e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	7	7	1.82435e+07	1.83098e+07	1.88179e+07	1.86715e+07	2.02393e+07	1.8672e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	5.46223e+06	4.5681e+06	5.61715e+06	4.25631e+06	4.44523e+06	4.53383e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.52152e+07	2.62286e+07	2.51851e+07	2.64691e+07	2.71862e+07	2.42483e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.77933e+07	4.80526e+07	4.82411e+07	4.96373e+07	4.89111e+07	4.51506e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	5.13544e+06	4.53253e+06	5.26498e+06	5.3368e+06	5.27769e+06	4.93482e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	5.39922e+07	5.36853e+07	5.59936e+07	5.36449e+07	5.35633e+07	5.49583e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	4.80198e+06	4.3324e+06	4.20005e+06	4.13595e+06	4.6342e+06	3.8546e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	16	16	2.74681e+07	2.67759e+07	2.89995e+07	2.8315e+07	2.65817e+07	2.91823e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	3	3		1.96783e+06			2.32858e+06	
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	27	27	2.16241e+07	2.05991e+07	2.19853e+07	2.05159e+07	2.05591e+07	2.17589e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	14	14	8.18577e+07	8.18324e+07	8.26595e+07	8.40776e+07	8.31546e+07	8.13439e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	2.6442e+06	1.76722e+06	2.92264e+06	2.49224e+06	2.46812e+06	2.67066e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	2.16582e+06	2.71389e+06	2.23617e+06	3.32251e+06	3.06795e+06	2.04878e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	14	14	3.45194e+07	3.28361e+07	3.47807e+07	3.39436e+07	3.21215e+07	3.4591e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	2	2	3.48662e+06	3.06367e+06	3.30199e+06	3.43267e+06	3.45013e+06	3.18866e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	3	3	8.17432e+06	7.14858e+06	8.32934e+06	7.58687e+06	6.46118e+06	7.16746e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.13079e+08	1.14852e+08	1.13897e+08	1.16446e+08	1.18898e+08	1.17071e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	4	4	1.52043e+06	1.29135e+06	1.32952e+06	1.57108e+06	1.32358e+06	1.41599e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.46991e+08	1.62791e+08	1.67265e+08	1.4489e+08	1.66207e+08	1.65425e+08
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	4.56474e+07	4.57751e+07	4.79808e+07	4.91127e+07	4.85463e+07	4.61288e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	1.16893e+06	1.18466e+06	1.24125e+06	1.10387e+06	1.25451e+06	1.10638e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	7.28069e+06	5.71426e+06	7.12915e+06	6.19016e+06	5.5906e+06	6.5863e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1	462432	471231		722294	329930	
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7	1.08403e+07	1.15756e+07	1.1301e+07	1.13055e+07	1.17804e+07	1.13261e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	2.93275e+06	3.33375e+06	3.34912e+06	2.56186e+06	3.50679e+06	2.70202e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	1	1	1.04913e+06	889196	1.28365e+06			1.43402e+06
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.51091e+06	3.01992e+06	2.49136e+06	2.73659e+06	3.02752e+06	2.56434e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	3	3	1.43364e+07	1.35592e+07	1.53748e+07	1.41992e+07	1.40375e+07	1.54341e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	17	17	3.52175e+06	3.64063e+06	3.6918e+06	3.96149e+06	3.75268e+06	4.14882e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	4.2683e+06	4.08156e+06	4.54128e+06	4.48481e+06	4.34787e+06	3.69035e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	2.14621e+06	2.44206e+06	1.88282e+06	2.53464e+06	2.41709e+06	1.65447e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	5.50885e+06	5.23118e+06	5.40772e+06	5.94353e+06	5.80809e+06	5.7562e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	3.42991e+06	3.16814e+06	2.64363e+06	2.73389e+06	2.92435e+06	3.09631e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	10	10	1.82529e+07	1.88248e+07	1.88009e+07	1.90619e+07	1.91106e+07	1.76595e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	2	2		3.25088e+06	3.31123e+06	3.51906e+06	3.75185e+06	3.41751e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	1.44517e+06	1.53578e+06	1.34171e+06	1.78577e+06	1.64802e+06	1.70894e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	11	11	2.6608e+06	2.75149e+06	2.84495e+06	3.10283e+06	2.95781e+06	2.77866e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	3	3	1.80635e+07	1.86556e+07	2.02151e+07	1.86183e+07	2.02435e+07	2.00763e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	8	8	4.20241e+06	4.16031e+06	4.15622e+06	4.50648e+06	4.44547e+06	4.32088e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.6918e+07	4.52604e+07	4.63231e+07	4.69126e+07	4.49391e+07	4.76593e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.47526e+06	1.52859e+06	1.64002e+06	1.78052e+06	1.47411e+06	1.54163e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	661828	779725	712783	802996	816620	760074
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.24699e+07	1.26235e+07	1.36276e+07	1.23463e+07	1.17655e+07	1.24151e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	9.04246e+06	8.60688e+06	8.5891e+06	8.28924e+06	8.48902e+06	8.22767e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2	693927	955317	884470	942319	918762	
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.65126e+06	2.40922e+06	2.60567e+06	2.50174e+06	2.81904e+06	2.92263e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.27118e+07	6.71939e+07	6.47947e+07	6.37172e+07	6.59688e+07	6.47982e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5	1.66324e+06	1.77444e+06	1.61985e+06	1.91568e+06	1.92945e+06	1.70388e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	17	17	1.27718e+07	1.34293e+07	1.2753e+07	1.33311e+07	1.3323e+07	1.2829e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	8.50322e+06	9.51619e+06	8.70837e+06	9.07213e+06	9.61145e+06	9.26628e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	8.83389e+06	1.03827e+07	8.92949e+06	9.39767e+06	9.35425e+06	9.57614e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3	610624	452747	527942	647878	596913	701515
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	14	14	1.84032e+07	1.88755e+07	1.85597e+07	1.98831e+07	1.91794e+07	1.81647e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	6	6	3.26282e+06	2.89148e+06	3.33142e+06	2.75954e+06	3.21432e+06	2.93713e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	1.1285e+07	5.22517e+07	1.13068e+07	5.33112e+07	5.52948e+07	1.04511e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.42426e+07	1.54246e+07	1.48669e+07	1.61495e+07	1.5738e+07	1.34116e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	5.42077e+06	5.1495e+06	5.40758e+06	5.27852e+06	5.27528e+06	5.07659e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	9.29552e+06	9.84011e+06	9.47006e+06	1.01855e+07	9.66337e+06	8.97656e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1		381430		377273		
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.16436e+06	1.11036e+06	951588	904875	802031	1.00058e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.18295e+06	5.27597e+06	4.52337e+06	5.29775e+06	5.84181e+06	5.59259e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	3.72588e+06	3.54367e+06	4.51528e+06	3.13743e+06	4.61992e+06	4.2959e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	18	18	2.39452e+07	2.37966e+07	2.55056e+07	2.35609e+07	2.46348e+07	2.50598e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.91547e+07	2.818e+07	2.98424e+07	2.91779e+07	2.79064e+07	3.09996e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	22	22	4.13528e+06	3.8683e+06	4.06822e+06	4.0192e+06	3.89105e+06	4.11178e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	616789	726483	776725	610742	747324	645950
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	4.87368e+06	4.66804e+06	5.60941e+06	6.53831e+06	5.45005e+06	6.07218e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	3.81905e+06	3.59326e+06	4.1552e+06	3.99376e+06	4.63326e+06	4.39715e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	6.68999e+06	6.34758e+06	6.66911e+06	6.65897e+06	6.24965e+06	6.73426e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	2.78225e+06	3.47126e+06	2.30895e+06	1.98651e+06	2.87132e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	8.41305e+06	9.91273e+06	9.04195e+06	9.55726e+06	9.11334e+06	8.40755e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	3.09313e+07	2.88915e+07	3.12713e+07	3.09087e+07	2.90712e+07	3.01556e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	4.39684e+06	4.89507e+06	5.54965e+06	4.46411e+06	4.59452e+06	4.39297e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	2.57238e+06	3.01144e+06	2.62751e+06	3.19309e+06	2.72818e+06	2.96201e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	4.58256e+06	4.07076e+06	5.06984e+06	3.92219e+06	4.15805e+06	4.79147e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	3.08013e+08	3.07355e+08	3.09958e+08	3.16387e+08	3.0831e+08	3.12098e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	5	5		4.97925e+06		3.26174e+06	5.38695e+06	3.70642e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	5.0425e+06	4.47448e+06	4.97268e+06	5.6347e+06	4.77977e+06	5.31822e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	1.51412e+07	1.09901e+07	1.30737e+07	1.05628e+07	1.15859e+07	1.31351e+07
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	300890	274897	226374	194665	159297	239829
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	7.48032e+06		3.1142e+06		5.08298e+06	7.5292e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.24482e+08	1.22905e+08	1.23516e+08	1.23062e+08	1.25237e+08	1.2573e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.91675e+08	2.13124e+08	2.01389e+08	2.11518e+08	2.12842e+08	1.95105e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.74359e+07	1.76039e+07	1.77457e+07	1.85212e+07	1.82612e+07	1.76326e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	1.89596e+06	2.55392e+06	2.15758e+06	2.85511e+06	2.30856e+06	1.58942e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	6.36675e+06	6.8864e+06	6.414e+06	6.5404e+06	6.83399e+06	5.79561e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.58966e+06	1.34478e+06	1.71989e+06		1.32413e+06	1.72121e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.15584e+07	1.46897e+07	1.26263e+07	1.3726e+07	1.47603e+07	1.35103e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	1	1	1.22697e+06			1.01034e+06		1.20888e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	7.48866e+06	6.85603e+06	6.02265e+06	7.85921e+06	7.1586e+06	5.20288e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	688678	588090	580962	619176	687239	683130
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	4.1742e+07	3.79536e+07	3.91109e+07	3.81564e+07	3.93529e+07	3.99446e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.70067e+07	8.92159e+07	8.70831e+07	8.7164e+07	8.26582e+07	8.39006e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	3	3	1.42848e+07	1.45965e+07	1.63805e+07	1.45346e+07	1.71644e+07	1.1724e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	31	31	3.92404e+07	3.99796e+07	3.98377e+07	3.91776e+07	3.86566e+07	3.92927e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	7.50474e+06	6.96494e+06	7.28625e+06	7.14827e+06	7.16793e+06	7.47151e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.69132e+07	3.75198e+07	3.51867e+07	3.53732e+07	3.72116e+07	3.62335e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.84521e+06	1.7636e+06	4.09348e+06	2.93879e+06	2.7406e+06	4.03917e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	3.78061e+06	3.47741e+06	3.09781e+06	4.09085e+06	3.43222e+06	
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	10	10	1.37145e+07	1.65208e+07	1.7554e+07	1.4735e+07	1.63263e+07	1.63502e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	4.45167e+06	4.33225e+06	4.34717e+06	4.28801e+06	4.3376e+06	4.24913e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.68021e+06		3.49828e+06	4.00033e+06	3.48142e+06	4.24844e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.62566e+07	1.98924e+07	1.77796e+07	1.90297e+07	2.06772e+07	1.70668e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1		1.41665e+07		1.5957e+07	1.47354e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.29768e+06	4.25823e+06	3.98026e+06	3.9958e+06	4.50758e+06	3.56548e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.55314e+06	6.54812e+06	6.54602e+06	6.39598e+06	6.33245e+06	6.53303e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	1.55945e+06	1.59059e+06	1.22403e+06	1.69076e+06	1.58386e+06	1.51067e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.50195e+07	2.55425e+07	2.61083e+07	2.55092e+07	2.64515e+07	2.62689e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.76698e+06	2.55201e+06	2.91625e+06	3.25082e+06	2.61064e+06	2.66012e+06
