Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P75884	P75884		gfcB		1.2093e+06	1.46125e+06	1.27463e+06	1.21199e+06	1.27738e+06	1.22075e+06
P75913	P75913		ghrA		1.0524e+06	1.07114e+06	1.12863e+06	1.0422e+06	964462	972647
P75914	P75914		ycdX		1.47869e+07	1.40155e+07	1.44358e+07	1.41243e+07	1.46858e+07	1.46853e+07
P75915	P75915		ycdY		8.69469e+06	9.21439e+06	9.1126e+06	8.87502e+06	8.98033e+06	8.9932e+06
P75931	P75931		yceM		1.38791e+06	1.31089e+06	1.36128e+06	1.25273e+06	1.27646e+06	1.21693e+06
P75937	P75937		flgE		3.6843e+06	3.86054e+06	3.90012e+06	3.77611e+06	3.84724e+06	3.61022e+06
P75949	P75949		nagZ		1.66003e+06	1.76288e+06	1.78374e+06	1.70522e+06	1.71324e+06	1.66168e+06
P75957	P75957		lolD		4.58296e+06	4.76893e+06	4.78382e+06	4.8091e+06	4.64563e+06	4.60387e+06
P75959	P75959		nagK		2.29513e+06	2.07856e+06	2.1946e+06	2.20383e+06	2.24288e+06	2.11571e+06
P75960	P75960		cobB		3.40762e+06	3.30042e+06	3.46605e+06	3.46842e+06	3.35401e+06	3.42922e+06
P76002	P76002		pliG		1.10646e+06	1.15496e+06	1.13732e+06	1.18326e+06	1.16998e+06	1.14258e+06
P76004	P76004		ycgM		1.35074e+06	1.28653e+06	1.31924e+06	1.14369e+06	1.37131e+06	1.33193e+06
P76008	P76008		ldcA		1.46185e+06	1.61472e+06	1.67584e+06	1.59273e+06	1.61573e+06	1.56117e+06
P76014	P76014		dhaL		6.04375e+06	6.28708e+06	6.11526e+06	5.71949e+06	6.40846e+06	6.42008e+06
P76015	P76015		dhaK		2.40356e+06	2.44287e+06	2.4034e+06	2.45619e+06	2.46969e+06	2.35268e+06
P76027	P76027		oppD		1.54637e+06	1.50542e+06	1.53456e+06	1.61149e+06	1.45912e+06	1.59213e+06
P76034	P76034		yciT		1.366e+06	1.50454e+06	1.44416e+06	1.52613e+06	1.38298e+06	1.4264e+06
P76046	P76046		ycjX		233075	204271	188077	178113	161740	211431
P76055	P76055		ttcA		2.00408e+06	2.0368e+06	2.10933e+06	1.9681e+06	1.9125e+06	2.04187e+06
P76112	P76112		yncA		1.28747e+06	1.30066e+06	1.25692e+06	1.16477e+06	1.31557e+06	1.16706e+06
P76116	P76116		yncE		3.55969e+06	3.56072e+06	3.51944e+06	3.59545e+06	3.49771e+06	3.61516e+06
P76170	P76170		ynfB		2.42667e+06	2.42931e+06	2.51066e+06	2.58709e+06	2.47683e+06	2.52852e+06
P76177	P76177		ydgH		1.94452e+07	1.91245e+07	1.92984e+07	1.93659e+07	1.95407e+07	1.92023e+07
P76187	P76187		ydhF		2.34852e+06	2.38255e+06	2.35634e+06	2.49293e+06	2.50961e+06	2.50768e+06
P76192	P76192		ydhV		1.61562e+06	1.60372e+06	1.7235e+06	1.6873e+06	1.59478e+06	1.70948e+06
P76193	P76193		ynhG		1.64932e+06	1.63957e+06	1.5186e+06	1.61425e+06	1.73114e+06	1.68573e+06
P76204	P76204		ydiV		1.02097e+06	1.02465e+06	1.01539e+06	1.00721e+06	1.08786e+06	1.0074e+06
P76223	P76223		ynjB		2.03432e+06	1.92297e+06	2.14525e+06	2.23305e+06	2.10373e+06	1.95676e+06
P76227	P76227		ynjH		3.52443e+06	3.53732e+06	3.70576e+06	3.7216e+06	3.37731e+06	3.78733e+06
P76243	P76243		yeaO		2.01407e+06	1.93926e+06	1.90384e+06	1.90158e+06	1.89998e+06	1.88864e+06
P76245	P76245		yeaP		814734	894841	749401	832685	722597	868972
P76256	P76256		yeaZ		2.01765e+06	2.1146e+06	2.07799e+06	2.06905e+06	2.1687e+06	2.09478e+06
P76268	P76268		kdgR		5.85695e+06	5.93404e+06	5.85685e+06	6.04316e+06	5.94705e+06	5.87252e+06
P76270	P76270		msrC		4.35644e+06	3.6745e+06	3.67266e+06	4.34172e+06	3.37926e+06	4.30315e+06
P76290	P76290		cmoA		1.83534e+06	1.89839e+06	1.91553e+06	1.83493e+06	1.98655e+06	1.90038e+06
P76291	P76291		cmoB		1.86163e+06	2.0951e+06	2.21467e+06	1.88671e+06	2.04539e+06	2.0725e+06
P76316	P76316		dcyD		1.14177e+06	1.15711e+06	1.17329e+06	1.09506e+06	1.17808e+06	1.17219e+06
P76342	P76342		yedY		1.01414e+06	1.05274e+06	1.0347e+06	987125	887055	707534
P76346	P76346		mtfA		1.12768e+06	1.24805e+06	1.16128e+06	1.07303e+06	1.19977e+06	1.13507e+06
P76372	P76372		wzzB		9.77665e+06	1.00195e+07	9.91251e+06	1.01799e+07	9.75629e+06	9.76595e+06
P76402	P76402		yegP		3.73962e+06	3.92717e+06	3.92376e+06	3.74924e+06	3.90165e+06	3.79461e+06
P76403	P76403		yegQ		2.47537e+06	2.41676e+06	2.30632e+06	2.38461e+06	2.3305e+06	2.41731e+06
P76440	P76440		preT		1.13198e+06	1.04681e+06	1.10343e+06	1.15019e+06	1.02708e+06	1.25889e+06
P76445	P76445		yeiU		2.0158e+06	2.07769e+06	2.03297e+06	1.99128e+06	1.97068e+06	2.00435e+06
P76461	P76461		atoB		3.60006e+06	3.04445e+06	2.96249e+06	3.75593e+06	2.92275e+06	3.08553e+06
P76491	P76491		yfbR		824430	902086	885564	898658	934860	891884
P76502	P76502		sixA		7.27189e+06	6.97506e+06	6.99594e+06	7.04207e+06	7.21501e+06	7.30205e+06
P76506	P76506		mlaA		7.67082e+06	7.80618e+06	7.96751e+06	7.81436e+06	7.99454e+06	7.80229e+06
P76535	P76535		murQ		1.50117e+06	1.45235e+06	1.57941e+06	1.58994e+06	1.49033e+06	1.44694e+06
P76536	P76536		yfeX		8.82504e+06	9.06252e+06	8.94867e+06	8.8816e+06	8.81088e+06	8.74078e+06
P76537	P76537		yfeY		2.84911e+06	2.9064e+06	2.94069e+06	2.6753e+06	3.00707e+06	2.8832e+06
P76539	P76539		ypeA		2.75795e+06	2.93538e+06	2.85977e+06	2.75641e+06	2.8827e+06	2.8837e+06
P76558	P76558		maeB		2.43528e+06	2.37312e+06	2.43041e+06	2.34725e+06	2.32434e+06	2.40883e+06
P76569	P76569		yfgD		432448	407270	461709	355272	510452	402905
P76576	P76576		yfgM		9.31258e+06	9.60549e+06	9.31182e+06	9.67568e+06	9.34814e+06	9.19712e+06
P76578	P76578		yfhM		789897	741477	828438	770460	758797	739867
P76594	P76594		yfiQ		2.3292e+06	1.7777e+06	1.9019e+06	2.25544e+06	1.86112e+06	2.23346e+06
P76658	P76658		hldE		6.69743e+06	6.68487e+06	6.71787e+06	6.54456e+06	6.64352e+06	6.5198e+06
P76938	P76938		epmC		1.58711e+06	1.50831e+06	1.5702e+06	1.68192e+06	1.63616e+06	1.44082e+06
P77150	P77150		pdxY		3.65323e+06	3.43711e+06	3.58564e+06	3.48861e+06	3.64112e+06	3.43712e+06
P77173	P77173		zipA		2.36538e+06	2.4781e+06	2.4579e+06	2.56866e+06	2.48628e+06	2.47753e+06
P77182	P77182		mnmC		926618	822737	832290	691166	865888	924285
P77202	P77202		dsbG		573750	639016	654526	553068	694223	629447
P77211	P77211		cusC		2.80505e+06	2.61197e+06	2.74188e+06	2.91535e+06	2.85715e+06	2.75337e+06
P77247	P77247		yniC		1.83092e+06	1.78814e+06	1.76679e+06	1.78298e+06	1.7639e+06	1.7877e+06
P77252	P77252		ykgE		970092	894559	918426	938331	941560	1.01288e+06
P77258	P77258		nemA		4.1144e+06	4.21824e+06	4.10981e+06	4.13323e+06	4.06417e+06	3.89014e+06
P77279	P77279		ybbL		2.51279e+06	2.38805e+06	2.47095e+06	2.46877e+06	2.3977e+06	2.57754e+06
P77285	P77285		rnfG		1.92961e+06	1.76993e+06	1.83249e+06	2.07517e+06	2.07156e+06	2.18105e+06
P77330	P77330		borD		2.80167e+07	2.74251e+07	2.85584e+07	2.88339e+07	2.90317e+07	2.77626e+07
P77338	P77338		kefA		1.5453e+06	1.49561e+06	1.35454e+06	1.34157e+06	1.37105e+06	1.41759e+06
P77348	P77348		mppA		2.02512e+06	2.13845e+06	2.09961e+06	2.02044e+06	1.98089e+06	2.03699e+06
P77376	P77376		ydgJ		1.27811e+06	1.33096e+06	1.31189e+06	1.31572e+06	1.19618e+06	1.28134e+06
P77395	P77395		ybbN		2.23506e+06	2.45837e+06	2.33957e+06	2.3781e+06	2.42286e+06	2.34367e+06
P77398	P77398		arnA		357343	455217	428619	386510	390144	418785
P77433	P77433		ykgG		1.22202e+06	1.30927e+06	1.28419e+06	1.30635e+06	1.21861e+06	1.21212e+06
P77434	P77434		alaC		2.20916e+06	2.14718e+06	2.07397e+06	2.14e+06	2.11945e+06	2.16871e+06
P77454	P77454		glsA1		1.28178e+06	1.30858e+06	1.30116e+06	1.18732e+06	1.2885e+06	1.2681e+06
P77475	P77475		yqaB		2.40771e+06	2.53202e+06	2.65339e+06	2.31125e+06	2.80987e+06	2.55267e+06
P77488	P77488		dxs		1.72138e+06	1.71249e+06	1.74025e+06	1.71292e+06	1.69463e+06	1.69837e+06
P77499	P77499		sufC		1.07031e+06	1.19595e+06	1.09938e+06	1.08484e+06	1.0225e+06	1.02578e+06
P77529	P77529		ydjN		4.63911e+06	4.59142e+06	4.41519e+06	4.53904e+06	4.51506e+06	4.55416e+06
P77536	P77536		ykgF		1.52911e+06	1.56991e+06	1.55906e+06	1.57685e+06	1.54493e+06	1.5193e+06
P77552	P77552		ydhQ		2.86081e+06	2.83955e+06	2.8988e+06	2.94803e+06	2.64551e+06	2.66885e+06
P77562	P77562		yaiW		1.25822e+06	1.28115e+06	1.16539e+06	1.32181e+06	1.27821e+06	1.26662e+06
P77570	P77570		anmK		1.43088e+06	1.49542e+06	1.48037e+06	1.4162e+06	1.52813e+06	1.39473e+06
P77611	P77611		rnfC		770965	771880	831032	858854	821198	818552
P77625	P77625		yfbT		8.15179e+06	8.84363e+06	8.79226e+06	8.23635e+06	8.83738e+06	7.72585e+06
P77690	P77690		arnB		665996	572263	710956	779579	627179	636881
P77698	P77698		ybcK		5.35323e+06	4.65276e+06	4.6135e+06	5.82244e+06	4.66284e+06	5.42804e+06
P77717	P77717		ybaY		1.57438e+06	1.45711e+06	1.56602e+06	1.56791e+06	1.57368e+06	1.55402e+06
P77718	P77718		thiI		3.90007e+06	3.81787e+06	3.91919e+06	3.84244e+06	4.04323e+06	4.07906e+06
P77735	P77735		yajO		3.72824e+06	3.6217e+06	3.57158e+06	3.72029e+06	3.70281e+06	3.79899e+06
P77737	P77737		oppF		1.7942e+06	1.79506e+06	1.8292e+06	1.68678e+06	1.69024e+06	1.68863e+06
P77739	P77739		yniA		957410	1.03775e+06	928981	1.01909e+06	1.00489e+06	988417
P77748	P77748		ydiJ		6.51635e+06	6.4996e+06	6.11731e+06	6.10911e+06	5.9422e+06	6.65271e+06
P77756	P77756		queC		1.60612e+06	1.55234e+06	1.50704e+06	1.55824e+06	1.43355e+06	1.71318e+06
P77774	P77774		bamB		1.44482e+07	1.48328e+07	1.51837e+07	1.50427e+07	1.53455e+07	1.47546e+07
P77804	P77804		ydgA		9.05991e+06	9.29939e+06	9.25825e+06	9.32003e+06	9.17181e+06	9.10879e+06
P77808	P77808		yfaY		2.13384e+06	2.27881e+06	2.24674e+06	2.30706e+06	2.35725e+06	2.25242e+06
P78067	P78067		ynjE		2.64739e+06	2.77721e+06	2.60137e+06	2.61228e+06	2.6591e+06	2.54453e+06
Q2M7R5	Q2M7R5		yibT		2.42916e+06	2.41142e+06	2.4587e+06	2.34629e+06	2.37222e+06	2.0579e+06
Q46829	Q46829		bglA		1.24583e+07	1.32075e+07	1.22643e+07	1.24025e+07	1.28396e+07	1.26496e+07
Q46835	Q46835		yghG		988595	972970	1.02987e+06	994060	1.0785e+06	975516
Q46845	Q46845		yghU		509545	484526	479382	446361	449231	497924
Q46856	Q46856		yqhD		4.50807e+06	4.69099e+06	4.56672e+06	4.66451e+06	4.58154e+06	4.51336e+06
Q46857	Q46857		dkgA		5.23502e+06	5.3646e+06	5.35376e+06	5.34462e+06	5.24966e+06	5.29664e+06
Q46868	Q46868		yqiC		9.22078e+06	9.1436e+06	8.97332e+06	9.01127e+06	9.03609e+06	9.21678e+06
Q46871	Q46871		yqjH		3.82129e+06	3.72167e+06	3.80774e+06	3.71185e+06	3.64492e+06	3.55361e+06
Q46893	Q46893		ispD		2.51614e+06	2.48825e+06	2.52997e+06	2.56804e+06	2.49081e+06	2.71688e+06
Q46919	Q46919		yqcC		620431	504414	412424	438600	547861	621925
Q46920	Q46920		queF		4.32992e+06	4.44282e+06	4.3692e+06	4.21804e+06	4.44041e+06	4.16651e+06
Q46925	Q46925		csdA		859684	986546	1.01721e+06	814439	1.03806e+06	935108
Q46927	Q46927		ygdL		1.4314e+06	1.49581e+06	1.48643e+06	1.12964e+06	1.46533e+06	1.17158e+06
Q46948	Q46948		yajL		5.2041e+06	5.01707e+06	4.92639e+06	5.19168e+06	5.03285e+06	5.15995e+06
Q47147	Q47147		yafJ		1.3213e+06	1.44183e+06	1.32645e+06	1.33601e+06	1.32419e+06	1.27468e+06
Q47622	Q47622		sapA		706710	655194	668440	575080	656223	681008
Q47679	Q47679		yafV		3.14882e+06	3.11861e+06	3.09769e+06	3.14292e+06	3.1402e+06	3.13764e+06
Q57154	Q57154		repB		195313	204308	167335	175350	143618	148573
Q57261	Q57261		truD		3.47409e+06	3.4636e+06	3.39967e+06	3.40572e+06	3.45403e+06	3.50128e+06
Q59385	Q59385		copA		4.56029e+06	4.59496e+06	4.61716e+06	4.49826e+06	4.49691e+06	4.36944e+06
Q93K97	Q93K97		nudF		2.70138e+06	2.69325e+06	2.72296e+06	2.67216e+06	2.64749e+06	2.77982e+06
Q9JMR6	Q9JMR6		yuaY		1.31138e+07	1.09495e+07	1.10524e+07	1.2478e+07	1.03959e+07	1.28152e+07
