Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.37812e+07	7.66373e+07	7.91166e+07	7.56875e+07	8.0231e+07	7.61141e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	3	3	5.8536e+06	5.63194e+06	5.10121e+06	5.59502e+06	7.11392e+06	6.03607e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	4.02118e+07	4.03471e+07	3.97553e+07	3.99316e+07	3.81437e+07	3.9688e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.16973e+06	5.05096e+06	5.21279e+06	4.9729e+06	5.86712e+06	5.58723e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.69864e+07	3.63102e+07	3.56572e+07	3.6132e+07	3.56439e+07	3.62208e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	1.86338e+06	2.71727e+06	2.11122e+06	2.52274e+06	2.24255e+06	2.66496e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	3.04591e+06		3.50391e+06	3.31569e+06	2.97554e+06	
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8	1.40765e+07	1.29118e+07	1.38925e+07	1.41168e+07	1.40621e+07	1.3702e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	5.04417e+06	5.41293e+06	5.09217e+06	4.81455e+06	4.83019e+06	5.41536e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	3	3	3.34299e+06	3.40291e+06	3.70908e+06	2.81497e+06	3.24347e+06	3.69682e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.00418e+07	1.01471e+07	9.90339e+06	1.05605e+07	1.05273e+07	9.8391e+06
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	5.03106e+06	4.25208e+06	5.23345e+06	4.89463e+06	5.47066e+06	4.73658e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.42276e+06	5.90373e+06	5.73414e+06	5.78089e+06	5.8779e+06	5.66839e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	4.17997e+06	3.92794e+06	4.04856e+06	4.42719e+06	4.04445e+06	4.4442e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.10566e+07	2.42153e+07	2.36075e+07	2.56398e+07	2.33864e+07	2.3901e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1				2.08118e+06		1.58621e+06
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.50947e+06	3.02185e+06	3.40595e+06	2.34472e+06	2.84068e+06	2.5475e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	981016	1.0155e+06	1.11666e+06	846360		1.17649e+06
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1	2.83105e+06		2.37255e+06	2.20561e+06	2.52678e+06	
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1			228047		209395	200282
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.72146e+07	1.67046e+07	1.82096e+07	1.70712e+07	1.78627e+07	1.72897e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.98944e+07	2.02197e+07	2.00006e+07	1.9245e+07	2.02093e+07	2.00983e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	2	2		448075	489674	364287		437291
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	509089	412087	563453	516663	674811	566768
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	2.3698e+06	2.43529e+06	2.12408e+06	2.22576e+06	1.83756e+06	2.25699e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	1.19449e+06	1.32073e+06	1.08638e+06	858490	973346	1.08658e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.54467e+07	3.61637e+07	3.56675e+07	3.42208e+07	3.58425e+07	3.59069e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	3.74869e+06	2.79151e+06	3.21438e+06	3.1039e+06	3.21747e+06	3.04964e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	6.86978e+06	6.74649e+06	7.53824e+06	6.68362e+06	8.01293e+06	7.52693e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.16298e+08	1.21316e+08	1.17369e+08	1.20527e+08	1.17147e+08	1.19789e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	7.30498e+06	6.52028e+06	6.99337e+06	8.47569e+06	8.0435e+06	
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8	3.89257e+07	2.74918e+06	3.80483e+07		3.76633e+07	3.3227e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2	1.71395e+06	1.47132e+06	1.7732e+06	1.49071e+06		1.44662e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	8.81386e+06	6.92893e+06	9.97428e+06	8.60851e+06	8.26106e+06	9.67465e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.36912e+06	3.29497e+06	3.46308e+06	3.3027e+06	3.4212e+06	3.67302e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	24	24	2.17507e+07	2.20758e+07	2.2095e+07	2.15774e+07	2.27313e+07	2.15663e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	8.09549e+06	8.49356e+06	8.30991e+06	8.46483e+06	8.65325e+06	8.26464e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	8	8	3.25158e+07	3.4047e+07	3.4477e+07	3.25706e+07	3.41192e+07	3.42074e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.68035e+07	2.54956e+07	2.64879e+07	2.56888e+07	2.53098e+07	2.60558e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	7.0429e+08	7.15749e+08	6.9024e+08	7.03738e+08	6.79417e+08	7.06185e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.26583e+09	1.26274e+09	1.0131e+09	1.3021e+09	1.21533e+09	1.1738e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	6.11181e+06	6.43978e+06	6.36483e+06	6.4238e+06	6.41502e+06	6.96712e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.49237e+07	5.44798e+07	5.43245e+07	5.39601e+07	5.25397e+07	5.3317e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	9.15052e+06	9.92369e+06	9.40691e+06	9.16375e+06	9.66224e+06	9.46724e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	8.68026e+06	7.77837e+06	7.90844e+06	7.82533e+06	8.17518e+06	8.53272e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.18602e+08	9.3618e+08	9.48123e+08	9.52001e+08	8.97036e+08	9.5988e+08
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	1.10765e+08	1.07245e+08	1.10337e+08	1.0833e+08	1.09073e+08	1.09288e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	11	11	8.72941e+06	9.1504e+06	8.80386e+06	9.48365e+06	9.70618e+06	8.92786e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.00555e+07	6.99286e+07	6.81744e+07	6.9495e+07	6.93034e+07	6.89753e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.63723e+06	1.57663e+06	1.70158e+06	1.638e+06	1.75885e+06	1.72654e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	9.97648e+08	1.01358e+09	1.02669e+09	1.00729e+09	1.04273e+09	9.53321e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.38249e+07	1.45268e+07	1.4179e+07	1.4934e+07	1.42413e+07	1.44383e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.18349e+07	1.217e+07	1.19105e+07	1.15552e+07	1.21739e+07	1.18295e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	19	19	3.29996e+07	3.3038e+07	3.36124e+07	3.2613e+07	3.21889e+07	3.30925e+07
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22	9.23381e+07	9.05479e+07	8.99999e+07	8.95304e+07	9.08505e+07	9.04977e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	1.34518e+06	1.55189e+06	1.60509e+06		1.64077e+06	1.78078e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	9.30697e+08	9.89879e+08	8.93277e+08	9.62518e+08	9.0665e+08	9.57565e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.45066e+07	4.56174e+07	4.49269e+07	4.38356e+07	4.592e+07	4.33372e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.75295e+07	1.82018e+07	1.74336e+07	1.71367e+07	1.8268e+07	1.76251e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	7.01049e+07	7.05475e+07	7.26157e+07	6.87723e+07	7.12523e+07	7.10774e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3	7.71978e+07		7.71393e+07		7.66513e+07	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.31619e+08	2.23626e+08	2.22606e+08	2.25767e+08	2.24557e+08	2.24654e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2	1.3388e+07		1.43137e+07		1.46561e+07	
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.4825e+06	3.74912e+06	3.70455e+06	3.48447e+06	3.28378e+06	3.65016e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.8515e+07	1.0081e+08	9.88753e+07	1.01246e+08	9.60826e+07	1.00108e+08
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.56496e+08	1.50342e+08	1.53072e+08	1.54777e+08	1.50347e+08	1.53312e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.39001e+09	1.43683e+09	1.41999e+09	1.38142e+09	1.37553e+09	1.40548e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	1.48023e+06	1.44764e+06	1.5218e+06	1.55013e+06	1.75219e+06	1.30837e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.12153e+07	2.21446e+07	2.21152e+07	2.24959e+07	2.19884e+07	2.28633e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.29219e+07	2.37866e+07	2.32728e+07	2.30909e+07	2.33457e+07	2.34485e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	270605	493534	407322	353445	502727	369067
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	6.49909e+06	7.5197e+06	7.91278e+06	7.49259e+06	7.57406e+06	7.43269e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	4	4	1.06896e+07	9.37582e+06	1.04886e+07	8.59852e+06	1.11494e+07	9.8225e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	19	19	2.6578e+07	2.78848e+07	2.62988e+07	2.8331e+07	2.67008e+07	2.76148e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	8.71434e+06	9.41955e+06	9.45964e+06	8.74862e+06	9.26e+06	9.53205e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.91262e+06	4.99672e+06	5.55733e+06	5.20897e+06	5.3685e+06	5.12356e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	18	18	2.23378e+08	2.1659e+08	2.16175e+08	2.14311e+08	2.20283e+08	2.1664e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	3.1308e+07	3.12906e+07	3.11443e+07	2.98434e+07	3.10583e+07	3.06734e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	7.23112e+07		7.20492e+07		7.39727e+07	
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	8.27558e+06	930088	8.37778e+06	858960	8.01126e+06	1.16372e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.02654e+07	7.19109e+07	6.94295e+07	7.44336e+07	7.02014e+07	7.18391e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15	5.47954e+07		5.77496e+07		5.78173e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.45097e+07	2.39947e+07	2.40326e+07	2.24856e+07	2.47553e+07	2.29842e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	1.02541e+06			817622	902538	946904
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	1	1		549362		680250	915368	
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	1.88821e+08	1.91437e+08	1.88831e+08	1.90811e+08	1.88443e+08	1.88434e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.50067e+07	1.62832e+07	1.49301e+07	1.52532e+07	1.52135e+07	1.48535e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.50113e+07	2.56255e+07	2.49111e+07	2.56714e+07	2.56294e+07	2.50689e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	4.77973e+07	1.63964e+06	4.43432e+07	2.10136e+06	4.41431e+07	
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	6.55959e+07	6.27245e+07	6.42409e+07	6.53163e+07	6.23444e+07	6.46841e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	2.61687e+06	2.50265e+06	2.24131e+06	2.72858e+06	2.41209e+06	2.51786e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	16	16	5.56028e+06	5.82335e+06	6.24773e+06	5.568e+06	5.90843e+06	5.82913e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.14918e+07	4.38802e+07	4.33266e+07	4.45201e+07	4.18408e+07	4.43268e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.34158e+06	3.13278e+06	3.34118e+06	3.05202e+06	3.02701e+06	2.99741e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.98611e+06	1.72323e+06	2.16664e+06	2.30594e+06	1.91408e+06	1.99943e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.858e+06	6.05967e+06	5.41229e+06	6.27503e+06	5.8722e+06	5.86396e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	1.20605e+06		1.14629e+06		1.09054e+06	1.11388e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.61158e+07	1.61128e+07	1.73012e+07	1.61851e+07	1.64027e+07	1.57024e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.37514e+07	5.68773e+07	5.45983e+07	5.5672e+07	5.19743e+07	5.28957e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	4	4	1.97707e+08	1.90793e+08	1.96977e+08	1.92138e+08	2.03933e+08	1.89236e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.90845e+07	3.03952e+07	3.12283e+07	2.98497e+07	3.14823e+07	2.85623e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.1853e+06	5.44162e+06	5.65584e+06	5.58044e+06	5.69791e+06	5.98619e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.3025e+07	1.0878e+07	1.27258e+07	1.17852e+07	1.33345e+07	1.15996e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.75576e+06	1.5867e+06	1.69284e+06	1.1644e+06	1.90769e+06	1.60583e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.19432e+07	1.9668e+07	2.176e+07	2.16518e+07	2.19151e+07	2.2334e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	68329.5	94414.9		54832.7	90082.6	51410.5
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.74435e+06	2.73204e+06	2.79219e+06	2.52634e+06	2.76765e+06	2.64566e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.27035e+06	1.21765e+06	2.07983e+06	1.29944e+06	1.48235e+06	1.38551e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	3.2434e+06	2.91454e+06	2.70079e+06	2.3245e+06	3.14095e+06	2.79532e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	3.05764e+07	3.12402e+07	3.08843e+07	2.97456e+07	3.04847e+07	3.06759e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.10297e+07	3.50561e+07	3.63285e+07	3.48885e+07	3.96925e+07	3.50063e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	4.22726e+06	3.97941e+06	3.75161e+06	3.75456e+06	4.04136e+06	3.87799e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	1.15802e+06	1.10239e+06	1.22946e+06	1.23212e+06	1.00191e+06	1.01889e+06
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.48133e+07	2.60165e+07	2.5256e+07	2.47824e+07	2.78779e+07	2.54773e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	4.50942e+06	3.72857e+06	4.59846e+06	3.64754e+06	4.55085e+06	3.56627e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	7.65149e+06	7.37478e+06	7.25455e+06	6.83358e+06	7.46677e+06	8.28563e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.6675e+08	2.02254e+08	2.73685e+08	2.54049e+08	2.53908e+08	2.62952e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.69215e+06	1.74118e+06	1.86347e+06	2.0505e+06	1.7424e+06	1.83502e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.51777e+06	5.23919e+06	5.33981e+06	5.09008e+06	4.86606e+06	5.22431e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.37677e+07	5.43648e+07	5.21591e+07	5.43657e+07	5.3986e+07	5.3947e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.32871e+07	2.55734e+07	2.5197e+07	2.60735e+07	2.45571e+07	2.55808e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.92938e+06	5.94142e+06	6.88419e+06	5.72716e+06	6.53043e+06	6.78314e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.37172e+07	5.42574e+07	5.47535e+07	5.40567e+07	5.4507e+07	5.52967e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2	499921	762790	770900			747358
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.34896e+06	5.55743e+06	4.98035e+06	5.44705e+06	4.97174e+06	5.0873e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.30317e+07	1.31042e+07	1.45718e+07	1.22358e+07	1.26924e+07	1.25161e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	7.21471e+06	7.93421e+06	1.08682e+07	1.01372e+07	9.60514e+06	1.02468e+07
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	4.03218e+06		4.84901e+06		4.20776e+06	
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	7.73805e+06	7.9849e+06	6.93493e+06	8.68982e+06	8.12197e+06	8.72394e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	6.74116e+06	6.78779e+06	6.42853e+06	6.44085e+06	7.17059e+06	6.581e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	1.05397e+07	1.00942e+07	1.04511e+07	1.04237e+07	1.05803e+07	1.01761e+07
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.43999e+07	1.33759e+07	1.37588e+07	1.5224e+07	1.41286e+07	1.41849e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.61519e+07	1.48181e+07	1.66872e+07	1.69506e+07	1.57282e+07	1.58649e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	7	7	8.24193e+06	8.18087e+06	9.45403e+06	8.82118e+06	8.3006e+06	8.58908e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.94096e+07	2.90514e+07	3.20055e+07	3.08992e+07	2.9116e+07	3.18913e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.04168e+07	2.14719e+07	2.1282e+07	2.09834e+07	2.08849e+07	2.12195e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	991306	1.18454e+06	905202	1.26551e+06	1.03491e+06	1.09175e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1		4.38369e+06	4.09388e+06	3.21297e+06	3.6597e+06	3.36524e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	275640	469868	380717	346343	307292	486689
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.64782e+07	1.65645e+07	1.67048e+07	1.66482e+07	1.65926e+07	1.67881e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	4.01745e+06	3.82964e+06	4.06479e+06	4.10939e+06	4.16722e+06	3.86722e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	8.73548e+06	8.96431e+06	9.70691e+06	8.5394e+06	8.88479e+06	8.84638e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.62239e+08	1.62699e+08	1.64326e+08	1.61547e+08	1.61948e+08	1.62794e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.18138e+09	2.15618e+09	2.19434e+09	2.17343e+09	2.14013e+09	2.18101e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.02976e+07	1.02567e+07	1.13667e+07	1.10869e+07	1.12066e+07	1.13884e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.63743e+07	2.6992e+07	2.57068e+07	2.72319e+07	2.79938e+07	2.62451e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.96049e+07	2.95022e+07	2.9923e+07	2.79808e+07	2.91805e+07	2.73491e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	1.16139e+06	933421	1.21598e+06	1.14478e+06	1.06782e+06	1.17378e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.7732e+08	5.74456e+08	5.88117e+08	5.74432e+08	5.59186e+08	5.7335e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.19356e+07	1.26e+07	1.10227e+07	1.08719e+07	1.16745e+07	1.17456e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.52986e+07	1.61964e+07	1.49101e+07	1.36699e+07	1.45135e+07	1.29584e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	3.46431e+07	3.35535e+07	3.47478e+07	3.36309e+07	3.31566e+07	3.39863e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		9	9	5.8856e+07	6.32402e+06	5.84018e+07	6.04463e+06	5.93339e+07	6.29665e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	9.76494e+08	1.03099e+09	8.81634e+08	9.95263e+08	9.45572e+08	1.02705e+09
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.90741e+08	2.07322e+08	1.87489e+08	2.08338e+08	1.90671e+08	1.99998e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	8.53792e+06	8.73151e+06	8.53497e+06	8.26747e+06	8.9905e+06	7.88986e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	4.78296e+07	5.05897e+07	5.24935e+07	4.83224e+07	5.24481e+07	4.97138e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.16489e+06	4.55364e+06	5.16179e+06	4.49517e+06	4.42071e+06	5.43642e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	10	10	6.02216e+07	6.0913e+07	5.77057e+07	6.34417e+07	5.85479e+07	6.32843e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.68264e+07	3.46167e+07	3.67892e+07	3.82023e+07	3.63354e+07	3.69456e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.64062e+07	1.72861e+07	1.77795e+07	1.82408e+07	1.81791e+07	1.79915e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.76171e+08	1.67547e+08	1.65986e+08	1.69938e+08	1.65238e+08	1.65688e+08
