Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
DECOY_sp|P0A6W3|MRAY_ECOLI Phospho-N-acetylmuramoyl-pentapeptide-transferase OS=Escherichia coli (strain K12) GN=mraY PE=1 SV=1	DECOY_sp|P0A6W3|MRAY_ECOLI Phospho-N-acetylmuramoyl-pentapeptide-transferase OS=Escherichia coli (strain K12) GN=mraY PE=1 SV=1				478100	717408	701284		728347	589113
DECOY_sp|P0A823|SFSA_ECOLI Sugar fermentation stimulation protein A OS=Escherichia coli (strain K12) GN=sfsA PE=1 SV=1	DECOY_sp|P0A823|SFSA_ECOLI Sugar fermentation stimulation protein A OS=Escherichia coli (strain K12) GN=sfsA PE=1 SV=1				3.3779e+06	3.09278e+06	3.05044e+06	3.39689e+06	2.58645e+06	3.50341e+06
DECOY_sp|P0A9F1|MNTR_ECOLI Transcriptional regulator MntR OS=Escherichia coli (strain K12) GN=mntR PE=1 SV=1	DECOY_sp|P0A9F1|MNTR_ECOLI Transcriptional regulator MntR OS=Escherichia coli (strain K12) GN=mntR PE=1 SV=1				1.01057e+06	700979	745151	905386	991588	848327
DECOY_sp|P0A9S3|GATD_ECOLI Galactitol-1-phosphate 5-dehydrogenase OS=Escherichia coli (strain K12) GN=gatD PE=1 SV=1	DECOY_sp|P0A9S3|GATD_ECOLI Galactitol-1-phosphate 5-dehydrogenase OS=Escherichia coli (strain K12) GN=gatD PE=1 SV=1						1.91162e+06	1.95516e+06		1.12683e+06
DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1	DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1				2.79659e+07	2.10199e+07	2.13779e+07	2.27427e+07	2.15854e+07	2.66478e+07
DECOY_sp|P0AAN3|HYPB_ECOLI Hydrogenase isoenzymes nickel incorporation protein HypB OS=Escherichia coli (strain K12) GN=hypB PE=1 SV=1	DECOY_sp|P0AAN3|HYPB_ECOLI Hydrogenase isoenzymes nickel incorporation protein HypB OS=Escherichia coli (strain K12) GN=hypB PE=1 SV=1				622642	654117	656918	637965	551361	552455
DECOY_sp|P0ABZ1|FLIG_ECOLI Flagellar motor switch protein FliG OS=Escherichia coli (strain K12) GN=fliG PE=1 SV=1	DECOY_sp|P0ABZ1|FLIG_ECOLI Flagellar motor switch protein FliG OS=Escherichia coli (strain K12) GN=fliG PE=1 SV=1				842526	710473	685565	732477	768599	777284
DECOY_sp|P0AC78|WECA_ECOLI Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase OS=Escherichia coli (strain K12) GN=wecA PE=1 SV=1	DECOY_sp|P0AC78|WECA_ECOLI Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase OS=Escherichia coli (strain K12) GN=wecA PE=1 SV=1							7.28e+06	7.06445e+06	
DECOY_sp|P0ADX9|RSMD_ECOLI Ribosomal RNA small subunit methyltransferase D OS=Escherichia coli (strain K12) GN=rsmD PE=1 SV=1	DECOY_sp|P0ADX9|RSMD_ECOLI Ribosomal RNA small subunit methyltransferase D OS=Escherichia coli (strain K12) GN=rsmD PE=1 SV=1				1.72404e+06	1.91255e+06	1.48903e+06	1.6974e+06	1.73218e+06	1.87029e+06
DECOY_sp|P0CE48|EFTU2_ECOLI Elongation factor Tu 2 OS=Escherichia coli (strain K12) GN=tufB PE=1 SV=1	DECOY_sp|P0CE48|EFTU2_ECOLI Elongation factor Tu 2 OS=Escherichia coli (strain K12) GN=tufB PE=1 SV=1				5.01276e+06	4.30031e+06	3.99238e+06	4.58597e+06	4.17551e+06	5.43997e+06
DECOY_sp|P32701|YJCC_ECOLI Uncharacterized membrane protein YjcC OS=Escherichia coli (strain K12) GN=yjcC PE=1 SV=2	DECOY_sp|P32701|YJCC_ECOLI Uncharacterized membrane protein YjcC OS=Escherichia coli (strain K12) GN=yjcC PE=1 SV=2				737157	779448	629004	806045	624669	590262
DECOY_sp|P36881|YADI_ECOLI Putative phosphotransferase enzyme IIA component YadI OS=Escherichia coli (strain K12) GN=yadI PE=3 SV=2	DECOY_sp|P36881|YADI_ECOLI Putative phosphotransferase enzyme IIA component YadI OS=Escherichia coli (strain K12) GN=yadI PE=3 SV=2				1.00934e+06	1.10787e+06	639448	709472	538753	642479
DECOY_sp|P39356|YJHU_ECOLI Uncharacterized transcriptional regulator YjhU OS=Escherichia coli (strain K12) GN=yjhU PE=3 SV=2	DECOY_sp|P39356|YJHU_ECOLI Uncharacterized transcriptional regulator YjhU OS=Escherichia coli (strain K12) GN=yjhU PE=3 SV=2					1.19411e+06	1.24619e+06	1.20089e+06		1.16662e+06
DECOY_sp|P52143|YPJA_ECOLI Uncharacterized outer membrane protein YpjA OS=Escherichia coli (strain K12) GN=ypjA PE=4 SV=3	DECOY_sp|P52143|YPJA_ECOLI Uncharacterized outer membrane protein YpjA OS=Escherichia coli (strain K12) GN=ypjA PE=4 SV=3				1.02657e+06	1.08235e+06	1.00406e+06	1.24426e+06	1.09037e+06	1.1729e+06
DECOY_sp|P60240|RAPA_ECOLI RNA polymerase-associated protein RapA OS=Escherichia coli (strain K12) GN=rapA PE=1 SV=2	DECOY_sp|P60240|RAPA_ECOLI RNA polymerase-associated protein RapA OS=Escherichia coli (strain K12) GN=rapA PE=1 SV=2				419282	311856	279623	358655	192776	402207
DECOY_sp|P60390|RSMH_ECOLI Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) GN=rsmH PE=1 SV=1	DECOY_sp|P60390|RSMH_ECOLI Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) GN=rsmH PE=1 SV=1				4.44342e+06	4.30262e+06	4.33907e+06	4.52029e+06	4.46391e+06	4.43715e+06
DECOY_sp|P60785|LEPA_ECOLI Elongation factor 4 OS=Escherichia coli (strain K12) GN=lepA PE=1 SV=1	DECOY_sp|P60785|LEPA_ECOLI Elongation factor 4 OS=Escherichia coli (strain K12) GN=lepA PE=1 SV=1				3.91174e+06	1.74858e+06	2.59969e+06	2.40956e+06	3.43138e+06	3.89897e+06
DECOY_sp|P64564|YGGT_ECOLI Uncharacterized protein YggT OS=Escherichia coli (strain K12) GN=yggT PE=3 SV=1	DECOY_sp|P64564|YGGT_ECOLI Uncharacterized protein YggT OS=Escherichia coli (strain K12) GN=yggT PE=3 SV=1				678482	693694		755382	739126	767753
DECOY_sp|P64604|MLAD_ECOLI Probable phospholipid ABC transporter-binding protein MlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1	DECOY_sp|P64604|MLAD_ECOLI Probable phospholipid ABC transporter-binding protein MlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1				349412	369496	425605	294325	425122	338322
DECOY_sp|P75713|YLBA_ECOLI Uncharacterized protein YlbA OS=Escherichia coli (strain K12) GN=ylbA PE=1 SV=1	DECOY_sp|P75713|YLBA_ECOLI Uncharacterized protein YlbA OS=Escherichia coli (strain K12) GN=ylbA PE=1 SV=1				1.73368e+06	1.71421e+06	2.12094e+06	1.50035e+06	1.87808e+06	1.12219e+06
DECOY_sp|P76115|YNCD_ECOLI Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) GN=yncD PE=3 SV=1	DECOY_sp|P76115|YNCD_ECOLI Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) GN=yncD PE=3 SV=1					393814	362821	481369	489845	486669
DECOY_sp|P76373|UDG_ECOLI UDP-glucose 6-dehydrogenase OS=Escherichia coli (strain K12) GN=ugd PE=1 SV=1	DECOY_sp|P76373|UDG_ECOLI UDP-glucose 6-dehydrogenase OS=Escherichia coli (strain K12) GN=ugd PE=1 SV=1						1.93144e+06	1.90226e+06	1.6597e+06	1.45792e+06
DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1	DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1				1.27307e+06	1.58893e+06	1.59499e+06		1.66895e+06	1.19801e+06
DECOY_sp|P77627|YBER_ECOLI Uncharacterized protein YbeR OS=Escherichia coli (strain K12) GN=ybeR PE=4 SV=1	DECOY_sp|P77627|YBER_ECOLI Uncharacterized protein YbeR OS=Escherichia coli (strain K12) GN=ybeR PE=4 SV=1				357334	180257	162407	268381	291318	334192
DECOY_sp|P77672|LSRC_ECOLI Autoinducer 2 import system permease protein LsrC OS=Escherichia coli (strain K12) GN=lsrC PE=1 SV=1	DECOY_sp|P77672|LSRC_ECOLI Autoinducer 2 import system permease protein LsrC OS=Escherichia coli (strain K12) GN=lsrC PE=1 SV=1							545927		716918
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)					446644	613274		527759	
P00350	P00350		gnd		3.43944e+07	3.48347e+07	3.48891e+07	3.49884e+07	3.4968e+07	3.45254e+07
P00363	P00363		frdA		3.05157e+07	3.16135e+07	3.15637e+07	3.11715e+07	3.13074e+07	3.03325e+07
P00370	P00370		gdhA		1.84451e+06	1.8632e+06	1.86262e+06	1.88918e+06	1.90112e+06	1.94365e+06
P00393	P00393		ndh		5.74915e+06	5.53862e+06	5.55735e+06	5.67134e+06	5.47891e+06	5.66399e+06
P00448	P00448		sodA		3.41993e+06	3.40766e+06	3.37583e+06	3.54864e+06	3.47497e+06	3.46462e+06
P00452	P00452		nrdA		9.70653e+06	9.6592e+06	9.66478e+06	9.92553e+06	9.70421e+06	9.78817e+06
P00490	P00490		malP		5.64145e+06	5.69848e+06	5.6885e+06	5.5866e+06	5.57966e+06	5.4937e+06
P00509	P00509		aspC		1.80016e+07	1.78719e+07	1.7916e+07	1.81471e+07	1.77412e+07	1.77849e+07
P00547	P00547		thrB		863466	1.06999e+06	991924	857388	991418	880197
P00550	P00550		mtlA		1.49896e+06	1.65376e+06	1.55504e+06	1.53563e+06	1.52576e+06	1.45716e+06
P00561	P00561		thrA		3.12368e+06	3.18625e+06	3.00727e+06	3.31775e+06	3.18185e+06	3.11741e+06
P00562	P00562		metL		2.78229e+06	2.72466e+06	2.78232e+06	2.81225e+06	2.72491e+06	2.83653e+06
P00579	P00579		rpoD		7.85614e+06	7.98296e+06	8.14464e+06	7.79493e+06	8.39954e+06	8.05343e+06
P00582	P00582		polA		3.65186e+06	3.55934e+06	3.60818e+06	3.65322e+06	3.48193e+06	3.54804e+06
P00803	P00803		lepB		4.71007e+06	4.95984e+06	4.83134e+06	5.1896e+06	4.80033e+06	4.59205e+06
P00805	P00805		ansB		2.08357e+07	2.06178e+07	2.07986e+07	2.05396e+07	2.07326e+07	2.06039e+07
P00811	P00811		ampC		1.15591e+06	1.2434e+06	926403	1.11232e+06	1.07752e+06	1.12956e+06
P00861	P00861		lysA		521752	589612	577155	613870	594431	627827
P00864	P00864		ppc		1.07839e+07	1.0894e+07	1.09654e+07	1.07289e+07	1.09078e+07	1.04973e+07
P00887	P00887		aroH		1.48197e+06	1.52739e+06	1.56784e+06	1.54151e+06	1.46098e+06	1.54909e+06
P00888	P00888		aroF		2.07465e+06	2.01528e+06	2.05856e+06	2.08814e+06	2.16908e+06	2.00833e+06
P00892	P00892		ilvG		1.2994e+06	1.26794e+06	1.14755e+06	1.23871e+06	1.17537e+06	1.2679e+06
P00894	P00894		ilvH		830347	762863	825098	743024	843938	836886
P00914	P00914		phrB		855590	892670	887796	877662	868376	816412
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				744297	899126	984087		1.0656e+06	
P00926	P00926		dsdA		1.39318e+06	1.27264e+06	1.37696e+06	1.53551e+06	1.271e+06	1.39259e+06
P00934	P00934		thrC		4.52829e+06	4.45501e+06	4.40134e+06	4.3842e+06	4.26126e+06	4.58128e+06
P00935	P00935		metB		2.25979e+06	2.3464e+06	2.28264e+06	2.1379e+06	1.93839e+06	1.81856e+06
P00946	P00946		manA		1.11262e+07	1.1045e+07	1.07902e+07	1.09541e+07	1.12921e+07	1.13044e+07
P00954	P00954		trpS		1.27601e+07	1.32891e+07	1.34721e+07	1.27425e+07	1.31457e+07	1.23933e+07
P00956	P00956		ileS		1.87941e+07	1.96825e+07	1.95376e+07	1.86401e+07	2.00824e+07	1.87599e+07
P00957	P00957		alaS		1.42442e+07	1.48886e+07	1.5031e+07	1.4675e+07	1.47608e+07	1.39141e+07
P00959	P00959		metG		1.79216e+07	1.84397e+07	1.86915e+07	1.81926e+07	1.84993e+07	1.79594e+07
P00960	P00960		glyQ		4.08325e+06	3.98153e+06	3.94395e+06	3.89362e+06	3.92443e+06	3.79708e+06
P00961	P00961		glyS		1.29482e+07	1.31321e+07	1.30861e+07	1.30733e+07	1.3141e+07	1.31517e+07
P00962	P00962		glnS		8.16337e+06	8.53123e+06	8.34313e+06	8.03841e+06	8.44154e+06	8.21424e+06
P00963	P00963		asnA		2.09729e+07	2.12404e+07	2.10468e+07	2.06313e+07	2.12247e+07	2.0229e+07
P00968	P00968		carB		4.9754e+06	5.07176e+06	5.00964e+06	5.00798e+06	5.01732e+06	4.98144e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)					673260	669735		635590	
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)					675740	769361	670783	618860	
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)					785553	756917		684349	
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)					587885	596720		481938	
P02358	P02358		rpsF		1.30908e+08	1.53459e+08	1.53868e+08	1.31858e+08	1.48915e+08	1.19951e+08
P02359	P02359		rpsG		1.23599e+08	1.29462e+08	1.26502e+08	1.20313e+08	1.26102e+08	1.2062e+08
P02413	P02413		rplO		1.26393e+08	1.29073e+08	1.25434e+08	1.26545e+08	1.24426e+08	1.27059e+08
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				2.87135e+07	2.14091e+07	2.26029e+07	2.70737e+07	2.19169e+07	2.77504e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)					664422	703935		737839	
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				583866	476227	476400	568839	431125	427243
P02918	P02918		mrcA		1.70505e+06	1.59825e+06	1.72359e+06	1.65523e+06	1.62355e+06	1.6661e+06
P02919	P02919		mrcB		1.6547e+06	1.53485e+06	1.54458e+06	1.65405e+06	1.6649e+06	1.61661e+06
P02924	P02924		araF		795765	1.23621e+06	1.09126e+06	778645	1.13552e+06	778961
P02925	P02925		rbsB		5.95756e+06	6.06734e+06	6.21108e+06	6.1619e+06	6.03111e+06	5.9126e+06
P02930	P02930		tolC		2.37946e+07	2.42023e+07	2.41253e+07	2.44898e+07	2.37071e+07	2.33217e+07
P02931	P02931		ompF		3.05249e+07	3.05786e+07	3.08511e+07	3.10839e+07	3.03496e+07	3.00024e+07
P02942	P02942		tsr		7.73423e+06	8.7805e+06	8.79904e+06	7.91441e+06	8.609e+06	7.83578e+06
P02943	P02943		lamB		1.38883e+06	1.54706e+06	1.48464e+06	1.45579e+06	1.58838e+06	1.55178e+06
P03004	P03004		dnaA		2.25801e+06	2.36672e+06	2.33325e+06	2.23432e+06	2.16233e+06	2.31587e+06
P03007	P03007		dnaQ		1.00611e+06	957077	951019	821914	837291	924911
P03018	P03018		uvrD		3.36779e+06	3.23866e+06	3.1902e+06	3.32111e+06	3.35568e+06	3.37143e+06
P03024	P03024		galR		1.40854e+06	1.27115e+06	1.2965e+06	1.33153e+06	1.18581e+06	1.15476e+06
P03817	P03817		mioC		9.19499e+06	9.47436e+06	9.34592e+06	8.46594e+06	9.04913e+06	9.06512e+06
P03841	P03841		malM		8.80714e+06	8.52864e+06	8.82016e+06	9.12246e+06	9.00855e+06	9.50828e+06
P04036	P04036		dapB		5.01811e+06	5.34515e+06	5.44794e+06	4.52757e+06	5.38193e+06	5.14712e+06
P04079	P04079		guaA		1.77287e+07	1.7961e+07	1.79203e+07	1.79151e+07	1.76963e+07	1.78174e+07
P04335	P04335		frsA		4.36919e+06	4.40881e+06	4.37969e+06	4.0461e+06	4.29416e+06	4.14437e+06
P04425	P04425		gshB		8.50622e+06	8.75447e+06	8.79941e+06	8.65878e+06	8.59667e+06	8.32933e+06
P04693	P04693		tyrB		3.67973e+06	3.81949e+06	3.76451e+06	3.83296e+06	3.75746e+06	3.58113e+06
P04805	P04805		gltX		2.41977e+07	2.48611e+07	2.47774e+07	2.42739e+07	2.48224e+07	2.54012e+07
P04825	P04825		pepN		1.47421e+07	1.53711e+07	1.53985e+07	1.47958e+07	1.57733e+07	1.53199e+07
P04846	P04846		nlpA		3.10836e+06	3.12739e+06	3.24639e+06	3.28441e+06	3.32193e+06	3.25945e+06
P04949	P04949		fliC		2.47397e+07	2.4917e+07	2.53235e+07	2.56237e+07	2.43486e+07	2.38334e+07
P04951	P04951		kdsB		4.07076e+06	4.08158e+06	4.06623e+06	4.01708e+06	4.15584e+06	4.20788e+06
P04982	P04982		rbsD		1.25291e+06	1.29933e+06	1.30577e+06	1.24886e+06	1.08019e+06	1.113e+06
P04994	P04994		xseA		1.03668e+06	1.00424e+06	884499	1.01238e+06	930560	938724
P04995	P04995		sbcB		6.12414e+06	6.6016e+06	6.48623e+06	6.44576e+06	6.53694e+06	6.56854e+06
P05020	P05020		pyrC		6.27102e+06	6.39105e+06	6.4893e+06	6.09516e+06	6.44486e+06	6.30858e+06
P05041	P05041		pabB		1.74625e+06	1.72293e+06	1.73965e+06	1.52218e+06	1.75661e+06	1.55294e+06
P05055	P05055		pnp		3.61721e+07	3.75283e+07	3.73136e+07	3.61209e+07	3.82544e+07	3.63348e+07
P05100	P05100		tag		1.55334e+06	1.5549e+06	1.51336e+06	1.56069e+06	1.45801e+06	1.45348e+06
P05194	P05194		aroD		1.15927e+06	1.24529e+06	1.26708e+06	1.1314e+06	1.144e+06	1.12329e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)					319376	332356		335432	
P05458	P05458		ptrA		1.58343e+06	1.55731e+06	1.59321e+06	1.57396e+06	1.52706e+06	1.57981e+06
P05459	P05459		pdxB		5.76915e+06	5.96347e+06	5.87874e+06	5.79585e+06	5.84634e+06	5.67089e+06
P05523	P05523		mutM		281754	280622	281279	263791	342200	288195
P05637	P05637		apaH		1.54987e+06	1.66859e+06	1.55946e+06	1.54614e+06	1.49702e+06	1.53846e+06
P05706	P05706		srlB		572560	563076	620001	554073	477043	495598
P05719	P05719		hsdS		1.47324e+06	1.45697e+06	1.36696e+06	1.44475e+06	1.43105e+06	1.32962e+06
P05791	P05791		ilvD		3.31012e+06	3.07822e+06	3.00155e+06	2.96648e+06	2.90849e+06	3.00374e+06
P05793	P05793		ilvC		7.43117e+06	7.64913e+06	7.48731e+06	7.47588e+06	7.66078e+06	7.63494e+06
P05825	P05825		fepA		1.90762e+06	1.93912e+06	1.93628e+06	1.9532e+06	1.86174e+06	1.87636e+06
P05852	P05852		gcp		2.5694e+06	2.55452e+06	2.75067e+06	2.61798e+06	2.60918e+06	2.59163e+06
P06129	P06129		btuB		1.41956e+07	1.49653e+07	1.48338e+07	1.46497e+07	1.43662e+07	1.44458e+07
P06136	P06136		ftsQ		1.85307e+06	1.75443e+06	1.80528e+06	1.68194e+06	1.79262e+06	1.66711e+06
P06149	P06149		dld		6.10257e+06	6.01657e+06	6.05607e+06	5.98056e+06	6.04971e+06	5.79891e+06
P06282	P06282		cdh		2.69884e+06	2.81562e+06	2.68131e+06	2.61868e+06	2.79998e+06	2.85414e+06
P06610	P06610		btuE		1.08749e+07	1.15328e+07	1.13396e+07	1.07343e+07	1.13968e+07	1.07049e+07
P06612	P06612		topA		5.80492e+06	5.63071e+06	5.69765e+06	5.70531e+06	5.5538e+06	5.6605e+06
P06616	P06616		era		3.884e+06	3.88045e+06	3.93225e+06	4.03108e+06	3.69103e+06	3.71403e+06
P06709	P06709		birA		1.0817e+06	1.05287e+06	1.07452e+06	1.05604e+06	1.08463e+06	1.15616e+06
P06710	P06710		dnaX		1.37433e+06	1.3047e+06	1.43869e+06	1.42668e+06	1.38109e+06	1.48526e+06
P06715	P06715		gor		4.74691e+06	4.69361e+06	4.79951e+06	4.85683e+06	4.91358e+06	4.68435e+06
P06721	P06721		metC		594558	595808	577626	710415	572035	626281
P06722	P06722		mutH		1.09939e+06	1.18517e+06	1.10134e+06	1.03592e+06	1.26506e+06	1.1241e+06
P06846	P06846		ebgR		1.39584e+06	1.36699e+06	1.42306e+06	1.36555e+06	1.26546e+06	1.30805e+06
P06959	P06959		aceF		6.55079e+07	6.63702e+07	6.742e+07	6.43809e+07	6.48666e+07	6.40284e+07
P06961	P06961		cca		1.81642e+06	1.7348e+06	1.71628e+06	1.81364e+06	1.79087e+06	1.79303e+06
P06968	P06968		dut		7.92221e+06	7.89509e+06	7.95652e+06	8.2462e+06	7.9353e+06	7.72325e+06
P06971	P06971		fhuA		1.371e+07	1.40493e+07	1.40175e+07	1.35535e+07	1.41068e+07	1.39312e+07
P06974	P06974		fliM		1.77679e+06	1.72923e+06	1.78183e+06	1.814e+06	1.72739e+06	1.86562e+06
P06983	P06983		hemC		1.05519e+07	1.09413e+07	1.05736e+07	1.05533e+07	1.07323e+07	1.05384e+07
P06986	P06986		hisC		4.50172e+06	4.34577e+06	4.29329e+06	4.31173e+06	4.18468e+06	4.33732e+06
P06987	P06987		hisB		1.19474e+06	1.30717e+06	1.31773e+06	1.27313e+06	1.31669e+06	1.17034e+06
P06988	P06988		hisD		2.94533e+06	2.93818e+06	2.94606e+06	3.20994e+06	2.97369e+06	3.09925e+06
P06992	P06992		rsmA		2.33307e+06	2.33936e+06	2.24642e+06	2.33548e+06	2.29536e+06	2.36374e+06
P06993	P06993		malT		408216	366087	340857	396463	322758	273991
P06996	P06996		ompC		2.8697e+08	2.88197e+08	2.86121e+08	2.93048e+08	2.8775e+08	2.80688e+08
P06999	P06999		pfkB		1.19197e+06	1.18062e+06	1.24133e+06	1.29141e+06	1.09263e+06	1.10036e+06
P07000	P07000		pldB		525208	608255	545027	561016	536308	563673
P07001	P07001		pntA		2.73743e+06	2.77799e+06	2.70259e+06	2.64389e+06	2.6638e+06	2.70457e+06
P07003	P07003		poxB		1.91365e+06	1.94267e+06	1.86987e+06	1.93319e+06	1.82907e+06	1.91381e+06
P07004	P07004		proA		1.11627e+07	1.11363e+07	1.14027e+07	1.08935e+07	1.10885e+07	1.11133e+07
P07012	P07012		prfB		8.66291e+06	9.08924e+06	9.31438e+06	9.00309e+06	9.25881e+06	8.74373e+06
P07014	P07014		sdhB		4.8735e+06	4.84132e+06	4.75581e+06	4.71578e+06	4.81892e+06	4.63259e+06
P07017	P07017		tar		1.06893e+07	1.04204e+07	1.06771e+07	1.04677e+07	1.04055e+07	1.02788e+07
P07021	P07021		yfiB		3.19211e+06	3.16518e+06	3.33504e+06	3.00923e+06	3.44297e+06	3.08416e+06
P07023	P07023		tyrA		2.49553e+06	2.51594e+06	2.59823e+06	2.50225e+06	2.2696e+06	2.3808e+06
P07024	P07024		ushA		4.64778e+06	4.65165e+06	4.87458e+06	4.74445e+06	4.81014e+06	4.60707e+06
P07026	P07026		sdiA		1.78777e+06	1.76599e+06	1.68274e+06	1.70573e+06	1.80865e+06	1.70364e+06
P07117	P07117		putP		351771	450542	421355	365225	444062	460066
P07118	P07118		valS		2.2211e+07	2.25785e+07	2.22755e+07	2.21251e+07	2.27275e+07	2.22048e+07
P07330	P07330		cheB		1.8289e+06	1.80942e+06	1.84088e+06	1.91785e+06	1.82648e+06	1.84466e+06
P07363	P07363		cheA		1.76788e+06	1.81079e+06	1.74773e+06	1.81235e+06	1.67623e+06	1.79584e+06
P07395	P07395		pheT		1.2377e+07	1.24368e+07	1.25013e+07	1.2421e+07	1.23737e+07	1.23995e+07
P07604	P07604		tyrR		2.52712e+06	2.52172e+06	2.52439e+06	2.44328e+06	2.48014e+06	2.56607e+06
P07639	P07639		aroB		3.29446e+06	3.19582e+06	3.26332e+06	3.1972e+06	3.26751e+06	3.19888e+06
P07649	P07649		truA		1.63266e+06	1.7141e+06	1.74262e+06	1.75751e+06	1.62771e+06	1.66554e+06
P07650	P07650		deoA		5.93469e+06	6.20779e+06	6.14854e+06	5.8886e+06	6.14865e+06	5.72698e+06
P07658	P07658		fdhF		786631	879272	884220	883115	917666	840667
P07762	P07762		glgB		3.37433e+06	3.09703e+06	3.16817e+06	3.24221e+06	3.22904e+06	3.33092e+06
P07813	P07813		leuS		1.40653e+07	1.43778e+07	1.4392e+07	1.41273e+07	1.46132e+07	1.4391e+07
P07821	P07821		fhuC		493883	477787	527899		455978	328583
P07822	P07822		fhuD		411501	425264	402103	330515	414373	435545
P07862	P07862		ddlB		5.53654e+06	5.62593e+06	5.68233e+06	5.40924e+06	5.71277e+06	5.77593e+06
P07913	P07913		tdh		3.54261e+06	3.42543e+06	3.38978e+06	3.63181e+06	3.40433e+06	3.42532e+06
P08178	P08178		purM		1.61923e+06	1.6339e+06	1.56745e+06	1.7175e+06	1.54275e+06	1.7044e+06
P08179	P08179		purN		3.05516e+06	3.19853e+06	3.09756e+06	3.06273e+06	2.6378e+06	2.78069e+06
P08189	P08189		fimF		1.02678e+06	1.19803e+06	1.31418e+06	1.20229e+06	1.30419e+06	1.13606e+06
P08190	P08190		fimG		2.17988e+06	2.41837e+06	2.21824e+06	2.50842e+06	2.27539e+06	2.31443e+06
P08191	P08191		fimH		3.03928e+06	2.73922e+06	2.77121e+06	3.00719e+06	2.86484e+06	2.85232e+06
P08192	P08192		folC		3.15893e+06	3.20204e+06	3.17695e+06	3.2069e+06	3.04486e+06	3.19251e+06
